
[00:00:00.000 --> 00:00:02.000]  今天我們講到的經文是
[00:03:14.000 --> 00:03:18.000]  這條放縱、馴服、世界撒旦和私慾的道路
[00:03:18.000 --> 00:03:25.000]  會帶我們去到最終承受上帝無窮無盡的憤怒
[00:03:25.000 --> 00:03:28.000]  有些人說為甚麼我要受這個憤怒
[00:03:28.000 --> 00:03:32.000]  他們不明白因為上帝是聖潔的
[00:03:32.000 --> 00:03:34.000]  因為上帝是聖潔的本性
[00:03:34.000 --> 00:03:38.000]  所以他必定要施行公正的審判
[00:03:38.000 --> 00:03:40.000]  而我們是他的造物
[00:03:40.000 --> 00:03:42.000]  我們是他的創造
[00:03:42.000 --> 00:03:45.000]  我們好像伴逆的兒女離開上帝
[00:03:45.000 --> 00:03:47.000]  有一天我們要回到上帝的面前
[00:03:47.000 --> 00:03:49.000]  我們要為我們一生交帳
[00:03:49.000 --> 00:03:53.000]  我們要為我們一生所做過的事情交帳
[00:03:53.000 --> 00:03:57.000]  而上帝要按照他的公義和聖潔去審判我們
[00:03:57.000 --> 00:04:01.000]  究竟我們是不是承受上帝的憤怒呢
[00:04:01.000 --> 00:04:04.000]  聖經說每一個人都是這樣
[00:04:04.000 --> 00:04:05.000]  如果你有印象
[00:04:05.000 --> 00:04:07.000]  我上次用了一個這樣的比喻
[00:04:07.000 --> 00:04:09.000]  形容到以前一個廣告
[00:04:09.000 --> 00:04:11.000]  有一班人他賭錢
[00:04:11.000 --> 00:04:13.000]  沉迷賭博
[00:04:13.000 --> 00:04:15.000]  於是他在排隊
[00:04:15.000 --> 00:04:18.000]  他們排到隊的盡頭
[00:04:18.000 --> 00:04:21.000]  就是他們會將他們的錢倒進海裡
[00:04:21.000 --> 00:04:22.000]  這是一個賭博廣告
[00:04:22.000 --> 00:04:24.000]  就是叫你不要賭博
[00:04:24.000 --> 00:04:26.000]  我稍微轉了一轉
[00:04:26.000 --> 00:04:29.000]  這個廣告不是只是說賭錢的
[00:04:29.000 --> 00:04:31.000]  你試試幻想一下
[00:04:31.000 --> 00:04:35.000]  而每一個人都是走在一條罪惡、私慾的道路
[00:04:35.000 --> 00:04:37.000]  每一個人都是排著隊
[00:04:37.000 --> 00:04:40.000]  一起走在一條罪惡過犯的道路
[00:04:40.000 --> 00:04:43.000]  而在這條路的盡頭是什麼呢
[00:04:43.000 --> 00:04:48.000]  是上帝積存了歷世歷代的憤怒
[00:04:48.000 --> 00:04:52.000]  而每一個人都要跳入這個火壺裡
[00:04:52.000 --> 00:04:57.000]  因為他們走在一條罪惡過犯的道路
[00:04:57.000 --> 00:05:01.000]  我們看到經文和一節三節是相近
[00:05:01.000 --> 00:05:03.000]  但是是完全的相反
[00:05:03.000 --> 00:05:05.000]  它接續著一節三節
[00:05:05.000 --> 00:05:09.000]  但卻給我們看到一個很不同的圖畫
[00:05:09.000 --> 00:05:11.000]  四節七節和一節三節
[00:05:11.000 --> 00:05:14.000]  很多方面有不同的對比
[00:05:14.000 --> 00:05:17.000]  然而神有豐富的憐憫
[00:05:17.000 --> 00:05:19.000]  因為祂愛我們的大愛
[00:05:19.000 --> 00:05:22.000]  竟然在我們因罪惡過犯而死了的時候
[00:05:22.000 --> 00:05:25.000]  使我們與基督一同活過來
[00:05:25.000 --> 00:05:27.000]  可見你們得救是本乎恩
[00:05:27.000 --> 00:05:30.000]  他又使我們在基督裡與祂同復活
[00:05:30.000 --> 00:05:32.000]  一同坐在天上
[00:05:32.000 --> 00:05:35.000]  為要將祂極豐富的恩典
[00:05:35.000 --> 00:05:37.000]  就是祂在基督耶穌裡
[00:05:37.000 --> 00:05:42.000]  向我們所施的恩賜顯明給後來的世代
[00:05:42.000 --> 00:05:44.000]  這是我們講到的經文
[00:05:44.000 --> 00:05:46.000]  有幾樣東西想和大家注意
[00:05:46.000 --> 00:05:49.000]  第一樣是上帝的憐憫
[00:05:49.000 --> 00:05:53.000]  然而神有豐富的憐憫
[00:05:53.000 --> 00:05:56.000]  因著祂愛我們的大愛
[00:05:56.000 --> 00:05:59.000]  憐憫這個字不是那麼簡單
[00:05:59.000 --> 00:06:00.000]  我們很多時候看到這些經文
[00:06:00.000 --> 00:06:03.000]  我們講到我們是在罪惡過犯裡
[00:06:03.000 --> 00:06:06.000]  但是然而神有豐富的憐憫
[00:06:06.000 --> 00:06:08.000]  所以祂赦免我們
[00:06:08.000 --> 00:06:10.000]  所以祂就一筆勾銷
[00:06:10.000 --> 00:06:12.000]  上帝好像是一個很仁慈的
[00:06:12.000 --> 00:06:14.000]  上帝因為祂有憐憫
[00:06:14.000 --> 00:06:15.000]  因為祂愛
[00:06:15.000 --> 00:06:17.000]  所以祂一筆勾銷
[00:06:17.000 --> 00:06:21.000]  將我們上帝的憤怒完全除去
[00:06:21.000 --> 00:06:24.000]  這不是這裡所講的東西
[00:06:24.000 --> 00:06:27.000]  原來憐憫這個字有一個很重要的根據
[00:06:27.000 --> 00:06:29.000]  是回到舊約的一個希伯來文
[00:06:29.000 --> 00:06:31.000]  叫Hexer
[00:06:31.000 --> 00:06:33.000]  因為舊約的希伯來文Hexer
[00:06:33.000 --> 00:06:36.000]  是非常的重要
[00:06:36.000 --> 00:06:38.000]  在舊約經常出現的
[00:06:38.000 --> 00:06:39.000]  你會看到詩篇
[00:06:39.000 --> 00:06:40.000]  在其他舊約的書卷
[00:06:40.000 --> 00:06:42.000]  我想帶你看幾段關於Hexer
[00:06:42.000 --> 00:06:44.000]  很重要的經文
[00:06:44.000 --> 00:06:47.000]  第一段很重要的春安及記
[00:06:47.000 --> 00:06:50.000]  又說在摩西面前經過
[00:06:50.000 --> 00:06:52.000]  宣告又說有憐憫
[00:06:52.000 --> 00:06:54.000]  有恩惠的上帝
[00:06:54.000 --> 00:06:55.000]  不輕而發露
[00:06:55.000 --> 00:06:57.000]  且有豐盛的Hexer
[00:06:57.000 --> 00:06:58.000]  其實就是憐憫
[00:06:58.000 --> 00:07:00.000]  就是慈愛的意思
[00:07:00.000 --> 00:07:03.000]  你看下面說
[00:07:03.000 --> 00:07:05.000]  又說為千代的人傳流慈愛
[00:07:05.000 --> 00:07:06.000]  赦免罪孽
[00:07:06.000 --> 00:07:08.000]  過犯和罪惡
[00:07:08.000 --> 00:07:10.000]  萬不以有罪的人無罪
[00:07:10.000 --> 00:07:11.000]  必懲罰人的罪
[00:07:11.000 --> 00:07:14.000]  自父至子直到三四代
[00:07:14.000 --> 00:07:17.000]  這段經文提到上帝的慈愛
[00:07:17.000 --> 00:07:20.000]  但除了上帝的慈愛還提到一樣東西
[00:07:20.000 --> 00:07:23.000]  提到上帝是公義的
[00:07:23.000 --> 00:07:25.000]  萬不以有罪的人無罪
[00:07:25.000 --> 00:07:28.000]  必然懲罰人的罪
[00:07:28.000 --> 00:07:30.000]  上帝的慈愛和公義
[00:07:30.000 --> 00:07:31.000]  是孖公仔
[00:07:31.000 --> 00:07:32.000]  是必定的存在
[00:07:32.000 --> 00:07:34.000]  因為這個是上帝的本性
[00:07:34.000 --> 00:07:37.000]  所以關鍵就是在整本聖經裏面
[00:07:37.000 --> 00:07:38.000]  一直跟你說
[00:07:38.000 --> 00:07:41.000]  這位又慈愛又公義的上帝
[00:07:41.000 --> 00:07:43.000]  是怎樣施展他的慈愛
[00:07:43.000 --> 00:07:45.000]  和施展他的公義
[00:07:45.000 --> 00:07:48.000]  上帝是怎樣將他慈愛的本性
[00:07:48.000 --> 00:07:49.000]  和公義本性
[00:07:49.000 --> 00:07:53.000]  有一個完美的結合
[00:07:53.000 --> 00:07:56.000]  Hexer還有另外一個很重要的意思
[00:07:56.000 --> 00:08:01.000]  是解愛不單止解一個盟約裏面的愛
[00:08:01.000 --> 00:08:04.000]  盟約裏面的愛
[00:08:04.000 --> 00:08:06.000]  我想帶你看另外一段經文
[00:08:06.000 --> 00:08:07.000]  關於上帝的盟約
[00:08:07.000 --> 00:08:08.000]  非常的關鍵
[00:08:08.000 --> 00:08:10.000]  在《創世紀》裏面提到
[00:08:10.000 --> 00:08:13.000]  又說「應許阿伯蘭」
[00:08:13.000 --> 00:08:15.000]  就是後來阿伯拉罕叫做
[00:08:15.000 --> 00:08:16.000]  「應許阿伯蘭」
[00:08:16.000 --> 00:08:18.000]  他說你要離開本地
[00:08:18.000 --> 00:08:21.000]  本族父家往我所指示的離去
[00:08:21.000 --> 00:08:23.000]  我要使你成為大國
[00:08:23.000 --> 00:08:24.000]  我要賜福給你
[00:08:24.000 --> 00:08:25.000]  使你的名為大
[00:08:25.000 --> 00:08:27.000]  然後他給了一個很重要的應許
[00:08:27.000 --> 00:08:29.000]  在上帝納約裏面的應許
[00:08:29.000 --> 00:08:31.000]  就是地上的萬族
[00:08:31.000 --> 00:08:36.000]  都必因為這個阿伯蘭的後代而得福
[00:08:36.000 --> 00:08:38.000]  為甚麼我說這個是
[00:08:38.000 --> 00:08:42.000]  上帝裏面的盟約裏面的愛呢
[00:08:42.000 --> 00:08:43.000]  因為你要記住
[00:08:43.000 --> 00:08:47.000]  人是承擔上帝的憤怒
[00:08:47.000 --> 00:08:50.000]  但是人在承擔上帝的憤怒
[00:08:50.000 --> 00:08:52.000]  和公義上帝的中間
[00:08:52.000 --> 00:08:55.000]  上帝竟然納了一個盟約
[00:08:55.000 --> 00:08:58.000]  一個叫做恩典的盟約
[00:08:58.000 --> 00:09:01.000]  這個恩典的盟約是很不正常的
[00:09:01.000 --> 00:09:04.000]  因為公義的一方和有罪的一方
[00:09:04.000 --> 00:09:06.000]  是不能夠混在一起的
[00:09:06.000 --> 00:09:09.000]  但是上帝祂因著
[00:09:09.000 --> 00:09:11.000]  祂的恩典和慈愛
[00:09:11.000 --> 00:09:13.000]  祂納了一個這樣的約
[00:09:13.000 --> 00:09:14.000]  你知不知道這個約
[00:09:14.000 --> 00:09:17.000]  是後來是怎樣完全的實現的
[00:09:17.000 --> 00:09:19.000]  這個約要完全解決
[00:09:19.000 --> 00:09:22.000]  公義和慈愛之間的問題
[00:09:22.000 --> 00:09:25.000]  完全彰顯上帝的本性
[00:09:25.000 --> 00:09:28.000]  這個約最終的實現是在哪裏呢
[00:09:28.000 --> 00:09:29.000]  沒錯
[00:09:29.000 --> 00:09:32.000]  開地至愛的耶穌基督身上
[00:09:32.000 --> 00:09:35.000]  在約翰福音有一段這樣的經文
[00:09:35.000 --> 00:09:37.000]  道成了肉身
[00:09:37.000 --> 00:09:38.000]  住在我們中間
[00:09:38.000 --> 00:09:43.000]  充充滿滿地有Hexer和真理
[00:09:43.000 --> 00:09:47.000]  Hexer這個字其實就是那裏說的恩典
[00:09:47.000 --> 00:09:50.000]  當你看到新約的時候
[00:09:50.000 --> 00:09:53.000]  甚麼是上帝的Hexer
[00:09:53.000 --> 00:09:57.000]  甚麼是上帝盟約最終極的彰顯
[00:09:57.000 --> 00:10:00.000]  就是這位阿伯拉罕的後代
[00:10:00.000 --> 00:10:01.000]  叫做耶穌基督
[00:10:01.000 --> 00:10:02.000]  耶穌基督來到世上
[00:10:02.000 --> 00:10:04.000]  祂住在我們當中
[00:10:04.000 --> 00:10:05.000]  在祂的身上
[00:10:05.000 --> 00:10:11.000]  完全彰顯出上帝的慈愛憐憫Hexer
[00:10:11.000 --> 00:10:16.000]  耶穌基督是怎樣去彰顯上帝的慈愛
[00:10:16.000 --> 00:10:17.000]  耶穌不是只是來到世上
[00:10:17.000 --> 00:10:19.000]  跟你說我很愛你這麼簡單
[00:10:19.000 --> 00:10:21.000]  祂做了一件事
[00:10:21.000 --> 00:10:24.000]  就是承擔上帝的憤怒
[00:10:24.000 --> 00:10:25.000]  剛剛我講到
[00:10:25.000 --> 00:10:29.000]  上帝的憤怒必然要降臨在罪人的身上
[00:10:29.000 --> 00:10:31.000]  耶穌來到世上
[00:10:31.000 --> 00:10:33.000]  在十字架上
[00:10:33.000 --> 00:10:41.000]  耶穌基督承擔了上帝一切一切歷世歷代的憤怒
[00:10:41.000 --> 00:10:46.000]  所有上帝對罪人的憤怒完全落在耶穌基督身上
[00:10:46.000 --> 00:10:48.000]  耶穌基督十字架上死去
[00:10:48.000 --> 00:10:52.000]  以至到上帝的憤怒可以自息
[00:10:52.000 --> 00:10:54.000]  這個就是上帝的愛
[00:10:54.000 --> 00:10:56.000]  這個就是上帝的愛
[00:10:56.000 --> 00:10:58.000]  當我們看什麼是上帝的憐憫
[00:10:58.000 --> 00:11:00.000]  上帝的愛的時候
[00:11:00.000 --> 00:11:02.000]  上帝不是只是做了一件事
[00:11:02.000 --> 00:11:03.000]  揮一揮手
[00:11:03.000 --> 00:11:04.000]  然後罪就赦免
[00:11:04.000 --> 00:11:06.000]  而是祂差祂的兒子
[00:11:06.000 --> 00:11:09.000]  為我們承擔一切的罪孽
[00:11:09.000 --> 00:11:12.000]  為我們承擔一切的過犯
[00:11:12.000 --> 00:11:14.000]  我們生活在一個年代
[00:11:14.000 --> 00:11:17.000]  經常濫用上帝的愛
[00:11:17.000 --> 00:11:19.000]  我記得我坐車上班的時候
[00:11:19.000 --> 00:11:22.000]  經常在天理寺經過的時候
[00:11:22.000 --> 00:11:25.000]  看到一間紅色磚牆的教會
[00:11:25.000 --> 00:11:27.000]  這間紅色磚牆的教會
[00:11:27.000 --> 00:11:29.000]  在它的標誌上經常寫著一句話
[00:11:29.000 --> 00:11:30.000]  大概是這個意思
[00:11:30.000 --> 00:11:31.000]  上帝愛你
[00:11:31.000 --> 00:11:34.000]  上帝永遠會陪伴你
[00:11:34.000 --> 00:11:36.000]  上帝對你不離不棄
[00:11:36.000 --> 00:11:37.000]  在你人生的低谷裏面
[00:11:37.000 --> 00:11:39.000]  上帝的愛支持你
[00:11:39.000 --> 00:11:40.000]  類似這樣的說話
[00:11:40.000 --> 00:11:41.000]  坦白說
[00:11:41.000 --> 00:11:44.000]  這和上帝的愛是完全沒有關係的
[00:11:44.000 --> 00:11:46.000]  如果今天我要告訴你
[00:11:46.000 --> 00:11:48.000]  上帝有多麼的愛你
[00:11:48.000 --> 00:11:51.000]  上帝在你身上有多麼大的憐憫
[00:11:51.000 --> 00:11:52.000]  我不會告訴你
[00:11:52.000 --> 00:11:53.000]  上帝愛你愛到不得了
[00:11:53.000 --> 00:11:54.000]  上帝會給你車
[00:11:54.000 --> 00:11:55.000]  給你房子
[00:11:55.000 --> 00:11:56.000]  你求什麼都可以
[00:11:56.000 --> 00:11:59.000]  上帝會給你美滿快樂的人生
[00:11:59.000 --> 00:12:01.000]  這並不是上帝的愛
[00:12:01.000 --> 00:12:03.000]  上帝的愛是什麼東西
[00:12:03.000 --> 00:12:05.000]  如果今天我要告訴你
[00:12:05.000 --> 00:12:06.000]  什麼是上帝的愛
[00:12:06.000 --> 00:12:07.000]  我會這樣說
[00:12:07.000 --> 00:12:11.000]  你和我是極大的罪人
[00:12:11.000 --> 00:12:13.000]  我們是罪大惡極的罪人
[00:12:13.000 --> 00:12:17.000]  我們值得一個永恆的審判
[00:12:17.000 --> 00:12:19.000]  永遠上帝的憤怒
[00:12:19.000 --> 00:12:22.000]  我們一生沒有做過任何的東西
[00:12:22.000 --> 00:12:23.000]  除了罪之外
[00:12:23.000 --> 00:12:27.000]  然而上帝極大的慈愛
[00:12:27.000 --> 00:12:28.000]  極大的憐憫
[00:12:28.000 --> 00:12:30.000]  在基督身上彰顯
[00:12:30.000 --> 00:12:33.000]  在我們身上的一切憤怒
[00:12:33.000 --> 00:12:35.000]  一切過犯罪惡的審判
[00:12:35.000 --> 00:12:37.000]  在這位基督身上
[00:12:37.000 --> 00:12:40.000]  完全的為我們承擔
[00:12:40.000 --> 00:12:44.000]  這就是上帝對我們極大的愛
[00:12:44.000 --> 00:12:48.000]  你是否每天更深去明白
[00:12:48.000 --> 00:12:52.000]  耶穌基督對我們的憐憫和愛呢
[00:12:52.000 --> 00:12:54.000]  我希望你記住Hexer這個字
[00:12:54.000 --> 00:12:59.000]  這是在經文裡面第一個很重要的重點
[00:12:59.000 --> 00:13:00.000]  第二個重點
[00:13:00.000 --> 00:13:04.000]  在經文裡面是關於恩典
[00:13:04.000 --> 00:13:05.000]  第五字
[00:13:05.000 --> 00:13:08.000]  竟在我們因罪惡過犯而死了的時候
[00:13:08.000 --> 00:13:11.000]  使我們與基督一同活過來
[00:13:11.000 --> 00:13:14.000]  可見你們得救是本福恩
[00:13:14.000 --> 00:13:17.000]  他使我們在基督耶穌裡與他同復活
[00:13:17.000 --> 00:13:20.000]  一同坐在天上
[00:13:20.000 --> 00:13:22.000]  耶穌基督的恩典在經文裡面
[00:13:22.000 --> 00:13:25.000]  是另外一個極大的對比
[00:13:25.000 --> 00:13:26.000]  恩典是什麼
[00:13:26.000 --> 00:13:28.000]  是我們不配受的東西
[00:13:28.000 --> 00:13:31.000]  恩典是我們不值得擁有的東西
[00:13:31.000 --> 00:13:32.000]  很多人都記得這一句
[00:13:32.000 --> 00:13:35.000]  我們不記得什麼是我們不值得擁有
[00:13:35.000 --> 00:13:37.000]  什麼是上帝給了我們的東西
[00:13:37.000 --> 00:13:41.000]  我們本來是在憤怒裡面的人
[00:13:41.000 --> 00:13:43.000]  是承擔上帝憤怒裡面的人
[00:13:43.000 --> 00:13:47.000]  但是上帝不單止赦免我們的過犯
[00:13:47.000 --> 00:13:48.000]  不單止猜他的愛
[00:13:48.000 --> 00:13:51.000]  只是說我們承擔了這些過犯
[00:13:51.000 --> 00:13:54.000]  更甚了幾樣東西他給了我們
[00:13:54.000 --> 00:13:56.000]  我想帶你去看一句
[00:13:56.000 --> 00:13:58.000]  第五字
[00:13:58.000 --> 00:14:02.000]  「竟在我們因罪惡過犯死了的時候」
[00:14:02.000 --> 00:14:04.000]  他提到一件很重要的事
[00:14:04.000 --> 00:14:06.000]  首先他帶我們回去看一至三節的圖畫
[00:14:06.000 --> 00:14:08.000]  「竟在我們因罪惡過犯死了的時候」
[00:14:08.000 --> 00:14:10.000]  是一至三節那句用語
[00:14:10.000 --> 00:14:14.000]  所以你要將那些圖畫又再拉回來
[00:14:14.000 --> 00:14:18.000]  是在罪惡過犯的道路之上
[00:14:18.000 --> 00:14:21.000]  放縱馴服
[00:14:21.000 --> 00:14:23.000]  隨從今世的風俗
[00:14:23.000 --> 00:14:25.000]  撒旦和私慾的道路之上
[00:14:25.000 --> 00:14:28.000]  承擔上帝憤怒的道路之上
[00:14:28.000 --> 00:14:31.000]  當我們仍然在那個道路之上
[00:14:31.000 --> 00:14:34.000]  耶穌基督就作供了
[00:14:34.000 --> 00:14:36.000]  上帝的救恩就作供了
[00:14:36.000 --> 00:14:39.000]  這個很關鍵的詞語告訴我們
[00:14:39.000 --> 00:14:41.000]  在救恩的裡面
[00:14:41.000 --> 00:14:42.000]  在得救的裡面
[00:14:42.000 --> 00:14:44.000]  其實我們是處於被動的一方
[00:14:44.000 --> 00:14:47.000]  而上帝是處於一個主動的一方
[00:14:47.000 --> 00:14:49.000]  在神學的歷史上
[00:14:49.000 --> 00:14:51.000]  經常都有一個這樣的爭論
[00:14:51.000 --> 00:14:55.000]  就是有些人會爭論
[00:14:55.000 --> 00:14:57.000]  上帝的恩典在我們身上
[00:14:57.000 --> 00:15:00.000]  是怎樣令我們得救的呢?
[00:15:00.000 --> 00:15:01.000]  很簡單的
[00:15:01.000 --> 00:15:03.000]  我講一講這個爭論
[00:15:03.000 --> 00:15:05.000]  和今天的經文是有關的
[00:15:05.000 --> 00:15:07.000]  有些人是這樣相信的
[00:15:07.000 --> 00:15:09.000]  他說上帝的恩典
[00:15:09.000 --> 00:15:11.000]  藉著耶穌基督的彰顯
[00:15:11.000 --> 00:15:12.000]  上帝的恩典
[00:15:12.000 --> 00:15:13.000]  藉著耶穌基督
[00:15:13.000 --> 00:15:16.000]  救贖我們八百四千年的罪
[00:15:16.000 --> 00:15:17.000]  但是
[00:15:17.000 --> 00:15:18.000]  當上帝的恩典臨到的時候
[00:15:18.000 --> 00:15:20.000]  我們還需要做一些事
[00:15:20.000 --> 00:15:22.000]  我們需要回應祂的恩典
[00:15:22.000 --> 00:15:25.000]  而這個回應的選擇在我們身上
[00:15:25.000 --> 00:15:29.000]  我們選擇是否去回應上帝的恩典
[00:15:29.000 --> 00:15:32.000]  而每一個人都有這個自由的選擇
[00:15:32.000 --> 00:15:33.000]  所以什麼是救恩?
[00:15:33.000 --> 00:15:35.000]  救恩就是上帝和人之間
[00:15:35.000 --> 00:15:37.000]  雙方面的合作
[00:15:37.000 --> 00:15:38.000]  上帝出一點點力
[00:15:38.000 --> 00:15:39.000]  我又出一點點力
[00:15:39.000 --> 00:15:41.000]  可能上帝的份大一點
[00:15:41.000 --> 00:15:42.000]  祂出祂的兒子
[00:15:42.000 --> 00:15:43.000]  而我出一個決定
[00:15:43.000 --> 00:15:45.000]  當年是我獨具慧眼
[00:15:45.000 --> 00:15:47.000]  非常有智慧聰明
[00:15:47.000 --> 00:15:50.000]  所以我懂得來公理堂聽道
[00:15:50.000 --> 00:15:53.000]  這個就是我的智慧
[00:15:53.000 --> 00:15:54.000]  我的聰明
[00:15:54.000 --> 00:15:56.000]  所以這個恩典其實我有份的
[00:15:56.000 --> 00:15:59.000]  這個叫做神人合作論
[00:15:59.000 --> 00:16:00.000]  第二個是
[00:16:00.000 --> 00:16:01.000]  上帝的恩典是什麼?
[00:16:01.000 --> 00:16:03.000]  神恩獨作
[00:16:03.000 --> 00:16:04.000]  剛剛相反
[00:16:04.000 --> 00:16:07.000]  祂不是跟你說你獨具慧眼
[00:16:07.000 --> 00:16:08.000]  祂是說
[00:16:08.000 --> 00:16:10.000]  當我們不能認識耶穌基督的時候
[00:16:10.000 --> 00:16:13.000]  當你不能夠認識耶穌基督的時候
[00:16:13.000 --> 00:16:14.000]  當你是罪人的時候
[00:16:14.000 --> 00:16:17.000]  當你是處於一種屬靈死亡狀態的時候
[00:16:17.000 --> 00:16:20.000]  上帝的恩典找到你
[00:16:20.000 --> 00:16:21.000]  你不能夠回應上帝
[00:16:21.000 --> 00:16:25.000]  但是上帝給你那個回應的能力
[00:16:25.000 --> 00:16:27.000]  藉著聖靈在裡面產生
[00:16:27.000 --> 00:16:28.000]  出一個超自然的信心
[00:16:28.000 --> 00:16:30.000]  不是你選上帝
[00:16:30.000 --> 00:16:33.000]  不是你選來聽上帝的話語
[00:16:33.000 --> 00:16:35.000]  而是上帝選出來
[00:16:35.000 --> 00:16:37.000]  而是上帝愛你
[00:16:37.000 --> 00:16:38.000]  不是你尋找上帝
[00:16:38.000 --> 00:16:40.000]  而是上帝尋找你
[00:16:40.000 --> 00:16:41.000]  我想問
[00:16:41.000 --> 00:16:43.000]  哪一個的恩典比較大
[00:16:43.000 --> 00:16:45.000]  在這兩種思想裡面
[00:16:45.000 --> 00:16:48.000]  我不需要跟你抱著神學的辯論
