
[00:00:00.000 --> 00:00:02.500]  在澳洲有一個現象
[00:02:45.500 --> 00:02:47.500]  可以贖罪
[00:02:47.500 --> 00:02:50.500]  所以這個預購車票的網站
[00:02:50.500 --> 00:02:51.500]  推出之後
[00:02:51.500 --> 00:02:57.500]  車票的銷售量就增加了15%
[00:02:57.500 --> 00:02:59.500]  相信香港可能都可以參考一下
[00:02:59.500 --> 00:03:01.500]  這些經驗
[00:03:01.500 --> 00:03:02.500]  現在這麼多人移民
[00:03:02.500 --> 00:03:05.500]  日後航空公司都大可以考慮
[00:03:05.500 --> 00:03:07.500]  推出這樣的服務
[00:03:07.500 --> 00:03:11.500]  罪疚感可以說是人類其中一種
[00:03:11.500 --> 00:03:14.500]  最原始的情緒
[00:03:14.500 --> 00:03:17.500]  創世記那裡描述
[00:03:17.500 --> 00:03:20.500]  阿當犯罪之後躲避神
[00:03:20.500 --> 00:03:24.500]  相信應該是因為他有罪疚感的緣故
[00:03:24.500 --> 00:03:29.500]  人生在世難免會因為做錯事
[00:03:29.500 --> 00:03:32.500]  而心中有罪疚感
[00:03:32.500 --> 00:03:34.500]  但如果不好好處理的話
[00:03:34.500 --> 00:03:38.500]  可能會傷害人的身心靈
[00:03:38.500 --> 00:03:41.500]  甚至會影響其他人
[00:03:41.500 --> 00:03:45.500]  今天是復活節的崇拜
[00:03:45.500 --> 00:03:47.500]  我想透過復活的耶穌
[00:03:47.500 --> 00:03:49.500]  在提比利亞海
[00:03:49.500 --> 00:03:53.500]  我想看看背景
[00:03:53.500 --> 00:03:57.500]  上文說到
[00:03:57.500 --> 00:04:02.500]  當時耶穌在提比利亞海邊顯現
[00:04:02.500 --> 00:04:06.500]  提比利亞海的另一個名字是加利利海
[00:04:06.500 --> 00:04:07.500]  雖然叫海
[00:04:07.500 --> 00:04:10.500]  但其實是一個很大的湖
[00:04:10.500 --> 00:04:14.500]  這裡也是耶穌和祂的門徒
[00:04:14.500 --> 00:04:16.500]  經常活動的地方
[00:04:16.500 --> 00:04:18.500]  在十二門徒之中
[00:04:18.500 --> 00:04:20.500]  有些是做漁夫的
[00:04:20.500 --> 00:04:21.500]  打魚的
[00:04:21.500 --> 00:04:25.500]  他們在提比利亞海打魚
[00:04:25.500 --> 00:04:27.500]  耶穌顯現的時候
[00:04:27.500 --> 00:04:31.500]  經文提到當時有七個門徒在場
[00:04:31.500 --> 00:04:34.500]  當時彼得說去打魚
[00:04:34.500 --> 00:04:37.500]  其他門徒也跟著去
[00:04:37.500 --> 00:04:40.500]  他們打了一整晚都沒有收穫
[00:04:40.500 --> 00:04:44.500]  而耶穌就快天亮的時候
[00:04:44.500 --> 00:04:46.500]  在岸邊顯現
[00:04:46.500 --> 00:04:49.500]  但當時門徒不知道那是耶穌
[00:04:49.500 --> 00:04:52.500]  大概可能因為天色比較暗
[00:04:52.500 --> 00:04:55.500]  他們距離岸邊也頗遠
[00:04:55.500 --> 00:04:57.500]  在第八節說到
[00:04:57.500 --> 00:04:59.500]  當時他們在船上
[00:04:59.500 --> 00:05:03.500]  距離岸邊有二百爪
[00:05:03.500 --> 00:05:06.500]  二百爪大概是九十公尺
[00:05:06.500 --> 00:05:11.500]  也差不多兩個標準尺的長度
[00:05:11.500 --> 00:05:17.500]  當時耶穌叫他們在船的右邊去撒網
[00:05:17.500 --> 00:05:19.500]  他們就照做
[00:05:19.500 --> 00:05:21.500]  誰知真的撒了很多魚上來
[00:05:21.500 --> 00:05:24.500]  那個時候他們才醒覺到
[00:05:24.500 --> 00:05:26.500]  這個就是耶穌
[00:05:26.500 --> 00:05:28.500]  他們上岸之後
[00:05:28.500 --> 00:05:31.500]  看到耶穌為他們預備了早餐
[00:05:31.500 --> 00:05:33.500]  又有魚又有餅
[00:05:33.500 --> 00:05:38.500]  接著就到今天我們看的這段經文
[00:05:38.500 --> 00:05:41.500]  耶穌和彼得兩個人之間的對話
[00:05:41.500 --> 00:05:45.500]  記載在十五至十七節這段
[00:05:45.500 --> 00:05:48.500]  在這段經文裏面
[00:05:48.500 --> 00:05:50.500]  有一個字出現了很多次
[00:05:50.500 --> 00:05:53.500]  那個字就是「愛」字
[00:05:53.500 --> 00:05:56.500]  雖然在中文聖經「愛」這個字
[00:05:56.500 --> 00:05:58.500]  只有一個寫法
[00:05:58.500 --> 00:06:00.500]  沒有其他的
[00:06:00.500 --> 00:06:03.500]  在原文希臘文裏面作者是用兩個字
[00:06:03.500 --> 00:06:06.500]  來表達這個「愛」字
[00:06:06.500 --> 00:06:08.500]  就是「阿加皮」
[00:06:08.500 --> 00:06:11.500]  另一個就是「Fileo」
[00:06:11.500 --> 00:06:15.500]  耶穌在第一和第二次去發問的時候
[00:06:15.500 --> 00:06:17.500]  都是用「阿加皮」這個字
[00:06:17.500 --> 00:06:21.500]  祂問彼得「你阿加皮我嗎?」
[00:06:21.500 --> 00:06:25.500]  第三次就用了「Fileo」這個字
[00:06:25.500 --> 00:06:29.500]  而彼得三次的回答都是用「Fileo」
[00:06:29.500 --> 00:06:32.500]  「我Fileo你」
[00:06:32.500 --> 00:06:36.500]  有人認為這兩個字是表達不同層次的愛
[00:06:36.500 --> 00:06:38.500]  「阿加皮」是高層次的
[00:06:38.500 --> 00:06:41.500]  是神聖的愛、犧牲的愛
[00:06:41.500 --> 00:06:45.500]  而「Fileo」是次等一點的
[00:06:45.500 --> 00:06:47.500]  就是朋友之間的愛
[00:06:47.500 --> 00:06:50.500]  這種說法忽略了一點
[00:06:50.500 --> 00:06:53.500]  就是在約翰福音裏面
[00:06:53.500 --> 00:06:59.500]  作者是經常將這兩個字交替去運用
[00:06:59.500 --> 00:07:03.500]  這兩者在當中其實是沒有什麼分別的
[00:07:03.500 --> 00:07:06.500]  例如我們看看約翰福音三章十六節
[00:07:06.500 --> 00:07:09.500]  「神愛世人」那裏就用「阿加皮」
[00:07:09.500 --> 00:07:14.500]  十六章二十七節「父自己愛你們」就用「Fileo」
[00:07:14.500 --> 00:07:18.500]  三章三十五節「父愛子」是「阿加皮」
[00:07:18.500 --> 00:07:22.500]  五章二十節「父愛子」是「Fileo」
[00:07:22.500 --> 00:07:26.500]  所以我們看到作者用這兩個字的時候
[00:07:26.500 --> 00:07:28.500]  其實意義是相同的
[00:07:28.500 --> 00:07:32.500]  更何況其實當時耶穌和門徒
[00:07:32.500 --> 00:07:36.500]  他們日常說話其實是用「阿蘭文」的
[00:07:36.500 --> 00:07:40.500]  「阿蘭文」就不會用這些字
[00:07:40.500 --> 00:07:44.500]  其實在這一節的經文裏面
[00:07:44.500 --> 00:07:49.500]  我覺得有另一個地方是更加值得我們關注的
[00:07:49.500 --> 00:07:52.500]  就是在第十五節那裏
[00:07:52.500 --> 00:07:55.500]  耶穌對西門彼得說
[00:07:55.500 --> 00:08:01.500]  「約翰的兒子西門,你愛我比這些更深嗎?」
[00:08:01.500 --> 00:08:05.500]  彼得說「主啊,是的,你知道我愛你」
[00:08:05.500 --> 00:08:09.500]  耶穌對他說「你餵養我的小羊」
[00:08:09.500 --> 00:08:14.500]  在這裏耶穌是第一次問彼得愛不愛他
[00:08:14.500 --> 00:08:19.500]  跟其餘兩次不同的是在這裏多了幾個字
[00:08:19.500 --> 00:08:21.500]  就是「彼者些」
[00:08:21.500 --> 00:08:24.500]  到底這個「者些」是指什麼呢?
[00:08:24.500 --> 00:08:26.500]  經文其實沒有說
[00:08:26.500 --> 00:08:30.500]  我們可以想像當時耶穌和彼得對話的時候
[00:08:30.500 --> 00:08:32.500]  可能有些手勢
[00:08:32.500 --> 00:08:38.500]  當他說到「西門,你愛我,彼者些更多嗎?」
[00:08:38.500 --> 00:08:41.500]  他可能用手勢來表達
[00:08:41.500 --> 00:08:44.500]  到底這個「者些」是指什麼呢?
[00:08:44.500 --> 00:08:46.500]  有三個可能性
[00:08:46.500 --> 00:08:49.500]  答案一是人
[00:08:49.500 --> 00:08:51.500]  「者些」是指人
[00:08:51.500 --> 00:08:53.500]  一是指死物
[00:08:53.500 --> 00:08:55.500]  如果是指人的話
[00:08:55.500 --> 00:08:57.500]  耶穌可能說
[00:08:57.500 --> 00:09:01.500]  「你愛我,彼愛者些弟兄更多嗎?」
[00:09:01.500 --> 00:09:04.500]  因為當時在場的人就是那些門徒
[00:09:04.500 --> 00:09:06.500]  所以耶穌可能說
[00:09:06.500 --> 00:09:10.500]  「你愛我,彼愛者些人更多嗎?」
[00:09:10.500 --> 00:09:14.500]  但其實在福音書裏面從來都沒有說過
[00:09:14.500 --> 00:09:17.500]  彼得是很愛其他的門徒
[00:09:17.500 --> 00:09:20.500]  他們還爭做大佬
[00:09:20.500 --> 00:09:22.500]  都沒有說過這些描述
[00:09:22.500 --> 00:09:24.500]  所以這個可能性不大
[00:09:24.500 --> 00:09:26.500]  如果不是人
[00:09:26.500 --> 00:09:28.500]  即是指死物
[00:09:28.500 --> 00:09:31.500]  即是當時在場的物件
[00:09:31.500 --> 00:09:33.500]  那會是什麼呢?
[00:09:33.500 --> 00:09:35.500]  耶穌預備了早餐
[00:09:35.500 --> 00:09:36.500]  一是餅
[00:09:36.500 --> 00:09:37.500]  一是魚
[00:09:37.500 --> 00:09:40.500]  或者是那些打魚的工具
[00:09:40.500 --> 00:09:42.500]  換句話說
[00:09:42.500 --> 00:09:44.500]  就是一些物質享受
[00:09:44.500 --> 00:09:46.500]  耶穌可能跟他說
[00:09:46.500 --> 00:09:51.500]  「你愛我,彼愛者些世界的物質更多嗎?」
[00:09:51.500 --> 00:09:54.500]  這個聽起來是挺合理的
[00:09:54.500 --> 00:09:58.500]  因為我們平日都是貪愛世界的
[00:09:58.500 --> 00:10:02.500]  我們經常都要在愛世界和愛神之間
[00:10:02.500 --> 00:10:05.500]  去掙扎求存
[00:10:05.500 --> 00:10:10.500]  不過這個是不是彼得當時的掙扎呢?
[00:10:10.500 --> 00:10:12.500]  這個我們要考慮
[00:10:12.500 --> 00:10:16.500]  彼得是不是為了賺錢就放棄
[00:10:16.500 --> 00:10:18.500]  不去跟隨主呢?
[00:10:18.500 --> 00:10:21.500]  我們看回上文第七節
[00:10:21.500 --> 00:10:24.500]  耶穌所愛的那門徒對彼得說
[00:10:24.500 --> 00:10:28.500]  「是主,那時西門彼得赤著身子」
[00:10:28.500 --> 00:10:31.500]  「一聽見是主,就束上一件外衣」
[00:10:31.500 --> 00:10:33.500]  「跳在海裏」
[00:10:33.500 --> 00:10:38.500]  這個是說到耶穌在提比利亞海邊顯現的時候
[00:10:38.500 --> 00:10:41.500]  彼得當時其實還在船上
[00:10:41.500 --> 00:10:43.500]  他一聽見那個是主耶穌
[00:10:43.500 --> 00:10:46.500]  他第一個反應就是馬上跳下海
[00:10:46.500 --> 00:10:48.500]  為什麼他要跳下海呢?
[00:10:48.500 --> 00:10:50.500]  他是不是逃避?
[00:10:50.500 --> 00:10:54.500]  他是不是沉死?
[00:10:54.500 --> 00:10:56.500]  相信也不是
[00:10:56.500 --> 00:10:58.500]  他第一時間這樣跳下海
[00:10:58.500 --> 00:11:00.500]  其實他是想游到岸邊
[00:11:00.500 --> 00:11:02.500]  就是第一時間去見耶穌
[00:11:02.500 --> 00:11:04.500]  這個很有趣的
[00:11:04.500 --> 00:11:06.500]  彼得當時是沒有衣服穿的
[00:11:06.500 --> 00:11:07.500]  因為他是漁夫
[00:11:07.500 --> 00:11:09.500]  打一整晚魚當然很熱
[00:11:09.500 --> 00:11:11.500]  所以就脫了衣服
[00:11:11.500 --> 00:11:13.500]  但是他一聽見是主耶穌
[00:11:13.500 --> 00:11:16.500]  他就馬上脫下衣服
[00:11:16.500 --> 00:11:19.500]  穿好衣服才跳下海
[00:11:19.500 --> 00:11:22.500]  其實人跳海除非他是自殺
[00:11:22.500 --> 00:11:25.500]  否則人跳下水
[00:11:25.500 --> 00:11:29.500]  通常是脫了衣服才跳下海
[00:11:29.500 --> 00:11:32.500]  這個彼得穿回衣服
[00:11:32.500 --> 00:11:33.500]  為什麼呢?
[00:11:33.500 --> 00:11:37.500]  我相信是因為他尊敬主耶穌的緣故
[00:11:37.500 --> 00:11:39.500]  由此可見
[00:11:39.500 --> 00:11:41.500]  在主耶穌被釘十次架之後
[00:11:41.500 --> 00:11:45.500]  雖然彼得是做回他的本行
[00:11:45.500 --> 00:11:47.500]  重操戶業去打魚
[00:11:47.500 --> 00:11:50.500]  但是並不是因為他貪愛世界
[00:11:50.500 --> 00:11:53.500]  愛世界多過愛神
[00:11:53.500 --> 00:11:55.500]  他之所以要做回本行
[00:11:55.500 --> 00:11:57.500]  其實是另有原因的
[00:11:57.500 --> 00:12:00.500]  我一會兒會再說
[00:12:00.500 --> 00:12:02.500]  我們看看
[00:12:02.500 --> 00:12:04.500]  兩個可能性都不太相似
[00:12:04.500 --> 00:12:06.500]  第三個可能性是什麼呢?
[00:12:06.500 --> 00:12:08.500]  就是你愛我
[00:12:08.500 --> 00:12:13.500]  比這些門徒愛我更多嗎?
[00:12:13.500 --> 00:12:14.500]  意思就是
[00:12:14.500 --> 00:12:19.500]  你是不是比其他人更加愛我?
[00:12:19.500 --> 00:12:22.500]  這句說話正好回應
[00:12:22.500 --> 00:12:23.500]  耶穌在被捕之前
[00:12:23.500 --> 00:12:26.500]  預言彼得三次不認主的時候
[00:12:26.500 --> 00:12:29.500]  說過的說話
[00:12:29.500 --> 00:12:31.500]  我們看看當時
[00:12:31.500 --> 00:12:35.500]  這段經文其實說到
[00:12:35.500 --> 00:12:38.500]  耶穌預言
[00:12:38.500 --> 00:12:40.500]  牧人要被擊打
[00:12:40.500 --> 00:12:42.500]  羊就會分散
[00:12:42.500 --> 00:12:44.500]  當時彼得的反應是
[00:12:44.500 --> 00:12:47.500]  眾人雖然為你的緣故跌倒
[00:12:47.500 --> 00:12:51.500]  我卻永不跌倒
[00:12:51.500 --> 00:12:53.500]  接著耶穌又預言
[00:12:53.500 --> 00:12:54.500]  他會三次不認主
[00:12:54.500 --> 00:12:56.500]  接著彼得就說
[00:12:56.500 --> 00:12:59.500]  我就是必須和你同死
[00:12:59.500 --> 00:13:01.500]  也總不能不認你
[00:13:01.500 --> 00:13:06.500]  我們看到彼得是非常自信的
[00:13:06.500 --> 00:13:09.500]  他認為自己就算眾人都跌倒
[00:13:09.500 --> 00:13:12.500]  他也永不會跌倒
[00:13:12.500 --> 00:13:16.500]  他甚至是願意為耶穌去死
[00:13:16.500 --> 00:13:19.500]  不過他做夢也想不到
[00:13:19.500 --> 00:13:23.500]  在他說了這些話之後沒多久
[00:13:23.500 --> 00:13:26.500]  他真的三次不認主
[00:13:26.500 --> 00:13:28.500]  大家還記不記得
[00:13:28.500 --> 00:13:30.500]  彼得在三次不認主之後
[00:13:30.500 --> 00:13:33.500]  他有什麼反應
[00:13:33.500 --> 00:13:35.500]  我們看看這段經文
[00:13:35.500 --> 00:13:38.500]  他就出去痛哭
[00:13:38.500 --> 00:13:41.500]  他講完第三次不認主之後
[00:13:41.500 --> 00:13:42.500]  雞就叫
[00:13:42.500 --> 00:13:44.500]  他才想起耶穌所說的話
[00:13:44.500 --> 00:13:47.500]  他的反應就是出去痛哭
[00:13:47.500 --> 00:13:48.500]  我們可以想像
[00:13:48.500 --> 00:13:52.500]  彼得當時的心情是多麼難受
[00:13:52.500 --> 00:13:54.500]  曾經實言實語地說
[00:13:54.500 --> 00:13:56.500]  自己不會跌倒
[00:13:56.500 --> 00:13:58.500]  也不會不認主
[00:13:58.500 --> 00:14:02.500]  但最後竟然抵受不住外間的壓力
[00:14:02.500 --> 00:14:06.500]  在眾人面前誓神劈怨
[00:14:06.500 --> 00:14:08.500]  說自己不認識主
[00:14:08.500 --> 00:14:12.500]  這其實是一個前後很大的對比
[00:14:12.500 --> 00:14:15.500]  你猜當時彼得還有沒有面目
[00:14:15.500 --> 00:14:19.500]  有沒有勇氣繼續去服侍神
[00:14:19.500 --> 00:14:21.500]  服侍人呢
[00:14:21.500 --> 00:14:23.500]  從這個角度去看
[00:14:23.500 --> 00:14:26.500]  他即使是回去打魚
[00:14:26.500 --> 00:14:29.500]  其實也是順理成章的事
[00:14:29.500 --> 00:14:31.500]  他之所以要重操故業
[00:14:31.500 --> 00:14:33.500]  不是為了物質享受
[00:14:33.500 --> 00:14:35.500]  而是他要逃避
[00:14:35.500 --> 00:14:38.500]  他不是要貪愛世界
[00:14:38.500 --> 00:14:41.500]  而是他沒有辦法再去面對
[00:14:41.500 --> 00:14:43.500]  沒有辦法再承擔昔日
[00:14:43.500 --> 00:14:45.500]  服侍神、服侍人的工作
[00:14:45.500 --> 00:14:49.500]  他甚至沒有辦法再去面對自己
[00:14:49.500 --> 00:14:52.500]  所以耶穌這次的顯現
[00:14:52.500 --> 00:14:57.500]  其實是為了重建彼得的生命
[00:14:57.500 --> 00:15:00.500]  耶穌如何重建彼得的生命呢
[00:15:00.500 --> 00:15:02.500]  彼得三次不認主
[00:15:02.500 --> 00:15:05.500]  耶穌就在這裡三次問彼得
[00:15:05.500 --> 00:15:08.500]  你愛我嗎
[00:15:08.500 --> 00:15:12.500]  耶穌這樣問其實有什麼意義呢
[00:15:12.500 --> 00:15:22.500]  耶穌是要彼得直面自己的罪惡
[00:15:22.500 --> 00:15:25.500]  人在犯罪之後
[00:15:25.500 --> 00:15:27.500]  會有罪究感
[00:15:27.500 --> 00:15:29.500]  為了令自己好過一點
[00:15:29.500 --> 00:15:32.500]  我們通常會用幾種方法
[00:15:32.500 --> 00:15:35.500]  包括逃避
[00:15:35.500 --> 00:15:36.500]  不去處理他
[00:15:36.500 --> 00:15:38.500]  當沒事發生過
[00:15:38.500 --> 00:15:39.500]  逃避
[00:15:39.500 --> 00:15:42.500]  或者是掩飾
[00:15:42.500 --> 00:15:44.500]  找很多的藉口
[00:15:44.500 --> 00:15:46.500]  為自己辯護
[00:15:46.500 --> 00:15:48.500]  又或者是否認
[00:15:48.500 --> 00:15:50.500]  沒發生過這樣的事
[00:15:50.500 --> 00:15:53.500]  或者是推卸責任
[00:15:53.500 --> 00:15:57.500]  就好像現在正在發生的俄烏戰爭
[00:15:57.500 --> 00:15:59.500]  有一種說法是
[00:15:59.500 --> 00:16:02.500]  這場戰爭之所以發生
[00:16:02.500 --> 00:16:05.500]  是因為烏克蘭想加入北約
[00:16:05.500 --> 00:16:08.500]  俄羅斯就覺得受威脅
[00:16:08.500 --> 00:16:12.500]  所以就向烏克蘭開戰
[00:16:12.500 --> 00:16:16.500]  所以整件事的責任
[00:16:16.500 --> 00:16:18.500]  是在北約那裡
[00:16:18.500 --> 00:16:21.500]  是北約做錯
[00:16:21.500 --> 00:16:25.500]  其實我不太明白這種邏輯
[00:16:25.500 --> 00:16:27.500]  就好像A喜歡B
[00:16:27.500 --> 00:16:29.500]  B喜歡C
[00:16:29.500 --> 00:16:33.500]  A當然不喜歡
[00:16:33.500 --> 00:16:35.500]  因為B喜歡C
[00:16:35.500 --> 00:16:39.500]  於是A就打到B豬頭
[00:16:39.500 --> 00:16:42.500]  然後就說
[00:16:42.500 --> 00:16:46.500]  錯的責任是在C那裡
[00:16:46.500 --> 00:16:49.500]  我其實真的不太明白這種道理
[00:16:49.500 --> 00:16:51.500]  不過我就想
[00:16:51.500 --> 00:16:55.500]  其實他是不是在為自己製造
[00:16:55.500 --> 00:16:57.500]  製造藉口
[00:16:57.500 --> 00:17:00.500]  去合理化自己的行為呢
[00:17:00.500 --> 00:17:04.500]  這是不是一種推卸責任的做法呢
[00:17:04.500 --> 00:17:07.500]  其實我不是什麼國際問題專家
[00:17:07.500 --> 00:17:09.500]  我不太懂
[00:17:09.500 --> 00:17:14.500]  所以我們找專人會講一個講座
[00:17:14.500 --> 00:17:16.500]  就是在接下來的星期二晚
[00:17:16.500 --> 00:17:18.500]  4月19日
[00:17:18.500 --> 00:17:20.500]  星期二晚8點半
[00:17:20.500 --> 00:17:22.500]  我們就會有一個Zoom的講座
[00:17:22.500 --> 00:17:23.500]  題目就是
[00:17:23.500 --> 00:17:27.500]  「俄烏戰爭給香港教會的啟示」
[00:17:27.500 --> 00:17:30.500]  到時就會有專人為我們講解
[00:17:30.500 --> 00:17:34.500]  我們還請了一位牧師來回應
[00:17:34.500 --> 00:17:38.500]  大家待會兒完成崇拜就立刻報名
[00:17:38.500 --> 00:17:39.500]  其實也不用報名
[00:17:39.500 --> 00:17:40.500]  因為是Zoom的
[00:17:40.500 --> 00:17:45.500]  你只要在程序表下載那條連結
[00:17:45.500 --> 00:17:48.500]  到時到後你點進去就可以了
[00:17:48.500 --> 00:17:50.500]  不過在那裡有一個意見表
[00:17:50.500 --> 00:17:52.500]  那你就記住填
[00:17:52.500 --> 00:17:54.500]  填那個意見表
[00:17:54.500 --> 00:17:55.500]  發表一下你的意見
[00:17:55.500 --> 00:17:58.500]  你覺得你怎麼看這場戰爭
[00:17:58.500 --> 00:18:00.500]  等到時講完
[00:18:00.500 --> 00:18:01.500]  了解了我們的意見
[00:18:01.500 --> 00:18:03.500]  我們到時預備這個講座
[00:18:03.500 --> 00:18:05.500]  那個訊息就更加適切
[00:18:05.500 --> 00:18:08.500]  這些直入式廣告就賣完了
[00:18:08.500 --> 00:18:10.500]  現在講回這段經文
[00:18:10.500 --> 00:18:12.500]  推卸責任
[00:18:12.500 --> 00:18:14.500]  掩飾逃避
[00:18:14.500 --> 00:18:17.500]  這些都不是解決問題的正確方法
[00:18:17.500 --> 00:18:21.500]  主人蘇就不想彼得用這些錯誤方法
[00:18:21.500 --> 00:18:24.500]  來去解決自己的錯誤
[00:18:24.500 --> 00:18:26.010]  他要彼得是直面自己的罪
[00:18:26.010 --> 00:18:28.010]  他要彼得是直面自己的罪
[00:18:28.010 --> 00:18:30.010]  耶穌三次來問彼得
[00:18:30.010 --> 00:18:32.010]  耶穌三次來問彼得
[00:18:32.010 --> 00:18:34.010]  「你愛我嗎?」
[00:18:34.010 --> 00:18:36.010]  彼得再沒有以前那麼自信
[00:18:36.010 --> 00:18:38.010]  彼得再沒有以前那麼自信
[00:18:38.010 --> 00:18:40.010]  那麼口響地說「我...」
[00:18:40.010 --> 00:18:42.010]  那麼口響地說「我...」
[00:18:42.010 --> 00:18:44.010]  他兩次的回應都說
[00:18:44.010 --> 00:18:46.010]  「主啊,是的,祢知道我愛祢」
[00:18:46.010 --> 00:18:48.010]  「主啊,是的,祢知道我愛祢」
[00:18:48.010 --> 00:18:50.010]  他承認自己是愛主
[00:18:50.010 --> 00:18:52.010]  他承認自己是愛主
[00:18:52.010 --> 00:18:54.010]  但是他不再敢說那麼多
[00:18:54.010 --> 00:18:56.010]  但是他不再敢說那麼多
[00:18:56.010 --> 00:18:58.010]  他只是說「主啊,祢知道的」
[00:18:58.010 --> 00:19:00.010]  接著到了第三次的時候
[00:19:00.010 --> 00:19:02.010]  經文又說彼得憂愁
[00:19:02.010 --> 00:19:04.010]  經文又說彼得憂愁
[00:19:04.010 --> 00:19:06.010]  到底為什麼彼得會憂愁呢?
[00:19:06.010 --> 00:19:08.010]  其實都很容易理解
[00:19:08.010 --> 00:19:10.010]  你想想,彼得他已經因為自己犯罪的緣故
[00:19:10.010 --> 00:19:12.010]  你想想,彼得他已經因為自己犯罪的緣故
[00:19:12.010 --> 00:19:14.010]  失去了信心
[00:19:14.010 --> 00:19:16.010]  現在還要面對耶穌
[00:19:16.010 --> 00:19:18.010]  現在還要面對耶穌
[00:19:18.010 --> 00:19:20.010]  同一個問題,問了三次
[00:19:20.010 --> 00:19:22.010]  同一個問題,問了三次
[00:19:22.010 --> 00:19:24.010]  難怪他憂愁
[00:19:24.010 --> 00:19:26.010]  他甚至連「主啊,是的」
[00:19:26.010 --> 00:19:28.010]  他甚至連「主啊,是的」
[00:19:28.010 --> 00:19:30.010]  他只是加強了語氣
[00:19:30.010 --> 00:19:32.010]  「主啊,你是無所不知的」
[00:19:32.010 --> 00:19:34.010]  「主啊,你是無所不知的」
[00:19:34.010 --> 00:19:36.010]  「主啊,你是無所不知的」
[00:19:36.010 --> 00:19:38.010]  「主啊,你是無所不知的」
[00:19:38.010 --> 00:19:40.010]  「主啊,你是無所不知的」
[00:19:40.010 --> 00:19:42.010]  「主啊,你是無所不知的」
[00:19:42.010 --> 00:19:44.010]  「主啊,你是無所不知的」
[00:19:44.010 --> 00:19:46.010]  「主啊,你是無所不知的」
[00:19:46.010 --> 00:19:48.010]  「主啊,你是無所不知的」
