
[00:00:00.000 --> 00:00:02.000]  你有沒有經歷過
[00:01:43.000 --> 00:01:45.000]  你信服他,你得到好的結果
[00:01:45.000 --> 00:01:47.000]  你對他的信心又加強了
[00:01:47.000 --> 00:01:51.000]  那就變成你的信靠又多了
[00:01:51.000 --> 00:01:55.000]  一個美好的循環
[00:01:55.000 --> 00:02:00.000]  希望今天是你生命裏面有個美好循環的開始
[00:02:00.000 --> 00:02:02.000]  首先我們來看這個歷史故事
[00:02:02.000 --> 00:02:07.000]  就是撒姆爾記上訴羅這位君王
[00:02:07.000 --> 00:02:11.000]  訴羅這個君王是上帝揀選的
[00:02:11.000 --> 00:02:13.000]  以色列第一個君王
[00:02:13.000 --> 00:02:19.000]  他很特別,聖經說他既年輕又英俊
[00:02:19.000 --> 00:02:23.000]  在以色列人當中沒有一個比他更加英俊
[00:02:23.000 --> 00:02:26.000]  高人一個頭
[00:02:26.000 --> 00:02:29.000]  訴羅起初很成功
[00:02:29.000 --> 00:02:31.000]  他凝聚了十二個支派
[00:02:31.000 --> 00:02:35.000]  和非利人爭戰和阿瑪利人爭戰
[00:02:35.000 --> 00:02:38.000]  很多時候都勝利的
[00:02:38.000 --> 00:02:42.000]  這一場戰爭剛才所讀的
[00:02:42.000 --> 00:02:46.000]  方子妹帶領我們讀的這段經文
[00:02:46.000 --> 00:02:51.000]  這場戰爭他在位超過二十年
[00:02:51.000 --> 00:02:53.000]  那時候發生的
[00:02:53.000 --> 00:02:59.000]  開戰之前上帝給他一個很清楚的命令
[00:02:59.000 --> 00:03:04.000]  他說以色列人從埃及上來的時候
[00:03:04.000 --> 00:03:07.000]  阿瑪利人對他們所做的
[00:03:07.000 --> 00:03:10.000]  在路上攻擊他們,我今天要懲罰
[00:03:10.000 --> 00:03:13.000]  所以你們去攻打阿瑪利人
[00:03:13.000 --> 00:03:16.000]  徹底毀滅他們所有一切,不要連戳他們
[00:03:16.000 --> 00:03:20.000]  無論男女孩童,就算吃奶的嬰兒
[00:03:20.000 --> 00:03:22.000]  牛羊駱駝驢子都要殺死
[00:03:22.000 --> 00:03:25.000]  這個容不容易明白?可能不容易
[00:03:25.000 --> 00:03:27.000]  一會兒你會明白
[00:03:27.000 --> 00:03:33.000]  為什麼上帝要訴羅殺盡阿瑪利人?
[00:03:33.000 --> 00:03:36.000]  不單止人,物都殺盡
[00:03:36.000 --> 00:03:39.000]  這個不是很殘忍又很浪費嗎?
[00:03:39.000 --> 00:03:41.000]  其實有四個理由
[00:03:41.000 --> 00:03:45.000]  如果我不解釋四個理由,你可能聽不下去
[00:03:45.000 --> 00:03:50.000]  第一,阿瑪利人是一個非常殘忍的民族
[00:03:50.000 --> 00:03:54.000]  而且他的道德淪亡,他的風俗都很敗壞
[00:03:54.000 --> 00:03:56.000]  如果以色列人留下他們
[00:03:56.000 --> 00:04:02.000]  他就會漸漸將這些不好的習慣風俗傳給以色列人
[00:04:02.000 --> 00:04:06.000]  敗壞整個民族,這是第一個
[00:04:06.000 --> 00:04:13.000]  第二,上帝說他怎樣曾經攻擊以色列人
[00:04:13.000 --> 00:04:18.000]  就是發生在出埃及生命紀的時候
[00:04:18.000 --> 00:04:22.000]  摩西林死的時候就跟他們說
[00:04:22.000 --> 00:04:26.000]  他說,你們要記住你們出埃及以後
[00:04:26.000 --> 00:04:29.000]  阿瑪利人在路上怎樣對待你們
[00:04:29.000 --> 00:04:33.000]  在路上遇見你們趁你們疲倦困乏的時候
[00:04:33.000 --> 00:04:37.000]  攻擊你後方所有軟弱無力的人
[00:04:37.000 --> 00:04:41.000]  你想像200萬人進入沙漠裡面
[00:04:41.000 --> 00:04:46.000]  那些老弱的富裕孩子在後面
[00:04:46.000 --> 00:04:48.000]  他就打那些人
[00:04:48.000 --> 00:04:50.000]  前面強壯一點的他就不打
[00:04:50.000 --> 00:04:54.000]  上帝很不喜歡他們這樣做
[00:04:54.000 --> 00:04:59.000]  所以耶和華使你脫離四圍所有的仇敵
[00:04:59.000 --> 00:05:02.000]  在耶和華你臣賜給你作產業的地上
[00:05:02.000 --> 00:05:03.000]  得享太平的時候
[00:05:03.000 --> 00:05:09.000]  你務要把阿瑪利這個名號從天下塗抹不可忘記
[00:05:09.000 --> 00:05:14.000]  這個第二點就是向阿瑪利人一個報應
[00:05:14.000 --> 00:05:19.000]  第三,阿瑪利人這個滅亡也是上帝的審判
[00:05:19.000 --> 00:05:22.000]  他們很多年的作惡
[00:05:22.000 --> 00:05:29.000]  所以撒姆爾殺死阿瑪利王阿甲的時候就說
[00:05:29.000 --> 00:05:33.000]  你的刀怎樣使婦人喪子
[00:05:33.000 --> 00:05:38.000]  今日你的母親在婦人當中也會喪子
[00:05:38.000 --> 00:05:43.000]  第四,其實上帝給了很多機會阿瑪利人悔改
[00:05:43.000 --> 00:05:45.000]  但他幾百年都沒有悔改
[00:05:45.000 --> 00:05:49.000]  所以上帝的審判就臨到他滅絕這個民族
[00:05:49.000 --> 00:05:51.000]  其實很多民族都是這樣
[00:05:51.000 --> 00:05:53.000]  上帝給很多機會他悔改
[00:05:53.000 --> 00:05:55.000]  他都沒有悔改
[00:05:55.000 --> 00:06:02.000]  今天這個世界有沒有哪些民族是上帝給很多機會他悔改
[00:06:02.000 --> 00:06:04.000]  如果他沒有悔改的時候
[00:06:04.000 --> 00:06:07.000]  上帝的審判一樣都會臨到
[00:06:07.000 --> 00:06:09.000]  所以你看世界大事的時候
[00:06:09.000 --> 00:06:12.000]  不要忘記是透過聖經
[00:06:12.000 --> 00:06:16.000]  聖經好像一個眼鏡
[00:06:16.000 --> 00:06:20.000]  透過聖經這對眼鏡來看這個世界
[00:06:20.000 --> 00:06:24.000]  我們基督徒應該有個世界觀
[00:06:24.000 --> 00:06:32.000]  聖經最後記載阿瑪利人在以斯帖記
[00:06:32.000 --> 00:06:34.000]  那時候猶太人已經被擄
[00:06:34.000 --> 00:06:38.000]  皇宮裏面有一個人叫哈曼
[00:06:38.000 --> 00:06:40.000]  大家記不記得這個歷史故事
[00:06:40.000 --> 00:06:43.000]  哈曼想殺死所有猶太人
[00:06:43.000 --> 00:06:46.000]  哈曼就是殺死阿瑪利人
[00:06:46.000 --> 00:06:54.000]  所以蘇羅摩沒有殺斷所有的阿瑪利人
[00:06:54.000 --> 00:06:58.000]  幾百年之後都回來想毀滅以色列人
[00:06:58.000 --> 00:07:02.000]  還有其他原因我一會兒會講
[00:07:02.000 --> 00:07:05.000]  這個也有一個屬靈的意思在裏面
[00:07:05.000 --> 00:07:07.000]  不過我們講了這個歷史背景
[00:07:07.000 --> 00:07:12.000]  我們就看看在這個經文裏面
[00:07:12.000 --> 00:07:14.000]  上帝有什麼教訓給我們
[00:07:14.000 --> 00:07:18.000]  首先我們看看蘇羅王不信服的原因
[00:07:18.000 --> 00:07:20.000]  這段經文提過
[00:07:20.000 --> 00:07:23.000]  第一就是他懼怕百姓
[00:07:23.000 --> 00:07:25.000]  在第十五章二十四節
[00:07:25.000 --> 00:07:27.000]  「於是蘇羅對說:
[00:07:27.000 --> 00:07:29.000]  『不好意思,我犯了罪了,
[00:07:29.000 --> 00:07:33.000]  我違背了耶和華的命令和你的話,
[00:07:33.000 --> 00:07:37.000]  因為我害怕眾人,聽從了他們的話。』」
[00:07:37.000 --> 00:07:41.000]  蘇羅肯定很擅長做民意調查
[00:07:41.000 --> 00:07:45.000]  發現那些以色列人的心意
[00:07:45.000 --> 00:07:48.000]  是想留下好的牛羊
[00:07:48.000 --> 00:07:55.000]  他們就沒有聽上帝的話
[00:07:55.000 --> 00:07:58.000]  第二他貪愛財物
[00:07:58.000 --> 00:08:01.000]  在第十五章九節
[00:08:01.000 --> 00:08:03.000]  「蘇羅和眾人連戌阿革,
[00:08:03.000 --> 00:08:08.000]  也愛惜上好的牛羊肺牛肚羊羔和一切美好的東西」
[00:08:08.000 --> 00:08:12.000]  他們就不願意毀滅這些
[00:08:12.000 --> 00:08:14.000]  太過浪費
[00:08:14.000 --> 00:08:16.000]  其他那些沒那麼好價值的
[00:08:16.000 --> 00:08:19.000]  他們就毀滅了
[00:08:19.000 --> 00:08:22.000]  第三他不信服的原因
[00:08:22.000 --> 00:08:25.000]  他有個驕傲在裏面
[00:08:25.000 --> 00:08:26.000]  在第十五章十二節
[00:08:26.000 --> 00:08:28.000]  「有人告訴撒姆爾說
[00:08:28.000 --> 00:08:29.000]  蘇羅到了加密
[00:08:29.000 --> 00:08:32.000]  在那裏為自己立一個紀念碑
[00:08:32.000 --> 00:08:35.000]  然後轉身往吉鴿那裏去」
[00:08:35.000 --> 00:08:37.000]  他打贏了一場大勝仗
[00:08:37.000 --> 00:08:40.000]  為自己建立一個紀念碑
[00:08:40.000 --> 00:08:43.000]  有時候我們也會為自己建立一個紀念碑
[00:08:43.000 --> 00:08:45.000]  我們不是在外面建
[00:08:45.000 --> 00:08:47.000]  我們在心裏建一個紀念碑
[00:08:47.000 --> 00:08:50.000]  我真的很厲害
[00:08:50.000 --> 00:08:52.000]  驕傲
[00:08:52.000 --> 00:08:56.000]  但是如果你比較出埃及記
[00:08:56.000 --> 00:09:01.000]  另一場和阿瑪利人的打仗
[00:09:01.000 --> 00:09:03.000]  打贏了結果他們又建紀念碑
[00:09:03.000 --> 00:09:05.000]  建什麼碑呢
[00:09:05.000 --> 00:09:08.000]  在中埃及十七章十三到十六節
[00:09:08.000 --> 00:09:10.000]  「約書亞用刀
[00:09:10.000 --> 00:09:12.000]  打敗了阿瑪利王和他的人民」
[00:09:12.000 --> 00:09:15.000]  摩西建了一個祭壇
[00:09:15.000 --> 00:09:18.000]  這是一個祭壇
[00:09:18.000 --> 00:09:21.000]  名字叫「耶和華彌西」
[00:09:21.000 --> 00:09:22.000]  摩西又說
[00:09:22.000 --> 00:09:24.000]  「向耶和華的升旗舉手
[00:09:24.000 --> 00:09:28.000]  耶和華必世世代代和撒瑪利人爭戰」
[00:09:28.000 --> 00:09:32.000]  摩西建這個祭壇
[00:09:32.000 --> 00:09:34.000]  是以上帝為中心
[00:09:34.000 --> 00:09:36.000]  訴羅建這個紀念碑
[00:09:36.000 --> 00:09:38.000]  是以自己為中心
[00:09:38.000 --> 00:09:41.000]  對比是很鮮明
[00:09:41.000 --> 00:09:45.000]  訴羅王不信服這幾個原因
[00:09:45.000 --> 00:09:47.000]  有什麼結果呢
[00:09:47.000 --> 00:09:48.000]  我們來看看
[00:09:48.000 --> 00:09:51.000]  他不信服所產生的結果
[00:09:51.000 --> 00:09:55.000]  第一
[00:09:55.000 --> 00:09:59.000]  他辜負了浪費了神的呼召和祝福
[00:09:59.000 --> 00:10:01.000]  上帝祝福他
[00:10:01.000 --> 00:10:03.000]  三十歲呼召他做皇帝
[00:10:03.000 --> 00:10:08.000]  他在頭二十年是很成功的
[00:10:08.000 --> 00:10:11.000]  如果你看《撒相》第十四章
[00:10:11.000 --> 00:10:12.000]  看到
[00:10:12.000 --> 00:10:14.000]  十七至五十二節
[00:10:14.000 --> 00:10:18.000]  訴羅取得了以色列的王國以後
[00:10:18.000 --> 00:10:20.000]  常常攻打四處的一切仇敵
[00:10:20.000 --> 00:10:21.000]  就是摩押人
[00:10:21.000 --> 00:10:22.000]  阿曼人
[00:10:22.000 --> 00:10:23.000]  以東人
[00:10:23.000 --> 00:10:25.000]  索巴眾王和菲利士人
[00:10:25.000 --> 00:10:27.000]  他無論往那裡去都得到勝利
[00:10:27.000 --> 00:10:28.000]  上帝祝福他
[00:10:28.000 --> 00:10:31.000]  訴羅行事勇敢擊敗了阿瑪利人
[00:10:31.000 --> 00:10:36.000]  把以色列人從搶掠他們的人手中救了出來
[00:10:36.000 --> 00:10:40.000]  訴羅一生常常與菲利士人有猛烈的爭戰
[00:10:40.000 --> 00:10:42.000]  我記得有一次我和大家講到
[00:10:42.000 --> 00:10:46.000]  訴羅對菲利士打仗的時候大為出動
[00:10:46.000 --> 00:10:51.000]  事跡是在這件事之後
[00:10:51.000 --> 00:10:53.000]  每逢訴羅看到
[00:10:53.000 --> 00:10:58.000]  任何勇士或有能力的人都招募歸他
[00:10:58.000 --> 00:11:00.000]  一個很成功的皇帝
[00:11:00.000 --> 00:11:03.000]  但可惜他這次不信服
[00:11:03.000 --> 00:11:05.000]  不但令到國家受損
[00:11:05.000 --> 00:11:07.000]  自己的王位都不保
[00:11:07.000 --> 00:11:10.000]  上帝給他的呼召和祝福
[00:11:10.000 --> 00:11:12.000]  是浪費了
[00:11:12.000 --> 00:11:14.000]  所以弟兄姊妹
[00:11:14.000 --> 00:11:16.000]  你有沒有因為不信服
[00:11:16.000 --> 00:11:21.000]  而浪費了上帝給你的呼召和祝福
[00:11:21.000 --> 00:11:28.000]  還有他令到親友備外彈息
[00:11:28.000 --> 00:11:31.000]  安西讀經文第十一節
[00:11:31.000 --> 00:11:33.000]  耶和華都說臨到撒姆爾說
[00:11:33.000 --> 00:11:36.000]  我後悔立了訴羅為王
[00:11:36.000 --> 00:11:38.000]  因為他已經離去不跟從我
[00:11:38.000 --> 00:11:40.000]  也不執行我的命令了
[00:11:40.000 --> 00:11:42.000]  撒姆爾就非常憤怒
[00:11:42.000 --> 00:11:45.000]  而且整夜哀求耶和華
[00:11:45.000 --> 00:11:51.000]  撒姆爾想耶和華給訴羅多一次機會
[00:11:51.000 --> 00:11:54.000]  但太遲了
[00:11:54.000 --> 00:11:58.000]  他只有彈息
[00:11:58.000 --> 00:12:05.000]  我們講完阿瑪利人的背景
[00:12:05.000 --> 00:12:08.000]  又講了訴羅不信服的原因
[00:12:08.000 --> 00:12:11.000]  和他不信服帶來的後果
[00:12:11.000 --> 00:12:13.000]  我們現在做一些反思
[00:12:13.000 --> 00:12:15.000]  不過在反思之前
[00:12:15.000 --> 00:12:17.000]  我要和大家講一下
[00:12:17.000 --> 00:12:20.000]  阿瑪利人和以色列人
[00:12:20.000 --> 00:12:24.000]  爭奪屬靈的意義
[00:12:24.000 --> 00:12:26.000]  阿瑪利人的祖先是誰?
[00:12:26.000 --> 00:12:28.000]  是以素
[00:12:28.000 --> 00:12:30.000]  以色列人的祖先是雅各
[00:12:30.000 --> 00:12:33.000]  以素和雅各是媽兄弟
[00:12:33.000 --> 00:12:35.000]  早於一分鐘出世
[00:12:35.000 --> 00:12:37.000]  就做了哥哥
[00:12:37.000 --> 00:12:39.000]  上帝揀選雅各
[00:12:39.000 --> 00:12:41.000]  沒有揀選以素
[00:12:41.000 --> 00:12:43.000]  雅各代表屬上帝屬靈
[00:12:43.000 --> 00:12:46.000]  以素代表屬肉體
[00:12:46.000 --> 00:12:52.000]  上帝說以色列人要世世代代和阿瑪利人爭戰
[00:12:52.000 --> 00:12:54.000]  屬靈的意思是
[00:12:54.000 --> 00:12:58.000]  屬靈的與屬魔鬼的與屬肉體的上上爭戰
[00:12:58.000 --> 00:13:00.000]  弟兄姊妹
[00:13:00.000 --> 00:13:02.000]  你今天
[00:13:02.000 --> 00:13:04.000]  你的生命裡面都有同樣的情況
[00:13:04.000 --> 00:13:06.000]  你未信耶穌之前
[00:13:06.000 --> 00:13:09.000]  你是以素的情況
[00:13:09.000 --> 00:13:10.000]  是屬肉體的
[00:13:10.000 --> 00:13:12.000]  你信了耶穌之後
[00:13:12.000 --> 00:13:14.000]  聖靈居住在你的心裡面
[00:13:14.000 --> 00:13:15.000]  你是屬靈的
[00:13:15.000 --> 00:13:17.000]  但是屬肉體還存在
[00:13:17.000 --> 00:13:19.000]  所以你好像
[00:13:19.000 --> 00:13:22.000]  司徒保羅在羅馬書第七章所說
[00:13:22.000 --> 00:13:24.000]  經常打仗
[00:13:24.000 --> 00:13:26.000]  要世世代代
[00:13:26.000 --> 00:13:28.000]  你一生
[00:13:28.000 --> 00:13:30.000]  你現在到一百零八歲
[00:13:30.000 --> 00:13:32.000]  你都會
[00:13:32.000 --> 00:13:34.000]  有這個的爭戰
[00:13:34.000 --> 00:13:36.000]  世世代代的爭戰
[00:13:36.000 --> 00:13:37.000]  所以這個歷史故事
[00:13:37.000 --> 00:13:40.000]  不單止是歷史上真的發生了這段故事
[00:13:40.000 --> 00:13:43.000]  而且也是有一個屬靈的教訓
[00:13:43.000 --> 00:13:45.000]  我們你和我
[00:13:45.000 --> 00:13:46.000]  實際的生命裡面
[00:13:46.000 --> 00:13:47.000]  就面對這個情況
[00:13:47.000 --> 00:13:50.000]  這段經文對你很切實
[00:13:50.000 --> 00:13:53.000]  我們從這個基礎上的反思
[00:13:53.000 --> 00:13:55.000]  你就開始覺得
[00:13:55.000 --> 00:13:56.000]  靠近一點
[00:13:56.000 --> 00:13:57.000]  嘩
[00:13:57.000 --> 00:13:58.000]  原來我自己
[00:13:58.000 --> 00:14:00.000]  就和阿瑪利人打仗
[00:14:00.000 --> 00:14:02.000]  原來這個阿瑪利人的屬靈意思
[00:14:02.000 --> 00:14:04.000]  就是我舊時的肉體
[00:14:04.000 --> 00:14:09.000]  以色列人
[00:14:09.000 --> 00:14:11.000]  就是我信了上帝之後
[00:14:11.000 --> 00:14:13.000]  屬新的生命
[00:14:13.000 --> 00:14:15.000]  保羅說
[00:14:15.000 --> 00:14:16.000]  我真是苦啊
[00:14:16.000 --> 00:14:19.000]  瑞蘭救我脫離這個取死的身體
[00:14:19.000 --> 00:14:21.000]  這個戰爭不容易
[00:14:21.000 --> 00:14:23.000]  今日經文跟我們說
[00:14:23.000 --> 00:14:25.000]  如果你信服上帝
[00:14:25.000 --> 00:14:27.000]  你就得勝
[00:14:27.000 --> 00:14:29.000]  我們做一個反思
[00:14:29.000 --> 00:14:31.000]  第一
[00:14:31.000 --> 00:14:32.000]  上帝的命令
[00:14:32.000 --> 00:14:34.000]  有時真是不容易明白的
[00:14:34.000 --> 00:14:37.000]  要他殺盡所有的阿瑪利人
[00:14:37.000 --> 00:14:40.000]  男女孩和嬰兒牛羊駱駝老子
[00:14:41.000 --> 00:14:42.000]  不容易明白
[00:14:42.000 --> 00:14:43.000]  剛才說了
[00:14:43.000 --> 00:14:44.000]  大家明白
[00:14:44.000 --> 00:14:46.000]  但實際上聖經有其他教訓
[00:14:46.000 --> 00:14:48.000]  你不明白的
[00:14:48.000 --> 00:14:50.000]  聖經教導我們要奉獻十分之一
[00:14:50.000 --> 00:14:51.000]  嘩
[00:14:51.000 --> 00:14:52.000]  這個
[00:14:52.000 --> 00:14:53.000]  這個不是太多嗎
[00:14:53.000 --> 00:14:56.000]  香港政府都沒收這麼多稅
[00:14:56.000 --> 00:14:57.000]  誰說沒有
[00:14:57.000 --> 00:14:59.000]  你間屋幾百萬
[00:14:59.000 --> 00:15:00.000]  成千幾萬
[00:15:00.000 --> 00:15:02.000]  其實那個地價大戶
[00:15:02.000 --> 00:15:04.000]  全部去政府那裡
[00:15:04.000 --> 00:15:06.000]  他收了很重的稅
[00:15:06.000 --> 00:15:07.000]  那
[00:15:07.000 --> 00:15:09.000]  但十分之一
[00:15:09.000 --> 00:15:11.000]  我要給這麼多錢上帝
[00:15:11.000 --> 00:15:13.000]  不容易明白
[00:15:13.000 --> 00:15:15.000]  那你願不願意信服呢
[00:15:15.000 --> 00:15:18.000]  聖經教導我們要信服權柄
[00:15:18.000 --> 00:15:20.000]  信服你的上司
[00:15:20.000 --> 00:15:22.000]  信服你的父母
[00:15:22.000 --> 00:15:26.000]  我們
[00:15:26.000 --> 00:15:30.000]  都不容易明白
[00:15:30.000 --> 00:15:32.000]  更加不容易明白的
[00:15:32.000 --> 00:15:34.000]  就是耶穌基督的
[00:15:34.000 --> 00:15:36.000]  耶穌基督的教訓
[00:15:36.000 --> 00:15:37.000]  耶穌基督說
[00:15:37.000 --> 00:15:38.000]  若有人要跟從我
[00:15:38.000 --> 00:15:42.000]  就當舍己背起他的十字架來跟從我
[00:15:42.000 --> 00:15:45.000]  我信耶穌
[00:15:45.000 --> 00:15:47.000]  回教會不是會發達
[00:15:47.000 --> 00:15:48.000]  會成功
[00:15:48.000 --> 00:15:49.000]  會順利嗎
[00:15:49.000 --> 00:15:50.000]  為什麼要背十字架
[00:15:50.000 --> 00:15:52.000]  背十字架最後是
[00:15:52.000 --> 00:15:53.000]  去到十字架那裡會死的
[00:15:53.000 --> 00:15:55.000]  要這麼大犧牲的
[00:15:55.000 --> 00:15:56.000]  這個不容易
[00:15:56.000 --> 00:15:57.000]  不容易明白
[00:15:57.000 --> 00:16:00.000]  第一點
[00:16:00.000 --> 00:16:01.000]  神的命令有時不容易明白
[00:16:01.000 --> 00:16:03.000]  但你都要信服
[00:16:03.000 --> 00:16:04.000]  第二點
[00:16:04.000 --> 00:16:05.000]  部分的信服
[00:16:05.000 --> 00:16:07.000]  就不等於信服
[00:16:07.000 --> 00:16:08.000]  那蘇羅
[00:16:08.000 --> 00:16:10.000]  做了部分的信服
[00:16:10.000 --> 00:16:11.000]  剛才我都提到
[00:16:11.000 --> 00:16:13.000]  那些好的他留下
[00:16:13.000 --> 00:16:15.000]  那些不好的他就毀滅
[00:16:15.000 --> 00:16:17.000]  那其實這個是
[00:16:17.000 --> 00:16:18.000]  不是信服
[00:16:18.000 --> 00:16:21.000]  我們基督徒都犯了同樣的錯誤
[00:16:21.000 --> 00:16:22.000]  就是信服一部分
[00:16:22.000 --> 00:16:25.000]  我選喜歡我信服哪些是哪些
[00:16:25.000 --> 00:16:27.000]  我不喜歡的我就不信服
[00:16:27.000 --> 00:16:29.000]  那其實上帝就不是你的上帝
[00:16:29.000 --> 00:16:31.000]  你自己就是你的上帝
[00:16:31.000 --> 00:16:32.000]  因為你作決定
[00:16:32.000 --> 00:16:34.000]  聖經哪些我認為好的
[00:16:34.000 --> 00:16:36.000]  哪些我認為不好的
[00:16:36.000 --> 00:16:38.000]  那這個是一個
[00:16:38.000 --> 00:16:40.000]  你就做了上帝
[00:16:40.000 --> 00:16:43.000]  你就成為了你自己的偶像
[00:16:43.000 --> 00:16:45.000]  所以部分信服
[00:16:45.000 --> 00:16:47.000]  就是等於沒有
[00:16:47.000 --> 00:16:48.000]  我們看醫生
[00:16:48.000 --> 00:16:49.000]  我們感謝主
[00:16:49.000 --> 00:16:52.000]  我們教會有幾個中醫西醫加起來
[00:16:52.000 --> 00:16:54.000]  你有病
[00:16:54.000 --> 00:16:56.000]  醫生叫你吃抗生素
[00:16:56.000 --> 00:16:57.000]  記得叫你
[00:16:57.000 --> 00:16:58.000]  你一定要吃完
[00:16:58.000 --> 00:16:59.000]  吃足這麼多天
[00:16:59.000 --> 00:17:01.000]  吃個整個流程
[00:17:01.000 --> 00:17:02.000]  吃足
[00:17:02.000 --> 00:17:04.000]  抗生素很有趣
[00:17:04.000 --> 00:17:06.000]  第一天好像差不多好了
[00:17:06.000 --> 00:17:07.000]  其實還沒有好
[00:17:07.000 --> 00:17:08.000]  但是很多人
[00:17:08.000 --> 00:17:10.000]  吃了一天就停了
[00:17:10.000 --> 00:17:11.000]  就沒有吃了
[00:17:11.000 --> 00:17:13.000]  這個部分信服
[00:17:13.000 --> 00:17:15.000]  結果其實你沒有完全好
[00:17:15.000 --> 00:17:17.000]  而那些抗生素以後
[00:17:17.000 --> 00:17:19.000]  可能對你沒有功用
[00:17:19.000 --> 00:17:23.000]  因為你身體裡面那種細菌
[00:17:23.000 --> 00:17:26.000]  已經mutate了
[00:17:26.000 --> 00:17:30.000]  能夠適應了這個抗生素
[00:17:30.000 --> 00:17:31.000]  所以頂智媒
[00:17:31.000 --> 00:17:33.000]  你信上帝
[00:17:33.000 --> 00:17:35.000]  你也要全部信服
[00:17:35.000 --> 00:17:37.000]  有一句經文
[00:17:37.000 --> 00:17:39.000]  詩篇119篇第四字
[00:17:39.000 --> 00:17:41.000]  他說你曾把你的訓辭
[00:17:41.000 --> 00:17:42.000]  吩咐我們
[00:17:42.000 --> 00:17:44.000]  要我們殷勤遵守
[00:17:44.000 --> 00:17:46.000]  一個殷勤的原文
[00:17:46.000 --> 00:17:47.000]  英文翻譯得好一點
[00:17:47.000 --> 00:17:49.000]  Fully obey
[00:17:49.000 --> 00:17:51.000]  全部的聽完
[00:17:51.000 --> 00:17:55.000]  部分聽部分是假的
[00:17:55.000 --> 00:17:59.000]  第三個值得我們反思的
[00:17:59.000 --> 00:18:02.000]  驕傲就是導致禍害
[00:18:02.000 --> 00:18:05.000]  我剛才提到
[00:18:05.000 --> 00:18:08.000]  聖經裡面告訴我們
[00:18:08.000 --> 00:18:12.000]  打贏仗就為自己建立一個紀念碑
[00:18:12.000 --> 00:18:15.000]  其實很多聖經的偉人
[00:18:15.000 --> 00:18:17.000]  都犯了同樣的錯誤
[00:18:17.000 --> 00:18:18.000]  大衛因為驕傲
[00:18:18.000 --> 00:18:21.000]  要求數他的軍隊
[00:18:21.000 --> 00:18:24.000]  數軍隊我們現在覺得很應該
[00:18:24.000 --> 00:18:26.000]  但大衛當時的心態就是
[00:18:26.000 --> 00:18:27.000]  我倚靠這些軍隊
[00:18:27.000 --> 00:18:29.000]  多過倚靠上帝
[00:18:29.000 --> 00:18:32.000]  我有這麼多軍隊當然很厲害
[00:18:32.000 --> 00:18:34.000]  另一個皇帝
[00:18:34.000 --> 00:18:36.000]  也是好的皇帝
[00:18:36.000 --> 00:18:37.000]  烏西亞
[00:18:37.000 --> 00:18:40.000]  他因為驕傲而闖了大禍
[00:18:40.000 --> 00:18:43.000]  在歷代之下第26章
[00:18:43.000 --> 00:18:45.000]  烏西亞強盛起來
[00:18:45.000 --> 00:18:46.000]  就心高氣傲
[00:18:46.000 --> 00:18:48.000]  以致至沉畏眠
[00:18:48.000 --> 00:18:50.000]  竟然冒犯耶和華
