
[00:00:00.000 --> 00:00:02.520]  今天我們繼續看
[00:06:23.120 --> 00:06:26.000]  我們就該知足
[00:06:26.000 --> 00:06:28.240]  這裡提醒我們
[00:06:28.240 --> 00:06:30.800]  一個選擇跟隨神的人
[00:06:30.800 --> 00:06:35.040]  才容易成為真正知足的人
[00:06:35.040 --> 00:06:38.160]  因為只有對上帝的虔敬
[00:06:38.160 --> 00:06:42.560]  人才會順服上帝的安排和帶領
[00:06:42.560 --> 00:06:46.720]  和滿足於祂所給我們的份
[00:06:46.720 --> 00:06:50.720]  其實我們在人世間所擁有的東西
[00:06:50.720 --> 00:06:53.520]  都不是屬於我們的
[00:06:53.520 --> 00:07:00.720]  始終我們也不能將那些事物帶走
[00:07:00.720 --> 00:07:03.040]  我們沒有帶什麼東西來到世上
[00:07:03.040 --> 00:07:05.600]  也沒有帶走任何的東西
[00:07:05.600 --> 00:07:10.640]  所以不需要為眼前的得失過分的介懷
[00:07:10.640 --> 00:07:12.880]  反而像保羅所說
[00:07:12.880 --> 00:07:16.160]  有衣有食就當知足
[00:07:16.160 --> 00:07:19.920]  當人能夠知足的時候就能夠快樂
[00:07:19.920 --> 00:07:24.160]  當人的心簡單你就會覺得幸福
[00:07:24.160 --> 00:07:27.120]  然後保羅就分享到他
[00:07:27.120 --> 00:07:31.120]  原來知足的秘訣
[00:07:31.120 --> 00:07:37.760]  和能夠完成萬事的秘訣是什麼
[00:07:37.760 --> 00:07:39.520]  保羅就說到
[00:07:39.520 --> 00:07:43.680]  他是「靠著那給加給我力量的
[00:07:43.680 --> 00:07:47.440]  凡事都能做」
[00:07:47.440 --> 00:07:52.160]  「凡事都能做」是指在任何情況下
[00:07:52.160 --> 00:07:57.280]  都能夠而言自得無所驚懼
[00:07:57.280 --> 00:08:01.440]  並且能夠勝過各樣的問題
[00:08:01.440 --> 00:08:03.840]  他不是死撐扮肝強
[00:08:03.840 --> 00:08:07.440]  而是發自內心很從容地
[00:08:07.440 --> 00:08:12.320]  去完成上帝所交託的工作
[00:08:12.320 --> 00:08:14.240]  所以我們了解一下
[00:08:14.240 --> 00:08:18.880]  這個保羅所說的
[00:08:18.880 --> 00:08:21.520]  得力的秘訣是什麼
[00:08:21.520 --> 00:08:26.640]  原來說到「靠著那加給我力量的」
[00:08:26.640 --> 00:08:30.240]  這個保羅所靠的
[00:08:30.240 --> 00:08:34.320]  其實就是指到耶穌基督和三一真神
[00:08:34.320 --> 00:08:39.200]  當我們能夠清楚認識主的大能大力
[00:08:39.200 --> 00:08:42.640]  以及對基督的恩典能夠有所體會
[00:08:42.640 --> 00:08:46.560]  又對上帝的應許能夠有所信靠的時候
[00:08:46.560 --> 00:08:53.600]  就能夠從主得著力量凡事都能做
[00:08:53.600 --> 00:08:57.600]  保羅的生命秘訣展示給我們看
[00:08:57.600 --> 00:09:02.960]  就是對上帝的堅信能夠打開我們的淑女眼睛
[00:09:02.960 --> 00:09:07.600]  讓我們超越外在的限制和能力
[00:09:07.600 --> 00:09:09.280]  如果你認識保羅的話
[00:09:09.280 --> 00:09:11.600]  你都知道保羅有說過
[00:09:11.600 --> 00:09:14.000]  他身上有一根刺
[00:09:14.000 --> 00:09:19.760]  祈禱很多次求上帝來拿開這根刺
[00:09:19.760 --> 00:09:22.000]  但是上帝沒有應允
[00:09:22.000 --> 00:09:25.280]  聖經沒有說明這根是什麼刺
[00:09:25.280 --> 00:09:28.000]  可能是一些軟弱病患
[00:09:28.000 --> 00:09:33.680]  又或者是一些他認為很為難、很遺憾的事情
[00:09:33.680 --> 00:09:36.880]  但是上帝反而安慰他
[00:09:36.880 --> 00:09:41.120]  在哥倫多前後書十二章九節這樣說
[00:09:41.120 --> 00:09:44.000]  「我的恩典是夠你用的
[00:09:44.000 --> 00:09:49.200]  因為我的能力是在人的軟弱上高顯得完全
[00:09:49.200 --> 00:09:52.160]  不是個人的力量足夠
[00:09:52.160 --> 00:09:55.840]  而是上帝的恩典夠用」
[00:09:55.840 --> 00:09:59.280]  哥倫多後書四章七節保羅也是這樣說
[00:09:59.280 --> 00:10:03.120]  「我們有著寶貝放在瓦器裡
[00:10:03.120 --> 00:10:05.600]  為要顯明這莫大的能力
[00:10:05.600 --> 00:10:09.360]  是出於上帝不是出於我們」
[00:10:09.360 --> 00:10:12.720]  所以保羅沒有強調
[00:10:12.720 --> 00:10:16.400]  也沒有聚焦在他的那根刺裡
[00:10:16.400 --> 00:10:22.160]  反而他就是聽從上帝的教導
[00:10:22.160 --> 00:10:28.880]  他靠主來勝過一切的艱難
[00:10:28.880 --> 00:10:31.120]  當看到保羅的生命的時候
[00:10:31.120 --> 00:10:33.440]  我又想起一個人物
[00:10:33.440 --> 00:10:41.360]  丹爾尼,一個全心倚靠上帝的人物
[00:10:41.360 --> 00:10:49.280]  他在當時不以二邦王的膳食來進食
[00:10:49.280 --> 00:10:52.320]  他也不跪拜金像
[00:10:52.320 --> 00:10:56.000]  結果他就面對要掉進火窯
[00:10:56.000 --> 00:11:00.320]  來一個這樣的考驗
[00:11:00.320 --> 00:11:03.520]  丹爾尼是堅心信主
[00:11:03.520 --> 00:11:06.400]  他說「就算即或不然
[00:11:06.400 --> 00:11:08.560]  神不在那裡救我
[00:11:08.560 --> 00:11:15.680]  我仍然堅心相信主和跟隨上帝」
[00:11:15.680 --> 00:11:19.040]  另外一個人物約伯
[00:11:19.040 --> 00:11:23.040]  他生命裡也有一些很特別的經歷
[00:11:23.040 --> 00:11:27.280]  很敬錢、很愛人
[00:11:27.280 --> 00:11:31.520]  但是在他的身上展示給我們看
[00:11:31.520 --> 00:11:35.680]  原來人世間的生活還有一個層面
[00:11:35.680 --> 00:11:39.440]  是我們沒有留意或沒有留意的
[00:11:39.440 --> 00:11:41.920]  原來有一個屬靈的層面
[00:11:41.920 --> 00:11:47.280]  是我們不能夠靠自己勝過的
[00:11:47.280 --> 00:11:52.080]  不過約伯在這個考驗的過程裡
[00:11:52.080 --> 00:11:56.320]  他經歷了上帝是怎樣的一位上帝
[00:11:56.320 --> 00:11:58.800]  他生命的體會是
[00:11:58.800 --> 00:12:01.120]  「我從前封聞有祢
[00:12:01.120 --> 00:12:04.400]  現在親眼看見祢」
[00:12:04.400 --> 00:12:06.480]  保羅也有這樣的經歷
[00:12:06.480 --> 00:12:12.640]  在未跟主耶穌在大馬骰的路上相遇的時候
[00:12:12.640 --> 00:12:15.600]  他以為逼伯基督徒
[00:12:15.600 --> 00:12:18.720]  就是他最愛上帝的方法
[00:12:18.720 --> 00:12:22.720]  但是當他跟主耶穌相遇之後
[00:12:22.720 --> 00:12:26.560]  他體會主耶穌的大能大力
[00:12:26.560 --> 00:12:29.520]  體會耶穌對他的恩慈
[00:12:29.520 --> 00:12:35.360]  然後他就承接著向外邦傳福音的棒
[00:12:35.360 --> 00:12:38.480]  來到他一心跟隨主
[00:12:38.480 --> 00:12:41.120]  不知道你在跟隨主的過程
[00:12:41.120 --> 00:12:46.480]  有沒有經歷過上帝的磨練和教導
[00:12:46.480 --> 00:12:48.960]  我在預備這個講章的時候
[00:12:48.960 --> 00:12:53.040]  看回自己的生命片段
[00:12:53.040 --> 00:12:57.360]  在我信主差不多十年的時候
[00:12:57.360 --> 00:13:03.360]  在教會裡都已經在參與一些前線的服事
[00:13:03.360 --> 00:13:06.960]  在自己的母會做部長
[00:13:06.960 --> 00:13:12.800]  但是我就經歷過我自己的婆婆
[00:13:12.800 --> 00:13:15.520]  因為她一個人住
[00:13:15.520 --> 00:13:18.480]  有一次當我去探望她的時候
[00:13:18.480 --> 00:13:22.640]  就發現原來她是中風暈倒在地上
[00:13:22.640 --> 00:13:28.880]  我馬上就立刻叫救護車
[00:13:28.880 --> 00:13:32.880]  也打電話回教會請弟兄姊妹祈禱
[00:13:32.880 --> 00:13:36.960]  婆婆在醫院裡昏迷了十天
[00:13:36.960 --> 00:13:38.720]  然後才醒來
[00:13:38.720 --> 00:13:40.080]  一醒來的時候
[00:13:40.080 --> 00:13:42.960]  她在那裡唱讚美詩
[00:13:42.960 --> 00:13:44.480]  唱了一個小時
[00:13:44.480 --> 00:13:46.960]  我是不知道我婆婆會唱歌的
[00:13:46.960 --> 00:13:52.240]  但是很看得到神自己親自施行拯救
[00:13:52.240 --> 00:13:54.320]  不過就因為那個中風
[00:13:54.320 --> 00:13:58.640]  她已經不能夠自己治理
[00:13:58.640 --> 00:14:03.600]  所以我們就為她物色了一個療養院
[00:14:03.600 --> 00:14:06.160]  在那個過程裡面
[00:14:06.160 --> 00:14:09.040]  我的媽媽還沒有信主
[00:14:09.040 --> 00:14:10.880]  她就經常跟我說
[00:14:10.880 --> 00:14:12.400]  你的上帝這麼厲害
[00:14:12.400 --> 00:14:15.680]  你快點叫耶穌幫婆婆
[00:14:15.680 --> 00:14:18.160]  復元體力
[00:14:18.160 --> 00:14:22.160]  於是我也是很多的祈禱
[00:14:22.160 --> 00:14:24.000]  當時我們家裡
[00:14:24.000 --> 00:14:28.880]  哥哥我和舅父舅母是信了耶穌的
[00:14:28.880 --> 00:14:32.880]  我們幾個人就每一天
[00:14:32.880 --> 00:14:36.640]  我們都劃定一個時間去探望婆婆
[00:14:36.640 --> 00:14:40.160]  是很知道在那個病患裡面
[00:14:40.160 --> 00:14:42.080]  她有很多的艱難
[00:14:42.080 --> 00:14:48.480]  是一個這樣的過程
[00:14:48.480 --> 00:14:54.640]  當時我教會是要做一個生活營
[00:14:54.640 --> 00:14:58.080]  誰知道在入營之前
[00:14:58.080 --> 00:14:59.920]  負責的主席
[00:14:59.920 --> 00:15:03.600]  他的媽媽就確診癌症
[00:15:03.600 --> 00:15:05.920]  於是他沒有辦法入營
[00:15:05.920 --> 00:15:08.160]  我因為部長
[00:15:08.160 --> 00:15:11.280]  所以我就要承接整個營的工作
[00:15:11.280 --> 00:15:12.480]  到入營的時候
[00:15:12.480 --> 00:15:14.320]  弟兄姊妹就跟我說
[00:15:14.320 --> 00:15:18.080]  弟兄媽媽有需要
[00:15:18.080 --> 00:15:20.240]  我們可不可以在第二天早上的時候
[00:15:20.240 --> 00:15:23.680]  我們一起去做一個禱告會
[00:15:23.680 --> 00:15:27.920]  為他媽媽能夠得醫治來祈禱
[00:15:27.920 --> 00:15:33.280]  我知道這個邀請是不能推託的
[00:15:33.280 --> 00:15:39.280]  因為是應該在當時帶領著弟兄姊妹來祈禱
[00:15:39.280 --> 00:15:41.280]  但是就因著這個事件
[00:15:41.280 --> 00:15:50.160]  把我婆婆病患裡面那種的艱難浮現出來
[00:15:50.160 --> 00:15:51.840]  我沒有跟任何人說
[00:15:51.840 --> 00:15:54.080]  但是內心那種的掙扎
[00:15:54.080 --> 00:15:56.160]  自己才知道
[00:15:56.160 --> 00:15:59.600]  到了晚上當每個人都睡著的時候
[00:15:59.600 --> 00:16:02.320]  當時我們是進了中大的
[00:16:02.320 --> 00:16:04.000]  我們做營地
[00:16:04.000 --> 00:16:08.400]  自己在宿舍的Pantry那裡
[00:16:08.400 --> 00:16:11.360]  跟上帝討論了很多
[00:16:11.360 --> 00:16:13.360]  搞到半夜生更
[00:16:13.360 --> 00:16:18.640]  我沒有那個信心去求得醫治
[00:16:18.640 --> 00:16:21.600]  我覺得很大的為難
[00:16:21.600 --> 00:16:27.440]  然後很多的傷痛都浮現出來
[00:16:27.440 --> 00:16:32.080]  然後差不多到天亮才合一合
[00:16:32.080 --> 00:16:34.960]  然後第二天早上我知道要帶祈禱會了
[00:16:34.960 --> 00:16:39.120]  就走了出去宿舍的外邊看著吐露港
[00:16:39.120 --> 00:16:42.320]  來祈禱
[00:16:42.320 --> 00:16:45.600]  很奇妙
[00:16:45.600 --> 00:16:51.600]  當我整晚跟上帝好像很有理據的在爭持的時候
[00:16:51.600 --> 00:16:59.040]  到我早上來看著一個很美的大自然環境
[00:16:59.040 --> 00:17:02.240]  突然間很驚懼
[00:17:02.240 --> 00:17:05.440]  Wanna 你知道你昨晚在做什麼嗎?
[00:17:05.440 --> 00:17:09.520]  你以為你跟上帝平起平坐
[00:17:09.520 --> 00:17:15.280]  你在質問上帝很多很多的事情
[00:17:15.280 --> 00:17:17.120]  我突然驚懼
[00:17:17.120 --> 00:17:21.280]  上帝多謝你沒有裂天而降 劈死我
[00:17:21.280 --> 00:17:26.320]  你理解我那種的辛酸
[00:17:26.320 --> 00:17:28.320]  然後神很特別的
[00:17:28.320 --> 00:17:32.880]  將到我婆婆病患在療養院的過程
[00:17:32.880 --> 00:17:36.000]  祂有一個圖片給我看到
[00:17:36.000 --> 00:17:42.400]  就算婆婆沒有回復那個健壯的能力
[00:17:42.400 --> 00:17:47.680]  她以往經常都覺得沒有被愛和沒有被疼
[00:17:47.680 --> 00:17:54.160]  因為我公是很容易罵她的
[00:17:54.160 --> 00:17:57.760]  但是在她病患的過程
[00:17:57.760 --> 00:17:59.760]  在那個療養院裡
[00:17:59.760 --> 00:18:06.720]  唯有我的婆婆每天都有家人探望陪伴
[00:18:06.720 --> 00:18:12.240]  然後那些姑娘跟我們說
[00:18:12.240 --> 00:18:15.200]  婆婆你真的很幸福
[00:18:15.200 --> 00:18:18.880]  你有很多的家人來愛你
[00:18:18.880 --> 00:18:22.400]  這個片段一彈回來給我看的時候
[00:18:22.400 --> 00:18:24.400]  我突然間就明白
[00:18:24.400 --> 00:18:29.200]  我們常常以為病患必然要得醫治
[00:18:29.200 --> 00:18:32.320]  那個才是最好的處理
[00:18:32.320 --> 00:18:38.960]  然後我就發覺婆婆慢慢她就柔軟了下來
[00:18:38.960 --> 00:18:43.600]  她是很知道家人的愛惜
[00:18:43.600 --> 00:18:47.840]  將到她生命裡面一個很大的缺口遺憾
[00:18:47.840 --> 00:18:49.840]  能夠填補過來
[00:18:49.840 --> 00:18:56.400]  我看到神有祂自己的美意和祂的意念
[00:18:56.400 --> 00:18:59.440]  真是比我們的意念更高
[00:18:59.440 --> 00:19:01.440]  我可以告訴你
[00:19:01.440 --> 00:19:04.480]  我是在那一次 那一個早上
[00:19:04.480 --> 00:19:08.080]  對我的上帝全然貼服
[00:19:08.080 --> 00:19:13.680]  以後都不會這樣大肆地
[00:19:13.680 --> 00:19:16.800]  跟上帝平起平坐來爭論
[00:19:16.800 --> 00:19:21.520]  我是很知道我的上帝掌管萬有
[00:19:21.520 --> 00:19:23.520]  祂不會出錯
[00:19:23.520 --> 00:19:32.480]  保羅用他的生命告訴我們
[00:19:32.480 --> 00:19:37.280]  對上帝降服 相信祂
[00:19:37.280 --> 00:19:42.400]  然後我們就能夠成就很多不同的工作
[00:19:42.400 --> 00:19:47.520]  怎樣能夠操練對神的堅信呢
[00:19:47.520 --> 00:19:50.720]  有幾點都是我們應該要留意的
[00:19:50.720 --> 00:19:55.200]  要相信上帝掌管萬有 從不出錯
[00:19:55.200 --> 00:20:00.080]  我們信的上帝不是一個小小的神明
[00:20:00.080 --> 00:20:03.760]  祂是創天造地唯一的真神
[00:20:03.760 --> 00:20:07.760]  所有的事情都在祂掌管裡面
[00:20:07.760 --> 00:20:09.760]  祂從不出錯
[00:20:09.760 --> 00:20:14.880]  第二就是 祂會愛屬祂的兒女到底
[00:20:14.880 --> 00:20:17.760]  因為神就是愛
[00:20:17.760 --> 00:20:22.240]  可能祂愛的方法未必是我們能夠明白
[00:20:22.240 --> 00:20:26.400]  但是上帝連祂的獨生子
[00:20:26.400 --> 00:20:29.600]  都為祂的兒女去捨棄
[00:20:29.600 --> 00:20:32.640]  就是要每一個相信祂的人
[00:20:32.640 --> 00:20:38.560]  能夠明白祂的恩慈 祂的良善
[00:20:38.560 --> 00:20:42.560]  而且聖經也告訴我們
[00:20:42.560 --> 00:20:47.840]  我們要知道 我們一生的事在神的手中
[00:20:47.840 --> 00:20:53.920]  祂不單止在那一刻了解你的需要和問題
[00:20:53.920 --> 00:20:56.480]  祂更加看守你的一生
[00:20:56.480 --> 00:21:01.600]  看守你的家庭 看守整個香港
[00:21:01.600 --> 00:21:04.160]  看守整個世界
[00:21:04.160 --> 00:21:09.920]  我們需要認識祂的大能和英許
[00:21:09.920 --> 00:21:13.360]  以致遇到考驗和艱難的時候
[00:21:13.360 --> 00:21:15.680]  我們不會亂七八糟
[00:21:15.680 --> 00:21:19.280]  我記得在募會的過程裡
[00:21:19.280 --> 00:21:21.520]  我們上上弟妹姐妹
[00:21:21.520 --> 00:21:25.920]  常常都為人生裡的一些考驗和艱難
[00:21:25.920 --> 00:21:30.400]  我們會面對連信仰都出問題
[00:21:30.400 --> 00:21:34.240]  所以教會裡邊 上上鼓勵我們
[00:21:34.240 --> 00:21:38.480]  要每天讀經 每天祈禱 親近上帝
[00:21:38.480 --> 00:21:45.120]  以致對神自己的性情和祂的能力
[00:21:45.120 --> 00:21:48.320]  能夠有深刻的認識的時候
[00:21:48.320 --> 00:21:51.120]  我們就能夠降服在祂裡面
[00:21:51.120 --> 00:21:57.280]  和能夠更加得力配合上帝的工作
[00:21:57.280 --> 00:22:03.440]  所以謹記你和上帝的相遇
[00:22:03.440 --> 00:22:08.160]  就算是一些艱難裡面你不明白
[00:22:08.160 --> 00:22:11.360]  我鼓勵你不要暗瓦底
[00:22:11.360 --> 00:22:14.960]  和上帝很好的傾談
[00:22:14.960 --> 00:22:18.320]  以致祂能夠開我們的淑寧眼界
[00:22:18.320 --> 00:22:21.600]  我們能夠用一個新的眼鏡
[00:22:21.600 --> 00:22:24.160]  看到事情的真相
[00:22:24.160 --> 00:22:30.560]  保羅在接著17到其後的經文裡面
[00:22:30.560 --> 00:22:34.160]  就將到肥勒比信徒他們究竟怎樣服侍
[00:22:34.160 --> 00:22:36.000]  擠在我們的眼前
[00:22:36.000 --> 00:22:39.200]  他說「我並不求甚麼饋贈
[00:22:39.200 --> 00:22:42.080]  只求你們的果子不斷增多
[00:22:42.080 --> 00:22:44.400]  歸在你們的像上
[00:22:44.400 --> 00:22:47.600]  但我已經如數收到
[00:22:47.600 --> 00:22:49.120]  並且猶如
[00:22:49.120 --> 00:22:51.280]  我已經足充足
[00:22:51.280 --> 00:22:55.120]  因我從以巴忽提受了你們的饋贈
[00:22:55.120 --> 00:22:57.440]  當作極美的香氣
[00:22:57.440 --> 00:23:00.880]  為神所接納所喜悅的祭物
[00:23:00.880 --> 00:23:04.480]  我的神必照祂榮耀的豐富
[00:23:04.480 --> 00:23:09.840]  在基督耶穌裡使你們一切所需用的都充足
[00:23:09.840 --> 00:23:12.400]  願榮耀歸給我們的父神
[00:23:12.400 --> 00:23:14.720]  直到永永遠遠 阿們」
[00:23:14.720 --> 00:23:19.120]  這個段落裡面保羅告訴我們
[00:23:19.120 --> 00:23:21.600]  他其實最重要求的
[00:23:21.600 --> 00:23:25.200]  不是別人的支持和贈送
[00:23:25.200 --> 00:23:28.560]  他求的是為肥勒比的信徒求
[00:23:28.560 --> 00:23:31.600]  他們的果子能夠增多
[00:23:31.600 --> 00:23:35.200]  並且寄在他們的像上
[00:23:35.200 --> 00:23:39.600]  聖經裡面提到我們有一個管家的概念
[00:23:39.600 --> 00:23:42.960]  我們在人世間只活一次
[00:23:42.960 --> 00:23:47.040]  所能夠擁有的機遇、時間、能力
[00:23:47.040 --> 00:23:49.600]  都是上帝所給的
[00:23:49.600 --> 00:23:51.680]  甚至金錢
[00:23:51.680 --> 00:23:53.040]  我們怎樣用呢?
[00:23:53.040 --> 00:23:54.720]  到見主面的時候
[00:23:54.720 --> 00:23:57.680]  我們就要交我們的賬簿
[00:23:57.680 --> 00:24:02.400]  所以保羅很希望肥勒比的信徒
[00:24:02.400 --> 00:24:05.840]  能夠得著上帝的獎賞
[00:24:05.840 --> 00:24:09.840]  他在人世間已經覺得很充足
[00:24:09.840 --> 00:24:15.200]  並且領受了肥勒比信徒給他的饋贈
[00:24:15.200 --> 00:24:19.360]  他將他成為馨香的兒子
[00:24:19.360 --> 00:24:24.160]  來給上帝
[00:24:24.160 --> 00:24:26.480]  而且他告訴我們
[00:24:26.480 --> 00:24:28.480]  金錢上的奉獻
[00:24:28.480 --> 00:24:32.480]  原來是會得著從神而來的獎賞
[00:24:32.480 --> 00:24:37.200]  叫奉獻的信徒所需用到充足
