
[00:00:00.000 --> 00:00:06.000]  今早我同大家繼續分享彼得後書的信息
[00:04:00.000 --> 00:04:02.000]  沒那麼容易分辨
[00:04:02.000 --> 00:04:04.000]  沒說寫著motion picture用的
[00:04:04.000 --> 00:04:08.000]  所以你看到哪張是真哪張是假
[00:04:08.000 --> 00:04:12.000]  這張是真還是這張是假
[00:04:12.000 --> 00:04:13.000]  寫了未必是真的
[00:04:13.000 --> 00:04:19.000]  所以告訴你
[00:04:19.000 --> 00:04:20.000]  真的很難分辨
[00:04:20.000 --> 00:04:23.000]  如果仔細看其實差不多
[00:04:23.000 --> 00:04:25.000]  所以可能拿起來看水印
[00:04:25.000 --> 00:04:27.000]  或者會看清楚一點
[00:04:27.000 --> 00:04:29.000]  在相片裡更加難看
[00:04:29.000 --> 00:04:31.000]  因為現在的相片可以弄到
[00:04:31.000 --> 00:04:33.000]  假的變成真
[00:04:33.000 --> 00:04:36.000]  不是這樣弄成這樣
[00:04:36.000 --> 00:04:37.000]  這些就是假的
[00:04:37.000 --> 00:04:39.000]  告訴你這是假的
[00:04:39.000 --> 00:04:43.000]  你有沒有見過假護照
[00:04:43.000 --> 00:04:44.000]  我以前在香港的時候
[00:04:44.000 --> 00:04:47.000]  早期在人民疫情事務處做的
[00:04:47.000 --> 00:04:48.000]  即是移民局
[00:04:48.000 --> 00:04:52.000]  我們每天都見到很多護照
[00:04:52.000 --> 00:04:56.000]  所以有些護照一拿起來就覺得不妥
[00:04:56.000 --> 00:04:58.000]  因為見慣了真
[00:04:58.000 --> 00:05:01.000]  拿起來假的就覺得怪怪的
[00:05:01.000 --> 00:05:03.000]  有時檢查檢查是真的
[00:05:03.000 --> 00:05:06.000]  因為他們有時轉了款
[00:05:06.000 --> 00:05:07.000]  我們也有
[00:05:07.000 --> 00:05:08.000]  不知道你們幾十年前的護照
[00:05:08.000 --> 00:05:12.000]  和現在有時感覺有少少不同
[00:05:12.000 --> 00:05:14.000]  但是有些是真的假的
[00:05:14.000 --> 00:05:16.000]  假的護照
[00:05:16.000 --> 00:05:18.000]  有沒有買過這些假手袋
[00:05:18.000 --> 00:05:19.000]  姐妹們
[00:05:19.000 --> 00:05:21.000]  有嗎
[00:05:21.000 --> 00:05:23.000]  買的時候知不知道是假的
[00:05:23.000 --> 00:05:26.000]  買的時候知道就不會買
[00:05:26.000 --> 00:05:29.000]  原來是不買回去才發覺
[00:05:29.000 --> 00:05:35.000]  知道要買便宜
[00:05:35.000 --> 00:05:37.000]  但是如果那些是無牌貨
[00:05:37.000 --> 00:05:39.000]  你買了其實是有問題的
[00:05:39.000 --> 00:05:41.000]  應該要留意一下
[00:05:41.000 --> 00:05:43.000]  如果明知是無牌貨或是假的
[00:05:43.000 --> 00:05:45.000]  我們應該不要買
[00:05:45.000 --> 00:05:47.000]  為什麼不要買呢
[00:05:47.000 --> 00:05:49.000]  因為你鼓吹了假的
[00:05:49.000 --> 00:05:52.000]  所以我們不應該買
[00:05:52.000 --> 00:05:53.000]  所以我們知道
[00:05:53.000 --> 00:05:57.000]  你懂得分辨真假是很重要的
[00:05:57.000 --> 00:06:00.000]  所以今天我們來看看彼得
[00:06:00.000 --> 00:06:01.000]  勸我們
[00:06:01.000 --> 00:06:04.000]  其實在末世的時候
[00:06:04.000 --> 00:06:06.000]  有很多這些假先知
[00:06:06.000 --> 00:06:08.000]  假師傅
[00:06:08.000 --> 00:06:10.000]  正如我剛才所說
[00:06:10.000 --> 00:06:13.000]  從耶穌的教徒已經開始提醒我們
[00:06:13.000 --> 00:06:15.000]  直至到普通的書信
[00:06:15.000 --> 00:06:17.000]  保羅的書信
[00:06:17.000 --> 00:06:20.000]  都同樣提醒我們這方面重要
[00:06:20.000 --> 00:06:21.000]  我們讀讀經節
[00:06:21.000 --> 00:06:23.000]  第一至第九節
[00:06:23.000 --> 00:06:24.000]  請動心讀出
[00:06:24.000 --> 00:06:28.000]  從前在百姓中有假先知起來
[00:06:28.000 --> 00:06:32.000]  將來在你們中間也必有假師傅
[00:06:32.000 --> 00:06:36.000]  私自引進陷害人的異端
[00:06:36.000 --> 00:06:41.000]  連買他們的主他們也不承認
[00:06:41.000 --> 00:06:43.000]  自取速速地滅亡
[00:06:43.000 --> 00:06:48.000]  將有許多人隨從他們邪淫的行為
[00:06:48.000 --> 00:06:53.000]  便叫真道因他們的緣故被毀謗
[00:06:53.000 --> 00:06:55.000]  他們因有貪心
[00:06:55.000 --> 00:07:00.000]  要用獵造的言語在你們身上取利
[00:07:00.000 --> 00:07:04.000]  他們的刑罰自古以來並不遲延
[00:07:04.000 --> 00:07:08.000]  他們的滅亡也必速速來到
[00:07:08.000 --> 00:07:10.000]  就是天事犯了罪
[00:07:10.000 --> 00:07:13.000]  上帝也沒有寬容
[00:07:13.000 --> 00:07:15.000]  曾把他們雕在地獄
[00:07:15.000 --> 00:07:19.000]  交在黑暗坑中等候審判
[00:07:19.000 --> 00:07:23.000]  上帝也沒有寬容上古的世代
[00:07:23.000 --> 00:07:27.000]  曾叫洪水淋到那不敬虔的世代
[00:07:27.000 --> 00:07:32.000]  卻保護了傳異道的羅亞一家八口
[00:07:32.000 --> 00:07:37.000]  又判定所多瑪·俄摩拉將異城傾覆
[00:07:37.000 --> 00:07:39.000]  焚燒成灰
[00:07:39.000 --> 00:07:43.000]  作為後世不敬虔人的尷尬
[00:07:43.000 --> 00:07:49.000]  只答救了那常為惡人淫行憂傷的二人羅德
[00:07:49.000 --> 00:07:52.000]  因為那二人住在他們中間
[00:07:52.000 --> 00:07:55.000]  看見聽見他們不法的事
[00:07:55.000 --> 00:07:58.000]  他的異心就天天相同
[00:07:58.000 --> 00:08:06.000]  主知道答救敬虔人脫離試探
[00:08:06.000 --> 00:08:10.000]  把不義的人留在刑罰之下
[00:08:10.000 --> 00:08:15.000]  等候審判的日子
[00:08:15.000 --> 00:08:21.000]  大家看見審判、刑罰經常出現
[00:08:21.000 --> 00:08:23.000]  雖然有這些情況
[00:08:23.000 --> 00:08:27.000]  但神最終一定會認罰和審判
[00:08:27.000 --> 00:08:33.000]  這是我們一班充滿著永恆盼望的人可以確定的
[00:08:33.000 --> 00:08:37.000]  撒旦有很多名
[00:08:37.000 --> 00:08:44.000]  其中一名叫偽裝者或說謊人之父
[00:08:44.000 --> 00:08:54.000]  他用許多虛假道理和方法引誘人離開真神離開真理
[00:08:54.000 --> 00:08:59.000]  叫人陷入他的迷惑當中
[00:08:59.000 --> 00:09:02.000]  將來要和他一起滅亡
[00:09:02.000 --> 00:09:09.000]  這是魔鬼和敵黨神的工作
[00:09:09.000 --> 00:09:15.000]  亦是罪的本性、犯罪帶來的行徑
[00:09:15.000 --> 00:09:22.000]  亦是人如果跟隨的時候將來有的結局
[00:09:22.000 --> 00:09:26.000]  在聖經裏面提到這些假的事有很多
[00:09:26.000 --> 00:09:28.000]  我們剛才說過
[00:09:28.000 --> 00:09:37.000]  在舊約就有,新約固然清楚說明這些假仕途、假信徒、假千姿等等
[00:09:37.000 --> 00:09:41.000]  我們看看在哥倫多後書十一章
[00:09:41.000 --> 00:09:44.000]  這裡叫做假冒的甚麼?
[00:09:44.000 --> 00:09:46.000]  光明的天使
[00:09:46.000 --> 00:09:50.000]  所以天使也有分真假冒光明的天使
[00:09:50.000 --> 00:09:52.000]  因為他們是墮落的天使
[00:09:52.000 --> 00:09:54.000]  假冒光明的天使
[00:09:54.000 --> 00:09:57.000]  這是保羅提醒我們有的事
[00:09:57.000 --> 00:10:01.000]  另外我們見到在舊約到新約都有假千姿
[00:10:01.000 --> 00:10:07.000]  我們在千字書裏面不單止一卷
[00:10:07.000 --> 00:10:10.000]  有很多卷提到關乎假千姿
[00:10:10.000 --> 00:10:13.000]  而事實上摩西五經就已經提到
[00:10:13.000 --> 00:10:19.000]  要怎樣試驗那些是否出於神真的千姿和假的千姿
[00:10:19.000 --> 00:10:22.000]  來到新約,耶穌親自說馬太福音是耶穌說的
[00:10:22.000 --> 00:10:27.000]  到啟示錄,這就是最後的時候
[00:10:27.000 --> 00:10:29.000]  也是充滿這些假千姿的作為
[00:10:29.000 --> 00:10:33.000]  我們知道將來有一個假三一
[00:10:33.000 --> 00:10:36.000]  真三一,真神,聖父,聖子,聖靈
[00:10:36.000 --> 00:10:39.000]  在末世的時候,啟示錄告訴我們有一個假的三一
[00:10:39.000 --> 00:10:43.000]  這就是魔鬼,敵基督和假千姿
[00:10:43.000 --> 00:10:46.000]  所以我們見到假千姿
[00:10:46.000 --> 00:10:52.000]  一定會由直到末世將來主再來之前
[00:10:52.000 --> 00:10:55.000]  不斷面對一個惡勢力
[00:10:55.000 --> 00:10:57.000]  另外我們見到有假仕途
[00:10:57.000 --> 00:11:02.000]  在保羅提到在他自己辨明真仕途的身份的時候
[00:11:02.000 --> 00:11:04.000]  他提到這些假的仕途
[00:11:04.000 --> 00:11:07.000]  當然也有假的信徒
[00:11:07.000 --> 00:11:12.000]  在書中已經提到有墨子與拜子
[00:11:12.000 --> 00:11:15.000]  耶穌也說過這個比喻
[00:11:15.000 --> 00:11:18.000]  祂不會馬上撇去這些拜子
[00:11:18.000 --> 00:11:22.000]  要等到將來審判的時候就會呈現出來
[00:11:22.000 --> 00:11:26.000]  所以換句話說,今天教會時代仍然有這些假的信徒
[00:11:26.000 --> 00:11:29.000]  不是真正有生命的
[00:11:29.000 --> 00:11:31.000]  是在教會裡面的
[00:11:31.000 --> 00:11:33.000]  是假的信徒
[00:11:33.000 --> 00:11:35.000]  有假的福音
[00:11:35.000 --> 00:11:39.000]  加拉提書第一章保羅說這個別的福音
[00:11:39.000 --> 00:11:41.000]  如果傳這個別的福音
[00:11:41.000 --> 00:11:43.000]  是應該受到奏助的
[00:11:43.000 --> 00:11:44.000]  這個是假的福音
[00:11:44.000 --> 00:11:46.000]  不是真的福音
[00:11:46.000 --> 00:11:49.000]  另外更加清楚的是假的基督
[00:11:49.000 --> 00:11:52.000]  在貼撒萊的後書裡說到
[00:11:52.000 --> 00:11:55.000]  假基督將來甚至坐在神的殿裡
[00:11:55.000 --> 00:11:57.000]  自稱是上帝
[00:11:57.000 --> 00:12:02.000]  你看一看就發覺原來這個不是小事
[00:12:02.000 --> 00:12:04.000]  在這麼多方面來形容的時候
[00:12:04.000 --> 00:12:08.000]  如果我們信徒忽略了或者不留意這方面
[00:12:08.000 --> 00:12:12.000]  卻是聖經裡多次提醒我們重要的真理
[00:12:12.000 --> 00:12:14.000]  所以換句話說
[00:12:14.000 --> 00:12:17.000]  我們需要一方面去持守真道
[00:12:17.000 --> 00:12:20.000]  一方面防備或者避免這些假冒
[00:12:20.000 --> 00:12:23.000]  在舊約的時候
[00:12:23.000 --> 00:12:28.000]  很多這些假冒神的話的假先知迷惑
[00:12:28.000 --> 00:12:30.000]  神的兒女
[00:12:30.000 --> 00:12:33.000]  往往由真先知去揭發他們
[00:12:33.000 --> 00:12:35.000]  來告訴他們
[00:12:35.000 --> 00:12:39.000]  這個不是神真正要傳的訊息和心意
[00:12:39.000 --> 00:12:41.000]  可能他們只是說平安了
[00:12:41.000 --> 00:12:46.000]  卻沒有帶出神真正的警告和提醒
[00:12:46.000 --> 00:12:49.000]  這是我們今天需要留意的
[00:12:49.000 --> 00:12:50.000]  去到新約的時候
[00:12:50.000 --> 00:12:52.000]  彼得在新約教會這裡
[00:12:52.000 --> 00:12:56.000]  一一再提醒假師父假教師
[00:12:56.000 --> 00:12:59.000]  他們不是真正神的僕人
[00:12:59.000 --> 00:13:01.000]  他們是有道信徒
[00:13:01.000 --> 00:13:03.000]  或者本身就是假的信徒
[00:13:03.000 --> 00:13:05.000]  他們是有道其他的人
[00:13:05.000 --> 00:13:07.000]  來離開神的道
[00:13:07.000 --> 00:13:09.000]  破壞教會
[00:13:09.000 --> 00:13:12.000]  所以我們需要避免這些假冒
[00:13:12.000 --> 00:13:15.000]  今天是這個末世迷惑的日子
[00:13:15.000 --> 00:13:17.000]  越來越明顯
[00:13:17.000 --> 00:13:21.000]  而資訊發達也是很清楚的
[00:13:21.000 --> 00:13:23.000]  所以換句話說
[00:13:23.000 --> 00:13:25.000]  如果你們頭腦想一想
[00:13:25.000 --> 00:13:27.000]  清醒一點就知道
[00:13:27.000 --> 00:13:29.000]  現在資訊這麼發達
[00:13:29.000 --> 00:13:31.000]  網絡這麼流行
[00:13:31.000 --> 00:13:34.000]  去到每一個家庭每一個人的心
[00:13:34.000 --> 00:13:36.000]  特別在這個pandemic的期間
[00:13:36.000 --> 00:13:37.000]  我們更加知道
[00:13:37.000 --> 00:13:39.000]  現在不懂得上網的人
[00:13:39.000 --> 00:13:41.000]  也逼著懂得上網
[00:13:41.000 --> 00:13:43.000]  不懂得用手機電腦的人
[00:13:43.000 --> 00:13:45.000]  也逼著用的話
[00:13:45.000 --> 00:13:47.000]  我們就發覺一方面
[00:13:47.000 --> 00:13:49.000]  我們看見神給我們的恩典
[00:13:49.000 --> 00:13:53.000]  可以有更多的接連
[00:13:53.000 --> 00:13:56.000]  有更多的傳遞的真理和方法
[00:13:56.000 --> 00:13:58.000]  但是同時間
[00:13:58.000 --> 00:14:00.000]  魔鬼也是用這些方法
[00:14:00.000 --> 00:14:02.000]  來迷惑人
[00:14:02.000 --> 00:14:07.000]  和將這些假的消息假的道理
[00:14:07.000 --> 00:14:09.000]  這些不屬於真理的東西
[00:14:09.000 --> 00:14:10.000]  來傳遞
[00:14:10.000 --> 00:14:13.000]  所以今天如果大家明白
[00:14:13.000 --> 00:14:15.000]  就應該更加留意警醒
[00:14:15.000 --> 00:14:18.000]  不要所有東西都這樣吞下去
[00:14:18.000 --> 00:14:21.000]  因為渾水摸魚
[00:14:21.000 --> 00:14:23.000]  事實上是真實的
[00:14:23.000 --> 00:14:25.000]  這些情況給我們看見
[00:14:25.000 --> 00:14:27.000]  今天和2000年
[00:14:27.000 --> 00:14:29.000]  彼得舍這個書信的時候
[00:14:29.000 --> 00:14:31.000]  來得更加迫切
[00:14:31.000 --> 00:14:33.000]  在這個經文九節裏
[00:14:33.000 --> 00:14:35.000]  我們首先看見
[00:14:35.000 --> 00:14:37.000]  這些假師傅有什麼特徵呢
[00:14:37.000 --> 00:14:39.000]  在這裏
[00:14:39.000 --> 00:14:41.000]  九節裏我們可以綜合
[00:14:41.000 --> 00:14:42.000]  在好幾方面
[00:14:42.000 --> 00:14:44.000]  這些假師傅的惡行
[00:14:44.000 --> 00:14:48.000]  或者他們有的一些特徵
[00:14:48.000 --> 00:14:49.000]  第一
[00:14:49.000 --> 00:14:50.000]  這些假師傅
[00:14:50.000 --> 00:14:51.000]  很明顯
[00:14:51.000 --> 00:14:53.000]  什麼叫假師傅
[00:14:53.000 --> 00:14:54.000]  當然是假的
[00:14:54.000 --> 00:14:56.000]  第一就是虛假
[00:14:56.000 --> 00:14:58.000]  所以一開始彼得就說
[00:14:58.000 --> 00:15:01.000]  不存在百姓中有假先知起來
[00:15:01.000 --> 00:15:05.000]  將來你們中間也必有假的師傅
[00:15:05.000 --> 00:15:08.000]  私自引進陷害人的異端
[00:15:08.000 --> 00:15:10.000]  連買單門的主
[00:15:10.000 --> 00:15:12.000]  他們都不承認
[00:15:12.000 --> 00:15:15.000]  這個就是私下引進
[00:15:15.000 --> 00:15:18.000]  這些陷害人的異端
[00:15:18.000 --> 00:15:20.000]  在英文有的翻譯
[00:15:20.000 --> 00:15:24.000]  就是destructive heresies
[00:15:24.000 --> 00:15:25.000]  所謂heresies
[00:15:25.000 --> 00:15:27.000]  這些所謂異端
[00:15:27.000 --> 00:15:30.000]  指的是可以成為一個團體
[00:15:30.000 --> 00:15:31.000]  一個教派
[00:15:31.000 --> 00:15:32.000]  或者幫人
[00:15:32.000 --> 00:15:35.000]  或者有一種道理
[00:15:35.000 --> 00:15:36.000]  一個教門
[00:15:36.000 --> 00:15:38.000]  叫做heresies
[00:15:38.000 --> 00:15:42.000]  所以這種所謂假的幫別
[00:15:42.000 --> 00:15:44.000]  或者聯群結黨
[00:15:44.000 --> 00:15:45.000]  最多可能一個人
[00:15:45.000 --> 00:15:46.000]  滲入來教會
[00:15:46.000 --> 00:15:48.000]  慢慢組織一些人
[00:15:48.000 --> 00:15:50.000]  然後拉攏人
[00:15:50.000 --> 00:15:55.000]  然後就製成這些所謂heresies
[00:15:55.000 --> 00:15:58.000]  在我們教會歷史裏
[00:15:58.000 --> 00:16:00.000]  往往這些異端都是這樣的
[00:16:00.000 --> 00:16:01.000]  很多時候異端
[00:16:01.000 --> 00:16:03.000]  都是從一些純正教會裏面
[00:16:03.000 --> 00:16:05.000]  變出來的
[00:16:05.000 --> 00:16:06.000]  開始走歪了
[00:16:06.000 --> 00:16:09.000]  一個人有些甚麼底線
[00:16:09.000 --> 00:16:11.000]  傳給其他人
[00:16:11.000 --> 00:16:12.000]  有些人相信
[00:16:12.000 --> 00:16:13.000]  慢慢組織起來
[00:16:13.000 --> 00:16:16.000]  他們就脫離了真正的教派
[00:16:16.000 --> 00:16:21.000]  當然就造成了很多分裂和毀壞的事
[00:16:21.000 --> 00:16:22.000]  他們很多時候
[00:16:22.000 --> 00:16:25.000]  所謂這些heresies或者異端
[00:16:25.000 --> 00:16:27.000]  他們是用真理掩護的
[00:16:27.000 --> 00:16:29.000]  他們不會一來就說
[00:16:29.000 --> 00:16:31.000]  我不信你的基督教道理
[00:16:31.000 --> 00:16:33.000]  很多時候就是
[00:16:33.000 --> 00:16:35.000]  很類似的一些道理進來
[00:16:35.000 --> 00:16:38.000]  很類似的一些說法進來
[00:16:38.000 --> 00:16:40.000]  但是卻不是真正
[00:16:40.000 --> 00:16:43.000]  在聖經裏面的真正意思
[00:16:43.000 --> 00:16:47.000]  所以這個就是有這種異端的情況
[00:16:47.000 --> 00:16:49.000]  而且這裡說到destructive
[00:16:49.000 --> 00:16:51.000]  就是陷害人的異端
[00:16:51.000 --> 00:16:53.000]  很明顯這種就是
[00:16:53.000 --> 00:16:58.000]  有一種帶來非常破壞的效果
[00:16:58.000 --> 00:17:00.000]  私自引進
[00:17:00.000 --> 00:17:01.000]  我們剛才說過
[00:17:01.000 --> 00:17:03.000]  暗暗地進來的
[00:17:03.000 --> 00:17:04.000]  它不是明顯的
[00:17:04.000 --> 00:17:06.000]  不是明槍明刀
[00:17:06.000 --> 00:17:08.000]  我們最鄙視的就是
[00:17:08.000 --> 00:17:10.000]  背後中傷
[00:17:10.000 --> 00:17:13.000]  用匿名方法等等
[00:17:13.000 --> 00:17:15.000]  如果你是光明磊落的
[00:17:15.000 --> 00:17:17.000]  正道的
[00:17:17.000 --> 00:17:18.000]  就應該說出來
[00:17:18.000 --> 00:17:20.000]  甚麼是對甚麼是錯
[00:17:20.000 --> 00:17:22.000]  但這些背後中傷
[00:17:22.000 --> 00:17:24.000]  不是光明磊落的
[00:17:24.000 --> 00:17:25.000]  我們都明白
[00:17:25.000 --> 00:17:27.000]  這些就是暗中引進的
[00:17:27.000 --> 00:17:29.000]  這些手段
[00:17:29.000 --> 00:17:31.000]  我們知道這裡很多時候
[00:17:31.000 --> 00:17:34.000]  就是這些虛假的事
[00:17:34.000 --> 00:17:36.000]  賈師傅甚至也用一些
[00:17:36.000 --> 00:17:38.000]  慣用的基督教術語
[00:17:38.000 --> 00:17:39.000]  他們有時會提到
[00:17:39.000 --> 00:17:43.000]  救恩、上帝、偉大、全能的真神等等
[00:17:43.000 --> 00:17:46.000]  甚至提到有默示給他們
[00:17:46.000 --> 00:17:47.000]  或者很強調
[00:17:47.000 --> 00:17:49.000]  或者愛心等等
[00:17:49.000 --> 00:17:51.000]  他很熟悉一些基督教的術語
[00:17:51.000 --> 00:17:53.000]  但他卻不是真正的
[00:17:53.000 --> 00:17:57.000]  忠於這些背後的意思
[00:17:57.000 --> 00:18:03.000]  最近我們大洛杉磯華人教睦聯會
[00:18:03.000 --> 00:18:06.000]  有好幾次聚會
[00:18:06.000 --> 00:18:07.000]  都提醒我們
[00:18:07.000 --> 00:18:09.000]  發消息給我們的教睦
[00:18:09.000 --> 00:18:11.000]  特別是洛杉磯華人的教會
[00:18:11.000 --> 00:18:12.000]  提醒我們
[00:18:12.000 --> 00:18:14.000]  這個已經有
[00:18:14.000 --> 00:18:16.000]  我想有二、三十年的異端
[00:18:16.000 --> 00:18:18.000]  仍然非常活躍
[00:18:18.000 --> 00:18:22.000]  特別是在疫情期間
[00:18:22.000 --> 00:18:24.000]  他們是很活躍
[00:18:24.000 --> 00:18:26.000]  這個叫東方閃電
[00:18:26.000 --> 00:18:27.000]  現在他們很多時候
[00:18:27.000 --> 00:18:30.000]  用全能神教會這個名字
[00:18:30.000 --> 00:18:31.000]  如果留意到
[00:18:31.000 --> 00:18:33.000]  他說這個是全能神
[00:18:33.000 --> 00:18:35.000]  本來全能神我們都相信
[00:18:35.000 --> 00:18:37.000]  Almighty God
[00:18:37.000 --> 00:18:39.000]  你們就要特別留意了
[00:18:39.000 --> 00:18:40.000]  究竟分辨一下
[00:18:40.000 --> 00:18:42.000]  究竟是真的在說基督教的全能神
[00:18:42.000 --> 00:18:45.000]  還是他們這個全能神教會
[00:18:45.000 --> 00:18:48.000]  所以這個是源於中國教會
[00:18:48.000 --> 00:18:50.000]  我們知道大概二、三十年前
[00:18:50.000 --> 00:18:52.000]  以基督教為基礎
[00:18:52.000 --> 00:18:56.000]  宣稱信奉這個全能神的華語
[00:18:56.000 --> 00:18:58.000]  他們有一本啟示
[00:18:58.000 --> 00:18:59.000]  他們自稱
[00:18:59.000 --> 00:19:01.000]  叫做《話在肉身顯然》
[00:19:01.000 --> 00:19:04.000]  《話在肉身顯然》這本書
[00:19:04.000 --> 00:19:06.000]  最近他們在YouTube裏面
[00:19:06.000 --> 00:19:09.000]  開了一個網站
[00:19:09.000 --> 00:19:11.000]  叫做Morning Star
[00:19:11.000 --> 00:19:13.000]  追逐神星
[00:19:13.000 --> 00:19:15.000]  這個頻道
[00:19:15.000 --> 00:19:19.000]  如果大家留意YouTube發送給你
[00:19:19.000 --> 00:19:20.000]  你發覺它是基督教
[00:19:20.000 --> 00:19:25.000]  你看看它出於哪一個網頁
[00:19:25.000 --> 00:19:28.000]  或者YouTube的帳號
[00:19:28.000 --> 00:19:29.000]  如果它是Morning Star
[00:19:29.000 --> 00:19:31.000]  或者追逐神星
[00:19:31.000 --> 00:19:35.000]  你就知道它是出於東方閃電
[00:19:35.000 --> 00:19:38.000]  他們在網頁裏面
[00:19:38.000 --> 00:19:43.000]  你看到
