
[00:00:00.000 --> 00:00:02.000]  感謝教會的邀請
[00:01:47.680 --> 00:01:50.320]  但同樣的除了身體之外
[00:01:50.320 --> 00:01:53.960]  我們又知道我們有其他的需要
[00:01:53.960 --> 00:01:58.560]  就是我們屬靈生命健康的重要性
[00:01:58.560 --> 00:02:02.840]  我們不能忽略
[00:02:02.840 --> 00:02:07.720]  究竟我們是否跟神同行
[00:02:07.720 --> 00:02:09.720]  今天想跟大家分享的題目
[00:02:09.720 --> 00:02:13.040]  就是學習與神同行
[00:02:13.040 --> 00:02:14.440]  如果有人問你
[00:02:14.440 --> 00:02:19.240]  你跟神同行的情況是怎樣呢?
[00:02:19.240 --> 00:02:22.640]  不知道你會怎樣回答呢?
[00:02:22.640 --> 00:02:25.520]  今早這個訊息
[00:02:25.520 --> 00:02:27.600]  我們所讀的這三段經文
[00:02:27.600 --> 00:02:31.480]  你都會發覺是來自同一個人
[00:02:31.480 --> 00:02:33.480]  是同一個人有關係
[00:02:33.480 --> 00:02:36.280]  他的名字叫以諾
[00:02:36.280 --> 00:02:39.400]  我們有必要去看以諾
[00:02:39.400 --> 00:02:42.240]  跟神同行的一些情況
[00:02:42.240 --> 00:02:45.320]  以致我們可以從他身上學習
[00:02:45.320 --> 00:02:50.960]  究竟今天我們信徒怎樣跟神同行呢?
[00:02:50.960 --> 00:02:56.440]  聖經裏面說以諾是與神同行的人
[00:02:56.440 --> 00:02:58.440]  不單止說了一次
[00:02:58.440 --> 00:03:00.440]  連續說了兩次
[00:03:00.440 --> 00:03:04.800]  所以如果我們想保持我們屬靈生命的健康
[00:03:04.800 --> 00:03:06.120]  強壯
[00:03:06.120 --> 00:03:11.160]  想知道跟神同行是甚麼意思
[00:03:11.160 --> 00:03:13.440]  又或者是我們想知道
[00:03:13.440 --> 00:03:17.480]  究竟我們應該怎樣跟神同行的話
[00:03:17.480 --> 00:03:20.680]  我們就有必要去看以諾
[00:03:20.680 --> 00:03:23.160]  從他身上學習
[00:03:23.160 --> 00:03:25.600]  剛才我們所讀的這三段經文
[00:03:25.600 --> 00:03:27.440]  請你繼續留意
[00:03:27.440 --> 00:03:32.040]  翻開你手頭上程序表所刊登的經文
[00:03:32.040 --> 00:03:36.240]  稍後我們會不時地去看
[00:03:36.240 --> 00:03:40.640]  究竟這三段經文是講甚麼的
[00:03:40.640 --> 00:03:42.640]  從剛才所讀的經文裏面
[00:03:42.640 --> 00:03:44.640]  我們會首先注意到的就是
[00:03:44.640 --> 00:03:49.640]  以諾並不是一出世就跟神同行
[00:03:49.640 --> 00:03:51.640]  這一點很清楚
[00:03:51.640 --> 00:03:54.720]  在《創世紀》第五章二十一至二十二節
[00:03:54.720 --> 00:03:55.840]  它告訴我們
[00:03:55.840 --> 00:03:58.440]  以諾活到六十五歲
[00:03:58.440 --> 00:04:00.840]  生了瑪圖撒拉
[00:04:00.840 --> 00:04:03.080]  生了瑪圖撒拉之後
[00:04:03.080 --> 00:04:06.320]  他才開始與神同行
[00:04:06.320 --> 00:04:08.440]  換句話說
[00:04:08.440 --> 00:04:10.520]  在他六十五歲之前
[00:04:10.520 --> 00:04:16.080]  他並不是與神同行
[00:04:16.080 --> 00:04:18.440]  在這裏講到讓我們知道
[00:04:18.440 --> 00:04:22.240]  以諾在他未與神同行之前
[00:04:22.240 --> 00:04:25.240]  其實就好像很多人一樣
[00:04:25.240 --> 00:04:28.440]  他是跟隨著這個世界來去走
[00:04:28.440 --> 00:04:30.720]  效法著這個世界
[00:04:30.720 --> 00:04:32.640]  被世界吸引
[00:04:32.640 --> 00:04:36.920]  受世界的影響而生活
[00:04:36.920 --> 00:04:40.640]  但是在他六十五歲那一年
[00:04:40.640 --> 00:04:42.440]  在他人生當中
[00:04:42.440 --> 00:04:45.640]  出現了一個很強烈的轉捩點
[00:04:45.640 --> 00:04:50.440]  來改變了他以後人生行走的方向
[00:04:50.440 --> 00:04:53.720]  就是當他生了兒子之後
[00:04:53.720 --> 00:04:58.040]  他的人生就產生了一個極大的改變
[00:04:58.040 --> 00:05:00.640]  他開始過著一個敬虔的生活
[00:05:00.640 --> 00:05:03.240]  與神親近的生活
[00:05:03.240 --> 00:05:08.840]  再不是受這個世界的影響而生活
[00:05:08.840 --> 00:05:11.440]  雖然聖經沒有提到
[00:05:11.440 --> 00:05:14.840]  究竟他在什麼情況下
[00:05:14.840 --> 00:05:17.040]  當時發生了什麼事
[00:05:17.040 --> 00:05:20.440]  使他與神同行
[00:05:20.440 --> 00:05:23.240]  除了他生了兒子之外
[00:05:23.240 --> 00:05:25.040]  但是我們可以想像得到
[00:05:25.040 --> 00:05:31.640]  作為別人的爸爸或者媽媽
[00:05:31.640 --> 00:05:36.240]  是一件不簡單的事情
[00:05:36.240 --> 00:05:38.240]  不知道在座當中
[00:05:38.240 --> 00:05:40.840]  你作為人父人母的話
[00:05:40.840 --> 00:05:44.840]  你記得你當初成為父母的時候
[00:05:44.840 --> 00:05:47.840]  是不是對你有很大的影響
[00:05:47.840 --> 00:05:49.640]  事實上的而且確是
[00:05:49.640 --> 00:05:52.840]  因為當我們還是單身的時候
[00:05:52.840 --> 00:05:56.040]  我們是為自己來考慮的
[00:05:56.040 --> 00:05:59.640]  我們的生活只會來考慮自己
[00:05:59.640 --> 00:06:02.240]  為自己來去活
[00:06:02.240 --> 00:06:04.040]  但是結了婚
[00:06:04.040 --> 00:06:07.040]  有了孩子之後就很不同
[00:06:07.040 --> 00:06:09.840]  有人說人生當中
[00:06:09.840 --> 00:06:11.440]  有兩件重大的事情
[00:06:11.440 --> 00:06:14.040]  是可以改變我們的人生的
[00:06:14.040 --> 00:06:15.240]  第一就是結婚
[00:06:15.240 --> 00:06:18.040]  第二就是成為別人的父母
[00:06:18.040 --> 00:06:19.840]  因為我們自此之後
[00:06:19.840 --> 00:06:22.640]  再不是一個人來去生活
[00:06:22.640 --> 00:06:24.840]  但是我們要為對方設想
[00:06:24.840 --> 00:06:27.840]  要肩負起重大的責任
[00:06:27.840 --> 00:06:31.640]  或許養妻活兒這個責任
[00:06:31.640 --> 00:06:35.240]  帶來的挑戰是的而且確很大的
[00:06:35.240 --> 00:06:40.040]  在這裡養兒的責任和挑戰
[00:06:40.040 --> 00:06:43.240]  就讓到以樂來去體驗這個重大的責任
[00:06:43.240 --> 00:06:49.840]  再不是我單單來去靠自己
[00:06:49.840 --> 00:06:53.440]  靠自己有時的而且確不是很可靠
[00:06:53.440 --> 00:06:55.840]  在這裡令到以樂來去看得清楚
[00:06:55.840 --> 00:06:58.440]  他不可以再相信自己
[00:06:58.440 --> 00:07:02.240]  在此只是單單來去依靠自己
[00:07:02.240 --> 00:07:06.240]  而是需要依靠神來去相信神
[00:07:06.240 --> 00:07:10.640]  除了他成為別人的爸爸
[00:07:10.640 --> 00:07:13.240]  來去改變了他的人生之外
[00:07:13.240 --> 00:07:16.840]  這是一個極大的可能性
[00:07:16.840 --> 00:07:19.840]  但是聖經卻是很清楚地來告訴我們
[00:07:19.840 --> 00:07:21.840]  可能有一個更大的可能性
[00:07:21.840 --> 00:07:26.240]  來改變了以樂的人生
[00:07:26.240 --> 00:07:30.240]  這就是神自己給予以樂的啟示
[00:07:30.240 --> 00:07:32.840]  這個啟示可以從他兒子的名字
[00:07:32.840 --> 00:07:35.640]  我們來看得出來
[00:07:35.640 --> 00:07:38.040]  以樂生了一個兒子
[00:07:38.040 --> 00:07:40.040]  他改了兒子的名字很特別
[00:07:40.040 --> 00:07:43.240]  叫做馬普薩拉
[00:07:43.240 --> 00:07:46.440]  馬普薩拉這個名字的意思是
[00:07:46.440 --> 00:07:48.840]  當他死的那一天
[00:07:48.840 --> 00:07:51.840]  神會帶來某些事情
[00:07:51.840 --> 00:07:53.640]  如果我們繼續看下去的話
[00:07:53.640 --> 00:07:56.840]  由第五章《創世紀》第五章讀到第六章
[00:07:56.840 --> 00:07:59.040]  我們就知道將來所發生
[00:07:59.040 --> 00:08:02.840]  所帶來的這件事情是一件什麼事情
[00:08:02.840 --> 00:08:05.840]  就是當馬普薩拉死的時候
[00:08:05.840 --> 00:08:10.840]  神會用洪水來審判這個世界
[00:08:10.840 --> 00:08:11.840]  我們可能會問
[00:08:11.840 --> 00:08:15.240]  為什麼神要審判這個世界呢?
[00:08:15.240 --> 00:08:19.440]  當時這個世界究竟是怎樣的呢?
[00:08:19.440 --> 00:08:21.440]  聖經來形容給我們知道
[00:08:21.440 --> 00:08:26.440]  在第六章第五節和第十一節
[00:08:26.440 --> 00:08:27.640]  聖經說
[00:08:27.640 --> 00:08:31.840]  「耶和華神見地上的罪惡很大
[00:08:31.840 --> 00:08:36.240]  中日所思想的盡都是惡
[00:08:36.240 --> 00:08:38.440]  世界在神面前敗壞
[00:08:38.440 --> 00:08:42.240]  地上滿了強暴」
[00:08:42.240 --> 00:08:45.440]  神給以洛有這個啟示
[00:08:45.440 --> 00:08:48.240]  令到以洛突然間明白到這個世界
[00:08:48.240 --> 00:08:53.240]  不可以再這樣一直橫行無忌
[00:08:53.240 --> 00:08:56.240]  神不會來他視而不見
[00:08:56.240 --> 00:08:59.440]  自誅不離
[00:08:59.440 --> 00:09:03.240]  這是神讓以洛有這個啟示
[00:09:03.240 --> 00:09:07.840]  讓他知道將來神會來他審判
[00:09:07.840 --> 00:09:09.840]  當以洛來他明白了
[00:09:09.840 --> 00:09:12.840]  領受了神這個啟示之後
[00:09:12.840 --> 00:09:14.440]  他就下定決心
[00:09:14.440 --> 00:09:18.240]  從此以後就不再跟著這個世界去生活
[00:09:18.240 --> 00:09:22.240]  而開始與神同行
[00:09:22.240 --> 00:09:23.440]  各位弟兄姊妹
[00:09:23.440 --> 00:09:27.040]  想請你們去回顧一下
[00:09:27.040 --> 00:09:29.840]  你是在哪一個關鍵性的時刻
[00:09:29.840 --> 00:09:33.240]  去選擇改變你的人生
[00:09:33.240 --> 00:09:37.240]  去相信神與神同行呢?
[00:09:37.240 --> 00:09:41.440]  可能是很多年前的事
[00:09:41.440 --> 00:09:43.840]  但你記憶猶新
[00:09:43.840 --> 00:09:46.840]  又或者是近期發生的事
[00:09:46.840 --> 00:09:49.640]  你仍然記得很清楚
[00:09:49.640 --> 00:09:54.240]  可能就是當你來到經歷人生的高峰或低谷
[00:09:54.240 --> 00:09:57.040]  疾病或失去親人
[00:09:57.040 --> 00:10:02.240]  甚至是疫情影響全球性的事件
[00:10:02.240 --> 00:10:07.240]  又或者是你見到罪惡猖狂
[00:10:07.240 --> 00:10:12.840]  又或者看到道德的敗壞、淪亡
[00:10:12.840 --> 00:10:16.440]  這些都可能成為我們信仰的反思
[00:10:16.440 --> 00:10:19.440]  成為我們屬靈的轉捩點
[00:10:19.440 --> 00:10:25.640]  來改變我們人生要走以後的方向
[00:10:25.640 --> 00:10:28.640]  對微信的朋友來說
[00:10:28.640 --> 00:10:35.440]  請注意這裡是神主動地向人有啟示
[00:10:35.440 --> 00:10:39.240]  願意與人建立關係
[00:10:39.240 --> 00:10:41.240]  以諾就是一個這樣的例子
[00:10:41.240 --> 00:10:44.040]  在他六十五歲之前他是不理神的
[00:10:44.040 --> 00:10:46.440]  照著這個世界去生活
[00:10:46.440 --> 00:10:49.440]  但當神啟示讓他知道的時候
[00:10:49.440 --> 00:10:52.240]  以諾就改變了他自己的人生
[00:10:52.240 --> 00:10:56.240]  去信神與他同行
[00:10:56.240 --> 00:10:57.440]  這裡告訴我們
[00:10:57.440 --> 00:11:00.240]  如果你今天還是未曾相信耶穌的話
[00:11:00.240 --> 00:11:04.640]  你是不需要有任何的宗教背景或學歷
[00:11:04.640 --> 00:11:08.440]  而是一顆願意相信神的心
[00:11:08.440 --> 00:11:15.840]  相信祂、接受祂、跟隨祂就可以
[00:11:15.840 --> 00:11:18.240]  一個人相信神
[00:11:18.240 --> 00:11:24.040]  是他人生當中最重要最重要的轉捩點
[00:11:24.040 --> 00:11:26.440]  我自己是非常認同
[00:11:26.440 --> 00:11:30.640]  因為以前我好像很多朋友一樣是不認識神
[00:11:30.640 --> 00:11:34.440]  但是移民的時候來到一個新的環境
[00:11:34.440 --> 00:11:36.240]  有很多的衝擊
[00:11:36.240 --> 00:11:39.040]  讓我看到我不可以再靠自己
[00:11:39.040 --> 00:11:41.040]  不可以再相信自己
[00:11:41.040 --> 00:11:44.240]  單單來到去相信自己
[00:11:44.240 --> 00:11:46.040]  經過朋友的介紹
[00:11:46.040 --> 00:11:48.040]  來到去認識耶穌
[00:11:48.040 --> 00:11:51.040]  從而就改變了我人生的方向
[00:11:51.040 --> 00:11:55.840]  相信在座當中很多弟兄姊妹都有這樣的認同
[00:11:55.840 --> 00:11:57.240]  一個人相信神
[00:11:57.240 --> 00:12:00.440]  是與神同行的第一步
[00:12:00.440 --> 00:12:04.240]  如果我們想學習與神同行的話
[00:12:04.240 --> 00:12:07.040]  我們第一步是要相信祂
[00:12:07.040 --> 00:12:12.040]  然後跟著跟祂一起走我們人生的路
[00:12:12.040 --> 00:12:13.640]  接下來與神同行
[00:12:13.640 --> 00:12:16.840]  我們來到去看看究竟是一回甚麼意思
[00:12:16.840 --> 00:12:20.640]  以及我們怎樣與神同行呢?
[00:12:20.640 --> 00:12:25.040]  簡單來說與神同行是一種生活的方式
[00:12:25.040 --> 00:12:28.240]  就是指過著與神不斷溝通
[00:12:28.240 --> 00:12:30.640]  信服神的生活
[00:12:30.640 --> 00:12:33.640]  也都意味著你日常的生活
[00:12:33.640 --> 00:12:37.240]  你的思想、行為、決定
[00:12:37.240 --> 00:12:40.240]  是合乎神自己的旨意
[00:12:40.240 --> 00:12:41.840]  從以洛的人生當中
[00:12:41.840 --> 00:12:44.840]  我們可以找到他與神同行有四方面
[00:12:44.840 --> 00:12:47.440]  可以值得我們去學習
[00:12:47.440 --> 00:12:49.840]  第一方面是在信心上
[00:12:49.840 --> 00:12:53.840]  以洛與神同行是因為他對神有信心
[00:12:53.840 --> 00:12:58.040]  希伯來書第十一章第五到第六節
[00:12:58.040 --> 00:13:00.040]  來告訴我們
[00:13:00.040 --> 00:13:03.840]  來表揚以洛對神的信心
[00:13:03.840 --> 00:13:06.240]  我們來看看
[00:13:06.240 --> 00:13:11.240]  希伯來書第十一章第五節這樣說
[00:13:11.240 --> 00:13:15.040]  「以洛因著信被接去不見於死
[00:13:15.040 --> 00:13:16.640]  人也找不著他
[00:13:16.640 --> 00:13:19.240]  因為神已經把他接去了
[00:13:19.240 --> 00:13:21.440]  只是他被接去以先
[00:13:21.440 --> 00:13:24.440]  已經得了神喜悅他的名正
[00:13:24.440 --> 00:13:27.840]  人非有信就不能得神的喜悅
[00:13:27.840 --> 00:13:31.640]  因為到神面前來的人必須信有神
[00:13:31.640 --> 00:13:36.240]  且信他賞賜那尋求他的人」
[00:13:36.240 --> 00:13:38.440]  以洛信甚麼呢?
[00:13:38.440 --> 00:13:41.040]  第六節說他信神
[00:13:41.040 --> 00:13:46.440]  並且相信神會賞賜那尋求他的人
[00:13:46.440 --> 00:13:48.440]  沒錯就是這麼簡單
[00:13:48.440 --> 00:13:53.440]  但這句話裡好像很豐富地告訴我們
[00:13:53.440 --> 00:13:58.040]  包括以洛相信有神的存在
[00:13:58.040 --> 00:14:01.640]  相信神是創造萬物的神
[00:14:01.640 --> 00:14:03.840]  是掌管萬有的主
[00:14:03.840 --> 00:14:05.840]  他相信神的屬性
[00:14:05.840 --> 00:14:08.040]  包括神是全能的
[00:14:08.040 --> 00:14:09.440]  無所不在的
[00:14:09.440 --> 00:14:11.040]  無所不知的
[00:14:11.040 --> 00:14:12.640]  神是聖潔的
[00:14:12.640 --> 00:14:14.640]  是公義的
[00:14:14.640 --> 00:14:19.640]  他相信神不會長久來發怒
[00:14:19.640 --> 00:14:22.040]  他有豐盛的前哀
[00:14:22.040 --> 00:14:26.040]  他亦相信神不會以有罪為無罪
[00:14:26.040 --> 00:14:30.040]  以洛相信神所說的每一個說話
[00:14:30.040 --> 00:14:32.840]  他相信神的話是安定在天
[00:14:32.840 --> 00:14:35.440]  是必定會來成就
[00:14:35.440 --> 00:14:37.040]  照著他所說的
[00:14:37.040 --> 00:14:40.840]  一一實現
[00:14:40.840 --> 00:14:45.040]  他相信神會賞賜那尋求他的人
[00:14:45.040 --> 00:14:50.640]  這就是以洛對神的信心
[00:14:50.640 --> 00:14:52.840]  他就是憑著這個信心
[00:14:52.840 --> 00:14:55.840]  縱使前面的路他未知道會是怎樣
[00:14:55.840 --> 00:14:59.840]  但他相信神所說的每一個說話
[00:14:59.840 --> 00:15:01.840]  相信神自己的屬性
[00:15:01.840 --> 00:15:04.240]  是永遠不會來改變
[00:15:04.240 --> 00:15:08.240]  他就跟著神走人生的路
[00:15:08.240 --> 00:15:10.240]  第一方面他憑著信心
[00:15:10.240 --> 00:15:12.240]  開始走這個路
[00:15:12.240 --> 00:15:15.640]  亦繼續用信心走上這個路
[00:15:15.640 --> 00:15:18.040]  第二方面就是在行為方面
[00:15:18.040 --> 00:15:20.440]  與神同行
[00:15:20.440 --> 00:15:23.040]  我們記得聖經《雅各書》說道
[00:15:23.040 --> 00:15:26.840]  信心如果沒有了行為就是死的
[00:15:26.840 --> 00:15:28.040]  而剛才我們所讀的
[00:15:28.040 --> 00:15:29.840]  《希伯來書》十一章第五節
[00:15:29.840 --> 00:15:31.040]  就很清楚指出
[00:15:31.040 --> 00:15:34.040]  以洛的生活是有行為的
[00:15:34.040 --> 00:15:37.640]  有明顯的證據
[00:15:37.640 --> 00:15:41.040]  第十一章第五節說
[00:15:41.040 --> 00:15:43.240]  以洛因著信被接去
[00:15:43.240 --> 00:15:44.240]  不見於死
[00:15:44.240 --> 00:15:45.440]  人也抓不住他
[00:15:45.440 --> 00:15:47.840]  因為神已經把他接去了
[00:15:47.840 --> 00:15:49.840]  只是他被接去以先
[00:15:49.840 --> 00:15:51.440]  請留意聖經要說
[00:15:51.440 --> 00:15:55.040]  已經得了神喜悅他的明證
[00:15:55.040 --> 00:15:58.640]  很明顯說到以洛是有行為的生活
[00:15:58.640 --> 00:16:03.040]  這個行為是得到神自己的喜悅
[00:16:03.040 --> 00:16:06.040]  換句話說他有生活的見證
[00:16:06.040 --> 00:16:08.440]  而他的見證就充分表明
[00:16:08.440 --> 00:16:10.840]  他對神的信心
[00:16:10.840 --> 00:16:13.440]  他是按著神自己的指示
[00:16:13.440 --> 00:16:15.240]  吩咐來生活
[00:16:15.240 --> 00:16:16.840]  舉例來說
[00:16:16.840 --> 00:16:19.040]  神叫他向東走
[00:16:19.040 --> 00:16:23.840]  他就絕對不會向其他的方向走
[00:16:23.840 --> 00:16:27.640]  又說神所教導我們的
[00:16:27.640 --> 00:16:30.240]  是要行公義好憐憫
[00:16:30.240 --> 00:16:33.240]  傳謙卑的心與神同行
[00:16:33.240 --> 00:16:37.240]  以洛就絕對不敢有絲毫的偏差
[00:16:37.240 --> 00:16:41.040]  驕傲卻是百分之一百的
[00:16:41.040 --> 00:16:44.640]  來遵照神自己的話來行
[00:16:44.640 --> 00:16:46.440]  相信以洛的行為
[00:16:46.440 --> 00:16:49.240]  就好像詩篇第一篇所說的一樣
[00:16:49.240 --> 00:16:51.640]  他是不會從惡人的計謀
[00:16:51.640 --> 00:16:54.640]  不會讚罪人的道路
[00:16:54.640 --> 00:16:57.040]  不會坐薛萬人的座位
[00:16:57.040 --> 00:17:00.440]  唯有喜愛耶和華的律法
[00:17:00.440 --> 00:17:02.440]  來晝夜思想
[00:17:02.440 --> 00:17:04.240]  來讓神自己的話
[00:17:04.240 --> 00:17:08.640]  來帶領著他們自己的生活
[00:17:08.640 --> 00:17:10.840]  各位我們千萬不要以為
[00:17:10.840 --> 00:17:12.640]  以洛是一個超人
[00:17:12.640 --> 00:17:14.440]  他做到的我們做不到
[00:17:14.440 --> 00:17:16.440]  又或者他所居住的時代
[00:17:16.440 --> 00:17:18.840]  跟我們的時代不一樣
[00:17:18.840 --> 00:17:22.240]  其實有很多方面是很相似的
[00:17:22.240 --> 00:17:23.840]  以洛有家庭
[00:17:23.840 --> 00:17:26.240]  我們看過了
[00:17:26.240 --> 00:17:27.840]  他有妻子
[00:17:27.840 --> 00:17:30.440]  有兒女要照顧
[00:17:30.440 --> 00:17:33.040]  我們也是一樣
[00:17:33.040 --> 00:17:34.240]  他有工作
[00:17:34.240 --> 00:17:35.240]  他要上班
[00:17:35.240 --> 00:17:36.440]  他要下班
[00:17:36.440 --> 00:17:38.240]  在工作當中
[00:17:38.240 --> 00:17:43.240]  他會遇到大小不同的挑戰
[00:17:43.240 --> 00:17:45.840]  他要胃口來奔馳
[00:17:45.840 --> 00:17:48.840]  這些跟我們很多人都很相似
[00:17:48.840 --> 00:17:51.840]  還有他所生活的社會時代
[00:17:51.840 --> 00:17:56.040]  他的性質跟我們今天的也差不多
[00:17:56.040 --> 00:17:58.840]  他面對著各樣的不公平
[00:17:58.840 --> 00:18:03.640]  不公義、邪惡、道德敗壞的挑戰
[00:18:03.640 --> 00:18:08.040]  但是他卻堅守著他對神的信心
[00:18:08.040 --> 00:18:11.440]  信服遵行神的話來生活
[00:18:11.440 --> 00:18:14.040]  如是者以洛的生活行為
[00:18:14.040 --> 00:18:18.240]  就流露出有神在他裡面活著的生命
[00:18:18.240 --> 00:18:20.040]  是與眾不同的生命
[00:18:20.040 --> 00:18:25.040]  是能夠讓別人來看得見的生命
[00:18:25.040 --> 00:18:28.040]  由大書第十四節到第十五節
[00:18:28.040 --> 00:18:30.840]  指出以洛的見證生活
[00:18:30.840 --> 00:18:34.840]  以洛就是承擔起先知的責任
[00:18:34.840 --> 00:18:37.440]  扮演著先知的角色
[00:18:37.440 --> 00:18:42.040]  來向那些不敬虔的人發出警告
[00:18:42.040 --> 00:18:45.040]  由大書第十四節到第十五節說
[00:18:45.040 --> 00:18:49.840]  雅洛的七世孫以洛曾預言這些人
[00:18:49.840 --> 00:18:52.240]  漢娜來跟他們說
[00:18:52.240 --> 00:18:56.040]  漢娜主帶著他的千萬聖者降臨
[00:18:56.040 --> 00:18:58.440]  要在眾人身上行審判
[00:18:58.440 --> 00:19:00.640]  證實那一切不敬虔的人
[00:19:00.640 --> 00:19:03.240]  所妄行一切不敬虔的事
[00:19:03.240 --> 00:19:05.840]  又證實不敬虔之罪人
[00:19:05.840 --> 00:19:09.640]  所說頂撞他的光復話
[00:19:09.640 --> 00:19:13.640]  以洛來扮演著先知的角色
[00:19:13.640 --> 00:19:18.040]  在他當時的時代來預言
[00:19:18.040 --> 00:19:21.040]  神自己將來會來審判人
[00:19:21.040 --> 00:19:25.440]  會再回來來審判這個世界
[00:19:25.440 --> 00:19:29.040]  各位今天你和我都可以像以洛一樣
[00:19:29.040 --> 00:19:33.040]  活出有信心有行為的生活
[00:19:33.040 --> 00:19:34.840]  成為主自己的見證
[00:19:34.840 --> 00:19:40.840]  讓人看見我們不像以前一樣
[00:19:40.840 --> 00:19:43.040]  我們乃是被神改變
[00:19:43.040 --> 00:19:45.840]  遵照著神自己的話來生活
[00:19:45.840 --> 00:19:47.840]  有神自己住在我們裏面
[00:19:47.840 --> 00:19:50.840]  來一個生命
[00:19:50.840 --> 00:19:52.240]  有時在我們生活的裏面
[00:19:52.240 --> 00:19:57.840]  我們的確有很多很多機會來扮演著這個角色
[00:19:57.840 --> 00:20:01.040]  來活出這些見證
[00:20:01.040 --> 00:20:04.240]  有一個故事講到有三個人
[00:20:04.240 --> 00:20:06.840]  他們出差辦完公幹
[00:20:06.840 --> 00:20:10.840]  他們就趕著搭飛機回到自己的家
[00:20:10.840 --> 00:20:13.040]  當他們去到機場的時候
[00:20:13.040 --> 00:20:15.040]  他們已經遲到了
[00:20:15.040 --> 00:20:18.640]  離遠就聽到有廣播來告訴他們
[00:20:18.640 --> 00:20:21.840]  最後登機的召集
[00:20:21.840 --> 00:20:25.640]  於是他們就在這些密密麻麻的機場人群當中
[00:20:25.640 --> 00:20:27.640]  來到左穿右插
[00:20:27.640 --> 00:20:33.440]  拖著行李箱很快的來到左閃右閃的
[00:20:33.440 --> 00:20:37.040]  想快點走到登機的閘口
[00:20:37.040 --> 00:20:39.440]  在途中其中一個人
[00:20:39.440 --> 00:20:43.040]  他就跌了一個蘋果灘
[00:20:43.040 --> 00:20:47.440]  那些蘋果就跌到到處都是
[00:20:47.440 --> 00:20:49.840]  有人就將這些掉下來的蘋果
[00:20:49.840 --> 00:20:52.840]  因為他們在走的遠就踢得更加的遠
[00:20:52.840 --> 00:20:56.240]  有些蘋果就跌倒了
[00:20:56.240 --> 00:21:00.240]  有些也都跌爛了
[00:21:00.240 --> 00:21:04.440]  三個人當中有兩個就不顧而去
[00:21:04.440 --> 00:21:07.240]  最後這兩個人趕到去閘口
[00:21:07.240 --> 00:21:11.040]  他們就搭上飛機就離開了
[00:21:11.040 --> 00:21:16.240]  但是第三個人他就停下了腳步
[00:21:16.240 --> 00:21:21.840]  他就將那個掉下來的蘋果灘扶起來
[00:21:21.840 --> 00:21:26.640]  他就跟那兩個朋友說你們先走
[00:21:26.640 --> 00:21:28.240]  我留在這裡
[00:21:28.240 --> 00:21:33.640]  但是你告訴我太太我會遲些搭下一班飛機回來
[00:21:33.640 --> 00:21:36.240]  於是他將這個蘋果灘扶起來
[00:21:36.240 --> 00:21:41.440]  他就留意到原來這個蘋果灘是屬於一個小女孩
[00:21:41.440 --> 00:21:45.440]  這個小女孩雙眼是看不到東西的
[00:21:45.440 --> 00:21:47.840]  是瞎的
[00:21:47.840 --> 00:21:52.840]  這個人看到這個小女孩在地上摸著摸著
[00:21:52.840 --> 00:21:57.440]  希望去撿回掉下來的蘋果
