
[00:00:00.000 --> 00:00:02.480]  各位弟兄姊妹,晚安!
[00:08:02.920 --> 00:08:07.200]  也未有夫妻同房
[00:08:07.200 --> 00:08:12.120]  但雙方已經受婚姻約束
[00:08:12.120 --> 00:08:16.960]  而當約瑟聽到瑪利亞懷孕的消息時
[00:08:16.960 --> 00:08:19.920]  他並不知道來龍去脈
[00:08:19.920 --> 00:08:23.440]  他不知道這個新孕是從上帝而來的
[00:08:23.440 --> 00:08:26.520]  所以從各樣的表面證供顯示
[00:08:26.520 --> 00:08:31.680]  瑪利亞應該是犯了姦淫的嫌疑犯
[00:08:31.680 --> 00:08:33.360]  其實也不是嫌疑犯
[00:08:33.360 --> 00:08:35.880]  因為約瑟還未迎娶瑪利亞
[00:08:35.880 --> 00:08:37.600]  而他已經懷孕了
[00:08:37.600 --> 00:08:40.440]  所以當約瑟聽到這個消息後
[00:08:40.440 --> 00:08:43.320]  就立刻作出了二人的反應
[00:08:43.320 --> 00:08:46.400]  他必須要將瑪利亞休了
[00:08:46.400 --> 00:08:49.920]  不過約瑟要斷絕和瑪利亞的婚約
[00:08:49.920 --> 00:08:52.000]  不是出於怒氣
[00:08:52.000 --> 00:08:56.440]  而是無論約瑟有多愛瑪利亞也好
[00:08:56.440 --> 00:09:00.320]  但通姦是帶來婚姻的不潔
[00:09:00.320 --> 00:09:07.520]  如果按《生命紀》第22章23-24節
[00:09:07.520 --> 00:09:14.080]  我們看到他其實是規定要被判為死刑
[00:09:14.080 --> 00:09:17.960]  所以當約瑟面對婚姻的性結
[00:09:17.960 --> 00:09:20.560]  約瑟是需要堅守律法
[00:09:20.560 --> 00:09:23.520]  藉此表露約瑟對上帝的愛
[00:09:23.520 --> 00:09:25.720]  是勝過瑪利亞的愛
[00:09:25.720 --> 00:09:30.280]  故此他為了通姦的緣故去休妻
[00:09:30.280 --> 00:09:32.560]  已經不是他個人的選擇
[00:09:32.560 --> 00:09:36.120]  而是在宗教上他應該盡的義
[00:09:36.120 --> 00:09:40.480]  就是按照律法去做正確的事
[00:09:40.480 --> 00:09:47.120]  但約瑟又關心到瑪利亞長遠的名聲
[00:09:47.120 --> 00:09:51.440]  不想令到瑪利亞在公眾面前蒙羞
[00:09:51.440 --> 00:09:57.040]  所以經文特別提及約瑟想做的事
[00:09:57.040 --> 00:10:00.400]  和不願意的事將它分開
[00:10:00.400 --> 00:10:01.880]  意思是在這一刻
[00:10:01.880 --> 00:10:06.040]  約瑟正面對兩難的局面
[00:10:06.040 --> 00:10:09.920]  不過約瑟沒有因為關心瑪利亞
[00:10:09.920 --> 00:10:12.240]  而放棄緊守律法
[00:10:12.240 --> 00:10:14.680]  也沒有在兩難的情況下
[00:10:14.680 --> 00:10:18.400]  為了固存自己的義而犧牲瑪利亞
[00:10:18.400 --> 00:10:20.400]  綜合以上所講
[00:10:20.400 --> 00:10:25.400]  其實在《馬太福音》所描述的約瑟這個義人
[00:10:25.400 --> 00:10:29.200]  既堅守上帝的命令
[00:10:29.200 --> 00:10:33.360]  不會視有罪為無罪
[00:10:33.360 --> 00:10:36.600]  但亦會活出上帝的聖情
[00:10:36.600 --> 00:10:40.160]  就是有憐憫的心去保護弱者
[00:10:40.160 --> 00:10:45.040]  其實我們看回《馬太福音》第五章
[00:10:45.040 --> 00:10:46.400]  《馬太福音》第五章
[00:10:46.400 --> 00:10:52.640]  耶穌亦有說過在第十七至十八節和二十節這樣說
[00:10:52.640 --> 00:10:56.160]  「莫想我來要廢掉律法和先知
[00:10:56.160 --> 00:10:59.840]  我來不是要廢掉乃是要成全
[00:10:59.840 --> 00:11:01.480]  我實在告訴你們
[00:11:01.480 --> 00:11:03.600]  就算天地都廢去了
[00:11:03.600 --> 00:11:06.440]  律法的一點一或也不能廢去
[00:11:06.440 --> 00:11:08.120]  都要成全
[00:11:08.120 --> 00:11:09.320]  我告訴你們
[00:11:09.320 --> 00:11:13.040]  你們的義若不勝於民事和法理錯人的義
[00:11:13.040 --> 00:11:14.760]  斷不能進天國」
[00:11:14.760 --> 00:11:16.560]  在這段經文代表著
[00:11:16.560 --> 00:11:18.040]  新約的耶穌
[00:11:18.040 --> 00:11:22.880]  並不是要取代舊約中上帝的命令
[00:11:22.880 --> 00:11:27.200]  而是要來指示我們怎樣成全上帝的命令
[00:11:27.200 --> 00:11:29.760]  舊約和新約不是衝突
[00:11:29.760 --> 00:11:31.960]  而是互相銜接著
[00:11:31.960 --> 00:11:34.240]  舊約要求的義
[00:11:34.240 --> 00:11:36.160]  就是遵守律法
[00:11:36.160 --> 00:11:38.000]  履行上帝的命令
[00:11:38.000 --> 00:11:41.960]  但同時亦好像耶穌在地上的工作
[00:11:41.960 --> 00:11:44.560]  展現著上帝的聖情
[00:11:44.560 --> 00:11:48.360]  所以不要像民事和法理錯人那樣
[00:11:48.360 --> 00:11:50.040]  只是追究行為
[00:11:50.040 --> 00:11:53.280]  而是要活出上帝命令的精髓
[00:11:53.280 --> 00:11:55.280]  就是愛和憐憫
[00:11:55.280 --> 00:12:00.840]  從這兩段短短的經文
[00:12:00.840 --> 00:12:03.920]  在聖經裏面對約瑟的描述
[00:12:03.920 --> 00:12:05.000]  我們看到
[00:12:05.000 --> 00:12:07.680]  約瑟怎樣以上帝的命令
[00:12:07.680 --> 00:12:12.320]  成為了他生活指引的優先次序
[00:12:12.320 --> 00:12:17.080]  要知道對比起其他聖經裏面很偉大的偉人
[00:12:17.080 --> 00:12:20.200]  約瑟本身是一個平平無奇的人
[00:12:20.200 --> 00:12:24.520]  但他只是眾多木匠裏面的其中一個
[00:12:24.520 --> 00:12:27.160]  他是常人中的常人
[00:12:27.160 --> 00:12:29.040]  不過這個常人
[00:12:29.040 --> 00:12:31.560]  他履行了他心中的義
[00:12:31.560 --> 00:12:35.800]  以至於這個義可以在這個常人裏面
[00:12:35.800 --> 00:12:38.640]  這個義就是上帝對我們的吩咐
[00:12:38.640 --> 00:12:42.400]  所以這個既是堅守上帝的命令
[00:12:42.400 --> 00:12:45.480]  亦是展現上帝的聖情
[00:12:45.480 --> 00:12:49.040]  其實理應都在你和我這一班
[00:12:49.040 --> 00:12:52.760]  跟隨耶穌的人的生命裏面
[00:12:52.760 --> 00:12:56.200]  不只是一些偉人才可以做到
[00:12:56.200 --> 00:12:57.840]  有一個故事是這樣的
[00:12:57.840 --> 00:12:59.640]  有一個仁慈的主人
[00:12:59.640 --> 00:13:01.360]  他家裏很有錢
[00:13:01.360 --> 00:13:05.120]  所以他買了很多奴隸來他家裏工作
[00:13:05.120 --> 00:13:07.960]  而這班奴隸很愛戴這個老闆
[00:13:07.960 --> 00:13:10.160]  因為這個老闆要他們做的事
[00:13:10.160 --> 00:13:11.960]  都是他們能夠勝任的
[00:13:11.960 --> 00:13:14.400]  而且又不會對他們呼呼喝喝
[00:13:14.400 --> 00:13:16.240]  所以這班奴隸就覺得
[00:13:16.240 --> 00:13:17.760]  能夠服侍這個主人
[00:13:17.760 --> 00:13:20.080]  真是可以心滿意足了
[00:13:20.080 --> 00:13:23.680]  但是魔鬼見到這班奴隸和這個主人
[00:13:23.680 --> 00:13:26.640]  這麼相親相愛的時候就很生氣了
[00:13:26.640 --> 00:13:30.320]  於是他就引誘其中一個奴隸明叔
[00:13:30.320 --> 00:13:34.080]  為他做一些破壞的工作
[00:13:34.080 --> 00:13:38.720]  就是引誘其他的奴隸一起打賭
[00:13:38.720 --> 00:13:39.720]  跟他們說
[00:13:39.720 --> 00:13:43.880]  唉 當然是因為你們個個對主人好
[00:13:43.880 --> 00:13:46.480]  主人才對你們好
[00:13:46.480 --> 00:13:49.200]  如果你們對主人不好
[00:13:49.200 --> 00:13:51.680]  他一定會以牙還牙的
[00:13:51.680 --> 00:13:53.520]  那班奴隸當然說
[00:13:53.520 --> 00:13:55.800]  不是的 我們主人不是的
[00:13:55.800 --> 00:14:00.320]  於是就引誘他們和這個明叔去打賭
[00:14:00.320 --> 00:14:03.960]  這個明叔其實是負責看養的
[00:14:03.960 --> 00:14:07.200]  那天他就看到 咦 機會來了
[00:14:07.200 --> 00:14:11.080]  他就看到主人正帶著他的客人
[00:14:11.080 --> 00:14:14.960]  來參觀他那些又漂亮又壯健的羊
[00:14:14.960 --> 00:14:18.560]  在這個時候 明叔就惹怒了
[00:14:18.560 --> 00:14:22.120]  在那一刻 他就嚇得那些羊跑來跑去
[00:14:22.120 --> 00:14:27.160]  主人和他的客人不單是很難看到那些羊
[00:14:27.160 --> 00:14:31.920]  就覺得又漂亮又壯健 為什麼這麼混亂
[00:14:31.920 --> 00:14:34.080]  接著主人就說 唉 不要緊
[00:14:34.080 --> 00:14:36.640]  我們看最漂亮的那隻羊
[00:14:36.640 --> 00:14:39.080]  最壯健的那隻羊
[00:14:39.080 --> 00:14:44.320]  但當時明叔竟然將那隻最漂亮最壯健的羊
[00:14:44.320 --> 00:14:47.560]  一...叫什麼 一砍
[00:14:47.560 --> 00:14:51.400]  一砍 這樣一扔 扔到地上
[00:14:51.400 --> 00:14:57.560]  當時客人和這班奴隸都嚇得不敢出聲
[00:14:57.560 --> 00:15:01.320]  主人看到都氣得臉都紅了
[00:15:01.320 --> 00:15:05.000]  一聲不響 忍住
[00:15:05.000 --> 00:15:07.760]  之後他就望向天
[00:15:07.760 --> 00:15:11.000]  那班人就想 這次大件事了
[00:15:11.000 --> 00:15:14.520]  這個主人一定會爆 連魔鬼都說
[00:15:14.520 --> 00:15:17.240]  我的計劃一定會成功
[00:15:17.240 --> 00:15:19.720]  但這個主人當他望天的時候
[00:15:19.720 --> 00:15:23.400]  他望望下 咦 他突然微笑
[00:15:23.400 --> 00:15:26.440]  接著他就說 明叔
[00:15:26.440 --> 00:15:30.000]  你的主人吩咐你要惹怒我
[00:15:30.000 --> 00:15:33.720]  但我的主人上帝更加有力量
[00:15:33.720 --> 00:15:37.720]  我不惹怒你 並且要惹怒你的主人
[00:15:37.720 --> 00:15:40.080]  所以我不單止會罰你
[00:15:40.080 --> 00:15:42.360]  你既然想獲得自由
[00:15:42.360 --> 00:15:46.560]  我就在當眾的面前去釋放你
[00:15:46.560 --> 00:15:48.760]  這個簡單的故事
[00:15:48.760 --> 00:15:53.080]  這個主人他知道他真正的主人是誰
[00:15:53.080 --> 00:15:56.560]  所以縱然他正面對一些很大的挑戰
[00:15:56.560 --> 00:16:01.480]  他仍然能夠堅持他的主人想他做的事
[00:16:01.480 --> 00:16:04.720]  弟兄姊妹 面對生活的兩難
[00:16:04.720 --> 00:16:09.080]  我們會否忘記了誰才是你生命的主人呢?
[00:16:09.080 --> 00:16:11.360]  我們跟隨著甚麼法則
[00:16:11.360 --> 00:16:14.040]  作為我們生活的指引呢?
[00:16:14.040 --> 00:16:16.640]  例如當我們面對婚姻的癥結
[00:16:16.640 --> 00:16:20.200]  面對公義 誠信的抉擇的時候
[00:16:20.200 --> 00:16:25.680]  我們是否按著上帝的命令作為我們生活的指標呢?
[00:16:25.680 --> 00:16:30.640]  我們藉著剛才若瑟所帶來的第一個提醒
[00:16:30.640 --> 00:16:34.000]  就是讓我們學習以上帝的命令
[00:16:34.000 --> 00:16:38.240]  成為我們生活指標的優先次序
[00:16:38.240 --> 00:16:41.120]  接下來我們看看第二個提醒
[00:16:41.120 --> 00:16:47.680]  記載在第20節至第25節的內容
[00:16:47.680 --> 00:16:50.880]  其實當若瑟面對兩難的時候
[00:16:50.880 --> 00:16:54.760]  主的使者就在若瑟的夢裏面向他顯現
[00:16:54.760 --> 00:16:56.800]  為他提供指引
[00:16:56.800 --> 00:17:00.080]  天使向若瑟講的第一句說話是甚麼?
[00:17:00.080 --> 00:17:03.800]  大衛的子孫若瑟 不要怕
[00:17:03.800 --> 00:17:05.840]  咦 不要怕
[00:17:05.840 --> 00:17:10.560]  不要怕並不是指若瑟面對未婚妻懷孕
[00:17:10.560 --> 00:17:14.360]  這兩難的處境所帶來的恐懼
[00:17:14.360 --> 00:17:18.680]  而是叫若瑟不要怕完成這宗婚事
[00:17:18.680 --> 00:17:22.080]  之後所帶來的後果和污名
[00:17:22.080 --> 00:17:28.160]  因為接下來天使要講的內容更加令人震驚
[00:17:28.160 --> 00:17:31.320]  天使很出人意表地宣告
[00:17:31.320 --> 00:17:35.320]  咦 這個胎兒是源於聖靈
[00:17:35.320 --> 00:17:37.400]  不是出自若瑟自己
[00:17:37.400 --> 00:17:39.080]  這一點若瑟自己知道
[00:17:39.080 --> 00:17:42.640]  但亦不是出於其他男人
[00:17:42.640 --> 00:17:46.880]  這是若瑟之前所懷疑的
[00:17:46.880 --> 00:17:52.440]  所以這句說話好像疏導了若瑟對瑪利亞犯姦淫的懷疑
[00:17:52.440 --> 00:17:57.440]  但是瑪利亞所懷疑的人是從聖靈而來
[00:17:57.440 --> 00:17:58.960]  不是從人而來
[00:17:58.960 --> 00:18:00.840]  其實在歷史裏面
[00:18:00.840 --> 00:18:05.240]  沒有人的生命是直接從神的靈而來的
[00:18:05.240 --> 00:18:09.840]  所以到底若瑟能夠理解多少呢?
[00:18:09.840 --> 00:18:13.000]  不過若瑟顯然沒有因為這些因素
[00:18:13.000 --> 00:18:17.920]  而限制了上帝要藉著他去成就的事
[00:18:17.920 --> 00:18:26.480]  天使吩咐若瑟要為這個孩子改名叫做耶穌
[00:18:26.480 --> 00:18:31.360]  如果我們根據一些資料知道
[00:18:31.360 --> 00:18:33.360]  其實在猶太人裏面
[00:18:33.360 --> 00:18:38.680]  一個男人是不會認其他的兒子為自己的兒子的
[00:18:38.680 --> 00:18:42.000]  因為這是有關承繼產業的問題
[00:18:42.000 --> 00:18:46.440]  所以他們不會認其他人的兒子為自己的兒子
[00:18:46.440 --> 00:18:49.720]  不像我們現在會有乾爹、乾媽這些
[00:18:49.720 --> 00:18:51.920]  他們是不會有這些的
[00:18:51.920 --> 00:18:57.160]  所以如果一個男人為一個孩子改名的話
[00:18:57.160 --> 00:19:02.680]  他就是公開承認這個孩子就是他自己的兒子
[00:19:02.680 --> 00:19:05.640]  若瑟透過為耶穌改名
[00:19:05.640 --> 00:19:08.880]  而成為耶穌的合法父親
[00:19:08.880 --> 00:19:15.960]  而耶穌也能夠名正言順地成為了大衛的子孫
[00:19:15.960 --> 00:19:18.120]  所以如果沒有若瑟的馴服
[00:19:18.120 --> 00:19:21.480]  耶穌是得不到這個身份的
[00:19:21.480 --> 00:19:29.880]  耶穌這個名字在舊約的若舒雅的意思
[00:19:29.880 --> 00:19:35.480]  若舒雅是帶領人進入迦南地的一個領袖
[00:19:35.480 --> 00:19:41.360]  也都是標誌著帶領上帝的子民進入了去英許的裏面
[00:19:41.360 --> 00:19:46.640]  而這個英許在耶穌的降生裏面是應驗了
[00:19:46.640 --> 00:19:49.880]  如果你看回《以塞瓦書》七章十四節
[00:19:49.880 --> 00:19:51.640]  你就會知道
[00:19:51.640 --> 00:19:54.360]  神的計劃逐步地實現
[00:19:54.360 --> 00:19:58.720]  瑪利亞從聖靈懷孕這個神跡
[00:19:58.720 --> 00:20:02.400]  令到歷史進入了一個新的時代
[00:20:02.400 --> 00:20:03.920]  在這個新的時代裏面
[00:20:03.920 --> 00:20:09.480]  聖靈在人間創造了一個新的生命
[00:20:09.480 --> 00:20:12.240]  叫人們能夠得以重生
[00:20:12.240 --> 00:20:14.560]  並且這個也都顯示了
[00:20:14.560 --> 00:20:20.800]  這個舊因也都顯示了上帝決意不放棄
[00:20:20.800 --> 00:20:24.640]  並且願意謙卑祂自己成為我們一份子
[00:20:24.640 --> 00:20:26.240]  與我們同在
[00:20:26.240 --> 00:20:29.560]  所以耶穌標記著以馬來尼
[00:20:29.560 --> 00:20:32.640]  就是表示耶穌的整個生命
[00:20:32.640 --> 00:20:36.880]  就是顯示出上帝與人同在
[00:20:36.880 --> 00:20:38.360]  不知道大家知不知道
[00:20:38.360 --> 00:20:43.800]  《馬太福音》最後的一段經文是說什麼的
[00:20:43.800 --> 00:20:46.600]  嗯...其實都挺難記得的
[00:20:46.600 --> 00:20:51.120]  好了,我們看看二十八章第二十節
[00:20:51.120 --> 00:20:54.880]  在《馬太福音》最後的一個經文是這麼說的
[00:20:54.880 --> 00:20:56.600]  「凡我所忽...」我們一起讀好嗎?
[00:20:56.600 --> 00:20:57.720]  一二三
[00:20:57.720 --> 00:21:00.080]  「凡我所吩咐你們的
[00:21:00.080 --> 00:21:02.480]  都教導他們遵守
[00:21:02.480 --> 00:21:05.600]  看那我天天與你們同在
[00:21:05.600 --> 00:21:08.480]  直到世代的終結」
[00:21:08.480 --> 00:21:11.440]  由《馬太福音》的開始
[00:21:11.440 --> 00:21:13.520]  到《馬太福音》的終結
[00:21:13.520 --> 00:21:15.000]  其實都是同一個訊息
[00:21:15.000 --> 00:21:17.840]  就是「神與我們同在」
[00:21:17.840 --> 00:21:21.760]  耶穌的來臨是圓滿了這個救贖的工作
[00:21:21.760 --> 00:21:22.920]  並且告訴我們
[00:21:22.920 --> 00:21:25.200]  當我們遵行上帝的吩咐的時候
[00:21:25.200 --> 00:21:28.760]  上帝與我們同在
[00:21:28.760 --> 00:21:30.680]  而更有趣的是
[00:21:30.680 --> 00:21:34.800]  耶穌的降生就是揭開了讓人重新的這一頁
[00:21:34.800 --> 00:21:36.520]  的關鍵人物
[00:21:36.520 --> 00:21:39.720]  是一個二人約瑟
[00:21:39.720 --> 00:21:43.520]  並且約瑟不僅是聽了就算了
[00:21:43.520 --> 00:21:45.040]  當他醒了之後
[00:21:45.040 --> 00:21:48.040]  就遵照主的使者吩咐
[00:21:48.040 --> 00:21:50.960]  把瑪利亞取回來了
[00:21:50.960 --> 00:21:55.280]  縱然天使所宣告的事情有多得人驚
[00:21:55.280 --> 00:21:57.840]  但是約瑟都採取主動
[00:21:57.840 --> 00:22:00.160]  去遵行上帝的吩咐
[00:22:00.160 --> 00:22:03.920]  全心馴服與上帝同行
[00:22:03.920 --> 00:22:07.000]  順從主派來的使者的吩咐
[00:22:07.000 --> 00:22:09.560]  不再懷疑瑪利亞對他不忠
[00:22:09.560 --> 00:22:14.240]  也不害怕自己的名聲會受損
