
[00:00:00.000 --> 00:00:04.700]  各位今天當我們看到我們生活周圍的環境
[00:06:27.900 --> 00:06:29.400]  西律王馬上要殺我
[00:06:29.400 --> 00:06:31.900]  你到底要救不救我啊
[00:06:31.900 --> 00:06:33.200]  我是要等候你呢
[00:06:33.200 --> 00:06:34.900]  還是要等候別人
[00:06:34.900 --> 00:06:38.100]  你是救主還是別人是救主呢
[00:06:38.100 --> 00:06:42.400]  我們看見思喜約翰其實本來對主很有信心的
[00:06:42.400 --> 00:06:44.800]  當主耶穌剛剛出來傳道的時候
[00:06:44.800 --> 00:06:48.700]  是思喜約翰指著耶穌向世人宣告說
[00:06:48.700 --> 00:06:52.000]  看這神的羔羊除去世人罪孽
[00:06:52.000 --> 00:06:55.900]  他是第一個宣告耶穌是彌賽亞救主的
[00:06:55.900 --> 00:06:59.500]  可是現在遇到苦難的環境的時候
[00:06:59.500 --> 00:07:02.700]  他心中充滿了疑惑
[00:07:02.700 --> 00:07:05.100]  結果我們看耶穌怎麼回答呢
[00:07:05.100 --> 00:07:07.800]  耶穌既沒有說我就是你等候的人
[00:07:07.800 --> 00:07:09.800]  也沒有說不是
[00:07:09.800 --> 00:07:13.000]  馬太福音十一章第四節到第六節這裡
[00:07:13.000 --> 00:07:16.000]  耶穌回答說你們回去吧
[00:07:16.000 --> 00:07:18.200]  把所聽見所看見的告訴約翰
[00:07:18.200 --> 00:07:19.000]  什麼事情呢
[00:07:19.000 --> 00:07:20.500]  五節就說了
[00:07:20.500 --> 00:07:22.600]  就是瞎子看見犬子行走
[00:07:22.600 --> 00:07:24.000]  長大麻蜂的捷徑
[00:07:24.000 --> 00:07:25.700]  聾子聽見死人復活
[00:07:25.700 --> 00:07:27.900]  窮人有福音傳給他們
[00:07:27.900 --> 00:07:28.800]  換句話說
[00:07:28.800 --> 00:07:31.300]  耶穌還在坐在寶座上
[00:07:31.300 --> 00:07:32.700]  耶穌還在工作
[00:07:32.700 --> 00:07:35.400]  沒有停止過工作
[00:07:35.400 --> 00:07:36.300]  接下來第六節
[00:07:36.300 --> 00:07:37.600]  耶穌怎麼說呢
[00:07:37.600 --> 00:07:41.400]  凡不因我跌倒的怎麼樣
[00:07:41.400 --> 00:07:43.400]  就有福了
[00:07:43.400 --> 00:07:45.000]  耶穌講完前面說
[00:07:45.000 --> 00:07:45.900]  你告訴他
[00:07:45.900 --> 00:07:46.800]  神人在工作
[00:07:46.800 --> 00:07:48.200]  文人在掌權
[00:07:48.200 --> 00:07:50.300]  神人在坐寶座上
[00:07:50.300 --> 00:07:54.100]  但是不因我跌倒的就有福了
[00:07:54.100 --> 00:07:55.700]  什麼意思
[00:07:55.700 --> 00:07:58.200]  誰會因為主跌倒
[00:07:58.200 --> 00:08:00.500]  會有人因主跌倒嗎
[00:08:00.500 --> 00:08:02.100]  是會的
[00:08:02.100 --> 00:08:03.000]  當什麼時候
[00:08:03.000 --> 00:08:07.000]  神沒有按照你所期望的
[00:08:07.000 --> 00:08:09.300]  來行事的時候
[00:08:09.300 --> 00:08:11.900]  神沒有按照你所期望的
[00:08:11.900 --> 00:08:14.200]  垂聽你禱告的時候
[00:08:14.200 --> 00:08:19.000]  我們常常會因主跌倒
[00:08:19.000 --> 00:08:20.800]  你有這樣的經驗嗎
[00:08:20.800 --> 00:08:22.100]  特別是當
[00:08:22.100 --> 00:08:26.100]  神沒有按照你所祈求的成就的時候
[00:08:26.100 --> 00:08:28.500]  我們常常會懷疑
[00:08:28.500 --> 00:08:30.800]  懷疑神的美善
[00:08:30.800 --> 00:08:34.400]  我們的心就漸漸遠離神
[00:08:34.400 --> 00:08:36.800]  我們看見這也是仇敵常常
[00:08:36.800 --> 00:08:38.100]  攻擊我們的方式
[00:08:38.100 --> 00:08:40.200]  從外面的環境而來
[00:08:40.200 --> 00:08:41.300]  第三
[00:08:41.300 --> 00:08:43.500]  從仇敵的欺騙和控告而來
[00:08:43.500 --> 00:08:45.500]  跟你們說從仇敵的欺騙跟控告而來
[00:08:45.500 --> 00:08:48.400]  跟他說
[00:08:48.400 --> 00:08:52.500]  這是仇敵魔鬼撒旦慣用的伎倆
[00:08:52.500 --> 00:08:55.200]  你還記得當主耶穌出來傳道的時候
[00:08:55.200 --> 00:08:57.100]  魔鬼就試探他嗎
[00:08:57.100 --> 00:08:58.100]  記得嗎
[00:08:58.100 --> 00:09:01.400]  而魔鬼試探耶穌第一句話是什麼
[00:09:01.400 --> 00:09:02.000]  第一句話
[00:09:02.000 --> 00:09:04.800]  你若是神的兒子
[00:09:04.800 --> 00:09:06.200]  他明明就是
[00:09:06.200 --> 00:09:07.900]  魔鬼也知道他是
[00:09:07.900 --> 00:09:10.800]  怎麼還說你若是呢
[00:09:10.800 --> 00:09:12.400]  就是要欺騙他
[00:09:12.400 --> 00:09:15.200]  你真的是神的兒子嗎
[00:09:15.200 --> 00:09:17.100]  可能你自以為是吧
[00:09:17.100 --> 00:09:20.000]  我看可能不是吧
[00:09:20.000 --> 00:09:21.600]  否則怎麼這麼可憐呢
[00:09:21.600 --> 00:09:23.100]  連個什麼東西都沒得吃
[00:09:23.100 --> 00:09:24.000]  這麼可憐
[00:09:24.000 --> 00:09:25.800]  你恐怕魔鬼就要
[00:09:25.800 --> 00:09:27.600]  你若是
[00:09:27.600 --> 00:09:28.400]  多麼厲害
[00:09:28.400 --> 00:09:29.300]  明明就是
[00:09:29.300 --> 00:09:32.600]  他還要說你若是
[00:09:32.600 --> 00:09:35.800]  當另一方面魔鬼撒旦也在控告他了
[00:09:35.800 --> 00:09:37.400]  你看看你這個樣子
[00:09:37.400 --> 00:09:39.100]  你怎麼可能是神的兒子
[00:09:39.100 --> 00:09:39.700]  這麼可憐
[00:09:39.700 --> 00:09:41.000]  這麼無能
[00:09:41.000 --> 00:09:43.400]  怎麼可能是神的兒子
[00:09:43.400 --> 00:09:44.200]  我們看同樣
[00:09:44.200 --> 00:09:48.000]  今天魔鬼撒旦也常常欺騙我們不是嗎
[00:09:48.000 --> 00:09:49.000]  常常魔鬼撒旦
[00:09:49.000 --> 00:09:51.100]  當我們在面對各樣環境
[00:09:51.100 --> 00:09:52.500]  一種惡劣的環境
[00:09:52.500 --> 00:09:54.000]  很困難的環境的時候
[00:09:54.000 --> 00:09:56.700]  常常叫我們懷疑嘛
[00:09:56.700 --> 00:09:57.900]  常常第一個叫我們懷疑的是
[00:09:57.900 --> 00:09:59.000]  神祢存在嗎
[00:09:59.000 --> 00:09:59.900]  不是嗎
[00:09:59.900 --> 00:10:01.100]  一旦苦難臨到
[00:10:01.100 --> 00:10:01.800]  第一個問題
[00:10:01.800 --> 00:10:03.000]  神啊祢真的在嗎
[00:10:03.000 --> 00:10:03.800]  祢存在嗎
[00:10:03.800 --> 00:10:06.300]  祢在哪裡啊
[00:10:06.300 --> 00:10:08.300]  當我們懷疑嘛
[00:10:08.300 --> 00:10:10.000]  就算我們心中不懷疑
[00:10:10.000 --> 00:10:11.500]  神啊祢真的存在
[00:10:11.500 --> 00:10:12.900]  但是祢愛我嗎
[00:10:12.900 --> 00:10:14.900]  要懷疑神是不是慈愛的
[00:10:14.900 --> 00:10:16.200]  就算神是存在
[00:10:16.200 --> 00:10:18.300]  神是慈愛的嗎
[00:10:18.300 --> 00:10:20.400]  祂愛我嗎
[00:10:20.400 --> 00:10:23.400]  就算你說神存在
[00:10:23.400 --> 00:10:25.800]  我也知道神愛我
[00:10:25.800 --> 00:10:27.200]  仇敵又欺騙
[00:10:27.200 --> 00:10:29.600]  但他能幫助你嗎
[00:10:29.600 --> 00:10:30.900]  就算他存在
[00:10:30.900 --> 00:10:31.900]  就算他愛我
[00:10:31.900 --> 00:10:34.500]  他幫得了我嗎
[00:10:34.500 --> 00:10:35.700]  我看多少時候
[00:10:35.700 --> 00:10:38.500]  仇敵撒旦就是用環境
[00:10:38.500 --> 00:10:39.800]  來欺騙我們
[00:10:39.800 --> 00:10:41.100]  來欺騙我們
[00:10:41.100 --> 00:10:42.400]  不但欺騙我們
[00:10:42.400 --> 00:10:45.100]  他也控告我們
[00:10:45.100 --> 00:10:46.100]  多少時候魔鬼撒旦
[00:10:46.100 --> 00:10:47.100]  在我們心裡對我們說
[00:10:47.100 --> 00:10:49.100]  你看看你這個樣子
[00:10:49.100 --> 00:10:51.400]  你還叫你自己基督徒嗎
[00:10:51.400 --> 00:10:52.900]  有時候還不用魔鬼撒旦控告
[00:10:52.900 --> 00:10:54.500]  連我們自己都覺得自己不搭配
[00:10:54.500 --> 00:10:55.100]  不是嗎
[00:10:55.100 --> 00:10:57.200]  好像不大像不是嗎
[00:10:57.200 --> 00:10:58.100]  我們看見
[00:10:58.100 --> 00:11:00.100]  多少時候魔鬼撒旦
[00:11:00.100 --> 00:11:02.400]  就用欺騙跟控告
[00:11:02.400 --> 00:11:04.200]  常常說這是魔鬼撒旦
[00:11:04.200 --> 00:11:06.600]  左勾拳右勾拳
[00:11:06.600 --> 00:11:08.800]  欺騙控告
[00:11:08.800 --> 00:11:10.700]  叫我們心中疑惑
[00:11:10.700 --> 00:11:12.000]  不敢親近神
[00:11:12.000 --> 00:11:15.300]  也覺得自己不配得神的恩典
[00:11:15.300 --> 00:11:17.000]  但事實上今天只要我們接受
[00:11:17.000 --> 00:11:18.900]  又做我們個人的救主
[00:11:18.900 --> 00:11:21.900]  我們發現我們就是永遠屬於神的
[00:11:21.900 --> 00:11:23.200]  聖靈住在我們裡面
[00:11:23.200 --> 00:11:25.400]  聖靈永遠不離開我們
[00:11:25.400 --> 00:11:26.700]  Amen
[00:11:26.700 --> 00:11:29.000]  所以每一次當仇敵來欺騙控告
[00:11:29.000 --> 00:11:30.800]  我們說我們要憑信心
[00:11:30.800 --> 00:11:33.200]  抓住神的話語來抵擋仇敵
[00:11:33.200 --> 00:11:34.200]  仇敵就要跑掉了
[00:11:34.200 --> 00:11:35.500]  Amen
[00:11:35.500 --> 00:11:37.400]  第二點今天我們一定要明白
[00:11:37.400 --> 00:11:39.600]  仇敵的詭計
[00:11:39.600 --> 00:11:42.000]  仇敵怎麼樣在我們生活當中
[00:11:42.000 --> 00:11:43.100]  用我們的環境
[00:11:43.100 --> 00:11:45.100]  用發生的事情
[00:11:45.100 --> 00:11:46.300]  叫我們懷疑
[00:11:46.300 --> 00:11:47.800]  叫我們心中恐懼
[00:11:47.800 --> 00:11:49.100]  今天我們要明白
[00:11:49.100 --> 00:11:50.500]  仇敵的詭計
[00:11:50.500 --> 00:11:52.400]  我們才能夠有效的
[00:11:52.400 --> 00:11:53.600]  面對徵戰
[00:11:53.600 --> 00:11:55.000]  而且得勝仇敵
[00:11:55.000 --> 00:11:56.300]  Amen
[00:11:56.300 --> 00:11:57.100]  所以第二個
[00:11:57.100 --> 00:11:59.000]  要憑信心宣告神的應許
[00:11:59.000 --> 00:12:03.600]  跟你們說要憑信心宣告神的應許
[00:12:03.600 --> 00:12:04.900]  在今天這段經文當中
[00:12:04.900 --> 00:12:07.000]  我們看見當時亞馬利人
[00:12:07.000 --> 00:12:09.600]  在與以色列人來徵戰
[00:12:09.600 --> 00:12:11.300]  你要知道亞馬利人在聖經當中
[00:12:11.300 --> 00:12:14.400]  是以色列人的世仇
[00:12:14.400 --> 00:12:16.600]  而亞馬利人與以色列人的徵戰
[00:12:16.600 --> 00:12:19.500]  其實常常預表到神的百姓
[00:12:19.500 --> 00:12:22.000]  所面對的屬靈徵戰
[00:12:22.000 --> 00:12:24.200]  而面對這場厲害的屬靈徵戰
[00:12:24.200 --> 00:12:27.500]  我們看見摩西怎麼來面對呢
[00:12:27.500 --> 00:12:30.600]  《川基第十七章》第九節裡面
[00:12:30.600 --> 00:12:35.200]  摩西發出了一個非常重要的信心的宣告
[00:12:35.200 --> 00:12:39.400]  他說明天我手裡要拿著神的杖
[00:12:39.400 --> 00:12:41.700]  站在山頂上
[00:12:41.700 --> 00:12:42.600]  跟我一同來說
[00:12:42.600 --> 00:12:46.100]  明天我手裡要拿著神的杖
[00:12:46.100 --> 00:12:48.700]  站在山頂上
[00:12:48.700 --> 00:12:51.700]  在這宣告你們看見兩件事情很重要
[00:12:51.700 --> 00:12:53.100]  第一個
[00:12:53.100 --> 00:12:57.800]  你一定要確信你的明天在神手中
[00:12:57.800 --> 00:12:59.600]  跟你們說確信你的明天在神手中
[00:12:59.600 --> 00:13:02.100]  跟他說
[00:13:02.100 --> 00:13:04.300]  第二點今天作為一個神的兒女
[00:13:04.300 --> 00:13:06.500]  你要確信一件事情
[00:13:06.500 --> 00:13:10.100]  你是有明天的
[00:13:10.100 --> 00:13:12.000]  你相信嗎
[00:13:12.000 --> 00:13:15.200]  你是有明天的
[00:13:15.200 --> 00:13:19.000]  而且你的明天是在神的手中
[00:13:19.000 --> 00:13:21.600]  無論你的過去是如何
[00:13:21.600 --> 00:13:24.000]  甚至無論你今天是如何
[00:13:24.000 --> 00:13:29.000]  神仍然掌管我們的明天
[00:13:29.000 --> 00:13:33.700]  你要知道神在我們的一生當中是有計畫的
[00:13:33.700 --> 00:13:37.000]  你知道神在你身上有計畫的
[00:13:37.000 --> 00:13:39.800]  當神看我們的一生的時候
[00:13:39.800 --> 00:13:42.200]  祂不是看我們的過去
[00:13:42.200 --> 00:13:44.300]  祂也不是看我們的現在
[00:13:44.300 --> 00:13:47.500]  祂是看我們的將來
[00:13:47.500 --> 00:13:51.500]  你還記得當主耶穌呼召西門來跟隨他的時候
[00:13:51.500 --> 00:13:52.900]  主很清楚對西門說
[00:13:52.900 --> 00:13:58.600]  西門從今天開始的名字要叫彼得
[00:13:58.600 --> 00:13:59.600]  為什麼叫彼得
[00:13:59.600 --> 00:14:01.200]  彼得意思是什麼
[00:14:01.200 --> 00:14:02.800]  磐石
[00:14:02.800 --> 00:14:08.000]  本來西門是一個性情很不穩定的漁夫
[00:14:08.000 --> 00:14:10.400]  可是耶穌看見西門
[00:14:10.400 --> 00:14:14.200]  祂所看見的不是祂的過去
[00:14:14.200 --> 00:14:16.400]  也不是祂的現在
[00:14:16.400 --> 00:14:24.200]  耶穌所看見的是那個將來要成為教會注石的彼得
[00:14:24.200 --> 00:14:27.300]  就在後來彼得失敗了
[00:14:27.300 --> 00:14:29.000]  在耶穌就被賣納耶
[00:14:29.000 --> 00:14:31.500]  他三次不認主
[00:14:31.500 --> 00:14:33.900]  但主復活之後還是對他說
[00:14:33.900 --> 00:14:37.100]  彼得你餵養我的羊
[00:14:37.100 --> 00:14:42.800]  可見主耶穌所看見的也不是那個時候失敗的彼得
[00:14:42.800 --> 00:14:48.800]  主耶穌所看見的還是將來要牧養教會的彼得
[00:14:48.800 --> 00:14:52.700]  第二點今天神在我們生命當中是有計劃的
[00:14:52.700 --> 00:14:56.900]  給你們毛神在你身上是有計劃的
[00:14:56.900 --> 00:15:00.100]  神在我們生命當中是有個命定的地界
[00:15:00.100 --> 00:15:01.900]  神要帶領我們進入
[00:15:01.900 --> 00:15:04.600]  神看我們是看我們的將來
[00:15:04.600 --> 00:15:08.600]  是看在神在我們身上所要成就的計劃
[00:15:08.600 --> 00:15:12.000]  所以今天無論你的生命的光景是如何
[00:15:12.000 --> 00:15:17.600]  千萬不要落入一種回憶的陷阱裡面
[00:15:17.600 --> 00:15:19.600]  因為再好的時光
[00:15:19.600 --> 00:15:21.400]  再糟糕的時刻
[00:15:21.400 --> 00:15:24.600]  都要成為過去的
[00:15:24.600 --> 00:15:27.400]  你說是的牧師一咬牙就過去了
[00:15:27.400 --> 00:15:31.900]  我告訴你不咬牙也要過去了
[00:15:31.900 --> 00:15:36.500]  這為什麼保羅在菲律賓書第三章十三十四節怎麼說呢
[00:15:36.500 --> 00:15:37.800]  我們一同來念
[00:15:37.800 --> 00:15:41.300]  弟兄們我不是以自己以為得著了
[00:15:41.300 --> 00:15:46.000]  我只有一件事就是忘記背後努力面前的
[00:15:46.000 --> 00:15:48.200]  向著標竿直跑
[00:15:48.200 --> 00:15:54.100]  要得神在基督耶穌裡從上面召我來得的獎賞
[00:15:54.100 --> 00:15:56.700]  我們看見保羅講得很清楚
[00:15:56.700 --> 00:15:59.800]  他在講的時候保羅說只有一件事情
[00:15:59.800 --> 00:16:03.400]  因為有個標竿有個計劃擺在我面前
[00:16:03.400 --> 00:16:06.100]  所以我要忘記背後努力
[00:16:06.100 --> 00:16:09.200]  你要知道保羅在自己所講的忘記背後
[00:16:09.200 --> 00:16:11.000]  不是一次性的忘記
[00:16:11.000 --> 00:16:14.400]  不是當你得就說OK我忘記背後
[00:16:14.400 --> 00:16:18.300]  這裡忘記背後是持續性的行動
[00:16:18.300 --> 00:16:20.300]  不斷的忘記背後
[00:16:20.300 --> 00:16:22.100]  不斷的努力面前
[00:16:22.100 --> 00:16:24.100]  因為知道有一個標竿
[00:16:24.100 --> 00:16:28.400]  有一個生命的計劃擺在面前
[00:16:28.400 --> 00:16:33.100]  同樣今天神在你生命當中也是個命定的地界
[00:16:33.100 --> 00:16:36.800]  今天你我如果想經歷生命的得勝
[00:16:36.800 --> 00:16:40.700]  我們絕對不能夠停留在過去
[00:16:40.700 --> 00:16:44.700]  無論我們過去有多成功或多失敗
[00:16:44.700 --> 00:16:49.600]  我們都要抬起頭來繼續向前走
[00:16:49.600 --> 00:16:52.100]  我們要憑信心來宣告說
[00:16:52.100 --> 00:16:55.100]  我們的明天在神手中
[00:16:55.100 --> 00:16:58.700]  我們的明天充滿了神的恩典跟盼望
[00:16:58.700 --> 00:16:59.600]  Amen
[00:16:59.600 --> 00:17:00.200]  Hallelujah
[00:17:00.200 --> 00:17:02.800]  所以第一個你一定要確信
[00:17:02.800 --> 00:17:05.100]  你的明天在神手中
[00:17:05.100 --> 00:17:08.600]  第二抓住神的應許與權柄
[00:17:08.600 --> 00:17:13.200]  要抓住神的應許跟權柄跟他說
[00:17:13.200 --> 00:17:19.100]  摩西在這裡說我明天手裡拿著神的杖
[00:17:19.100 --> 00:17:20.700]  什麼是神的杖
[00:17:20.700 --> 00:17:23.400]  神的杖代表神的權柄
[00:17:23.400 --> 00:17:25.900]  代表神的應許
[00:17:25.900 --> 00:17:30.700]  當摩西帶領以色列人出埃及在曠野漂流的時候
[00:17:30.700 --> 00:17:34.300]  他怎麼知道神與他同在
[00:17:34.300 --> 00:17:36.200]  就是手裡的杖
[00:17:36.200 --> 00:17:38.200]  手裡拿著神的杖
[00:17:38.200 --> 00:17:40.800]  他確實知道神與他同在
[00:17:40.800 --> 00:17:43.800]  所以無論遇到多大的艱難
[00:17:43.800 --> 00:17:46.200]  他能夠勇往直前
[00:17:46.200 --> 00:17:49.300]  當摩西站立在法老王面前
