
[00:00:00.000 --> 00:00:05.500]  圖一戰聖經,在提伯太后書第二章第一到第七節
[00:02:35.600 --> 00:02:40.200]  轉化社區,影響世代
[00:02:40.200 --> 00:02:43.000]  那既然是屬神的大軍
[00:02:43.000 --> 00:02:45.600]  就表示不是只有少數的人
[00:02:45.600 --> 00:02:48.100]  不是少數的牧師跟同工們而已
[00:02:48.100 --> 00:02:51.500]  而是每一位弟兄姐妹
[00:02:51.500 --> 00:02:54.200]  換句話說,你就是屬神的大軍
[00:02:54.200 --> 00:02:59.000]  跟你毛說,你就是屬神的大軍,你跟他說
[00:02:59.000 --> 00:03:02.500]  那你說我們要怎麼樣在這樣充滿動盪的世代
[00:03:02.500 --> 00:03:07.500]  能夠裝備我們自己來成為這支屬神的大軍呢
[00:03:07.500 --> 00:03:10.300]  我們從今天的經文當中從三方面來思想
[00:03:10.300 --> 00:03:15.300]  首先第一個,我們要在主的恩典上要剛強
[00:03:15.300 --> 00:03:20.000]  跟你毛說,在主的恩典上要剛強
[00:03:20.000 --> 00:03:22.200]  第一節保羅在這裡對提摩泰說
[00:03:22.200 --> 00:03:25.200]  你要在基督耶穌的恩典上剛強起來
[00:03:25.200 --> 00:03:29.200]  要注意,保羅在這裡沒有只是對提摩泰說
[00:03:29.200 --> 00:03:31.900]  提摩泰,你要剛強
[00:03:31.900 --> 00:03:33.900]  因為按照提摩泰的個性
[00:03:33.900 --> 00:03:36.500]  他本來就不是個剛強的人
[00:03:36.500 --> 00:03:40.300]  你要知道保羅跟提摩泰是截然不同的兩個人
[00:03:40.300 --> 00:03:44.900]  保羅是剛烈型的人,勇敢果決,充滿精力
[00:03:44.900 --> 00:03:50.300]  提摩泰正好相反,猶豫不決,身體又不好
[00:03:50.300 --> 00:03:54.600]  所以你要保羅如果對他說要剛強,那很容易的一件事情
[00:03:54.600 --> 00:03:59.900]  但你要對提摩泰說要剛強,那就不是那麼容易的事情
[00:03:59.900 --> 00:04:03.100]  但感謝神,保羅在這裡沒有對提摩泰說
[00:04:03.100 --> 00:04:05.400]  提摩泰,你要剛強,沒有
[00:04:05.400 --> 00:04:06.600]  他說什麼呢?
[00:04:06.600 --> 00:04:10.500]  他說你要在基督耶穌的恩典上剛強
[00:04:10.500 --> 00:04:12.700]  哇,太寶貴了
[00:04:12.700 --> 00:04:14.600]  什麼是恩典呢?
[00:04:14.600 --> 00:04:18.600]  恩典就是本來是你沒有的嘛
[00:04:18.600 --> 00:04:19.700]  什麼是恩典?
[00:04:19.700 --> 00:04:22.100]  就是本來你沒有的
[00:04:22.100 --> 00:04:25.400]  但今天因為你在基督耶穌裡的緣故
[00:04:25.400 --> 00:04:30.100]  耶穌基督成為你一切力量的源頭
[00:04:30.100 --> 00:04:33.200]  感謝主真正的屬靈的剛強
[00:04:33.200 --> 00:04:35.400]  不是那種屬血器的剛強
[00:04:35.400 --> 00:04:37.900]  也不是那種披膚之勇的剛強
[00:04:37.900 --> 00:04:41.100]  而是從主而來的剛強
[00:04:41.100 --> 00:04:45.300]  第二點,多少時候我們很容易常常埋怨神
[00:04:45.300 --> 00:04:49.300]  覺得神為什麼沒有創造我像保羅這樣的
[00:04:49.300 --> 00:04:52.300]  我為什麼好像我什麼都缺缺的樣子
[00:04:52.300 --> 00:04:55.300]  我為什麼不像保羅天生大有信心
[00:04:55.300 --> 00:04:56.300]  大有能力呢?
[00:04:56.300 --> 00:04:57.400]  好像我什麼都沒有
[00:04:57.400 --> 00:04:59.500]  甚至有時候我們以此為藉口
[00:04:59.500 --> 00:05:02.500]  總覺得啊,大概神不要我來服侍他吧
[00:05:02.500 --> 00:05:04.600]  大概神不要使用我吧
[00:05:04.600 --> 00:05:06.000]  No No No No
[00:05:06.000 --> 00:05:07.500]  第二點,你看見
[00:05:07.500 --> 00:05:10.800]  聖經裡面很清楚在這裡教導我們一件事情
[00:05:10.800 --> 00:05:13.200]  神不但要使用保羅
[00:05:13.200 --> 00:05:16.000]  神照樣使用提摩泰
[00:05:16.000 --> 00:05:17.100]  Amen
[00:05:17.100 --> 00:05:19.800]  跟你旁邊說,神照樣要使用你了,跟他說
[00:05:19.800 --> 00:05:22.100]  Amen
[00:05:22.100 --> 00:05:25.500]  無論你是保羅型、提摩泰型
[00:05:25.500 --> 00:05:27.200]  神都要使用啦
[00:05:27.200 --> 00:05:32.300]  屬靈能力得力的秘訣不在於天然的本性
[00:05:32.300 --> 00:05:36.700]  而是在於在基督耶穌裡的恩典
[00:05:36.700 --> 00:05:41.600]  你們要在恩典上剛強起來
[00:05:41.600 --> 00:05:44.600]  你說怎麼樣能夠在恩典上剛強起來
[00:05:44.600 --> 00:05:47.600]  我們兩方面,第一個要來領受神的恩典
[00:05:47.600 --> 00:05:51.600]  跟你說要來領受神的恩典
[00:05:51.600 --> 00:05:54.600]  因為今天人最大的問題就是什麼呢
[00:05:54.600 --> 00:05:57.600]  我們自以為剛強,不是嗎
[00:05:57.600 --> 00:05:59.900]  特別是中國人,從小長大
[00:05:59.900 --> 00:06:02.600]  自律自強,自律根深
[00:06:02.600 --> 00:06:05.000]  臨死不求人
[00:06:05.000 --> 00:06:07.100]  我告訴你,求人是不必的
[00:06:07.100 --> 00:06:09.500]  因為很多事情也沒有人能夠幫助你
[00:06:09.500 --> 00:06:12.200]  但你要來求神啊
[00:06:12.200 --> 00:06:15.800]  求神擁有你生命一切的答案
[00:06:15.800 --> 00:06:16.800]  Amen
[00:06:16.800 --> 00:06:19.400]  你要來依靠神啊
[00:06:19.400 --> 00:06:21.800]  約翰福音十五章第五節,主耶穌怎麼說呢
[00:06:21.800 --> 00:06:24.300]  主說我是葡萄樹,你們什麼
[00:06:24.300 --> 00:06:25.800]  吃子嘛
[00:06:25.800 --> 00:06:27.800]  我們只不過吃子而已啊
[00:06:27.800 --> 00:06:29.100]  要連結在葡萄樹
[00:06:29.100 --> 00:06:31.800]  所以說藏在我裡面,我也藏在他裡面
[00:06:31.800 --> 00:06:35.900]  這人就能夠多結,就有果孝啊
[00:06:35.900 --> 00:06:39.700]  因為離了我,主說你們就不能做什麼
[00:06:39.700 --> 00:06:40.600]  Amen
[00:06:40.600 --> 00:06:43.600]  很多人讀這段就覺得不是啊
[00:06:43.600 --> 00:06:46.000]  我還可以靠自己做很多事情啊
[00:06:46.000 --> 00:06:47.100]  沒錯
[00:06:47.100 --> 00:06:48.500]  你可以做很多事情
[00:06:48.500 --> 00:06:51.400]  但卻沒有神的祝福在其中啊
[00:06:51.400 --> 00:06:52.600]  Amen
[00:06:52.600 --> 00:06:54.700]  我們需要明白唯有主
[00:06:54.700 --> 00:06:57.100]  才是我們一切智慧
[00:06:57.100 --> 00:07:00.900]  能力,喜樂,愛的源頭啊
[00:07:00.900 --> 00:07:03.200]  所以如果今天你在生活當中
[00:07:03.200 --> 00:07:05.400]  面對各樣的掙扎
[00:07:05.400 --> 00:07:07.200]  當你在侍奉當中
[00:07:07.200 --> 00:07:09.300]  面對各樣的挫折
[00:07:09.300 --> 00:07:11.200]  今天你所需要做的
[00:07:11.200 --> 00:07:13.000]  不是絞盡腦汁
[00:07:13.000 --> 00:07:14.900]  想盡自己的辦法
[00:07:14.900 --> 00:07:16.500]  你所需要做的
[00:07:16.500 --> 00:07:20.700]  就是謙卑下來領受神的恩典
[00:07:20.700 --> 00:07:21.600]  Amen
[00:07:21.600 --> 00:07:23.200]  要記住
[00:07:23.200 --> 00:07:26.900]  恩典不是靠你去賺取的
[00:07:26.900 --> 00:07:30.400]  恩典是要來領受的
[00:07:30.400 --> 00:07:31.600]  我再一次說
[00:07:31.600 --> 00:07:33.500]  恩典不是你去賺取
[00:07:33.500 --> 00:07:35.100]  不是說what should I do
[00:07:35.100 --> 00:07:37.100]  我要做什麼,no no no
[00:07:37.100 --> 00:07:40.700]  恩典是只有謙卑的來領受
[00:07:40.700 --> 00:07:43.000]  就像一個一無所有的人
[00:07:43.000 --> 00:07:46.000]  來到一個擁有萬有的神面前
[00:07:46.000 --> 00:07:48.300]  來領受祂的恩典一樣
[00:07:48.300 --> 00:07:49.200]  Amen
[00:07:49.200 --> 00:07:52.200]  今天當你面對靈裡的枯乾
[00:07:52.200 --> 00:07:54.200]  生活上的軟弱
[00:07:54.200 --> 00:07:57.000]  侍奉上的無力的時候
[00:07:57.000 --> 00:07:58.400]  讓我教導你
[00:07:58.400 --> 00:08:00.900]  兩個最簡單的禱告
[00:08:00.900 --> 00:08:03.000]  兩個最簡單的禱告
[00:08:03.000 --> 00:08:04.500]  無論你在什麼光景當中
[00:08:04.500 --> 00:08:07.200]  你一定要學會這兩個最簡單的禱告
[00:08:07.200 --> 00:08:08.500]  第一個禱告
[00:08:08.500 --> 00:08:10.600]  主啊,求祢紀念我
[00:08:10.600 --> 00:08:11.700]  跟我一同來說,來
[00:08:11.700 --> 00:08:14.600]  主啊,求祢紀念我
[00:08:14.600 --> 00:08:17.600]  這是你最需要做的一個禱告
[00:08:17.600 --> 00:08:19.500]  為什麼你要需要做這個禱告
[00:08:19.500 --> 00:08:21.900]  因為你是神的兒女嘛
[00:08:21.900 --> 00:08:25.100]  無論你現在的光景是多麼軟弱
[00:08:25.100 --> 00:08:26.500]  無論你現在的光景是如何
[00:08:26.500 --> 00:08:30.000]  我告訴你,你永遠是神的兒女
[00:08:30.000 --> 00:08:30.700]  聖經上說
[00:08:30.700 --> 00:08:33.400]  豈有母親是忘記自己兒女的
[00:08:33.400 --> 00:08:38.200]  就算有神說我永遠不忘記你
[00:08:38.200 --> 00:08:40.000]  無論你在什麼樣的光景當中
[00:08:40.000 --> 00:08:41.500]  你都可以回到神的面前
[00:08:41.500 --> 00:08:44.000]  來,主啊,求祢紀念我
[00:08:44.000 --> 00:08:47.200]  因為我是祢的兒女
[00:08:47.200 --> 00:08:49.300]  這是非常有力量的一個禱告
[00:08:49.300 --> 00:08:50.700]  我告訴你
[00:08:50.700 --> 00:08:52.000]  無論在什麼光景當中
[00:08:52.000 --> 00:08:53.600]  你都可以回到神的面前
[00:08:53.600 --> 00:08:57.200]  因為知道你的神永遠不會忘記你
[00:08:57.200 --> 00:08:58.800]  Hallelujah
[00:08:58.800 --> 00:09:00.000]  第二個最簡單的禱告
[00:09:00.000 --> 00:09:01.300]  主啊,求祢幫助我
[00:09:01.300 --> 00:09:02.300]  跟我一同來說,來
[00:09:02.300 --> 00:09:04.800]  主啊,求祢幫助我
[00:09:04.800 --> 00:09:07.700]  因為祢很需要幫助
[00:09:07.700 --> 00:09:12.400]  跟你朋友說,你很需要幫助啦
[00:09:12.400 --> 00:09:14.600]  太多時候我們死不承認
[00:09:14.600 --> 00:09:18.900]  但事實上我們非常需要幫助
[00:09:18.900 --> 00:09:19.500]  聖經上說
[00:09:19.500 --> 00:09:23.700]  我們的神是用笑臉幫助我們的
[00:09:23.700 --> 00:09:25.000]  不但神要幫助我們
[00:09:25.000 --> 00:09:27.500]  祂用笑臉來幫助我們
[00:09:27.500 --> 00:09:28.600]  什麼是笑臉
[00:09:28.600 --> 00:09:30.400]  笑臉代表兩個含義
[00:09:30.400 --> 00:09:32.500]  第一個,祂很樂意
[00:09:32.500 --> 00:09:33.800]  不是很勉強,是不得已
[00:09:33.800 --> 00:09:34.900]  沒辦法,只好幫你
[00:09:34.900 --> 00:09:35.700]  不是
[00:09:35.700 --> 00:09:37.400]  神樂意幫你
[00:09:37.400 --> 00:09:39.700]  神笑臉幫助你
[00:09:39.700 --> 00:09:41.600]  笑臉代表第二件事情是什麼
[00:09:41.600 --> 00:09:43.200]  祂能夠
[00:09:43.200 --> 00:09:44.300]  一個人如果愁眉苦臉
[00:09:44.300 --> 00:09:46.000]  祂就幫不了你的
[00:09:46.000 --> 00:09:47.000]  但祂笑臉幫助
[00:09:47.000 --> 00:09:48.500]  祂有能力幫助你
[00:09:48.500 --> 00:09:51.700]  祂就用笑臉幫助你
[00:09:51.700 --> 00:09:54.300]  當你在人生任何情況中
[00:09:54.300 --> 00:09:56.700]  你都可以回到神面前來
[00:09:56.700 --> 00:09:58.500]  主啊,求祢幫助我
[00:09:58.500 --> 00:10:00.500]  求祢紀念我
[00:10:00.500 --> 00:10:02.100]  求祢幫助我
[00:10:02.100 --> 00:10:05.900]  這是你人生最需要的兩個禱告
[00:10:05.900 --> 00:10:09.000]  無論你在怎麼樣的光景當中呼求神
[00:10:09.000 --> 00:10:10.900]  當你謙卑來尋求神
[00:10:10.900 --> 00:10:15.200]  今天就能夠賜恩典給你的
[00:10:15.200 --> 00:10:19.000]  第二,你要學習站穩在主的恩典上
[00:10:19.000 --> 00:10:19.500]  要站穩
[00:10:19.500 --> 00:10:23.500]  跟你們說要站穩在主的恩典上
[00:10:23.500 --> 00:10:25.300]  一旦你領受主耶穌的恩典
[00:10:25.300 --> 00:10:27.400]  你就要站穩在主的恩典上
[00:10:27.400 --> 00:10:28.500]  為什麼?
[00:10:28.500 --> 00:10:32.200]  因為仇敵魔鬼撒旦常常會攻擊我們
[00:10:32.200 --> 00:10:35.200]  叫我們懷一主的恩典
[00:10:35.200 --> 00:10:37.400]  彼得前書第五章第八節特別講到
[00:10:37.400 --> 00:10:38.800]  說務要謹守謹行
[00:10:38.800 --> 00:10:41.600]  因為你們的仇敵魔鬼如同什麼
[00:10:41.600 --> 00:10:44.200]  吼叫著獅子遍地遊行
[00:10:44.200 --> 00:10:46.800]  尋找可吞吃的人
[00:10:46.800 --> 00:10:48.500]  多少時候每一次
[00:10:48.500 --> 00:10:50.700]  你想要為主興起
[00:10:50.700 --> 00:10:52.200]  要來侍奉神的時候
[00:10:52.200 --> 00:10:54.500]  仇敵不就來控告你嗎?
[00:10:54.500 --> 00:10:56.700]  你看看你這個樣子
[00:10:56.700 --> 00:10:58.600]  還叫做基督徒啊
[00:10:58.600 --> 00:11:00.400]  你看看你這麼軟弱
[00:11:00.400 --> 00:11:02.900]  還想成為大君啊
[00:11:02.900 --> 00:11:04.400]  不要說仇敵來控告你
[00:11:04.400 --> 00:11:06.800]  你家另一半就在控告你了
[00:11:06.800 --> 00:11:07.700]  看看這個樣子
[00:11:07.700 --> 00:11:10.700]  還想在教會服侍
[00:11:10.700 --> 00:11:13.400]  但第二,你真的需要明白一件事情
[00:11:13.400 --> 00:11:17.200]  今天我們之所以能夠站立在神面前
[00:11:17.200 --> 00:11:19.300]  今天我們之所以能夠服侍他
[00:11:19.300 --> 00:11:24.600]  從來不是因為我們比別人更好
[00:11:24.600 --> 00:11:28.400]  從來不是因為我們完全
[00:11:28.400 --> 00:11:30.800]  我們今天之所以能夠來服侍神
[00:11:30.800 --> 00:11:32.300]  從頭到末了
[00:11:32.300 --> 00:11:36.100]  都是因為神的恩典
[00:11:36.100 --> 00:11:39.600]  這是我們一點沒什麼可以自誇的
[00:11:39.600 --> 00:11:42.300]  因為這一切都是從神來的恩典
[00:11:42.300 --> 00:11:46.000]  今天如果仇敵會來控告你
[00:11:46.000 --> 00:11:49.200]  想想看多少次仇敵會控告我嗎?
[00:11:49.200 --> 00:11:50.900]  多少次我來上講台以前
[00:11:50.900 --> 00:11:52.300]  仇敵就控告我說
[00:11:52.300 --> 00:11:55.700]  你看看你怎麼配在講台上
[00:11:55.700 --> 00:11:59.500]  你怎麼配傳講神的話語
[00:11:59.500 --> 00:12:01.300]  你知道每一次當仇敵來控告
[00:12:01.300 --> 00:12:03.700]  我說你知道我都怎麼回答魔鬼撒旦嗎?
[00:12:03.700 --> 00:12:06.400]  我說魔鬼撒旦你對齊了
[00:12:06.400 --> 00:12:09.000]  我一點都不配
[00:12:09.000 --> 00:12:11.600]  但今天不是因為我配
[00:12:11.600 --> 00:12:14.100]  而是因為神的恩典
[00:12:14.100 --> 00:12:18.900]  Hallelujah
[00:12:18.900 --> 00:12:22.500]  第二點今天你我真的需要知道我們整個救恩
[00:12:22.500 --> 00:12:24.600]  從頭到末了都是神的恩典
[00:12:24.600 --> 00:12:26.500]  沒有什麼可誇的
[00:12:26.500 --> 00:12:29.900]  但也沒什麼好恐懼仇敵的攻擊的
[00:12:29.900 --> 00:12:33.100]  我們要站穩在神的恩典上
[00:12:33.100 --> 00:12:34.700]  當我們站立在神的恩典上
[00:12:34.700 --> 00:12:39.000]  我們就靠主剛強起來
[00:12:39.000 --> 00:12:41.800]  所以第一個你在主的恩典上要剛強
[00:12:41.800 --> 00:12:44.800]  第二個在主的話語上要忠心
[00:12:44.800 --> 00:12:49.300]  跟著主的話語上要忠心跟他說
[00:12:49.300 --> 00:12:51.800]  第二節你看見保羅就對提摩太說了
[00:12:51.800 --> 00:12:55.500]  你在許多見證人面前聽見我所教訓
[00:12:55.500 --> 00:12:58.700]  要交通要忠心能夠教導別人
[00:12:58.700 --> 00:13:01.200]  要注意這短短一節聖經
[00:13:01.200 --> 00:13:03.900]  包括四代的信徒
[00:13:03.900 --> 00:13:06.300]  從保羅到提摩太
[00:13:06.300 --> 00:13:08.300]  到忠心能夠教導別人
[00:13:08.300 --> 00:13:12.700]  然後最後就被教導的四代信徒都在這裡
[00:13:12.700 --> 00:13:14.700]  換句話說我們真的是要在
[00:13:14.700 --> 00:13:17.600]  神所託付給我們的話語
[00:13:17.600 --> 00:13:20.700]  的真理上要有忠心
[00:13:20.700 --> 00:13:22.800]  你說怎麼樣能夠忠心在神的話語上
[00:13:22.800 --> 00:13:26.900]  第一個要把神的話放在我們心裡
[00:13:26.900 --> 00:13:30.800]  跟你說要把神的話放在我們心裡跟他說
[00:13:30.800 --> 00:13:34.400]  我對於神的話語對我們基督徒生活太重要了
[00:13:34.400 --> 00:13:37.200]  神的話不但是我們腳前的燈路上的光
[00:13:37.200 --> 00:13:41.900]  神的話更是我們得勝生活力量的源頭
[00:13:41.900 --> 00:13:45.800]  今天我們一定要在神的話語上下功夫才行
[00:13:45.800 --> 00:13:47.400]  作為一個基督徒
[00:13:47.400 --> 00:13:50.200]  你絕對不能夠每個禮拜
[00:13:50.200 --> 00:13:54.000]  只是靠著牧師的信息來餵養你這麼一次而已
[00:13:54.000 --> 00:13:56.100]  那是不夠的
[00:13:56.100 --> 00:13:59.100]  想想看一年只有52個禮拜
[00:13:59.100 --> 00:14:03.000]  每次我們逐日崇拜的信息大概只有半個鐘頭
[00:14:03.000 --> 00:14:06.000]  全年加起來最多你聽到的時間
[00:14:06.000 --> 00:14:08.300]  不過26個鐘頭而已
[00:14:08.300 --> 00:14:10.600]  再加上有時候你生病加班
[00:14:10.600 --> 00:14:13.300]  旅遊外加偷懶
[00:14:13.300 --> 00:14:17.300]  你一年聽到的時間還不到24小時
[00:14:17.300 --> 00:14:19.200]  連一天的時間都不到
[00:14:19.200 --> 00:14:21.300]  難怪你靈裡營養不良
[00:14:21.300 --> 00:14:24.300]  無法活出得勝的生活
[00:14:24.300 --> 00:14:25.700]  今天作為一個基督徒
[00:14:25.700 --> 00:14:28.800]  我們一定要花時間來讀神的話
[00:14:28.800 --> 00:14:33.500]  而且把神的話藏在我們放在我們心裡
[00:14:33.500 --> 00:14:36.300]  四篇一百一十九篇十一節怎麼說呢
[00:14:36.300 --> 00:14:39.300]  我教你的話藏在心裡免得我怎麼樣
[00:14:39.300 --> 00:14:41.100]  得罪你嗎
[00:14:41.100 --> 00:14:46.300]  這個心理其實基本上就是我們的思想意念
[00:14:46.300 --> 00:14:49.400]  今天如果我們想過一個得勝的生活
[00:14:49.400 --> 00:14:55.300]  我們就必須讓神的話充滿在我們的思想意念裡面
[00:14:55.300 --> 00:14:57.700]  為什麼我還記得以前我讀過一句話
[00:14:57.700 --> 00:14:58.700]  我覺得非常有意思
[00:14:58.700 --> 00:15:02.700]  他講到說你要小心你的思想
[00:15:02.700 --> 00:15:06.900]  因為不久他會成為你的行為
[00:15:06.900 --> 00:15:09.400]  你要小心你的行為
[00:15:09.400 --> 00:15:12.500]  因為不久他會成為你的習慣
[00:15:12.500 --> 00:15:14.800]  你要小心你的習慣
[00:15:14.800 --> 00:15:17.900]  因為不久成為你的品格
[00:15:17.900 --> 00:15:18.600]  換句話說
[00:15:18.600 --> 00:15:22.000]  今天我們思想中所充滿的事物
[00:15:22.000 --> 00:15:26.900]  始終會影響我們一生的道路的
[00:15:26.900 --> 00:15:29.300]  你思想裡面充滿的是什麼
[00:15:29.300 --> 00:15:32.300]  你活出來的就是什麼
[00:15:32.300 --> 00:15:37.300]  你有沒有想到過今天你在思想裡面所充滿的是什麼
[00:15:37.300 --> 00:15:41.500]  我常說如果今天在你思想裡面充滿的都是世界上的事情
[00:15:41.500 --> 00:15:45.300]  那你當然活出來就是世界上的樣子
[00:15:45.300 --> 00:15:49.100]  如果你思想充滿都是連續劇的劇情
[00:15:49.100 --> 00:15:52.200]  你活出來就是連續劇的樣子
[00:15:52.200 --> 00:15:53.200]  可是反過來
[00:15:53.200 --> 00:15:57.100]  如果今天你思想裡面充滿的是主的話語的話
[00:15:57.100 --> 00:15:57.900]  我告訴你
[00:15:57.900 --> 00:16:01.300]  你活出來絕對是主的樣式
[00:16:01.300 --> 00:16:02.800]  而且一點不需要勉強
[00:16:02.800 --> 00:16:06.100]  那是自然而然的流露
[00:16:06.100 --> 00:16:11.600]  這為什麼今年我們一定要推出這樣一個全教會背經行動的原因
[00:16:11.600 --> 00:16:13.900]  我們每一個月會指定一段經文
[00:16:13.900 --> 00:16:15.400]  不是很多
[00:16:15.400 --> 00:16:16.400]  讓大家來背誦
[00:16:16.400 --> 00:16:17.800]  我們體諒大家
[00:16:17.800 --> 00:16:20.800]  我們每個月只有大概六節的聖經左右
[00:16:20.800 --> 00:16:22.500]  不是太困難的
[00:16:22.500 --> 00:16:29.000]  我們希望藉此能夠眺望我們對神話語的熱情
[00:16:29.000 --> 00:16:32.300]  我們每個月大概六節的聖經讓大家來背誦
[00:16:32.300 --> 00:16:33.000]  年底的時候
[00:16:33.000 --> 00:16:35.200]  如果我們十二段經都會背的話
[00:16:35.200 --> 00:16:37.800]  那你有個大獎為你預備
[00:16:37.800 --> 00:16:41.500]  我們鼓勵我們中間每一位弟兄姐妹都要來參與
[00:16:41.500 --> 00:16:42.400]  你千萬不要說
[00:16:42.400 --> 00:16:44.600]  牧師我太老了記不住
[00:16:44.600 --> 00:16:47.100]  我太忙了沒時間
[00:16:47.100 --> 00:16:50.300]  我請問你我夠不夠老
[00:16:50.300 --> 00:16:51.400]  都不敢講了
[00:16:51.400 --> 00:16:53.600]  我夠不夠老
[00:16:53.600 --> 00:16:54.600]  我夠不夠忙
[00:16:54.600 --> 00:16:56.600]  你敢講了吧
[00:16:56.600 --> 00:17:00.300]  我夠忙比你忙多了我告訴你
[00:17:00.300 --> 00:17:02.400]  而連我都要參與
[00:17:02.400 --> 00:17:06.600]  你絕對沒有藉口不參與
[00:17:06.600 --> 00:17:10.800]  跟你媽說你沒有藉口不參與的
[00:17:10.800 --> 00:17:14.100]  在新的年你一定要挑戰你自己嘛
[00:17:14.100 --> 00:17:16.400]  六節聖經一個月都背不起來嗎
[00:17:16.400 --> 00:17:18.100]  我絕對不相信
[00:17:18.100 --> 00:17:19.800]  你一定要挑戰你自己
[00:17:19.800 --> 00:17:22.000]  聖經說要功課己深
[00:17:22.000 --> 00:17:24.100]  教身服我
[00:17:24.100 --> 00:17:26.300]  我們要立定心智
[00:17:26.300 --> 00:17:29.300]  讓神的話充滿在我們思想意念
[00:17:29.300 --> 00:17:32.200]  好像我們生命那個不再一樣
[00:17:32.200 --> 00:17:33.700]  Amen
[00:17:33.700 --> 00:17:36.500]  第二我們一定要忠心教導神的話語
[00:17:36.500 --> 00:17:40.300]  跟大家忠心教導神的話語
[00:17:40.300 --> 00:17:42.400]  我們看見保羅跟提摩太
[00:17:42.400 --> 00:17:44.100]  給我們非常好的榜樣
[00:17:44.100 --> 00:17:48.200]  他們沒有沒有自己只是自己領受神的話就算了
[00:17:48.200 --> 00:17:50.200]  他是把神的話語
[00:17:50.200 --> 00:17:54.500]  藉著教導一代又一代的傳承下去
[00:17:54.500 --> 00:17:58.600]  這為什麼在教會裝備課程是這麼重要一個事工
[00:17:58.600 --> 00:18:01.800]  透過裝備課程我們能夠有系統的
[00:18:01.800 --> 00:18:05.300]  教導弟兄姐妹在真理上能夠紮根
[00:18:05.300 --> 00:18:08.000]  然後我們在生活上才能夠得勝
[00:18:08.000 --> 00:18:10.100]  在服飾上有能力
[00:18:10.100 --> 00:18:13.700]  你知道今年我們的裝備課程有很大的一個改變
[00:18:13.700 --> 00:18:15.800]  現在先在這裡先跟大家報告一下
