
[00:00:00.000 --> 00:00:03.400]  我講這個系列
[00:02:12.360 --> 00:02:15.060]  就是要忠心地來承認主
[00:02:15.060 --> 00:02:16.860]  不要離棄主
[00:02:16.860 --> 00:02:21.560]  在馬太福音第十章三十二至三十三節
[00:02:21.560 --> 00:02:24.360]  也是我們剛剛讀過的經文
[00:02:24.360 --> 00:02:26.360]  周長老跟我們讀
[00:02:26.360 --> 00:02:28.160]  經文說
[00:02:28.160 --> 00:02:30.460]  「凡在人面前認我的
[00:02:30.460 --> 00:02:34.460]  我在我天上的父面前也必認他
[00:02:34.460 --> 00:02:36.560]  凡在人面前不認我的
[00:02:36.560 --> 00:02:40.760]  我在我天上的父面前也不認他」
[00:02:40.760 --> 00:02:42.160]  你說
[00:02:42.160 --> 00:02:45.260]  什麼要在人面前承認耶穌基督
[00:02:45.260 --> 00:02:47.760]  才叫做基督徒
[00:02:47.760 --> 00:02:49.660]  這個當然的
[00:02:49.660 --> 00:02:54.060]  因為如果我們真的相信耶穌基督為我們的罪
[00:02:54.060 --> 00:02:55.460]  釘十字架
[00:02:55.460 --> 00:02:57.560]  赦免我們的罪
[00:02:57.560 --> 00:02:59.160]  為我們而死
[00:02:59.160 --> 00:03:02.260]  我們是不是有一個很感恩的心
[00:03:02.260 --> 00:03:03.460]  當我們感恩的時候
[00:03:03.460 --> 00:03:05.160]  我們有一個迫切的心
[00:03:05.160 --> 00:03:09.060]  來到在人的面前來承認耶穌基督
[00:03:09.060 --> 00:03:10.660]  承認耶穌基督
[00:03:10.660 --> 00:03:12.960]  就是當我們接受了耶穌基督
[00:03:12.960 --> 00:03:14.260]  成為我們的救主
[00:03:14.260 --> 00:03:17.160]  我們認同耶穌基督所講的話
[00:03:17.160 --> 00:03:19.460]  我們遵守祂的律例典章
[00:03:19.460 --> 00:03:20.460]  我們信任祂
[00:03:20.460 --> 00:03:22.360]  我們跟從祂
[00:03:22.360 --> 00:03:24.960]  所以說我們承認耶穌基督
[00:03:24.960 --> 00:03:28.060]  不單止是口來說
[00:03:28.060 --> 00:03:30.660]  也是一個生命的見證
[00:03:30.660 --> 00:03:33.460]  在羅馬書第十章第九節
[00:03:33.460 --> 00:03:34.260]  經文說
[00:03:34.260 --> 00:03:36.860]  「你若口裡認耶穌為主
[00:03:36.860 --> 00:03:39.060]  心裡相信神
[00:03:39.060 --> 00:03:40.960]  叫他從死裡復活
[00:03:40.960 --> 00:03:42.560]  就必得救」
[00:03:42.560 --> 00:03:46.060]  這節的經文很多時候被人斷章取義
[00:03:46.060 --> 00:03:47.560]  就是說做基督徒
[00:03:47.560 --> 00:03:48.760]  口裡承認
[00:03:48.760 --> 00:03:51.660]  心裡相信就可以了
[00:03:51.660 --> 00:03:53.560]  心裡相信甚麼才可以?
[00:03:53.560 --> 00:03:56.160]  耶穌基督是神叫耶穌基督
[00:03:56.160 --> 00:03:58.060]  從死裡復活
[00:03:58.060 --> 00:03:59.760]  當我們真正相信耶穌基督
[00:03:59.760 --> 00:04:01.160]  從死裡復活
[00:04:01.160 --> 00:04:03.660]  就好像羅馬書第六章所講
[00:04:03.660 --> 00:04:05.660]  我們的救人和耶穌基督
[00:04:05.660 --> 00:04:07.960]  一起釘十字架
[00:04:07.960 --> 00:04:10.460]  以致我們有個新人
[00:04:10.460 --> 00:04:12.260]  有個新的生命
[00:04:12.260 --> 00:04:15.760]  以致我們能夠活出一個好的見證
[00:04:15.760 --> 00:04:18.660]  所以不單止是口裡承認
[00:04:18.660 --> 00:04:20.260]  心裡相信的話
[00:04:20.260 --> 00:04:23.260]  自然就會有外在的表現
[00:04:23.260 --> 00:04:26.060]  約翰一書四章十五節也說
[00:04:26.060 --> 00:04:28.460]  「凡認耶穌為神的兒子
[00:04:28.460 --> 00:04:30.460]  神就住在他裡面
[00:04:30.460 --> 00:04:33.460]  他也住在神裡面」
[00:04:33.460 --> 00:04:36.460]  我們每個人承認耶穌基督
[00:04:36.460 --> 00:04:39.960]  我們就有神的靈住在我們裡面
[00:04:39.960 --> 00:04:43.060]  當有耶穌基督的靈住在我們裡面的話
[00:04:43.060 --> 00:04:44.560]  被耶穌基督的靈帶領
[00:04:44.560 --> 00:04:46.260]  我們一定是有個新的生命
[00:04:46.260 --> 00:04:48.860]  我們一定會活出一個好的見證
[00:04:48.860 --> 00:04:50.460]  所以我們見到兩節的經文
[00:04:50.460 --> 00:04:52.160]  都是提醒我們
[00:04:52.160 --> 00:04:54.460]  不單止是口裡承認
[00:04:54.460 --> 00:04:59.260]  還是要有一個改變的生命
[00:04:59.260 --> 00:05:02.160]  這個在聖經裡面
[00:05:02.160 --> 00:05:03.760]  是時時都被我們見到
[00:05:03.760 --> 00:05:08.160]  有很多很多是很好的例子
[00:05:08.160 --> 00:05:11.460]  在這裡啟示錄二章和三章
[00:05:11.460 --> 00:05:15.660]  我們見到耶穌基督是寫信給七間教會
[00:05:15.660 --> 00:05:18.360]  在這裡啟示錄二章十三節
[00:05:18.360 --> 00:05:22.160]  耶穌基督是寫信給別加摩的教會
[00:05:22.160 --> 00:05:24.660]  別加摩教會所在的地方
[00:05:24.660 --> 00:05:27.860]  經文說在這裡撒旦座位之處
[00:05:27.860 --> 00:05:31.060]  是一個充滿邪惡的地方
[00:05:31.060 --> 00:05:32.260]  但是在那裡
[00:05:32.260 --> 00:05:36.760]  有一個忠心的見證人叫做安提柏
[00:05:36.760 --> 00:05:38.760]  他是被殺之前
[00:05:38.760 --> 00:05:42.160]  他仍然都是堅守耶穌基督的命
[00:05:42.160 --> 00:05:45.060]  他是沒有棄絕神的道
[00:05:45.060 --> 00:05:48.060]  就是他仍然是遵守神的道
[00:05:48.060 --> 00:05:50.560]  他不單止是堅守神的命
[00:05:50.560 --> 00:05:52.960]  口裡承認
[00:05:52.960 --> 00:05:54.960]  在1920年
[00:05:54.960 --> 00:05:59.360]  在俄羅斯史達林Stalin
[00:05:59.360 --> 00:06:04.660]  他是想全個國家都和他們洗腦
[00:06:04.660 --> 00:06:08.760]  是用馬克思的思想
[00:06:08.760 --> 00:06:12.060]  是用共產的思想來和他們洗腦
[00:06:12.060 --> 00:06:15.260]  他是派官員去到每一個州縣
[00:06:15.260 --> 00:06:17.660]  和那些人洗腦
[00:06:17.660 --> 00:06:18.960]  所有的村民
[00:06:18.960 --> 00:06:23.160]  所有的農夫都被迫去聽這些講座
[00:06:23.160 --> 00:06:25.560]  當時教會的敬拜
[00:06:25.560 --> 00:06:26.960]  教會的聚會
[00:06:26.960 --> 00:06:28.860]  都完全是禁止了
[00:06:28.860 --> 00:06:31.360]  不讓他們聚會
[00:06:31.360 --> 00:06:33.360]  有一次有一個官員
[00:06:33.360 --> 00:06:35.860]  用了三個小時的時候
[00:06:35.860 --> 00:06:40.060]  和那些村民來洗腦
[00:06:40.060 --> 00:06:42.960]  講到他三個小時之後
[00:06:42.960 --> 00:06:44.660]  講到他都很辛苦
[00:06:44.660 --> 00:06:45.760]  筋疲力盡
[00:06:45.760 --> 00:06:48.060]  他覺得自己講得非常之好
[00:06:48.060 --> 00:06:49.060]  他很開心
[00:06:49.060 --> 00:06:51.760]  他覺得已經是幫很多人洗腦了
[00:06:51.760 --> 00:06:53.860]  結果去到最後
[00:06:53.860 --> 00:06:59.160]  這個東正教在俄羅斯
[00:06:59.160 --> 00:07:01.960]  這麼幾百年的影響力
[00:07:01.960 --> 00:07:03.660]  不會是付諸一旦
[00:07:03.660 --> 00:07:05.260]  去到最後的時候
[00:07:05.260 --> 00:07:06.960]  居然有一個牧師
[00:07:06.960 --> 00:07:08.360]  他站了起來
[00:07:08.360 --> 00:07:11.760]  他說我只知道一件事
[00:07:11.760 --> 00:07:15.260]  就是耶穌基督已經復活了
[00:07:15.260 --> 00:07:18.760]  接著全部的村民全部站起來
[00:07:18.760 --> 00:07:22.560]  個個都說耶穌基督已經復活了
[00:07:22.560 --> 00:07:24.160]  在很多很多年後
[00:07:24.160 --> 00:07:27.760]  有一個牧師在台上講這個故事出來
[00:07:27.760 --> 00:07:30.460]  就好像我今天這樣和大家分享
[00:07:30.460 --> 00:07:33.960]  在在有一個老婆婆聽到津津有味
[00:07:33.960 --> 00:07:35.960]  到這個牧師講完之後
[00:07:35.960 --> 00:07:38.860]  這個老婆婆走到牧師的前面
[00:07:38.860 --> 00:07:41.760]  用很重的俄羅斯的口音
[00:07:41.760 --> 00:07:43.360]  和這個牧師說
[00:07:43.360 --> 00:07:46.760]  他說牧師多謝你講出我們的故事
[00:07:46.760 --> 00:07:49.960]  他說但是你好像講漏了一樣東西
[00:07:49.960 --> 00:07:52.760]  這個牧師說我講漏了什麼東西
[00:07:52.760 --> 00:07:54.860]  這個俄羅斯的婆婆說
[00:07:54.860 --> 00:07:56.260]  他說你講漏了的東西
[00:07:56.260 --> 00:07:59.560]  就是當時每一個村民站起來說
[00:07:59.560 --> 00:08:01.360]  主已經復活的人
[00:08:01.360 --> 00:08:03.260]  他們都知道他們講了之後
[00:08:03.260 --> 00:08:04.760]  有什麼樣的後果
[00:08:04.760 --> 00:08:06.360]  有什麼樣的代價
[00:08:06.360 --> 00:08:09.360]  就是他們每個人都會被監禁
[00:08:09.360 --> 00:08:14.160]  每一個人都會受到政府的逼迫和折磨
[00:08:14.160 --> 00:08:17.560]  但是他們仍然是承認耶穌基督
[00:08:17.560 --> 00:08:21.760]  我們見到真的很多很好的見證
[00:08:21.760 --> 00:08:23.960]  其實這個教導
[00:08:23.960 --> 00:08:27.360]  真是耶穌基督很喜愛的教導
[00:08:27.360 --> 00:08:29.560]  我們每個人都應該是監察一下
[00:08:29.560 --> 00:08:31.760]  自己有沒有在人的面前
[00:08:31.760 --> 00:08:33.960]  來承認耶穌基督
[00:08:35.160 --> 00:08:38.160]  還是我們根本是沒有做到
[00:08:38.160 --> 00:08:40.760]  這個是耶穌基督很喜愛的教導
[00:08:40.760 --> 00:08:42.960]  祂在福音書
[00:08:42.960 --> 00:08:46.960]  這些同樣的經文是重複地出現
[00:08:46.960 --> 00:08:48.960]  在不同的福音書裏面
[00:08:48.960 --> 00:08:51.360]  說不定意思有一點不同
[00:08:51.360 --> 00:08:54.360]  說不定應用是有一點不同
[00:08:54.360 --> 00:08:56.760]  但是所講的都是一樣
[00:08:56.760 --> 00:09:01.360]  是耶穌基督教導門徒的核心的教導
[00:09:01.360 --> 00:09:04.760]  祂在《馬可高音》8章38節又說
[00:09:04.760 --> 00:09:08.160]  「凡在這淫亂罪惡的世代
[00:09:08.160 --> 00:09:10.760]  把我和我的道當作可恥的
[00:09:10.760 --> 00:09:13.560]  人只在他父的榮耀裡
[00:09:13.560 --> 00:09:16.360]  從主聖天使降臨的時候
[00:09:16.360 --> 00:09:20.160]  也要把那人當作可恥的」
[00:09:20.160 --> 00:09:22.160]  在《路加高音》9章26節
[00:09:22.160 --> 00:09:23.960]  也是同樣的經文
[00:09:23.960 --> 00:09:25.360]  之前耶穌基督說
[00:09:25.360 --> 00:09:27.560]  「凡把我的道當作可恥的
[00:09:27.560 --> 00:09:30.360]  人只在自己的榮耀裡
[00:09:30.360 --> 00:09:34.160]  並天父與眾聖天使的榮耀裡
[00:09:34.160 --> 00:09:35.360]  降臨的時候
[00:09:35.360 --> 00:09:38.960]  也要把那人當作可恥的」
[00:09:38.960 --> 00:09:41.760]  在《馬太福音》16章27節
[00:09:41.760 --> 00:09:43.760]  經文說
[00:09:43.760 --> 00:09:46.760]  「人只在他父的榮耀裡
[00:09:46.760 --> 00:09:48.760]  從眾天使降臨的時候
[00:09:48.760 --> 00:09:52.360]  要照各人的行為報應各人」
[00:09:52.360 --> 00:09:55.560]  就是說如果我們承認耶穌基督的話
[00:09:55.560 --> 00:09:57.360]  祂是會承認我們
[00:09:57.360 --> 00:10:00.560]  但是如果我們不承認耶穌基督
[00:10:00.560 --> 00:10:01.960]  祂去到末世
[00:10:01.960 --> 00:10:03.960]  與眾天使降臨的時候
[00:10:03.960 --> 00:10:08.960]  祂也會不承認我們
[00:10:08.960 --> 00:10:12.960]  其實今天的這個訊息
[00:10:12.960 --> 00:10:14.160]  我們看到
[00:10:14.160 --> 00:10:17.960]  承認耶穌基督是有三個特點
[00:10:17.960 --> 00:10:20.360]  第一個特點就是這個承認
[00:10:20.360 --> 00:10:22.360]  是一個互相的承認
[00:10:22.360 --> 00:10:23.760]  我們承認耶穌基督
[00:10:23.760 --> 00:10:25.160]  祂又承認我們
[00:10:25.160 --> 00:10:26.160]  我們不承認的話
[00:10:26.160 --> 00:10:28.360]  祂亦都不承認我們
[00:10:28.360 --> 00:10:31.360]  這個亦都是互相的榮耀
[00:10:31.360 --> 00:10:34.360]  第二個是互相的榮耀
[00:10:34.360 --> 00:10:37.760]  當我們在人的面前榮耀耶穌基督
[00:10:37.760 --> 00:10:40.760]  祂將來在父和眾天使的面前
[00:10:40.760 --> 00:10:43.360]  亦都會榮耀我們
[00:10:43.360 --> 00:10:46.160]  第三個是互相的義務
[00:10:46.160 --> 00:10:48.760]  我們有義務做我們的工作
[00:10:48.760 --> 00:10:52.560]  耶穌基督亦都有義務做祂的工作
[00:10:52.560 --> 00:10:55.760]  我們先來看看第一點
[00:10:55.760 --> 00:10:58.360]  第一點就是互相的承認
[00:10:58.360 --> 00:11:00.560]  我們說當我們承認耶穌基督
[00:11:00.560 --> 00:11:01.760]  祂承認我們
[00:11:01.760 --> 00:11:03.160]  但如果我們不承認的話
[00:11:03.160 --> 00:11:05.560]  祂亦都會當我們是可恥
[00:11:05.560 --> 00:11:07.760]  當我們作可恥
[00:11:07.760 --> 00:11:11.360]  有人說這樣好
[00:11:11.360 --> 00:11:13.760]  相信都沒有單方面的承認
[00:11:13.760 --> 00:11:16.760]  有人說因為是雙方面的
[00:11:16.760 --> 00:11:18.760]  但是有單方面的
[00:11:18.760 --> 00:11:22.160]  你記不記得聖經裏面有說有單方面的承認
[00:11:22.160 --> 00:11:23.760]  就是去到末世的時候
[00:11:23.760 --> 00:11:27.560]  有很多以為自己是基督徒的人
[00:11:27.560 --> 00:11:29.560]  會說主啊主啊
[00:11:29.560 --> 00:11:33.760]  但耶穌基督在馬太福音七章二十三節
[00:11:33.760 --> 00:11:36.760]  祂說我就明明的告訴他們說
[00:11:36.760 --> 00:11:38.560]  我從來不認識你們
[00:11:38.560 --> 00:11:40.360]  你們這些作惡的人
[00:11:40.360 --> 00:11:42.960]  離開我去吧
[00:11:42.960 --> 00:11:44.760]  你說怎麼可能
[00:11:44.760 --> 00:11:46.560]  你說我們承認耶穌基督
[00:11:46.560 --> 00:11:48.960]  耶穌基督就會承認我們
[00:11:48.960 --> 00:11:51.960]  為什麼會有單方面的承認
[00:11:51.960 --> 00:11:54.560]  但是如果你讀完馬太福音第七章
[00:11:54.560 --> 00:11:56.360]  你就會知道
[00:11:56.360 --> 00:11:58.760]  為什麼會單方面的承認
[00:11:58.760 --> 00:12:01.960]  而在這裡提多書一章十六節
[00:12:01.960 --> 00:12:04.960]  亦都有講同樣的意義
[00:12:04.960 --> 00:12:06.360]  就是經文說
[00:12:06.360 --> 00:12:09.560]  「他們說是認識神
[00:12:09.560 --> 00:12:13.560]  行是卻和他相悖
[00:12:13.560 --> 00:12:15.360]  本是可珍惡的
[00:12:15.360 --> 00:12:16.760]  是叛逆的
[00:12:16.760 --> 00:12:20.760]  在各樣善事上是可廢棄的」
[00:12:20.760 --> 00:12:23.560]  就是我們的口說我們是認識神
[00:12:23.560 --> 00:12:25.360]  我們承認祂
[00:12:25.360 --> 00:12:28.760]  但是我們的行事為人
[00:12:28.760 --> 00:12:32.360]  和我們的信心完全是相反
[00:12:32.360 --> 00:12:34.960]  我等一下會繼續講
[00:12:34.960 --> 00:12:40.360]  這個單方面的承認主的教導
[00:12:40.360 --> 00:12:42.160]  我們先看看
[00:12:42.160 --> 00:12:45.360]  第二個互相的教導是什麼
[00:12:45.360 --> 00:12:47.160]  是互相的榮耀
[00:12:47.160 --> 00:12:49.560]  除了是互相的承認
[00:12:49.560 --> 00:12:51.760]  亦都是互相的榮耀
[00:12:51.760 --> 00:12:53.960]  我們見到很多的經文都說
[00:12:53.960 --> 00:12:56.960]  當我們榮耀耶穌基督在人的面前
[00:12:56.960 --> 00:13:00.160]  耶穌基督亦都會在那裡末世的時候
[00:13:00.160 --> 00:13:04.160]  當祂降臨和眾天使和在父的面前
[00:13:04.160 --> 00:13:06.760]  亦都會同樣榮耀我們
[00:13:06.760 --> 00:13:09.760]  但是如果我們不榮耀祂在人的面前的話
[00:13:09.760 --> 00:13:11.960]  祂亦都不會榮耀我們
[00:13:11.960 --> 00:13:13.960]  啟示錄三章五節說
[00:13:13.960 --> 00:13:17.160]  「凡德性的必這樣穿白衣
[00:13:17.160 --> 00:13:21.160]  我也必不從生命冊上圖沒他的名
[00:13:21.160 --> 00:13:26.160]  且要在我父面前和我父眾使者面前
[00:13:26.160 --> 00:13:29.760]  認他的名」
[00:13:29.760 --> 00:13:33.160]  路加福音十二章八至九節亦都說
[00:13:33.160 --> 00:13:34.360]  「我告訴你們
[00:13:34.360 --> 00:13:36.560]  凡在人面前認我的
[00:13:36.560 --> 00:13:41.160]  人只在神的使者面前也必認他
[00:13:41.160 --> 00:13:42.760]  在人面前不認我的
[00:13:42.760 --> 00:13:46.760]  人只在神的面前也必不認他」
[00:13:46.760 --> 00:13:49.560]  去到末世我們見到耶穌基督
[00:13:49.560 --> 00:13:51.960]  會和眾天使降臨
[00:13:51.960 --> 00:13:54.360]  祂的降臨是會充滿權柄
[00:13:54.360 --> 00:13:55.960]  會充滿榮耀
[00:13:55.960 --> 00:13:57.560]  不是好像祂第一次降臨
[00:13:57.560 --> 00:14:00.760]  祂第一次降臨是成為我們的代罪羔羊
[00:14:00.760 --> 00:14:02.560]  是死在十字架上
[00:14:02.560 --> 00:14:05.160]  但第二次的降臨會充滿榮耀
[00:14:05.160 --> 00:14:06.760]  充滿權柄
[00:14:06.760 --> 00:14:11.560]  祂會是帶著天使來審判所有的世人
[00:14:11.560 --> 00:14:14.360]  當我們在人的面前榮耀祂的時候
[00:14:14.360 --> 00:14:16.960]  去到末世祂一樣會榮耀我們
[00:14:16.960 --> 00:14:17.960]  在父的面前
[00:14:17.960 --> 00:14:19.160]  在天使的面前
[00:14:19.160 --> 00:14:20.160]  耶穌基督說
[00:14:20.160 --> 00:14:22.160]  「你們不能碰這個人
[00:14:22.160 --> 00:14:25.160]  這個人是屬於我的」
[00:14:25.160 --> 00:14:26.960]  所以我們要很小心
[00:14:26.960 --> 00:14:29.360]  不單我們承認耶穌基督
[00:14:29.360 --> 00:14:31.160]  耶穌基督亦都會承認我們
[00:14:31.160 --> 00:14:32.560]  我們榮耀祂的話
[00:14:32.560 --> 00:14:35.360]  祂亦都會榮耀我們
[00:14:35.360 --> 00:14:38.960]  第三個我們要講的
[00:14:38.960 --> 00:14:42.560]  就是互相的任務
[00:14:42.560 --> 00:14:44.560]  我們應該有我們要做的
[00:14:44.560 --> 00:14:48.960]  耶穌基督亦都會做祂自己應該做的事
[00:14:48.960 --> 00:14:50.960]  在《馬太福音》16章27節說
[00:14:50.960 --> 00:14:53.960]  要照各人的行為報應各人
[00:14:53.960 --> 00:14:56.960]  我們有我們要做的事
[00:14:56.960 --> 00:14:58.560]  有人可能會說
[00:14:58.560 --> 00:15:01.560]  耶穌基督不是很著數嗎?
[00:15:01.560 --> 00:15:02.960]  我們要承認耶穌基督
[00:15:02.960 --> 00:15:05.160]  要時時承認的
[00:15:05.160 --> 00:15:07.760]  有機會就要承認的
[00:15:07.760 --> 00:15:11.560]  但耶穌基督去到末世才承認我們
[00:15:11.560 --> 00:15:12.560]  那不是很著數嗎?
[00:15:12.560 --> 00:15:14.960]  一次過承認我們
[00:15:14.960 --> 00:15:16.760]  如果認為是很著數的人
[00:15:16.760 --> 00:15:21.160]  就應該要讀到約翰一書2章1節
[00:15:21.160 --> 00:15:22.560]  經文說什麼?
[00:15:22.560 --> 00:15:24.560]  「若有人犯罪
[00:15:24.560 --> 00:15:25.560]  在乎那裡
[00:15:25.560 --> 00:15:27.760]  我們有一位宗保
[00:15:27.760 --> 00:15:31.160]  就是義者耶穌基督」
[00:15:31.160 --> 00:15:33.560]  若有人犯罪
[00:15:33.560 --> 00:15:36.360]  誰會犯罪?
[00:15:36.360 --> 00:15:39.160]  每個人都會犯罪
[00:15:39.160 --> 00:15:40.760]  不信的人當然犯罪
[00:15:40.760 --> 00:15:42.960]  不信的人都會犯罪
[00:15:42.960 --> 00:15:45.560]  我們每個人都是蒙恩的罪人
[00:15:45.560 --> 00:15:47.760]  我們仍然會犯罪的
[00:15:47.760 --> 00:15:50.160]  每次犯罪的時候怎樣?
[00:15:50.160 --> 00:15:52.560]  我們有一位宗保
[00:15:52.560 --> 00:15:54.160]  這位宗保做什麼?
[00:15:54.160 --> 00:15:55.360]  這位宗保耶穌基督
[00:15:55.360 --> 00:15:59.360]  你看看羅馬書8章34節他做什麼?
[00:15:59.360 --> 00:16:01.960]  「誰能定他們的罪呢?
[00:16:01.960 --> 00:16:04.360]  有基督耶穌已經死了
[00:16:04.360 --> 00:16:06.360]  而且從死裡復活
[00:16:06.360 --> 00:16:11.160]  現今在神的右邊也替我們祈求」
[00:16:11.160 --> 00:16:13.360]  原來每當我們做錯事
[00:16:13.360 --> 00:16:15.160]  我們犯罪的時候
[00:16:15.160 --> 00:16:16.560]  耶穌基督復活了
[00:16:16.560 --> 00:16:17.760]  升天之後
[00:16:17.760 --> 00:16:20.360]  在神的右手面
[00:16:20.360 --> 00:16:24.160]  每天替我們來祈求
[00:16:24.160 --> 00:16:27.160]  每天來承認我們
[00:16:27.160 --> 00:16:30.160]  在希伯來書7章25節也說
[00:16:30.160 --> 00:16:33.360]  「凡靠著他進到神面前的人
[00:16:33.360 --> 00:16:35.360]  他都能拯救到底
[00:16:35.360 --> 00:16:37.960]  因為他是長遠活著
[00:16:37.960 --> 00:16:39.760]  替他們祈求」
[00:16:39.760 --> 00:16:45.360]  耶穌基督是長遠不斷地替我們祈求
[00:16:45.360 --> 00:16:47.360]  我們一天都會犯罪
[00:16:47.360 --> 00:16:49.160]  每天都會犯罪
[00:16:49.160 --> 00:16:52.960]  所以耶穌基督每天都要替我們祈求
[00:16:52.960 --> 00:16:56.960]  你想我們承認耶穌基督的次數多嗎?
[00:16:56.960 --> 00:17:00.960]  還是我們犯罪的次數多呢?
[00:17:00.960 --> 00:17:04.160]  你想想究竟是誰著數了?
[00:17:04.160 --> 00:17:07.160]  我想我不知道是誰
[00:17:07.160 --> 00:17:10.160]  對我來說就是我著數很多了
[00:17:10.160 --> 00:17:12.960]  我很多時候都需要耶穌基督
[00:17:12.960 --> 00:17:17.160]  在復活的面前來替我祈求
[00:17:17.160 --> 00:17:18.760]  成為我的忠報
[00:17:18.760 --> 00:17:20.560]  所以我們看到
[00:17:20.560 --> 00:17:22.560]  有三樣東西
[00:17:22.560 --> 00:17:24.560]  互相的承認
[00:17:24.560 --> 00:17:26.360]  互相的榮耀
[00:17:26.360 --> 00:17:31.560]  互相的義務
[00:17:31.560 --> 00:17:36.560]  說完三個互相的特點
[00:17:36.560 --> 00:17:41.560]  又要說說三個不認耶穌基督的途徑
[00:17:41.560 --> 00:17:44.960]  原來我們不認耶穌基督是有三個途徑
[00:17:44.960 --> 00:17:47.560]  很容易就不認耶穌基督了
[00:17:47.560 --> 00:17:48.960]  第一個是怎樣?
[00:17:48.960 --> 00:17:52.160]  用我們的話語來不認祂
[00:17:52.160 --> 00:17:57.160]  第二個途徑是用我們的行為來不認祂
[00:17:57.160 --> 00:18:02.160]  第三個是用沉默來不認祂
[00:18:02.160 --> 00:18:06.160]  原來沉默都可以不認耶穌基督
[00:18:06.160 --> 00:18:07.760]  我們先看看
[00:18:07.760 --> 00:18:12.360]  第一個是怎樣用話語來不認耶穌基督
[00:18:12.360 --> 00:18:15.960]  這個是包括有兩種不同的人
[00:18:15.960 --> 00:18:19.560]  用話語來否認耶穌基督
[00:18:19.560 --> 00:18:22.360]  第一種當然就是那些不信的人
[00:18:22.360 --> 00:18:25.160]  那些不信的人他都不接受耶穌基督
[00:18:25.160 --> 00:18:27.360]  他們不會承認耶穌基督
[00:18:27.360 --> 00:18:30.760]  他們甚至是會鄙視耶穌基督
[00:18:30.760 --> 00:18:32.960]  是會憎恨祂
[00:18:32.960 --> 00:18:34.960]  是會褻瀆祂的名
[00:18:34.960 --> 00:18:37.160]  這些是第一種
[00:18:37.160 --> 00:18:40.760]  第二種是那些接受了耶穌基督
[00:18:40.760 --> 00:18:42.160]  但是不承認祂
[00:18:42.160 --> 00:18:45.160]  不在人的面前承認耶穌基督
[00:18:45.160 --> 00:18:46.960]  你說有這種人嗎?
[00:18:46.960 --> 00:18:48.760]  大有其人
[00:18:48.760 --> 00:18:51.760]  在聖經裏面已經有例子
[00:18:51.760 --> 00:18:54.360]  在《約翰福音》十二章四十二節
