
[00:00:00.000 --> 00:00:04.360]  2015年7月14日
[00:02:23.840 --> 00:02:25.080]  拉着你的手
[00:02:25.080 --> 00:02:27.280]  胡亂的說話
[00:02:27.280 --> 00:02:31.200]  只顧着自己心中壓抑的想法
[00:02:31.200 --> 00:02:32.440]  狂亂的表達
[00:02:32.440 --> 00:02:36.480]  我迷醉的眼睛已看不清你的表情
[00:02:36.480 --> 00:02:39.880]  忘記你當時會有什麼反應
[00:02:39.880 --> 00:02:41.040]  我拉着手
[00:02:41.040 --> 00:02:44.200]  放在我手心中
[00:02:44.200 --> 00:02:47.880]  我錯誤的感覺你都沒有生氣
[00:02:47.880 --> 00:02:50.480]  所以我以爲
[00:02:50.480 --> 00:02:54.680]  如果不是老天讓緣分把我捉弄
[00:02:54.680 --> 00:02:58.240]  想到你我就不會那麼心痛
[00:02:58.240 --> 00:03:00.360]  我把你忘記吧
[00:03:00.360 --> 00:03:02.360]  應該把你忘了
[00:03:02.360 --> 00:03:07.440]  這是對沖動最好的懲罰
[00:03:07.440 --> 00:03:09.040]  尋找所愛的人
[00:03:09.040 --> 00:03:14.720]  如遭沉默回絕痛苦莫過於此
[00:03:14.720 --> 00:03:16.840]  今天的講題
[00:03:16.840 --> 00:03:19.040]  他在哪裏
[00:03:19.040 --> 00:03:21.560]  他並不爭嗎
[00:03:21.560 --> 00:03:28.400]  是來自Francis Schaeffer
[00:03:28.400 --> 00:03:30.440]  一本書的書名
[00:03:30.440 --> 00:03:35.200]  "He is there and he is not silent"
[00:03:35.200 --> 00:03:37.680]  這是1972年的書
[00:03:37.680 --> 00:03:41.680]  30年後2001年再版
[00:03:41.680 --> 00:03:43.080]  今天的經貨
[00:03:43.080 --> 00:03:46.360]  也說明他在哪裏
[00:03:46.360 --> 00:03:48.760]  他並不沉默
[00:03:48.760 --> 00:03:52.200]  上帝有話要說
[00:03:52.200 --> 00:03:54.200]  這是講書法的上帝
[00:03:54.200 --> 00:03:56.560]  樂於和人溝通的上帝
[00:03:56.560 --> 00:03:58.920]  尋求人的上帝
[00:03:58.920 --> 00:04:00.520]  詩篇的經貨
[00:04:00.520 --> 00:04:03.600]  他藉着諸天來述說
[00:04:03.600 --> 00:04:08.280]  也用律法來和我們溝通
[00:04:08.280 --> 00:04:10.120]  舊約的經貨
[00:04:10.120 --> 00:04:12.600]  殖民士以色列教導律法
[00:04:12.600 --> 00:04:15.000]  對我們說話
[00:04:15.000 --> 00:04:16.160]  福音經貨
[00:04:16.160 --> 00:04:17.760]  在末日
[00:04:17.760 --> 00:04:20.240]  他差遣他的獨生兒子
[00:04:20.240 --> 00:04:22.160]  就是他心中
[00:04:22.160 --> 00:04:25.360]  在永恆裏面最重要的話
[00:04:25.360 --> 00:04:27.040]  也是律法的總規
[00:04:27.040 --> 00:04:29.440]  和我們說話
[00:04:29.440 --> 00:04:30.480]  他告訴我們
[00:04:30.480 --> 00:04:32.600]  主的靈光在我身上
[00:04:32.600 --> 00:04:34.720]  他用歌告了我
[00:04:34.720 --> 00:04:37.920]  叫我傳福音給貧窮的人
[00:04:37.920 --> 00:04:40.680]  差遣我報告被勞得釋放
[00:04:40.680 --> 00:04:42.200]  核硬的責寒劍
[00:04:42.200 --> 00:04:44.080]  要受壓制的得自由
[00:04:44.080 --> 00:04:46.720]  報告神餘立人的欺凌
[00:04:46.720 --> 00:04:48.040]  今天
[00:04:48.040 --> 00:04:49.320]  這個經
[00:04:49.320 --> 00:04:52.400]  應驗在你們耳中了
[00:04:52.400 --> 00:04:54.240]  書信經貨
[00:04:54.240 --> 00:04:55.920]  提到教會
[00:04:55.920 --> 00:04:57.040]  有很多的因子
[00:04:57.040 --> 00:05:00.800]  有仕途先知教師等因子
[00:05:00.800 --> 00:05:02.320]  教導聖經
[00:05:02.320 --> 00:05:06.680]  繼續透過教牧的教導
[00:05:06.680 --> 00:05:09.080]  跟我們說話
[00:05:09.080 --> 00:05:10.600]  書說香港那本書
[00:05:10.600 --> 00:05:11.480]  他在哪裏
[00:05:11.480 --> 00:05:13.280]  他並不沉默
[00:05:13.280 --> 00:05:16.600]  其實是來自他公開的講演
[00:05:16.600 --> 00:05:19.040]  他說哲學有三個大的問題
[00:05:19.040 --> 00:05:20.960]  歸納來說
[00:05:20.960 --> 00:05:23.440]  第一個就是形而上的問題
[00:05:23.440 --> 00:05:26.720]  究竟受造的世界背後
[00:05:26.720 --> 00:05:28.960]  有沒有衆物主呢?
[00:05:28.960 --> 00:05:31.520]  究竟受造世界的背後
[00:05:31.520 --> 00:05:32.360]  有沒有衆物主
[00:05:32.360 --> 00:05:34.200]  這是一個
[00:05:34.200 --> 00:05:35.680]  形而上的問題
[00:05:35.680 --> 00:05:37.000]  第二
[00:05:37.000 --> 00:05:38.680]  哲學上要探討的就是
[00:05:38.680 --> 00:05:40.280]  道德的問題
[00:05:40.280 --> 00:05:41.760]  我們的行爲
[00:05:41.760 --> 00:05:43.320]  可有對錯
[00:05:43.320 --> 00:05:46.200]  可有善惡的標準呢?
[00:05:46.200 --> 00:05:47.880]  第三就是
[00:05:47.880 --> 00:05:50.120]  知識論的問題
[00:05:50.120 --> 00:05:51.720]  人如何
[00:05:51.720 --> 00:05:52.720]  確知
[00:05:52.720 --> 00:05:54.920]  真的知識呢?
[00:05:54.920 --> 00:05:57.400]  可不可以有真確的知識呢?
[00:05:57.400 --> 00:05:58.800]  其實今天詩篇
[00:05:58.800 --> 00:06:00.160]  的經貨十九篇
[00:06:00.160 --> 00:06:03.520]  正是應對以上三個問題
[00:06:03.520 --> 00:06:05.280]  我們看看
[00:06:05.280 --> 00:06:06.400]  一字五字
[00:06:06.400 --> 00:06:08.480]  諸天信神的榮耀
[00:06:08.480 --> 00:06:10.040]  窮倉存良的手段
[00:06:10.040 --> 00:06:12.360]  這日到那日發出言語
[00:06:12.360 --> 00:06:14.640]  這日到那日發出知識
[00:06:14.640 --> 00:06:18.160]  大自然是以無言之言
[00:06:18.160 --> 00:06:21.000]  是無言之言
[00:06:21.000 --> 00:06:23.040]  對我們講說話
[00:06:23.040 --> 00:06:26.160]  六字十一字是律法定對錯
[00:06:26.160 --> 00:06:31.800]  瑤華的典章真實傳言公義第九字
[00:06:31.800 --> 00:06:33.160]  上主
[00:06:33.160 --> 00:06:36.280]  藉着律法跟我們說話
[00:06:36.280 --> 00:06:39.920]  律法很清楚有對錯的標準
[00:06:39.920 --> 00:06:41.200]  第三
[00:06:41.200 --> 00:06:42.960]  十二到十四字
[00:06:42.960 --> 00:06:46.680]  是講到罪和赦免
[00:06:46.680 --> 00:06:52.920]  哲學的知識論是討論如何獲得真確的知識
[00:06:52.920 --> 00:06:55.400]  但蘇格拉底說
[00:06:55.400 --> 00:06:57.640]  知識的目的是認識自己
[00:06:57.640 --> 00:06:59.280]  Know Thyself
[00:06:59.280 --> 00:07:01.120]  奧古斯丁說
[00:07:01.120 --> 00:07:03.960]  最重要的知識是什麼呢?
[00:07:03.960 --> 00:07:05.800]  你要確知的就是
[00:07:05.800 --> 00:07:08.240]  認識自己是一個罪人
[00:07:08.240 --> 00:07:11.560]  而且悔改認罪
[00:07:11.560 --> 00:07:15.080]  可以得到上主的赦免
[00:07:15.080 --> 00:07:16.040]  十三節講到
[00:07:16.040 --> 00:07:17.600]  求你濫左撥人
[00:07:17.600 --> 00:07:20.600]  不要犯任意妄爲的罪
[00:07:20.600 --> 00:07:21.840]  不容者罪合罪惡
[00:07:21.840 --> 00:07:26.040]  我便完全免犯大罪
[00:07:26.040 --> 00:07:28.320]  上帝是否存在呢?
[00:07:28.320 --> 00:07:31.680]  絕大部分的人都會相信有造物主
[00:07:31.680 --> 00:07:35.200]  神的永恆和神聖是明明可知
[00:07:35.200 --> 00:07:37.120]  雖是眼不能見
[00:07:37.120 --> 00:07:38.880]  但藉着所造之物
[00:07:38.880 --> 00:07:40.200]  就可以瞭解
[00:07:40.200 --> 00:07:41.560]  既然無可推諉
[00:07:41.560 --> 00:07:43.720]  羅馬書一章二十節
[00:07:43.720 --> 00:07:48.160]  但造物主跟我有什麼關係呢?
[00:07:48.160 --> 00:07:50.840]  造物主好像一個鐘標像
[00:07:50.840 --> 00:07:52.400]  上了法條
[00:07:52.400 --> 00:07:54.560]  鍾標又自行運轉
[00:07:54.560 --> 00:07:56.560]  世界又自動駕駛
[00:07:56.560 --> 00:07:58.920]  自己自動駕駛了
[00:07:58.920 --> 00:08:00.680]  上帝存在
[00:08:00.680 --> 00:08:03.920]  就好像航海家一號
[00:08:03.920 --> 00:08:04.840]  他存在的
[00:08:04.840 --> 00:08:06.800]  但不可能聯繫他
[00:08:06.800 --> 00:08:09.960]  唯一他沉默會着我們
[00:08:09.960 --> 00:08:11.360]  我們稱這種信仰
[00:08:11.360 --> 00:08:13.400]  稱爲自然神論
[00:08:13.400 --> 00:08:15.400]  D20
[00:08:15.400 --> 00:08:18.080]  自然神論和無神論
[00:08:18.080 --> 00:08:20.200]  只是一步之遙
[00:08:20.200 --> 00:08:22.160]  他存在的
[00:08:22.160 --> 00:08:23.920]  但你聯繫不到他
[00:08:23.920 --> 00:08:26.360]  他也會着跟你溝通
[00:08:26.360 --> 00:08:29.240]  其實就等於無神
[00:08:29.240 --> 00:08:31.960]  無言之語
[00:08:31.960 --> 00:08:32.960]  諸天無言無語
[00:08:32.960 --> 00:08:34.560]  其實
[00:08:34.560 --> 00:08:35.600]  有無聲音可聽
[00:08:35.600 --> 00:08:36.840]  其實是無言之語
[00:08:36.840 --> 00:08:38.680]  是有信息的
[00:08:38.680 --> 00:08:41.200]  逼迫的信息不是用言語
[00:08:41.200 --> 00:08:45.960]  是用無言語來表達這個信息
[00:08:45.960 --> 00:08:50.160]  一個同系作家的父子
[00:08:50.160 --> 00:08:51.680]  因爲一些事
[00:08:51.680 --> 00:08:54.080]  感情產生很大的異見
[00:08:54.080 --> 00:08:55.920]  之後就不聯繫了
[00:08:55.920 --> 00:08:58.040]  畢竟是父子的
[00:08:58.040 --> 00:09:01.960]  兒子很想打開心結
[00:09:01.960 --> 00:09:05.040]  主動約爸爸去以前
[00:09:05.040 --> 00:09:08.480]  他小時候跟他釣魚的地方
[00:09:08.480 --> 00:09:14.680]  整個下午大家就在旁邊釣魚
[00:09:14.680 --> 00:09:20.640]  這個父親在日記寫裏面
[00:09:20.640 --> 00:09:22.560]  說那天真的失敗了
[00:09:22.560 --> 00:09:25.160]  我兒子在我旁邊
[00:09:25.160 --> 00:09:27.880]  竟然跟我說多幾句話
[00:09:27.880 --> 00:09:30.000]  可能是兩句
[00:09:30.000 --> 00:09:32.400]  但同一天兒子的日記
[00:09:32.400 --> 00:09:33.480]  是怎樣寫的呢?
[00:09:33.480 --> 00:09:36.640]  他說今天真的落頭了
[00:09:36.640 --> 00:09:37.960]  開心死了
[00:09:37.960 --> 00:09:41.600]  我爸爸竟然整個下午陪着我
[00:09:41.600 --> 00:09:43.200]  雖然沒什麼出聲
[00:09:43.200 --> 00:09:45.800]  但他跟我同在
[00:09:45.800 --> 00:09:51.080]  兒子看重的是意念
[00:09:51.080 --> 00:09:52.680]  爸爸陪着他
[00:09:52.680 --> 00:09:54.200]  但爸爸看重的是
[00:09:54.200 --> 00:09:57.120]  酸豬一口的言語
[00:09:57.120 --> 00:09:58.120]  所以無言無語
[00:09:58.120 --> 00:10:02.360]  其實是一種溝通的信息
[00:10:02.360 --> 00:10:06.160]  我們知道上帝所造的世界真是太奇妙
[00:10:06.160 --> 00:10:10.560]  「晨昏開晝夜,黑夜舉乾坤,
[00:10:10.560 --> 00:10:14.800]  潮汐隨月轉,四季依日雲,
[00:10:14.800 --> 00:10:18.440]  河汗渺渺,巨流滔滔,
[00:10:18.440 --> 00:10:23.480]  有黑夜有早晨,
[00:10:23.480 --> 00:10:29.640]  地球自轉隨月亮,有潮汐漲退,
[00:10:29.640 --> 00:10:31.520]  地球與夏陽轉一週,
[00:10:31.520 --> 00:10:33.520]  有四季春夏秋冬,
[00:10:33.520 --> 00:10:37.000]  望送去天體的星羅奇報,
[00:10:37.000 --> 00:10:46.080]  很宏大渺渺,在地上的巨河不斷流動,
[00:10:46.080 --> 00:10:51.160]  大自然的鬼斧神弓,秀麗宏偉,
[00:10:51.160 --> 00:10:55.240]  看我們看得口呆目定,
[00:10:55.240 --> 00:10:59.560]  面對灰雲我只有驚歎驚訝,
[00:10:59.560 --> 00:11:02.320]  面對奧祕只有靜默。」
[00:11:02.320 --> 00:11:05.600]  所以無言無語的意思就是讓我們
[00:11:05.600 --> 00:11:07.880]  面對這個未來的世界,
[00:11:07.880 --> 00:11:10.920]  奇妙的世界,我們無言以對,
[00:11:10.920 --> 00:11:13.080]  其實是信息來的。
[00:11:13.080 --> 00:11:16.640]  經文留意他運用的意象,
[00:11:16.640 --> 00:11:22.400]  強調神創造偉大之中的細緻的寶質,
[00:11:22.400 --> 00:11:25.160]  的保護、保養。
[00:11:25.160 --> 00:11:27.880]  日夜穩定的節奏,第二節,
[00:11:27.880 --> 00:11:31.360]  「這日到那日,這日到那夜,
[00:11:31.360 --> 00:11:35.680]  普渡衆生,祂的量大通遍天下,
[00:11:35.680 --> 00:11:41.120]  祂的言語傳到地上,神關心所有人,
[00:11:41.120 --> 00:11:43.040]  因習萬民。」
[00:11:43.040 --> 00:11:44.640]  第六節,
[00:11:44.640 --> 00:11:47.960]  「沒有一物被隱藏不得祂的熱氣。」
[00:11:47.960 --> 00:11:49.280]  沒錯,
[00:11:49.280 --> 00:11:51.360]  「日頭照好人,也就照打人,
[00:11:51.360 --> 00:11:56.080]  給不義的人,也就給不義的人。」
[00:11:56.080 --> 00:11:58.640]  人民愛因斯坦,
[00:11:58.640 --> 00:12:00.480]  有關宇宙的問題,
[00:12:00.480 --> 00:12:03.120]  你最想提問些甚麼呢?
[00:12:03.120 --> 00:12:07.280]  你最想問有關宇宙的甚麼問題呢?
[00:12:07.280 --> 00:12:10.200]  我想知道你怎樣回答呢?
[00:12:10.200 --> 00:12:12.080]  我最想知道,
[00:12:12.080 --> 00:12:16.360]  這個宇宙是否對我們友善?
[00:12:16.360 --> 00:12:17.560]  我很想知道,
[00:12:17.560 --> 00:12:21.240]  宇宙對我們是否友善?
[00:12:21.240 --> 00:12:24.840]  相對宇宙,人是渺小和軟弱,
[00:12:24.840 --> 00:12:27.600]  不要說外星人入侵,
[00:12:27.600 --> 00:12:30.200]  就是一塊隕石擊中地球,
[00:12:30.200 --> 00:12:32.200]  引起巨大的海嘯,
[00:12:32.200 --> 00:12:36.320]  我們都要遭滅頂。
[00:12:36.320 --> 00:12:37.760]  從保持的角度看,
[00:12:37.760 --> 00:12:43.120]  無言無語就好像父母或者祖父母,
[00:12:43.120 --> 00:12:49.480]  被他睡了覺的兒孫輕輕蓋上被褥,
[00:12:49.480 --> 00:12:50.840]  不出聲,
[00:12:50.840 --> 00:12:52.560]  只有滿足的微笑,
[00:12:52.560 --> 00:12:57.000]  因爲怕驚醒他。
[00:12:57.000 --> 00:12:59.000]  無言無語就不出聲,
[00:12:59.000 --> 00:13:00.720]  將被子蓋住,
[00:13:00.720 --> 00:13:02.600]  怕他冷死。
[00:13:02.600 --> 00:13:04.080]  1528年,
[00:13:04.080 --> 00:13:06.960]  馬丁·努德寫《小問答》,
[00:13:06.960 --> 00:13:11.040]  是教導孩童有關基本的義理,
[00:13:11.040 --> 00:13:13.000]  講到創造的時候,
[00:13:13.000 --> 00:13:15.080]  都是從上帝的保護,
[00:13:15.080 --> 00:13:18.760]  我們叫保治、看顧入手,
[00:13:18.760 --> 00:13:20.880]  「我信上帝全能夠輔助創造天地的主人」,
[00:13:20.880 --> 00:13:23.200]  是甚麼意思呢?
[00:13:23.200 --> 00:13:26.600]  努德說:「我信上帝造我王萬物,
[00:13:26.600 --> 00:13:33.240]  賜我身體、靈魂、耳目、八體、理性和感官,
[00:13:33.240 --> 00:13:34.600]  並且繼續保存,
[00:13:34.600 --> 00:13:40.360]  祂又賜我衣服、飲食、屋宇、家庭、妻子、兒女、
[00:13:40.360 --> 00:13:44.800]  土地、牲畜、我擁有的一切,
[00:13:44.800 --> 00:13:47.160]  祂爲了養活我的身體、生命,
[00:13:47.160 --> 00:13:50.920]  每日豐富供給我一切所需用的,
[00:13:50.920 --> 00:13:57.440]  無論有甚麼危險、兇惡,祂保護、看顧、保佑我,
[00:13:57.440 --> 00:14:02.000]  這都是出於祂爲父、爲臣的良善和憐憫,
[00:14:02.000 --> 00:14:04.800]  不是因爲我有甚麼功勞或配得,
[00:14:04.800 --> 00:14:07.960]  爲這一切的事,我有責任來感謝、
[00:14:07.960 --> 00:14:11.840]  縱揚、侍奉、信服祂。」
[00:14:11.840 --> 00:14:15.400]  《諸天》,好像一幅圖畫,
[00:14:15.400 --> 00:14:17.720]  有法人思考信仰的,
[00:14:17.720 --> 00:14:19.800]  是有效傳遞信息,
[00:14:19.800 --> 00:14:21.960]  我們知道出色的廣告,
[00:14:21.960 --> 00:14:26.120]  大部分是利用圖像、畫作、攝影的作品,
[00:14:26.120 --> 00:14:29.360]  然後一兩行的文字,
[00:14:29.360 --> 00:14:32.520]  是有法讀者的想象力,
[00:14:32.520 --> 00:14:35.360]  畢竟現在資訊太多了,
[00:14:35.360 --> 00:14:37.840]  讓人感到資訊疲勞,
[00:14:37.840 --> 00:14:42.080]  《諸天》其實是圖像,也是符號,
[00:14:42.080 --> 00:14:47.480]  有揭示,同時是遮蓋實有的功用,
[00:14:47.480 --> 00:14:51.840]  一如所有藝術作品,都是誘發我們,
[00:14:51.840 --> 00:14:55.520]  追求更大揭示的慾望,
[00:14:55.520 --> 00:14:57.480]  《西上記》,《春陰陰》,
[00:14:57.480 --> 00:15:00.280]  張手柏,小孩子,
[00:15:00.280 --> 00:15:03.800]  故意掉到地上,應該是故意的,
[00:15:03.800 --> 00:15:06.080]  是一個視覺的符號,
[00:15:06.080 --> 00:15:10.120]  張生撿到的手柏,
[00:15:10.120 --> 00:15:12.880]  是揭示,同時是遮蓋的,
[00:15:12.880 --> 00:15:14.840]  究竟揭示甚麼呢?
[00:15:14.840 --> 00:15:19.440]  張生思前想後,心裏很亂,
[00:15:19.440 --> 00:15:22.560]  究竟小姐有甚麼啓示呢?
[00:15:22.560 --> 00:15:25.600]  我今晚要去西廂打聽打聽,
[00:15:25.600 --> 00:15:31.240]  無言無語也無聲音可聽,是很要命的,
[00:15:31.240 --> 00:15:33.560]  揭示又遮蓋,
[00:15:33.560 --> 00:15:39.320]  上帝造的天地的奇妙宏大,
[00:15:39.320 --> 00:15:42.480]  令我們思考信仰,
[00:15:42.480 --> 00:15:48.200]  在他在那裡,他並不沉默的書裡提及一個青年人,
[00:15:48.200 --> 00:15:51.880]  他想不通爲何世界有那麼多的苦難,
[00:15:51.880 --> 00:15:54.360]  他心靈受到很大的折磨,
[00:15:54.360 --> 00:15:56.680]  有一次他來到一個懸崖,
[00:15:56.680 --> 00:15:59.840]  本來想跳下去,
[00:15:59.840 --> 00:16:01.760]  想不通爲何有那麼多的苦難,
[00:16:01.760 --> 00:16:03.480]  這是真實的,
[00:16:03.480 --> 00:16:09.160]  但當時看到整個山川河岸的美麗,
[00:16:09.160 --> 00:16:10.960]  他停下來,
[00:16:10.960 --> 00:16:14.160]  覺得種物主留下了痕跡,
[00:16:14.160 --> 00:16:16.320]  他是美善的種物主,
[00:16:16.320 --> 00:16:18.520]  追求信仰,
[00:16:18.520 --> 00:16:21.400]  詩篇十九篇講到日更的太陽,
[00:16:21.400 --> 00:16:24.960]  另一篇詩篇第八篇講到夜更的月亮,
[00:16:24.960 --> 00:16:30.320]  兩篇合在一起更體會上帝的造化奇妙,
[00:16:30.320 --> 00:16:35.760]  1969年7月30日,
[00:16:35.760 --> 00:16:41.880]  有史以來全球最多的觀衆都平息靜氣看月電視機,
[00:16:41.880 --> 00:16:44.400]  觀賞兩個太空人,
[00:16:44.400 --> 00:16:48.320]  巴茲·奧爾德林(Bruce Andrews)
[00:16:48.320 --> 00:16:54.280]  與尼爾·阿姆斯特朗(Neil Armstrong)
[00:16:54.280 --> 00:16:59.320]  他們首次踏足月球電視直播,
[00:16:59.320 --> 00:17:02.960]  因爲在前一年1968年聖誕前夕,
[00:17:02.960 --> 00:17:06.880]  太陽神八號環繞月球時,
[00:17:06.880 --> 00:17:11.440]  幾位太空人因爲在太空中中毒創世紀,
[00:17:11.440 --> 00:17:15.640]  被美國一個無神論者,
[00:17:15.640 --> 00:17:17.640]  Madeleine O'Hare,
[00:17:17.640 --> 00:17:19.760]  控告太空總署,
[00:17:19.760 --> 00:17:23.760]  說她如何榮揚在太空讀出聖經呢?
[00:17:23.760 --> 00:17:25.800]  這是宗教的立場,
[00:17:25.800 --> 00:17:30.720]  結果最高法院拒絕她,不受理。
[00:17:30.720 --> 00:17:34.480]  奧爾德林受到很大的壓力,
[00:17:34.480 --> 00:17:40.440]  要她放棄本來安排了太空讀出有關創造的經文,
[00:17:40.440 --> 00:17:41.920]  她如何處理呢?
[00:17:41.920 --> 00:17:44.120]  她很有智慧,
[00:17:44.120 --> 00:17:49.480]  侯斯頓這個紅鷹機長說話,
[00:17:49.480 --> 00:17:52.120]  我邀請大家有片刻的靜默,
[00:17:52.120 --> 00:17:54.200]  Over!
[00:17:54.200 --> 00:17:59.320]  我邀請每一位聽我所講的,
[00:17:59.320 --> 00:18:01.960]  無論你身在何處,
[00:18:01.960 --> 00:18:04.520]  你是哪一個人,
[00:18:04.520 --> 00:18:11.000]  請現在就剛纔幾個小時你眼睛看到的一切,
[00:18:11.000 --> 00:18:15.680]  作出你合適的感恩。
[00:18:15.680 --> 00:18:19.800]  接着她對自己讀出《約翰福音》十五章第五節,
[00:18:19.800 --> 00:18:23.440]  「我是葡萄樹,你們是枝子,
[00:18:23.440 --> 00:18:27.760]  你了我,你就不能作甚麼就自己領受聖餐。」
[00:18:27.760 --> 00:18:31.200]  在回程最後大起塵干時,
[00:18:31.200 --> 00:18:37.640]  奧爾德林讀出詩篇第八篇第三第四節,
[00:18:37.640 --> 00:18:43.320]  「我觀看你指頭所造的天,
[00:18:43.320 --> 00:18:47.840]  並你所陳設的月亮星宿,
[00:18:47.840 --> 00:18:53.280]  人算甚麼,你竟顧念他;
[00:18:53.280 --> 00:18:58.400]  世人算甚麼,你竟眷顧他;
[00:18:58.400 --> 00:19:01.760]  他在哪裏,他並不爭脈。」
[00:19:01.760 --> 00:19:06.120]  上主是透過大言對我們講說話,
[00:19:06.120 --> 00:19:07.480]  更進一步,
[00:19:07.480 --> 00:19:12.240]  他借摩西在山下山班下的律法對我們講說話,
[00:19:12.240 --> 00:19:15.960]  律法是上帝的訓詞和命令,
[00:19:15.960 --> 00:19:23.440]  事後到了,他更藉着他獨生的愛子親自和我們講說話。
[00:19:23.440 --> 00:19:26.680]  我們看詩篇,十九篇七至十一節,
[00:19:26.680 --> 00:19:31.640]  請留意這段經文用了六個不同的名詞,
[00:19:31.640 --> 00:19:36.160]  分三組來描述律法的,
[00:19:36.160 --> 00:19:41.120]  律法的全被法道確定第一組,對稱的,
[00:19:41.120 --> 00:19:45.680]  第二就是分詞徵跡,命令清潔,
[00:19:45.680 --> 00:19:49.280]  第三組就是道理、結證、典章、真實,
[00:19:49.280 --> 00:19:51.080]  每一對是平衡的,
[00:19:51.080 --> 00:19:53.640]  第一、第三對是類似的,
[00:19:53.640 --> 00:19:59.040]  用來突出中間的重要就是分詞和命令,
[00:19:59.040 --> 00:20:01.400]  第一對律法全被法道確定,
[00:20:01.400 --> 00:20:05.160]  是指律法本身內容的完整,第七節,
[00:20:05.160 --> 00:20:07.880]  成爲標杆,法道確定,
[00:20:07.880 --> 00:20:12.360]  第三對道理、結證、典章、真實,
[00:20:12.360 --> 00:20:16.960]  是指律法是公平的制度,第九節,
[00:20:16.960 --> 00:20:20.040]  並無瑕疵的道理、結證,
[00:20:20.040 --> 00:20:22.280]  法道確定,典章、真實,
[00:20:22.280 --> 00:20:27.080]  能夠在社羣中成爲重要的制度,一切遵守,
[00:20:27.080 --> 00:20:30.800]  但中間,第二對是重要的,
[00:20:30.800 --> 00:20:35.680]  講出律法是上帝的分詞和命令,第八節,
[00:20:35.680 --> 00:20:39.440]  不是人爲的制定,positive law,
[00:20:39.440 --> 00:20:41.960]  是自然法則,natural law,
[00:20:41.960 --> 00:20:43.800]  是與人的良心呼應,
[00:20:43.800 --> 00:20:47.280]  所以律法能夠甦醒人心,
[00:20:47.280 --> 00:20:52.680]  使與人有智慧,能明亮人的眼目,
[00:20:52.680 --> 00:20:55.200]  律法使人明白對與錯,
[00:20:55.200 --> 00:20:59.800]  外在律法的宣講,內在良心的和應,
[00:20:59.800 --> 00:21:01.800]  所以是全然公義,
[00:21:01.800 --> 00:21:08.760]  像金金般的寶貴,像物般的金田珠天,
[00:21:08.760 --> 00:21:13.320]  滋生萬物,供養我們,
[00:21:13.320 --> 00:21:17.120]  好像不出聲的父母無言無語,
[00:21:17.120 --> 00:21:21.800]  將皮膚輕輕覆蓋着睡了覺的孩子身上,
[00:21:21.800 --> 00:21:25.040]  律法是分詞和命令,
[00:21:25.040 --> 00:21:28.760]  就像父母對兒女的百般叮嚀,
[00:21:28.760 --> 00:21:32.040]  甚至大聲地斥責、警告,
[00:21:32.040 --> 00:21:35.000]  「不要誤入歧途!」
