
[00:00:00.000 --> 00:00:04.100]  在這裏再次問大家大英姐妹安
[00:05:36.800 --> 00:05:42.100]  很多貨就發了去給不同香港的商鋪
[00:05:42.100 --> 00:05:45.100]  然後你要發貨之後
[00:05:45.100 --> 00:05:47.200]  你要收貨銀
[00:05:47.200 --> 00:05:48.600]  那什麼時候去收呢?
[00:05:48.600 --> 00:05:51.000]  通常是星期天去收
[00:05:51.000 --> 00:05:54.400]  那些店鋪多數星期天都開工的
[00:05:54.400 --> 00:05:55.800]  不過趁星期天
[00:05:55.800 --> 00:06:00.100]  他們生意比較慢一點
[00:06:00.100 --> 00:06:02.200]  我爸爸通常星期天就會
[00:06:02.200 --> 00:06:05.300]  逐間店鋪問他
[00:06:05.300 --> 00:06:06.900]  收貨銀
[00:06:06.900 --> 00:06:08.100]  我媽媽就說
[00:06:08.100 --> 00:06:09.000]  不如這樣吧
[00:06:09.000 --> 00:06:11.600]  今天你帶你兒子去走走
[00:06:11.600 --> 00:06:13.600]  我們第一次很開心
[00:06:13.600 --> 00:06:15.400]  跟爸爸去街
[00:06:15.400 --> 00:06:18.000]  不知道他星期天做什麼
[00:06:18.000 --> 00:06:20.200]  就是知道他喝完茶就不見了人
[00:06:20.200 --> 00:06:21.900]  然後去了哪裡呢?
[00:06:21.900 --> 00:06:23.900]  就跟他去逛街
[00:06:23.900 --> 00:06:25.600]  去收貨銀
[00:06:25.600 --> 00:06:27.900]  因此我很記得
[00:06:27.900 --> 00:06:29.300]  第一次去的時候
[00:06:29.300 --> 00:06:31.100]  那個經驗就是
[00:06:31.100 --> 00:06:34.200]  去到收貨銀的地區
[00:06:34.200 --> 00:06:35.900]  是我從來都沒去過的
[00:06:35.900 --> 00:06:37.700]  譬如
[00:06:37.700 --> 00:06:40.400]  我不知道大英姐妹熟不熟悉香港
[00:06:40.400 --> 00:06:43.900]  有個地方叫做九龍城寨
[00:06:43.900 --> 00:06:47.400]  她真的走進九龍城寨裡面收貨銀
[00:06:47.400 --> 00:06:49.500]  我其實人生當中
[00:06:49.500 --> 00:06:53.200]  在九龍城寨的印象是好不好的
[00:06:53.200 --> 00:06:55.900]  因為我發覺原來九龍城寨的街
[00:06:55.900 --> 00:06:57.600]  不是真的一條街
[00:06:57.600 --> 00:06:59.100]  其實是一些洞來的
[00:06:59.100 --> 00:07:00.800]  要鑽的
[00:07:00.800 --> 00:07:03.600]  有時有些大的電纜
[00:07:03.600 --> 00:07:05.300]  有些木板間開
[00:07:05.300 --> 00:07:06.800]  你就要跨過它
[00:07:06.800 --> 00:07:09.300]  或者鑽在下面走過
[00:07:09.300 --> 00:07:11.400]  去到一些商鋪裡面
[00:07:11.400 --> 00:07:14.400]  甚至那些商鋪是很特別的
[00:07:14.400 --> 00:07:17.100]  它的商鋪我們以為有個大門口
[00:07:17.100 --> 00:07:18.900]  然後打開門做生意
[00:07:18.900 --> 00:07:20.100]  它不是這樣的
[00:07:20.100 --> 00:07:21.900]  它其實是一個
[00:07:21.900 --> 00:07:23.900]  類似像一個窗口差不多
[00:07:23.900 --> 00:07:25.500]  高幾級的
[00:07:25.500 --> 00:07:27.700]  要走到四五級樓梯
[00:07:27.700 --> 00:07:28.600]  鑽頭進去
[00:07:28.600 --> 00:07:30.600]  然後就跟老闆說
[00:07:30.600 --> 00:07:32.700]  老闆我想要買些什麼
[00:07:32.700 --> 00:07:33.700]  有一次我記得
[00:07:33.700 --> 00:07:35.300]  就跟我爸爸去到
[00:07:35.300 --> 00:07:36.900]  這些九龍城寨
[00:07:36.900 --> 00:07:38.200]  或者三教九流的地方
[00:07:38.200 --> 00:07:40.100]  很多這些地方
[00:07:40.100 --> 00:07:41.400]  就去收貨銀
[00:07:41.400 --> 00:07:43.000]  進去的時候
[00:07:43.000 --> 00:07:44.800]  通常那些人就說
[00:07:44.800 --> 00:07:45.400]  喂
[00:07:45.400 --> 00:07:47.500]  我爸爸姓王
[00:07:47.500 --> 00:07:48.800]  黃先生
[00:07:48.800 --> 00:07:49.900]  這麼錯檔
[00:07:49.900 --> 00:07:51.900]  所以我對這句話很敏感
[00:07:51.900 --> 00:07:53.200]  這麼錯檔
[00:07:53.200 --> 00:07:55.300]  錯檔的意思其實不是歡迎你
[00:07:55.300 --> 00:07:57.300]  其實為什麼現在來
[00:07:57.300 --> 00:07:59.900]  當然是不想你收貨銀
[00:07:59.900 --> 00:08:01.800]  我爸爸就說
[00:08:01.800 --> 00:08:02.800]  你都知道
[00:08:02.800 --> 00:08:04.000]  看看你的生意如何
[00:08:04.000 --> 00:08:05.200]  我爸爸第一句不是說
[00:08:05.200 --> 00:08:06.900]  叫你收錢的
[00:08:06.900 --> 00:08:09.700]  說看看你的生意如何
[00:08:09.700 --> 00:08:10.800]  接著
[00:08:10.800 --> 00:08:11.900]  我們做小孩子
[00:08:11.900 --> 00:08:13.300]  最開心的就是什麼呢
[00:08:13.300 --> 00:08:15.400]  看到很多沒見過的東西
[00:08:15.400 --> 00:08:16.600]  但是
[00:08:16.600 --> 00:08:18.900]  就是有一個很特殊的機會
[00:08:18.900 --> 00:08:20.400]  就是聽見我爸爸
[00:08:20.400 --> 00:08:22.900]  跟很多人的溝通
[00:08:22.900 --> 00:08:23.800]  他不是跟我說的
[00:08:23.800 --> 00:08:25.200]  不過他跟那些人說
[00:08:25.200 --> 00:08:27.600]  我就覺得那些溝通很有趣
[00:08:27.600 --> 00:08:28.300]  怎麼有趣呢
[00:08:28.300 --> 00:08:30.400]  因為他們似乎
[00:08:30.400 --> 00:08:33.300]  大家又好像不是真的很
[00:08:33.300 --> 00:08:35.000]  很和喀似的
[00:08:35.000 --> 00:08:36.700]  他的語氣似乎
[00:08:36.700 --> 00:08:38.900]  大家好像你又潤一下我
[00:08:38.900 --> 00:08:40.000]  懂不懂這句話
[00:08:40.000 --> 00:08:41.100]  潤一下你
[00:08:41.100 --> 00:08:41.900]  你又潤一下我
[00:08:41.900 --> 00:08:43.200]  我又潤一下你
[00:08:43.200 --> 00:08:44.600]  但是接著
[00:08:44.600 --> 00:08:45.400]  過了不久
[00:08:45.400 --> 00:08:46.300]  我爸爸就走了
[00:08:46.300 --> 00:08:48.100]  那我不知道為什麼要走了
[00:08:48.100 --> 00:08:50.700]  那就走了
[00:08:50.700 --> 00:08:53.000]  我就發覺我爸爸很多時候
[00:08:53.000 --> 00:08:54.500]  走了之後
[00:08:54.500 --> 00:08:55.500]  去了不久
[00:08:55.500 --> 00:08:56.600]  接著就跟我說
[00:08:56.600 --> 00:08:57.400]  他說
[00:08:57.400 --> 00:09:00.400]  你真的不想做那個人的生意
[00:09:00.400 --> 00:09:02.700]  我心想有生意為什麼不做呢
[00:09:02.700 --> 00:09:04.300]  最初我真的不明白
[00:09:04.300 --> 00:09:06.600]  那有些時候我爸爸就說
[00:09:06.600 --> 00:09:09.600]  這個人很笨
[00:09:09.600 --> 00:09:11.100]  有些人就說
[00:09:11.100 --> 00:09:12.200]  都不知道設數多久
[00:09:12.200 --> 00:09:14.100]  設多少
[00:09:14.100 --> 00:09:15.800]  原來拿了很多貨
[00:09:15.800 --> 00:09:19.100]  很多人原來不是真的給你錢
[00:09:19.100 --> 00:09:20.200]  你有沒有想過
[00:09:20.200 --> 00:09:21.900]  要做生意
[00:09:21.900 --> 00:09:23.600]  你可能賣一百元的生意
[00:09:23.600 --> 00:09:24.600]  做一百元的生意
[00:09:24.600 --> 00:09:25.500]  可能你收回來
[00:09:25.500 --> 00:09:29.400]  可能只有五六十元而已
[00:09:29.400 --> 00:09:31.600]  從我爸爸的對話裡面
[00:09:31.600 --> 00:09:32.900]  我就覺得很奇怪
[00:09:32.900 --> 00:09:37.100]  為什麼有這樣的現象呢
[00:09:37.100 --> 00:09:38.800]  但是最辛苦是什麼呢
[00:09:38.800 --> 00:09:39.800]  我爸爸原來
[00:09:39.800 --> 00:09:41.600]  你自從早上跟他喝完茶之後
[00:09:41.600 --> 00:09:43.900]  一直出去走的那一天
[00:09:43.900 --> 00:09:45.700]  是走到你腳都抽筋的
[00:09:45.700 --> 00:09:47.700]  因為他從來不停下來
[00:09:47.700 --> 00:09:49.500]  因為他要去不同的地區
[00:09:49.500 --> 00:09:51.200]  逐間舖捐進去
[00:09:51.200 --> 00:09:52.400]  然後問那個人
[00:09:52.400 --> 00:09:53.700]  你生意怎麼樣
[00:09:53.700 --> 00:09:56.200]  然後問他收回貨幣
[00:09:56.200 --> 00:09:57.600]  有時收到
[00:09:57.600 --> 00:09:59.900]  有時收不到
[00:09:59.900 --> 00:10:02.100]  但是在這個過程裡面
[00:10:02.100 --> 00:10:03.800]  我就開始發現到
[00:10:03.800 --> 00:10:06.900]  原來人性
[00:10:06.900 --> 00:10:10.500]  跟我所認識的世界是
[00:10:10.500 --> 00:10:11.700]  很不一樣的
[00:10:11.700 --> 00:10:13.300]  可能那時候年紀小
[00:10:13.300 --> 00:10:16.300]  覺得單純很多
[00:10:16.300 --> 00:10:18.600]  不會想到人是有這麼多詭計
[00:10:18.600 --> 00:10:19.600]  原來做生意是
[00:10:19.600 --> 00:10:24.500]  原來有這麼多竅妙的地方
[00:10:24.500 --> 00:10:25.900]  甚至原來做了生意
[00:10:25.900 --> 00:10:28.300]  原來收不足錢的
[00:10:28.300 --> 00:10:30.500]  那些怎麼找數呢
[00:10:30.500 --> 00:10:35.300]  那家裡最終的數銀是怎麼處理的
[00:10:35.300 --> 00:10:36.300]  我沒有處理
[00:10:36.300 --> 00:10:38.900]  直到後期才知道
[00:10:38.900 --> 00:10:41.300]  原來是不容易
[00:10:41.300 --> 00:10:43.700]  不過藉著這個過程
[00:10:43.700 --> 00:10:47.700]  我就覺得原來跟爸爸相處
[00:10:47.700 --> 00:10:50.000]  是一個很好的機會
[00:10:50.000 --> 00:10:52.300]  讓我們去明白到
[00:10:52.300 --> 00:10:54.000]  你的爸爸是怎麼想的
[00:10:54.000 --> 00:10:55.700]  他處事的態度是怎麼樣
[00:10:55.700 --> 00:10:59.500]  而他的處事態度也不少
[00:10:59.500 --> 00:11:02.300]  透過這個機會去傳遞給我知道
[00:11:02.300 --> 00:11:04.100]  是不經不覺的
[00:11:04.100 --> 00:11:07.200]  如果套用到這種經歷
[00:11:07.200 --> 00:11:10.300]  用在我們屬靈的事上面
[00:11:10.300 --> 00:11:12.500]  我就有一番不同的理解
[00:11:12.500 --> 00:11:14.200]  因為特別當我自從
[00:11:14.200 --> 00:11:17.300]  三十幾年前開始信主的時候
[00:11:17.300 --> 00:11:19.900]  我經常聽見教會說一句話
[00:11:19.900 --> 00:11:23.200]  就是與主同行
[00:11:23.200 --> 00:11:25.800]  如果我想起與主同行這句話
[00:11:25.800 --> 00:11:27.500]  套用好像我爸爸
[00:11:27.500 --> 00:11:29.500]  我跟他星期天去收帳
[00:11:29.500 --> 00:11:31.900]  那種同行我就真的不太想走
[00:11:31.900 --> 00:11:34.700]  因為你知道香港又熱又盛
[00:11:34.700 --> 00:11:37.100]  我爸爸又不花錢的
[00:11:37.100 --> 00:11:38.000]  真的不花錢的
[00:11:38.000 --> 00:11:39.300]  他不花在自己的錢
[00:11:39.300 --> 00:11:41.100]  花在子女身上
[00:11:41.100 --> 00:11:41.900]  不過跟我出去
[00:11:41.900 --> 00:11:44.600]  他就當好像他自己那樣
[00:11:44.600 --> 00:11:47.200]  熱到死又不喝水
[00:11:47.200 --> 00:11:48.000]  又不喝汽水
[00:11:48.000 --> 00:11:49.500]  我們見到很口渴
[00:11:49.500 --> 00:11:50.700]  又不敢說
[00:11:50.700 --> 00:11:52.100]  因為爸爸也不喝
[00:11:52.100 --> 00:11:53.700]  那你怎麼敢喝
[00:11:53.700 --> 00:11:55.300]  然後我還記得我媽媽
[00:11:55.300 --> 00:11:56.800]  在最後回到家裡
[00:11:56.800 --> 00:12:00.000]  問今天跟爸爸怎麼樣
[00:12:00.000 --> 00:12:03.100]  我說水都沒喝過
[00:12:03.100 --> 00:12:05.600]  早上喝茶之後
[00:12:05.600 --> 00:12:06.700]  然後我媽媽罵我
[00:12:06.700 --> 00:12:08.300]  罵我爸爸罵了很久
[00:12:08.300 --> 00:12:09.500]  他說你有沒有搞錯
[00:12:09.500 --> 00:12:11.700]  你也給兒子喝一口水
[00:12:11.700 --> 00:12:12.500]  你叫他理嗎
[00:12:12.500 --> 00:12:13.600]  這樣能捱嗎
[00:12:13.600 --> 00:12:16.700]  他不能捱的
[00:12:16.700 --> 00:12:19.200]  教會經常都說
[00:12:19.200 --> 00:12:21.500]  與主同行
[00:12:21.500 --> 00:12:23.400]  過去一年了
[00:12:23.400 --> 00:12:26.400]  我們又走到什麼地步呢
[00:12:26.400 --> 00:12:28.700]  學了些什麼呢
[00:12:28.700 --> 00:12:30.000]  是不是真的跟上主
[00:12:30.000 --> 00:12:32.900]  走了一年之後
[00:12:32.900 --> 00:12:34.300]  你的生命上面
[00:12:34.300 --> 00:12:38.100]  又對上主認識多一點
[00:12:38.100 --> 00:12:42.000]  還是我們仍然是處在一種
[00:12:42.000 --> 00:12:45.300]  很表面的狀態
[00:12:45.300 --> 00:12:47.500]  甚至我們的主是怎樣
[00:12:47.500 --> 00:12:49.600]  這位主都未必明白
[00:12:49.600 --> 00:12:51.500]  今天我想透過這段聖經
[00:12:51.500 --> 00:12:52.500]  跟大家一起去看
[00:12:52.500 --> 00:12:56.500]  馬太福音第十九章第一至十二節
[00:12:56.500 --> 00:12:58.200]  這段聖經我們思想一個題目
[00:12:58.200 --> 00:12:59.300]  叫做與主同行
[00:12:59.300 --> 00:13:02.300]  是為了認識主的道理
[00:13:02.300 --> 00:13:05.200]  來作為目標
[00:13:05.200 --> 00:13:07.400]  如果我們與主同行
[00:13:07.400 --> 00:13:09.000]  不是為了這件事
[00:13:09.000 --> 00:13:10.100]  只不過是為了
[00:13:10.100 --> 00:13:11.700]  可能宗教感上面
[00:13:11.700 --> 00:13:14.300]  你覺得自己好像虔誠了
[00:13:14.300 --> 00:13:16.100]  我覺得今天這堂課
[00:13:16.100 --> 00:13:19.300]  應該希望藉著這段聖經
[00:13:19.300 --> 00:13:22.400]  能夠幫助大家去發掘一下
[00:13:22.400 --> 00:13:23.500]  或者打開一下
[00:13:23.500 --> 00:13:26.500]  在迎接接下來的2024年的時候
[00:13:26.500 --> 00:13:28.500]  我們的屬靈生命
[00:13:28.500 --> 00:13:29.900]  應該怎樣與主同行
[00:13:29.900 --> 00:13:32.500]  好 讓我們一起打開這段聖經
[00:13:32.500 --> 00:13:36.100]  馬太福音第十九章第一至十二節
[00:13:36.100 --> 00:13:37.800]  我們先讀一下這段聖經
[00:13:37.800 --> 00:13:41.900]  這段聖經很多時候都拿來講的
[00:13:41.900 --> 00:13:44.500]  特別很多男士都很喜歡來講的
[00:13:44.500 --> 00:13:46.500]  女士就不太想講這段聖經
[00:13:46.500 --> 00:13:48.600]  不過因為這段聖經引用了
[00:13:48.600 --> 00:13:50.000]  舊了一些的經節
[00:13:50.000 --> 00:13:53.500]  對於不同性別的人是不太好聽的
[00:13:53.500 --> 00:13:58.100]  但是我們從這段聖經來看
[00:13:58.100 --> 00:13:59.800]  從這段聖經怎樣去明白
[00:13:59.800 --> 00:14:01.400]  上帝與他同行
[00:14:01.400 --> 00:14:02.500]  好 我們一起打開之後
[00:14:02.500 --> 00:14:04.000]  我們一起讀 好不好
[00:14:04.000 --> 00:14:06.300]  好 我們一起讀
[00:14:06.300 --> 00:14:08.600]  我們以和合本去一起讀
[00:14:08.600 --> 00:14:11.300]  耶穌說完了這些話
[00:14:11.300 --> 00:14:13.300]  就離開加利利
[00:14:13.300 --> 00:14:17.100]  來到猶太的境界若彈河
[00:14:17.100 --> 00:14:19.900]  有很多人跟著他
[00:14:19.900 --> 00:14:24.100]  他就在那裡把他們的病人治好了
[00:14:24.100 --> 00:14:28.100]  有法利塞人來試探耶穌說
[00:14:28.100 --> 00:14:32.400]  人無論什麼緣故都可以休妻嗎
[00:14:32.400 --> 00:14:34.100]  耶穌回答說
[00:14:34.100 --> 00:14:38.600]  那起初創造人的是做男做女
[00:14:38.600 --> 00:14:39.800]  並且說
[00:14:39.800 --> 00:14:42.700]  因此人要離開父母
[00:14:42.700 --> 00:14:44.400]  與妻子聯合
[00:14:44.400 --> 00:14:46.600]  以人成為一體
[00:14:46.600 --> 00:14:49.400]  這經你們沒有念過嗎
[00:14:49.400 --> 00:14:50.900]  既然如此
[00:14:50.900 --> 00:14:53.200]  夫妻不再是兩個人
[00:14:53.200 --> 00:14:54.900]  乃是一體了
[00:14:54.900 --> 00:14:59.300]  所以神配合的人不可分開
[00:14:59.300 --> 00:15:00.900]  法利塞人說
[00:15:00.900 --> 00:15:05.400]  這樣摩西為什麼吩咐給妻子休書
[00:15:05.400 --> 00:15:07.300]  就可以休他呢
[00:15:07.300 --> 00:15:08.600]  耶穌說
[00:15:08.600 --> 00:15:11.400]  摩西因為你們的心硬
[00:15:11.400 --> 00:15:13.600]  所以許你們休妻
[00:15:13.600 --> 00:15:16.300]  但起初並不是這樣
[00:15:16.300 --> 00:15:17.800]  可告訴你們
[00:15:17.800 --> 00:15:20.000]  凡休妻領取的
[00:15:20.000 --> 00:15:22.700]  若不是為淫亂的緣故
[00:15:22.700 --> 00:15:24.800]  就是犯姦淫了
[00:15:24.800 --> 00:15:28.000]  有人取那被休的婦人
[00:15:28.000 --> 00:15:30.300]  也是犯姦淫了
[00:15:30.300 --> 00:15:32.500]  門徒對耶穌說
[00:15:32.500 --> 00:15:35.000]  人和妻子既是這樣
[00:15:35.000 --> 00:15:36.900]  倒不如不取
[00:15:36.900 --> 00:15:38.100]  耶穌說
[00:15:38.100 --> 00:15:41.200]  這話不是人都能領受的
[00:15:41.200 --> 00:15:43.100]  唯獨此給誰
[00:15:43.100 --> 00:15:44.900]  誰才能領受
[00:15:44.900 --> 00:15:47.500]  因為有生來是淫人
[00:15:47.500 --> 00:15:49.700]  也有被人淫的
[00:15:49.700 --> 00:15:52.900]  並有為千國的緣故止淫的
[00:15:52.900 --> 00:15:55.000]  這話誰能領受
[00:15:55.000 --> 00:15:57.300]  就可以領受
[00:15:57.300 --> 00:16:00.700]  首先多謝Joe
[00:16:00.700 --> 00:16:06.500]  為大家印了這個地圖
[00:16:06.500 --> 00:16:08.900]  如果大家是上網的
[00:16:08.900 --> 00:16:13.000]  在YouTube頻道的背景介紹
[00:16:13.000 --> 00:16:15.800]  有連結按下
[00:16:15.800 --> 00:16:19.300]  就可以直接從教會的網站
[00:16:19.300 --> 00:16:20.900]  下載這張地圖
[00:16:20.900 --> 00:16:22.900]  我稍後會略略提醒
[00:16:22.900 --> 00:16:26.900]  後面還有整個廣度大綱
[00:16:26.900 --> 00:16:30.000]  從聖經一開始
[00:16:30.000 --> 00:16:31.700]  我們會看到
[00:16:31.700 --> 00:16:34.500]  耶穌說完了這話
[00:16:34.500 --> 00:16:36.300]  即是說甚麼呢
[00:16:36.300 --> 00:16:40.400]  其實當我們回顧前文時
[00:16:40.400 --> 00:16:45.400]  我們會發覺到其實耶穌剛剛
[00:16:45.400 --> 00:16:50.300]  才說及到那個僕人
[00:16:50.300 --> 00:16:52.000]  一個惡的僕人
[00:16:52.000 --> 00:16:55.000]  他不肯到學校
[00:16:55.000 --> 00:16:56.400]  好像他的王
[00:16:56.400 --> 00:17:00.100]  或者主人處事的手法
[00:17:00.100 --> 00:17:06.700]  不理解這個王對人的歡容心
[00:17:06.700 --> 00:17:10.100]  於是他惡待其他同伴
[00:17:10.100 --> 00:17:11.300]  在上文中
[00:17:11.300 --> 00:17:14.900]  我們剛剛看完這個比喻之後
