
[00:00:00.000 --> 00:00:03.280]  各位螢幕前的弟兄姊妹平安
[00:02:19.640 --> 00:02:21.800]  不是因為我有多出色
[00:02:21.800 --> 00:02:24.480]  不是因為我有多聰明
[00:02:24.480 --> 00:02:26.720]  原因只有一個
[00:02:26.720 --> 00:02:29.320]  就是耶穌基督
[00:02:29.320 --> 00:02:32.640]  我今天想跟大家分享
[00:02:32.640 --> 00:02:36.560]  耶穌基督怎樣改變我的人生
[00:02:36.560 --> 00:02:39.280]  怎樣在我的生命裏面
[00:02:39.280 --> 00:02:42.960]  成就祂的美意
[00:02:42.960 --> 00:02:46.920]  故事要在我出世說起
[00:02:46.920 --> 00:02:51.000]  我本來出世在一個很美好的家庭
[00:02:51.000 --> 00:02:55.760]  家裏的經濟條件都很不錯
[00:02:55.760 --> 00:03:00.560]  本來我出世就打算買好車買好房子
[00:03:00.560 --> 00:03:03.440]  準備移民澳洲
[00:03:03.440 --> 00:03:06.040]  但當我六個月大的時候
[00:03:06.040 --> 00:03:11.200]  我本來還可以在學校行車上行一兩步
[00:03:11.200 --> 00:03:15.680]  變得越來越慢越來越弱
[00:03:15.680 --> 00:03:21.320]  之後我的父母就帶我去瑪麗醫院看醫生
[00:03:21.320 --> 00:03:26.240]  那些專家醫生還沒去驗就已經知道
[00:03:26.240 --> 00:03:28.040]  糟糕了
[00:03:28.040 --> 00:03:30.560]  應該是患上了一種叫做
[00:03:30.560 --> 00:03:34.240]  脊椎肌肉萎縮症的病
[00:03:34.240 --> 00:03:37.000]  這個病是沒有藥可以醫治的
[00:03:37.000 --> 00:03:41.160]  我一世人要坐在輪椅上
[00:03:41.160 --> 00:03:45.600]  不會行需要人照顧
[00:03:45.600 --> 00:03:47.440]  大家可以想像得到
[00:03:47.440 --> 00:03:50.920]  一個家庭原本很美滿
[00:03:50.920 --> 00:03:57.600]  但遭逢劫難一定是很不容易的事
[00:03:57.600 --> 00:04:01.040]  是非常之不容易的
[00:04:01.040 --> 00:04:05.360]  我父母很難接受這個真相
[00:04:05.360 --> 00:04:09.160]  然後在好一段時間我成長中
[00:04:09.160 --> 00:04:12.240]  我父母不斷去找新的醫生
[00:04:12.240 --> 00:04:16.760]  美國的醫生、澳洲的醫生、英國的醫生
[00:04:16.760 --> 00:04:21.000]  去重新檢查我的病
[00:04:21.000 --> 00:04:25.120]  他們很希望有一個醫生告訴他們
[00:04:25.120 --> 00:04:27.480]  原來香港是驗錯的
[00:04:27.480 --> 00:04:30.320]  原來我沒有病
[00:04:30.320 --> 00:04:31.840]  在同一時間
[00:04:31.840 --> 00:04:37.480]  我的家人也馬不停蹄去找不同的醫生
[00:04:37.480 --> 00:04:41.280]  不同的名醫、不同的神醫
[00:04:41.280 --> 00:04:43.080]  甚至是巫醫
[00:04:43.080 --> 00:04:47.280]  能夠去想解決我的病
[00:04:47.280 --> 00:04:51.240]  當然你見到我還坐在輪椅上
[00:04:51.240 --> 00:04:55.720]  你就知道那些醫生一點用都沒有
[00:04:55.720 --> 00:05:00.680]  在當時無論是針灸、推拿、氣功
[00:05:00.680 --> 00:05:03.080]  甚至是甚麼秘方
[00:05:03.080 --> 00:05:05.280]  我都試過
[00:05:05.280 --> 00:05:13.040]  我小時候曾經去元朗一個地方找神藥
[00:05:13.040 --> 00:05:14.960]  那種神藥很貴
[00:05:14.960 --> 00:05:18.360]  一千元一瓶,小小一瓶
[00:05:18.360 --> 00:05:23.000]  但那個醫生是很專業的
[00:05:23.000 --> 00:05:28.080]  神藥外面寫了他用的藥材
[00:05:28.080 --> 00:05:32.360]  我父母很好奇神藥是怎樣製作的
[00:05:32.360 --> 00:05:36.400]  於是他帶著一個藥單給另一個中醫一看
[00:05:36.400 --> 00:05:38.800]  真是不看又自可
[00:05:38.800 --> 00:05:40.520]  一看就把鬼火
[00:05:40.520 --> 00:05:45.320]  原來裡面有很多有毒的抗物質
[00:05:45.320 --> 00:05:48.040]  就好像硫磺這些藥
[00:05:48.040 --> 00:05:53.240]  這個神醫幸好看了一次
[00:05:53.240 --> 00:05:57.800]  不然我真的可能已經不在這裡
[00:05:57.800 --> 00:05:59.800]  跟大家見面了
[00:05:59.800 --> 00:06:02.640]  在我成長裡面
[00:06:02.640 --> 00:06:07.040]  這些事、這些很噁心的環境
[00:06:07.040 --> 00:06:11.640]  死而復生的經歷很多很多
[00:06:11.640 --> 00:06:14.600]  這一件事只是冰山一角
[00:06:14.600 --> 00:06:16.040]  如果要講完
[00:06:16.040 --> 00:06:21.920]  真是由早課講到午課都不會講得完
[00:06:21.920 --> 00:06:24.440]  可能是福大命大
[00:06:24.440 --> 00:06:28.120]  但我相信這是上帝的恩典
[00:06:28.120 --> 00:06:34.280]  讓我可以繼續見證他在我身上的作為
[00:06:34.280 --> 00:06:36.560]  感謝主
[00:06:36.560 --> 00:06:40.240]  剛才講到西醫又醫不好
[00:06:40.240 --> 00:06:43.360]  中醫又醫到命都沒有
[00:06:43.360 --> 00:06:45.600]  我家人真是沒有辦法
[00:06:45.600 --> 00:06:49.120]  最後就要找宗教的幫助
[00:06:49.120 --> 00:06:53.760]  希望滿天的神佛可以開條路給我
[00:06:53.760 --> 00:06:56.280]  讓我康復
[00:06:56.280 --> 00:06:58.880]  改變我的命運
[00:06:58.880 --> 00:07:00.360]  因為這樣
[00:07:00.360 --> 00:07:07.840]  無論是名山大寺的方丈、住持、道長
[00:07:07.840 --> 00:07:12.560]  或者是一些先人、生神仙
[00:07:12.560 --> 00:07:18.160]  甚至是那些問米婆、問奸的信仰
[00:07:18.160 --> 00:07:21.160]  我都認識、我都相信過
[00:07:21.160 --> 00:07:26.440]  我記得每一個師父都會跟我說一句話
[00:07:26.440 --> 00:07:30.360]  這句話影響著我的人生
[00:07:30.360 --> 00:07:35.560]  他們經常說我的病是因為罪孽的緣故
[00:07:35.560 --> 00:07:38.160]  是一個報應
[00:07:38.160 --> 00:07:44.400]  是一個罪孽讓我永遠都不能走
[00:07:44.400 --> 00:07:51.720]  其實這句話對於我和家人來說是很大的枷鎖
[00:07:51.720 --> 00:07:54.520]  對於我來說是一個枷鎖
[00:07:54.520 --> 00:07:59.320]  對於家人來說是整個家庭的枷鎖
[00:07:59.320 --> 00:08:03.200]  我們很難去面對大家
[00:08:03.200 --> 00:08:06.680]  我父母不斷自責
[00:08:06.680 --> 00:08:14.960]  在想其實會不會因為犯錯而導致我這樣
[00:08:14.960 --> 00:08:25.960]  很內疚、對我很多的不開心
[00:08:25.960 --> 00:08:32.720]  而我對著這個病我都沒有辦法
[00:08:32.720 --> 00:08:38.520]  對於我來說我始終看不透這句話
[00:08:38.520 --> 00:08:40.240]  我是一個普通人
[00:08:40.240 --> 00:08:44.640]  我家人是一個很普通的家族
[00:08:44.640 --> 00:08:50.640]  沒有做過什麼對不起人、殺人放火
[00:08:50.640 --> 00:08:56.320]  我為什麼要背著這些縮細的罪孽
[00:08:56.320 --> 00:09:02.600]  令我不能走得走得、不能前行呢?
[00:09:02.600 --> 00:09:07.000]  所以那時候我選擇放棄自己
[00:09:07.000 --> 00:09:10.680]  永遠我不會讀書、永遠我不會自重
[00:09:10.680 --> 00:09:13.080]  永遠我不會前行
[00:09:13.080 --> 00:09:19.040]  我要讓這個報應不可以在我身上得逞
[00:09:19.040 --> 00:09:24.640]  在小時候我很出名的壞學生
[00:09:24.640 --> 00:09:28.080]  每個學校都知道我的名字
[00:09:28.080 --> 00:09:30.000]  我叫陶鶴威龍
[00:09:30.000 --> 00:09:33.920]  因為我無論是因為天氣冷
[00:09:33.920 --> 00:09:36.080]  無論是因為睡不夠
[00:09:36.080 --> 00:09:38.880]  無論是因為做不完功課
[00:09:38.880 --> 00:09:42.040]  我都不會上學的
[00:09:42.040 --> 00:09:44.800]  我都會選擇請假
[00:09:44.800 --> 00:09:47.360]  我用光那些時間用來打機
[00:09:47.360 --> 00:09:50.120]  用來看漫畫、動畫
[00:09:50.120 --> 00:09:53.640]  小時候我是很開心的
[00:09:53.640 --> 00:09:56.360]  不會有任何的壓力
[00:09:56.360 --> 00:09:59.480]  我因為我已經放棄了我自己
[00:09:59.480 --> 00:10:04.280]  永遠我打算一輩子留在家裡
[00:10:04.280 --> 00:10:09.960]  不會有找到自己想做的事的一天
[00:10:09.960 --> 00:10:13.240]  但是我很想提一下
[00:10:13.240 --> 00:10:15.720]  太古城堂的大興姐妹
[00:10:15.720 --> 00:10:17.920]  特別是年輕的
[00:10:17.920 --> 00:10:22.200]  懶真的不能解決所有問題
[00:10:22.200 --> 00:10:24.040]  小時候你可以懶
[00:10:24.040 --> 00:10:26.200]  你可以很有脾氣
[00:10:26.200 --> 00:10:29.520]  但是問題仍然都存在
[00:10:29.520 --> 00:10:31.320]  始終有一天
[00:10:31.320 --> 00:10:36.360]  逃避的問題會令你非常苦惱
[00:10:36.360 --> 00:10:39.320]  到了我十四、五歲的時候
[00:10:39.320 --> 00:10:43.840]  就正正是我的報應了
[00:10:43.840 --> 00:10:46.440]  那時是我人生的低潮
[00:10:46.440 --> 00:10:51.200]  我面對著很多少年的煩惱
[00:10:51.200 --> 00:10:54.040]  真的讓我喘不過氣
[00:10:54.040 --> 00:10:59.800]  我覺得自己無所的問題圍繞著我
[00:10:59.800 --> 00:11:01.840]  讀書成績又差
[00:11:01.840 --> 00:11:04.040]  成長又沒有方向
[00:11:04.040 --> 00:11:07.120]  不知道想做些什麼
[00:11:07.120 --> 00:11:12.680]  我心裡不甘心做一個壞學生
[00:11:12.680 --> 00:11:16.280]  但是現實我卻無心無力
[00:11:16.280 --> 00:11:21.600]  接二連三會遇到老師的指責
[00:11:21.600 --> 00:11:24.800]  家人的看不起
[00:11:24.800 --> 00:11:27.920]  朋輩的比較
[00:11:27.920 --> 00:11:31.880]  這件事讓我無法前行
[00:11:31.880 --> 00:11:35.560]  好辛苦 好辛苦
[00:11:35.560 --> 00:11:37.680]  但最困難的時候
[00:11:37.680 --> 00:11:41.680]  往往都有轉機
[00:11:41.680 --> 00:11:45.480]  我的轉機就是認識我的信仰
[00:11:45.480 --> 00:11:48.080]  如果大家記得
[00:11:48.080 --> 00:11:50.680]  在很多年前
[00:11:50.680 --> 00:11:53.160]  中了亞視的時候
[00:11:53.160 --> 00:11:58.560]  又如果星期日午午沒有馬跑
[00:11:58.560 --> 00:12:01.560]  一定會播一個節目
[00:12:01.560 --> 00:12:04.680]  叫做「星火飛騰」
[00:12:04.680 --> 00:12:08.960]  當時我祖母很喜歡和我看這個節目
[00:12:08.960 --> 00:12:11.480]  但她又不是信耶穌
[00:12:11.480 --> 00:12:15.880]  是因為他們的故事真的很吸引
[00:12:15.880 --> 00:12:18.960]  很吸引我們不斷去看
[00:12:18.960 --> 00:12:24.000]  當中的人雖然面對著很多困難
[00:12:24.000 --> 00:12:26.480]  無論是妻離子散
[00:12:26.480 --> 00:12:28.800]  還是走投無路
[00:12:28.800 --> 00:12:32.840]  耶穌都會開一條新路給他
[00:12:32.840 --> 00:12:34.880]  無論什麼困難
[00:12:34.880 --> 00:12:39.720]  對耶穌來說都是小菜一碟
[00:12:39.720 --> 00:12:42.480]  我當時想一想
[00:12:42.480 --> 00:12:44.320]  看看自己
[00:12:44.320 --> 00:12:46.600]  我自己也有很多困難
[00:12:46.600 --> 00:12:48.280]  心裡想一想
[00:12:48.280 --> 00:12:51.520]  不知道上帝會不會幫我
[00:12:51.520 --> 00:12:55.640]  我看到當時的主持
[00:12:55.640 --> 00:12:57.840]  萬德康牧師
[00:12:57.840 --> 00:12:59.720]  其實他很特別
[00:12:59.720 --> 00:13:04.320]  我記得他因為是他幫我受洗
[00:13:04.320 --> 00:13:08.440]  萬德康牧師每一次都會在節目
[00:13:08.440 --> 00:13:10.520]  將近尾的時候
[00:13:10.520 --> 00:13:14.840]  邀請觀眾一起祈禱
[00:13:14.840 --> 00:13:20.120]  嘗試將我們的困難給耶穌
[00:13:20.120 --> 00:13:23.960]  那個時候我自己也有很多困難
[00:13:23.960 --> 00:13:26.280]  好像走投無路那樣
[00:13:26.280 --> 00:13:31.440]  所以我都嘗試一下祈禱
[00:13:31.440 --> 00:13:34.360]  但我當時就很頑皮
[00:13:34.360 --> 00:13:39.640]  我在祈禱裡不但將我的困難交給上帝
[00:13:39.640 --> 00:13:46.600]  而且我還將一些挑戰給上帝
[00:13:46.600 --> 00:13:48.760]  我的圖書裡這樣說
[00:13:48.760 --> 00:13:51.160]  我說上帝如果你是真的
[00:13:51.160 --> 00:13:55.120]  無論我家是求神拜佛也好
[00:13:55.120 --> 00:14:01.040]  無論如何你都會帶我去敬拜你
[00:14:01.040 --> 00:14:02.800]  如果你是真的話
[00:14:02.800 --> 00:14:07.640]  無論我爸爸媽媽多麼反對我信主
[00:14:07.640 --> 00:14:13.920]  你都會帶我去殿裡敬拜你
[00:14:13.920 --> 00:14:15.600]  如果是這樣的話
[00:14:15.600 --> 00:14:19.520]  我要一生去侍奉你
[00:14:19.520 --> 00:14:24.160]  我這樣的禱告好像很挑戰
[00:14:24.160 --> 00:14:27.840]  因為我心裡其實十五十六
[00:14:27.840 --> 00:14:30.560]  我一方面很需要上帝
[00:14:30.560 --> 00:14:34.160]  另一方面我又不知道是否真的
[00:14:34.160 --> 00:14:39.400]  但是我今天可以很堅定
[00:14:39.400 --> 00:14:45.000]  很肯定跟你說上帝是真的
[00:14:45.000 --> 00:14:47.280]  因為在禱告之後
[00:14:47.280 --> 00:14:50.600]  幾個星期很神奇
[00:14:50.600 --> 00:14:58.520]  一班教會的義工來到我中學教我們英文
[00:14:58.520 --> 00:15:01.360]  他給我們傳福音
[00:15:01.360 --> 00:15:06.560]  說服了我父母讓我信耶穌
[00:15:06.560 --> 00:15:11.280]  最後我真的可以敬拜上帝
[00:15:11.280 --> 00:15:17.320]  我真的可以去他的殿裡敬拜他
[00:15:17.320 --> 00:15:21.800]  因為這樣我開始在想
[00:15:21.800 --> 00:15:26.640]  我怎樣將我的生命去到侍奉神
[00:15:26.640 --> 00:15:31.600]  我怎樣立志去侍奉他
[00:15:31.600 --> 00:15:35.800]  我開始人生的轉變
[00:15:35.800 --> 00:15:38.120]  是在禱告之後
[00:15:38.120 --> 00:15:40.560]  再看一段經文
[00:15:40.560 --> 00:15:45.080]  今天我很想跟大家看一段很短的經文
[00:15:45.080 --> 00:15:52.400]  這段經文記載在約翰福音九章一到十二節
[00:15:52.400 --> 00:15:56.440]  現在我想用時間跟大家看看
[00:15:56.440 --> 00:16:00.880]  這段經文怎樣改變人生
[00:16:00.880 --> 00:16:03.720]  因為時間有些限制
[00:16:03.720 --> 00:16:06.840]  我沒有辦法跟大家一句一句地看
[00:16:06.840 --> 00:16:10.960]  我會講經文大概的意思
[00:16:10.960 --> 00:16:15.680]  但大家可以打開經文一起看
[00:16:15.680 --> 00:16:18.240]  大概是這樣
[00:16:18.240 --> 00:16:23.080]  經文中耶穌行一個神蹟
[00:16:23.080 --> 00:16:29.960]  耶穌看到一個失明的核子
[00:16:29.960 --> 00:16:36.160]  門徒很好奇為何這個核子看不到東西
[00:16:36.160 --> 00:16:39.560]  門徒一想一定是他做錯事
[00:16:39.560 --> 00:16:42.280]  一定是報應
[00:16:42.280 --> 00:16:45.080]  一定是因為他有罪孽
[00:16:45.080 --> 00:16:48.680]  所以他看不到東西
[00:16:48.680 --> 00:16:53.160]  這個回應就好像我小時候的師父
[00:16:53.160 --> 00:16:55.880]  常常說我有罪孽所以有病
[00:16:55.880 --> 00:16:59.200]  因為報應所以行不到
[00:16:59.200 --> 00:17:03.960]  但是耶穌的回應很不同
[00:17:03.960 --> 00:17:10.080]  耶穌一看到這個人就說
[00:17:10.080 --> 00:17:13.120]  這個人不是因為罪孽
[00:17:13.120 --> 00:17:15.160]  不是因為報應
[00:17:15.160 --> 00:17:22.120]  是因為要用他的身體去見證上帝的真實
[00:17:22.120 --> 00:17:27.440]  我還記得一看到這段經文
[00:17:27.440 --> 00:17:32.800]  我想想為什麼耶穌連因果報應的問題
[00:17:32.800 --> 00:17:36.160]  都能解答到呢
[00:17:36.160 --> 00:17:39.400]  原來我的生命不是因為罪孽
[00:17:39.400 --> 00:17:41.400]  不是因為報應
[00:17:41.400 --> 00:17:45.720]  是因為上帝要用我的生命
[00:17:45.720 --> 00:17:50.680]  我心裡的枷鎖就這樣解開了
[00:17:50.680 --> 00:17:56.480]  我猛然覺得原來罪孽不是讓我患病
[00:17:56.480 --> 00:18:00.680]  是上帝要給我一個很獨特的身體
[00:18:00.680 --> 00:18:05.560]  去完成很獨特的任務
[00:18:05.560 --> 00:18:11.680]  我那一刻好像獲得新的生命一樣
[00:18:11.680 --> 00:18:16.400]  就好像這個核子最後真的看到東西
[00:18:16.400 --> 00:18:18.680]  我看到東西了
[00:18:18.680 --> 00:18:24.800]  我更想不到原來我的人生這麼微不足道
[00:18:24.800 --> 00:18:28.880]  家人放棄我 老師放棄我
[00:18:28.880 --> 00:18:33.080]  甚至我自己都放棄我自己
[00:18:33.080 --> 00:18:35.600]  但是耶穌的心目中
[00:18:35.600 --> 00:18:37.720]  我原來是有意義的
[00:18:37.720 --> 00:18:41.240]  原來我是很特別的
[00:18:41.240 --> 00:18:47.720]  在當我開始 我就立志去到服侍上帝
[00:18:47.720 --> 00:18:52.040]  我要讓祂的恩典 讓祂的榮耀
[00:18:52.040 --> 00:18:54.800]  彰顯在我的生命裡面
[00:18:54.800 --> 00:19:00.000]  之後我就開始了追尋我侍奉的路
[00:19:00.000 --> 00:19:03.200]  在立志服侍上帝之後
[00:19:03.200 --> 00:19:10.600]  我的人生好像一步一步被上主帶著走
[00:19:10.600 --> 00:19:15.240]  大家可能會看到我在說話口齒淋漓
[00:19:15.240 --> 00:19:19.400]  我的確是挺喜歡說話的
[00:19:19.400 --> 00:19:22.560]  在我剛回教會的時候
[00:19:22.560 --> 00:19:27.440]  我的弟兄姊妹都看到我很喜歡說話
[00:19:27.440 --> 00:19:35.440]  所以就邀請我和中學生 小學生去講耶穌
[00:19:35.440 --> 00:19:38.400]  去分享我的故事
[00:19:38.400 --> 00:19:41.560]  說真的 當時我剛信主
[00:19:41.560 --> 00:19:46.400]  聖經又沒有看過 經歷又不多
[00:19:46.400 --> 00:19:48.480]  上台說話的經驗也很少
[00:19:48.480 --> 00:19:50.560]  因為我是學生
[00:19:50.560 --> 00:19:54.240]  我不會可以上台說話的
[00:19:54.240 --> 00:19:57.080]  我分享得真的不是很好
[00:19:57.080 --> 00:20:02.760]  沒什麼內容 又很緊張
[00:20:02.760 --> 00:20:09.160]  在分享裡面 我真的不是很懂得說話
[00:20:09.160 --> 00:20:13.400]  但是呢 完了之後有個同學跟我說
[00:20:13.400 --> 00:20:17.960]  給我回應 他來多謝我
[00:20:17.960 --> 00:20:21.160]  他說 很感謝我的分享
[00:20:21.160 --> 00:20:25.840]  我想 感謝什麼 都是一堆屁話
[00:20:25.840 --> 00:20:29.680]  但是他說 原來我的分享讓他知道
[00:20:29.680 --> 00:20:33.680]  原來自己不是最慘的那個
[00:20:33.680 --> 00:20:36.840]  可能我人生真的很悲慘
[00:20:36.840 --> 00:20:39.640]  又走不了 又動不了
[00:20:39.640 --> 00:20:45.000]  我的故事讓他覺得自己不是最慘的人
[00:20:45.000 --> 00:20:47.440]  還有人比他慘
[00:20:47.440 --> 00:20:49.840]  他聽了我的分享之後
[00:20:49.840 --> 00:20:56.720]  覺得自己可以走過這麼難的難關
[00:20:56.720 --> 00:20:58.920]  我完了這件事之後
[00:20:58.920 --> 00:21:03.160]  我就覺得我真的可以跟多些人分享
[00:21:03.160 --> 00:21:08.040]  可以用我的說話去服侍上帝
[00:21:08.040 --> 00:21:13.200]  我就把這件事告訴我的傳道人
[00:21:13.200 --> 00:21:15.400]  原來我不是垃圾
[00:21:15.400 --> 00:21:19.360]  原來我可以用我的生命故事
[00:21:19.360 --> 00:21:21.880]  去祝福很多人
[00:21:21.880 --> 00:21:27.880]  傳道人沒有很正面的回應我
[00:21:27.880 --> 00:21:32.080]  他覺得我不應該只是做見證
[00:21:32.080 --> 00:21:37.120]  我應該想想做一個傳道人
[00:21:37.120 --> 00:21:42.560]  做一個全職的牧師去侍奉主
[00:21:42.560 --> 00:21:45.400]  但其實這是一個很大的挑戰
[00:21:45.400 --> 00:21:48.800]  因為大家要記得我讀書很差
[00:21:48.800 --> 00:21:51.560]  英文又不行
[00:21:51.560 --> 00:21:54.840]  做一個傳道人不是簡單的事
[00:21:54.840 --> 00:21:59.400]  要讀大學 要深造碩士
[00:21:59.400 --> 00:22:02.320]  最後才可以成為傳道人
[00:22:02.320 --> 00:22:07.000]  對我來說這件事是很難的
[00:22:07.000 --> 00:22:11.280]  因為我已經放棄了我自己
[00:22:11.280 --> 00:22:18.680]  對我來說 我怎樣面對準備這場公開試呢
[00:22:18.680 --> 00:22:21.960]  當時我英文又差
[00:22:21.960 --> 00:22:26.360]  我英文中四的時候得到小四的水平
[00:22:26.360 --> 00:22:30.600]  不懂 很低水平 讀書又不懂
[00:22:30.600 --> 00:22:33.120]  我應該怎樣走呢
[00:22:33.120 --> 00:22:37.120]  於是我祈禱 我問上帝
[00:22:37.120 --> 00:22:41.920]  究竟這條路你給我的應該怎樣走呢
[00:22:41.920 --> 00:22:44.840]  我真的不知道怎樣走下去
[00:22:44.840 --> 00:22:48.120]  我真的不知道最後的結果是怎樣
[00:22:48.120 --> 00:22:53.080]  但我決定相信
[00:22:53.080 --> 00:22:58.000]  我願意用我僅有的時間去努力
[00:22:58.000 --> 00:23:01.280]  求主帶領我走這條路
[00:23:01.280 --> 00:23:06.120]  於是最後兩年我很努力讀書
[00:23:06.120 --> 00:23:10.280]  不再打機 不再看動畫
[00:23:10.280 --> 00:23:13.200]  年終無休地讀書
[00:23:13.200 --> 00:23:17.360]  在早上我就去補習社
[00:23:17.360 --> 00:23:19.040]  即是放假的時候
[00:23:19.040 --> 00:23:21.480]  早上去補習社
[00:23:21.480 --> 00:23:26.080]  補到他下班 關門的時候才走
[00:23:26.080 --> 00:23:28.440]  不斷的努力
[00:23:28.440 --> 00:23:31.440]  最後公開試我考到二十六分
[00:23:31.440 --> 00:23:35.800]  進了中文大學讀書
[00:23:35.800 --> 00:23:42.760]  最後現在已經將近完成第二項位了
[00:23:42.760 --> 00:23:44.680]  我真的很感謝主
[00:23:44.680 --> 00:23:47.280]  感謝上帝
[00:23:47.280 --> 00:23:48.520]  如果沒有祂
[00:23:48.520 --> 00:23:54.840]  我相信肯定不會有這一天
[00:23:54.840 --> 00:23:59.720]  回頭看 回過去
[00:23:59.720 --> 00:24:05.040]  我才知道其實上帝看重我們
[00:24:05.040 --> 00:24:08.960]  祂給了我們一個很美好的世界
[00:24:08.960 --> 00:24:11.600]  祂給了我們一個身體
[00:24:11.600 --> 00:24:17.480]  祂給了我們家庭 朋友 子女
[00:24:17.480 --> 00:24:21.320]  很多東西都很美好
[00:24:21.320 --> 00:24:23.040]  祂給了我們那麼多東西
[00:24:23.040 --> 00:24:25.920]  難道我們不相信祂
[00:24:25.920 --> 00:24:30.920]  給了我們一個人生的價值嗎
[00:24:30.920 --> 00:24:35.360]  今天可能我們遇到很多困難
[00:24:35.360 --> 00:24:38.920]  很多事情很不順利
[00:24:38.920 --> 00:24:44.480]  其他人可能說你人生沒有意義
[00:24:44.480 --> 00:24:46.720]  或者我自己都覺得
[00:24:46.720 --> 00:24:50.040]  我們自己都覺得人生是沒有意義
[00:24:50.040 --> 00:24:51.880]  我的人生沒有意義
[00:24:51.880 --> 00:24:53.200]  我不知道怎麼走
[00:24:53.200 --> 00:24:56.360]  我失業 我妻離子散
[00:24:56.360 --> 00:24:59.920]  我很困難
[00:24:59.920 --> 00:25:05.760]  但是就算沒有路走也好
[00:25:05.760 --> 00:25:08.960]  我的經歷 我告訴你
[00:25:08.960 --> 00:25:10.920]  怎麼沒有路走
[00:25:10.920 --> 00:25:14.400]  創造我們的主
[00:25:14.400 --> 00:25:17.160]  會給我們一條路
[00:25:17.160 --> 00:25:21.480]  創造的主必定知道我們的路應該怎麼走
[00:25:21.480 --> 00:25:23.560]  祂必定可以讓我們
[00:25:23.560 --> 00:25:29.560]  知道自己人生價值在哪裡
[00:25:29.560 --> 00:25:30.880]  我邀請你們
[00:25:30.880 --> 00:25:36.680]  我邀請大家讓主帶領你走
[00:25:36.680 --> 00:25:40.720]  跟隨主的路 相信祂
[00:25:40.720 --> 00:25:44.000]  讓祂帶領你走
[00:25:44.000 --> 00:25:47.640]  現在很困難的道路
[00:25:47.640 --> 00:25:51.920]  如果想更加了解我的故事
[00:25:51.920 --> 00:25:55.960]  我也邀請你們去Facebook
[00:25:55.960 --> 00:25:58.720]  找我的名字 譚永亨
[00:25:58.720 --> 00:26:02.280]  裡面有很多我的圖片
[00:26:02.280 --> 00:26:06.120]  我的文章 我的影片
[00:26:06.120 --> 00:26:09.040]  我想跟大家分享
[00:26:09.040 --> 00:26:14.080]  我也很期待聽到你的回應
[00:26:14.080 --> 00:26:17.960]  你對我的一些支持
[00:26:17.960 --> 00:26:21.200]  希望收到你們的訊息
[00:26:21.200 --> 00:26:23.040]  多謝各位
