
[00:00:00.000 --> 00:00:02.000]  我們先有個禱告
[00:01:19.000 --> 00:01:22.000]  就是要我們去使盲作主的門徒
[00:01:22.000 --> 00:01:24.000]  奉父子聖靈名求他們施浸
[00:01:24.000 --> 00:01:26.000]  凡我所奉的教訓他們遵守
[00:01:26.000 --> 00:01:28.000]  願與你們同在至世界末了
[00:01:28.000 --> 00:01:30.000]  應該是瑪利福音第二十八章
[00:01:30.000 --> 00:01:32.000]  當我們和我們剛才讀的經文第十一章
[00:01:32.000 --> 00:01:35.000]  由二十七至三十字之間去比較
[00:01:35.000 --> 00:01:37.000]  我們發覺之間大家有些聯繫
[00:01:37.000 --> 00:01:38.000]  有甚麼聯繫呢
[00:01:38.000 --> 00:01:40.000]  第一個共通點是甚麼
[00:01:40.000 --> 00:01:43.000]  就是兩段經文都是耶穌親自的獨白
[00:01:43.000 --> 00:01:44.000]  耶穌親自說的
[00:01:44.000 --> 00:01:46.000]  所以那個我就是誰
[00:01:46.000 --> 00:01:47.000]  就是主耶穌
[00:01:47.000 --> 00:01:49.000]  你就是門徒
[00:01:49.000 --> 00:01:51.000]  向我們這班門徒說的
[00:01:51.000 --> 00:01:52.000]  第二個共通點是甚麼呢
[00:01:52.000 --> 00:01:55.000]  就是在二十八章的十八字和十一章的二十七字
[00:01:55.000 --> 00:01:57.000]  二十八章十八字很熟悉
[00:01:57.000 --> 00:01:59.000]  天上所有的權柄都給了我
[00:01:59.000 --> 00:02:00.000]  就是耶穌說的
[00:02:00.000 --> 00:02:02.000]  他將要復活升天
[00:02:02.000 --> 00:02:05.000]  原來十一章在瑪利福音的一半中間
[00:02:05.000 --> 00:02:08.000]  耶穌也曾經說過類似的說話
[00:02:08.000 --> 00:02:12.000]  一切所有的都是我父交付我的
[00:02:12.000 --> 00:02:17.000]  原來所有的知識是隱藏著的
[00:02:17.000 --> 00:02:19.000]  要靠耶穌才能夠開啟的
[00:02:19.000 --> 00:02:21.000]  沒有人能夠認識天父
[00:02:21.000 --> 00:02:22.000]  唯有靠誰呢
[00:02:22.000 --> 00:02:24.000]  唯有靠聖子耶穌
[00:02:24.000 --> 00:02:26.000]  所以一切都交在耶穌的手裏
[00:02:26.000 --> 00:02:28.000]  在這裏有一個開頭的共通點
[00:02:28.000 --> 00:02:30.000]  還有一個共通點就在結尾
[00:02:30.000 --> 00:02:31.000]  我們很熟悉的
[00:02:31.000 --> 00:02:32.000]  在瑪利福音的二十八章說
[00:02:32.000 --> 00:02:34.000]  以馬來尼神與我們同在
[00:02:34.000 --> 00:02:35.000]  是一個應許
[00:02:35.000 --> 00:02:38.000]  就是當我們去使萬民作主的門徒的時候
[00:02:38.000 --> 00:02:40.000]  而去到十一章的三十節
[00:02:40.000 --> 00:02:42.000]  剛才我們讀經文去到最後
[00:02:42.000 --> 00:02:44.000]  就是說當我們願意
[00:02:44.000 --> 00:02:47.000]  遵行十一章二十八、二十九節的時候
[00:02:47.000 --> 00:02:50.000]  我們就會經歷到上帝的應許
[00:02:50.000 --> 00:02:52.000]  耶穌會給我們一個輕散的騙我們
[00:02:52.000 --> 00:02:53.000]  這個騙是容易的
[00:02:53.000 --> 00:02:55.000]  我的答案就是輕散的
[00:02:55.000 --> 00:02:56.000]  我們知道
[00:02:56.000 --> 00:02:58.000]  兩個人既然有拉姦的時候
[00:02:58.000 --> 00:03:01.000]  我們就試一下中間的關聯在哪裏呢
[00:03:01.000 --> 00:03:02.000]  中間的關聯在哪裏呢
[00:03:02.000 --> 00:03:03.000]  原來在二十九節
[00:03:03.000 --> 00:03:05.000]  十一章二十九節說
[00:03:05.000 --> 00:03:07.000]  我心裏面柔和謙卑
[00:03:07.000 --> 00:03:08.000]  你們當腐我的鴨
[00:03:08.000 --> 00:03:09.000]  喝我的羊食
[00:03:09.000 --> 00:03:11.000]  原來這個喝字呢
[00:03:11.000 --> 00:03:13.000]  就是要學習做門徒的意思
[00:03:13.000 --> 00:03:15.000]  在原文就要學習
[00:03:15.000 --> 00:03:16.000]  學習甚麼呢
[00:03:16.000 --> 00:03:17.000]  學習做門徒
[00:03:17.000 --> 00:03:18.000]  而二十八章十九節呢
[00:03:18.000 --> 00:03:20.000]  使人作門徒
[00:03:20.000 --> 00:03:21.000]  使萬民作門徒
[00:03:21.000 --> 00:03:24.000]  原來我們說要出去使人作主的門徒之前
[00:03:24.000 --> 00:03:25.000]  我們要怎樣呢
[00:03:25.000 --> 00:03:28.000]  需要學習自己成為主要的門徒
[00:03:28.000 --> 00:03:29.000]  你學了做門徒
[00:03:29.000 --> 00:03:30.000]  你才能夠教人做門徒
[00:03:30.000 --> 00:03:31.000]  是不是
[00:03:31.000 --> 00:03:32.000]  所以原來很簡單的道理
[00:03:32.000 --> 00:03:33.000]  原來在這裏呢
[00:03:33.000 --> 00:03:34.000]  有一個連結在裏面
[00:03:34.000 --> 00:03:36.000]  所以再引申回去
[00:03:36.000 --> 00:03:38.000]  十一章二十八節和二十八章十九節
[00:03:38.000 --> 00:03:39.000]  我們就明白了
[00:03:39.000 --> 00:03:40.000]  你們要去
[00:03:40.000 --> 00:03:41.000]  我們經常說我們要去
[00:03:41.000 --> 00:03:42.000]  出去啦
[00:03:42.000 --> 00:03:44.000]  出去使萬民作主的門徒
[00:03:44.000 --> 00:03:46.000]  原來去之前要怎樣呢
[00:03:46.000 --> 00:03:47.000]  要來呀
[00:03:47.000 --> 00:03:49.000]  凡奴婦單寵的男人
[00:03:49.000 --> 00:03:51.000]  要到我這裏來
[00:03:51.000 --> 00:03:53.000]  我就使你們得安息
[00:03:53.000 --> 00:03:55.000]  原來我們要出去使萬民作主的門徒之前
[00:03:55.000 --> 00:03:56.000]  我們要怎樣呢
[00:03:56.000 --> 00:03:58.000]  先來到主的面前
[00:03:58.000 --> 00:04:00.000]  Come to Jesus
[00:04:00.000 --> 00:04:03.000]  原來這個就是在十一章的一個關鍵的字
[00:04:03.000 --> 00:04:05.000]  所以可能有時我們會發覺
[00:04:05.000 --> 00:04:07.000]  做教會的事務很辛苦
[00:04:07.000 --> 00:04:09.000]  做部長不容易
[00:04:09.000 --> 00:04:10.000]  很多會開
[00:04:10.000 --> 00:04:11.000]  我們要去侍奉
[00:04:11.000 --> 00:04:12.000]  很多壓力
[00:04:12.000 --> 00:04:13.000]  很多擔子
[00:04:13.000 --> 00:04:16.000]  上帝要我們做的事很困難
[00:04:16.000 --> 00:04:19.000]  可能往往我們都
[00:04:19.000 --> 00:04:21.000]  出了去
[00:04:21.000 --> 00:04:22.000]  沒有回來
[00:04:22.000 --> 00:04:24.000]  沒有來到主前
[00:04:24.000 --> 00:04:26.000]  沒有去學習作門徒
[00:04:26.000 --> 00:04:28.000]  原來當我們領受差遣
[00:04:28.000 --> 00:04:29.000]  領受使命之先
[00:04:29.000 --> 00:04:30.000]  我們要先經過學習
[00:04:30.000 --> 00:04:32.000]  先經過訓練
[00:04:32.000 --> 00:04:33.000]  我們原來要出去侍奉
[00:04:33.000 --> 00:04:34.000]  是去之前
[00:04:34.000 --> 00:04:36.000]  我們才要來到主的面前
[00:04:36.000 --> 00:04:37.000]  去享受主
[00:04:37.000 --> 00:04:39.000]  給我們那個興盛的擔子
[00:04:39.000 --> 00:04:42.000]  一會兒會再說什麼叫興盛的擔子
[00:04:43.000 --> 00:04:46.000]  我自己都經歷過侍奉很勞力
[00:04:46.000 --> 00:04:47.000]  很勞累
[00:04:47.000 --> 00:04:48.000]  很辛苦的時候
[00:04:48.000 --> 00:04:51.000]  我記得有六年在一個服務機構裡侍奉
[00:04:51.000 --> 00:04:52.000]  很多人都知道
[00:04:52.000 --> 00:04:53.000]  青年歸主
[00:04:53.000 --> 00:04:56.000]  那個機構是專門向青少年中學生傳福音
[00:04:56.000 --> 00:04:59.000]  所以那段時間不斷帶很多外隊
[00:04:59.000 --> 00:05:00.000]  很多美國
[00:05:00.000 --> 00:05:02.000]  美加華人的教會
[00:05:02.000 --> 00:05:03.000]  他們的短宣隊來到香港
[00:05:03.000 --> 00:05:05.000]  我們帶他們去不同的學校
[00:05:05.000 --> 00:05:06.000]  去做報道會
[00:05:06.000 --> 00:05:08.000]  你知道學校組會很多時間
[00:05:08.000 --> 00:05:10.000]  我們會在商場做報道
[00:05:10.000 --> 00:05:13.000]  又會在福音餐館做報道
[00:05:13.000 --> 00:05:15.000]  同時又有些訓練班
[00:05:15.000 --> 00:05:16.000]  在六年裡面
[00:05:16.000 --> 00:05:18.000]  我覺得自己用盡了自己的智慧
[00:05:18.000 --> 00:05:20.000]  能力、時間、恩賜、才幹
[00:05:20.000 --> 00:05:22.000]  去帶聚會、做訓練
[00:05:22.000 --> 00:05:25.000]  去講道、翻譯、帶領義工、行政
[00:05:25.000 --> 00:05:26.000]  去到六年的時候
[00:05:26.000 --> 00:05:28.000]  我都覺得自己有些burn out
[00:05:28.000 --> 00:05:29.000]  耗盡的時候
[00:05:29.000 --> 00:05:31.000]  在那個時候怎麼樣
[00:05:31.000 --> 00:05:32.000]  終於沒辦法
[00:05:32.000 --> 00:05:33.000]  還是決定要離職
[00:05:33.000 --> 00:05:34.000]  在離職
[00:05:34.000 --> 00:05:36.000]  當我離開了一個機構
[00:05:36.000 --> 00:05:37.000]  再有機會去退休
[00:05:37.000 --> 00:05:38.000]  去安靜
[00:05:38.000 --> 00:05:39.000]  去到神的面前的時候
[00:05:39.000 --> 00:05:40.000]  我才發覺
[00:05:40.000 --> 00:05:41.000]  我仍然要侍奉
[00:05:41.000 --> 00:05:44.000]  不過我需要去停一停
[00:05:44.000 --> 00:05:46.000]  要來到主的面前
[00:05:46.000 --> 00:05:47.000]  更加要重新去學習
[00:05:47.000 --> 00:05:49.000]  所以後來感動我
[00:05:49.000 --> 00:05:51.000]  去了神學院去裝備
[00:05:51.000 --> 00:05:54.000]  再回來教會、牧會去侍奉
[00:05:54.000 --> 00:05:55.000]  去到今時今日
[00:05:55.000 --> 00:05:57.000]  你侍奉會不會仍然有佛力的時候
[00:05:57.000 --> 00:05:58.000]  都會的
[00:05:58.000 --> 00:06:00.000]  所以我很提醒自己
[00:06:00.000 --> 00:06:02.000]  我定期都要有些退休
[00:06:02.000 --> 00:06:03.000]  去安靜
[00:06:03.000 --> 00:06:05.000]  甚至每天都有一個靈修
[00:06:05.000 --> 00:06:07.000]  去親近神的時候
[00:06:07.000 --> 00:06:09.000]  來到主前學作門徒
[00:06:09.000 --> 00:06:11.000]  原來我們所有去之前
[00:06:11.000 --> 00:06:12.000]  出去
[00:06:12.000 --> 00:06:13.000]  去侍奉
[00:06:13.000 --> 00:06:15.000]  去慰煮
[00:06:15.000 --> 00:06:17.000]  去使盲人作主的門徒之前
[00:06:17.000 --> 00:06:19.000]  我們要來到主前
[00:06:19.000 --> 00:06:21.000]  親近主
[00:06:21.000 --> 00:06:23.000]  去享受主給我們的安靜
[00:06:23.000 --> 00:06:25.000]  所以弟兄姊妹
[00:06:25.000 --> 00:06:26.000]  你預備好
[00:06:26.000 --> 00:06:28.000]  去到神的面前沒有呢?
[00:06:28.000 --> 00:06:30.000]  你有沒有親近主呢?
[00:06:30.000 --> 00:06:32.000]  所以第一個很快的提醒我們
[00:06:32.000 --> 00:06:33.000]  原來出去之前
[00:06:33.000 --> 00:06:34.000]  要來到
[00:06:34.000 --> 00:06:36.000]  要學習作主的門徒
[00:06:36.000 --> 00:06:38.000]  再仔細看看經文
[00:06:38.000 --> 00:06:41.000]  在二十五節裏面說
[00:06:41.000 --> 00:06:43.000]  天父啊
[00:06:43.000 --> 00:06:44.000]  天地的主啊
[00:06:44.000 --> 00:06:45.000]  我要感謝你
[00:06:45.000 --> 00:06:46.000]  因為你將這些事
[00:06:46.000 --> 00:06:48.000]  向聰明通達人藏起來
[00:06:48.000 --> 00:06:50.000]  向英雄顯出來
[00:06:50.000 --> 00:06:51.000]  符合時的
[00:06:51.000 --> 00:06:53.000]  因為你的美意本是如此
[00:06:53.000 --> 00:06:54.000]  在二十七節
[00:06:54.000 --> 00:06:55.000]  耶穌說一切所有的
[00:06:55.000 --> 00:06:57.000]  都是我父交付我的
[00:06:57.000 --> 00:06:58.000]  除了父
[00:06:58.000 --> 00:07:00.000]  沒有人知道子
[00:07:00.000 --> 00:07:02.000]  除了子和子所要以子時的
[00:07:02.000 --> 00:07:03.000]  沒有人知道父
[00:07:03.000 --> 00:07:04.000]  這裡提到知道
[00:07:04.000 --> 00:07:06.000]  怎樣才能知道呢?
[00:07:06.000 --> 00:07:08.000]  好像只有耶穌才知道
[00:07:08.000 --> 00:07:10.000]  接著很有趣
[00:07:10.000 --> 00:07:11.000]  看回這裏
[00:07:11.000 --> 00:07:12.000]  接著就說
[00:07:12.000 --> 00:07:13.000]  凡奴婦單從大人
[00:07:13.000 --> 00:07:14.000]  可以渡過子女來
[00:07:14.000 --> 00:07:15.000]  這個我剛剛看
[00:07:15.000 --> 00:07:16.000]  啟營就讀了
[00:07:16.000 --> 00:07:17.000]  很適合
[00:07:17.000 --> 00:07:18.000]  就可以得安息
[00:07:18.000 --> 00:07:19.000]  但怎樣呢?
[00:07:19.000 --> 00:07:20.000]  怎樣才得安息呢?
[00:07:20.000 --> 00:07:22.000]  就要負我的額
[00:07:22.000 --> 00:07:24.000]  學我的樣式
[00:07:24.000 --> 00:07:25.000]  我的額是容易的
[00:07:25.000 --> 00:07:26.000]  我的額是輕散的
[00:07:26.000 --> 00:07:28.000]  這個額出現了兩次
[00:07:28.000 --> 00:07:29.000]  知道出現了兩次
[00:07:29.000 --> 00:07:33.000]  知道和額有什麼關係呢?
[00:07:33.000 --> 00:07:35.000]  好像不太明白
[00:07:35.000 --> 00:07:36.000]  但我們嘗試將這兩段經文
[00:07:36.000 --> 00:07:37.000]  放在一起的時候
[00:07:37.000 --> 00:07:39.000]  可以幫到我們明白
[00:07:39.000 --> 00:07:41.000]  什麼叫做知道呢?
[00:07:41.000 --> 00:07:42.000]  額是什麼意思呢?
[00:07:42.000 --> 00:07:43.000]  關聯是什麼呢?
[00:07:43.000 --> 00:07:44.000]  為什麼我們不明白呢?
[00:07:44.000 --> 00:07:46.000]  其中一個不明白的原因
[00:07:46.000 --> 00:07:48.000]  就是我們不明白什麼叫做額
[00:07:48.000 --> 00:07:49.000]  因為耶穌其實用了一些
[00:07:49.000 --> 00:07:51.000]  當時時代人
[00:07:51.000 --> 00:07:53.000]  很容易明白的比喻
[00:07:53.000 --> 00:07:54.000]  但我們沒有經歷過
[00:07:54.000 --> 00:07:55.000]  所以我們不明白
[00:07:55.000 --> 00:07:56.000]  我們的經歷是什麼呢?
[00:07:56.000 --> 00:07:57.000]  我們的經歷就是
[00:07:57.000 --> 00:07:58.000]  侍奉很艱鉅的
[00:07:58.000 --> 00:08:00.000]  做門徒很辛苦的
[00:08:00.000 --> 00:08:01.000]  使萬民作主的門徒
[00:08:01.000 --> 00:08:03.000]  我們出去傳福音
[00:08:03.000 --> 00:08:05.000]  我連自己都還沒成功
[00:08:05.000 --> 00:08:06.000]  我自己都還沒成功
[00:08:06.000 --> 00:08:07.000]  自己做門徒
[00:08:07.000 --> 00:08:08.000]  怎麼去傳福音呢?
[00:08:08.000 --> 00:08:09.000]  或者說
[00:08:09.000 --> 00:08:11.000]  經歷那個擔子是輕散的
[00:08:11.000 --> 00:08:13.000]  我覺得我仍然是很重擔
[00:08:13.000 --> 00:08:15.000]  我都沒有經歷過主的輕散
[00:08:15.000 --> 00:08:16.000]  我怎麼會經歷到呢?
[00:08:16.000 --> 00:08:17.000]  我怎麼會得到
[00:08:17.000 --> 00:08:18.000]  怎麼會明白呢?
[00:08:18.000 --> 00:08:20.000]  所以原來我們為什麼不明白呢?
[00:08:20.000 --> 00:08:21.000]  因為我們沒有經歷過
[00:08:21.000 --> 00:08:22.000]  我們還沒有體會到
[00:08:22.000 --> 00:08:25.000]  這個經文的道理
[00:08:25.000 --> 00:08:26.000]  道理在哪裡呢?
[00:08:26.000 --> 00:08:28.000]  那個關鍵在哪裡呢?
[00:08:28.000 --> 00:08:30.000]  就在二十五節那裡說
[00:08:30.000 --> 00:08:32.000]  因為你將這些事
[00:08:32.000 --> 00:08:35.000]  向聰明通達人藏起來
[00:08:35.000 --> 00:08:37.000]  向鷹俠就顯出來
[00:08:37.000 --> 00:08:39.000]  這些事是什麼呢?
[00:08:39.000 --> 00:08:41.000]  原來這些事就是那些福音的真理
[00:08:41.000 --> 00:08:43.000]  我們的信仰
[00:08:43.000 --> 00:08:45.000]  我們聖經的道理
[00:08:45.000 --> 00:08:47.000]  藏起來是什麼意思呢?
[00:08:47.000 --> 00:08:48.000]  有些人說
[00:08:48.000 --> 00:08:49.000]  天蓋奧秘來的
[00:08:49.000 --> 00:08:50.000]  奧秘這個字呢
[00:08:50.000 --> 00:08:51.000]  好像就是
[00:08:51.000 --> 00:08:52.000]  意思就是很神秘
[00:08:52.000 --> 00:08:54.000]  很深奧的意思
[00:08:54.000 --> 00:08:56.000]  其實聖經的奧秘呢
[00:08:56.000 --> 00:08:59.000]  不是解深奧或者難明的意思
[00:08:59.000 --> 00:09:01.000]  其實意思是隱藏
[00:09:01.000 --> 00:09:03.000]  藏起來
[00:09:03.000 --> 00:09:05.000]  只是藏起來
[00:09:05.000 --> 00:09:07.000]  只要你有一個鷹俠的心
[00:09:07.000 --> 00:09:08.000]  好像孩子那樣
[00:09:08.000 --> 00:09:09.000]  它就會顯出來
[00:09:09.000 --> 00:09:11.000]  小孩子都會明白的
[00:09:11.000 --> 00:09:13.000]  都是很難捉摸的
[00:09:13.000 --> 00:09:15.000]  什麼叫做奧秘
[00:09:15.000 --> 00:09:16.000]  很深奧
[00:09:16.000 --> 00:09:18.000]  但是又很容易理解呢
[00:09:18.000 --> 00:09:20.000]  我們現代人有沒有一些比喻
[00:09:20.000 --> 00:09:21.000]  可以幫到我們明白呢?
[00:09:21.000 --> 00:09:23.000]  其實很容易的了
[00:09:23.000 --> 00:09:26.000]  就是用密碼的比喻你就會明白的了
[00:09:26.000 --> 00:09:29.000]  就好像這些字有些密碼
[00:09:29.000 --> 00:09:30.000]  中間的真理
[00:09:30.000 --> 00:09:31.000]  全部藏在這裡
[00:09:31.000 --> 00:09:33.000]  密碼碼
[00:09:33.000 --> 00:09:34.000]  為什麼這麼難明白呢?
[00:09:34.000 --> 00:09:36.000]  是不是上帝寫一些我們不明白的東西呢?
[00:09:36.000 --> 00:09:38.000]  為什麼上帝寫一些不明白的東西
[00:09:38.000 --> 00:09:39.000]  給我們聖經做什麼呢?
[00:09:39.000 --> 00:09:42.000]  其實上帝的東西就好像密碼那樣
[00:09:42.000 --> 00:09:43.000]  你還沒明白
[00:09:43.000 --> 00:09:44.000]  因為你還沒解碼
[00:09:44.000 --> 00:09:46.000]  是一堆亂碼
[00:09:46.000 --> 00:09:47.000]  很深奧難明
[00:09:47.000 --> 00:09:48.000]  是隱藏了
[00:09:48.000 --> 00:09:50.000]  但是如果你有辦法解碼的話呢
[00:09:50.000 --> 00:09:52.000]  你就能夠看得明白了
[00:09:52.000 --> 00:09:53.000]  你能夠解碼到呢
[00:09:53.000 --> 00:09:55.000]  連小孩子都看得明白了
[00:09:55.000 --> 00:09:57.000]  怎樣連小孩子都看得明白呢?
[00:09:57.000 --> 00:09:59.000]  有沒有一些現代人的比喻呢?
[00:09:59.000 --> 00:10:00.000]  好像電視機那樣
[00:10:00.000 --> 00:10:01.000]  你看到畫面
[00:10:01.000 --> 00:10:02.000]  很多雪花的
[00:10:02.000 --> 00:10:03.000]  有時候你也會的
[00:10:03.000 --> 00:10:04.000]  你教台的時候
[00:10:04.000 --> 00:10:05.000]  看到一些有線電視的東西
[00:10:05.000 --> 00:10:07.000]  那些要給錢才能看到的
[00:10:07.000 --> 00:10:08.000]  看到一些很亂的
[00:10:08.000 --> 00:10:09.000]  很亂碼來的
[00:10:09.000 --> 00:10:10.000]  很雪花的
[00:10:10.000 --> 00:10:12.000]  你怎樣才能看到有線電視的東西呢?
[00:10:12.000 --> 00:10:13.000]  你當然要給錢
[00:10:13.000 --> 00:10:15.000]  買個解碼器
[00:10:15.000 --> 00:10:16.000]  買了解碼器之後呢
[00:10:16.000 --> 00:10:19.000]  你就會看到一個清晰的影像了
[00:10:19.000 --> 00:10:20.000]  意思是原來呢
[00:10:20.000 --> 00:10:22.000]  我們都會在電視收到一些
[00:10:22.000 --> 00:10:24.000]  混亂的影像
[00:10:24.000 --> 00:10:25.000]  是亂碼來的
[00:10:25.000 --> 00:10:26.000]  但是如果有了解碼器呢
[00:10:26.000 --> 00:10:27.000]  解通了呢
[00:10:27.000 --> 00:10:28.000]  就能夠很清楚的
[00:10:28.000 --> 00:10:31.000]  看到一些清晰的影像
[00:10:31.000 --> 00:10:32.000]  就算你多聰明也好
[00:10:32.000 --> 00:10:33.000]  你沒有解碼器呢
[00:10:33.000 --> 00:10:34.000]  你怎樣解都解不定了
[00:10:34.000 --> 00:10:35.000]  是不是?
[00:10:35.000 --> 00:10:37.000]  但是如果你有了解碼器呢
[00:10:37.000 --> 00:10:38.000]  就好像小孩子
[00:10:38.000 --> 00:10:39.000]  就像我女兒
[00:10:39.000 --> 00:10:40.000]  小學三年級
[00:10:40.000 --> 00:10:41.000]  一按個按鈕
[00:10:41.000 --> 00:10:43.000]  現在是四年級了
[00:10:43.000 --> 00:10:44.000]  就一按個按鈕
[00:10:44.000 --> 00:10:45.000]  你就會開到電視
[00:10:45.000 --> 00:10:46.000]  看得很清楚
[00:10:46.000 --> 00:10:47.000]  那些卡通片啊
[00:10:47.000 --> 00:10:50.000]  或者那些有線電視的節目啊
[00:10:50.000 --> 00:10:51.000]  原來解碼
[00:10:51.000 --> 00:10:53.000]  就是這個意思
[00:10:53.000 --> 00:10:55.000]  天國的奧秘也是這個意思
[00:10:55.000 --> 00:10:56.000]  很難明白的
[00:10:56.000 --> 00:10:57.000]  不明白的
[00:10:57.000 --> 00:10:59.000]  但是誰能夠幫你解碼
[00:10:59.000 --> 00:11:00.000]  耶穌告訴你
[00:11:00.000 --> 00:11:01.000]  來到他面前
[00:11:01.000 --> 00:11:03.000]  我的呃是容易的
[00:11:03.000 --> 00:11:05.000]  我的膽子是輕散的
[00:11:05.000 --> 00:11:07.000]  來到耶穌面前
[00:11:07.000 --> 00:11:08.000]  耶穌就要幫你解碼
[00:11:08.000 --> 00:11:10.000]  我們不明白天國的奧秘
[00:11:10.000 --> 00:11:11.000]  不明白方格真理
[00:11:11.000 --> 00:11:12.000]  為什麼?
[00:11:12.000 --> 00:11:14.000]  因為你還沒有來到耶穌面前
[00:11:14.000 --> 00:11:16.000]  沒有看到耶穌幫助你解碼
[00:11:16.000 --> 00:11:18.000]  接著我們要解碼了
[00:11:18.000 --> 00:11:19.000]  那個呃是什麼意思呢?
[00:11:19.000 --> 00:11:21.000]  為什麼耶穌用呃呢?
[00:11:21.000 --> 00:11:22.000]  因為耶穌那時候沒有解碼器嘛
[00:11:22.000 --> 00:11:24.000]  他不會用這個解碼器
[00:11:24.000 --> 00:11:26.000]  你用解碼器就會明白
[00:11:26.000 --> 00:11:27.000]  我這個道理了
[00:11:27.000 --> 00:11:28.000]  他用呃
[00:11:28.000 --> 00:11:29.000]  呃是什麼意思呢?
[00:11:29.000 --> 00:11:32.000]  我們又要知道一下歷史背景了
[00:11:32.000 --> 00:11:34.000]  當然是古代人用的東西
[00:11:34.000 --> 00:11:36.000]  耶穌用很多比喻的
[00:11:36.000 --> 00:11:38.000]  有時用殺種啊
[00:11:38.000 --> 00:11:39.000]  捉魚啊
[00:11:39.000 --> 00:11:42.000]  接著終於用一個和木頭有關的比喻了
[00:11:42.000 --> 00:11:43.000]  為什麼?
[00:11:43.000 --> 00:11:46.000]  你猜猜耶穌做過什麼職業?
[00:11:46.000 --> 00:11:48.000]  其實耶穌沒有明確寫明
[00:11:48.000 --> 00:11:49.000]  耶穌做過什麼職業
[00:11:49.000 --> 00:11:51.000]  不過我們猜猜吧
[00:11:51.000 --> 00:11:53.000]  耶穌的父親是藥師
[00:11:53.000 --> 00:11:55.000]  他是木匠的兒子
[00:11:55.000 --> 00:11:57.000]  所以子承父業
[00:11:57.000 --> 00:11:59.000]  耶穌很有可能
[00:11:59.000 --> 00:12:01.000]  是做過木匠的工作
[00:12:01.000 --> 00:12:02.000]  是啊
[00:12:02.000 --> 00:12:03.000]  如果耶穌做過木匠的工作
[00:12:03.000 --> 00:12:05.000]  這個呃套在耶穌的解釋裡
[00:12:05.000 --> 00:12:07.000]  就會很容易明白
[00:12:07.000 --> 00:12:08.000]  為什麼呢?
[00:12:08.000 --> 00:12:09.000]  因為耶穌那裡
[00:12:09.000 --> 00:12:11.000]  在瑪利福音11:27說
[00:12:11.000 --> 00:12:12.000]  我的呃是容易的
[00:12:12.000 --> 00:12:14.000]  你們當副我的呃
[00:12:14.000 --> 00:12:16.000]  那個呃其實就是那些牛
[00:12:16.000 --> 00:12:17.000]  背在背上
[00:12:17.000 --> 00:12:19.000]  背著泥炮去耕種
[00:12:19.000 --> 00:12:21.000]  他背著那個呃
[00:12:21.000 --> 00:12:22.000]  然後扶著泥炮
[00:12:22.000 --> 00:12:24.000]  就可以很輕鬆地將泥土翻鬆
[00:12:24.000 --> 00:12:26.000]  幫助農夫去耕種
