
[00:00:00.000 --> 00:00:03.700]  今天跟大家分享的題目叫做「那夜星光閃耀」
[00:02:02.200 --> 00:02:04.840]  跟博士的反應很大的不同
[00:02:04.840 --> 00:02:07.040]  他第一次聽見這個星
[00:02:07.040 --> 00:02:09.760]  第一次發現有新生的王
[00:02:09.760 --> 00:02:12.000]  有另一個王正在出生
[00:02:12.000 --> 00:02:14.040]  聖經這樣記錄
[00:02:14.040 --> 00:02:18.040]  希律王聽見了就心裏不安
[00:02:18.040 --> 00:02:21.400]  耶路撒冷合成的人也都不安
[00:02:21.400 --> 00:02:27.120]  他就召集齊了祭司長和民間的民事問他們說
[00:02:27.320 --> 00:02:30.520]  基督那個聖經所說的尼塞亞
[00:02:30.520 --> 00:02:33.400]  當身在何處
[00:02:33.400 --> 00:02:36.560]  我相信頂只會用無限的想像
[00:02:36.560 --> 00:02:38.960]  你會想到一個作王
[00:02:38.960 --> 00:02:40.440]  並且作得很出色
[00:02:40.440 --> 00:02:43.200]  在他生命裏面沒有東西勝過他
[00:02:43.200 --> 00:02:44.440]  竟然有人告訴他
[00:02:44.440 --> 00:02:46.880]  有別的王正在出生
[00:02:46.880 --> 00:02:48.840]  或者在他心底裏面說
[00:02:48.840 --> 00:02:52.480]  是不是有人正在取代我呢
[00:02:52.480 --> 00:02:56.760]  究竟這個基督被稱為尼塞亞的
[00:02:57.360 --> 00:02:59.400]  會身在何處
[00:02:59.400 --> 00:03:03.320]  這班的民事祭司長來到
[00:03:03.320 --> 00:03:05.520]  想都不用想就這樣說
[00:03:05.520 --> 00:03:07.800]  他們回答說在猶太的百里行
[00:03:07.800 --> 00:03:09.440]  因為有先知記著說
[00:03:09.440 --> 00:03:11.320]  猶太地的百里行
[00:03:11.320 --> 00:03:14.560]  你在猶大諸城中並不是最少的
[00:03:14.560 --> 00:03:18.640]  因為將來有一位君王要從你那裏出來
[00:03:18.640 --> 00:03:20.400]  牧養我以色列民
[00:03:20.400 --> 00:03:23.080]  他們平鋪直敘是因為
[00:03:23.080 --> 00:03:24.680]  根本對他們來說
[00:03:24.840 --> 00:03:28.760]  這個知識在他們腦裏面是無限次都知道
[00:03:28.760 --> 00:03:31.440]  所以這個問題很容易回答
[00:03:31.440 --> 00:03:33.760]  回答後希律這樣回應
[00:03:33.760 --> 00:03:38.400]  當下希律再次暗暗地召回博士來
[00:03:38.400 --> 00:03:40.080]  再仔細去問
[00:03:40.080 --> 00:03:41.080]  你再說一次
[00:03:41.080 --> 00:03:42.360]  那個星什麼時候出現
[00:03:42.360 --> 00:03:43.280]  是怎樣的
[00:03:43.280 --> 00:03:44.920]  是這樣是這樣是這樣
[00:03:44.920 --> 00:03:47.920]  誓問那星是什麼時候出現
[00:03:47.920 --> 00:03:50.520]  就猜他們說百里行歲說
[00:03:50.520 --> 00:03:53.480]  你不去仔細尋訪那小孩子
[00:03:53.800 --> 00:03:56.520]  尋到了就來報訊
[00:03:56.520 --> 00:04:00.320]  哈哈 我也很想去拜他
[00:04:00.320 --> 00:04:02.720]  究竟他這句說話
[00:04:02.720 --> 00:04:06.040]  是直接在文字上在猶太裏面
[00:04:06.040 --> 00:04:08.560]  是說他真的很想跟博士拜他
[00:04:08.560 --> 00:04:12.680]  還是有其他別有用心的意義
[00:04:12.680 --> 00:04:15.080]  我們再看下去
[00:04:15.080 --> 00:04:18.320]  他們聽見黃的華這班博士
[00:04:18.320 --> 00:04:19.360]  我們再一次看到
[00:04:19.360 --> 00:04:21.520]  在東方所看見的那星
[00:04:21.520 --> 00:04:22.960]  忽然在他們前頭行
[00:04:23.960 --> 00:04:25.480]  直行到小孩子的地方
[00:04:25.480 --> 00:04:26.920]  就在上頭停住
[00:04:26.920 --> 00:04:29.600]  他們看見我星很大的歡喜
[00:04:29.600 --> 00:04:32.680]  最後一段我請丁姐妹幫我讀出
[00:04:32.680 --> 00:04:33.440]  請讀
[00:04:54.800 --> 00:04:56.480]  博士去到的地方
[00:04:56.480 --> 00:05:00.240]  就可以發現他看見了跪拜
[00:05:00.240 --> 00:05:03.080]  今天我想跟大家說到
[00:05:03.080 --> 00:05:05.640]  星給我們的啟示是什麼
[00:05:05.640 --> 00:05:08.680]  剛才我們讀了
[00:05:08.680 --> 00:05:11.920]  我們看見有很多不同的人物出現
[00:05:11.920 --> 00:05:13.960]  第一批的人物
[00:05:13.960 --> 00:05:15.760]  他的名字叫做希律王
[00:05:15.760 --> 00:05:18.920]  希律王和那一班的民事
[00:05:18.920 --> 00:05:21.200]  那一班的祭司長
[00:05:21.640 --> 00:05:24.200]  第一件事我們能夠從這個啟示裏面
[00:05:24.200 --> 00:05:25.720]  我們去認識一個真理
[00:05:25.720 --> 00:05:28.360]  在約翰福音裏面說到
[00:05:28.360 --> 00:05:31.040]  黑暗卻不接受光
[00:05:31.040 --> 00:05:34.120]  黑暗不接受光
[00:05:34.120 --> 00:05:37.600]  在希律王的那種反應
[00:05:37.600 --> 00:05:41.480]  在這班祭司民事的反應裏面
[00:05:41.480 --> 00:05:43.640]  我們明白一個
[00:05:43.640 --> 00:05:46.360]  在約翰福音裏面說的真理
[00:05:46.360 --> 00:05:49.560]  黑暗不喜歡光
[00:05:50.280 --> 00:05:52.600]  希律王聽見了就心裏不安
[00:05:52.600 --> 00:05:54.720]  耶路撒冷合成的人都不安
[00:05:54.720 --> 00:05:57.920]  他召齊祭司長和民間的民事
[00:05:57.920 --> 00:06:00.840]  雖然他問基督當生了何處
[00:06:00.840 --> 00:06:02.160]  但是他心裏面
[00:06:02.160 --> 00:06:05.520]  當我們看這個馬太福音一路的記錄裏面
[00:06:05.520 --> 00:06:09.440]  我們知道他跟博士所說
[00:06:09.440 --> 00:06:11.440]  你要報信給我
[00:06:11.440 --> 00:06:14.720]  其實他的目的並不是要拜他
[00:06:14.720 --> 00:06:18.200]  難怪在我們剛才讀的經文後面
[00:06:19.080 --> 00:06:21.160]  當去到二章十六節
[00:06:21.160 --> 00:06:22.880]  我們剛才沒有機會讀的經文
[00:06:22.880 --> 00:06:24.080]  其實他說到
[00:06:24.080 --> 00:06:29.000]  當這個希律王知道博士找到這個小孩子
[00:06:29.000 --> 00:06:31.640]  卻不回報告給他聽後
[00:06:31.640 --> 00:06:33.680]  他用一個方法
[00:06:33.680 --> 00:06:36.680]  他所謂基督生了何處
[00:06:36.680 --> 00:06:38.280]  好讓我拜他的方法
[00:06:38.280 --> 00:06:39.360]  就是甚麼
[00:06:39.360 --> 00:06:43.640]  就是他向這個伯利恆城
[00:06:43.640 --> 00:06:47.040]  犯兩歲以下的小朋友
[00:06:47.040 --> 00:06:48.400]  全部殺光
[00:06:49.400 --> 00:06:52.040]  他用所謂拜的方法
[00:06:52.040 --> 00:06:55.880]  就是殺了任何有機會
[00:06:55.880 --> 00:06:58.320]  會是新生王的那個王
[00:06:58.320 --> 00:07:04.440]  希律在他的生命裏面是這樣演繹
[00:07:04.440 --> 00:07:11.880]  民事祭司長也同樣是這樣演繹
[00:07:11.880 --> 00:07:14.000]  然後我們去看
[00:07:14.000 --> 00:07:17.160]  大希律王其實是怎樣的
[00:07:18.160 --> 00:07:20.160]  大希律為甚麼用大字呢
[00:07:20.160 --> 00:07:22.600]  因為聖經裏面有很多希律
[00:07:22.600 --> 00:07:25.120]  所以我們通常會這樣說
[00:07:25.120 --> 00:07:28.560]  通常叫這個王就叫大希律王
[00:07:28.560 --> 00:07:33.160]  他是羅馬帝國當時其中一個分封王
[00:07:33.160 --> 00:07:36.440]  其實他的血統是有以東的血統在裏面
[00:07:36.440 --> 00:07:38.400]  以及猶大那個混合
[00:07:38.400 --> 00:07:39.680]  一個混血兒
[00:07:39.680 --> 00:07:45.800]  這個人因為他的父親曾經立功於一個羅馬的王朝
[00:07:46.080 --> 00:07:48.360]  所以他有機會成為一個分封王
[00:07:48.360 --> 00:07:52.800]  這個人的確是一個很有能力的人
[00:07:52.800 --> 00:07:55.360]  如果你們有去過以色列
[00:07:55.360 --> 00:07:58.000]  那幅照片不知大家有沒有印象
[00:07:58.000 --> 00:08:01.240]  其實就是我們多數都會去的馬薩大那個地方
[00:08:01.240 --> 00:08:04.680]  通常去馬薩大是因為它的建築
[00:08:04.680 --> 00:08:08.440]  縱然很多歷了不同的風霜
[00:08:08.440 --> 00:08:10.800]  那個馬薩大仍然是一個
[00:08:10.800 --> 00:08:13.960]  去以色列的時候你會特別去留意
[00:08:14.080 --> 00:08:18.320]  當時的建築就是這個大希律王所下的命令
[00:08:18.320 --> 00:08:20.440]  他有很多的建築
[00:08:20.440 --> 00:08:24.560]  他有很多的一些宮殿
[00:08:24.560 --> 00:08:26.960]  他有很大的財富
[00:08:26.960 --> 00:08:30.240]  並且他管治了那個地方超過四十年
[00:08:30.240 --> 00:08:34.200]  甚至第二聖殿那個重建他都有份
[00:08:34.200 --> 00:08:39.360]  在他在任的期間很多的豐功遺跡
[00:08:39.360 --> 00:08:41.800]  在他在任的日子
[00:08:42.200 --> 00:08:47.000]  無數的財富和功勞都歸咗在他那裏
[00:08:47.000 --> 00:08:50.400]  但是在當時的背景裏面
[00:08:50.400 --> 00:08:54.400]  不單止是形容這個大希律王那種的偉大
[00:08:54.400 --> 00:08:57.520]  同時他也講到民間裏面
[00:08:57.520 --> 00:09:01.520]  民間裏面他用一個很清晰的形容就是
[00:09:01.520 --> 00:09:07.000]  所有生存的人比起那些死亡的人
[00:09:07.000 --> 00:09:08.560]  是更不幸
[00:09:08.560 --> 00:09:09.160]  什麼意思
[00:09:09.520 --> 00:09:15.480]  就是說寧願死了都不願意活在大希律統治那種黑暗的裏面
[00:09:15.480 --> 00:09:19.000]  這個是那個時候的形容
[00:09:19.000 --> 00:09:22.520]  所以大希律不單止是這樣
[00:09:22.520 --> 00:09:24.480]  他還連自己的兒子也殺了
[00:09:24.480 --> 00:09:27.240]  所以曾經講過有一個流傳的說話
[00:09:27.240 --> 00:09:29.760]  就是寧願做希律王的豬
[00:09:29.760 --> 00:09:31.440]  也不要做希律王的兒子
[00:09:31.440 --> 00:09:32.960]  充滿猜忌
[00:09:32.960 --> 00:09:35.800]  大家剛才聽到聖經這樣說
[00:09:36.400 --> 00:09:39.560]  當博士傳著歡喜來問這個希律王
[00:09:39.560 --> 00:09:40.800]  基督身在哪裏
[00:09:40.800 --> 00:09:45.880]  他第一個的反應是不安
[00:09:45.880 --> 00:09:50.640]  而這個不斷管理這個皇朝合成的人
[00:09:50.640 --> 00:09:53.800]  好像也要仰望他才有平安的人
[00:09:53.800 --> 00:09:56.920]  他的不安立即成為合成的人不安
[00:09:56.920 --> 00:09:58.600]  多大的影響力
[00:09:58.600 --> 00:10:01.080]  但是他的不安為什麼
[00:10:01.080 --> 00:10:03.560]  我想我們在人性的層面非常理解
[00:10:03.560 --> 00:10:05.800]  我擁有的國度
[00:10:05.800 --> 00:10:07.000]  擁有的王權
[00:10:07.000 --> 00:10:09.440]  竟然你說今天有一個新生的王
[00:10:09.440 --> 00:10:12.680]  那就是說我被取代
[00:10:12.680 --> 00:10:17.120]  還是我要和他一戰去分高低
[00:10:17.120 --> 00:10:22.280]  大希律收到這個星的消息
[00:10:22.280 --> 00:10:28.200]  他寧願選擇活在黑暗裏面
[00:10:28.200 --> 00:10:30.400]  然後大家領袖又怎樣
[00:10:30.400 --> 00:10:33.920]  他們沒有其他聖經所形容
[00:10:33.920 --> 00:10:35.720]  好像耶穌挑戰他們的時候
[00:10:35.920 --> 00:10:37.880]  我們有時會走在一起商量一下
[00:10:37.880 --> 00:10:40.200]  或者我研究一下聖經
[00:10:40.200 --> 00:10:42.200]  沒有不需要為什麼
[00:10:42.200 --> 00:10:43.720]  太容易了
[00:10:43.720 --> 00:10:46.080]  尼塞亞的信息我讀了這麼久
[00:10:46.080 --> 00:10:47.400]  從小到大背誦
[00:10:47.400 --> 00:10:50.960]  好像那些我們經常說的拉比
[00:10:50.960 --> 00:10:56.640]  一用針一戳羊卷就知道哪段聖經是哪段
[00:10:56.640 --> 00:10:58.760]  你問尼塞亞
[00:10:58.760 --> 00:11:00.640]  閉上眼睛都會讀
[00:11:00.640 --> 00:11:03.240]  在腦裏面運作一千萬次
[00:11:03.520 --> 00:11:07.320]  尼塞亞必生在猶大地的百里行
[00:11:07.320 --> 00:11:09.960]  然後就如數家珍地數出來
[00:11:09.960 --> 00:11:13.000]  但是正如我們經常說
[00:11:13.000 --> 00:11:16.560]  由腦到心這段的旅程
[00:11:16.560 --> 00:11:20.280]  有很多人走一生都未走到
[00:11:20.280 --> 00:11:22.760]  只有知識
[00:11:22.760 --> 00:11:28.440]  只有在聖經裏面所提的尼塞亞
[00:11:28.440 --> 00:11:32.800]  而他的心永遠裝在只是自己
[00:11:33.760 --> 00:11:37.680]  猶太領袖有先知清楚無誤的啟示
[00:11:37.680 --> 00:11:40.400]  加上這個的問
[00:11:40.400 --> 00:11:44.200]  他更加知道尼塞亞已經降生
[00:11:44.200 --> 00:11:46.720]  但是他們一點也不行動
[00:11:46.720 --> 00:11:50.680]  沒有記載到他們怎樣離開自己的崗位
[00:11:50.680 --> 00:11:52.760]  走到百里行去敬拜神
[00:11:52.760 --> 00:11:53.760]  沒有
[00:11:53.760 --> 00:11:56.640]  反倒這班的博士
[00:11:56.640 --> 00:11:58.880]  他們只有模糊的知識
[00:11:58.880 --> 00:12:00.840]  得到的只是一點啟示
[00:12:01.000 --> 00:12:04.120]  他們遠遠都來到去朝拜基督
[00:12:04.120 --> 00:12:08.160]  剛才我們讀的標題
[00:12:08.160 --> 00:12:10.160]  他講到黑暗不接受光
[00:12:10.160 --> 00:12:13.320]  約翰福音這裏講到一章五節
[00:12:13.320 --> 00:12:16.600]  光照在黑暗裏黑暗卻不接受光
[00:12:16.600 --> 00:12:20.440]  剛才我們看到盧伽福音
[00:12:20.440 --> 00:12:23.640]  開頭去描述耶穌基督的降生
[00:12:23.640 --> 00:12:26.120]  他用了一個天使和牧羊人
[00:12:26.120 --> 00:12:27.320]  在馬祖的情境
[00:12:27.320 --> 00:12:28.880]  馬太福音
[00:12:29.040 --> 00:12:31.080]  他講到耶穌的降生他用了
[00:12:31.080 --> 00:12:33.680]  現在我們讀的這一段博士的情境
[00:12:33.680 --> 00:12:35.200]  約翰福音
[00:12:35.200 --> 00:12:38.160]  他不用地上的情境去形容
[00:12:38.160 --> 00:12:39.160]  他用了天神
[00:12:39.160 --> 00:12:40.840]  所以約翰福音一開頭就說
[00:12:40.840 --> 00:12:42.000]  太初有道
[00:12:42.000 --> 00:12:43.440]  道與神同在
[00:12:43.440 --> 00:12:45.120]  道就是神
[00:12:45.120 --> 00:12:46.520]  是嗎
[00:12:46.520 --> 00:12:49.560]  然後他講到道成了肉身
[00:12:49.560 --> 00:12:52.120]  這位創造宇宙的真神
[00:12:52.120 --> 00:12:53.840]  他無所不知
[00:12:53.840 --> 00:12:55.160]  不受限制
[00:12:55.160 --> 00:12:57.200]  他甘願為人
[00:12:57.440 --> 00:12:59.560]  降生在一個肉身裏面
[00:12:59.560 --> 00:13:00.640]  被限制
[00:13:00.640 --> 00:13:01.840]  被拘禁
[00:13:01.840 --> 00:13:04.160]  為的目的
[00:13:04.160 --> 00:13:06.920]  就是約翰福音三一十六時所說
[00:13:06.920 --> 00:13:07.800]  神愛世人
[00:13:07.800 --> 00:13:10.000]  甚至將祂獨生子賜給他們
[00:13:10.000 --> 00:13:11.640]  叫一切信他們
[00:13:11.640 --> 00:13:12.440]  不自滅亡
[00:13:12.440 --> 00:13:13.480]  返得永生
[00:13:13.480 --> 00:13:17.480]  然而在整個約翰福音一章裏面
[00:13:17.480 --> 00:13:18.760]  講到天上的情境
[00:13:18.760 --> 00:13:20.960]  但他描述了一句說話
[00:13:20.960 --> 00:13:22.520]  他說光照在黑暗裏面
[00:13:22.520 --> 00:13:24.360]  他形容耶穌都是真光
[00:13:24.360 --> 00:13:25.560]  光來到地上
[00:13:25.560 --> 00:13:26.840]  光照在黑暗裏
[00:13:26.840 --> 00:13:29.560]  然後他說黑暗卻不接受光
[00:13:29.560 --> 00:13:33.720]  他描述那些人活在黑暗裏面
[00:13:33.720 --> 00:13:35.240]  不願意去接受光
[00:13:35.240 --> 00:13:38.240]  但我們再看另一個譯本
[00:13:38.240 --> 00:13:39.640]  我們會更加明白
[00:13:39.640 --> 00:13:41.880]  整個聖經裏面講的意思
[00:13:41.880 --> 00:13:43.120]  似乎這一段
[00:13:43.120 --> 00:13:44.800]  這個黃河本的演繹
[00:13:44.800 --> 00:13:46.680]  令我們覺得黑暗好像是主題
[00:13:46.680 --> 00:13:48.080]  你光麗嗎
[00:13:48.080 --> 00:13:49.240]  我不接受你
[00:13:49.240 --> 00:13:50.000]  我拒絕你
[00:13:50.000 --> 00:13:51.520]  但是
[00:13:51.520 --> 00:13:53.480]  環球聖經譯本
[00:13:53.480 --> 00:13:54.960]  給我們一個補充資料
[00:13:54.960 --> 00:13:55.600]  他這樣說
[00:13:56.360 --> 00:13:57.160]  我們一起讀吧
[00:13:57.160 --> 00:13:57.680]  請讀
[00:13:57.680 --> 00:14:00.680]  這光照耀在黑暗裏
[00:14:00.680 --> 00:14:03.760]  黑暗卻不能勝過光
[00:14:03.760 --> 00:14:06.040]  他說這光照耀在黑暗裏
[00:14:06.040 --> 00:14:08.160]  黑暗卻不能勝過光
[00:14:08.160 --> 00:14:11.360]  他給我們一個更加原備
[00:14:11.360 --> 00:14:14.080]  看到黑暗不是那主題
[00:14:14.080 --> 00:14:16.880]  光才是主題
[00:14:16.880 --> 00:14:20.360]  因為黑暗是不能勝過光
[00:14:23.200 --> 00:14:27.440]  希律王心中的我何等大
[00:14:27.440 --> 00:14:29.760]  所以他聽到
[00:14:29.760 --> 00:14:30.840]  知道
[00:14:30.840 --> 00:14:32.160]  對他來說
[00:14:32.160 --> 00:14:35.320]  仍然是為了自己的寶座
[00:14:35.320 --> 00:14:38.120]  而去做所有的行動
[00:14:38.120 --> 00:14:39.600]  黑暗不接受光
[00:14:39.600 --> 00:14:42.080]  但我們了解到就是
[00:14:42.080 --> 00:14:44.640]  黑暗不能勝過光
[00:14:44.640 --> 00:14:47.920]  所以突然之間我們想起自己
[00:14:47.920 --> 00:14:50.200]  我昔日活在最終
[00:14:50.200 --> 00:14:51.880]  喜歡黑暗
[00:14:53.400 --> 00:14:56.520]  我相信黑暗會遮擋我們任何
[00:14:56.520 --> 00:14:58.840]  不想被人知道
[00:14:58.840 --> 00:15:00.720]  簡單來說
[00:15:00.720 --> 00:15:03.320]  不想見光的行為和心境
[00:15:03.320 --> 00:15:05.320]  所以我們喜歡黑暗
[00:15:05.320 --> 00:15:06.440]  活在黑暗
[00:15:06.440 --> 00:15:10.040]  但我們曾幾何時可以接受光
[00:15:10.040 --> 00:15:12.400]  經歷光的光照
[00:15:12.400 --> 00:15:14.960]  但今日我們心裏面
[00:15:14.960 --> 00:15:17.600]  會不會還有一些黑暗
[00:15:17.600 --> 00:15:21.240]  是需要在這個光的啟示裏
[00:15:21.840 --> 00:15:25.800]  被提醒、被呼召再次交出來
[00:15:25.800 --> 00:15:28.920]  讓耶穌的真光進到你生命裏
[00:15:28.920 --> 00:15:32.240]  光對我們的啟示
[00:15:32.240 --> 00:15:35.360]  不單止讓我們認識人的本相
[00:15:35.360 --> 00:15:36.320]  本質裏面
[00:15:36.320 --> 00:15:37.720]  我們活在黑暗
[00:15:37.720 --> 00:15:38.800]  不喜歡光
[00:15:38.800 --> 00:15:41.160]  但這個光永遠能得勝
[00:15:41.160 --> 00:15:43.520]  第二方面我們更加明白知道
[00:15:43.520 --> 00:15:46.240]  光不是停留在這裏
[00:15:46.240 --> 00:15:48.280]  和黑暗裏面
[00:15:48.280 --> 00:15:49.960]  是光更加重要
[00:15:50.160 --> 00:15:52.280]  是導引那些尋求它的人
[00:15:52.280 --> 00:15:56.760]  馬太方二章二節
[00:15:56.760 --> 00:15:58.840]  再一次講到博士的描述
[00:15:58.840 --> 00:16:02.240]  他說我們在東方看見他的星突來拜他
[00:16:02.240 --> 00:16:04.200]  很清晰
[00:16:04.200 --> 00:16:05.320]  他講到
[00:16:05.320 --> 00:16:09.000]  這班博士看見、研究、思考
[00:16:09.000 --> 00:16:10.080]  做了一個行動
[00:16:10.080 --> 00:16:14.800]  他的行動就是要來朝拜這個新生的王
[00:16:14.800 --> 00:16:17.920]  他看見
[00:16:17.920 --> 00:16:19.360]  知道
[00:16:20.480 --> 00:16:21.360]  然後這個星
[00:16:21.360 --> 00:16:24.360]  不單止停留在當日對他的啟示
[00:16:24.360 --> 00:16:26.880]  並且在那一刻
[00:16:26.880 --> 00:16:30.080]  他聽到希律王給他的消息和資料
[00:16:30.080 --> 00:16:31.440]  原來在百里行
[00:16:31.440 --> 00:16:34.640]  這個星再次出現去引導他們
[00:16:34.640 --> 00:16:37.120]  直行到小孩子的地方
[00:16:37.120 --> 00:16:39.000]  然後停住在那裏
[00:16:39.000 --> 00:16:42.840]  讓他們能夠朝拜新生王
[00:16:42.840 --> 00:16:46.680]  頂多每一顆星
[00:16:48.840 --> 00:16:50.840]  其實在那個天空裏面
[00:16:50.840 --> 00:16:53.360]  不知道大家有沒有想過
[00:16:53.360 --> 00:16:55.280]  應該很多人都看見的
[00:16:55.280 --> 00:16:58.280]  或者是星象學家他有知識
[00:16:58.280 --> 00:17:02.200]  但是星象學並不是導引他能夠朝拜耶穌的原因
[00:17:02.200 --> 00:17:05.800]  這班博士能夠朝拜耶穌
[00:17:05.800 --> 00:17:07.960]  是他內裏面、心靈裏面
[00:17:07.960 --> 00:17:11.000]  對上帝那份尋求、尋找和渴慕
[00:17:11.000 --> 00:17:12.960]  是因為他渴慕神
[00:17:12.960 --> 00:17:16.800]  他因為渴慕並且很想去朝拜祂
[00:17:16.800 --> 00:17:17.960]  是這個原因
[00:17:18.200 --> 00:17:22.040]  而星象是繼續導引那些尋找、尋求祂的人
[00:17:22.040 --> 00:17:27.360]  頂多其實今日我們生活的環境
[00:17:27.360 --> 00:17:28.480]  我們的生命裏面
[00:17:28.480 --> 00:17:32.400]  星象的導引從來沒有缺少過
[00:17:32.400 --> 00:17:34.200]  你說
[00:17:34.200 --> 00:17:36.280]  可能那個不是
[00:17:36.280 --> 00:17:39.360]  你看到在天空裏面那顆明亮的神星
[00:17:39.360 --> 00:17:40.280]  不是那一種
[00:17:40.280 --> 00:17:43.560]  可能是你人生裏面
[00:17:43.560 --> 00:17:45.720]  你不是預期發生的事情
[00:17:46.680 --> 00:17:48.640]  可能是一些你拒絕
[00:17:48.640 --> 00:17:50.840]  不想要的一些經歷
[00:17:50.840 --> 00:17:54.000]  或者你用千方百計保住自己
[00:17:54.000 --> 00:17:57.480]  相信人生在你自己掌控當中
[00:17:57.480 --> 00:17:58.840]  就能夠平安到日
[00:17:58.840 --> 00:18:01.520]  那個忽然發生的事情
[00:18:01.520 --> 00:18:04.560]  不知道是什麼事
[00:18:04.560 --> 00:18:05.120]  不過
[00:18:05.120 --> 00:18:07.360]  當你靜下來
[00:18:07.360 --> 00:18:11.160]  那個可能是你導引你
[00:18:11.160 --> 00:18:14.040]  更加能夠朝拜神
[00:18:14.040 --> 00:18:16.440]  認識上帝的那顆星
[00:18:17.680 --> 00:18:18.680]  那顆星
[00:18:18.680 --> 00:18:24.720]  我自己回想二零二三年
[00:18:24.720 --> 00:18:26.640]  對我來說
[00:18:26.640 --> 00:18:31.520]  這個年度最深刻的經文是詩篇八十四篇
[00:18:31.520 --> 00:18:34.760]  其實這篇詩篇在我青年的時候
[00:18:34.760 --> 00:18:36.160]  我自己就很喜歡
[00:18:36.160 --> 00:18:38.160]  常常去背誦
[00:18:38.160 --> 00:18:39.960]  時時去被鼓勵
[00:18:39.960 --> 00:18:42.720]  其中裏面講到十二節的經文
[00:18:43.360 --> 00:18:46.880]  就是講到一群朝向石庵敬拜神的人
[00:18:46.880 --> 00:18:48.880]  其實它裏面的靈的意思就是
[00:18:48.880 --> 00:18:50.600]  一群學武親近神的人
[00:18:50.600 --> 00:18:53.040]  他用了很多的字詞去形容
[00:18:53.040 --> 00:18:55.960]  他去的地方或者親近神的地方
[00:18:55.960 --> 00:18:57.120]  他用婉語
[00:18:57.120 --> 00:18:59.320]  用房屋
[00:18:59.320 --> 00:19:00.920]  用祭壇
[00:19:00.920 --> 00:19:03.600]  用麻雀抱初之窩等等的字詞
[00:19:03.600 --> 00:19:05.800]  它裏面不是賣弄文筆
[00:19:05.800 --> 00:19:09.600]  而是他很想能夠形容並且去講述
[00:19:09.600 --> 00:19:11.720]  親近神那種的經歷
[00:19:11.720 --> 00:19:12.840]  那種的封城
[00:19:13.360 --> 00:19:15.360]  那種心靈裏面的安慰
[00:19:15.360 --> 00:19:17.160]  無論用任何字詞
[00:19:17.160 --> 00:19:20.960]  都不能夠描述到靈裏面的那種安穩
[00:19:20.960 --> 00:19:24.960]  同時他也用很多的字詞去形容上帝
[00:19:24.960 --> 00:19:26.000]  所以有永生神
[00:19:26.000 --> 00:19:27.440]  萬鈞夜無華
[00:19:27.440 --> 00:19:29.760]  我的主等等等等
