
[00:00:00.000 --> 00:00:04.160]  開始的時候我想播放一張相片給大家看
[00:07:56.260 --> 00:07:59.540]  如何將理論清楚地告訴他們
[00:07:59.540 --> 00:08:01.420]  讓他們能夠實踐呢?
[00:08:01.420 --> 00:08:03.860]  所以在羅馬書二章二十一節裏說
[00:08:03.860 --> 00:08:06.620]  你幾時教導別人
[00:08:06.620 --> 00:08:08.740]  所以在他心目中
[00:08:08.740 --> 00:08:10.020]  每一個信徒
[00:08:10.020 --> 00:08:12.660]  都應該有教導的責任
[00:08:12.660 --> 00:08:14.300]  因爲耶穌基督
[00:08:14.300 --> 00:08:16.140]  在馬達福音二十八章二十節
[00:08:16.140 --> 00:08:17.820]  不如我們一起讀
[00:08:17.820 --> 00:08:20.020]  凡我所吩咐你們的
[00:08:20.020 --> 00:08:22.980]  都教訓他們遵守
[00:08:22.980 --> 00:08:24.140]  是要告訴他們
[00:08:24.140 --> 00:08:25.820]  要教他們
[00:08:25.820 --> 00:08:28.180]  用時間去教導他們
[00:08:28.180 --> 00:08:30.260]  詳細去解釋給他們聽
[00:08:30.260 --> 00:08:32.940]  他們纔會明白的
[00:08:32.940 --> 00:08:34.940]  第三個動詞
[00:08:34.940 --> 00:08:36.580]  是勸戒
[00:08:36.580 --> 00:08:37.940]  勸戒通常是指
[00:08:37.940 --> 00:08:39.420]  當他出錯的時候
[00:08:39.420 --> 00:08:40.540]  你指正
[00:08:40.540 --> 00:08:41.260]  告訴他
[00:08:41.260 --> 00:08:42.460]  不是,你錯了,是不是?
[00:08:42.460 --> 00:08:43.500]  這個勸戒
[00:08:43.500 --> 00:08:44.180]  勸戒是否有呢?
[00:08:44.180 --> 00:08:46.060]  就是他屢勸不改的時候
[00:08:46.060 --> 00:08:48.180]  仍然你是用心
[00:08:48.180 --> 00:08:50.780]  去告訴他怎麼樣的
[00:08:50.780 --> 00:08:52.820]  在貼刷來歷加前書
[00:08:52.820 --> 00:08:54.300]  第五章十二節裏說
[00:08:54.300 --> 00:08:56.220]  勸戒你們的
[00:08:56.220 --> 00:08:57.500]  或者在哥倫多前書
[00:08:57.500 --> 00:08:58.620]  第四章十四節
[00:08:58.620 --> 00:09:00.460]  說到警戒你們
[00:09:00.460 --> 00:09:01.260]  在中文上面
[00:09:01.260 --> 00:09:04.660]  那個警戒就是warn他們
[00:09:04.660 --> 00:09:06.460]  warn通常是出現了一些問題
[00:09:06.460 --> 00:09:07.540]  警告你們
[00:09:07.540 --> 00:09:11.140]  那個語氣是重了的
[00:09:11.140 --> 00:09:12.340]  但無論是怎樣
[00:09:12.340 --> 00:09:14.060]  保羅都覺得
[00:09:14.060 --> 00:09:15.180]  正如他在
[00:09:15.180 --> 00:09:17.060]  司堂轉第二十章三十一節
[00:09:17.060 --> 00:09:18.540]  不如我們一起讀
[00:09:18.540 --> 00:09:21.060]  所以你們應當警醒
[00:09:21.060 --> 00:09:23.380]  紀念我三年之久
[00:09:23.380 --> 00:09:25.460]  晝夜不住的流淚
[00:09:25.460 --> 00:09:28.300]  勸戒你們各人
[00:09:28.300 --> 00:09:30.660]  保羅苦口婆心
[00:09:30.660 --> 00:09:31.980]  事而不捨地
[00:09:31.980 --> 00:09:34.060]  去爲那些人走錯了
[00:09:34.060 --> 00:09:36.780]  他不斷地去勸他們
[00:09:36.780 --> 00:09:39.580]  不斷地去提醒他們
[00:09:39.580 --> 00:09:41.700]  三年的時間
[00:09:41.700 --> 00:09:42.780]  可以看出
[00:09:42.780 --> 00:09:45.700]  保羅是多有那份的心腸
[00:09:45.700 --> 00:09:49.700]  那份的耐力和愛心
[00:09:49.700 --> 00:09:50.820]  我相信在這裏指出
[00:09:50.820 --> 00:09:51.900]  保羅不單止
[00:09:51.900 --> 00:09:54.180]  去講自己做了些什麼
[00:09:54.180 --> 00:09:55.460]  更是藉着
[00:09:55.460 --> 00:09:57.820]  司堂轉這段經文提醒我們
[00:09:57.820 --> 00:09:58.940]  這都是我們
[00:09:58.940 --> 00:10:00.300]  每一個人
[00:10:00.300 --> 00:10:04.140]  應該有的責任
[00:10:04.140 --> 00:10:05.460]  由於這段經文講的是
[00:10:05.460 --> 00:10:06.140]  各人
[00:10:06.140 --> 00:10:07.340]  每一個人
[00:10:07.340 --> 00:10:08.660]  所以我們很清楚知道
[00:10:08.660 --> 00:10:11.020]  我們全福音的對象
[00:10:11.020 --> 00:10:13.020]  是來自不同的背景
[00:10:13.020 --> 00:10:14.580]  來自不同的學歷
[00:10:14.580 --> 00:10:16.900]  不來自不同的年齡
[00:10:16.900 --> 00:10:18.540]  他們對信仰的追求
[00:10:18.540 --> 00:10:20.300]  有不同的看法
[00:10:20.300 --> 00:10:21.380]  立場
[00:10:21.380 --> 00:10:22.980]  觀點
[00:10:22.980 --> 00:10:24.580]  所以聖經也提醒我們
[00:10:24.580 --> 00:10:27.500]  不要以單一的方式
[00:10:27.500 --> 00:10:29.540]  有公開的講論
[00:10:29.540 --> 00:10:30.820]  也有教導
[00:10:30.820 --> 00:10:32.100]  還需要加上
[00:10:32.100 --> 00:10:33.500]  內心的
[00:10:33.500 --> 00:10:34.540]  勸戒
[00:10:34.540 --> 00:10:35.420]  警戒
[00:10:35.420 --> 00:10:37.140]  勸眠
[00:10:37.140 --> 00:10:39.540]  爲的是要將這個福音
[00:10:39.540 --> 00:10:44.260]  清楚地傳遞
[00:10:44.260 --> 00:10:45.780]  富二代
[00:10:45.780 --> 00:10:47.380]  大家知道是什麼
[00:10:47.380 --> 00:10:48.540]  就是生長在
[00:10:48.540 --> 00:10:51.460]  一個富裕的家庭的第二代
[00:10:51.460 --> 00:10:54.540]  大家聽過信二代沒有
[00:10:54.540 --> 00:10:56.060]  有幾個人聽過這個
[00:10:56.060 --> 00:10:58.300]  名詞在聖經上
[00:10:58.300 --> 00:11:01.060]  寥寥可數
[00:11:01.060 --> 00:11:01.940]  最近
[00:11:01.940 --> 00:11:03.540]  時代論壇
[00:11:03.540 --> 00:11:05.100]  的封面文章是
[00:11:05.100 --> 00:11:09.180]  信二代的天路歷程
[00:11:09.180 --> 00:11:11.700]  很明顯信二代就是在講
[00:11:11.700 --> 00:11:15.180]  生長在基督教家庭的第二代
[00:11:15.180 --> 00:11:17.900]  可能是第三代
[00:11:17.900 --> 00:11:19.580]  文章這樣說
[00:11:19.580 --> 00:11:21.340]  有統計顯示
[00:11:21.340 --> 00:11:24.580]  十個在教會長大的小孩子
[00:11:24.580 --> 00:11:27.860]  六個在青少年時期
[00:11:27.860 --> 00:11:30.660]  便會離開
[00:11:30.660 --> 00:11:32.140]  原因包括生活
[00:11:32.140 --> 00:11:33.420]  選擇佔多
[00:11:33.420 --> 00:11:37.220]  價值觀受到挑戰
[00:11:37.220 --> 00:11:38.580]  十個裏面
[00:11:38.580 --> 00:11:40.380]  有六個
[00:11:40.380 --> 00:11:41.860]  離開了教會
[00:11:41.860 --> 00:11:43.860]  離開了信仰
[00:11:43.860 --> 00:11:46.140]  是不是很可惜
[00:11:46.140 --> 00:11:48.060]  弟兄姊妹我相信這個不單止是
[00:11:48.060 --> 00:11:50.180]  文章所描述
[00:11:50.180 --> 00:11:52.180]  香港一些教會
[00:11:52.180 --> 00:11:53.180]  其實
[00:11:53.180 --> 00:11:57.060]  現況同樣反映在我們自己教會
[00:11:57.060 --> 00:11:59.540]  當我們數一數四樓六樓七樓
[00:11:59.540 --> 00:12:01.500]  那些兒童事工的人數
[00:12:01.500 --> 00:12:03.620]  有三四百人
[00:12:03.620 --> 00:12:05.100]  相較
[00:12:05.100 --> 00:12:10.180]  留在九樓十樓青少年的弟兄姊妹
[00:12:10.180 --> 00:12:13.540]  相比是少了很多人
[00:12:13.540 --> 00:12:15.380]  或者在座的父母
[00:12:15.380 --> 00:12:17.340]  你都很憂心
[00:12:17.340 --> 00:12:18.980]  你的子女
[00:12:18.980 --> 00:12:20.980]  你的信義代
[00:12:20.980 --> 00:12:22.740]  究竟是否當他
[00:12:22.740 --> 00:12:24.740]  年紀漸長的時候
[00:12:24.740 --> 00:12:31.580]  就會離開了教會呢
[00:12:31.580 --> 00:12:32.980]  講個祕密給你聽
[00:12:32.980 --> 00:12:36.020]  不過你不要告訴別人
[00:12:36.020 --> 00:12:36.900]  其實
[00:12:36.900 --> 00:12:39.260]  我都是信義代
[00:12:39.260 --> 00:12:40.860]  其實我應該是信三代
[00:12:40.860 --> 00:12:43.380]  因爲我婆婆就已經是信主
[00:12:43.380 --> 00:12:47.260]  然後我守護的時候媽媽已經帶我回教會
[00:12:47.260 --> 00:12:50.300]  我看回我自己的信仰的歷程裏面
[00:12:50.300 --> 00:12:54.140]  我都有像一些好像信義代出現的情況
[00:12:54.140 --> 00:12:56.620]  就是我看回自己中學的時期
[00:12:56.620 --> 00:12:59.060]  我都曾經和一些團友
[00:12:59.060 --> 00:13:00.780]  在諸學的時間
[00:13:00.780 --> 00:13:02.380]  在崇拜的時間
[00:13:02.380 --> 00:13:04.340]  走去對面那間士多
[00:13:04.340 --> 00:13:07.380]  打拼自己
[00:13:07.380 --> 00:13:08.700]  但是
[00:13:08.700 --> 00:13:10.700]  神的恩典
[00:13:10.700 --> 00:13:15.060]  道師教牧童工那份內心的勸戒
[00:13:15.060 --> 00:13:17.420]  教導
[00:13:17.420 --> 00:13:19.740]  今天這個人版
[00:13:19.740 --> 00:13:23.060]  神都仍然沒有放棄
[00:13:23.060 --> 00:13:25.260]  所以弟兄姊妹
[00:13:25.260 --> 00:13:27.740]  當你去爲你的
[00:13:27.740 --> 00:13:30.380]  信義代去擔心的時候
[00:13:30.380 --> 00:13:32.940]  請你繼續爲祂祈禱
[00:13:32.940 --> 00:13:35.540]  我深信神所賜給你的產業
[00:13:35.540 --> 00:13:40.900]  神愛他們比你愛他們更多
[00:13:40.900 --> 00:13:43.460]  在一段文章裏面
[00:13:43.460 --> 00:13:47.540]  其中一個被訪的牧者陳忠華牧師他建議
[00:13:47.540 --> 00:13:51.780]  對於牧養信義代需要用
[00:13:51.780 --> 00:13:54.220]  MSW
[00:13:54.220 --> 00:13:56.140]  這個formula
[00:13:56.140 --> 00:13:58.780]  究竟這個是什麼配方呢
[00:13:58.780 --> 00:14:00.180]  M
[00:14:00.180 --> 00:14:05.340]  是代表我們需要有一個好的榜樣
[00:14:05.340 --> 00:14:08.180]  你的子女和你日夕相對
[00:14:08.180 --> 00:14:13.060]  完全知道你是一個真淨假的基督徒
[00:14:13.060 --> 00:14:18.740]  所以你不單止在道德觀念上做一個好的
[00:14:18.740 --> 00:14:19.660]  典範
[00:14:19.660 --> 00:14:23.820]  你更要在信仰屬靈生命上
[00:14:23.820 --> 00:14:26.940]  做一個好的榜樣
[00:14:26.940 --> 00:14:28.060]  第二
[00:14:28.060 --> 00:14:29.540]  S
[00:14:29.540 --> 00:14:32.380]  S原來是special page
[00:14:32.380 --> 00:14:34.780]  原來這個特別的page是什麼
[00:14:34.780 --> 00:14:37.380]  原來是facebook
[00:14:37.380 --> 00:14:38.340]  是念書
[00:14:38.340 --> 00:14:39.420]  原來他說
[00:14:39.420 --> 00:14:42.980]  現在的年輕人很喜歡透過facebook
[00:14:42.980 --> 00:14:44.500]  來表達意見
[00:14:44.500 --> 00:14:47.540]  他也比較容易在facebook裏面
[00:14:47.540 --> 00:14:49.540]  去接受一些意見
[00:14:49.540 --> 00:14:51.140]  所以那些道師
[00:14:51.140 --> 00:14:53.700]  教牧童工可以透過facebook
[00:14:53.700 --> 00:14:56.420]  來將自己的信仰歷程
[00:14:56.420 --> 00:14:58.100]  將自己的見證
[00:14:58.100 --> 00:14:59.620]  來透過facebook
[00:14:59.620 --> 00:15:01.900]  給他傳遞
[00:15:01.900 --> 00:15:04.260]  我也見到有些弟兄姐妹
[00:15:04.260 --> 00:15:07.060]  平時是沉默寡言的
[00:15:07.060 --> 00:15:08.540]  但是去她的facebook看
[00:15:08.540 --> 00:15:11.140]  她變成了另外一個人
[00:15:11.140 --> 00:15:14.900]  她很開懷地去表達自己
[00:15:14.900 --> 00:15:16.620]  是不是這樣
[00:15:16.620 --> 00:15:17.500]  父母
[00:15:17.500 --> 00:15:19.900]  你也可以透過facebook
[00:15:19.900 --> 00:15:21.700]  去了解你的子女
[00:15:21.700 --> 00:15:22.700]  不過記得一件事
[00:15:22.700 --> 00:15:24.660]  千萬不要搭嘴
[00:15:24.660 --> 00:15:28.980]  不然他會unfriend你
[00:15:28.980 --> 00:15:30.860]  第三
[00:15:30.860 --> 00:15:32.700]  是透過whatsapp
[00:15:32.700 --> 00:15:36.140]  一個這麼簡單的平臺
[00:15:36.140 --> 00:15:38.260]  那你說牧師這些東西
[00:15:38.260 --> 00:15:40.500]  我們經常說不要做低頭一族
[00:15:40.500 --> 00:15:42.380]  這些東西都是好的嗎
[00:15:42.380 --> 00:15:43.900]  其實保羅在那裏說
[00:15:43.900 --> 00:15:45.900]  我們用各樣的智慧
[00:15:45.900 --> 00:15:47.020]  其實是在說
[00:15:47.020 --> 00:15:49.700]  不要既定的程序
[00:15:49.700 --> 00:15:50.980]  要按照不同的人
[00:15:50.980 --> 00:15:53.340]  軟弱的人就用軟弱
[00:15:53.340 --> 00:15:57.020]  來用這樣的策略去對策
[00:15:57.020 --> 00:15:58.180]  其實就是在說
[00:15:58.180 --> 00:16:00.580]  我們要想得寬一點
[00:16:00.580 --> 00:16:02.420]  我們用各樣不同的形式
[00:16:02.420 --> 00:16:03.740]  方法
[00:16:03.740 --> 00:16:05.340]  想得creative一點
[00:16:05.340 --> 00:16:08.980]  更加創新又創意
[00:16:08.980 --> 00:16:10.180]  最重要的目的
[00:16:10.180 --> 00:16:13.860]  是能夠將福音的好處
[00:16:13.860 --> 00:16:16.300]  扭大給他
[00:16:16.300 --> 00:16:17.700]  在在的父母
[00:16:17.700 --> 00:16:20.860]  我求主賜給你有更大的愛心
[00:16:20.860 --> 00:16:22.860]  和耐心
[00:16:22.860 --> 00:16:25.220]  去將福音傳揚
[00:16:25.220 --> 00:16:27.740]  教導和勸戒
[00:16:27.740 --> 00:16:30.980]  你的信義來
[00:16:30.980 --> 00:16:33.340]  第二的色
[00:16:33.340 --> 00:16:36.420]  是信息的內容
[00:16:36.420 --> 00:16:39.260]  傳福音信息的內容
[00:16:39.260 --> 00:16:42.300]  在《哥羅西書》一章二十八節下
[00:16:42.300 --> 00:16:45.500]  把個人在基督女完完全全的
[00:16:45.500 --> 00:16:48.100]  引到神面前
[00:16:48.100 --> 00:16:51.060]  究竟這一句經文的意思是什麼呢
[00:16:51.060 --> 00:16:55.020]  我嘗試用兩個不同的中文翻譯來看看
[00:16:55.020 --> 00:16:56.620]  新漢語譯本譯做
[00:16:56.620 --> 00:17:03.220]  在基督女得以完全可以呈獻給神
[00:17:03.220 --> 00:17:04.980]  至於新普及譯本就是說
[00:17:04.980 --> 00:17:07.220]  把人帶到上帝面前
[00:17:07.220 --> 00:17:11.500]  使人跟基督的關係得以完全
[00:17:11.500 --> 00:17:13.980]  將人帶到去神的面前
[00:17:13.980 --> 00:17:17.460]  使到他跟耶穌基督的關係得以完全
[00:17:17.460 --> 00:17:19.740]  是一個正常的關係
[00:17:19.740 --> 00:17:21.300]  有英文譯本譯做
[00:17:21.300 --> 00:17:23.700]  是mature in Christ
[00:17:23.700 --> 00:17:25.460]  就是在基督裏面成熟
[00:17:25.460 --> 00:17:27.540]  或者是perfect in Christ
[00:17:27.540 --> 00:17:32.500]  在基督裏面是很完全
[00:17:32.500 --> 00:17:34.300]  《哥羅西書》這段經文提醒我們
[00:17:34.300 --> 00:17:35.420]  我們傳福音
[00:17:35.420 --> 00:17:38.500]  不單止是將福音傳給他就算了
[00:17:38.500 --> 00:17:42.020]  我們更要在他這個信徒
[00:17:42.020 --> 00:17:45.700]  初信者這個屬靈生命的成長裏面
[00:17:45.700 --> 00:17:49.420]  去伴着他同行
[00:17:49.420 --> 00:17:51.540]  很多時候我聽到弟兄姊妹
[00:17:51.540 --> 00:17:55.580]  很熱心的去邀請他朋友未信主的人
[00:17:55.580 --> 00:17:56.980]  來教會
[00:17:56.980 --> 00:18:00.580]  無論是報道會或者是啓發課程
[00:18:00.580 --> 00:18:02.420]  也很開心的來跟我說
[00:18:02.420 --> 00:18:06.500]  牧師,我帶來的那個人信了主了,缺了志了
[00:18:06.500 --> 00:18:08.700]  然後可能他打開本寶
[00:18:08.700 --> 00:18:11.780]  在他的令人缺志的記錄裏面
[00:18:11.780 --> 00:18:15.260]  take了一take,搞定
[00:18:15.260 --> 00:18:20.580]  他覺得他的工作已經完成了
[00:18:20.580 --> 00:18:23.020]  但是在這裏很清楚說到
[00:18:23.020 --> 00:18:25.220]  其實是不足夠的
[00:18:25.220 --> 00:18:27.580]  你仍然需要帶着他
