
[00:00:00.000 --> 00:00:06.000]  福音書第五講:要發出基督喜悅的光芒
[00:07:56.000 --> 00:08:01.000]  當中國國家女排成為中國很多鼓勵的代表
[00:08:01.000 --> 00:08:04.000]  他們五年罷裡面,做殘了她
[00:08:04.000 --> 00:08:06.000]  接著做教練又很多殘
[00:08:06.000 --> 00:08:08.000]  我們沒有資格再說她
[00:08:08.000 --> 00:08:11.000]  她自己在單身家庭裡面長大
[00:08:11.000 --> 00:08:15.000]  要接受女兒的時候,很多不開心,很多勤奮
[00:08:15.000 --> 00:08:18.000]  女兒小時候有個願望很有趣
[00:08:18.000 --> 00:08:20.000]  媽媽不如你做麥當勞
[00:08:20.000 --> 00:08:23.000]  為什麼?因為麥當勞經常見到你
[00:08:23.000 --> 00:08:29.000]  後來她關心了女兒,都離開這個困局
[00:08:29.000 --> 00:08:33.000]  這次又做國家女排,她自己身體多了病患
[00:08:33.000 --> 00:08:36.000]  但女兒就跟她說,媽媽你停不了她
[00:08:36.000 --> 00:08:40.000]  你怎樣都會做事,不如你喜歡就做,我支持你
[00:08:40.000 --> 00:08:44.000]  有很多人去奮鬥,未必得到支持
[00:08:44.000 --> 00:08:46.000]  有很多故事
[00:08:46.000 --> 00:08:50.000]  講到奮鬥和休息裡面,我經常說有兩條線的神學
[00:08:50.000 --> 00:08:55.000]  一邊就是要懂得休息,知道限制
[00:08:55.000 --> 00:08:58.000]  甚至有時懂得say no,即拒絕
[00:08:58.000 --> 00:09:02.000]  做不到的,不能的,就要休息
[00:09:02.000 --> 00:09:05.000]  剛剛探訪姚秉恩傳道,Peter經常說
[00:09:05.000 --> 00:09:08.000]  休息,休息,準備做手術
[00:09:08.000 --> 00:09:10.000]  做手術之後來港島,不要想港島了
[00:09:10.000 --> 00:09:13.000]  你死裡逃生,要翻一山
[00:09:13.000 --> 00:09:15.000]  休息,休息,休息
[00:09:15.000 --> 00:09:18.000]  有時很緊張侍奉,人很緊張侍奉
[00:09:18.000 --> 00:09:22.000]  但有時,另一條線是很重要的
[00:09:22.000 --> 00:09:26.000]  就是要奮鬥,要一生的奮鬥,要為主奮鬥
[00:09:26.000 --> 00:09:28.000]  兩條線都有
[00:09:28.000 --> 00:09:30.000]  詩篇第四十六篇第十節說
[00:09:30.000 --> 00:09:34.000]  你們要休息,要知道我是神
[00:09:34.000 --> 00:09:40.000]  人生裡面,休息有時,喜樂有時,奮鬥有時
[00:09:40.000 --> 00:09:42.000]  今日經文講到奮鬥
[00:09:42.000 --> 00:09:45.000]  在第十三節經文,保羅說
[00:09:45.000 --> 00:09:51.000]  因為你們立志行事,都是在神在你們心裡運行,為要成就他的美意
[00:09:51.000 --> 00:09:53.000]  直譯版本這樣說
[00:09:53.000 --> 00:09:56.000]  因為神是那位在裡面作功的
[00:09:56.000 --> 00:10:00.000]  提醒他們,你能夠恐懼戰經,一生的奮鬥
[00:10:00.000 --> 00:10:03.000]  是因為神在你裡面做功
[00:10:03.000 --> 00:10:06.000]  你是與神同在,與神同功的人
[00:10:06.000 --> 00:10:09.000]  記住你所做的一切奮鬥,在神面前
[00:10:09.000 --> 00:10:13.000]  你不單止,我不在你面前,你要奮鬥
[00:10:13.000 --> 00:10:16.000]  其實你無時無刻都在神面前的奮鬥
[00:10:16.000 --> 00:10:19.000]  所以你見到你的奮鬥在神面前奮鬥的時候
[00:10:19.000 --> 00:10:23.000]  你要感恩的心,你要恐懼戰經
[00:10:23.000 --> 00:10:25.000]  有敬虔奮鬥的心
[00:10:25.000 --> 00:10:29.000]  而你每樣事情的立志和作功
[00:10:29.000 --> 00:10:32.000]  你的目標都是要成就神的美意
[00:10:32.000 --> 00:10:34.000]  要討神的喜悅
[00:10:34.000 --> 00:10:37.000]  有神的恩典是要你同功同在
[00:10:37.000 --> 00:10:40.000]  所以這個恐懼戰經是一個高度的馴服
[00:10:40.000 --> 00:10:43.000]  甚至付了極高的代價
[00:10:43.000 --> 00:10:46.000]  因為我們侍奉榮耀的神是值得的
[00:10:46.000 --> 00:10:49.000]  保羅心知道在主裡面一切的勞苦
[00:10:49.000 --> 00:10:51.000]  是不是徒然的
[00:10:51.000 --> 00:10:55.000]  是要成就神的美意,是神所喜悅的
[00:10:55.000 --> 00:11:00.000]  在呼召的時候,我想起主耶穌呼召失敗的彼得
[00:11:00.000 --> 00:11:04.000]  問他,你愛我比這些更深
[00:11:04.000 --> 00:11:07.000]  在那段經文裡面,其中一節經文很感動我
[00:11:07.000 --> 00:11:10.000]  就是《約翰福音》有一章第九節,一起讀
[00:11:10.000 --> 00:11:15.000]  他們上了岸,就看見那裡有炭火
[00:11:15.000 --> 00:11:18.000]  上面有魚,又有病
[00:11:18.000 --> 00:11:21.000]  有時我們好像彼得一樣,很多失敗
[00:11:21.000 --> 00:11:26.000]  耶穌不單止再一次救我們,再一次呼召我們
[00:11:26.000 --> 00:11:31.000]  但還是在我們最需要的時候,很知道我們需要什麼
[00:11:31.000 --> 00:11:33.000]  一個很低沉,很失敗的彼得
[00:11:33.000 --> 00:11:38.000]  打一整天都打不到魚的時候,耶穌知道他需要溫暖
[00:11:38.000 --> 00:11:44.000]  預備炭火,知道他需要食物,會預備魚和病
[00:11:44.000 --> 00:11:48.000]  我們侍奉神,如果不退縮,不懼怕的話
[00:11:48.000 --> 00:11:51.000]  因為我們的神是給我們一生的同在
[00:11:51.000 --> 00:11:54.000]  我們可以有神的恩典與我們同在
[00:11:54.000 --> 00:11:57.000]  想起我們,保羅提醒他自己在監獄裡面
[00:11:57.000 --> 00:11:59.000]  在監牢裡面很艱難的侍奉
[00:11:59.000 --> 00:12:04.000]  比教會相對的亨通,我想起我們要勤奮侍奉
[00:12:04.000 --> 00:12:09.000]  因為有很多人比我們在艱難的環境,仍然勤奮的侍奉
[00:12:09.000 --> 00:12:13.000]  曾經和大家分享過一個北京的教會,叫守望教會
[00:12:13.000 --> 00:12:15.000]  牧師叫金天明牧師
[00:12:15.000 --> 00:12:20.000]  在2009年的時候,教會租的地方被政府停了
[00:12:20.000 --> 00:12:22.000]  不可以再用的地方
[00:12:22.000 --> 00:12:25.000]  他決定在露天崇拜
[00:12:25.000 --> 00:12:28.000]  當日崇拜剛剛好,北京下大雪
[00:12:28.000 --> 00:12:31.000]  是冬天第一個大雪
[00:12:31.000 --> 00:12:36.000]  結果他就在雨雪當中去崇拜
[00:12:36.000 --> 00:12:40.000]  當時我自己有受感動,就寫了一篇文章
[00:12:40.000 --> 00:12:43.000]  你渴望在雪中敬拜主嗎?
[00:12:43.000 --> 00:12:47.000]  看他們的網站,一些姊妹弟兄的分享
[00:12:47.000 --> 00:12:50.000]  有姊妹,有姊姊送他去這個地方崇拜
[00:12:50.000 --> 00:12:54.000]  他說,何必要在露天崇拜
[00:12:54.000 --> 00:12:58.000]  不崇拜就算了,正在下雪
[00:12:58.000 --> 00:13:02.000]  另一位姊妹去崇拜的時候,見到一位80歲的姊妹
[00:13:02.000 --> 00:13:08.000]  仍然在雪中為神見證,大聲唱詩讚美神的時候
[00:13:08.000 --> 00:13:12.000]  她很感動,她說手腳都冷到冰了
[00:13:12.000 --> 00:13:15.000]  但心裡有很大的火熱
[00:13:15.000 --> 00:13:18.000]  另一位弟兄這樣說
[00:13:18.000 --> 00:13:22.000]  今天是我去過最大的教堂
[00:13:22.000 --> 00:13:24.000]  是一個天地的教堂
[00:13:24.000 --> 00:13:29.000]  在雨雪中,聽到師班的琴聲和歌聲
[00:13:29.000 --> 00:13:34.000]  能夠在天地中去敬畏,敬拜這位宇宙的主的時候
[00:13:34.000 --> 00:13:37.000]  我開始明白二賽書的一句話
[00:13:37.000 --> 00:13:41.000]  天是我的座位,地是我的腳凳
[00:13:41.000 --> 00:13:45.000]  心裡有很大的敬畏,很大的震撼
[00:13:45.000 --> 00:13:49.000]  有時我們能夠相對舒服
[00:13:49.000 --> 00:13:52.000]  在香港服侍的時候
[00:13:52.000 --> 00:13:55.000]  我們要珍惜我們的勤奮
[00:13:55.000 --> 00:13:59.000]  我自己很欣賞國內一位教徒的學者,叫何光滬
[00:13:59.000 --> 00:14:04.000]  他在很多困難的環境,為一些困難的人出聲
[00:14:04.000 --> 00:14:08.000]  寫信給溫家寶和胡錦濤
[00:14:08.000 --> 00:14:12.000]  他說,當今社會在道德上已經患上癌症
[00:14:12.000 --> 00:14:17.000]  人性扭曲,貪腐盛行,損人利己,觸目驚心
[00:14:17.000 --> 00:14:23.000]  還有些人為中國的良心去說話,成為中國的良心
[00:14:23.000 --> 00:14:28.000]  他說,這種良心在中國實在太少了,太需要了
[00:14:28.000 --> 00:14:33.000]  但是良心被捉拿,被限制,將中國良心萎縮
[00:14:33.000 --> 00:14:38.000]  他再說,又出現一班人願意為拯救中國良心而努力
[00:14:38.000 --> 00:14:42.000]  他們互相勉勵,他們敬畏上帝
[00:14:42.000 --> 00:14:45.000]  愛人如己,捨己為人
[00:14:45.000 --> 00:14:48.000]  他們讓社會能夠更和諧,更人道
[00:14:48.000 --> 00:14:51.000]  他們是片滿全國的基督徒
[00:14:51.000 --> 00:14:56.000]  為什麼還要限制他們,為什麼還要壓制他們呢?
[00:14:56.000 --> 00:14:59.000]  有時候我們在香港說一句話很容易
[00:14:59.000 --> 00:15:05.000]  但是在國內,有些人願意為公義,為真理,為神的道去說話的時候
[00:15:05.000 --> 00:15:07.000]  他們要面對很大的挑戰
[00:15:07.000 --> 00:15:12.000]  在保羅時代裡面,他要說一句話,面對很大的挑戰
[00:15:12.000 --> 00:15:18.000]  但是保羅奮鬥,那幫去鼓勵菲律賓的教會都有奮鬥
[00:15:18.000 --> 00:15:24.000]  能夠為主,為主勞苦,面對代價的奮鬥,是一個非常值得的誠心
[00:15:24.000 --> 00:15:29.000]  不過接著說的是,如果我們像耶穌基督一樣的奮鬥
[00:15:29.000 --> 00:15:33.000]  是一個何等光明,產生很大光芒的奮鬥
[00:15:33.000 --> 00:15:37.000]  這個奮鬥是發出良善光明的勤奮
[00:15:37.000 --> 00:15:45.000]  剛剛上個星期有機會去北京,和同事駕車,就發覺北京有很多整容的店
[00:15:45.000 --> 00:15:47.000]  韓國的店都去了北京
[00:15:47.000 --> 00:15:51.000]  前一陣子在亞洲周刊看到一位韓國選美
[00:15:51.000 --> 00:15:54.000]  選美拍了照片,發覺每個女孩的樣子都差不多
[00:15:54.000 --> 00:15:56.000]  因為整容都差不多
[00:15:56.000 --> 00:16:00.000]  為了奮鬥,女士都很奮鬥
[00:16:00.000 --> 00:16:04.000]  怎樣整容,怎樣漂亮,用很多努力
[00:16:04.000 --> 00:16:07.000]  有沒有後遺症都不理,有很多奮鬥
[00:16:07.000 --> 00:16:09.000]  人生有很多的奮鬥
[00:16:09.000 --> 00:16:17.000]  黑社會人,小時候有些人準備怎樣去球場開片,斬人都要奮鬥
[00:16:17.000 --> 00:16:22.000]  有些運毒那些,怎樣把毒品塞進身體裡面,什麼私隱的地方
[00:16:22.000 --> 00:16:26.000]  要偷毒品,每個關都很多奮鬥
[00:16:26.000 --> 00:16:29.000]  但這些是黑暗的奮鬥
[00:16:29.000 --> 00:16:32.000]  基督是一個良善光明的奮鬥
[00:16:32.000 --> 00:16:35.000]  所以布羅提醒我們,既然我們有光明的奮鬥
[00:16:35.000 --> 00:16:40.000]  我們要提醒,就是我們在奮鬥裡面不要產生破壞
[00:16:40.000 --> 00:16:44.000]  所以布羅在第十四節話,一字熱版本說
[00:16:44.000 --> 00:16:49.000]  凡所行的,沒有帶著怨言和爭論
[00:16:49.000 --> 00:16:55.000]  很多基督徒的奮鬥裡面出現很多的怨言,很多的爭論,很多的傷害
[00:16:55.000 --> 00:17:01.000]  我們需要提意見,但不是發出怨言,不是產生無謂的爭論
[00:17:01.000 --> 00:17:05.000]  使一個比較平衡踏實的神學
[00:17:05.000 --> 00:17:09.000]  就是我們發出公義和正直的聲音
[00:17:09.000 --> 00:17:14.000]  但我們不是要傷害人,不是產生暴亂
[00:17:14.000 --> 00:17:20.000]  在香港社會裡面,當沒有民主的時候,當更多強權的時候
[00:17:20.000 --> 00:17:24.000]  這個強權就產生另一個比較激的行動
[00:17:24.000 --> 00:17:28.000]  現在社會裡面談論佔領中環,都是很煩惱的行動
[00:17:28.000 --> 00:17:35.000]  所以社會裡面,如果越強權的時候,另一邊的激烈反應就越來越大
[00:17:35.000 --> 00:17:40.000]  一個神喜悅的社會,是一個能夠發出公義公正的聲音
[00:17:40.000 --> 00:17:47.000]  但同樣,人當發出公義公正的聲音的時候,不是要製造傷害,不是產生暴動
[00:17:47.000 --> 00:17:54.000]  基督徒裡面,如果有時候有些埋怨的時候,如果我能夠處理埋怨
[00:17:54.000 --> 00:17:59.000]  在一個教會,在一個社會裡面成長,我喜歡一段聖經,四行傳第六章第一節
[00:17:59.000 --> 00:18:00.000]  一起讀吧
[00:18:00.000 --> 00:18:08.000]  那時門徒增多,有說希臘華的猶太人向希伯來人發怨言
[00:18:08.000 --> 00:18:12.000]  因為在天天的供給上忽略了他們的寡婦
[00:18:12.000 --> 00:18:15.000]  真的有些做得不好,在教會裡面
[00:18:15.000 --> 00:18:19.000]  試圖帶領的工作做得不好,有些人被忽略
[00:18:19.000 --> 00:18:24.000]  那些人發脾氣,講到忽略的時候,可能態度不是太好
[00:18:24.000 --> 00:18:26.000]  但背後是真的有個問題
[00:18:26.000 --> 00:18:30.000]  斗錦恩當時試圖處理了這個問題
[00:18:30.000 --> 00:18:35.000]  後來建立執事,建立服事人,處理這些問題處理得好一點
[00:18:35.000 --> 00:18:39.000]  所以一個侍奉團隊都有兩個危機
[00:18:39.000 --> 00:18:41.000]  一個危機,就是不聽意見
[00:18:41.000 --> 00:18:46.000]  結果呢,一成不變,固執不變,死氣沉沉
[00:18:46.000 --> 00:18:49.000]  另一個危機呢,就是過多意見
[00:18:49.000 --> 00:18:51.000]  還有表達意見的時候呢
[00:18:51.000 --> 00:18:54.000]  很多的針對,很多的不小心,很多的傷害
[00:18:54.000 --> 00:18:58.000]  結果紛爭不斷,爭拗不斷
[00:18:58.000 --> 00:19:02.000]  聖經裡面講到兩個很平衡的提醒
[00:19:02.000 --> 00:19:05.000]  就是發出意見的時候,要有理有據
[00:19:05.000 --> 00:19:09.000]  發出公正的意見,公正的聲音
[00:19:09.000 --> 00:19:13.000]  但另一方面,我們需要一些弟子們,如果有崗位的話
[00:19:13.000 --> 00:19:16.000]  懂得謙卑吶喊
[00:19:16.000 --> 00:19:19.000]  早期的仕途就是懂得謙卑吶喊,真的做得不好
[00:19:19.000 --> 00:19:21.000]  那就改善吧
[00:19:21.000 --> 00:19:25.000]  建立一個制度,能夠關心其他事務,各種事情情況
[00:19:25.000 --> 00:19:30.000]  教會就能夠經過這個難關,再團結,再突破
[00:19:30.000 --> 00:19:36.000]  真正的改變,真正的合神心的改變,是要產生真正的更新
[00:19:36.000 --> 00:19:38.000]  不是產生分裂
[00:19:38.000 --> 00:19:41.000]  是建立一個榮耀神的團隊
[00:19:41.000 --> 00:19:45.000]  所以保羅首先提醒他們,不要在我們努力的時候
[00:19:45.000 --> 00:19:49.000]  我們產生無謂的紛爭,無謂的怨毒
[00:19:49.000 --> 00:19:51.000]  但同樣,保羅提醒我們有一個目標
[00:19:51.000 --> 00:19:52.000]  第十五句話
[00:19:52.000 --> 00:19:57.000]  使你們成為無可指責和純正的
[00:19:57.000 --> 00:20:01.000]  我們的目標就像神一樣,我們有完全的純正
[00:20:01.000 --> 00:20:03.000]  離開污穢
[00:20:03.000 --> 00:20:07.000]  我們身處的環境,保羅說是這彎曲和薄茂的世代
[00:20:07.000 --> 00:20:11.000]  這個世界是曲的,是禮橫節曲的
[00:20:11.000 --> 00:20:16.000]  是有很多陰謀的,有很多怪的,有很多奸攪的
[00:20:16.000 --> 00:20:20.000]  我們不要用曲的道理,不要用奸攪的道理
[00:20:20.000 --> 00:20:23.000]  手段的道理,帶到我們的教會裡面
