
[00:00:00.000 --> 00:00:03.000]  聽眾會平安,我們先一齊祈禱
[00:02:36.000 --> 00:02:42.000]  但是以西結書正正是發生了這段歷史的期間
[00:02:42.000 --> 00:02:48.000]  所以我們要了解猶太人被遷徙的歷史
[00:02:48.000 --> 00:02:52.000]  才會明白以西結書的信息
[00:02:52.000 --> 00:02:55.000]  要了解猶太人的歷史
[00:02:55.000 --> 00:03:02.000]  或者我們可以從大衛王朝講講猶大的興亡史
[00:03:03.000 --> 00:03:10.000]  大衛是第一位統一猶太人十二支派成為一個國家的皇帝
[00:03:10.000 --> 00:03:15.000]  大衛死了之後就由他的兒子所羅門接著皇位
[00:03:15.000 --> 00:03:19.000]  仍然是保持一個國家,沒有分裂
[00:03:19.000 --> 00:03:24.000]  但是在所羅門死後
[00:03:24.000 --> 00:03:32.000]  猶大國就分裂了,分為南北兩個國家
[00:03:33.000 --> 00:03:36.000]  北面的國家就叫做以色列
[00:03:36.000 --> 00:03:39.000]  由十個支派組成的
[00:03:39.000 --> 00:03:43.000]  南面就剩下兩個支派稱為猶大國
[00:03:43.000 --> 00:03:48.000]  有一點點像今天的朝鮮和南韓
[00:03:48.000 --> 00:03:52.000]  他們本來是同一個國家,現在一分為二,南北
[00:03:52.000 --> 00:04:00.000]  以色列的北國由第一個王叫做耶羅波安
[00:04:01.000 --> 00:04:03.000]  他帶領人民拜偶像
[00:04:03.000 --> 00:04:08.000]  以後每一個王都是拜偶像,背棄上帝
[00:04:08.000 --> 00:04:14.000]  因此上帝在主前722年
[00:04:14.000 --> 00:04:19.000]  透過亞述人的手毀滅了北國
[00:04:19.000 --> 00:04:22.000]  北國從此滅亡消失了
[00:04:22.000 --> 00:04:25.000]  這是從聖經的角度去看
[00:04:26.000 --> 00:04:31.000]  以色列亡國是由於他們離棄了上帝,拜偶像的結果
[00:04:31.000 --> 00:04:34.000]  但是如果我們從地理的角度去看
[00:04:34.000 --> 00:04:36.000]  我們看看地圖
[00:04:36.000 --> 00:04:40.000]  由於亞述國是在以色列的北面
[00:04:40.000 --> 00:04:43.000]  這幅地圖不只是看亞述國
[00:04:43.000 --> 00:04:46.000]  你可能看到巴比倫帝國
[00:04:46.000 --> 00:04:51.000]  但是你會看到地中海對右手邊那裡
[00:04:51.000 --> 00:04:54.000]  其實以色列國那塊地方不是很大
[00:04:55.000 --> 00:04:58.000]  如果你能夠看到利尼尼在哪裏呢
[00:04:58.000 --> 00:05:03.000]  那裏就是亞述的首都,在右邊
[00:05:03.000 --> 00:05:14.000]  所以如果亞述要擴張他的版圖
[00:05:14.000 --> 00:05:19.000]  他要打去南邊,甚至打到埃及的話
[00:05:19.000 --> 00:05:23.000]  一定要路經以色列遊帶下去
[00:05:24.000 --> 00:05:28.000]  所以以色列在北面最先被滅亡
[00:05:28.000 --> 00:05:31.000]  這是地理形勢造成的
[00:05:31.000 --> 00:05:35.000]  這個大家要了解一下
[00:05:35.000 --> 00:05:38.000]  聖經說他們離棺就滅國
[00:05:38.000 --> 00:05:42.000]  當然從肅靈的角度去看是對的
[00:05:42.000 --> 00:05:46.000]  不過如果我們從當時的歷史性
[00:05:46.000 --> 00:05:49.000]  地緣政治去看
[00:05:49.000 --> 00:05:51.000]  地緣政治去看
[00:05:52.000 --> 00:05:54.000]  以色列被滅亡先都是有道理的
[00:05:54.000 --> 00:05:57.000]  南國的歷史裏面
[00:05:57.000 --> 00:06:00.000]  就出了幾位晉強的皇帝
[00:06:00.000 --> 00:06:02.000]  包括其中一位叫希西加
[00:06:02.000 --> 00:06:05.000]  馬太在族譜中提到另外一位
[00:06:05.000 --> 00:06:08.000]  都是好的皇帝,就是約西亞
[00:06:08.000 --> 00:06:11.000]  所以上主保守了猶大國
[00:06:11.000 --> 00:06:16.000]  就沒有在亞述帝國興盛的時候
[00:06:16.000 --> 00:06:19.000]  被亞述滅了
[00:06:20.000 --> 00:06:24.000]  反而是很神職性的保守他們
[00:06:24.000 --> 00:06:29.000]  在一夜之間就殺滅了亞述的十八萬大軍
[00:06:29.000 --> 00:06:33.000]  並不是說亞述不想吞滅猶大
[00:06:33.000 --> 00:06:39.000]  只不過是上帝出手拯救了猶大
[00:06:39.000 --> 00:06:43.000]  亞述大軍十八萬一晚死光了
[00:06:43.000 --> 00:06:45.000]  那怎麼辦?
[00:06:45.000 --> 00:06:48.000]  亞述王就要班子回朝
[00:06:49.000 --> 00:06:50.000]  那就是猶大國
[00:06:50.000 --> 00:06:54.000]  於是猶大國就存留了一百多年
[00:06:54.000 --> 00:06:58.000]  這件事在聖經裏面,舊約
[00:06:58.000 --> 00:07:01.000]  不同的經卷裏面記載了三次
[00:07:01.000 --> 00:07:03.000]  是大神蹟
[00:07:03.000 --> 00:07:09.000]  猶大國最後都是由於他們背叛上帝
[00:07:09.000 --> 00:07:12.000]  都難逃被滅亡的結局
[00:07:12.000 --> 00:07:17.000]  當聖經講到猶太人被擄
[00:07:18.000 --> 00:07:20.000]  被遷徙、被流放的時候
[00:07:20.000 --> 00:07:22.000]  我們要分清了
[00:07:22.000 --> 00:07:26.000]  猶大國一共有三次被巴比倫入侵和被擄
[00:07:26.000 --> 00:07:30.000]  第一次是在主持六百零六年
[00:07:30.000 --> 00:07:38.000]  六百零六年那時候
[00:07:38.000 --> 00:07:42.000]  是敬哥做皇帝
[00:07:42.000 --> 00:07:45.000]  約敬王叫他做敬哥
[00:07:47.000 --> 00:07:50.000]  那次人民被擄不是很多
[00:07:50.000 --> 00:07:52.000]  大約一千人左右
[00:07:52.000 --> 00:07:58.000]  而他們都是屬於年輕貴族中的精英階層
[00:07:58.000 --> 00:08:03.000]  其中就包括了丹尼尼和他的三位朋友
[00:08:03.000 --> 00:08:06.000]  最精英那些就被擄去巴比倫了
[00:08:06.000 --> 00:08:12.000]  這件事就發生在猶大國
[00:08:12.000 --> 00:08:15.000]  最後一位敬畏上主的皇帝
[00:08:16.000 --> 00:08:17.000]  約西亞死後
[00:08:17.000 --> 00:08:19.000]  敬哥當政的時候
[00:08:19.000 --> 00:08:23.000]  敬哥在臣服了巴比倫三年之後
[00:08:23.000 --> 00:08:27.000]  又想改變靠山
[00:08:27.000 --> 00:08:30.000]  想找埃及幫手
[00:08:30.000 --> 00:08:33.000]  來去對抗巴比倫
[00:08:33.000 --> 00:08:35.000]  埃及是近很多的
[00:08:35.000 --> 00:08:37.000]  你看那個地圖
[00:08:37.000 --> 00:08:39.000]  埃及在猶大下面
[00:08:39.000 --> 00:08:41.000]  是很近的大國
[00:08:41.000 --> 00:08:44.000]  反而巴比倫是比較遠的
[00:08:45.000 --> 00:08:48.000]  但是他這樣想背叛巴比倫
[00:08:48.000 --> 00:08:53.000]  就帶來了巴比倫的第二次入侵和被擄
[00:08:53.000 --> 00:09:00.000]  巴比倫王在主持597年入侵猶大
[00:09:00.000 --> 00:09:05.000]  並且就立了敬哥的兒子根仔做王
[00:09:05.000 --> 00:09:08.000]  這個根仔
[00:09:08.000 --> 00:09:11.000]  其實他做王的時候
[00:09:12.000 --> 00:09:15.000]  由巴比倫叫他做王
[00:09:15.000 --> 00:09:18.000]  要他發誓
[00:09:18.000 --> 00:09:22.000]  但是後來
[00:09:22.000 --> 00:09:28.000]  巴比倫
[00:09:28.000 --> 00:09:31.000]  猶大王
[00:09:31.000 --> 00:09:36.000]  要他發誓效忠
[00:09:36.000 --> 00:09:40.000]  但是後來他又背叛了
[00:09:41.000 --> 00:09:43.000]  結果巴比倫王就抓了他
[00:09:43.000 --> 00:09:46.000]  這個第二次的被擄
[00:09:46.000 --> 00:09:52.000]  這個根仔被巴比倫王抓去埃及
[00:09:52.000 --> 00:09:55.000]  不是 去了巴比倫
[00:09:55.000 --> 00:10:00.000]  第二次被擄
[00:10:00.000 --> 00:10:07.000]  巴比倫王就順手把聖殿和皇宮裡面的東西
[00:10:08.000 --> 00:10:12.000]  都搬了很多回去巴比倫
[00:10:12.000 --> 00:10:18.000]  這一次我就覺得
[00:10:18.000 --> 00:10:25.000]  他們有點像八國聯軍入侵北京
[00:10:25.000 --> 00:10:29.000]  搶了很多中國的古董
[00:10:29.000 --> 00:10:31.000]  帶回自己國家的博物館
[00:10:32.000 --> 00:10:38.000]  然後就成為他們擄掠了
[00:10:38.000 --> 00:10:43.000]  他們搶了別人的東西的見證
[00:11:00.000 --> 00:11:03.000]  這一次巴比倫王其實
[00:11:03.000 --> 00:11:08.000]  也擄了很多猶大的貴族
[00:11:08.000 --> 00:11:10.000]  年輕力壯的人
[00:11:10.000 --> 00:11:14.000]  還有一門手藝的工匠
[00:11:14.000 --> 00:11:17.000]  全部又擄去了巴比倫
[00:11:17.000 --> 00:11:22.000]  最後一次被擄就在主前586年
[00:11:22.000 --> 00:11:28.000]  當時由猶大王巴比倫這個敗家
[00:11:29.000 --> 00:11:32.000]  被人洗底 所以叫洗底家
[00:11:32.000 --> 00:11:35.000]  他做王
[00:11:35.000 --> 00:11:40.000]  他不是根仔的兒子
[00:11:40.000 --> 00:11:44.000]  其實根仔是楊亞敬的兒子
[00:11:44.000 --> 00:11:48.000]  但這個洗底家其實是楊亞敬的叔父
[00:11:48.000 --> 00:11:55.000]  但他又不知好歹
[00:11:56.000 --> 00:11:59.000]  做了九年之後他又搞背叛
[00:11:59.000 --> 00:12:02.000]  又背叛巴比倫王
[00:12:02.000 --> 00:12:05.000]  尼布格尼撒於是很生氣
[00:12:05.000 --> 00:12:11.000]  指揮大軍圍攻耶路撒冷圍了兩年
[00:12:11.000 --> 00:12:17.000]  終於在主前586年打爛城牆
[00:12:17.000 --> 00:12:21.000]  洗底家王在想逃跑的時候就被捉到
[00:12:21.000 --> 00:12:25.000]  當然下場可悲
[00:12:26.000 --> 00:12:31.000]  這次巴比倫王把絕大部份猶太人
[00:12:31.000 --> 00:12:33.000]  都擄回巴比倫
[00:12:33.000 --> 00:12:36.000]  留下一些非常非常貧窮的人
[00:12:36.000 --> 00:12:39.000]  並且他再不讓他們成為一個國家
[00:12:39.000 --> 00:12:41.000]  不為他們立王
[00:12:41.000 --> 00:12:44.000]  索性就把猶大拼了巴比倫成為一個省
[00:12:44.000 --> 00:12:49.000]  聖殿就被燒毀
[00:12:49.000 --> 00:12:52.000]  在這個時候聖殿被燒毀
[00:12:52.000 --> 00:12:55.000]  是第三次被擄的時候才燒毀
[00:12:56.000 --> 00:12:58.000]  聖殿就被拆毀
[00:12:58.000 --> 00:13:01.000]  猶大國從此滅亡
[00:13:01.000 --> 00:13:05.000]  我們簡單介紹過這些歷史背景之後
[00:13:05.000 --> 00:13:08.000]  我們可以一齊來試試《以西結書》第一章
[00:13:08.000 --> 00:13:12.000]  希望我們都看得到上主的榮耀
[00:13:12.000 --> 00:13:16.000]  《以西結書》第一章第一節
[00:13:16.000 --> 00:13:19.000]  在三十年四月初五
[00:13:19.000 --> 00:13:23.000]  我在加巴魯河邊被擄的人當中
[00:13:24.000 --> 00:13:27.000]  開始篇開了我看見上帝的異象
[00:13:27.000 --> 00:13:32.000]  這次經文就將時間地點都講了
[00:13:32.000 --> 00:13:37.000]  這個是《以西結書》其中一個特色
[00:13:37.000 --> 00:13:43.000]  就是它時時將事件所發生的時間記下來
[00:13:43.000 --> 00:13:47.000]  同時無論他看到什麼或者聽到什麼
[00:13:47.000 --> 00:13:49.000]  他都是自己記的
[00:13:49.000 --> 00:13:52.000]  所以我們經常看到作者
[00:13:53.000 --> 00:13:55.000]  會用第一身代名詞
[00:13:55.000 --> 00:13:57.000]  「我」在哪裡
[00:13:57.000 --> 00:13:59.000]  我看見什麼
[00:13:59.000 --> 00:14:02.000]  時間有記載
[00:14:02.000 --> 00:14:04.000]  但是就不是很清楚
[00:14:04.000 --> 00:14:08.000]  一開始那句「三十年」是什麼意思呢
[00:14:08.000 --> 00:14:10.000]  我們看看第二節
[00:14:10.000 --> 00:14:15.000]  正是約瓦根王被擄的第五年
[00:14:15.000 --> 00:14:17.000]  四月初五
[00:14:17.000 --> 00:14:19.000]  第二節就比較清楚了
[00:14:19.000 --> 00:14:22.000]  四月初五是一樣的
[00:14:23.000 --> 00:14:27.000]  我們知道約瓦根被擄是主持597年
[00:14:27.000 --> 00:14:33.000]  因此被擄後的五年就是592年
[00:14:33.000 --> 00:14:36.000]  但是我們仍然不知道
[00:14:36.000 --> 00:14:41.000]  第一節的「三十年」是什麼意思
[00:14:41.000 --> 00:14:43.000]  很多學者認為
[00:14:43.000 --> 00:14:47.000]  不是某個王作王后的第三十年
[00:14:47.000 --> 00:14:50.000]  因為《以西結》見異象的時期
[00:14:51.000 --> 00:14:55.000]  猶大王已經換了兩位
[00:14:55.000 --> 00:14:58.000]  不可能是猶大王作王三十年
[00:14:58.000 --> 00:15:03.000]  巴比倫王亦都未曾作王三十年
[00:15:03.000 --> 00:15:05.000]  因此最合理的猜測
[00:15:05.000 --> 00:15:08.000]  就是《以西結》說自己多少歲
[00:15:08.000 --> 00:15:10.000]  在希伯來文
[00:15:10.000 --> 00:15:12.000]  「年」和「歲」是同一個字
[00:15:12.000 --> 00:15:14.000]  我們中文是不同的
[00:15:14.000 --> 00:15:16.000]  「年」是年歲是歲
[00:15:16.000 --> 00:15:18.000]  但是希伯來文是同一個字
[00:15:19.000 --> 00:15:21.000]  所以三十年可以譯做三十歲
[00:15:21.000 --> 00:15:24.000]  在三十歲四月初五也可以
[00:15:24.000 --> 00:15:29.000]  換句話說
[00:15:29.000 --> 00:15:32.000]  《以西結》被擄到巴比倫五年後
[00:15:32.000 --> 00:15:36.000]  江門三十歲後見異象
[00:15:36.000 --> 00:15:39.000]  第三節提到《以西結》
[00:15:39.000 --> 00:15:42.000]  原來是一位祭司的兒子
[00:15:42.000 --> 00:15:45.000]  在未被擄之前
[00:15:46.000 --> 00:15:53.000]  他在學圖 學做祭司
[00:15:53.000 --> 00:15:55.000]  接受祭司的訓練
[00:15:55.000 --> 00:15:57.000]  祭司有很多東西要學
[00:15:57.000 --> 00:15:59.000]  要學寫字
[00:15:59.000 --> 00:16:05.000]  要留心聽東西 看東西
[00:16:05.000 --> 00:16:09.000]  所以他見異象不用找人代筆
[00:16:09.000 --> 00:16:11.000]  他自己可以寫
[00:16:14.000 --> 00:16:17.000]  並且和他描寫的異象
[00:16:17.000 --> 00:16:19.000]  描寫得這麼仔細
[00:16:19.000 --> 00:16:22.000]  我們可以看到他所受的訓練
[00:16:22.000 --> 00:16:24.000]  是相當嚴謹的
[00:16:24.000 --> 00:16:27.000]  很多細節他都要留意到
[00:16:27.000 --> 00:16:30.000]  他是很細心
[00:16:30.000 --> 00:16:33.000]  很仔細地記下所見到的異象
[00:16:33.000 --> 00:16:37.000]  按照摩西律法的規定
[00:16:37.000 --> 00:16:42.000]  祭司是應該三十歲開始出來
[00:16:43.000 --> 00:16:45.000]  正式侍奉做祭司的
[00:16:45.000 --> 00:16:47.000]  所以三十歲以前
[00:16:47.000 --> 00:16:49.000]  全部是學習其訓練期
[00:16:49.000 --> 00:16:52.000]  三十歲才開始出來做
[00:16:52.000 --> 00:16:55.000]  但是《以西結》三十歲的時候在哪裡
[00:16:55.000 --> 00:16:57.000]  都不在耶路撒冷
[00:16:57.000 --> 00:17:00.000]  就在被擄的人當中
[00:17:00.000 --> 00:17:02.000]  在巴比倫
[00:17:02.000 --> 00:17:05.000]  沒有聖殿就不用祭司了
[00:17:05.000 --> 00:17:09.000]  但是上帝就使用《以西結》
[00:17:09.000 --> 00:17:11.000]  做先知的工作
[00:17:12.000 --> 00:17:14.000]  第四節我們留意到
[00:17:14.000 --> 00:17:17.000]  他看到異象那些描寫
[00:17:17.000 --> 00:17:20.000]  有一座大雲閃閃著火
[00:17:20.000 --> 00:17:23.000]  周圍有光輝其中有火
[00:17:23.000 --> 00:17:25.000]  保障閃耀的金屬
[00:17:25.000 --> 00:17:29.000]  我相信這個是代表上帝的榮耀
[00:17:29.000 --> 00:17:31.000]  在聖經裡面
[00:17:31.000 --> 00:17:34.000]  很多時候上帝顯現的時候
[00:17:34.000 --> 00:17:39.000]  都是有火閃電雷轟的
[00:17:40.000 --> 00:17:42.000]  當伊斯利人出了埃及去到西乃山
[00:17:42.000 --> 00:17:44.000]  上帝向他們顯現的時候
[00:17:44.000 --> 00:17:49.000]  西乃山頂就好像燒著的火無焉
[00:17:49.000 --> 00:17:53.000]  講到出埃及的十九章十八節
[00:17:53.000 --> 00:17:57.000]  西乃山全山無焉
[00:17:57.000 --> 00:18:02.000]  因為耶和華在火中降臨山上
[00:18:02.000 --> 00:18:06.000]  在《利美記》九章二十四節
[00:18:07.000 --> 00:18:12.000]  亞倫行完大祭燒案立典禮之後
[00:18:12.000 --> 00:18:16.000]  又有火從耶和華的面前出來
[00:18:16.000 --> 00:18:21.000]  焚燒了壇上的繁濟和脂肪
[00:18:21.000 --> 00:18:25.000]  我們知道先知以利亞和假先知
[00:18:25.000 --> 00:18:27.000]  在加密山上比拼的時候
[00:18:27.000 --> 00:18:29.000]  上帝都是從天降火
[00:18:29.000 --> 00:18:31.000]  燒了祭物
[00:18:31.000 --> 00:18:35.000]  所以當上主顯現他的榮耀的時候
[00:18:36.000 --> 00:18:39.000]  往往都是會有火的
[00:18:39.000 --> 00:18:43.000]  在以西結所看到的異象裏面
[00:18:43.000 --> 00:18:48.000]  火可能比四活物其實更加重要
[00:18:48.000 --> 00:18:50.000]  因為十三節講到
[00:18:50.000 --> 00:18:55.000]  至於四活物的形象就如燒著火炭的形狀
[00:18:55.000 --> 00:18:57.000]  猶如火把的形狀
[00:18:57.000 --> 00:19:01.000]  有火在四活物中間來回移動
[00:19:02.000 --> 00:19:06.000]  這火有光輝從火中發出閃電
[00:19:06.000 --> 00:19:12.000]  這裡一節經文都好幾次提到火
[00:19:12.000 --> 00:19:16.000]  從五到十二節
[00:19:16.000 --> 00:19:20.000]  以西結描繪了四活物的形象給我們看
[00:19:20.000 --> 00:19:23.000]  可能很多人都會像我這樣
[00:19:23.000 --> 00:19:25.000]  沒有太強的幻想力
[00:19:25.000 --> 00:19:28.000]  我就找一幅圖畫給大家看
[00:19:29.000 --> 00:19:33.000]  我相信一幅圖畫真的勝過千言萬語
[00:19:33.000 --> 00:19:38.000]  這個是藝術家做出來的
[00:19:38.000 --> 00:19:40.000]  我們看不到鷹
[00:19:40.000 --> 00:19:44.000]  因為我們要知道四個面是前後左右的
[00:19:44.000 --> 00:19:49.000]  側側的角度我們已經看到三個都不錯了
[00:19:49.000 --> 00:19:53.000]  看過四活物的形象之後
[00:19:53.000 --> 00:19:55.000]  簡單來說要問
[00:19:55.000 --> 00:19:58.000]  這些活物代表什麼呢
[00:19:59.000 --> 00:20:02.000]  其實根據以西結書第十章的意象
[00:20:02.000 --> 00:20:05.000]  那裡提到活物也是基路伯
[00:20:05.000 --> 00:20:07.000]  基路伯比較好
[00:20:07.000 --> 00:20:09.000]  基路伯我們就比較熟悉
[00:20:09.000 --> 00:20:11.000]  基路伯是天使
[00:20:11.000 --> 00:20:14.000]  天使就是復役的靈
[00:20:14.000 --> 00:20:16.000]  我先回到上面那幅
[00:20:16.000 --> 00:20:18.000]  不看了
[00:20:18.000 --> 00:20:21.000]  基路伯就是天使
[00:20:21.000 --> 00:20:23.000]  天使是復役的靈
[00:20:23.000 --> 00:20:25.000]  或者說是上帝的工人
[00:20:26.000 --> 00:20:29.000]  簡單來說基路伯是靈界的天使
[00:20:29.000 --> 00:20:31.000]  不屬於我們這個物質世界
[00:20:31.000 --> 00:20:36.000]  在創世紀當亞當和夏娃被逐出伊甸園之後
[00:20:36.000 --> 00:20:41.000]  上帝就派了基路伯守住進入伊甸園的路
[00:20:41.000 --> 00:20:46.000]  不准亞當和夏娃偷走進伊甸園
[00:20:46.000 --> 00:20:49.000]  然後在出海及的下半部
[00:20:49.000 --> 00:20:51.000]  就記載做會幕
[00:20:52.000 --> 00:20:56.000]  我相信很多人都是看到那裡又黑暗睡
[00:20:56.000 --> 00:20:58.000]  又搞大躍進
[00:20:58.000 --> 00:21:00.000]  跳到最後那裡
[00:21:00.000 --> 00:21:02.000]  做會幕的時候
[00:21:02.000 --> 00:21:04.000]  如果我們仔細看的話
[00:21:04.000 --> 00:21:10.000]  其中有一件東西就叫做帳幕
[00:21:10.000 --> 00:21:15.000]  那個帳幕就將那個會幕分為兩個部分
[00:21:15.000 --> 00:21:19.000]  好像分房一樣
[00:21:19.000 --> 00:21:21.000]  一廳一房
[00:21:22.000 --> 00:21:24.000]  後面那個叫致聖所
[00:21:24.000 --> 00:21:26.000]  前面那個叫聖所
[00:21:26.000 --> 00:21:30.000]  那塊幕上面就有瘦了的圖案
[00:21:30.000 --> 00:21:32.000]  瘦了些什麼圖案
[00:21:32.000 --> 00:21:35.000]  就是基路伯
[00:21:35.000 --> 00:21:42.000]  基路伯守護住進入通過上帝的致聖所的地方
[00:21:44.000 --> 00:21:54.000]  在約跪上面就代表上帝的座位
[00:21:54.000 --> 00:21:58.000]  我們看約跪就差不多了
[00:21:58.000 --> 00:22:05.000]  但是上帝的寶座
[00:22:05.000 --> 00:22:07.000]  他講約跪結構的時候
[00:22:07.000 --> 00:22:09.000]  先講做下面的跪
[00:22:09.000 --> 00:22:12.000]  然後再講做那個跪
[00:22:13.000 --> 00:22:15.000]  就代表上帝的座位
[00:22:15.000 --> 00:22:18.000]  是上面那個約跪上面有兩個
[00:22:18.000 --> 00:22:20.000]  又是基路伯
[00:22:20.000 --> 00:22:23.000]  基路伯上面就代表上帝的座位
[00:22:23.000 --> 00:22:25.000]  坐在基路伯那裡
[00:22:25.000 --> 00:22:30.000]  不過這些地方的基路伯就沒有四個面孔
[00:22:30.000 --> 00:22:33.000]  我查過很多不同學者的意見
[00:22:33.000 --> 00:22:35.000]  他們對基路伯代表什麼呢
[00:22:35.000 --> 00:22:37.000]  都不是很一致的
[00:22:37.000 --> 00:22:39.000]  既然不一致的時候
[00:22:39.000 --> 00:22:41.000]  我就說我相信
[00:22:42.000 --> 00:22:46.000]  他們象徵上主的僕人要有四方面的性情
[00:22:46.000 --> 00:22:48.000]  人就代表上主
[00:22:48.000 --> 00:22:52.000]  因為人是按照上主的形象做的
[00:22:52.000 --> 00:22:57.000]  此外上主的僕人是有王的權柄的
[00:22:57.000 --> 00:23:00.000]  獅子就代表王的權力
[00:23:00.000 --> 00:23:04.000]  這個是聖經的用法
[00:23:04.000 --> 00:23:06.000]  不是我們講萬獸之王
[00:23:06.000 --> 00:23:09.000]  所以獅子就是代表王
[00:23:10.000 --> 00:23:12.000]  在瓦割臨死之前
[00:23:12.000 --> 00:23:14.000]  祝福他的十二個兒子的時候
[00:23:14.000 --> 00:23:17.000]  論到猶大的時候他是這麼說的
[00:23:17.000 --> 00:23:19.000]  他說猶大是隻小獅子
[00:23:19.000 --> 00:23:21.000]  都不是大獅子
[00:23:21.000 --> 00:23:24.000]  小獅子 我疑你捕獲了你
[00:23:24.000 --> 00:23:26.000]  獵物就上去
[00:23:26.000 --> 00:23:29.000]  他遵服 他躺臥如公獅
[00:23:29.000 --> 00:23:32.000]  猶如武獅 誰敢惹他呢
[00:23:32.000 --> 00:23:36.000]  權杖 權杖必不離猶大
[00:23:37.000 --> 00:23:40.000]  統治者的象必不離他兩腳之間
[00:23:40.000 --> 00:23:45.000]  僕人除了有這些之外
[00:23:45.000 --> 00:23:47.000]  也有謙卑順服
[00:23:47.000 --> 00:23:49.000]  好像牛一樣辛勞工作
[00:23:49.000 --> 00:23:52.000]  也有智慧 好像鷹一樣
[00:23:52.000 --> 00:23:54.000]  高瞻遠矚
[00:23:54.000 --> 00:23:56.000]  在四福音書裡面
[00:23:56.000 --> 00:23:58.000]  我們其實可以看到耶穌
[00:23:58.000 --> 00:24:01.000]  都有這四方面的形象
[00:24:01.000 --> 00:24:05.000]  我們繼續看回二世紀的異象
[00:24:06.000 --> 00:24:07.000]  從5節到28節
[00:24:07.000 --> 00:24:10.000]  我們又看到更加複雜的描寫
[00:24:10.000 --> 00:24:12.000]  感謝主啊
[00:24:12.000 --> 00:24:14.000]  我又找到另外一幅圖畫給大家看
[00:24:14.000 --> 00:24:17.000]  不要看那麼多 看圖畫比較好
[00:24:17.000 --> 00:24:20.000]  哇 厲不厲害
[00:24:20.000 --> 00:24:22.000]  榮不榮耀
[00:24:22.000 --> 00:24:26.000]  四獵物其中一部分
[00:24:26.000 --> 00:24:28.000]  還有四個大卵
[00:24:28.000 --> 00:24:31.000]  大卵上面有寶座
[00:24:31.000 --> 00:24:33.000]  還有光環
[00:24:37.000 --> 00:24:40.000]  很多學者就問 又想
[00:24:40.000 --> 00:24:43.000]  那些卵又代表什麼呢
[00:24:43.000 --> 00:24:46.000]  我覺得有時候學者
[00:24:46.000 --> 00:24:49.000]  也是目衝一時的神學家
[00:24:49.000 --> 00:24:52.000]  我自己的意見認為
[00:24:52.000 --> 00:24:55.000]  他們看異象就逐個部份去看
[00:24:55.000 --> 00:24:58.000]  而不是整體一致一齊
[00:24:58.000 --> 00:25:00.000]  先看整體的異象
[00:25:00.000 --> 00:25:03.000]  他們逐個部份去思考的時候
[00:25:03.000 --> 00:25:05.000]  會犯一個什麼錯誤呢
[00:25:06.000 --> 00:25:08.000]  就是只見樹木不見樹林
[00:25:08.000 --> 00:25:12.000]  我認為整個異象最重要的
[00:25:12.000 --> 00:25:15.000]  其實不是那些四獵物
[00:25:15.000 --> 00:25:17.000]  那些卵子那些
[00:25:17.000 --> 00:25:19.000]  而是26至27節
[00:25:19.000 --> 00:25:22.000]  在他們頭上的穹倉之上
[00:25:22.000 --> 00:25:24.000]  有寶座的形象
