
[00:00:00.000 --> 00:00:02.000]  (主持人:好!大家節目平安!)
[00:08:57.000 --> 00:08:59.000]  我們就會看完詩篇的卷一,
[00:08:59.000 --> 00:09:01.000]  是第41篇,
[00:09:01.000 --> 00:09:04.000]  就在11月最後一次。
[00:09:04.000 --> 00:09:07.000]  我想大家能夠有一個機會,
[00:09:07.000 --> 00:09:09.000]  我們再一次來到去立志,
[00:09:09.000 --> 00:09:14.000]  神的話其實我們希望能夠好好珍惜重視,
[00:09:14.000 --> 00:09:16.000]  透過教會這個樂享聖賢,
[00:09:16.000 --> 00:09:19.000]  其實就是很想鼓勵和大家一起,
[00:09:19.000 --> 00:09:21.000]  更多弟兄姊妹同步,
[00:09:21.000 --> 00:09:22.000]  我們一起來參與,
[00:09:22.000 --> 00:09:25.000]  透過我們可以更多去讀神的話語,
[00:09:25.000 --> 00:09:28.000]  幫助我們熟練生命的成長。
[00:09:28.000 --> 00:09:31.000]  所以今天我講詩篇19篇,
[00:09:31.000 --> 00:09:33.000]  其實很想和大家一起,
[00:09:33.000 --> 00:09:35.000]  我們開始去看詩篇,
[00:09:35.000 --> 00:09:37.000]  由第一篇開始,
[00:09:37.000 --> 00:09:40.000]  然後我們能夠從神的話裡面,
[00:09:40.000 --> 00:09:45.000]  讓我們的生命可以更多的領受神的恩典,
[00:09:45.000 --> 00:09:47.000]  所以我不知道,
[00:09:47.000 --> 00:09:50.000]  大家可能覺得有時不容易讀聖經,
[00:09:50.000 --> 00:09:52.000]  但至少我想讀詩篇,
[00:09:52.000 --> 00:09:56.000]  其實是一個比較可以有多少少不同的方式,
[00:09:56.000 --> 00:10:00.000]  有時我會和弟兄姊妹講,
[00:10:00.000 --> 00:10:03.000]  如果我們開始要有靈修的生活,
[00:10:03.000 --> 00:10:07.000]  通常我們都會提他們可以從新約的福音書,
[00:10:07.000 --> 00:10:10.000]  去開始靈修生活的讀經,
[00:10:10.000 --> 00:10:12.000]  這個可能是比較容易的,
[00:10:12.000 --> 00:10:14.000]  但如果他已經讀了新約,
[00:10:14.000 --> 00:10:16.000]  已經有一段時間,
[00:10:16.000 --> 00:10:17.000]  他想再讀,
[00:10:17.000 --> 00:10:20.000]  其實我都會介紹他可以試試讀詩篇,
[00:10:20.000 --> 00:10:22.000]  作為去靈修時間的讀經,
[00:10:22.000 --> 00:10:27.000]  詩篇其實是可以一個比較多不同的進路,
[00:10:27.000 --> 00:10:29.000]  或者去讀的,
[00:10:29.000 --> 00:10:31.000]  至少我會提,
[00:10:31.000 --> 00:10:32.000]  怎樣去讀詩篇呢?
[00:10:32.000 --> 00:10:34.000]  其實可以從他的文字,
[00:10:34.000 --> 00:10:36.000]  經文的文字,
[00:10:36.000 --> 00:10:39.000]  可以讀到詩篇的訊息,
[00:10:39.000 --> 00:10:41.000]  甚至剛才我提到圖畫,
[00:10:41.000 --> 00:10:43.000]  詩篇其實可以讓我們去想想,
[00:10:43.000 --> 00:10:44.000]  默想也好,
[00:10:44.000 --> 00:10:47.000]  或者有自己的想法的時候,
[00:10:47.000 --> 00:10:50.000]  有些圖畫出現都可以幫助我們,
[00:10:50.000 --> 00:10:51.000]  有時一些詩歌,
[00:10:51.000 --> 00:10:53.000]  詩篇可以成為一個詩歌給你,
[00:10:53.000 --> 00:10:56.000]  去提醒,成為你的幫助,
[00:10:56.000 --> 00:10:58.000]  剛才詩班獻唱的詩歌,
[00:10:58.000 --> 00:11:00.000]  大家知不知道是詩篇第幾篇?
[00:11:00.000 --> 00:11:02.000]  詩班一定知道,
[00:11:02.000 --> 00:11:04.000]  沒有人不知道,
[00:11:04.000 --> 00:11:06.000]  大家知不知道是第幾篇?
[00:11:06.000 --> 00:11:08.000]  121篇,
[00:11:08.000 --> 00:11:09.000]  都可以唱的,
[00:11:09.000 --> 00:11:13.000]  所以你可以唱經文聖經,
[00:11:13.000 --> 00:11:15.000]  詩篇有一些故事,
[00:11:15.000 --> 00:11:20.000]  是很生活化的一些分享記載也有,
[00:11:20.000 --> 00:11:22.000]  更加是一些意境,
[00:11:22.000 --> 00:11:26.000]  有時甚至是要我們多一些感情的投入在詩篇裡面,
[00:11:26.000 --> 00:11:29.000]  讓我們都能夠透過不同的方式,
[00:11:29.000 --> 00:11:32.000]  更加能夠從詩篇裡面,
[00:11:32.000 --> 00:11:35.000]  透過神的話跟神更加親近,
[00:11:35.000 --> 00:11:38.000]  讓我們熟悉生命的成長,
[00:11:38.000 --> 00:11:42.000]  我用一個例子,
[00:11:42.000 --> 00:11:47.000]  大家通常我們都會有煮飯的經驗,
[00:11:47.000 --> 00:11:52.000]  大家大部份人都應該煮過飯,
[00:11:52.000 --> 00:11:53.000]  大家煮飯的時候,
[00:11:53.000 --> 00:11:55.000]  通常有些準備,
[00:11:55.000 --> 00:11:59.000]  以前有一段時間比較著重米,
[00:11:59.000 --> 00:12:01.000]  哪裡的米比較好,
[00:12:01.000 --> 00:12:03.000]  或者比較合口味,
[00:12:03.000 --> 00:12:04.000]  由不同產地,
[00:12:04.000 --> 00:12:05.000]  不同地方的米,
[00:12:05.000 --> 00:12:07.000]  都有些不同的考慮,
[00:12:07.000 --> 00:12:10.000]  所以如果你用哪種米煮,
[00:12:10.000 --> 00:12:12.000]  可能都很不同,
[00:12:12.000 --> 00:12:13.000]  其實有時讀聖經,
[00:12:13.000 --> 00:12:14.000]  我們都有一些,
[00:12:14.000 --> 00:12:16.000]  你可以舉個簡單,
[00:12:16.000 --> 00:12:17.000]  你可能用不同的版本,
[00:12:17.000 --> 00:12:19.000]  你覺得有些版本的聖經,
[00:12:19.000 --> 00:12:21.000]  你讀起來會容易些吸收,
[00:12:21.000 --> 00:12:22.000]  都可以的,
[00:12:22.000 --> 00:12:25.000]  甚至可能有些領導人很有心,
[00:12:25.000 --> 00:12:26.000]  要多些時間,
[00:12:26.000 --> 00:12:29.000]  要多些材料一齊讀聖經,
[00:12:29.000 --> 00:12:32.000]  讓他可以明白得又不同多些,
[00:12:32.000 --> 00:12:35.000]  但除了用什麼米煮飯之外,
[00:12:35.000 --> 00:12:39.000]  現代人原來都會有幾重要考慮,
[00:12:39.000 --> 00:12:40.000]  我剛剛回來香港,
[00:12:40.000 --> 00:12:42.000]  要簽署一些家具,
[00:12:42.000 --> 00:12:45.000]  或者買一些日用電器,
[00:12:45.000 --> 00:12:47.000]  其中一樣要買的電器是什麼呢?
[00:12:47.000 --> 00:12:48.000]  電飯煲,
[00:12:48.000 --> 00:12:51.000]  回到香港沒有電飯煲,
[00:12:51.000 --> 00:12:53.000]  原來我發覺電飯煲你買的時候,
[00:12:53.000 --> 00:12:56.000]  從八零二百元起到幾多錢?
[00:12:56.000 --> 00:12:57.000]  萬零二萬元都有,
[00:12:57.000 --> 00:12:59.000]  可能有些更貴,
[00:12:59.000 --> 00:13:03.000]  原來現在不只是米很有影響你煮一餐飯,
[00:13:03.000 --> 00:13:05.000]  原來電飯煲都很厲害,
[00:13:05.000 --> 00:13:06.000]  其實有時讀聖經都是這樣,
[00:13:06.000 --> 00:13:08.000]  聖經是我們屬靈的糧食,
[00:13:08.000 --> 00:13:10.000]  是我們的靈糧,
[00:13:10.000 --> 00:13:13.000]  幫助我們屬靈生命的成長,
[00:13:13.000 --> 00:13:19.000]  就好像我們怎樣去用不同的食糧,
[00:13:19.000 --> 00:13:21.000]  如果我們能夠在聖經裏面,
[00:13:21.000 --> 00:13:24.000]  透過不同的方式去讀,
[00:13:24.000 --> 00:13:25.000]  去學習,
[00:13:25.000 --> 00:13:26.000]  無論在靈修,
[00:13:26.000 --> 00:13:29.000]  或是你自己參與教會的聚會,
[00:13:29.000 --> 00:13:30.000]  一些學習裏面,
[00:13:30.000 --> 00:13:32.000]  我相信都可以幫助我們,
[00:13:32.000 --> 00:13:34.000]  但其實另外一個,
[00:13:34.000 --> 00:13:37.000]  可能有時覺得我們讀經不容易的是什麼呢?
[00:13:37.000 --> 00:13:39.000]  中國人有一句說話,
[00:13:39.000 --> 00:13:41.000]  叫做巧輔難為,
[00:13:41.000 --> 00:13:43.000]  無米炊,
[00:13:43.000 --> 00:13:47.000]  即是說到就算一個很會煮飯的巧輔,
[00:13:47.000 --> 00:13:49.000]  可能如果沒有米,
[00:13:49.000 --> 00:13:50.000]  又沒有電飯煲,
[00:13:50.000 --> 00:13:53.000]  可能他不用很好的電飯煲都煮得不錯,
[00:13:53.000 --> 00:13:58.000]  但原來都需要有一個知道怎樣煮飯的巧輔,
[00:13:58.000 --> 00:14:01.000]  才可以煮一餐好的飯出來,
[00:14:01.000 --> 00:14:03.000]  我相信在我們讀經,
[00:14:03.000 --> 00:14:04.000]  在我們信仰裏面,
[00:14:04.000 --> 00:14:07.000]  如果好像我們有屬靈的食糧,
[00:14:07.000 --> 00:14:08.000]  有一位巧輔,
[00:14:08.000 --> 00:14:11.000]  這位巧輔是誰呢?
[00:14:11.000 --> 00:14:13.000]  我相信就是耶穌所應許給我們,
[00:14:13.000 --> 00:14:16.000]  聖靈真理的保衛師,
[00:14:16.000 --> 00:14:18.000]  其實今天我們有時覺得,
[00:14:18.000 --> 00:14:20.000]  讀聖經都有些不容易,
[00:14:20.000 --> 00:14:22.000]  可能你曾經參與過落享聖賢,
[00:14:22.000 --> 00:14:24.000]  後來又停了,
[00:14:24.000 --> 00:14:26.000]  覺得有些放棄,
[00:14:26.000 --> 00:14:30.000]  但我相信如果我們能夠繼續去堅持,
[00:14:30.000 --> 00:14:32.000]  我們有讀經的生活的時候,
[00:14:32.000 --> 00:14:35.000]  我相信多一些來到在聖靈裏面,
[00:14:35.000 --> 00:14:37.000]  去依靠聖靈的幫助,
[00:14:37.000 --> 00:14:42.000]  我們能夠可以更多在神的話裏面,
[00:14:42.000 --> 00:14:43.000]  有個得著,
[00:14:43.000 --> 00:14:45.000]  有個學習,
[00:14:45.000 --> 00:14:46.000]  有個成長,
[00:14:46.000 --> 00:14:47.000]  聖靈幫助我們,
[00:14:47.000 --> 00:14:50.000]  可以在我們這個屬靈的生命裏面,
[00:14:50.000 --> 00:14:55.000]  有很適合的屬靈的米飯來餵養我們,
[00:14:55.000 --> 00:14:58.000]  不要只是做一個飲奶的肌肉圖,
[00:14:58.000 --> 00:14:59.000]  聖經都提醒我們,
[00:14:59.000 --> 00:15:05.000]  要做一個願意吃一些屬靈的食糧的肌肉圖,
[00:15:05.000 --> 00:15:06.000]  所以我盼望,
[00:15:06.000 --> 00:15:09.000]  詩篇其實是一個好的經文,
[00:15:09.000 --> 00:15:10.000]  可以幫助我們,
[00:15:10.000 --> 00:15:12.000]  特別是透過詩篇第一篇,
[00:15:12.000 --> 00:15:13.000]  十九篇,
[00:15:13.000 --> 00:15:16.000]  以及一九篇都提醒我們神話語的重要,
[00:15:16.000 --> 00:15:18.000]  我們怎樣來更加重視,
[00:15:18.000 --> 00:15:21.000]  希望我們都能夠有機會留意回來,
[00:15:21.000 --> 00:15:24.000]  繼續參與這個樂享聖賢的讀經的計劃,
[00:15:24.000 --> 00:15:29.000]  讓神的話語來成為你屬靈生命的成長的一個很重要的幫助,
[00:15:29.000 --> 00:15:31.000]  詩篇十九篇裏面,
[00:15:31.000 --> 00:15:36.000]  其實是一個想我們從神所創造的世界,
[00:15:36.000 --> 00:15:39.000]  以至到神的話語幫助我們,
[00:15:39.000 --> 00:15:42.000]  來更加有生命的反省,
[00:15:42.000 --> 00:15:44.000]  從神所創造的世界,
[00:15:44.000 --> 00:15:45.000]  亦是幫助我們更加認識,
[00:15:45.000 --> 00:15:51.000]  原來神的話語比世界的創造更加重要,
[00:15:51.000 --> 00:15:54.000]  我們先看十九篇的第一到第六節,
[00:15:54.000 --> 00:15:56.000]  講到世界真奇妙,
[00:15:56.000 --> 00:15:59.000]  它說世界是向我們說話的,
[00:15:59.000 --> 00:16:01.000]  世界向我們說話,
[00:16:01.000 --> 00:16:05.000]  但最重要它的目的就是叫我們能夠認識神,
[00:16:05.000 --> 00:16:09.000]  所以我們剛才有讀到詩篇十九篇的第一節就提到,
[00:16:09.000 --> 00:16:14.000]  居天述說,神的榮耀,窮倉全讓祂的手段,
[00:16:14.000 --> 00:16:19.000]  是說這個世界述說神的榮耀,神的作為,
[00:16:19.000 --> 00:16:20.000]  其實在新約的時候,
[00:16:20.000 --> 00:16:24.000]  我們可能有些比較熟悉新約的弟兄姊妹,
[00:16:24.000 --> 00:16:25.000]  在羅馬書一章的時候,
[00:16:25.000 --> 00:16:27.000]  可能你都會有印象,
[00:16:27.000 --> 00:16:30.000]  保羅都曾經用類似的,
[00:16:30.000 --> 00:16:33.000]  透過創造來讓我們更知道,
[00:16:33.000 --> 00:16:38.000]  原來可以藉著神所做的物來認識我們的神,
[00:16:38.000 --> 00:16:42.000]  我們一起來看看羅馬書一章十九到二十一節,
[00:16:42.000 --> 00:16:45.000]  我們一起來重讀這段經文,
[00:16:45.000 --> 00:16:47.000]  如果看到,我們一起來讀這段經文,
[00:16:47.000 --> 00:16:48.000]  預備起,
[00:16:48.000 --> 00:16:51.000]  神的事情,人所能知道的,
[00:16:51.000 --> 00:16:54.000]  願顯明在人心裡,
[00:16:54.000 --> 00:16:58.000]  因為神已經給他們顯明,
[00:16:58.000 --> 00:17:01.000]  自從造天地以來,
[00:17:01.000 --> 00:17:06.000]  神的永能和神性是明明可知的,
[00:17:06.000 --> 00:17:08.000]  雖是眼不能見,
[00:17:08.000 --> 00:17:11.000]  但藉著所造之物,
[00:17:11.000 --> 00:17:13.000]  就可以曉得,
[00:17:13.000 --> 00:17:16.000]  叫人無可推諉,
[00:17:16.000 --> 00:17:20.000]  因為他們雖然知道神,
[00:17:20.000 --> 00:17:23.000]  卻不當作神榮耀他,
[00:17:23.000 --> 00:17:25.000]  也不感謝他,
[00:17:25.000 --> 00:17:28.000]  他們的思念變為虛妄,
[00:17:28.000 --> 00:17:32.000]  無知的心就昏暗了。
[00:17:32.000 --> 00:17:35.000]  其實這個跟CP十九篇裡面,
[00:17:35.000 --> 00:17:38.000]  並且世界向我們說話,
[00:17:38.000 --> 00:17:42.000]  從所造之物就能夠更認識到神,
[00:17:42.000 --> 00:17:46.000]  但是人有時是拒絕,
[00:17:46.000 --> 00:17:48.000]  無論是有意無意當中,
[00:17:48.000 --> 00:17:50.000]  去不承認,
[00:17:50.000 --> 00:17:52.000]  在十九篇裡面更加形容這個說話,
[00:17:52.000 --> 00:17:55.000]  是一些聽不到的聲音,
[00:17:55.000 --> 00:17:58.000]  這個說話不像我們人與人之間,
[00:17:58.000 --> 00:18:01.000]  平時這樣的說話過程,
[00:18:01.000 --> 00:18:04.000]  但是它是看得到的言語,
[00:18:04.000 --> 00:18:06.000]  就是在十九篇裡面說到,
[00:18:06.000 --> 00:18:08.000]  無言無語,
[00:18:08.000 --> 00:18:10.000]  無聲音可聽,
[00:18:10.000 --> 00:18:14.000]  但是它又可以去到所有的地方,
[00:18:14.000 --> 00:18:16.000]  言語傳到地極,
[00:18:16.000 --> 00:18:19.000]  所以這個說話是聽不到的聲音,
[00:18:19.000 --> 00:18:22.000]  但是又是看得到的言語,
[00:18:22.000 --> 00:18:24.000]  它特別提到用一個例子,
[00:18:24.000 --> 00:18:27.000]  在這個受造物或創造裡面,
[00:18:27.000 --> 00:18:28.000]  它特別提到,
[00:18:28.000 --> 00:18:31.000]  是神在當中設計,
[00:18:31.000 --> 00:18:33.000]  安設了太陽,
[00:18:33.000 --> 00:18:35.000]  所以雖然它是聽不到的聲音,
[00:18:35.000 --> 00:18:37.000]  但是我們可以看得見,
[00:18:37.000 --> 00:18:38.000]  藉著所造之物,
[00:18:38.000 --> 00:18:40.000]  就能夠去認識,
[00:18:40.000 --> 00:18:41.000]  去更多知道,
[00:18:41.000 --> 00:18:43.000]  有一位創造的主宰,
[00:18:43.000 --> 00:18:48.000]  所以有時候我們會面對一些朋友,
[00:18:48.000 --> 00:18:51.000]  甚至可能我們自己在信仰的過程裡面,
[00:18:51.000 --> 00:18:53.000]  我們都可能會想過,
[00:18:53.000 --> 00:18:56.000]  到底這個世界的由來是怎樣呢?
[00:18:56.000 --> 00:18:59.000]  我不知道這個對我們弟兄姊妹,
