
[00:00:00.000 --> 00:00:03.400]  頂姊妹我們繼續以聆聽神的話語
[00:03:58.000 --> 00:04:02.000]  我們這兩年傳窩福最大型的好鄰舍計劃
[00:04:02.000 --> 00:04:04.000]  就是我們啟福堂了
[00:04:04.000 --> 00:04:05.000]  所以呢
[00:04:05.000 --> 00:04:08.000]  我們這個好鄰舍計劃是繼續下去
[00:04:08.000 --> 00:04:10.000]  所以我希望大家
[00:04:10.000 --> 00:04:11.000]  如果有人問你
[00:04:11.000 --> 00:04:14.000]  教會存在的目的是什麼呢?
[00:04:14.000 --> 00:04:17.000]  就是要銳意培育門徒
[00:04:17.000 --> 00:04:19.000]  如果你回來教會
[00:04:19.000 --> 00:04:21.000]  不是想著
[00:04:21.000 --> 00:04:22.000]  信耶穌
[00:04:22.000 --> 00:04:24.000]  或者是跟從主
[00:04:24.000 --> 00:04:26.000]  做主的門徒
[00:04:26.000 --> 00:04:29.000]  那你主要是為了後面那張乒乓球桌
[00:04:29.000 --> 00:04:31.000]  希望練好乒乓球
[00:04:31.000 --> 00:04:33.000]  那不是最好的
[00:04:33.000 --> 00:04:35.000]  雖然我們也可以樂意
[00:04:35.000 --> 00:04:37.000]  借乒乓球桌給你打一下
[00:04:37.000 --> 00:04:39.000]  但最重要我們在這裡學習
[00:04:39.000 --> 00:04:40.000]  做一個主的門徒
[00:04:40.000 --> 00:04:42.000]  我希望大家記得
[00:04:42.000 --> 00:04:46.000]  我們教會存在的目的
[00:04:46.000 --> 00:04:48.000]  我們有一節選了聖經
[00:04:48.000 --> 00:04:51.000]  在哥羅西書第四章第二三節
[00:04:51.000 --> 00:04:54.000]  是我們這一季到年底的金句
[00:04:54.000 --> 00:04:56.000]  我想請大家一起讀出來
[00:04:56.000 --> 00:04:58.000]  在螢光幕裡面
[00:04:58.000 --> 00:05:00.000]  落兩幅應該都有的
[00:05:00.000 --> 00:05:01.000]  我們一起讀
[00:05:01.000 --> 00:05:02.000]  預備起
[00:05:02.000 --> 00:05:05.000]  求神幫我們啟開傳道的門
[00:05:05.000 --> 00:05:08.000]  能以講基督的奧秘
[00:05:08.000 --> 00:05:10.000]  基督的奧秘
[00:05:10.000 --> 00:05:13.000]  就是神在我們人裡面
[00:05:13.000 --> 00:05:14.000]  啟示他自己
[00:05:14.000 --> 00:05:16.000]  藉著耶穌基督將救恩
[00:05:16.000 --> 00:05:19.000]  將福氣帶給全世界的人
[00:05:19.000 --> 00:05:22.000]  今天我們的講題叫做
[00:05:22.000 --> 00:05:25.000]  最後晚餐與新的開始
[00:05:25.000 --> 00:05:27.000]  就著我們新開始
[00:05:27.000 --> 00:05:29.000]  剛才我們讀了
[00:05:29.000 --> 00:05:32.000]  耶穌在約翰福音十二章二十四二十五節
[00:05:32.000 --> 00:05:36.000]  這個很出名的金句
[00:05:36.000 --> 00:05:39.000]  因為耶穌基督自己就是這樣生活
[00:05:39.000 --> 00:05:41.000]  就是這樣來到世界
[00:05:41.000 --> 00:05:44.000]  好像一粒麥子掉了在地裡
[00:05:44.000 --> 00:05:46.000]  你知道你有沒有種過東西
[00:05:46.000 --> 00:05:48.000]  你種完東西你挖開泥
[00:05:48.000 --> 00:05:50.000]  有沒有發現一粒種子
[00:05:50.000 --> 00:05:52.000]  沒有了
[00:05:52.000 --> 00:05:55.000]  那粒種子完成了他的使命
[00:05:55.000 --> 00:05:57.000]  就沒有了
[00:05:57.000 --> 00:06:02.000]  但是出了一個新的植物
[00:06:02.000 --> 00:06:04.000]  甚至有新的果實
[00:06:04.000 --> 00:06:06.000]  然後就有再新的種子
[00:06:06.000 --> 00:06:09.000]  不落在地裡死了
[00:06:09.000 --> 00:06:11.000]  就不能夠種到更多的子粒
[00:06:11.000 --> 00:06:13.000]  植糖的意思
[00:06:13.000 --> 00:06:15.000]  教會植糖一樣
[00:06:15.000 --> 00:06:17.000]  這個是生命的法則
[00:06:17.000 --> 00:06:19.000]  但是在耶穌基督最後晚餐
[00:06:19.000 --> 00:06:23.000]  他給門徒的教導裡面
[00:06:23.000 --> 00:06:27.000]  對門徒來說是一個很特別的時刻
[00:06:27.000 --> 00:06:29.000]  如果你問
[00:06:29.000 --> 00:06:33.000]  當門徒要預備耶穌離開他們
[00:06:33.000 --> 00:06:36.000]  他們要開始承擔神的使命之前
[00:06:36.000 --> 00:06:40.000]  他們回想過往他們認識耶穌基督
[00:06:40.000 --> 00:06:45.000]  他們發現在他們跟從主的那段日子裡
[00:06:45.000 --> 00:06:48.000]  有四樣東西令他們很驚訝
[00:06:48.000 --> 00:06:51.000]  無論你信了主沒有
[00:06:51.000 --> 00:06:53.000]  或者你今天已經信了主
[00:06:53.000 --> 00:06:55.000]  我想和你溫習一下
[00:06:55.000 --> 00:06:57.000]  那些門徒認識耶穌基督
[00:06:57.000 --> 00:07:01.000]  有四個很大的驚訝
[00:07:01.000 --> 00:07:04.000]  在《你講到大綱》裡面也有
[00:07:04.000 --> 00:07:05.000]  第一個
[00:07:05.000 --> 00:07:07.000]  就是一個有血有肉的耶穌
[00:07:07.000 --> 00:07:13.000]  來自加里里拿撒勒村莊的一個木匠
[00:07:13.000 --> 00:07:17.000]  他竟然是神的兒子
[00:07:17.000 --> 00:07:19.000]  他竟然自稱是神
[00:07:19.000 --> 00:07:23.000]  我們每一個信主的人都經歷這個跳躍
[00:07:23.000 --> 00:07:25.000]  跳躍的意思就是
[00:07:25.000 --> 00:07:27.000]  我們怎樣信一個有血有肉的人
[00:07:27.000 --> 00:07:29.000]  他是從神而來
[00:07:29.000 --> 00:07:31.000]  而他也是神的兒子
[00:07:31.000 --> 00:07:35.000]  甚至他不只是先知
[00:07:35.000 --> 00:07:37.000]  他還是神自己
[00:07:37.000 --> 00:07:39.000]  他有神的本性
[00:07:39.000 --> 00:07:41.000]  他是神的兒子
[00:07:41.000 --> 00:07:42.000]  他也是神
[00:07:42.000 --> 00:07:46.000]  這個對我們今天每一個信耶穌的人
[00:07:46.000 --> 00:07:49.000]  都一樣經歷這個跳躍
[00:07:49.000 --> 00:07:52.000]  就是信一個歷史人物耶穌
[00:07:52.000 --> 00:07:54.000]  他是神的兒子
[00:07:54.000 --> 00:07:56.000]  我記得我未信耶穌之前
[00:07:56.000 --> 00:07:58.000]  我讀基督教小學中學
[00:07:58.000 --> 00:08:03.000]  我自己有一個經常掛在口邊跟同學說的
[00:08:03.000 --> 00:08:07.000]  他說這個歷史人物耶穌
[00:08:07.000 --> 00:08:11.000]  當然那時候說耶穌這個字沒有那麼尊重
[00:08:11.000 --> 00:08:14.000]  就是死了
[00:08:14.000 --> 00:08:15.000]  很出名
[00:08:15.000 --> 00:08:17.000]  但是又說復活
[00:08:17.000 --> 00:08:23.000]  就是歷史人物怎樣信祂是神呢?
[00:08:23.000 --> 00:08:25.000]  當然小時候我還會大聲說
[00:08:25.000 --> 00:08:29.000]  「出來見黑我來」
[00:08:29.000 --> 00:08:34.000]  幸好當年耶穌知道我小時候不懂事
[00:08:34.000 --> 00:08:38.000]  我記得我的訓導主任姓刑的
[00:08:38.000 --> 00:08:40.000]  我那時候小學四五年級上主教學
[00:08:40.000 --> 00:08:42.000]  他就問你信不信耶穌
[00:08:42.000 --> 00:08:44.000]  我說「信信地」
[00:08:44.000 --> 00:08:45.000]  他說你信信地不行
[00:08:45.000 --> 00:08:46.000]  你真是信就信
[00:08:46.000 --> 00:08:48.000]  信就搶天堂
[00:08:48.000 --> 00:08:50.000]  我說我在半天
[00:08:50.000 --> 00:08:51.000]  現在都是
[00:08:51.000 --> 00:08:53.000]  他說你在半天跳
[00:08:53.000 --> 00:08:54.000]  這樣不太行
[00:08:54.000 --> 00:08:56.000]  我說我又不知是不是
[00:08:56.000 --> 00:08:57.000]  又不敢上去
[00:08:57.000 --> 00:08:58.000]  不過又不想下去
[00:08:58.000 --> 00:09:00.000]  就在中間
[00:09:00.000 --> 00:09:03.000]  我怎樣信一個有血有肉的耶穌
[00:09:03.000 --> 00:09:07.000]  這個人物是神的兒子呢?
[00:09:07.000 --> 00:09:09.000]  原來聖經很特別
[00:09:09.000 --> 00:09:11.000]  聖經講了很多預言
[00:09:11.000 --> 00:09:13.000]  來引證來證實
[00:09:13.000 --> 00:09:16.000]  將來會有一個耶穌基督會來
[00:09:16.000 --> 00:09:18.000]  聖經很特別就是
[00:09:18.000 --> 00:09:21.000]  不單止祂一早預告了耶穌基督會來
[00:09:21.000 --> 00:09:24.000]  祂還預告了很多關於以色列這個國家
[00:09:24.000 --> 00:09:26.000]  很多預言
[00:09:26.000 --> 00:09:28.000]  所以我們說在舊約聖經裏面
[00:09:28.000 --> 00:09:32.000]  有很多預言已經應驗了
[00:09:32.000 --> 00:09:36.000]  只是我們說將預言分為不同的組別
[00:09:36.000 --> 00:09:39.000]  叫做聖經預言的規碼類
[00:09:39.000 --> 00:09:42.000]  有一千八百多句聖經的金句
[00:09:42.000 --> 00:09:44.000]  是預言來的
[00:09:44.000 --> 00:09:46.000]  分為五百七十個組別
[00:09:46.000 --> 00:09:47.000]  同類的分在一起
[00:09:47.000 --> 00:09:51.000]  有五百五十個組別的聖經預言已經應驗
[00:09:51.000 --> 00:09:53.000]  包括耶穌基督的降生
[00:09:53.000 --> 00:09:56.000]  所以你看看這麼多有色之士
[00:09:56.000 --> 00:09:59.000]  這麼多有思想的人都信耶穌
[00:09:59.000 --> 00:10:01.000]  是按照聖經所講
[00:10:01.000 --> 00:10:06.000]  行神職義能證明聖經所講的是事實
[00:10:06.000 --> 00:10:08.000]  所以這個驚訝
[00:10:08.000 --> 00:10:11.000]  對我們今天來說不信的人覺得很驚訝
[00:10:11.000 --> 00:10:13.000]  但對當時的門徒一樣
[00:10:13.000 --> 00:10:17.000]  但當我們看到聖經所講的事實實在在應驗
[00:10:17.000 --> 00:10:20.000]  聖經預言耶穌有行神職其事的大能
[00:10:20.000 --> 00:10:23.000]  甚至叫死了的拉薩路復活
[00:10:23.000 --> 00:10:25.000]  這些都是真實的事
[00:10:25.000 --> 00:10:28.000]  所以那時那些跟從耶穌的人
[00:10:28.000 --> 00:10:30.000]  按照聖經怎樣講
[00:10:30.000 --> 00:10:32.000]  事情是怎樣發生
[00:10:32.000 --> 00:10:34.000]  他們又怎樣相信
[00:10:34.000 --> 00:10:36.000]  第一個令他們驚訝的事
[00:10:36.000 --> 00:10:39.000]  就是耶穌基督這個人竟然是神
[00:10:39.000 --> 00:10:40.000]  這個很出奇
[00:10:40.000 --> 00:10:42.000]  但今天我們信耶穌的人
[00:10:42.000 --> 00:10:44.000]  都信耶穌是歷史人物
[00:10:44.000 --> 00:10:46.000]  他來了地上
[00:10:46.000 --> 00:10:47.000]  按照聖經所講
[00:10:47.000 --> 00:10:49.000]  成就了聖經所講的話
[00:10:49.000 --> 00:10:51.000]  他仍然活著
[00:10:51.000 --> 00:10:52.000]  第一個
[00:10:52.000 --> 00:10:54.000]  第二個令門徒驚訝的
[00:10:54.000 --> 00:10:56.000]  我們一樣驚訝的就是
[00:10:56.000 --> 00:10:59.000]  原來這個神的兒子是有崇高的地位
[00:10:59.000 --> 00:11:01.000]  但他來做什麼
[00:11:01.000 --> 00:11:04.000]  他來是為我們死在十字架上
[00:11:04.000 --> 00:11:06.000]  就好像你有個兒子
[00:11:06.000 --> 00:11:08.000]  或者你有個兄弟姐妹
[00:11:08.000 --> 00:11:10.000]  讀了二十多年書
[00:11:10.000 --> 00:11:12.000]  讀完博士
[00:11:12.000 --> 00:11:14.000]  然後跟媽媽講
[00:11:14.000 --> 00:11:18.000]  媽媽我想在牛頭角開間社企
[00:11:18.000 --> 00:11:20.000]  開社企
[00:11:20.000 --> 00:11:22.000]  做CEO
[00:11:22.000 --> 00:11:24.000]  一個月有多少錢
[00:11:24.000 --> 00:11:26.000]  一萬二千元左右
[00:11:26.000 --> 00:11:28.000]  媽媽計完
[00:11:28.000 --> 00:11:30.000]  你高過最低工資一點
[00:11:30.000 --> 00:11:32.000]  四十元左右
[00:11:32.000 --> 00:11:34.000]  兒子你讀完博士
[00:11:34.000 --> 00:11:38.000]  現在你的PhD不是Poly High Deep
[00:11:38.000 --> 00:11:40.000]  是PhD
[00:11:40.000 --> 00:11:42.000]  你工了多少年
[00:11:42.000 --> 00:11:44.000]  你這麼尊貴的學歷
[00:11:44.000 --> 00:11:50.000]  去做一份一萬多元的工作
[00:11:50.000 --> 00:11:52.000]  這樣過萬
[00:11:52.000 --> 00:11:54.000]  是沒意思,是太過萬了
[00:11:54.000 --> 00:11:56.000]  你賺錢
[00:11:56.000 --> 00:11:58.000]  你明白什麼叫過萬嗎
[00:11:58.000 --> 00:12:00.000]  你過萬的收入
[00:12:00.000 --> 00:12:02.000]  是太過萬了
[00:12:02.000 --> 00:12:04.000]  媽媽不接受,為什麼
[00:12:04.000 --> 00:12:06.000]  因為至尊的耶穌
[00:12:06.000 --> 00:12:08.000]  祂有這麼尊崇的身份
[00:12:08.000 --> 00:12:10.000]  去證明祂是神的兒子
[00:12:10.000 --> 00:12:12.000]  這麼尊貴
[00:12:12.000 --> 00:12:14.000]  但要寫在十字架上
[00:12:14.000 --> 00:12:16.000]  所以起初門徒都聽不明白
[00:12:16.000 --> 00:12:18.000]  以為耶穌在講比喻
[00:12:18.000 --> 00:12:20.000]  但到耶穌真的寫在十字架上
[00:12:20.000 --> 00:12:22.000]  他們嚇到
[00:12:22.000 --> 00:12:24.000]  被哥窿都侮辱
[00:12:24.000 --> 00:12:26.000]  覺得接受不到
[00:12:26.000 --> 00:12:28.000]  但他們
[00:12:28.000 --> 00:12:30.000]  跟從耶穌更驚訝的事
[00:12:30.000 --> 00:12:32.000]  就是耶穌第三日復活
[00:12:32.000 --> 00:12:34.000]  這個厲害了
[00:12:34.000 --> 00:12:36.000]  你都想不到耶穌基督
[00:12:36.000 --> 00:12:38.000]  好像聖經寓言
[00:12:38.000 --> 00:12:40.000]  必不叫他肉身扭壞
[00:12:40.000 --> 00:12:44.000]  神要叫他從死裡復活
[00:12:44.000 --> 00:12:46.000]  宣告耶穌基督特性
[00:12:46.000 --> 00:12:48.000]  祂已經勝過死亡
[00:12:48.000 --> 00:12:50.000]  勝過罪惡
[00:12:50.000 --> 00:12:52.000]  生命在祂手裡
[00:12:52.000 --> 00:12:54.000]  復活
[00:12:54.000 --> 00:12:56.000]  祂是復活的主
[00:12:56.000 --> 00:12:58.000]  多厲害
[00:12:58.000 --> 00:13:00.000]  這裡我請大家讀讀
[00:13:00.000 --> 00:13:02.000]  你的程序表
[00:13:02.000 --> 00:13:04.000]  司徒恆傳三章十五節
[00:13:04.000 --> 00:13:06.000]  司徒恆傳三章十五節
[00:13:06.000 --> 00:13:10.000]  找到,預備起
[00:13:10.000 --> 00:13:12.000]  這裡經文說
[00:13:12.000 --> 00:13:14.000]  你們殺了生命的創始者
[00:13:14.000 --> 00:13:16.000]  創始者是主宰
[00:13:16.000 --> 00:13:18.000]  創造的主宰
[00:13:18.000 --> 00:13:20.000]  以前華夏本聖經
[00:13:20.000 --> 00:13:22.000]  就這樣譯生命的主
[00:13:22.000 --> 00:13:24.000]  你們殺了生命的主
[00:13:24.000 --> 00:13:26.000]  主字不能夠表示
[00:13:26.000 --> 00:13:28.000]  他是創造的根源
[00:13:28.000 --> 00:13:30.000]  創造
[00:13:30.000 --> 00:13:32.000]  最初創造的位置
[00:13:32.000 --> 00:13:34.000]  所以現在翻譯叫創始者
[00:13:34.000 --> 00:13:36.000]  但我們說如果祂是生命的創始者
[00:13:36.000 --> 00:13:38.000]  祂是生命的主
[00:13:38.000 --> 00:13:40.000]  這就有個問題
[00:13:40.000 --> 00:13:42.000]  是生命的主又怎會死的呢
[00:13:42.000 --> 00:13:44.000]  死的又怎會是生命的主呢
[00:13:44.000 --> 00:13:46.000]  但聖經給我們一個驚訝的地方
[00:13:46.000 --> 00:13:48.000]  就是耶穌基督祂成為一個人
[00:13:48.000 --> 00:13:50.000]  祂原本是神
[00:13:50.000 --> 00:13:52.000]  祂成為一個人就是代替我們人
[00:13:52.000 --> 00:13:54.000]  去贖罪
[00:13:54.000 --> 00:13:56.000]  其實關鍵就是人不能夠勝過
[00:13:56.000 --> 00:13:58.000]  不能夠解決自己的罪
[00:13:58.000 --> 00:14:00.000]  有時我都舉個例
[00:14:00.000 --> 00:14:02.000]  如果我
[00:14:02.000 --> 00:14:04.000]  醉酒駕車撞死了你的家人
[00:14:04.000 --> 00:14:06.000]  撞死你爸爸
[00:14:06.000 --> 00:14:08.000]  撞死你的子女
[00:14:08.000 --> 00:14:10.000]  然後我說
[00:14:10.000 --> 00:14:12.000]  我死來賠給你
[00:14:12.000 --> 00:14:14.000]  有沒有用呢
[00:14:14.000 --> 00:14:16.000]  沒有用
[00:14:16.000 --> 00:14:18.000]  我死都賠不回你家人的命
[00:14:18.000 --> 00:14:20.000]  所以你會跟我說
[00:14:20.000 --> 00:14:22.000]  你死都沒有用
[00:14:22.000 --> 00:14:24.000]  當然有些人說你不死都沒有用
[00:14:24.000 --> 00:14:26.000]  但這裡想說
[00:14:26.000 --> 00:14:28.000]  耶穌基督祂的特別就是
[00:14:28.000 --> 00:14:30.000]  祂是神 祂是生命的主宰
[00:14:30.000 --> 00:14:32.000]  祂竟然為我們死
[00:14:32.000 --> 00:14:34.000]  這個是令我們驚訝
[00:14:34.000 --> 00:14:36.000]  令我們感動
[00:14:36.000 --> 00:14:38.000]  但耶穌基督第三天復活
[00:14:38.000 --> 00:14:40.000]  叫所有的人
[00:14:40.000 --> 00:14:42.000]  信不信的人都驚訝
[00:14:42.000 --> 00:14:44.000]  祂是復活的主宰
[00:14:44.000 --> 00:14:46.000]  所以為什麼基督教傳了兩千多年
[00:14:46.000 --> 00:14:48.000]  能夠仍然傳下去
[00:14:48.000 --> 00:14:50.000]  連死都不怕的人
[00:14:50.000 --> 00:14:52.000]  你知道那些受逼迫的基督徒
[00:14:52.000 --> 00:14:54.000]  就算在今時今日
[00:14:54.000 --> 00:14:56.000]  在第三世界很多基督徒
[00:14:56.000 --> 00:14:58.000]  甚至被殺
[00:14:58.000 --> 00:15:00.000]  我們夠膽說
[00:15:00.000 --> 00:15:02.000]  真正信主信得很確定的基督徒
[00:15:02.000 --> 00:15:04.000]  是不怕死的
[00:15:04.000 --> 00:15:06.000]  不過會怕痛
[00:15:06.000 --> 00:15:08.000]  我們經常說我們不怕死
[00:15:08.000 --> 00:15:10.000]  不是因為買了保險
[00:15:10.000 --> 00:15:12.000]  是因為基督答應我們
[00:15:12.000 --> 00:15:14.000]  祂是生命的主
[00:15:14.000 --> 00:15:16.000]  今天我們又為復活的主
[00:15:16.000 --> 00:15:18.000]  作見證
[00:15:18.000 --> 00:15:20.000]  耶穌基督是一粒墨紙
[00:15:20.000 --> 00:15:22.000]  落在地上死了
[00:15:22.000 --> 00:15:24.000]  只是反映了耶穌基督
[00:15:24.000 --> 00:15:26.000]  祂死而復活
[00:15:26.000 --> 00:15:28.000]  這是令我們驚訝的第三點
[00:15:28.000 --> 00:15:30.000]  但是第四點
[00:15:30.000 --> 00:15:32.000]  更加驚訝的是
[00:15:32.000 --> 00:15:34.000]  耶穌基督在最後晚餐的時候
[00:15:34.000 --> 00:15:36.000]  和復活之後
[00:15:36.000 --> 00:15:38.000]  祂也說
[00:15:38.000 --> 00:15:40.000]  不是我們挑選祂
[00:15:40.000 --> 00:15:42.000]  是耶穌基督挑選我們
[00:15:42.000 --> 00:15:44.000]  並且分派我們
[00:15:44.000 --> 00:15:46.000]  去為祂結果子
[00:15:46.000 --> 00:15:48.000]  將祝福帶給全世界
[00:15:48.000 --> 00:15:50.000]  這就是聖經說
[00:15:50.000 --> 00:15:52.000]  傳福音的意義
[00:15:52.000 --> 00:15:54.000]  我們來籍堂也是一樣
[00:15:54.000 --> 00:15:56.000]  我們夢到神的福
[00:15:56.000 --> 00:15:58.000]  我們也將這個福氣
[00:15:58.000 --> 00:16:00.000]  傳遞給周圍的人
[00:16:00.000 --> 00:16:02.000]  如果教會不傳福音
[00:16:02.000 --> 00:16:06.000]  就不是神的心意
[00:16:06.000 --> 00:16:08.000]  我們好像一條路
[00:16:08.000 --> 00:16:10.000]  將人帶領到神那裡
[00:16:10.000 --> 00:16:12.000]  所以耶穌基督說
[00:16:12.000 --> 00:16:14.000]  祂就是道路
[00:16:14.000 --> 00:16:16.000]  所以我們不傳福音
[00:16:16.000 --> 00:16:18.000]  我們就不是那條路
[00:16:18.000 --> 00:16:20.000]  廣東話說
[00:16:20.000 --> 00:16:22.000]  我們不是路
[00:16:22.000 --> 00:16:24.000]  所以要將福音帶給人
[00:16:24.000 --> 00:16:26.000]  這令我們第四點驚訝
[00:16:26.000 --> 00:16:28.000]  就是耶穌基督既然將這個使命
[00:16:28.000 --> 00:16:30.000]  將傳福音給普天下的人
[00:16:30.000 --> 00:16:32.000]  交給我們
[00:16:32.000 --> 00:16:34.000]  今天的門徒
[00:16:34.000 --> 00:16:36.000]  我們其實很差很軟弱
[00:16:36.000 --> 00:16:38.000]  有時候我們說
[00:16:38.000 --> 00:16:40.000]  傳給人
[00:16:40.000 --> 00:16:42.000]  講給人聽也可以
[00:16:42.000 --> 00:16:44.000]  要幫他信主
[00:16:44.000 --> 00:16:46.000]  和他一起面對生命的
[00:16:46.000 --> 00:16:48.000]  跌跌跌困難
[00:16:48.000 --> 00:16:50.000]  我們覺得很難
[00:16:50.000 --> 00:16:52.000]  我記得以前
[00:16:52.000 --> 00:16:54.000]  我初初二十多歲
[00:16:54.000 --> 00:16:56.000]  我認識一個街坊
[00:16:56.000 --> 00:16:58.000]  他說想自殺
[00:16:58.000 --> 00:17:00.000]  我都不知道怎樣幫他
[00:17:00.000 --> 00:17:02.000]  我在草人村的足球場認識他
