
[00:00:00.000 --> 00:00:06.000]  那我今天分享的經文,應該大家都略有聽過
[00:03:19.000 --> 00:03:24.000]  不同界別的政府去定的一個重量的概念
[00:03:24.000 --> 00:03:26.000]  就不是一個絕對的重量
[00:03:26.000 --> 00:03:30.000]  所以現在新譯本就會翻譯成
[00:03:30.000 --> 00:03:33.000]  就是馬太那個時代
[00:03:33.000 --> 00:03:35.000]  大概一個他蓮德
[00:03:35.000 --> 00:03:38.000]  就是五千至六千個銀幣左右
[00:03:38.000 --> 00:03:41.000]  為什麼五千和六千都還可以差那麼遠呢?
[00:03:41.000 --> 00:03:43.000]  因為以前的銀幣
[00:03:43.000 --> 00:03:47.000]  他們會將那些邊剪掉
[00:03:47.000 --> 00:03:49.000]  去偷那些銀的
[00:03:49.000 --> 00:03:51.000]  我們現在的錢幣
[00:03:51.000 --> 00:03:52.000]  大家發覺那邊邊
[00:03:52.000 --> 00:03:55.000]  經常都會印了一些文字
[00:03:55.000 --> 00:03:59.000]  令到我們不可以將那邊刮走
[00:03:59.000 --> 00:04:01.000]  所以這個就是
[00:04:01.000 --> 00:04:03.000]  我們現在為什麼貨幣
[00:04:03.000 --> 00:04:05.000]  經常要在那邊做一些記號
[00:04:05.000 --> 00:04:07.000]  就是怕人拿了那些金屬
[00:04:07.000 --> 00:04:08.000]  偷了那些金屬
[00:04:08.000 --> 00:04:09.000]  去重新鑄造
[00:04:09.000 --> 00:04:12.000]  所以當時羅馬時期
[00:04:12.000 --> 00:04:14.000]  他們都有同樣的情況
[00:04:14.000 --> 00:04:16.000]  就是那些銀的幣
[00:04:16.000 --> 00:04:18.000]  那些人就會偷了那些邊邊
[00:04:18.000 --> 00:04:20.000]  磨走一點點
[00:04:20.000 --> 00:04:21.000]  令到那些幣
[00:04:21.000 --> 00:04:22.000]  其實會越縮越小
[00:04:22.000 --> 00:04:23.000]  越縮越小
[00:04:23.000 --> 00:04:25.000]  越縮越小
[00:04:25.000 --> 00:04:28.000]  慢慢所謂的劣幣驅逐良幣
[00:04:28.000 --> 00:04:29.000]  就是市面流通的
[00:04:29.000 --> 00:04:32.000]  全部都是這些幣磨走了某一塊
[00:04:32.000 --> 00:04:34.000]  不足稱的錢幣
[00:04:34.000 --> 00:04:36.000]  而那些足稱的錢幣
[00:04:36.000 --> 00:04:38.000]  就越來越少在市面流通
[00:04:38.000 --> 00:04:40.000]  所以為什麼是五千至六千呢?
[00:04:40.000 --> 00:04:43.000]  就會是因為其實每個貨幣
[00:04:43.000 --> 00:04:47.000]  它的重量量出來是有一點點差異的
[00:04:47.000 --> 00:04:48.000]  在那個時候
[00:04:48.000 --> 00:04:53.000]  所以就會有一個浮動的容許在那裡
[00:04:53.000 --> 00:04:56.000]  所以如果以六千來計算
[00:04:56.000 --> 00:04:58.000]  就是第一個
[00:04:58.000 --> 00:05:01.000]  五個他連得的
[00:05:01.000 --> 00:05:03.000]  就是領三萬個銀幣
[00:05:03.000 --> 00:05:04.000]  如此類推
[00:05:04.000 --> 00:05:07.000]  如果大家有記得我上一次講
[00:05:07.000 --> 00:05:09.000]  五餅魚的故事
[00:05:09.000 --> 00:05:11.000]  一個銀幣就大概是
[00:05:11.000 --> 00:05:13.000]  一個人一日的最低
[00:05:13.000 --> 00:05:14.000]  即是工價
[00:05:14.000 --> 00:05:16.000]  他工作是工價
[00:05:16.000 --> 00:05:18.000]  所以三萬個銀幣
[00:05:18.000 --> 00:05:22.000]  其實是一個工人三萬日的工價
[00:05:22.000 --> 00:05:24.000]  所以其實是很多的
[00:05:24.000 --> 00:05:25.000]  一個他連得
[00:05:25.000 --> 00:05:30.000]  大概是四十五至六十八公斤
[00:05:30.000 --> 00:05:33.000]  這個浮動的重量裡面
[00:05:33.000 --> 00:05:35.000]  所以五個他連得
[00:05:35.000 --> 00:05:37.000]  你想想當時主人是拿了
[00:05:37.000 --> 00:05:41.000]  幾重的貨幣出來交給這個僕人
[00:05:41.000 --> 00:05:43.000]  如果我要以四十五公斤
[00:05:43.000 --> 00:05:44.000]  最輕來說
[00:05:44.000 --> 00:05:46.000]  如果五個他連得
[00:05:46.000 --> 00:05:49.000]  是說二百二十五公斤
[00:05:49.000 --> 00:05:51.000]  有人可以覺得自己拿得起
[00:05:51.000 --> 00:05:53.000]  二百二十五公斤嗎?
[00:05:53.000 --> 00:05:54.000]  沒有吧?
[00:05:54.000 --> 00:05:56.000]  所以這個僕人拿的時候
[00:05:56.000 --> 00:05:59.000]  其實他都搬得頗辛苦
[00:05:59.000 --> 00:06:01.000]  那麼這個故事的發生就是
[00:06:01.000 --> 00:06:03.000]  圍繞著這四個主人
[00:06:03.000 --> 00:06:05.000]  和三個僕人
[00:06:05.000 --> 00:06:07.000]  故事講到
[00:06:07.000 --> 00:06:09.000]  就是領三萬那個
[00:06:09.000 --> 00:06:11.000]  和領一萬二千那個
[00:06:11.000 --> 00:06:13.000]  他們就去做買賣
[00:06:13.000 --> 00:06:15.000]  接著他們賺了一倍的
[00:06:15.000 --> 00:06:17.000]  而領六千個人幣
[00:06:17.000 --> 00:06:19.000]  他就埋了在地圖裡面
[00:06:19.000 --> 00:06:21.000]  當主人回來
[00:06:21.000 --> 00:06:24.000]  和他們去交算賬的時候
[00:06:24.000 --> 00:06:28.000]  稱讚三萬和一萬二千的僕人
[00:06:28.000 --> 00:06:32.000]  是有良善有忠心的僕人
[00:06:32.000 --> 00:06:36.000]  領六千那個就是又惡又難的僕人
[00:06:36.000 --> 00:06:38.000]  接著這個就是
[00:06:38.000 --> 00:06:42.000]  大概那個比喻的內容
[00:06:42.000 --> 00:06:45.000]  我們看到其實除了馬太福音
[00:06:45.000 --> 00:06:48.000]  路加福音是有類似的記載的
[00:06:48.000 --> 00:06:50.000]  不過那個細節上
[00:06:50.000 --> 00:06:52.000]  是有很多不同的地方
[00:06:52.000 --> 00:06:55.000]  首先就是馬太是沒有提到
[00:06:55.000 --> 00:06:57.000]  主人遠行要做些什麼
[00:06:57.000 --> 00:06:58.000]  馬太只是說
[00:06:58.000 --> 00:06:59.000]  主人要出去
[00:06:59.000 --> 00:07:01.000]  所以要做這個動作
[00:07:01.000 --> 00:07:05.000]  而路加提到這個人是要接受皇位
[00:07:05.000 --> 00:07:07.000]  而且他是會回來的
[00:07:07.000 --> 00:07:09.000]  馬太沒有說主人什麼時候回來
[00:07:09.000 --> 00:07:11.000]  也沒有說他會回來
[00:07:11.000 --> 00:07:14.000]  馬太只是提到有三個僕人
[00:07:14.000 --> 00:07:16.000]  而路加提到有十個的僕人
[00:07:16.000 --> 00:07:22.000]  馬太提到是按財幹去分錢的
[00:07:22.000 --> 00:07:26.000]  而路加是平均每個僕人分一百個銀錢
[00:07:26.000 --> 00:07:29.000]  而馬太第一個是賺一倍
[00:07:29.000 --> 00:07:31.000]  第二個也是賺一倍
[00:07:31.000 --> 00:07:34.000]  路加第一個是賺了十倍回來的
[00:07:34.000 --> 00:07:36.000]  第二個是賺了五倍回來
[00:07:36.000 --> 00:07:40.000]  而馬太記載就是賺了
[00:07:40.000 --> 00:07:42.000]  得清賺的僕人
[00:07:42.000 --> 00:07:44.000]  他們的賞賜是相同的
[00:07:44.000 --> 00:07:46.000]  而路加福音
[00:07:46.000 --> 00:07:49.000]  他們的賞賜是按著他們賺的
[00:07:49.000 --> 00:07:53.000]  就是倍數是得不同程度的賞賜
[00:07:53.000 --> 00:07:56.000]  接著馬太記載第三個僕人
[00:07:56.000 --> 00:07:59.000]  把錢埋在地裡
[00:07:59.000 --> 00:08:02.000]  而路加福音記載第三個僕人
[00:08:02.000 --> 00:08:04.000]  把錢保存在手筋裡
[00:08:04.000 --> 00:08:06.000]  而且另外那七個僕人
[00:08:06.000 --> 00:08:08.000]  基本上路加福音已經沒有記載
[00:08:08.000 --> 00:08:10.000]  他們發生什麼事
[00:08:10.000 --> 00:08:12.000]  接著路加福音也提到
[00:08:12.000 --> 00:08:15.000]  這個惡的僕人是有回嘴的
[00:08:15.000 --> 00:08:20.000]  對於主人對他的評價是有不滿的
[00:08:20.000 --> 00:08:22.000]  這就是路加福音和馬太福音
[00:08:22.000 --> 00:08:25.000]  兩個比較明顯的分別
[00:08:25.000 --> 00:08:29.000]  如果我們把馬太和路加
[00:08:29.000 --> 00:08:31.000]  他們兩個的比喻
[00:08:31.000 --> 00:08:34.000]  其實指向的終點和結局是差不多的
[00:08:34.000 --> 00:08:36.000]  我們可以得出一些結論
[00:08:36.000 --> 00:08:43.000]  就是其實得到銀幣的價值
[00:08:43.000 --> 00:08:45.000]  其實不是一個最重要的議題
[00:08:45.000 --> 00:08:49.000]  因為路加和馬太本身在銀幣上
[00:08:49.000 --> 00:08:52.000]  那個量是很明顯不一樣的
[00:08:52.000 --> 00:08:54.000]  路加記載少很多
[00:08:54.000 --> 00:08:57.000]  路加記載只有100個銀幣
[00:08:57.000 --> 00:09:02.000]  但是馬太記載最多是零三萬個銀幣
[00:09:02.000 --> 00:09:07.000]  所以如果銀幣本身量多少
[00:09:07.000 --> 00:09:11.000]  並不是這個比喻裡最重要要表達的東西
[00:09:11.000 --> 00:09:14.000]  反而良善中心的僕人
[00:09:14.000 --> 00:09:17.000]  他們都是賺了回來
[00:09:17.000 --> 00:09:18.000]  而賺了一倍
[00:09:18.000 --> 00:09:21.000]  還是像路加那樣賺了十倍回來
[00:09:21.000 --> 00:09:24.000]  似乎都不是最重要的部分
[00:09:24.000 --> 00:09:27.000]  另外路加和馬太
[00:09:27.000 --> 00:09:30.000]  你也感受到他們的取向
[00:09:30.000 --> 00:09:32.000]  在這個比喻上是有一點不同的
[00:09:32.000 --> 00:09:36.000]  特別是馬太是按住每一個人的財幹
[00:09:36.000 --> 00:09:39.000]  主人是按住每一個人的財幹
[00:09:39.000 --> 00:09:40.000]  去分錢幣
[00:09:40.000 --> 00:09:44.000]  代表主人本身知道這三個僕人
[00:09:44.000 --> 00:09:46.000]  他們的財幹是有差異的
[00:09:46.000 --> 00:09:49.000]  而且是因著他們的差異
[00:09:49.000 --> 00:09:51.000]  給了不同的成本
[00:09:51.000 --> 00:09:53.000]  他們去做一些投資和工作
[00:09:53.000 --> 00:09:55.000]  但是路加就會是比較
[00:09:55.000 --> 00:09:57.000]  大家是平等一點的
[00:09:57.000 --> 00:09:58.000]  大家是公平一點的
[00:09:58.000 --> 00:10:00.000]  所以十個僕人分100個銀錢
[00:10:00.000 --> 00:10:02.000]  都是一模一樣的
[00:10:02.000 --> 00:10:06.000]  當我們看的時候
[00:10:06.000 --> 00:10:08.000]  我們特別要看就是
[00:10:08.000 --> 00:10:10.000]  兩個福音書的記載
[00:10:10.000 --> 00:10:14.000]  都是一個關乎國度的比喻
[00:10:14.000 --> 00:10:17.000]  無論馬太和路加
[00:10:17.000 --> 00:10:21.000]  路加就是主人要承受皇位
[00:10:21.000 --> 00:10:24.000]  去指出這是一個國度的比喻
[00:10:24.000 --> 00:10:25.000]  而馬太直接說
[00:10:25.000 --> 00:10:29.000]  天國就好像一個這樣的比喻
[00:10:29.000 --> 00:10:31.000]  所以關於一個國度的比喻
[00:10:31.000 --> 00:10:33.000]  其實在經文裏面
[00:10:33.000 --> 00:10:37.000]  有很多動詞是跟這個國度有關係的
[00:10:37.000 --> 00:10:40.000]  特別就是離開
[00:10:40.000 --> 00:10:41.000]  以及進入
[00:10:41.000 --> 00:10:43.000]  就是去到這個地方
[00:10:43.000 --> 00:10:46.000]  在經文一開始說到
[00:10:46.000 --> 00:10:48.000]  天國就好像一個人
[00:10:48.000 --> 00:10:50.000]  要出去遠行
[00:10:50.000 --> 00:10:54.000]  接著下一節又說到
[00:10:54.000 --> 00:10:55.000]  他就出去
[00:10:55.000 --> 00:10:56.000]  他分發了銀錢之後
[00:10:56.000 --> 00:10:57.000]  他就出去
[00:10:57.000 --> 00:11:00.000]  接著領三萬的馬上去
[00:11:00.000 --> 00:11:03.000]  其實這個去也是離開的意思
[00:11:03.000 --> 00:11:05.000]  他就離開了之後
[00:11:05.000 --> 00:11:06.000]  他去做生意
[00:11:06.000 --> 00:11:09.000]  接著領一萬二千的也是這樣
[00:11:09.000 --> 00:11:11.000]  他都是離開了之後做生意
[00:11:11.000 --> 00:11:14.000]  領六千的其實他都有離開的
[00:11:14.000 --> 00:11:16.000]  他都是去之後
[00:11:16.000 --> 00:11:18.000]  他就把地劃開
[00:11:18.000 --> 00:11:19.000]  把錢賣了
[00:11:19.000 --> 00:11:21.000]  接著其中一個轉接位置就是
[00:11:21.000 --> 00:11:23.000]  主人回來了
[00:11:23.000 --> 00:11:25.000]  所以從地理上你會看到
[00:11:25.000 --> 00:11:27.000]  首先我們現在有一個
[00:11:27.000 --> 00:11:29.000]  你當是主人的家
[00:11:29.000 --> 00:11:31.000]  接著主人要離開這個家
[00:11:31.000 --> 00:11:36.000]  接著他把那些錢交給他的僕人
[00:11:36.000 --> 00:11:38.000]  每一個僕人拿了錢之後
[00:11:38.000 --> 00:11:40.000]  其實都離開這個地方
[00:11:40.000 --> 00:11:42.000]  之後去做一些事情
[00:11:42.000 --> 00:11:44.000]  我們以前看可能會覺得
[00:11:44.000 --> 00:11:45.000]  那些人拿了錢之後
[00:11:45.000 --> 00:11:47.000]  就在原地做他要做的事情
[00:11:47.000 --> 00:11:48.000]  不是
[00:11:48.000 --> 00:11:49.000]  這裡很強調
[00:11:49.000 --> 00:11:51.000]  每一個人都是要離開
[00:11:51.000 --> 00:11:53.000]  這個本身的位置
[00:11:53.000 --> 00:11:56.000]  接著主人就回來了
[00:11:56.000 --> 00:11:59.000]  就回到原本的位置
[00:11:59.000 --> 00:12:02.000]  所以主人對他們的稱讚裡面
[00:12:02.000 --> 00:12:04.000]  有一件事也提到
[00:12:04.000 --> 00:12:07.000]  在地理上的不同
[00:12:07.000 --> 00:12:11.000]  就是要盡來享受你主人的快樂
[00:12:11.000 --> 00:12:15.000]  所以這裡主人回到原本的地方
[00:12:15.000 --> 00:12:17.000]  之後他的賞賜就是說
[00:12:17.000 --> 00:12:19.000]  這些僕人得到賞賜
[00:12:19.000 --> 00:12:22.000]  你可以盡來這個地方
[00:12:22.000 --> 00:12:24.000]  而最後就是說
[00:12:24.000 --> 00:12:26.000]  這個沒用的僕人
[00:12:26.000 --> 00:12:28.000]  要丟出去這個地方
[00:12:28.000 --> 00:12:31.000]  所以如果我們用一個
[00:12:31.000 --> 00:12:33.000]  天國的觀念
[00:12:33.000 --> 00:12:35.000]  其實這裡是說一個
[00:12:35.000 --> 00:12:37.000]  天國門票的比喻
[00:12:37.000 --> 00:12:39.000]  哪些人可以進入天國
[00:12:39.000 --> 00:12:42.000]  哪些人應該在天國以外
[00:12:42.000 --> 00:12:45.000]  所以這個比喻應該是這樣去理解
[00:12:45.000 --> 00:12:47.000]  但我們一般很多時候會理解成為
[00:12:47.000 --> 00:12:50.000]  這個是我上到天國的時候
[00:12:50.000 --> 00:12:53.000]  得稱讚的比喻
[00:12:53.000 --> 00:12:56.000]  我們把焦點似乎擺錯了
[00:12:56.000 --> 00:12:59.000]  這個不是究竟你怎樣得稱讚
[00:12:59.000 --> 00:13:01.000]  或者得更多稱讚的比喻
[00:13:01.000 --> 00:13:04.000]  這個是說你究竟在天國裡面
[00:13:04.000 --> 00:13:07.000]  還是在天國外面的比喻
[00:13:09.000 --> 00:13:10.000]  如果是這樣的話
[00:13:10.000 --> 00:13:12.000]  我們就可以理解成為
[00:13:12.000 --> 00:13:14.000]  頭兩個得稱讚的僕人
[00:13:14.000 --> 00:13:16.000]  是可以進入天國的人
[00:13:16.000 --> 00:13:19.000]  而那個又惡又爛的僕人
[00:13:19.000 --> 00:13:21.000]  是不能進天國的人
[00:13:21.000 --> 00:13:23.000]  如果這樣去理解這個比喻的話
[00:13:23.000 --> 00:13:25.000]  我又再問多一次
[00:13:25.000 --> 00:13:29.000]  究竟你認為你是哪一個僕人呢
[00:13:29.000 --> 00:13:30.000]  有沒有人認為
[00:13:30.000 --> 00:13:31.000]  有一個覺得自己是
[00:13:31.000 --> 00:13:34.000]  第一個多一點的
[00:13:34.000 --> 00:13:35.000]  有沒有人覺得自己是
[00:13:35.000 --> 00:13:38.000]  第二個多一點的
[00:13:38.000 --> 00:13:39.000]  好像不是多了很多首歌
[00:13:39.000 --> 00:13:42.000]  因為覺得自己是最後那一個
[00:13:42.000 --> 00:13:47.000]  又有些…
[00:13:47.000 --> 00:13:50.000]  當我們去讀這段經文的時候
[00:13:50.000 --> 00:13:55.000]  我們很常有一個…
[00:13:55.000 --> 00:13:56.000]  讀這段經文的態度上
[00:13:56.000 --> 00:13:59.000]  都有一些不準確的地方
[00:13:59.000 --> 00:14:02.000]  就是我們創造了一個新的角色出來
[00:14:02.000 --> 00:14:04.000]  我們創造了一個新的角色
[00:14:04.000 --> 00:14:07.000]  我用領五、五和二和一
[00:14:07.000 --> 00:14:08.000]  這樣會不會很僥倖
[00:14:08.000 --> 00:14:09.000]  因為原文本身都是
[00:14:09.000 --> 00:14:11.000]  領五個他連得和二
[00:14:11.000 --> 00:14:14.000]  兩個他連得和一個他連得
[00:14:14.000 --> 00:14:16.000]  領五個他連得的
[00:14:16.000 --> 00:14:18.000]  兩個他連得和領一個他連得
[00:14:18.000 --> 00:14:19.000]  這裡有三個角色
[00:14:19.000 --> 00:14:21.000]  但是我們自己創造了一個什麼出來呢
[00:14:21.000 --> 00:14:22.000]  我們創造了一個
[00:14:22.000 --> 00:14:25.000]  領一點五個他連得的僕人出來
[00:14:25.000 --> 00:14:27.000]  之後將自己放進去
[00:14:27.000 --> 00:14:29.000]  我們呢
[00:14:29.000 --> 00:14:31.000]  不希望做那個
[00:14:31.000 --> 00:14:33.000]  最爛最惡的僕人
[00:14:33.000 --> 00:14:35.000]  但是我們亦都不想自己
[00:14:35.000 --> 00:14:37.000]  要賺雙倍回來
[00:14:37.000 --> 00:14:38.000]  所以我們創造了一個
[00:14:38.000 --> 00:14:41.000]  叫做一點五個他連得的僕人
[00:14:41.000 --> 00:14:42.000]  之後將這個角色
[00:14:42.000 --> 00:14:44.000]  墮入了下去
[00:14:44.000 --> 00:14:45.000]  所以我們看完經文的時候
[00:14:45.000 --> 00:14:48.000]  我們一方面是在看
[00:14:48.000 --> 00:14:50.000]  如何得稱讚
[00:14:50.000 --> 00:14:51.000]  另一方面我們就是在想
[00:14:51.000 --> 00:14:53.000]  怎樣不做最壞的那個
[00:14:53.000 --> 00:14:55.000]  就可以了
[00:14:55.000 --> 00:14:57.000]  似乎經文並不是有一個
[00:14:57.000 --> 00:14:58.000]  這樣的角色
[00:14:58.000 --> 00:15:00.000]  給我們放自己下去的
[00:15:00.000 --> 00:15:01.000]  經文裡面是沒有
[00:15:01.000 --> 00:15:04.000]  一點五個他連得的僕人
[00:15:04.000 --> 00:15:06.000]  所以你一是
[00:15:06.000 --> 00:15:08.000]  你是領一個他連得的僕人
[00:15:08.000 --> 00:15:09.000]  你一是呢
[00:15:09.000 --> 00:15:11.000]  就是做領兩個他連得
[00:15:11.000 --> 00:15:14.000]  或者領五個他連得的僕人
[00:15:14.000 --> 00:15:15.000]  如果我們將自己
[00:15:15.000 --> 00:15:17.000]  放進去一點五個他連得的時候
[00:15:17.000 --> 00:15:19.000]  我們就給了很多藉口自己
[00:15:19.000 --> 00:15:20.000]  我不需要好像
[00:15:20.000 --> 00:15:22.000]  領兩個他連得那樣
[00:15:22.000 --> 00:15:23.000]  那麼盡力
[00:15:23.000 --> 00:15:24.000]  去賺一倍回來
[00:15:24.000 --> 00:15:26.000]  但是我又不需要好像
[00:15:26.000 --> 00:15:27.000]  領一個他連得的
[00:15:27.000 --> 00:15:29.000]  受上帝的責備
[00:15:29.000 --> 00:15:30.000]  這個就是我們想
[00:15:30.000 --> 00:15:34.000]  放自己在一個安舒的位置上
[00:15:34.000 --> 00:15:36.000]  那裡的經文也講到
[00:15:36.000 --> 00:15:38.000]  主人他很久
[00:15:38.000 --> 00:15:40.000]  就是很久之後就回來
[00:15:40.000 --> 00:15:41.000]  許多的日子
[00:15:41.000 --> 00:15:43.000]  那麼究竟是多少的日子呢
[00:15:43.000 --> 00:15:45.000]  我們現在息口高
[00:15:45.000 --> 00:15:48.000]  做定期都有四厘五厘息
[00:15:48.000 --> 00:15:51.000]  所以如果以五厘息計算
[00:15:51.000 --> 00:15:54.000]  僕人要將他的本金翻倍
[00:15:54.000 --> 00:15:56.000]  就大概是十五年的事情
[00:15:56.000 --> 00:15:59.000]  如果他的僕人聰明一點
[00:15:59.000 --> 00:16:01.000]  懂得做買賣的
[00:16:01.000 --> 00:16:03.000]  你說一年賺到十厘
[00:16:03.000 --> 00:16:04.000]  其實已經是一個
[00:16:04.000 --> 00:16:06.000]  不錯的投資項目了
[00:16:06.000 --> 00:16:07.000]  那麼大概需要七年
[00:16:07.000 --> 00:16:10.000]  他就可以還到這個本金
[00:16:10.000 --> 00:16:12.000]  所以我們認為主人
[00:16:12.000 --> 00:16:15.000]  已經是給了合理的時間
[00:16:15.000 --> 00:16:17.000]  也都是不少的時間
[00:16:17.000 --> 00:16:19.000]  去給這班的僕人
[00:16:19.000 --> 00:16:21.000]  去在他的能力上高
[00:16:21.000 --> 00:16:23.000]  就是彰顯
[00:16:23.000 --> 00:16:26.000]  又或者在主人托給他的
[00:16:26.000 --> 00:16:28.000]  這個成本金上高
[00:16:28.000 --> 00:16:30.000]  他盡力去做一些的投資
[00:16:30.000 --> 00:16:33.000]  所以如果我們以最短時間
[00:16:33.000 --> 00:16:34.000]  可能七年來計算
[00:16:34.000 --> 00:16:36.000]  這個僕人是七年時間
[00:16:36.000 --> 00:16:38.000]  什麼都沒有做過
[00:16:38.000 --> 00:16:40.000]  就是將這些錢埋藏在地圖
[00:16:40.000 --> 00:16:42.000]  大家就要想
[00:16:42.000 --> 00:16:44.000]  其實有通貨膨脹的嘛
[00:16:44.000 --> 00:16:46.000]  貨幣本身是
[00:16:46.000 --> 00:16:47.000]  如果追不到通脹
[00:16:47.000 --> 00:16:49.000]  就會貶值的嘛
[00:16:49.000 --> 00:16:51.000]  所以那個本金的銀碼
[00:16:51.000 --> 00:16:53.000]  雖然是沒有變
[00:16:53.000 --> 00:16:54.000]  但是因為他七年
[00:16:54.000 --> 00:16:56.000]  將這些錢埋藏在地圖
[00:16:56.000 --> 00:16:57.000]  什麼都沒有做過
[00:16:57.000 --> 00:16:59.000]  其實貨幣相對七年之後
[00:16:59.000 --> 00:17:03.000]  其實已經是貶值了的貨幣
[00:17:03.000 --> 00:17:06.000]  當我們創造了一個
[00:17:06.000 --> 00:17:08.000]  1.5個他連得的僕人
[00:17:08.000 --> 00:17:10.000]  我們也都在這個
[00:17:10.000 --> 00:17:11.000]  我們自己有沒有
[00:17:11.000 --> 00:17:12.000]  把握進天國
[00:17:12.000 --> 00:17:15.000]  和不能進天國的答案上高
[00:17:15.000 --> 00:17:16.000]  我們也都變得好像
