
[00:00:00.000 --> 00:00:07.000]  好,弟兄姐妹平安,我今天在復活節的主日,恭祝大家靠著復活的大能,勝過一切。
[00:15:51.640 --> 00:15:54.280]  就是說很多見證人好像雲彩那樣
[00:15:54.280 --> 00:15:55.960]  我不知道你有沒有看過雲彩
[00:15:55.960 --> 00:15:57.760]  以前我住在鴨梨洲,小時候
[00:15:57.760 --> 00:16:00.280]  我不是說我們前舖後居
[00:16:00.280 --> 00:16:01.440]  前面是我們舖頭
[00:16:01.440 --> 00:16:04.080]  後面就是我們叫做後欄
[00:16:04.080 --> 00:16:05.480]  一打開後門
[00:16:05.480 --> 00:16:07.320]  因為我旁邊是船廠
[00:16:07.320 --> 00:16:08.720]  有一些很長的木頭
[00:16:08.720 --> 00:16:11.080]  我就很喜歡黃昏5點多的時候
[00:16:11.080 --> 00:16:12.360]  坐在那個木頭上面
[00:16:12.360 --> 00:16:14.800]  因為那時候沒有什麼高樓大廈
[00:16:14.920 --> 00:16:17.680]  就看到西邊,即是西環那邊
[00:16:17.680 --> 00:16:22.800]  那個鹹鴨蛋的落日是很美的
[00:16:22.800 --> 00:16:28.040]  我從小就吸收了這些私情話語
[00:16:28.040 --> 00:16:31.040]  所以我覺得這是好事
[00:16:31.040 --> 00:16:32.840]  感謝神的恩典
[00:16:32.840 --> 00:16:35.440]  所以其實這些見證人
[00:16:35.440 --> 00:16:36.880]  他們說出來的見證
[00:16:36.880 --> 00:16:37.600]  他們的經歷
[00:16:37.600 --> 00:16:39.840]  好像雲彩那樣漂亮
[00:16:39.840 --> 00:16:42.120]  那樣燦爛、那樣寶貴
[00:16:42.120 --> 00:16:44.840]  讓我們能夠有所依循
[00:16:45.200 --> 00:16:46.120]  來幫助我們
[00:16:46.120 --> 00:16:47.760]  雖然我們個人沒有經歷過
[00:16:47.760 --> 00:16:50.040]  但我們可以透過別人的經驗
[00:16:50.040 --> 00:16:54.360]  我們能夠更加好地走上這條道路
[00:16:54.360 --> 00:16:58.160]  所以十四節這樣說
[00:16:58.160 --> 00:16:58.960]  是有意思的
[00:16:58.960 --> 00:17:02.000]  後來十一個門徒坐席的時候
[00:17:02.000 --> 00:17:03.360]  耶穌向他們顯然
[00:17:03.360 --> 00:17:05.120]  擇避他們不信
[00:17:05.120 --> 00:17:06.400]  心裡剛硬
[00:17:06.400 --> 00:17:10.200]  其實不信我們不要視為等閒
[00:17:10.200 --> 00:17:13.160]  因為不信是一種軟弱
[00:17:13.480 --> 00:17:15.160]  但同時間也是
[00:17:15.160 --> 00:17:16.960]  因為我們心裡剛硬
[00:17:16.960 --> 00:17:17.640]  為什麼呢?
[00:17:17.640 --> 00:17:19.880]  你想一想
[00:17:19.880 --> 00:17:21.320]  我們不可能
[00:17:21.320 --> 00:17:23.920]  每一樣事情都經歷過
[00:17:23.920 --> 00:17:24.800]  我們才相信
[00:17:24.800 --> 00:17:25.960]  如果是這樣的話
[00:17:25.960 --> 00:17:26.960]  你不需要信心
[00:17:26.960 --> 00:17:28.120]  你只需要經驗
[00:17:28.120 --> 00:17:29.400]  你經歷過就有經驗
[00:17:29.400 --> 00:17:31.240]  所以聖經裡面說的信心
[00:17:31.240 --> 00:17:33.520]  是即使我們沒有經歷過的
[00:17:33.520 --> 00:17:34.640]  我們都因著
[00:17:34.640 --> 00:17:35.920]  第一是神的話語
[00:17:35.920 --> 00:17:37.080]  所以我們深信不疑
[00:17:37.080 --> 00:17:38.040]  第二
[00:17:38.040 --> 00:17:39.400]  因著其他人都經歷過
[00:17:39.400 --> 00:17:41.160]  這些神的話語的應許
[00:17:41.160 --> 00:17:42.720]  而又德性有餘的話
[00:17:42.720 --> 00:17:43.560]  我們就相信
[00:17:43.560 --> 00:17:46.320]  所以這裡耶穌擇避那些門徒
[00:17:46.320 --> 00:17:48.120]  你們這些人很不濟
[00:17:48.120 --> 00:17:48.720]  為什麼呢?
[00:17:48.720 --> 00:17:50.560]  你們這個不信
[00:17:50.560 --> 00:17:52.200]  雖然我也明白你們的軟弱
[00:17:52.200 --> 00:17:53.280]  但是我們要擇避你們
[00:17:53.280 --> 00:17:53.640]  為什麼呢?
[00:17:53.640 --> 00:17:56.000]  因為其實你們的不信是源於
[00:17:56.000 --> 00:17:58.480]  你們心裡面不得柔和獻秘
[00:17:58.480 --> 00:18:01.400]  不得是來到跟從神的指引
[00:18:01.400 --> 00:18:02.600]  你們心裡面剛硬
[00:18:02.600 --> 00:18:03.360]  自我忠心
[00:18:03.360 --> 00:18:05.720]  為著他們不信那些
[00:18:05.720 --> 00:18:07.520]  在他復活以後看見他的人
[00:18:07.520 --> 00:18:08.960]  耶穌復活之後
[00:18:08.960 --> 00:18:10.800]  有一些門徒先看見他
[00:18:10.800 --> 00:18:12.560]  再向其餘的門徒做見證
[00:18:12.560 --> 00:18:14.600]  那些其門徒就應該相信那些
[00:18:14.600 --> 00:18:17.160]  首先被耶穌基督顯現的人
[00:18:17.160 --> 00:18:18.080]  所做的見證
[00:18:18.080 --> 00:18:20.600]  很多時候我們
[00:18:20.600 --> 00:18:21.640]  很自我忠心
[00:18:21.640 --> 00:18:22.680]  其中一個表現就是說
[00:18:22.680 --> 00:18:25.440]  我沒有經歷過的
[00:18:25.440 --> 00:18:27.040]  我打死都不信
[00:18:27.040 --> 00:18:30.080]  不經過我頭腦上面的思考
[00:18:30.080 --> 00:18:31.200]  我又打死都不信
[00:18:31.200 --> 00:18:32.640]  當然我們人
[00:18:32.640 --> 00:18:34.040]  我們是應該有思想的
[00:18:34.040 --> 00:18:35.600]  特別以前我未信主
[00:18:35.600 --> 00:18:36.360]  未信主之前
[00:18:36.360 --> 00:18:38.560]  我經常都抱著這樣的立場
[00:18:38.560 --> 00:18:39.000]  就是說
[00:18:39.000 --> 00:18:41.200]  我思故我在
[00:18:41.520 --> 00:18:43.480]  我有思想所以我才存在
[00:18:43.480 --> 00:18:44.840]  當然做基督徒
[00:18:44.840 --> 00:18:46.760]  不是說我們是做一個沒有思想的人
[00:18:46.760 --> 00:18:48.720]  但是我們要明白一件事
[00:18:48.720 --> 00:18:49.960]  我們人是有限的
[00:18:49.960 --> 00:18:51.360]  我們的思想
[00:18:51.360 --> 00:18:52.080]  我們的思維
[00:18:52.080 --> 00:18:53.720]  我們的理性的理解
[00:18:53.720 --> 00:18:54.680]  都是有限的
[00:18:54.680 --> 00:18:56.640]  我們能夠經驗的東西
[00:18:56.640 --> 00:18:57.320]  都是有限的
[00:18:57.320 --> 00:18:58.560]  所以如果
[00:18:58.560 --> 00:19:00.240]  我體會到一個真理就是
[00:19:00.240 --> 00:19:01.080]  如果我
[00:19:01.080 --> 00:19:01.800]  或者你
[00:19:01.800 --> 00:19:05.120]  只是相信我們經歷過的
[00:19:05.120 --> 00:19:06.520]  我們這個
[00:19:06.520 --> 00:19:07.960]  很有限的頭腦
[00:19:07.960 --> 00:19:09.000]  這個腦袋
[00:19:09.000 --> 00:19:10.520]  所思考過
[00:19:10.520 --> 00:19:12.200]  又通過了我們理性的東西
[00:19:12.200 --> 00:19:13.440]  這樣才能相信的話
[00:19:13.440 --> 00:19:14.840]  其實這個真的不是
[00:19:14.840 --> 00:19:16.920]  基督信仰裡面所提到的信心
[00:19:16.920 --> 00:19:19.280]  我們的信心是建基於一個
[00:19:19.280 --> 00:19:21.120]  真實無誤的神的身上
[00:19:21.120 --> 00:19:22.280]  祂所說的
[00:19:22.280 --> 00:19:24.200]  是超越我想能夠理解
[00:19:24.200 --> 00:19:25.280]  譬如復活坦白說
[00:19:25.280 --> 00:19:26.600]  說真的
[00:19:26.600 --> 00:19:28.360]  我說了這麼多年復活信息
[00:19:28.360 --> 00:19:29.000]  我又沒有經歷過
[00:19:29.000 --> 00:19:29.880]  我又沒有經歷過
[00:19:29.880 --> 00:19:30.720]  但是我信不信
[00:19:30.720 --> 00:19:31.800]  我是深信不疑的
[00:19:31.800 --> 00:19:32.920]  因為聖經裡面說過
[00:19:32.920 --> 00:19:34.160]  拉撒路曾經
[00:19:34.160 --> 00:19:35.200]  耶穌基督叫祂復活
[00:19:35.200 --> 00:19:37.160]  耶穌基督自己又曾經復活
[00:19:37.160 --> 00:19:38.360]  那我就相信了
[00:19:39.240 --> 00:19:40.760]  所以在這個信仰上面
[00:19:40.760 --> 00:19:41.480]  讓我們學習
[00:19:41.480 --> 00:19:42.960]  就是不要做一個
[00:19:42.960 --> 00:19:44.120]  心裡剛硬
[00:19:44.120 --> 00:19:45.280]  不信的人
[00:19:45.280 --> 00:19:46.360]  我們要承認
[00:19:46.360 --> 00:19:47.920]  自己的有限
[00:19:47.920 --> 00:19:50.440]  讓我們放下自我
[00:19:50.440 --> 00:19:50.760]  就是
[00:19:50.760 --> 00:19:52.040]  放下就不要
[00:19:52.040 --> 00:19:53.680]  不要起鋼了
[00:19:53.680 --> 00:19:55.600]  就是你不放下就起鋼了
[00:19:55.600 --> 00:19:56.720]  我不通過我
[00:19:56.720 --> 00:19:57.880]  我就不會贊成開會
[00:19:57.880 --> 00:19:58.640]  都是這樣的時候
[00:19:58.640 --> 00:20:00.200]  我想我想不通這件事
[00:20:00.200 --> 00:20:00.880]  我不贊成的
[00:20:00.880 --> 00:20:02.680]  或者我怎樣怎樣怎樣
[00:20:02.680 --> 00:20:03.840]  但是其實
[00:20:03.840 --> 00:20:05.160]  如果你安靜點想一想
[00:20:05.160 --> 00:20:08.160]  可能你的思想上面
[00:20:08.160 --> 00:20:09.360]  有盲點
[00:20:09.360 --> 00:20:10.120]  有誤區
[00:20:10.120 --> 00:20:10.640]  弟兄姊妹
[00:20:10.640 --> 00:20:12.440]  但是如果其他弟兄姊妹
[00:20:12.440 --> 00:20:13.480]  說得出為什麼
[00:20:13.480 --> 00:20:15.040]  這樣做這個決定的理由
[00:20:15.040 --> 00:20:16.160]  那麼我相信
[00:20:16.160 --> 00:20:17.600]  我們應該要謙卑
[00:20:17.600 --> 00:20:18.600]  去學習
[00:20:18.600 --> 00:20:20.680]  去承認我們看
[00:20:20.680 --> 00:20:21.880]  有些東西是有盲點
[00:20:21.880 --> 00:20:22.800]  別人看的
[00:20:22.800 --> 00:20:25.000]  可能就豐富了自己的盲點
[00:20:28.440 --> 00:20:30.440]  世界上只有兩種人
[00:20:30.440 --> 00:20:33.440]  這個世界上只有兩種人
[00:20:33.440 --> 00:20:34.440]  不是男人和女人
[00:20:34.440 --> 00:20:38.440]  而是信的人和不信的人
[00:20:38.440 --> 00:20:39.440]  我再說一次
[00:20:39.440 --> 00:20:40.440]  這個信和不信
[00:20:40.440 --> 00:20:41.440]  當然你很容易區分
[00:20:41.440 --> 00:20:43.440]  就是基督徒和非基督徒
[00:20:43.440 --> 00:20:45.440]  但其實在信徒當中
[00:20:45.440 --> 00:20:47.440]  剛才看的所有經文
[00:20:47.440 --> 00:20:48.440]  我再強調
[00:20:48.440 --> 00:20:49.440]  剛才看的所有經文
[00:20:49.440 --> 00:20:50.440]  全部都是信徒
[00:20:50.440 --> 00:20:51.440]  都是門徒
[00:20:51.440 --> 00:20:54.440]  都是曾經和耶穌基督同時代的人
[00:20:54.440 --> 00:20:55.440]  見過祂真人
[00:20:55.440 --> 00:20:56.440]  見過祂說
[00:20:56.440 --> 00:20:57.440]  聽過祂說的話
[00:20:57.440 --> 00:20:59.440]  見過祂作行的神職的人
[00:20:59.440 --> 00:21:00.440]  都仍然在心裏面不信
[00:21:00.440 --> 00:21:01.440]  所以大師兄妹
[00:21:01.440 --> 00:21:04.440]  不要想著你掛著基督徒這個牌匾
[00:21:04.440 --> 00:21:06.440]  就有免死金牌
[00:21:06.440 --> 00:21:09.440]  基督徒這個名字
[00:21:09.440 --> 00:21:12.440]  不像Iron Man那套裝束那樣
[00:21:12.440 --> 00:21:15.440]  你一穿上去就刀槍不入
[00:21:15.440 --> 00:21:16.440]  如果你是這樣想的話
[00:21:16.440 --> 00:21:18.440]  就代表你是無知的
[00:21:18.440 --> 00:21:19.440]  你就是不認識自己
[00:21:19.440 --> 00:21:20.440]  認識我們自己
[00:21:20.440 --> 00:21:22.440]  我們很多時候都不信
[00:21:22.440 --> 00:21:24.440]  我們很多時候讀就讀經文
[00:21:24.440 --> 00:21:25.440]  參加崇拜或者聚會
[00:21:25.440 --> 00:21:27.440]  或者唱詩歌
[00:21:27.440 --> 00:21:28.440]  或者我講道都好
[00:21:28.440 --> 00:21:29.440]  是不是真的相信
[00:21:29.440 --> 00:21:31.440]  深信不疑呢
[00:21:31.440 --> 00:21:34.440]  這個需要神幫助我們靈命上
[00:21:34.440 --> 00:21:36.440]  有一個成長
[00:21:36.440 --> 00:21:37.440]  長進成熟
[00:21:37.440 --> 00:21:38.440]  希望我們都能夠成為
[00:21:38.440 --> 00:21:40.440]  真正相信的人
[00:21:40.440 --> 00:21:41.440]  而最大的罪
[00:21:41.440 --> 00:21:43.440]  其實就是因為我們不信神
[00:21:43.440 --> 00:21:45.440]  這是我們最大的罪
[00:21:45.440 --> 00:21:46.440]  好了
[00:21:46.440 --> 00:21:47.440]  我們看看《以忽所書》
[00:21:47.440 --> 00:21:48.440]  很重要一段經文
[00:21:48.440 --> 00:21:49.440]  和我們《復活節》
[00:21:49.440 --> 00:21:50.440]  有一個很重要的關係
[00:21:50.440 --> 00:21:52.440]  特別提到復活大能
[00:21:52.440 --> 00:21:53.440]  我們看看
[00:21:53.440 --> 00:21:54.440]  一起讀吧
[00:21:54.440 --> 00:21:55.440]  《以忽所書》一章
[00:21:55.440 --> 00:21:57.440]  十七到二十三節
[00:21:57.440 --> 00:21:59.440]  在求我們主
[00:21:59.440 --> 00:22:00.440]  耶穌基督的神
[00:22:00.440 --> 00:22:02.440]  榮耀的父
[00:22:02.440 --> 00:22:05.440]  將那賜人智慧和啟示的靈
[00:22:05.440 --> 00:22:06.440]  賞給你們
[00:22:06.440 --> 00:22:08.440]  使你們真知道他
[00:22:08.440 --> 00:22:09.440]  所以呢
[00:22:09.440 --> 00:22:10.440]  先停一停
[00:22:10.440 --> 00:22:11.440]  所以當我們要真知道
[00:22:11.440 --> 00:22:12.440]  耶穌基督
