
[00:00:00.000 --> 00:00:03.800]  弟兄姊妹,今天我們講到《羅馬書》第十二章
[00:14:43.700 --> 00:14:46.700]  一個將自己獻上為活祭的人
[00:14:46.700 --> 00:14:48.700]  他會珍惜在生活的每一個時刻
[00:14:48.700 --> 00:14:53.700]  珍惜為將自己與神拉近關係的機會
[00:14:53.700 --> 00:14:56.700]  這個就是活祭的意思
[00:14:56.700 --> 00:14:58.700]  用個例子來說
[00:14:58.700 --> 00:15:03.700]  譬如舉例你現在有一個工作
[00:15:03.700 --> 00:15:05.700]  其實你每天都要上班
[00:15:05.700 --> 00:15:07.700]  或者每天要你的工作固定的工作
[00:15:07.700 --> 00:15:09.700]  你是不是都會做呢?
[00:15:09.700 --> 00:15:11.700]  但當作活祭的意思就是說
[00:15:11.700 --> 00:15:13.700]  當你做這個工作的時候
[00:15:13.700 --> 00:15:16.700]  你就珍惜你做這個工作
[00:15:16.700 --> 00:15:20.700]  你當作是與神拉近關係的機會
[00:15:20.700 --> 00:15:25.700]  怎樣珍惜它當作與神拉近關係的機會呢?
[00:15:25.700 --> 00:15:28.700]  譬如舉例來說你做這個工作的時候
[00:15:28.700 --> 00:15:31.700]  需要接觸人的
[00:15:31.700 --> 00:15:37.700]  你就用榮耀基督這樣的態度去接觸人
[00:15:37.700 --> 00:15:39.700]  對人和睦
[00:15:39.700 --> 00:15:41.700]  對人友善
[00:15:41.700 --> 00:15:44.700]  對人願意伸出幫助
[00:15:44.700 --> 00:15:48.700]  你不單止是為了賺你的薪水而做這個工作
[00:15:48.700 --> 00:15:51.700]  你看你現在面前所做的工作
[00:15:51.700 --> 00:15:55.700]  是要與神拉近關係
[00:15:55.700 --> 00:15:57.700]  如果你這樣去做這個工作
[00:15:57.700 --> 00:15:59.700]  是與神拉近關係的時候
[00:15:59.700 --> 00:16:01.700]  你當然會用心去做
[00:16:01.700 --> 00:16:02.700]  你不會偷懶
[00:16:02.700 --> 00:16:04.700]  你不會做些事是很離譜的
[00:16:04.700 --> 00:16:09.700]  你不會做些事是傷害別人的
[00:16:09.700 --> 00:16:11.700]  這個就是你與神拉近關係
[00:16:11.700 --> 00:16:15.700]  譬如舉例說你做司機是開車的
[00:16:15.700 --> 00:16:18.700]  或者你做廚師是炒菜的
[00:16:18.700 --> 00:16:25.700]  在教會歷史都有一個很出名的廚師
[00:16:25.700 --> 00:16:28.700]  他叫做Lawrence
[00:16:28.700 --> 00:16:31.700]  勞倫斯弟兄Brother Lawrence
[00:16:31.700 --> 00:16:34.700]  他在修道院是做廚師炒菜
[00:16:34.700 --> 00:16:37.700]  他出了名就是他在炒菜的時候
[00:16:37.700 --> 00:16:40.700]  他有時候會一邊禱告
[00:16:40.700 --> 00:16:44.700]  有時候一邊去唱詩
[00:16:44.700 --> 00:16:46.700]  有時候一邊去禱告的時候
[00:16:46.700 --> 00:16:48.700]  會去默想聖經
[00:16:48.700 --> 00:16:50.700]  可能他背了聖經去默想
[00:16:50.700 --> 00:16:52.700]  他藉著一邊炒菜
[00:16:52.700 --> 00:16:56.700]  一邊去享受與神同在
[00:16:56.700 --> 00:16:59.700]  這個就是這樣的意思
[00:16:59.700 --> 00:17:01.700]  這個獻上活祭的人
[00:17:01.700 --> 00:17:03.700]  就是他將他的生活
[00:17:03.700 --> 00:17:05.700]  每一個時刻他珍惜為
[00:17:05.700 --> 00:17:11.700]  可以與神拉近關係的機會
[00:17:11.700 --> 00:17:13.700]  你去服侍別人
[00:17:13.700 --> 00:17:15.700]  是為了神的緣故服侍別人
[00:17:15.700 --> 00:17:17.700]  教導那些僕人去服侍主人
[00:17:17.700 --> 00:17:18.700]  就是這樣
[00:17:18.700 --> 00:17:20.700]  你去做子女
[00:17:20.700 --> 00:17:22.700]  要去孝順父母的
[00:17:22.700 --> 00:17:24.700]  要尊重父母的
[00:17:24.700 --> 00:17:26.700]  你就看為
[00:17:26.700 --> 00:17:30.700]  這是神給你現在的崗位
[00:17:30.700 --> 00:17:32.700]  或者現在的位置
[00:17:32.700 --> 00:17:34.700]  你為了神的緣故
[00:17:34.700 --> 00:17:36.700]  來孝順你的父母
[00:17:36.700 --> 00:17:40.700]  有些僕人遇到那些主人
[00:17:40.700 --> 00:17:43.700]  是很嚴苛的
[00:17:43.700 --> 00:17:45.700]  是很不合理的
[00:17:45.700 --> 00:17:47.700]  今天來說
[00:17:47.700 --> 00:17:50.700]  可能有些公司的工作
[00:17:50.700 --> 00:17:52.700]  可能遇到一些客人也好
[00:17:52.700 --> 00:17:54.700]  老闆也好
[00:17:54.700 --> 00:17:56.700]  很嚴苛 很不合理的
[00:17:56.700 --> 00:17:58.700]  保羅教導說
[00:17:58.700 --> 00:18:02.700]  遇到那些前書的教導
[00:18:02.700 --> 00:18:04.700]  遇到那些乖僻的僕人
[00:18:04.700 --> 00:18:07.700]  我們都要學習信服
[00:18:07.700 --> 00:18:14.700]  這個信服不是因為鬼叫你窮
[00:18:14.700 --> 00:18:15.700]  頂硬上
[00:18:15.700 --> 00:18:17.700]  為了要賺那個工資
[00:18:17.700 --> 00:18:18.700]  現在時勢不好
[00:18:18.700 --> 00:18:19.700]  又不方便轉工
[00:18:19.700 --> 00:18:20.700]  就忍著你
[00:18:20.700 --> 00:18:21.700]  不是這樣的
[00:18:21.700 --> 00:18:23.700]  因為我要信服神的緣故
[00:18:23.700 --> 00:18:27.700]  我學習信服我現在的上司
[00:18:27.700 --> 00:18:29.700]  他說的話
[00:18:29.700 --> 00:18:30.700]  我未必完全同意
[00:18:30.700 --> 00:18:33.700]  但是我放下自己去聽
[00:18:33.700 --> 00:18:35.700]  這就是信服
[00:18:38.700 --> 00:18:39.700]  很多人說
[00:18:39.700 --> 00:18:42.700]  我都不知道怎樣去學習信服
[00:18:42.700 --> 00:18:45.700]  神又沒有甚麼直接的聲音
[00:18:45.700 --> 00:18:48.700]  來跟我說信服
[00:18:48.700 --> 00:18:49.700]  剛才所說的就是了
[00:18:49.700 --> 00:18:50.700]  你生活那裏
[00:18:50.700 --> 00:18:52.700]  你不把自己獻上活祭
[00:18:52.700 --> 00:18:55.700]  你每個人跟你說的那些東西
[00:18:55.700 --> 00:18:57.700]  其實可能你上司
[00:18:57.700 --> 00:19:00.700]  或者怎樣吩咐你做的那些東西
[00:19:00.700 --> 00:19:02.700]  你一言九鼎
[00:19:02.700 --> 00:19:05.700]  或者你即使做心裏面很多的牢騷
[00:19:05.700 --> 00:19:06.700]  你怎樣學習到信服呢?
[00:19:06.700 --> 00:19:08.700]  你連信服人都不行
[00:19:08.700 --> 00:19:09.700]  你怎樣信服神呢?
[00:19:09.700 --> 00:19:12.700]  神的聲音你聽不到的
[00:19:12.700 --> 00:19:14.700]  神的聲音已經告訴你
[00:19:14.700 --> 00:19:16.700]  在信有權並不聽人
[00:19:16.700 --> 00:19:17.700]  當信服他
[00:19:17.700 --> 00:19:18.700]  在《羅馬書》
[00:19:18.700 --> 00:19:21.700]  接下來第十三章那裏已經說了
[00:19:21.700 --> 00:19:23.700]  《彼得前書》那裏也說了
[00:19:23.700 --> 00:19:26.700]  那些僕人遇到乖僻的主人
[00:19:26.700 --> 00:19:27.700]  都要學習信服
[00:19:27.700 --> 00:19:29.700]  諸如此類
[00:19:29.700 --> 00:19:31.700]  這就是把身體獻上了活祭
[00:19:31.700 --> 00:19:34.700]  我們把珍惜生活當中
[00:19:34.700 --> 00:19:39.700]  每一個時刻都會看為為神而做
[00:19:39.700 --> 00:19:40.700]  為神而活
[00:19:40.700 --> 00:19:45.700]  為神而過的那些日子
[00:19:45.700 --> 00:19:47.700]  你開心的時候
[00:19:47.700 --> 00:19:49.700]  你知道神祝福你
[00:19:49.700 --> 00:19:52.700]  你也在神裏面去過
[00:19:52.700 --> 00:19:54.700]  你憂傷的時候
[00:19:54.700 --> 00:19:56.700]  你也知道神與你同在
[00:19:56.700 --> 00:19:58.700]  在神裏面去過
[00:19:58.700 --> 00:20:00.700]  你所做的每一個崗位
