
[00:00:00.000 --> 00:00:04.000]  傳能堂的弟兄姐妹你們好
[00:14:46.000 --> 00:14:49.000]  因爲他真的看見主耶穌了
[00:14:49.000 --> 00:14:54.000]  他說主耶穌我在地上沒有做什麼事情
[00:14:54.000 --> 00:14:56.000]  謝謝你給我的救恩
[00:14:56.000 --> 00:14:58.000]  我感謝你
[00:14:58.000 --> 00:15:01.000]  但是主耶穌說
[00:15:01.000 --> 00:15:05.000]  雖然你只是一個平凡人
[00:15:05.000 --> 00:15:08.000]  但是每一次你心所作的
[00:15:08.000 --> 00:15:10.000]  你隨心而作的
[00:15:10.000 --> 00:15:12.000]  你看見嗎
[00:15:12.000 --> 00:15:15.000]  很多人受你的恩惠
[00:15:15.000 --> 00:15:19.000]  而我現在給你一個冠冕
[00:15:19.000 --> 00:15:23.000]  是你配得的
[00:15:23.000 --> 00:15:27.000]  這個故事
[00:15:27.000 --> 00:15:29.000]  叫我們自大
[00:15:29.000 --> 00:15:32.000]  其實在我們平常的人生裏頭
[00:15:32.000 --> 00:15:36.000]  有時候我們不是很刻意
[00:15:36.000 --> 00:15:38.000]  好像聖經說
[00:15:38.000 --> 00:15:40.000]  我們不是什麼勉強
[00:15:40.000 --> 00:15:45.000]  不是什麼一定要做
[00:15:45.000 --> 00:15:48.000]  但是我們神的靈就是告訴我們
[00:15:48.000 --> 00:15:50.000]  我們常常做人
[00:15:50.000 --> 00:15:52.000]  我們好像一個種子
[00:15:52.000 --> 00:15:55.000]  每一天我們出去的時候
[00:15:55.000 --> 00:15:56.000]  我們就是一個基督徒
[00:15:56.000 --> 00:15:58.000]  就是神的恩人
[00:15:58.000 --> 00:16:00.000]  神給我們有多少
[00:16:00.000 --> 00:16:02.000]  我們就白想多少
[00:16:02.000 --> 00:16:05.000]  可能我們白想的就是時間
[00:16:05.000 --> 00:16:07.000]  我們可能白想就是一個相容
[00:16:07.000 --> 00:16:10.000]  可能我們白想就是一份忍耐
[00:16:10.000 --> 00:16:13.000]  可能我們白想的就是一分錢
[00:16:13.000 --> 00:16:16.000]  不是太多也沒事
[00:16:16.000 --> 00:16:19.000]  神知道我們所獻給他的
[00:16:19.000 --> 00:16:24.000]  所以首先我們要求神給我們的力量
[00:16:24.000 --> 00:16:28.000]  第二 樂意得圓滿
[00:16:28.000 --> 00:16:30.000]  聖經怎樣說
[00:16:30.000 --> 00:16:35.000]  請弟兄姐妹讀出聖經
[00:16:35.000 --> 00:16:37.000]  請讀
[00:16:37.000 --> 00:16:43.000]  心裏不要爲難不要勉強
[00:16:43.000 --> 00:16:46.000]  因爲真的樂意的人是神所喜愛的
[00:16:46.000 --> 00:16:50.000]  不要爲難不必勉強
[00:16:50.000 --> 00:16:55.000]  神所愛的就是一個真的樂意的人
[00:16:55.000 --> 00:16:58.000]  我的孩子小的時候
[00:16:58.000 --> 00:17:02.000]  很多時候我跟他們唱很多兒歌
[00:17:02.000 --> 00:17:07.000]  這個是他們小時候最愛的一個唱歌
[00:17:07.000 --> 00:17:10.000]  因爲我的女兒現在都20歲了
[00:17:10.000 --> 00:17:25.000]  所以她很小的時候我們用錄音帶播在電視裏
[00:17:25.000 --> 00:17:29.000]  有人唱歌 舞蹈
[00:17:29.000 --> 00:17:35.000]  所以她很多歌我一唱他們就記得了
[00:17:35.000 --> 00:17:40.000]  這裏有一首歌就是用剛纔我們讀的聖經所配搭
[00:17:40.000 --> 00:17:42.000]  很容易
[00:17:42.000 --> 00:17:45.000]  God loves a cheap forgiver
[00:17:45.000 --> 00:17:48.000]  Ha ha ha ha ha
[00:17:48.000 --> 00:17:50.000]  God loves a cheap forgiver
[00:17:50.000 --> 00:17:53.000]  Ha ha ha ha ha
[00:17:53.000 --> 00:17:55.000]  God loves a cheap forgiver
[00:17:55.000 --> 00:17:58.000]  Ha ha ha ha ha
[00:17:58.000 --> 00:18:00.000]  God loves a cheap forgiver
[00:18:00.000 --> 00:18:03.000]  Ha ha ha ha
[00:18:03.000 --> 00:18:05.000]  容不容易啊 很容易的
[00:18:05.000 --> 00:18:10.000]  就是說神愛一個樂意奉獻的人
[00:18:10.000 --> 00:18:15.000]  所以今天我邀請你們一起唱好不好
[00:18:15.000 --> 00:18:18.000]  可以嗎 可以啊
[00:18:18.000 --> 00:18:22.000]  其實你們不懂前面沒事
[00:18:22.000 --> 00:18:26.000]  就是後面的 哈哈哈哈 就可以了
[00:18:26.000 --> 00:18:28.000]  可以嗎 我們一起來試試
[00:18:28.000 --> 00:18:30.000]  God loves a cheap forgiver
[00:18:30.000 --> 00:18:33.000]  Ha ha ha ha ha
[00:18:33.000 --> 00:18:36.000]  God loves a cheap forgiver
[00:18:36.000 --> 00:18:38.000]  Ha ha ha ha ha
[00:18:38.000 --> 00:18:41.000]  God loves a cheap forgiver
[00:18:41.000 --> 00:18:43.000]  Ha ha ha ha ha
[00:18:43.000 --> 00:18:46.000]  God loves a cheap forgiver
[00:18:46.000 --> 00:18:48.000]  Ha ha ha ha
[00:18:48.000 --> 00:18:53.000]  給掌聲自己啊 很好
[00:18:53.000 --> 00:18:56.000]  這首歌常常鼓勵我們
[00:18:56.000 --> 00:19:00.000]  因爲應該我們捐獻的時候
[00:19:00.000 --> 00:19:03.000]  應該我們做一個giver的時候
[00:19:03.000 --> 00:19:06.000]  我們應該是歡喜快樂的
[00:19:06.000 --> 00:19:09.000]  God loves a cheap forgiver
[00:19:09.000 --> 00:19:12.000]  不要勉強 不要爲難
[00:19:12.000 --> 00:19:14.000]  可能有些人說 哎 真是很爲難
[00:19:14.000 --> 00:19:16.000]  就是有勉強
[00:19:16.000 --> 00:19:17.000]  我就是告訴你
[00:19:17.000 --> 00:19:19.000]  有一點點勉強就是好
[00:19:19.000 --> 00:19:20.000]  因爲勉強
[00:19:20.000 --> 00:19:23.000]  我們就發現我們容量就會大起來
[00:19:23.000 --> 00:19:25.000]  我們等一下再說
[00:19:25.000 --> 00:19:29.000]  我們勉強有些小小的爲難的時候
[00:19:29.000 --> 00:19:32.000]  你看見神會鼓勵我們
[00:19:32.000 --> 00:19:36.000]  神原來的奉獻的心是怎樣
[00:19:36.000 --> 00:19:39.000]  這個整個第九章裏頭
[00:19:39.000 --> 00:19:41.000]  我們看見很多的心
[00:19:41.000 --> 00:19:45.000]  神喜歡一個樂意的心
[00:19:45.000 --> 00:19:47.000]  剛纔我們讀的神像
[00:19:47.000 --> 00:19:49.000]  神喜歡那個熱心
[00:19:49.000 --> 00:19:51.000]  神喜歡我們有考慮的
[00:19:51.000 --> 00:19:55.000]  所以他說 個人的教會
[00:19:55.000 --> 00:19:58.000]  你們考慮一下 你們計算一下
[00:19:58.000 --> 00:20:03.000]  就是保羅跟個人的教會說的話
[00:20:03.000 --> 00:20:07.000]  然後他說 爲求神喜愛的心
[00:20:07.000 --> 00:20:13.000]  所以我們的心不是會討神的歡喜
[00:20:13.000 --> 00:20:17.000]  然後他說 我們有一個仰望神
[00:20:17.000 --> 00:20:19.000]  給我多多的恩典
[00:20:19.000 --> 00:20:21.000]  所以我們出去做工的時候
[00:20:21.000 --> 00:20:24.000]  我們出去用每一分每一錢的時候
[00:20:24.000 --> 00:20:28.000]  我們禱告神求你幫助我用得好
[00:20:28.000 --> 00:20:31.000]  幫助我做工做得好
[00:20:31.000 --> 00:20:34.000]  所以我可以更多的奉獻
[00:20:34.000 --> 00:20:39.000]  第六點就是承認基督順服服役的心
[00:20:39.000 --> 00:20:43.000]  是因爲我們順服神的服役
[00:20:43.000 --> 00:20:46.000]  所以我們樂意奉獻
[00:20:46.000 --> 00:20:50.000]  然後第七點就是禱告的心
[00:20:50.000 --> 00:20:54.000]  我們一邊禱告一邊奉獻
[00:20:54.000 --> 00:21:00.000]  第三 樂眷得回顧
[00:21:00.000 --> 00:21:03.000]  我們再讀這個聖經 請讀
[00:21:03.000 --> 00:21:08.000]  神能把各樣的恩惠多多的交給你們
[00:21:08.000 --> 00:21:11.000]  使你們凡事常常充足
[00:21:11.000 --> 00:21:14.000]  多做各樣的善事
[00:21:14.000 --> 00:21:17.000]  然後 如經上所說
[00:21:17.000 --> 00:21:19.000]  祂掌廣世錢財
[00:21:19.000 --> 00:21:21.000]  救濟同仁
[00:21:21.000 --> 00:21:23.000]  祂的恩義傳到永遠
[00:21:23.000 --> 00:21:26.000]  當那賜種子給撒種的
[00:21:26.000 --> 00:21:29.000]  又賜食物給人喫的神
[00:21:29.000 --> 00:21:33.000]  必定把種子加倍的供給你們
[00:21:33.000 --> 00:21:37.000]  也必增添你們仁義的果子
[00:21:37.000 --> 00:21:42.000]  我們在我們樂意的心裏頭
[00:21:42.000 --> 00:21:45.000]  你會看見剛剛那個聖經說
[00:21:45.000 --> 00:21:47.000]  我們有一個熱度
