
[00:00:00.000 --> 00:00:02.000]  各位頂姐妹們,平安!
[00:02:12.000 --> 00:02:15.000]  在這個利害衝突的關鍵時刻,
[00:02:15.000 --> 00:02:18.000]  以色列人群族當中,
[00:02:18.000 --> 00:02:20.500]  他們互相排擠,
[00:02:20.500 --> 00:02:23.000]  互相打擊對方,
[00:02:23.000 --> 00:02:26.500]  而在這個時刻,面對外憂內患,
[00:02:26.500 --> 00:02:28.500]  加上聖殿又荒涼,
[00:02:28.500 --> 00:02:30.000]  頹喚敗瓦。
[00:02:30.000 --> 00:02:33.000]  神的子民當時非常苦惱,
[00:02:33.000 --> 00:02:36.500]  有些人想念自己的同胞,
[00:02:36.500 --> 00:02:40.000]  恐怕他們身上還帶有一些罪孽,
[00:02:40.000 --> 00:02:45.000]  以致耶和華再次發出一些新的憤怒。
[00:02:45.000 --> 00:02:47.500]  他們為了這個緣故,
[00:02:47.500 --> 00:02:51.000]  向神懇切地去呼求,
[00:02:51.000 --> 00:02:55.500]  希望神再次去施人拯救。
[00:02:55.500 --> 00:02:59.000]  司篇八十五篇是民族的愛歌,
[00:02:59.000 --> 00:03:01.000]  司人藉著這個禱告,
[00:03:01.000 --> 00:03:02.500]  聽見神的話語,
[00:03:02.500 --> 00:03:06.000]  知道神必定不會丟棄他的百姓。
[00:03:06.000 --> 00:03:13.000]  只要一眾百姓同心離開網行,
[00:03:13.000 --> 00:03:17.000]  一心一意地敬畏神就可以了。
[00:03:17.000 --> 00:03:20.500]  司人的信心依舊是很堅強、穩固的。
[00:03:20.500 --> 00:03:22.000]  我們進入經文的時候,
[00:03:22.000 --> 00:03:26.500]  我們又一起同心禱告:
[00:03:26.500 --> 00:03:28.000]  主,我們感謝祢,
[00:03:28.000 --> 00:03:30.000]  祢的深恩厚愛,
[00:03:30.000 --> 00:03:33.000]  使我們認識祢,
[00:03:33.000 --> 00:03:35.000]  能夠順靠祢,
[00:03:35.000 --> 00:03:39.500]  讓我們有一顆清潔的心領受神的話語,
[00:03:39.500 --> 00:03:44.000]  幫助我們更加明白。
[00:03:44.000 --> 00:03:45.000]  主,我們多謝祢,
[00:03:45.000 --> 00:03:46.500]  祈禱奉主耶穌基督,
[00:03:46.500 --> 00:03:48.000]  寶貴名字祈求。
[00:03:48.000 --> 00:03:50.000]  阿們。
[00:03:50.000 --> 00:03:52.500]  好,我們先看第一個重點:
[00:03:52.500 --> 00:03:56.500]  「數算儲殷」在第一至第三節。
[00:03:56.500 --> 00:04:01.000]  第一節,司人表示要向神感謝。
[00:04:01.000 --> 00:04:02.000]  為甚麼呢?
[00:04:02.000 --> 00:04:09.500]  因為神已經向以色列民的地私殷了,
[00:04:09.500 --> 00:04:11.000]  已經恩待了。
[00:04:11.000 --> 00:04:15.000]  即是表示神已經塗抹了以色列人犯的罪。
[00:04:15.000 --> 00:04:16.000]  可以見到,
[00:04:16.000 --> 00:04:19.500]  以色列人犯罪不單止是頂撞神,
[00:04:19.500 --> 00:04:23.000]  並且他把英許之地玷污了。
[00:04:23.000 --> 00:04:32.000]  神亦已經把雅閣從秘魯之地領回他的故土,
[00:04:32.000 --> 00:04:34.500]  神的迦南地。
[00:04:34.500 --> 00:04:39.000]  神已經救回所有秘魯的人。
[00:04:39.000 --> 00:04:41.000]  第二節,
[00:04:41.000 --> 00:04:47.000]  司人承認以色列人曾經犯過罪頂撞神,
[00:04:47.000 --> 00:04:50.500]  而司人感謝神的謝罪之恩。
[00:04:50.500 --> 00:04:54.000]  神已經赦免以色列人的罪,
[00:04:54.000 --> 00:04:58.000]  並且去遮蓋他們的過犯,
[00:04:58.000 --> 00:04:59.500]  一切的過犯。
[00:04:59.500 --> 00:05:03.500]  知道他們在巴比倫的時間,
[00:05:03.500 --> 00:05:05.500]  不再拜偶像了。
[00:05:05.500 --> 00:05:09.500]  相信自從在秘魯的期間,
[00:05:09.500 --> 00:05:12.000]  我們記得,但以來有三位朋友,
[00:05:12.000 --> 00:05:16.500]  他們因為不敬拜巴比倫王的金像。
[00:05:16.500 --> 00:05:23.000]  因此被王扔進了烈火的火窯裡。
[00:05:23.000 --> 00:05:26.500]  蒙神的保護,他們沒有受到傷害,
[00:05:26.500 --> 00:05:31.500]  並且平安地從火窯裡走出來。
[00:05:31.500 --> 00:05:36.500]  這件事使巴比倫王大為感動,
[00:05:36.500 --> 00:05:40.000]  認為這三位朋友在神以外,
[00:05:40.000 --> 00:05:45.000]  不會再專心敬拜其他神。
[00:05:45.000 --> 00:05:47.500]  他們的神應當稱眾。
[00:05:47.500 --> 00:05:49.500]  這是巴比倫王所說的。
[00:05:49.500 --> 00:05:52.500]  從這件事看來,
[00:05:52.500 --> 00:05:54.500]  秘魯的猶太人都知道,
[00:05:54.500 --> 00:05:57.500]  不應該再去拜什麼偶像了。
[00:05:57.500 --> 00:06:01.000]  所以神已經赦免了他們的一切過犯,
[00:06:01.000 --> 00:06:04.000]  遮蓋他們的一切罪業。
[00:06:04.000 --> 00:06:06.500]  在第三節,我們看到,
[00:06:06.500 --> 00:06:09.500]  以色列人不斷地去犯罪頂撞神,
[00:06:09.500 --> 00:06:14.000]  以致神積聚了很多的怒氣,
[00:06:14.000 --> 00:06:17.500]  例如憤怒和猛烈的怒氣。
[00:06:17.500 --> 00:06:19.500]  不過最後如何說呢?
[00:06:19.500 --> 00:06:25.500]  神已經將怒氣一一消除、摒棄了,
[00:06:25.500 --> 00:06:32.500]  並且已經收回、修復了所發的憤怒和猛烈的怒氣。
[00:06:32.500 --> 00:06:36.500]  這是極大極大的喜訊。
[00:06:36.500 --> 00:06:39.000]  公義的上帝是滿有恩典的,
[00:06:39.000 --> 00:06:44.500]  但我們是否因此可以一而再,再而三地去得罪神呢?
[00:06:44.500 --> 00:06:46.500]  我們是否能夠時時刻刻,
[00:06:46.500 --> 00:06:49.500]  將神放在我們生命的首位呢?
[00:06:49.500 --> 00:06:51.500]  不知何時開始有些信徒,
[00:06:51.500 --> 00:06:53.500]  相信這個信仰,
[00:06:53.500 --> 00:06:56.500]  不知何時便變成他們自己的一種知識,
[00:06:56.500 --> 00:06:59.000]  即在頭腦上的知識未至此,
[00:06:59.000 --> 00:07:02.500]  一種觀念或一種標準。
[00:07:02.500 --> 00:07:06.000]  神的恩典亦被罪人體會為什麼?
[00:07:06.000 --> 00:07:09.500]  是可以隨時尋求的卸罪的工具。
[00:07:09.500 --> 00:07:12.500]  他們認為這個恩典就是一個卸罪的工具,
[00:07:12.500 --> 00:07:16.000]  他們以為明白到神所施的恩典,
[00:07:16.000 --> 00:07:20.000]  便以為在神的恩典上有份。
[00:07:20.000 --> 00:07:26.000]  其實他們只是以神的恩典作為對罪的一種遮蓋,
[00:07:26.000 --> 00:07:28.500]  以為罪得到卸免。
[00:07:28.500 --> 00:07:31.500]  心裡仍然是依然顧我的,
[00:07:31.500 --> 00:07:35.500]  其實這都是他們自欺欺人的一種心態。
[00:07:35.500 --> 00:07:39.500]  神的恩典是重大的恩典,並非嚴格的。
[00:07:39.500 --> 00:07:46.000]  如果信徒只將恩典停留在認知的知識上的層面,
[00:07:46.000 --> 00:07:50.500]  令性沒有真正地更生、改變的話,
[00:07:50.500 --> 00:07:55.500]  這類信徒我們只能稱為「週末信徒」。
[00:07:55.500 --> 00:07:59.000]  每逢週末,他們可能付出數小時出來,
[00:07:59.000 --> 00:08:01.000]  參加教會聚會,
[00:08:01.000 --> 00:08:05.500]  盼望在這數小時內一盡信徒的責任,
[00:08:05.500 --> 00:08:09.500]  更希望在神的恩典中得到一些慰藉。
[00:08:09.500 --> 00:08:11.500]  平日又如何呢?
[00:08:11.500 --> 00:08:17.500]  平日當然重返到以前的世界、西俗中,
[00:08:17.500 --> 00:08:19.500]  繼續走舊路,
[00:08:19.500 --> 00:08:23.500]  按照世界的標準和價值觀繼續生活,
[00:08:23.500 --> 00:08:26.500]  日復日,年復年。
[00:08:26.500 --> 00:08:31.500]  重大的恩典是甚麼?是使人要付出代價的。
[00:08:31.500 --> 00:08:34.500]  更加要使人付出生命的代價,
[00:08:34.500 --> 00:08:37.000]  就像主耶穌一樣。
[00:08:37.000 --> 00:08:39.500]  這就是重大的恩典,
[00:08:39.500 --> 00:08:43.500]  這就是作主門徒的代價。
[00:08:43.500 --> 00:08:46.500]  主耶穌要求我們踏出這個生活的、
[00:08:46.500 --> 00:08:48.500]  按照祂的傳言去教堂,
[00:08:48.500 --> 00:08:53.000]  然後大大經歷神賜予我們各樣的恩典,
[00:08:53.000 --> 00:08:58.500]  並且去經歷神與我們同在的那種美好。
[00:08:58.500 --> 00:09:05.500]  一月份我參與街頭報道隊的街報,
[00:09:05.500 --> 00:09:07.500]  在星期六的早上,
[00:09:07.500 --> 00:09:10.500]  我在西灣河的地鐵站外面,
[00:09:10.500 --> 00:09:12.500]  遇到一些頂姐妹。
[00:09:12.500 --> 00:09:16.500]  當時我們派發一些福音傳單,
[00:09:16.500 --> 00:09:20.500]  以及分享一些福音。
[00:09:20.500 --> 00:09:24.000]  當日有一個畫面衝擊了我,
[00:09:24.000 --> 00:09:26.000]  讓我思考了很久,
[00:09:26.000 --> 00:09:27.500]  是甚麼呢?
[00:09:27.500 --> 00:09:31.500]  有一個穿著道士衣服的男士,
[00:09:31.500 --> 00:09:33.000]  在我面前經過。
[00:09:33.000 --> 00:09:34.500]  他好像有戴帽子,
[00:09:34.500 --> 00:09:36.500]  前面的衣服穿在他身上。
[00:09:36.500 --> 00:09:38.000]  我很感動,
[00:09:38.000 --> 00:09:41.500]  將我手上的福音單張遞給他,
[00:09:41.500 --> 00:09:43.500]  戰戰兢兢在我手上,
[00:09:43.500 --> 00:09:45.500]  交給他,派給他。
[00:09:45.500 --> 00:09:48.500]  這位男士停下來,
[00:09:48.500 --> 00:09:52.000]  將我手上的福音單張遞給他,
[00:09:52.000 --> 00:09:54.000]  並說:
[00:09:54.000 --> 00:09:56.000]  「我也是基督徒,
[00:09:56.000 --> 00:09:59.500]  我每個星期日都會上誦拜」。
[00:09:59.500 --> 00:10:01.500]  這位男士,
[00:10:01.500 --> 00:10:05.500]  我可以形容為他一個無間道的道士。
[00:10:05.500 --> 00:10:10.500]  期盼他能在自己的職場裡,
[00:10:10.500 --> 00:10:13.500]  真正做好見證,
[00:10:13.500 --> 00:10:16.500]  不要被民間信仰的儀式影響他。
[00:10:16.500 --> 00:10:20.000]  不要成為一個週末的信徒。
[00:10:20.000 --> 00:10:23.000]  當神呼召我們成為基督徒時,
[00:10:23.000 --> 00:10:24.500]  我們也不想只是
[00:10:24.500 --> 00:10:26.500]  「媽媽呼呼,求求其其,斯斯丹丹」
[00:10:26.500 --> 00:10:28.500]  去做一個週末的信徒,
[00:10:28.500 --> 00:10:31.000]  就讓我們認真地成為一個
[00:10:31.000 --> 00:10:34.500]  看重神的恩典的基督徒。
[00:10:34.500 --> 00:10:36.500]  今天我們不是說:
[00:10:36.500 --> 00:10:38.000]  「祝願平安」嗎?
[00:10:38.000 --> 00:10:44.000]  當我們靠賴神所賜重價的恩典時,
[00:10:44.000 --> 00:10:46.500]  我們活在世上,
[00:10:46.500 --> 00:10:50.000]  就不會輕易被這個世界所同化。
[00:10:50.000 --> 00:10:51.500]  我們所得到的平安,
[00:10:51.500 --> 00:10:54.000]  才是真正屬天的平安。
[00:10:54.000 --> 00:10:56.500]  我們看看第二個重點:
[00:10:56.500 --> 00:11:00.000]  悔改、迴轉,在四至七節。
[00:11:00.000 --> 00:11:02.000]  神的恩典、慈愛,
[00:11:02.000 --> 00:11:04.500]  雖然臨到以色列人的當中,
[00:11:04.500 --> 00:11:12.000]  但並不代表他們完全迴心轉意。
[00:11:12.000 --> 00:11:15.500]  他們走經為上帝的路線。
[00:11:15.500 --> 00:11:20.500]  因此,斯人在第四節繼續懇求神。
[00:11:20.500 --> 00:11:23.500]  他說:「求祢使我們迴轉。」
[00:11:23.500 --> 00:11:24.500]  目的是什麼?
[00:11:24.500 --> 00:11:27.000]  其實是想提醒以色列人,
[00:11:27.000 --> 00:11:29.500]  不要再重蹈覆轍了。
[00:11:29.500 --> 00:11:32.000]  經文在第五至六節,
[00:11:32.000 --> 00:11:34.500]  那裡有三個問句。
[00:11:34.500 --> 00:11:36.500]  我們一起讀這三個問句,好嗎?
[00:11:36.500 --> 00:11:37.500]  預備起!
[00:11:37.500 --> 00:11:40.500]  「祢要向我們發露到永遠嗎?
[00:11:40.500 --> 00:11:44.500]  祢要將祢的怒氣燃留到萬代嗎?
[00:11:44.500 --> 00:11:47.500]  祢不再將我們救活,
[00:11:47.500 --> 00:11:51.000]  使祢的百姓靠祢歡喜嗎?」
[00:11:51.000 --> 00:11:52.500]  有三個問句。
[00:11:52.500 --> 00:11:56.000]  斯人並不是一邊問一邊問,
[00:11:56.000 --> 00:11:58.000]  並不是對神失去信心。
[00:11:58.000 --> 00:12:03.000]  而是很迫切地呼求對神說話。
[00:12:03.000 --> 00:12:07.000]  斯人求神,不要再施行這個懲罰,
[00:12:07.000 --> 00:12:11.500]  因為神的管教對於他們這群以色列人來說,
[00:12:11.500 --> 00:12:15.000]  是很難以承受的。
[00:12:15.000 --> 00:12:17.000]  其實經文的重心,
[00:12:17.000 --> 00:12:20.000]  並不是單單求神釋路,
[00:12:20.000 --> 00:12:24.000]  而是首先向神祈求,
[00:12:24.000 --> 00:12:28.000]  使祂的指紋迴轉,不再犯罪。
[00:12:28.000 --> 00:12:34.000]  我叫神能夠得到真正的指釋祂的怒氣。
[00:12:34.000 --> 00:12:39.000]  為何以色列人不斷地重複犯錯呢?
[00:12:39.000 --> 00:12:43.000]  這是因為人的罪性所致。
[00:12:43.000 --> 00:12:46.500]  舊日先知,耶利米說過,
[00:12:46.500 --> 00:12:49.000]  「人心比萬物都詭詐,
[00:12:49.000 --> 00:12:53.000]  壞到極處,誰能釋透呢?」
[00:12:53.000 --> 00:12:57.000]  聖經亦指出,人的本質充滿罪惡。
[00:12:57.000 --> 00:13:01.000]  這並非誇大,而是一個實情。
[00:13:01.000 --> 00:13:04.000]  今天我們想要負神釋路,
[00:13:04.000 --> 00:13:07.000]  為何一定要自己迅速回轉,
[00:13:07.000 --> 00:13:09.000]  回到神面前?
[00:13:09.000 --> 00:13:12.000]  首先,信徒要有所改變,
[00:13:12.000 --> 00:13:14.000]  對於信仰要認真,
[00:13:14.000 --> 00:13:16.000]  要去敬拜神。
[00:13:16.000 --> 00:13:19.000]  我們每天回來,主日回來敬拜神,
[00:13:19.000 --> 00:13:21.000]  並非可有可無的一個節目。
[00:13:21.000 --> 00:13:23.000]  回來敬拜時,
[00:13:23.000 --> 00:13:26.000]  就像我們去見一個心愛的人一樣,
[00:13:26.000 --> 00:13:28.000]  我們會不會遲到?
[00:13:28.000 --> 00:13:29.000]  不會的!
[00:13:29.000 --> 00:13:30.000]  我們會準時到,
[00:13:30.000 --> 00:13:32.000]  並且我們會早些到,
[00:13:32.000 --> 00:13:35.000]  坐在這裡,去等待,去安靜。
[00:13:35.000 --> 00:13:37.000]  挑戰一下大家,
[00:13:37.000 --> 00:13:39.000]  我們嘗試改變一下,
[00:13:39.000 --> 00:13:41.000]  星期六晚,我們早些睡覺,
[00:13:41.000 --> 00:13:43.000]  早些休息,
[00:13:43.000 --> 00:13:46.000]  儲蓄我們最好的狀態,
[00:13:46.000 --> 00:13:49.000]  到明天,主日,就是今天,
[00:13:49.000 --> 00:13:52.000]  去朝見神,去敬拜神。
[00:13:52.000 --> 00:13:56.000]  有些基督徒在患難和逼迫之中,
[00:13:56.000 --> 00:14:00.000]  來到的時候,他們仍然能夠繼續成長。
[00:14:00.000 --> 00:14:03.000]  嚴熱的天氣,或是今天寒冷的天氣,
[00:14:03.000 --> 00:14:05.000]  也不能夠摧毀去敬拜,
[00:14:05.000 --> 00:14:07.000]  也不能夠摧毀他們的生命,
[00:14:07.000 --> 00:14:10.000]  反而是幫助他們更強壯。
[00:14:10.000 --> 00:14:12.000]  但有些基督徒怎樣呢?
[00:14:12.000 --> 00:14:14.000]  因為開始的時候,
[00:14:14.000 --> 00:14:16.000]  是為了另一種目的,
[00:14:16.000 --> 00:14:17.000]  而是信主。
[00:14:17.000 --> 00:14:19.000]  對於基督他不太認識,
[00:14:19.000 --> 00:14:22.000]  對於基督的救贖,
[00:14:22.000 --> 00:14:23.000]  也不太了解。
[00:14:23.000 --> 00:14:25.000]  對於基督復活的生命,
[00:14:25.000 --> 00:14:27.000]  也未曾經歷過。
[00:14:27.000 --> 00:14:29.000]  對於基督的信仰,
[00:14:29.000 --> 00:14:30.000]  還未建立好。
[00:14:30.000 --> 00:14:31.000]  更對於信仰,
[00:14:31.000 --> 00:14:34.000]  是不會認真地去尋求。
[00:14:34.000 --> 00:14:36.000]  當逼迫他來到的時候,
[00:14:36.000 --> 00:14:39.000]  很輕易地否認了他的信仰,
[00:14:39.000 --> 00:14:40.000]  否認了基督,
[00:14:40.000 --> 00:14:44.000]  放棄了自己的初心。
[00:14:44.000 --> 00:14:47.000]  信仰並不是一個時間表裡的一部分,
[00:14:47.000 --> 00:14:49.000]  並不是週末的節目,
[00:14:49.000 --> 00:14:51.000]  並不是隨便的信仰。
[00:14:51.000 --> 00:14:54.000]  當信徒沒有責跟信仰的時候,
[00:14:54.000 --> 00:14:58.000]  而面對世界的衝擊或挑戰,
[00:14:58.000 --> 00:15:00.000]  就很容易離開了神。
[00:15:00.000 --> 00:15:01.000]  相反,
[00:15:01.000 --> 00:15:03.000]  如果信仰是我們的生命,
[00:15:03.000 --> 00:15:05.000]  是會影響到我們的生活,
[00:15:05.000 --> 00:15:07.000]  是會影響到我們的家庭,
[00:15:07.000 --> 00:15:08.000]  我們的職場,
[00:15:08.000 --> 00:15:10.000]  我們的行事為人,
[00:15:10.000 --> 00:15:15.000]  那我們就要去抓緊它,
[00:15:15.000 --> 00:15:18.000]  並且多些去反思我們的信仰。
[00:15:18.000 --> 00:15:21.000]  究竟信仰影響了我們多少呢?
[00:15:21.000 --> 00:15:27.000]  我們是否應該多些去想我們的信仰呢?
[00:15:27.000 --> 00:15:29.000]  早兩個星期,
[00:15:29.000 --> 00:15:31.000]  一月底的時候,
[00:15:31.000 --> 00:15:34.000]  我去了清邁五天去探親,
[00:15:34.000 --> 00:15:39.000]  我的親戚在那裡已經移居了差不多十年的時間。
[00:15:39.000 --> 00:15:41.000]  我第一次去而已。
[00:15:41.000 --> 00:15:42.000]  去之前,
[00:15:42.000 --> 00:15:43.000]  家人都提醒我,
[00:15:43.000 --> 00:15:45.000]  要小心啊!
[00:15:45.000 --> 00:15:46.000]  為什麼呢?
[00:15:46.000 --> 00:15:50.000]  他們認為清邁和緬甸,
[00:15:50.000 --> 00:15:53.000]  的KK園很接近,
[00:15:53.000 --> 00:15:56.000]  擔心我被抓去做我的老本行,
[00:15:56.000 --> 00:15:59.000]  我的IT工程。
[00:15:59.000 --> 00:16:00.000]  到達後,
[00:16:00.000 --> 00:16:02.000]  親戚就來接我,
[00:16:02.000 --> 00:16:04.000]  全程都有他們的陪伴,
[00:16:04.000 --> 00:16:06.000]  我一點也沒有害怕。
[00:16:06.000 --> 00:16:07.000]  一個上午,
[00:16:07.000 --> 00:16:14.000]  我一個人召車去找光平牧師和艷圖師母,
[00:16:14.000 --> 00:16:17.000]  到他們的神學院去探望他們,
[00:16:17.000 --> 00:16:22.000]  一起分享,一起吃早餐,一起禱告。
[00:16:22.000 --> 00:16:26.000]  信仰就是我們生活的一部份,
[00:16:26.000 --> 00:16:29.000]  縱使我去旅行,去休息,
[00:16:29.000 --> 00:16:32.000]  我會記掛著教會的宣教士,
[00:16:32.000 --> 00:16:35.000]  縱使在工作或家庭中,
[00:16:35.000 --> 00:16:36.000]  我們都要做好見證,
[00:16:36.000 --> 00:16:39.000]  我們不願意做周末的信徒,
[00:16:39.000 --> 00:16:42.000]  時時刻刻紀念神家的事,
[00:16:42.000 --> 00:16:44.000]  為教會去禱告。
[00:16:44.000 --> 00:16:46.000]  我們看第三個重點,
[00:16:46.000 --> 00:16:51.000]  「平安應許」在第八至九節。
[00:16:51.000 --> 00:16:53.000]  私人以預言的方式,
[00:16:53.000 --> 00:16:56.000]  向百姓傳達,
[00:16:56.000 --> 00:16:58.000]  上帝必定會應許,
[00:16:58.000 --> 00:17:01.000]  將平安和拯救賜給,
[00:17:01.000 --> 00:17:05.000]  回傳歸向神的一班百姓。
[00:17:05.000 --> 00:17:08.000]  聖殿亦將重建,
[00:17:08.000 --> 00:17:12.000]  好讓神的榮耀在地上。
[00:17:12.000 --> 00:17:14.000]  在第八節,
[00:17:14.000 --> 00:17:16.000]  私人提醒以色列人,
[00:17:16.000 --> 00:17:18.000]  要聆聽神的話,
[00:17:18.000 --> 00:17:20.000]  是因為他們相信聆聽神的話,
[00:17:20.000 --> 00:17:24.000]  與他能否得到屬天的平安,
[00:17:24.000 --> 00:17:26.000]  是有直接關係的。
[00:17:26.000 --> 00:17:28.000]  一個能夠聆聽的人,
[00:17:28.000 --> 00:17:31.000]  會放下自己原先的計劃,
[00:17:31.000 --> 00:17:33.000]  倒空自己,
[00:17:33.000 --> 00:17:35.000]  成為一個新的皮袋,
[00:17:35.000 --> 00:17:37.000]  聆聽從聖靈,
[00:17:37.000 --> 00:17:41.000]  瞬間的一種感動。
[00:17:41.000 --> 00:17:44.000]  上帝提醒他所痛愛的百姓,
[00:17:44.000 --> 00:17:47.000]  不要再轉離神了,
[00:17:47.000 --> 00:17:50.000]  行這個愚妄的事。
[00:17:50.000 --> 00:17:52.000]  上帝藉著應許,
[00:17:52.000 --> 00:17:53.000]  鼓勵他的百姓,
[00:17:53.000 --> 00:17:55.000]  使百姓信靠神。
[00:17:55.000 --> 00:17:56.000]  這裡的平安,
[00:17:56.000 --> 00:18:00.000]  除了說明我們日常生活的安穩,
[00:18:00.000 --> 00:18:03.000]  順利、健康、和平,
[00:18:03.000 --> 00:18:05.000]  這些一切的幸福之外,
[00:18:05.000 --> 00:18:06.000]  最重要的是,
[00:18:06.000 --> 00:18:11.000]  有神和百姓同在這種平安。
[00:18:11.000 --> 00:18:13.000]  以色列人的過錯,
[00:18:13.000 --> 00:18:17.000]  明顯是太過輕忽神的聲音,
[00:18:17.000 --> 00:18:19.000]  他沒有用心聆聽,
[00:18:19.000 --> 00:18:20.000]  沒有用心去莊在,
[00:18:20.000 --> 00:18:23.000]  以致被老流洗。
[00:18:23.000 --> 00:18:25.000]  責任在於誰?
[00:18:25.000 --> 00:18:26.000]  在以色列人那裡,
[00:18:26.000 --> 00:18:28.000]  不是在神那裡。
[00:18:28.000 --> 00:18:30.000]  我們吸取,
[00:18:30.000 --> 00:18:32.000]  以往前人歷史的教訓,
[00:18:32.000 --> 00:18:36.000]  將神的話語好好傳到我們心裡,
[00:18:36.000 --> 00:18:38.000]  將一切所行的事都要認定神,
[00:18:38.000 --> 00:18:41.000]  遠離惡事,敬畏神,
[00:18:41.000 --> 00:18:44.000]  使我們有屬天的平安。
[00:18:44.000 --> 00:18:46.000]  除了第八節,
[00:18:46.000 --> 00:18:47.000]  詩人提醒,
[00:18:47.000 --> 00:18:49.000]  以色列人要聽從神的話,
[00:18:49.000 --> 00:18:51.000]  得著平安有關係之外,
[00:18:51.000 --> 00:18:53.000]  我們看到第九節,
[00:18:53.000 --> 00:18:55.000]  他告訴我們,
[00:18:55.000 --> 00:19:02.000]  敬畏神與神的救恩,有密切的關係。
[00:19:02.000 --> 00:19:07.000]  神的子民享有安居樂業,
[00:19:07.000 --> 00:19:09.000]  如果他們想安居樂業,
[00:19:09.000 --> 00:19:13.000]  他們除了要聽從神的話,
[00:19:13.000 --> 00:19:15.000]  還要敬畏神。
[00:19:15.000 --> 00:19:18.000]  詩人用堅定的宣告,
[00:19:18.000 --> 00:19:20.000]  上帝的救恩,
[00:19:20.000 --> 00:19:24.000]  必定會臨到以色列人之中。
[00:19:24.000 --> 00:19:27.000]  對於困難之中的以色列人,
[00:19:27.000 --> 00:19:29.000]  祈求上帝的人,
[00:19:29.000 --> 00:19:33.000]  這是多麼美麗、興奮的應許。
[00:19:33.000 --> 00:19:35.000]  上帝的同在,
[00:19:35.000 --> 00:19:40.000]  將再次來到神的百姓之中。
[00:19:40.000 --> 00:19:42.000]  這兩個星期,
[00:19:42.000 --> 00:19:44.000]  我經常要出入醫院,
[00:19:44.000 --> 00:19:47.000]  因為我有個親人不舒服,
[00:19:47.000 --> 00:19:49.000]  在醫院裡,
