
[00:00:00.000 --> 00:00:05.000]  相信每一個人都有很多自己害怕的事情
[00:01:58.000 --> 00:02:02.000]  懼怕時倚靠神
[00:02:02.000 --> 00:02:04.000]  這段經文告訴我們
[00:02:04.000 --> 00:02:08.000]  可能我們會面對長期的威脅
[00:02:08.000 --> 00:02:13.000]  但我們懼怕情緒出現的時候
[00:02:13.000 --> 00:02:15.000]  我們要倚靠神
[00:02:15.000 --> 00:02:22.000]  更加神的話是使我們成為一個勇敢的人
[00:02:22.000 --> 00:02:24.000]  詩篇五十六篇
[00:02:24.000 --> 00:02:27.000]  是大衛的金詩
[00:02:27.000 --> 00:02:30.000]  大家知不知道詩篇裏面
[00:02:30.000 --> 00:02:33.000]  一共有一百五十篇
[00:02:33.000 --> 00:02:35.000]  其中一百零一首
[00:02:35.000 --> 00:02:39.000]  是有署名的詩篇
[00:02:39.000 --> 00:02:43.000]  當中有七十三首是來自大衛
[00:02:43.000 --> 00:02:47.000]  而大衛七十三首詩篇裏面
[00:02:47.000 --> 00:02:54.000]  有六首特別標明是大衛的金詩
[00:02:54.000 --> 00:02:59.000]  其中五十六篇就是大衛的金詩
[00:02:59.000 --> 00:03:02.000]  甚麼是金詩呢?
[00:03:02.000 --> 00:03:06.000]  其實不是一個標準的答案
[00:03:06.000 --> 00:03:12.000]  但當一起去看那六篇詩篇的時候
[00:03:12.000 --> 00:03:22.000]  會發覺到是對大衛一個很深刻銘記的經歷
[00:03:22.000 --> 00:03:28.000]  好像是鑄造了在內心裏面
[00:03:28.000 --> 00:03:33.000]  就好像一隻戒指裏面鑄造了一些寶石
[00:03:33.000 --> 00:03:36.000]  或者刻了一些文字
[00:03:36.000 --> 00:03:40.000]  是很精確
[00:03:40.000 --> 00:03:45.000]  亦是很永久性的
[00:03:45.000 --> 00:03:50.000]  同時間亦是經過了很多的熬練
[00:03:50.000 --> 00:03:56.000]  練淨了人生一些歷練
[00:03:56.000 --> 00:04:02.000]  以致從這些經驗裏面
[00:04:02.000 --> 00:04:05.000]  更加深刻去得著
[00:04:05.000 --> 00:04:09.000]  而屬靈的生命更加靠近神
[00:04:09.000 --> 00:04:13.000]  更加像是像神一樣
[00:04:13.000 --> 00:04:16.000]  這就叫做金詩
[00:04:16.000 --> 00:04:19.000]  我們看回這五十六篇詩篇
[00:04:19.000 --> 00:04:23.000]  巨霸時要依靠神
[00:04:23.000 --> 00:04:29.000]  首先是詩人面對一種長久的威脅
[00:04:29.000 --> 00:04:30.000]  在第一、第二節說
[00:04:30.000 --> 00:04:34.000]  神啊,求祢憐憫我,因為有人踐踏我
[00:04:34.000 --> 00:04:37.000]  終日攻擊、欺壓我
[00:04:37.000 --> 00:04:40.000]  我受敵終日踐踏我
[00:04:40.000 --> 00:04:45.000]  情驕傲攻擊我的人很多
[00:04:45.000 --> 00:04:48.000]  這是大衛自己的寫照
[00:04:48.000 --> 00:04:50.000]  大衛是一個君王
[00:04:50.000 --> 00:04:52.000]  是一個勇士
[00:04:52.000 --> 00:04:53.000]  是一個詩人
[00:04:53.000 --> 00:04:55.000]  好睦人、好兄弟
[00:04:55.000 --> 00:04:58.000]  他的形象都是十分美好
[00:04:58.000 --> 00:05:00.000]  但其實同時間
[00:05:00.000 --> 00:05:04.000]  聖經是同樣去表達他一種黑暗一面
[00:05:04.000 --> 00:05:06.000]  邪惡的一面
[00:05:06.000 --> 00:05:08.000]  殺害了別人的妻子
[00:05:08.000 --> 00:05:14.000]  殺害了別人的丈夫
[00:05:14.000 --> 00:05:21.000]  當然大衛同樣表達了自己一面的黑暗
[00:05:21.000 --> 00:05:26.000]  他將自己最內心、最差勁的自己表露出來
[00:05:26.000 --> 00:05:29.000]  特別在五十六篇也是
[00:05:29.000 --> 00:05:37.000]  他講到自己最恐懼、最失落的時候
[00:05:37.000 --> 00:05:41.000]  如果我們看回五十六篇的背景
[00:05:41.000 --> 00:05:47.000]  你會知道原來大衛被數羅王追殺的時候
[00:05:47.000 --> 00:05:53.000]  大衛特別要去走到菲律賓人的地方
[00:05:53.000 --> 00:05:56.000]  去到加特一個城市裏
[00:05:56.000 --> 00:05:59.000]  他走投無路
[00:05:59.000 --> 00:06:03.000]  竟然走到一個菲律賓人的地方
[00:06:03.000 --> 00:06:08.000]  昔日他很勇猛去挑戰菲律賓人
[00:06:08.000 --> 00:06:11.000]  打敗哥利亞
[00:06:11.000 --> 00:06:15.000]  是一個民族的敵人
[00:06:15.000 --> 00:06:19.000]  但竟然他今天逃避數羅的追殺
[00:06:19.000 --> 00:06:21.000]  走到菲律賓人的地方
[00:06:21.000 --> 00:06:25.000]  你想想他是不是真的走投無路
[00:06:25.000 --> 00:06:27.000]  自己的國家留不住
[00:06:27.000 --> 00:06:30.000]  要去到敵人的國家裏面
[00:06:30.000 --> 00:06:36.000]  但保羅這個大衛卻在這段時間裏被人認到
[00:06:36.000 --> 00:06:41.000]  他認到之後馬上就裝瘋了
[00:06:41.000 --> 00:06:42.000]  馬上扮瘋了
[00:06:42.000 --> 00:06:45.000]  他馬上就像扮瘋子一樣
[00:06:45.000 --> 00:06:49.000]  在城門亂畫東西、寫字
[00:06:49.000 --> 00:06:54.000]  口水弄得整個鬍鬚都是
[00:06:54.000 --> 00:07:00.000]  所以你想想大衛當時面對的困境
[00:07:00.000 --> 00:07:04.000]  那種落難是多麼的厲害
[00:07:04.000 --> 00:07:08.000]  今天教會有時我們是報喜不報憂
[00:07:08.000 --> 00:07:11.000]  講一些美好的見證、分享
[00:07:11.000 --> 00:07:15.000]  但信徒之間不敢講到內心自己黑暗的一面
[00:07:15.000 --> 00:07:17.000]  不敢講到自己掙扎的一面
[00:07:17.000 --> 00:07:22.000]  但今天我們看到大衛最大的掙扎
[00:07:22.000 --> 00:07:25.000]  內心裏面極大的恐懼
[00:07:25.000 --> 00:07:32.000]  他是用詩篇五十六篇表達出來
[00:07:32.000 --> 00:07:36.000]  大衛沒有表達自己一無所具
[00:07:36.000 --> 00:07:39.000]  因為通常很多人會掩飾自己
[00:07:39.000 --> 00:07:43.000]  看不到、不正視、不處理這種恐懼
[00:07:43.000 --> 00:07:47.000]  但真的有時恐懼大到很厲害的時候
[00:07:47.000 --> 00:07:49.000]  使整個人都癱瘓
[00:07:49.000 --> 00:07:54.000]  主宰我們,令我們自我封閉
[00:07:54.000 --> 00:07:57.000]  可能有些人說我們唯一需要害怕的
[00:07:57.000 --> 00:08:00.000]  就是害怕本身
[00:08:00.000 --> 00:08:03.000]  但真是當恐懼出現的時候
[00:08:03.000 --> 00:08:07.000]  那種強烈、那種犀利的情況
[00:08:07.000 --> 00:08:12.000]  是沒有人可以頂得住的
[00:08:12.000 --> 00:08:15.000]  沒有人可以控制得到的
[00:08:15.000 --> 00:08:20.000]  這種恐懼是揮之不去的
[00:08:20.000 --> 00:08:25.000]  在近來香港的社會事件裏面
[00:08:25.000 --> 00:08:34.000]  發現很多人經歷了這些暴力事件之後
[00:08:34.000 --> 00:08:38.000]  特別是年青人多了很多的症狀
[00:08:38.000 --> 00:08:42.000]  叫做重大創傷後遺症
[00:08:42.000 --> 00:08:46.000]  Pulmonary Stress Disorder
[00:08:46.000 --> 00:08:49.000]  簡稱PDSD
[00:08:49.000 --> 00:08:54.000]  這種症狀是一種很大的恐懼
[00:08:54.000 --> 00:09:00.000]  因為感受到死亡的威脅
[00:09:00.000 --> 00:09:08.000]  或者是一種很重的受傷
[00:09:08.000 --> 00:09:11.000]  出現這些創傷的時候
[00:09:11.000 --> 00:09:16.000]  這些記憶、這些回憶不斷地困擾自己
[00:09:16.000 --> 00:09:18.000]  有時會發惡夢
[00:09:18.000 --> 00:09:23.000]  有時一小小的事情都是很大的刺激
[00:09:23.000 --> 00:09:28.000]  很想持續逃避這種刺激
[00:09:28.000 --> 00:09:30.000]  一想起,可能有暴力
[00:09:30.000 --> 00:09:33.000]  一想起那些創傷
[00:09:33.000 --> 00:09:38.000]  好像傷口,剛剛結焦的傷口
[00:09:38.000 --> 00:09:42.000]  一摸下去,可能你仍然很敏感
[00:09:42.000 --> 00:09:45.000]  很容易很痛,你不敢碰它
[00:09:45.000 --> 00:09:50.000]  在認知上、情緒上都是很負面的表現
[00:09:50.000 --> 00:09:53.000]  甚至是沒辦法記得情節
[00:09:53.000 --> 00:09:58.000]  或者是很誇大了當時的情況
[00:09:58.000 --> 00:10:02.000]  但無論如何已經扭曲了認知
[00:10:02.000 --> 00:10:04.000]  情緒是很負面
[00:10:04.000 --> 00:10:11.000]  很想,很害怕逃避跟別人接觸
[00:10:11.000 --> 00:10:17.000]  還有他的反應、警覺性改變了
[00:10:17.000 --> 00:10:20.000]  很容易生氣,很容易自殘
[00:10:20.000 --> 00:10:24.000]  或者是很容易過度的驚嚇
[00:10:24.000 --> 00:10:28.000]  影響到專注力不足,睡眠困擾
[00:10:28.000 --> 00:10:31.000]  當然如果持續一段長的時間
[00:10:31.000 --> 00:10:38.000]  這個是很嚴重的創傷病患
[00:10:38.000 --> 00:10:44.000]  我相信大衛其實都在長期的威脅裏
[00:10:44.000 --> 00:10:48.000]  他要去逃亡,他會很害怕
[00:10:48.000 --> 00:10:54.000]  甚至不理會菲律賓是敵人的地方
[00:10:54.000 --> 00:10:59.000]  他都去逃避,因為實在太驚惶
[00:10:59.000 --> 00:11:02.000]  昔日的大衛這種勇武
[00:11:02.000 --> 00:11:06.000]  面對菲律賓人殺個片甲不留
[00:11:06.000 --> 00:11:10.000]  這種勇士去哪了呢?
[00:11:10.000 --> 00:11:13.000]  今天成為一個落難的英雄
[00:11:13.000 --> 00:11:21.000]  成為一個十分恐懼的人
[00:11:21.000 --> 00:11:24.000]  但即使是這樣
[00:11:24.000 --> 00:11:29.000]  大衛面對這種懼怕的情況
[00:11:29.000 --> 00:11:32.000]  這種恐懼的情緒出現的時候
[00:11:32.000 --> 00:11:34.000]  你看他怎麼做
[00:11:34.000 --> 00:11:36.000]  第三節
[00:11:36.000 --> 00:11:43.000]  他說「懼怕的時候要依靠你」
[00:11:43.000 --> 00:11:51.000]  「懼怕的時候要依靠你」
[00:11:51.000 --> 00:11:54.000]  通常我們害怕的時候
[00:11:54.000 --> 00:11:58.000]  我們會去壓抑自己那種感覺
[00:11:58.000 --> 00:12:02.000]  或者希望盡量避免覺得自己害怕
[00:12:02.000 --> 00:12:05.000]  或者忘記這些事情
[00:12:05.000 --> 00:12:09.000]  但其實不斷不斷壓抑的時候
[00:12:09.000 --> 00:12:12.000]  很可能有人爆煲
[00:12:12.000 --> 00:12:14.000]  承受不了的時候
[00:12:14.000 --> 00:12:23.000]  那種恐懼帶來驚惶的巨大爆發更加厲害
[00:12:23.000 --> 00:12:25.000]  但相比之下
[00:12:25.000 --> 00:12:32.000]  大衛建議將自己的情緒有所管理
[00:12:32.000 --> 00:12:36.000]  他首先是接受自己有恐懼的現實
[00:12:36.000 --> 00:12:41.000]  但同時間學習去依靠神
[00:12:41.000 --> 00:12:44.000]  去處理這種懼怕
[00:12:44.000 --> 00:12:47.000]  他通過將我懼怕的時候
[00:12:47.000 --> 00:12:53.000]  放在「我依靠你」的宣告
[00:12:53.000 --> 00:12:57.000]  整個過程我們看到大衛對恐懼
[00:12:57.000 --> 00:13:01.000]  這個處理是有效的
[00:13:01.000 --> 00:13:03.000]  每個人都有懼怕的時候
[00:13:03.000 --> 00:13:05.000]  面對懼怕的事情
[00:13:05.000 --> 00:13:08.000]  大多數的人都會逃避
[00:13:08.000 --> 00:13:14.000]  但大衛是選擇去依靠神
[00:13:14.000 --> 00:13:18.000]  因為他明白克服懼怕最好的方法
[00:13:18.000 --> 00:13:23.000]  是你要全心依靠神
[00:13:23.000 --> 00:13:27.000]  去將你的信心放在神那裡
[00:13:27.000 --> 00:13:32.000]  否則恐懼會令我們整個人癱瘓
[00:13:32.000 --> 00:13:35.000]  甚至我們屬靈的生命也會癱瘓
[00:13:35.000 --> 00:13:44.000]  我們的生活也不能夠繼續下去
[00:13:44.000 --> 00:13:47.000]  所以當懼怕出現的時候
[00:13:47.000 --> 00:13:55.000]  可能同時間提醒我們學習去專注思想神
[00:13:55.000 --> 00:13:58.000]  思想主耶穌基督是哪一位?
[00:13:58.000 --> 00:14:01.000]  他會認定祂是可信的
[00:14:01.000 --> 00:14:04.000]  而不是專注在我們懼怕
[00:14:04.000 --> 00:14:08.000]  或者那種焦慮裡面
[00:14:08.000 --> 00:14:10.000]  所以第三節說
[00:14:10.000 --> 00:14:14.000]  我懼怕的時候要依靠祢
[00:14:14.000 --> 00:14:17.000]  同時間你有沒有留意
[00:14:17.000 --> 00:14:20.000]  這是一個禱告
[00:14:20.000 --> 00:14:26.000]  這是禱告大衛是向著神所說的
[00:14:26.000 --> 00:14:29.000]  所以這個禱告原來在懼怕裡面
[00:14:29.000 --> 00:14:33.000]  同樣是透過我們和神的對話
[00:14:33.000 --> 00:14:38.000]  可以幫助我們
[00:14:38.000 --> 00:14:43.000]  詩篇是最會教導我們去祈禱的經文
[00:14:43.000 --> 00:14:45.000]  尤其是大衛的詩篇
[00:14:45.000 --> 00:14:47.000]  大衛的金詩
[00:14:47.000 --> 00:14:53.000]  是將我們最真實的自己描述出來
[00:14:53.000 --> 00:14:55.000]  最不好的方面
[00:14:55.000 --> 00:14:57.000]  最落難的方面
[00:14:57.000 --> 00:15:01.000]  甚至我們覺得最愚蠢的方面
[00:15:01.000 --> 00:15:06.000]  都是表達出來
[00:15:06.000 --> 00:15:09.000]  因為你看看這五十六篇
[00:15:09.000 --> 00:15:11.000]  他為了保命要裝傻
[00:15:11.000 --> 00:15:13.000]  要扮傻
[00:15:13.000 --> 00:15:16.000]  甚至去騙人等等
[00:15:16.000 --> 00:15:23.000]  沒辦法將自己的恐懼收藏下來
[00:15:23.000 --> 00:15:28.000]  只能去向神面前傾心吐意
[00:15:28.000 --> 00:15:34.000]  毫無遮掩的去表達自己的內心
[00:15:34.000 --> 00:15:38.000]  這種真情
[00:15:38.000 --> 00:15:42.000]  今天在香港我發覺
[00:15:42.000 --> 00:15:45.000]  有時講真情流露
[00:15:45.000 --> 00:15:47.000]  講真相
[00:15:47.000 --> 00:15:49.000]  講真話
[00:15:49.000 --> 00:15:51.000]  有時都不是容易的事情
[00:15:51.000 --> 00:15:54.000]  有時人都要掩著良心
[00:15:54.000 --> 00:15:57.000]  去講很漂亮的謊言
[00:15:57.000 --> 00:16:00.000]  但作為信徒
[00:16:00.000 --> 00:16:03.000]  如果我們在內心
[00:16:03.000 --> 00:16:04.000]  在禱告裏面
[00:16:04.000 --> 00:16:08.000]  我們跟神講一句真心的話
[00:16:08.000 --> 00:16:10.000]  真情的流露
[00:16:10.000 --> 00:16:14.000]  真正的心裏的所想
[00:16:14.000 --> 00:16:16.000]  都不敢的時候
[00:16:16.000 --> 00:16:20.000]  就太可憐了
[00:16:20.000 --> 00:16:28.000]  大衛是一個如此受人敬重的人
[00:16:28.000 --> 00:16:33.000]  或許他當時是一個勇士
[00:16:33.000 --> 00:16:36.000]  人們稱讚他
[00:16:36.000 --> 00:16:39.000]  「素羅殺死千千,大衛殺死萬萬」
[00:16:39.000 --> 00:16:41.000]  很多人擁戴
[00:16:41.000 --> 00:16:45.000]  但他內心是一個黑暗的地方
[00:16:45.000 --> 00:16:49.000]  這種驚慌
[00:16:49.000 --> 00:16:54.000]  無法在神的面前表露無遺
[00:16:54.000 --> 00:16:59.000]  所以當我們面對這些恐懼的時候
[00:16:59.000 --> 00:17:03.000]  其實禱告是一個最佳的方法
[00:17:03.000 --> 00:17:06.000]  其實你可以假設
[00:17:06.000 --> 00:17:08.000]  神去問你自己
[00:17:08.000 --> 00:17:11.000]  究竟你現在怕些甚麼呢?
[00:17:11.000 --> 00:17:14.000]  你具體的恐懼是甚麼呢?
[00:17:14.000 --> 00:17:17.000]  你懼怕是否會犯錯?
[00:17:17.000 --> 00:17:19.000]  你懼怕會失敗呢?
[00:17:19.000 --> 00:17:23.000]  還是你怕甚麼都做不到呢?
[00:17:23.000 --> 00:17:26.000]  或者好像今天說我們
[00:17:26.000 --> 00:17:30.000]  很怕染病中招
[00:17:30.000 --> 00:17:34.000]  中了確診新冠肺炎呢?
[00:17:34.000 --> 00:17:36.000]  究竟我們怕甚麼呢?
[00:17:36.000 --> 00:17:38.000]  當我們自己認清楚
[00:17:38.000 --> 00:17:42.000]  我們懼怕很具體的事情的時候
[00:17:42.000 --> 00:17:45.000]  我們才能夠可以去問
[00:17:45.000 --> 00:17:51.000]  恐懼帶來我們有甚麼意義?
[00:17:51.000 --> 00:17:56.000]  我就當作一個假設
[00:17:56.000 --> 00:17:59.000]  假設我發現自己很害怕
[00:17:59.000 --> 00:18:03.000]  確診一個新冠肺炎
[00:18:03.000 --> 00:18:04.000]  很害怕很害怕
[00:18:04.000 --> 00:18:10.000]  搞到自己都不敢去出街
[00:18:10.000 --> 00:18:12.000]  不敢去接觸人
[00:18:12.000 --> 00:18:17.000]  這種懼怕當然去想也是合理的
[00:18:17.000 --> 00:18:19.000]  因為怕染病
[00:18:19.000 --> 00:18:22.000]  怕死亡
[00:18:22.000 --> 00:18:24.000]  但這種懼怕同時間
[00:18:24.000 --> 00:18:26.000]  是告訴我們自己
[00:18:26.000 --> 00:18:31.000]  帶領我們將這種恐懼
[00:18:31.000 --> 00:18:34.000]  帶到神的面前
[00:18:34.000 --> 00:18:37.000]  讓神賜福給我們
[00:18:37.000 --> 00:18:39.000]  為甚麼將恐懼帶到神面前
[00:18:39.000 --> 00:18:41.000]  還要神賜福我們呢?
[00:18:41.000 --> 00:18:44.000]  因為透過禱告
[00:18:44.000 --> 00:18:48.000]  我們將軟弱的自己表露無遺
[00:18:48.000 --> 00:18:52.000]  我們無法保證自己一直健康
[00:18:52.000 --> 00:18:55.000]  我們隨時都可能會中招
[00:18:55.000 --> 00:19:01.000]  承認自己可能會確診新冠肺炎病毒
[00:19:01.000 --> 00:19:03.000]  這種威脅是有的
[00:19:03.000 --> 00:19:07.000]  於是我們帶了一個脆弱
[00:19:07.000 --> 00:19:12.000]  同時我們又去信任神
[00:19:12.000 --> 00:19:16.000]  我們去祈禱求神保守
[00:19:16.000 --> 00:19:21.000]  祈禱求神讓我不要感染到病毒
[00:19:21.000 --> 00:19:24.000]  同時我的祈禱裏面
[00:19:24.000 --> 00:19:29.000]  讓我有信心去知道
[00:19:29.000 --> 00:19:33.000]  就算我是感染到病毒的時候
[00:19:33.000 --> 00:19:35.000]  神都是愛我的
[00:19:35.000 --> 00:19:36.000]  是陪伴我的
[00:19:36.000 --> 00:19:37.000]  包裹我的
[00:19:37.000 --> 00:19:39.000]  醫治我的
[00:19:39.000 --> 00:19:41.000]  於是這種恐懼
[00:19:41.000 --> 00:19:44.000]  轉化成為一種信任
[00:19:44.000 --> 00:19:49.000]  信任我時時都在神的手裏
[00:19:49.000 --> 00:19:51.000]  在神的保護裏
[00:19:51.000 --> 00:19:54.000]  無論我的日子是過得好還是不好
[00:19:54.000 --> 00:19:58.000]  無論我是健康還是疾病
[00:19:58.000 --> 00:20:01.000]  這種態度
[00:20:01.000 --> 00:20:09.000]  慢慢削弱了我對新冠肺炎病毒的恐懼
[00:20:09.000 --> 00:20:13.000]  因為這種信任
[00:20:13.000 --> 00:20:19.000]  開始去遮蓋我們的恐懼
[00:20:19.000 --> 00:20:22.000]  但是我們要經過禱告
[00:20:22.000 --> 00:20:24.000]  就好像大衛說
[00:20:24.000 --> 00:20:30.000]  我懼怕的時候要依靠你
[00:20:30.000 --> 00:20:35.000]  這樣原來在禱告裏面
[00:20:35.000 --> 00:20:39.000]  我們會去聆聽到神的說話
[00:20:39.000 --> 00:20:42.000]  我們會去
[00:20:42.000 --> 00:20:45.000]  直到聖靈讓我們去想起
[00:20:45.000 --> 00:20:47.000]  聖經的說話
[00:20:47.000 --> 00:20:50.000]  神的說話是會
[00:20:50.000 --> 00:20:53.000]  更加使我們成為一個勇敢的人
[00:20:53.000 --> 00:20:56.000]  第四節
[00:20:56.000 --> 00:20:58.000]  我依靠神
[00:20:58.000 --> 00:21:01.000]  我要讚美他的華語
[00:21:01.000 --> 00:21:04.000]  我依靠神必不懼怕
[00:21:04.000 --> 00:21:08.000]  血肉之軀能把我怎麼樣呢?
[00:21:08.000 --> 00:21:12.000]  前面說了我們不需要去
[00:21:12.000 --> 00:21:14.000]  抑壓我們各種的情緒
[00:21:14.000 --> 00:21:17.000]  或者一種恐懼的情緒
[00:21:17.000 --> 00:21:23.000]  這是不是很容易處理的事情
[00:21:23.000 --> 00:21:28.000]  但相反我們可以用更多的真理
[00:21:28.000 --> 00:21:33.000]  更多的神的說話去承托這種情緒
[00:21:33.000 --> 00:21:42.000]  讓我們有建設性的被疏導的恐懼
[00:21:42.000 --> 00:21:44.000]  大衛竟然可以這樣說
[00:21:44.000 --> 00:21:48.000]  我依靠神必不懼怕
[00:21:48.000 --> 00:21:53.000]  血肉之軀的人能把我怎麼樣呢?
[00:21:53.000 --> 00:21:55.000]  在後面那裡
[00:21:55.000 --> 00:21:58.000]  你看到這個豪情壯語
[00:21:58.000 --> 00:22:03.000]  甚至說起來好像令敵人都驚訝一樣
[00:22:03.000 --> 00:22:05.000]  明明是被人追殺
[00:22:05.000 --> 00:22:08.000]  明明是怕得不得了
[00:22:08.000 --> 00:22:11.000]  但為什麼現在竟然這樣說呢?
[00:22:11.000 --> 00:22:13.000]  我不怕
[00:22:13.000 --> 00:22:14.000]  我用不著怕
[00:22:14.000 --> 00:22:16.000]  我依靠神
[00:22:16.000 --> 00:22:25.000]  血肉之軀的人能把我怎麼樣呢?
[00:22:25.000 --> 00:22:30.000]  當然勇敢不是表示我們不懼怕
[00:22:30.000 --> 00:22:34.000]  只有一些人是面對危險的情況
[00:22:34.000 --> 00:22:36.000]  不懂得懼怕
[00:22:36.000 --> 00:22:39.000]  他才會有問題
[00:22:39.000 --> 00:22:41.000]  但一種勇敢的人
[00:22:41.000 --> 00:22:45.000]  就是他知道是懼怕
[00:22:45.000 --> 00:22:48.000]  他自然勇往直前
[00:22:48.000 --> 00:22:51.000]  面對他的人生
[00:22:51.000 --> 00:22:53.000]  這種是勇敢的人
[00:22:53.000 --> 00:22:57.000]  大衛成為一個勇敢的人
[00:22:57.000 --> 00:22:59.000]  重要我剛才說
[00:22:59.000 --> 00:23:05.000]  因為他是依靠神的話
[00:23:05.000 --> 00:23:09.000]  他的依靠是靠著神的應許
[00:23:09.000 --> 00:23:11.000]  神的說話
[00:23:11.000 --> 00:23:12.000]  所以他說我依靠神
[00:23:12.000 --> 00:23:15.000]  我要讚美神的說話
[00:23:15.000 --> 00:23:18.000]  讚美神的華語
[00:23:18.000 --> 00:23:20.000]  這個很重要
[00:23:20.000 --> 00:23:22.000]  他說我要讚美神
[00:23:22.000 --> 00:23:24.000]  但讚美神是什麼呢?
[00:23:24.000 --> 00:23:27.000]  就是讚美神的華語
[00:23:27.000 --> 00:23:30.000]  華語在希伯來文裡
[00:23:30.000 --> 00:23:33.000]  不只是一個言語
[00:23:33.000 --> 00:23:35.000]  一個言詞這麼簡單
[00:23:35.000 --> 00:23:39.000]  是一個華語的內容
[00:23:39.000 --> 00:23:44.000]  甚至有些成就的事情在裡面
[00:23:44.000 --> 00:23:47.000]  即是聖經裡所說的
[00:23:47.000 --> 00:23:50.000]  一些應許的華語
[00:23:50.000 --> 00:23:56.000]  一些有實質承諾的華語
[00:23:56.000 --> 00:24:00.000]  當然我們今天在新約的時代裡
[00:24:00.000 --> 00:24:04.000]  耶穌基督是最具體的一個應許
[00:24:04.000 --> 00:24:06.000]  在新約裡
[00:24:06.000 --> 00:24:09.000]  祂說的話的華語
[00:24:09.000 --> 00:24:11.000]  就是應許的華語
[00:24:11.000 --> 00:24:14.000]  就是能夠承傳的華語
[00:24:14.000 --> 00:24:15.000]  所以在第三節的時候
[00:24:15.000 --> 00:24:17.000]  我懼怕的時候
[00:24:17.000 --> 00:24:19.000]  我以依靠祢
[00:24:19.000 --> 00:24:23.000]  這個在當時的時色
[00:24:23.000 --> 00:24:26.000]  是一個未完成的動詞
[00:24:26.000 --> 00:24:31.000]  這樣說是繼續進行的
[00:24:31.000 --> 00:24:32.000]  意思就是
[00:24:32.000 --> 00:24:33.000]  我懼怕的時候
[00:24:33.000 --> 00:24:36.000]  不斷的、繼續的依靠祢
[00:24:36.000 --> 00:24:39.000]  但要留意到第四節就有點不同了
[00:24:39.000 --> 00:24:42.000]  當然在中文聖經裡就說
[00:24:42.000 --> 00:24:47.000]  沒有這個「時候」這個字
[00:24:47.000 --> 00:24:49.000]  沒有「我依靠祢的時候」
[00:24:49.000 --> 00:24:55.000]  我依靠祢的時候
[00:24:55.000 --> 00:24:57.000]  我就不懼怕
[00:24:57.000 --> 00:25:00.000]  但這個第四節是說
[00:25:00.000 --> 00:25:02.000]  我依靠神
[00:25:02.000 --> 00:25:05.000]  我要讚美神的話
[00:25:05.000 --> 00:25:13.000]  第四節的時色是一個完成式
[00:25:13.000 --> 00:25:18.000]  是一個已經領受了神的華語
[00:25:18.000 --> 00:25:21.000]  那個「依靠」是一個完成式
[00:25:21.000 --> 00:25:23.000]  是一個已經完成的行動
[00:25:23.000 --> 00:25:25.000]  所以在宣告的時候就說
[00:25:25.000 --> 00:25:28.000]  我已經依靠了神的華語
[00:25:28.000 --> 00:25:32.000]  所以我現在要讚美神的華語
[00:25:32.000 --> 00:25:35.000]  我是不懼怕的
