
[00:00:00.000 --> 00:00:05.000]  神總會做很多奇妙的事超乎我們的想像
[00:06:30.000 --> 00:06:31.000]  有一些行為
[00:06:31.000 --> 00:06:32.000]  他們就開始想
[00:06:32.000 --> 00:06:33.000]  怎麼辦怎麼辦
[00:06:33.000 --> 00:06:34.000]  要怎麼來回應他
[00:06:34.000 --> 00:06:36.000]  學校老師也是這樣
[00:06:36.000 --> 00:06:37.000]  有一個老師看到那些孩子來
[00:06:37.000 --> 00:06:41.000]  他們都在班上睡覺
[00:06:41.000 --> 00:06:42.000]  在課堂的時候睡覺
[00:06:42.000 --> 00:06:43.000]  所以他去考究
[00:06:43.000 --> 00:06:44.000]  到底怎麼回事
[00:06:44.000 --> 00:06:46.000]  原來打電動
[00:06:46.000 --> 00:06:48.000]  原來家裡又有一些狀況
[00:06:48.000 --> 00:06:49.000]  父母有一些爭吵
[00:06:49.000 --> 00:06:51.000]  所以他們都睡不著
[00:06:51.000 --> 00:06:54.000]  他明白他能夠幫忙處理
[00:06:54.000 --> 00:06:56.000]  一樣剛末日來臨的時候
[00:06:56.000 --> 00:06:58.000]  有什麼預兆呢
[00:06:58.000 --> 00:07:00.000]  我們怎麼回應呢
[00:07:00.000 --> 00:07:01.000]  剛進入九個
[00:07:01.000 --> 00:07:02.000]  我們說知道啦
[00:07:02.000 --> 00:07:03.000]  就是有很多災案
[00:07:03.000 --> 00:07:04.000]  沒有錯
[00:07:04.000 --> 00:07:05.000]  有很多災案
[00:07:05.000 --> 00:07:07.000]  可是到底怎麼回應他
[00:07:07.000 --> 00:07:09.000]  這些是重點嗎
[00:07:09.000 --> 00:07:10.000]  我們就看見在這裡的時候
[00:07:10.000 --> 00:07:12.000]  耶穌開始就講了
[00:07:12.000 --> 00:07:13.000]  在末世的時候
[00:07:13.000 --> 00:07:14.000]  有一些的預兆
[00:07:14.000 --> 00:07:15.000]  所以耶穌在來前
[00:07:15.000 --> 00:07:16.000]  有什麼預兆呢
[00:07:16.000 --> 00:07:17.000]  第一個
[00:07:17.000 --> 00:07:23.000]  有假基督出現
[00:07:23.000 --> 00:07:25.000]  有沒有 有
[00:07:25.000 --> 00:07:28.000]  不斷的時間點都有
[00:07:28.000 --> 00:07:30.000]  就是有假基督出現
[00:07:30.000 --> 00:07:33.000]  一直存在
[00:07:33.000 --> 00:07:35.000]  只是有時候我們在教會裡面
[00:07:35.000 --> 00:07:38.000]  有時候我們也不太跟外面聯繫的時候
[00:07:38.000 --> 00:07:40.000]  就不太清楚
[00:07:40.000 --> 00:07:41.000]  我就發現
[00:07:41.000 --> 00:07:44.000]  比如說全能神教會
[00:07:44.000 --> 00:07:51.000]  就是東方閃電
[00:07:51.000 --> 00:07:53.000]  前幾年鬧得很厲害
[00:07:53.000 --> 00:07:54.000]  其實現在還在做嗎
[00:07:54.000 --> 00:07:55.000]  還在做
[00:07:55.000 --> 00:07:56.000]  要換名字了
[00:07:56.000 --> 00:07:58.000]  現在不叫全能神教會
[00:07:58.000 --> 00:07:59.000]  現在叫什麼
[00:07:59.000 --> 00:08:01.000]  上次看了忘記了
[00:08:01.000 --> 00:08:05.000]  開始換名字
[00:08:05.000 --> 00:08:07.000]  這個一端早早在
[00:08:07.000 --> 00:08:10.000]  總統大會已經盛行很久
[00:08:10.000 --> 00:08:11.000]  因為旅遊
[00:08:11.000 --> 00:08:13.000]  因為某一些東西
[00:08:13.000 --> 00:08:16.000]  就是外配
[00:08:16.000 --> 00:08:19.000]  所以他們現在可以陸續來到台灣
[00:08:19.000 --> 00:08:20.000]  去到香港
[00:08:20.000 --> 00:08:22.000]  還可以去南阿波
[00:08:22.000 --> 00:08:24.000]  那個時期
[00:08:24.000 --> 00:08:25.000]  去年前年時期
[00:08:25.000 --> 00:08:33.000]  他們進到台北桃園很多個教會裡面去
[00:08:33.000 --> 00:08:36.000]  很多的牧者就在提醒說
[00:08:36.000 --> 00:08:38.000]  請大家注意一下
[00:08:38.000 --> 00:08:39.000]  然後我跟陳議員說
[00:08:39.000 --> 00:08:41.000]  我們就來注意一下我們教會
[00:08:41.000 --> 00:08:46.000]  就發現好像沒什麼發生
[00:08:46.000 --> 00:08:47.000]  有沒有 有
[00:08:47.000 --> 00:08:49.000]  聽說別的教會有一些人進去
[00:08:49.000 --> 00:08:50.000]  做一些教導
[00:08:50.000 --> 00:08:53.000]  有些人有警惕就沒有事情了
[00:08:53.000 --> 00:08:55.000]  他說要說的一件事情是
[00:08:55.000 --> 00:08:58.000]  好像有還是沒有
[00:08:58.000 --> 00:08:59.000]  其實就是有
[00:08:59.000 --> 00:09:00.000]  第二個呢
[00:09:00.000 --> 00:09:01.000]  還有什麼
[00:09:01.000 --> 00:09:02.000]  災案
[00:09:02.000 --> 00:09:03.000]  那這災案我就不用講了
[00:09:03.000 --> 00:09:04.000]  一堆
[00:09:04.000 --> 00:09:06.000]  現在你會發現
[00:09:06.000 --> 00:09:07.000]  你把它打開電視
[00:09:07.000 --> 00:09:08.000]  每天在報導
[00:09:08.000 --> 00:09:10.000]  就是不管在台灣
[00:09:10.000 --> 00:09:12.000]  還有國外都一樣
[00:09:12.000 --> 00:09:14.000]  有人禍有天災
[00:09:14.000 --> 00:09:15.000]  很多事情一直在發生
[00:09:15.000 --> 00:09:18.000]  一直在發生
[00:09:18.000 --> 00:09:19.000]  第三個
[00:09:19.000 --> 00:09:20.000]  基督徒被逼迫
[00:09:20.000 --> 00:09:21.000]  有沒有
[00:09:21.000 --> 00:09:22.000]  在台灣比較少
[00:09:22.000 --> 00:09:25.000]  台灣可能家裡面都是拜拜偶像
[00:09:25.000 --> 00:09:27.000]  但是年輕人會被逼迫
[00:09:27.000 --> 00:09:30.000]  可是國外好多
[00:09:30.000 --> 00:09:32.000]  真的很多基督徒被逼迫
[00:09:32.000 --> 00:09:34.000]  就是因為信仰
[00:09:34.000 --> 00:09:35.000]  不用講別的
[00:09:35.000 --> 00:09:36.000]  就是被信仰
[00:09:36.000 --> 00:09:38.000]  連在美國這個國家都一樣
[00:09:38.000 --> 00:09:39.000]  很多的校園槍擊事件
[00:09:39.000 --> 00:09:41.000]  都是因為他們要槍殺基督徒
[00:09:41.000 --> 00:09:43.000]  就這樣而已
[00:09:43.000 --> 00:09:44.000]  什麼理由
[00:09:44.000 --> 00:09:45.000]  沒有理由
[00:09:45.000 --> 00:09:47.000]  就是他覺得他很厭惡基督徒
[00:09:47.000 --> 00:09:48.000]  你會發現
[00:09:48.000 --> 00:09:50.000]  很多東西不太有理由了
[00:09:50.000 --> 00:09:52.000]  現在人跟關係的破壞
[00:09:52.000 --> 00:09:53.000]  人跟關係的衝突
[00:09:53.000 --> 00:09:55.000]  不太有理由了
[00:09:55.000 --> 00:09:56.000]  所以接下來
[00:09:56.000 --> 00:09:59.000]  人心就真的很多敗壞的事情發生
[00:09:59.000 --> 00:10:00.000]  會彼此陷害
[00:10:00.000 --> 00:10:01.000]  彼此恨惡
[00:10:01.000 --> 00:10:05.000]  然後愛心漸漸冷淡
[00:10:05.000 --> 00:10:06.000]  有人做這個實驗
[00:10:06.000 --> 00:10:11.000]  最近我看到YouTube有個影片
[00:10:11.000 --> 00:10:12.000]  就做這個實驗
[00:10:12.000 --> 00:10:13.000]  做什麼實驗呢
[00:10:13.000 --> 00:10:17.000]  就說有一個穿著那個
[00:10:17.000 --> 00:10:22.000]  很像那個有錢的太太
[00:10:22.000 --> 00:10:24.000]  就是她抱著一個孩子
[00:10:24.000 --> 00:10:28.000]  然後她去跟路人要兩塊錢
[00:10:28.000 --> 00:10:30.000]  她去要
[00:10:30.000 --> 00:10:32.000]  結果要到
[00:10:32.000 --> 00:10:34.000]  後來這個人就換裝
[00:10:34.000 --> 00:10:35.000]  換得破破爛爛的
[00:10:35.000 --> 00:10:37.000]  然後也抱著一個孩子
[00:10:37.000 --> 00:10:40.000]  然後去跟路人要錢
[00:10:40.000 --> 00:10:43.000]  然後被趕走
[00:10:43.000 --> 00:10:44.000]  本來在做實驗之前
[00:10:44.000 --> 00:10:46.000]  我們想說人應該有愛心
[00:10:46.000 --> 00:10:48.000]  這個人那麼有錢了
[00:10:48.000 --> 00:10:49.000]  他有需要
[00:10:49.000 --> 00:10:50.000]  不用幫他
[00:10:50.000 --> 00:10:51.000]  他有辦法
[00:10:51.000 --> 00:10:52.000]  那這個沒有錢的
[00:10:52.000 --> 00:10:53.000]  應該幫他一下
[00:10:53.000 --> 00:10:55.000]  不是
[00:10:55.000 --> 00:10:56.000]  那實驗證明出來是
[00:10:56.000 --> 00:10:57.000]  沒有
[00:10:57.000 --> 00:10:59.000]  有錢的比較會被接受幫助
[00:10:59.000 --> 00:11:00.000]  那個沒有錢的
[00:11:00.000 --> 00:11:02.000]  會被趕走
[00:11:02.000 --> 00:11:03.000]  因為現在人都覺得
[00:11:03.000 --> 00:11:05.000]  這些是騙人的
[00:11:05.000 --> 00:11:08.000]  要騙我的憐憫
[00:11:08.000 --> 00:11:10.000]  愛心漸漸沒有了
[00:11:10.000 --> 00:11:12.000]  是非開始顛倒
[00:11:12.000 --> 00:11:13.000]  這是什麼
[00:11:13.000 --> 00:11:15.000]  這是漠視
[00:11:15.000 --> 00:11:18.000]  還有一個預兆
[00:11:18.000 --> 00:11:19.000]  這只是預兆
[00:11:19.000 --> 00:11:21.000]  這只是讓你知道這件事
[00:11:21.000 --> 00:11:22.000]  那這件事我沒有辦法改變
[00:11:22.000 --> 00:11:23.000]  跟隔壁說
[00:11:23.000 --> 00:11:27.000]  完全沒有辦法改變
[00:11:27.000 --> 00:11:28.000]  它就是一個記號
[00:11:28.000 --> 00:11:30.000]  然後你看見了
[00:11:30.000 --> 00:11:33.000]  那漠視就會有約束的四個
[00:11:33.000 --> 00:11:35.000]  可是有一個條件是很特別
[00:11:35.000 --> 00:11:36.000]  這是我今天
[00:11:36.000 --> 00:11:37.000]  要跟弟兄妹來分享的
[00:11:37.000 --> 00:11:39.000]  重點不在那個災難
[00:11:39.000 --> 00:11:41.000]  我覺得那個災難不算
[00:11:41.000 --> 00:11:43.000]  因為耶穌講了那麼多來在
[00:11:43.000 --> 00:11:44.000]  但是他後面呢
[00:11:44.000 --> 00:11:47.000]  他提到末期來到的時間點是什麼呢
[00:11:47.000 --> 00:11:49.000]  末期來到的時間點
[00:11:49.000 --> 00:11:53.000]  是耶穌我們應該要完成的一件事
[00:11:53.000 --> 00:11:54.000]  什麼事
[00:11:54.000 --> 00:11:56.000]  請大家來讀第十四節
[00:11:56.000 --> 00:11:57.000]  我們一起來讀
[00:11:57.000 --> 00:11:59.000]  這天國的福音
[00:11:59.000 --> 00:12:01.000]  要傳遍天下
[00:12:01.000 --> 00:12:03.000]  貴萬民作見證
[00:12:03.000 --> 00:12:05.000]  然後末期才來到
[00:12:05.000 --> 00:12:09.000]  真正一個很重要的一個
[00:12:09.000 --> 00:12:10.000]  不算預兆
[00:12:10.000 --> 00:12:12.000]  很重要一個條件
[00:12:12.000 --> 00:12:13.000]  或是很重要
[00:12:13.000 --> 00:12:16.000]  耶穌要我們回應的一件事情
[00:12:16.000 --> 00:12:17.000]  是什麼
[00:12:17.000 --> 00:12:20.000]  天國的福音要傳遍天下
[00:12:20.000 --> 00:12:22.000]  對萬民作見證
[00:12:22.000 --> 00:12:24.000]  這件事怎麼發生呢
[00:12:24.000 --> 00:12:25.000]  這件事不會自然發生
[00:12:25.000 --> 00:12:28.000]  這件事除了有人要去回應上帝
[00:12:28.000 --> 00:12:30.000]  這件事才會發生
[00:12:30.000 --> 00:12:33.000]  你說那我不想回應這件事
[00:12:33.000 --> 00:12:35.000]  因為我不想末期來得到
[00:12:35.000 --> 00:12:36.000]  那我要告訴你
[00:12:36.000 --> 00:12:41.000]  那個災難就越來越長久
[00:12:41.000 --> 00:12:43.000]  所以在第十三節才會有一個
[00:12:43.000 --> 00:12:46.000]  那一道幾個必然得救
[00:12:46.000 --> 00:12:49.000]  也就是說你要活在這災難有多久
[00:12:49.000 --> 00:12:55.000]  你就不要讓福音貫傳全世界
[00:12:55.000 --> 00:12:58.000]  很多人沒有想這件事
[00:12:58.000 --> 00:13:00.000]  很多人覺得傳福音呢
[00:13:00.000 --> 00:13:02.000]  可有可無
[00:13:02.000 --> 00:13:03.000]  反正他信也不信耶穌
[00:13:03.000 --> 00:13:05.000]  沒有關係
[00:13:05.000 --> 00:13:06.000]  信就拯救他
[00:13:06.000 --> 00:13:08.000]  反正我信了耶穌
[00:13:08.000 --> 00:13:10.000]  很多人很關心
[00:13:10.000 --> 00:13:12.000]  或是很多人傳福音傳久了
[00:13:12.000 --> 00:13:13.000]  他也忘記了
[00:13:13.000 --> 00:13:18.000]  失去方向跟策略
[00:13:18.000 --> 00:13:19.000]  其實不是在教會裡面
[00:13:19.000 --> 00:13:21.000]  每年都要辦這種夏令會
[00:13:21.000 --> 00:13:24.000]  全人挑戰王
[00:13:24.000 --> 00:13:25.000]  他雖然成為教會
[00:13:25.000 --> 00:13:29.000]  一直在運轉的一個節目
[00:13:29.000 --> 00:13:30.000]  每個暑假呢
[00:13:30.000 --> 00:13:33.000]  我們就要開始來辦這件事
[00:13:33.000 --> 00:13:35.000]  那每次我會問上帝說
[00:13:35.000 --> 00:13:41.000]  上帝 究竟我為什麼要再辦這件事
[00:13:41.000 --> 00:13:43.000]  因為每次辦這個活動
[00:13:43.000 --> 00:13:44.000]  大家都覺得
[00:13:44.000 --> 00:13:46.000]  前面呢
[00:13:46.000 --> 00:13:47.000]  會覺得很興奮
[00:13:47.000 --> 00:13:50.000]  中間就開始吵吵鬧鬧
[00:13:50.000 --> 00:13:54.000]  辦完以後開始一堆人來跟我們喊累
[00:13:54.000 --> 00:13:55.000]  好累啊
[00:13:55.000 --> 00:13:56.000]  好辛苦喔
[00:13:56.000 --> 00:13:59.000]  都不能睡覺
[00:13:59.000 --> 00:14:01.000]  我說為什麼搞這種東西
[00:14:01.000 --> 00:14:02.000]  然後如果是呢
[00:14:02.000 --> 00:14:04.000]  有人信主我們很快樂
[00:14:04.000 --> 00:14:05.000]  但是呢
[00:14:05.000 --> 00:14:06.000]  後來又看見呢
[00:14:06.000 --> 00:14:08.000]  跟進工作做不好
[00:14:08.000 --> 00:14:10.000]  就發現要幹嘛
[00:14:10.000 --> 00:14:12.000]  每年都來搞一次
[00:14:12.000 --> 00:14:14.000]  你會發現
[00:14:14.000 --> 00:14:16.000]  不是為了辦而辦
[00:14:16.000 --> 00:14:17.000]  不是因為有這個活動
[00:14:17.000 --> 00:14:19.000]  才辦這個活動
[00:14:19.000 --> 00:14:22.000]  其實我每次的感動是什麼呢
[00:14:22.000 --> 00:14:27.000]  是我看見有人尾聲在這件事裡面
[00:14:27.000 --> 00:14:30.000]  這次有一些窮工告我們當中
[00:14:30.000 --> 00:14:32.000]  我就想說
[00:14:32.000 --> 00:14:36.000]  他不是上班嗎
[00:14:36.000 --> 00:14:38.000]  我說你不是上班嗎
[00:14:38.000 --> 00:14:40.000]  他說我就請三天假
[00:14:40.000 --> 00:14:42.000]  我說喔 不錯
[00:14:42.000 --> 00:14:43.000]  另外一個我說
[00:14:43.000 --> 00:14:45.000]  你不是剛去工作嗎
[00:14:45.000 --> 00:14:46.000]  怎麼有
[00:14:46.000 --> 00:14:49.000]  我說你怎麼樣
[00:14:49.000 --> 00:14:51.000]  他說他請兩天假
[00:14:51.000 --> 00:14:53.000]  他說你不是剛去工作嗎
[00:14:53.000 --> 00:14:55.000]  對啊 剛過三個月
[00:14:55.000 --> 00:14:56.000]  我說三個月可以請假
[00:14:56.000 --> 00:15:01.000]  還有外商公司可以請假
[00:15:01.000 --> 00:15:03.000]  我想說喔
[00:15:03.000 --> 00:15:05.000]  而且他說因為是按比例制
[00:15:05.000 --> 00:15:08.000]  所以外商公司他們說比例
[00:15:08.000 --> 00:15:10.000]  不是要買一年
[00:15:10.000 --> 00:15:11.000]  就是按比例
[00:15:11.000 --> 00:15:12.000]  所以他過三個月
[00:15:12.000 --> 00:15:14.000]  所以他有兩天假
[00:15:14.000 --> 00:15:16.000]  還有因為他那個活動呢
[00:15:16.000 --> 00:15:18.000]  是常常有要加班的
[00:15:18.000 --> 00:15:19.000]  那加班呢
[00:15:19.000 --> 00:15:21.000]  他們就說那我就補休給你
[00:15:21.000 --> 00:15:27.000]  所以他就可以給你假期
[00:15:27.000 --> 00:15:30.000]  我感動的是這樣一回事
[00:15:30.000 --> 00:15:33.000]  就是呢
[00:15:33.000 --> 00:15:36.000]  為了福音的緣故
[00:15:36.000 --> 00:15:41.000]  他們就願意把他的年假拿出來
[00:15:41.000 --> 00:15:43.000]  神要做很多的事情
[00:15:43.000 --> 00:15:44.000]  在我們生命當中
[00:15:44.000 --> 00:15:47.000]  但是我們怎麼回應這些事呢
[00:15:47.000 --> 00:15:49.000]  耶穌告訴我們了
[00:15:49.000 --> 00:15:51.000]  他說天國的福音呢
[00:15:51.000 --> 00:15:52.000]  要傳遍天下
[00:15:52.000 --> 00:15:54.000]  對萬民作見證
[00:15:54.000 --> 00:15:56.000]  然後末期才來到
[00:15:56.000 --> 00:15:58.000]  所以耶穌提醒我們一件事情
[00:15:58.000 --> 00:16:01.000]  就是災難一直在發生
[00:16:01.000 --> 00:16:03.000]  如果我們不讓這個福音一直廣傳
[00:16:03.000 --> 00:16:06.000]  災難一樣繼續發生
[00:16:06.000 --> 00:16:08.000]  所以那時間越拖越長
[00:16:08.000 --> 00:16:10.000]  越滾越大
[00:16:10.000 --> 00:16:13.000]  直到福音傳遍天下的時候
[00:16:13.000 --> 00:16:15.000]  這災難可以止息
[00:16:15.000 --> 00:16:18.000]  為什麼 因為耶穌再來
[00:16:18.000 --> 00:16:23.000]  耶穌再來不是來結束這個世界
[00:16:23.000 --> 00:16:24.000]  完整的講是
[00:16:24.000 --> 00:16:29.000]  耶穌再來是來結束這個越來越敗壞的世界
[00:16:29.000 --> 00:16:32.000]  給我們一個新的世界
[00:16:32.000 --> 00:16:35.000]  聖經裡面叫新天新地
[00:16:35.000 --> 00:16:37.000]  所以祂不是來結束而已
[00:16:37.000 --> 00:16:41.000]  祂是要來開始
[00:16:41.000 --> 00:16:43.000]  所以其實回應這個耶穌再來
[00:16:43.000 --> 00:16:46.000]  其實我們心所想的不是那個災難
[00:16:46.000 --> 00:16:48.000]  我們心所想的應該是什麼
[00:16:48.000 --> 00:16:50.000]  就是有一個新天新地
[00:16:50.000 --> 00:16:52.000]  就是不再有眼淚
[00:16:52.000 --> 00:16:53.000]  不再有黑暗
[00:16:53.000 --> 00:17:00.000]  不再有罪惡的世界會發生
[00:17:00.000 --> 00:17:02.000]  這些道理我們應用在哪裡呢
[00:17:02.000 --> 00:17:05.000]  我們應用在我們生活裡面
[00:17:05.000 --> 00:17:08.000]  為什麼我們需要抓強盜 抓小偷
[00:17:08.000 --> 00:17:10.000]  然後把他關在監牢裡面
[00:17:10.000 --> 00:17:13.000]  然後看看能不能有悔改的機會
[00:17:13.000 --> 00:17:16.000]  因為我們想讓他重生
