
[00:00:00.000 --> 00:00:09.000]  剛纔那首詩歌是講感恩
[00:05:26.000 --> 00:05:30.000]  要很深入可以讓大象洗澡
[00:05:30.000 --> 00:05:34.000]  我大概定了一個框架
[00:05:34.000 --> 00:05:37.000]  我大概定了一個框架
[00:05:37.000 --> 00:05:40.000]  我用約翰福音提到有七個神蹟
[00:05:40.000 --> 00:05:43.000]  我提到約翰福音當中有七個神蹟
[00:05:43.000 --> 00:05:46.000]  然後很多時候耶穌施行一個神蹟之後
[00:05:46.000 --> 00:05:47.000]  然後很多時候耶穌施行一個神蹟之後
[00:05:47.000 --> 00:05:50.000]  就有一個講論用我事做主題
[00:05:50.000 --> 00:05:52.000]  耶穌在行了神蹟之後
[00:05:52.000 --> 00:05:55.000]  就有一個講論是用我事做講題的
[00:05:55.000 --> 00:05:56.000]  耶穌在行了神蹟之後就有一個講論是用我事做講題的
[00:05:56.000 --> 00:05:58.000]  還有我選了七個場景
[00:05:58.000 --> 00:05:59.000]  還有我選了七個場景
[00:05:59.000 --> 00:06:01.000]  我也選了七個場景
[00:06:01.000 --> 00:06:06.000]  所以三七二十一大概用二十一篇的信息貫穿整個約翰福音
[00:06:06.000 --> 00:06:09.000]  所以三七二十一就大概用二十一個講論來貫穿整卷的約翰福音
[00:06:09.000 --> 00:06:14.000]  所以三七二十一大概用二十一個講論來貫穿整卷的約翰福音
[00:06:14.000 --> 00:06:17.000]  約翰福音是一卷充滿神學性的書卷
[00:06:17.000 --> 00:06:20.000]  約翰福音是一卷充滿神學性的書卷
[00:06:20.000 --> 00:06:20.000]  約翰福音是一卷充滿神學性的書卷
[00:06:20.000 --> 00:06:20.000]  約翰福音是一卷充滿神學性的書卷
[00:06:20.000 --> 00:06:20.000]  約翰福音是一卷充滿神學性的書卷
[00:06:20.000 --> 00:06:20.000]  約翰福音是一卷充滿神學性的書卷
[00:06:20.000 --> 00:06:27.000]  約翰福音是一卷充滿神學性的書卷
[00:06:27.000 --> 00:06:41.000]  我們稱爲神學導論,已經有無數的著作研究這十八節聖經
[00:06:41.000 --> 00:06:49.000]  神蹟在約翰福音裏面,在英語我們通常叫做Miracle
[00:06:49.000 --> 00:06:49.000]  神蹟在約翰福音裏面,在英語我們通常叫做Miracle
[00:06:49.000 --> 00:06:51.000]  神蹟在約翰福音裏面,在英語我們通常叫做Miracle
[00:06:51.000 --> 00:06:56.000]  一般我們理解是超自然的事情
[00:06:56.000 --> 00:06:57.000]  一般我們理解是超自然的事情
[00:06:57.000 --> 00:07:00.000]  當然在福音書的記載就彰顯上帝的大能
[00:07:00.000 --> 00:07:04.000]  當然在福音書裏面就是彰顯神的大能
[00:07:04.000 --> 00:07:08.000]  但在約翰福音裏面就有一個特定的神學的意義
[00:07:08.000 --> 00:07:13.000]  可是在約翰福音裏面是有一個很特定的神學意義的
[00:07:13.000 --> 00:07:18.000]  約翰去形容耶穌施行神蹟這個字
[00:07:18.000 --> 00:07:21.000]  約翰形容耶穌施行神蹟這個字
[00:07:21.000 --> 00:07:25.000]  我們可以稱爲標記或者表徵
[00:07:25.000 --> 00:07:27.000]  我們可以稱爲標記或者表徵
[00:07:27.000 --> 00:07:29.000]  英語叫做Sign
[00:07:29.000 --> 00:07:30.000]  英語叫做Sign
[00:07:30.000 --> 00:07:34.000]  好像一個牌,一個指向,一個方向
[00:07:34.000 --> 00:07:37.000]  好像一個路牌,指向一個方向
[00:07:37.000 --> 00:07:41.000]  神蹟,意思就是神蹟不是我們追求的重點
[00:07:41.000 --> 00:07:43.000]  神蹟不是我們追求的重點
[00:07:43.000 --> 00:07:45.000]  神蹟只是一個標記
[00:07:45.000 --> 00:07:46.000]  神蹟只是一個標記
[00:07:46.000 --> 00:07:50.000]  我們看見那個神蹟就看見那個標記
[00:07:50.000 --> 00:07:52.000]  我們看到神蹟就看到標記
[00:07:52.000 --> 00:07:54.000]  是指向那位施行神蹟的基督
[00:07:54.000 --> 00:07:57.000]  是指向那位施行神蹟的基督
[00:07:57.000 --> 00:07:59.000]  大家都知道穆斯最近一年多
[00:07:59.000 --> 00:08:01.000]  每逢星期一都去行山
[00:08:01.000 --> 00:08:07.000]  大家都知道穆斯最近一年都喜歡星期一去遠足
[00:08:07.000 --> 00:08:10.000]  在山上經常會看見一些指示牌
[00:08:10.000 --> 00:08:14.000]  在山上經常會看見一些指示的路牌
[00:08:14.000 --> 00:08:18.000]  譬如我看見一個牌寫着荔枝窩九公里
[00:08:18.000 --> 00:08:22.000]  譬如我看見一個牌寫着荔枝窩九公里
[00:08:22.000 --> 00:08:26.000]  表示我們距離荔枝窩還有九公里
[00:08:26.000 --> 00:08:31.000]  表示我們距離荔枝窩還有九公里
[00:08:31.000 --> 00:08:33.000]  我不會說明明我看見荔枝窩
[00:08:33.000 --> 00:08:34.000]  我不會說明明我看見荔枝窩
[00:08:34.000 --> 00:08:36.000]  我不會說明明我看見荔枝窩
[00:08:36.000 --> 00:08:38.000]  那個路牌明明寫着荔枝窩
[00:08:38.000 --> 00:08:40.000]  那個路牌明明寫着荔枝窩
[00:08:40.000 --> 00:08:42.000]  我就已經到達了荔枝窩
[00:08:42.000 --> 00:08:44.000]  我就已經到達了荔枝窩
[00:08:44.000 --> 00:08:48.000]  只是一個路牌指向你還有一段距離
[00:08:48.000 --> 00:08:54.000]  只是一個路牌指向你還有一段距離
[00:08:54.000 --> 00:08:56.000]  神蹟本身也是一個場景
[00:08:56.000 --> 00:08:58.000]  神蹟本身也是一個場景
[00:08:58.000 --> 00:09:00.000]  它指向一個更重要的意義
[00:09:00.000 --> 00:09:03.000]  它指向一個更重要的意義
[00:09:03.000 --> 00:09:05.000]  就是這位施行神蹟的基督
[00:09:05.000 --> 00:09:08.000]  就是那位施行神蹟的基督
[00:09:08.000 --> 00:09:12.000]  就是透過這個場景讓我們更認識這位基督
[00:09:12.000 --> 00:09:15.000]  就是透過這個場景讓我們更認識基督
[00:09:15.000 --> 00:09:18.000]  我們再次說不是追求神蹟
[00:09:18.000 --> 00:09:20.000]  我們再次說不是追求神蹟
[00:09:20.000 --> 00:09:24.000]  神蹟是一個媒介讓我們更深去認識耶穌基督
[00:09:24.000 --> 00:09:29.000]  神蹟只是一個媒介讓我們更深的認識耶穌基督
[00:09:29.000 --> 00:09:33.000]  四方書裏面一共記載了大概39個神蹟
[00:09:33.000 --> 00:09:35.000]  在四卷的福音書裏面
[00:09:35.000 --> 00:09:39.000]  大概記載了有39個神蹟
[00:09:39.000 --> 00:09:41.000]  有人這樣形容耶穌
[00:09:41.000 --> 00:09:45.000]  似乎沒有過分去濫用祂的大能
[00:09:45.000 --> 00:09:50.000]  有人形容耶穌似乎沒有過分使用祂的能力
[00:09:50.000 --> 00:09:53.000]  也沒有刻意地去隱藏祂自己的能力
[00:09:53.000 --> 00:09:56.000]  也沒有刻意隱藏祂的能力
[00:09:56.000 --> 00:09:58.000]  你想想在耶穌的年代
[00:09:58.000 --> 00:10:00.000]  祂們面對的問題都不少
[00:10:00.000 --> 00:10:02.000]  你想想看耶穌的年代
[00:10:02.000 --> 00:10:04.000]  祂們面對的問題也不少
[00:10:04.000 --> 00:10:07.000]  但耶穌似乎沒有意義去解決這些問題
[00:10:07.000 --> 00:10:11.000]  但耶穌似乎沒有意義去解決這些問題
[00:10:11.000 --> 00:10:13.000]  猶太人依然是亡國
[00:10:13.000 --> 00:10:15.000]  猶太人依然是亡國
[00:10:15.000 --> 00:10:18.000]  被羅馬人奴役
[00:10:18.000 --> 00:10:21.000]  被羅馬人奴役
[00:10:21.000 --> 00:10:23.000]  講不上什麼人權
[00:10:23.000 --> 00:10:25.000]  講不上什麼人權
[00:10:25.000 --> 00:10:26.000]  窮人仍然貧窮
[00:10:26.000 --> 00:10:29.000]  貧窮的人依然貧窮
[00:10:29.000 --> 00:10:31.000]  奴隸被人踐踏
[00:10:31.000 --> 00:10:32.000]  奴隸被人踐踏
[00:10:32.000 --> 00:10:34.000]  飢餓的人仍然捱餓
[00:10:34.000 --> 00:10:36.000]  飢餓的人仍然挨肚餓
[00:10:36.000 --> 00:10:37.000]  飢餓的人仍然挨肚餓
[00:10:37.000 --> 00:10:38.000]  惡人可以得逞
[00:10:38.000 --> 00:10:40.000]  惡人仍然是得逞
[00:10:40.000 --> 00:10:43.000]  社會充滿很多的不公不義不平黑暗
[00:10:43.000 --> 00:10:47.000]  社會充滿了不公義不平衡黑暗
[00:10:47.000 --> 00:10:51.000]  但耶穌似乎沒有意義去解決這些社會問題
[00:10:51.000 --> 00:10:55.000]  可是耶穌好像沒有意義去解決這些問題
[00:10:55.000 --> 00:10:57.000]  難怪日後你發現猶太人
[00:10:57.000 --> 00:11:01.000]  爲什麼覺得耶穌這位似乎好像尼賽亞
[00:11:01.000 --> 00:11:05.000]  難怪猶太人後來發現這個好像是尼賽亞
[00:11:05.000 --> 00:11:07.000]  其實是一個紙老虎
[00:11:07.000 --> 00:11:09.000]  其實等於一隻紙老虎
[00:11:09.000 --> 00:11:15.000]  所以當後期他們高聲說要釘在十字架上
[00:11:15.000 --> 00:11:16.000]  就是這個原因
[00:11:16.000 --> 00:11:19.000]  所以他們後期高聲喊叫說
[00:11:19.000 --> 00:11:21.000]  把耶穌釘在十字架上
[00:11:21.000 --> 00:11:22.000]  就是這個原因
[00:11:22.000 --> 00:11:26.000]  因爲他們沒有辦法接受一個看起來無助無能
[00:11:26.000 --> 00:11:30.000]  因爲他們不能接受看起來一個無助無能
[00:11:30.000 --> 00:11:32.000]  又沒有光彩又沒有政治野心的尼賽亞
[00:11:32.000 --> 00:11:35.000]  又沒有光彩又沒有政治野心的尼賽亞
[00:11:35.000 --> 00:11:40.000]  費力揚是一本書叫做我永遠不能明白的耶穌
[00:11:40.000 --> 00:11:44.000]  費力揚是一本書叫做我永遠不能明白的耶穌
[00:11:44.000 --> 00:11:49.000]  他在裏面引述了一段前蘇聯真理報的主編的話
[00:11:49.000 --> 00:11:49.000]  他在裏面引述了一段前蘇聯真理報的主編的話
[00:11:49.000 --> 00:11:55.000]  他在裏面引述了一段前蘇聯真理報的主編話
[00:11:55.000 --> 00:12:00.000]  他主要是形容整個蘇聯的變化
[00:12:00.000 --> 00:12:04.000]  他主要是形容整個蘇聯的變化
[00:12:04.000 --> 00:12:08.000]  他說我們蘇聯人提倡一種愛國主義
[00:12:08.000 --> 00:12:11.000]  他說我們蘇聯人提倡一種愛國主義
[00:12:11.000 --> 00:12:13.000]  和你們基督徒是同樣有理想的
[00:12:13.000 --> 00:12:16.000]  和你們基督徒是同樣有理想的
[00:12:16.000 --> 00:12:19.000]  我們渴望建立一個無私無爭執
[00:12:19.000 --> 00:12:23.000]  我們渴望建立一個無私無爭執
[00:12:23.000 --> 00:12:25.000]  公平人愛和平的社會
[00:12:25.000 --> 00:12:28.000]  公平人愛和平的社會
[00:12:28.000 --> 00:12:30.000]  但我們做夢也想不到
[00:12:30.000 --> 00:12:31.000]  但我們做夢也想不到
[00:12:31.000 --> 00:12:33.000]  我們經過一百年的實驗
[00:12:33.000 --> 00:12:35.000]  我們經過一百年的實驗
[00:12:35.000 --> 00:12:37.000]  我們以爲可以建立一個理想的國度
[00:12:37.000 --> 00:12:40.000]  我們以爲可以建立一個理想的國度
[00:12:40.000 --> 00:12:43.000]  但我們建立了一個令人更失望的政府
[00:12:43.000 --> 00:12:46.000]  但我們建立了一個令人更失望的政府
[00:12:46.000 --> 00:12:51.000]  我們曾經鼓勵這些俄國人捐錢給有需要的同胞
[00:12:51.000 --> 00:12:51.000]  我們曾經鼓勵這些俄國人捐錢給有需要的同胞
[00:12:51.000 --> 00:12:56.000]  我們曾經鼓勵這些俄國人捐錢給有需要的同胞
[00:12:56.000 --> 00:12:59.000]  但他們寧願花錢去喝酒也不伸出援手
[00:12:59.000 --> 00:13:04.000]  但他們寧願花錢去喝酒也不伸出援手
[00:13:04.000 --> 00:13:05.000]  爲什麼會這樣呢?
[00:13:05.000 --> 00:13:06.000]  爲什麼會這樣呢?
[00:13:06.000 --> 00:13:07.000]  我們只有一個結論
[00:13:07.000 --> 00:13:09.000]  我們只有一個結論
[00:13:09.000 --> 00:13:10.000]  如果人的內心不改變
[00:13:10.000 --> 00:13:11.000]  如果人的內心不改變
[00:13:11.000 --> 00:13:12.000]  如果人的內心不改變
[00:13:12.000 --> 00:13:14.000]  一切的制度都是枉然的
[00:13:14.000 --> 00:13:16.000]  一切的制度都是枉然的
[00:13:16.000 --> 00:13:19.000]  人永遠建立不了一個烏托邦
[00:13:19.000 --> 00:13:22.000]  人永遠建立不了烏托邦
[00:13:22.000 --> 00:13:25.000]  難道我用槍指着人去做好人呢?
[00:13:25.000 --> 00:13:29.000]  我們難道用槍指着對方強迫他去做好人嗎?
[00:13:29.000 --> 00:13:31.000]  很多時候不是社會的問題
[00:13:31.000 --> 00:13:33.000]  很多時候不是社會的問題
[00:13:33.000 --> 00:13:34.000]  不是制度的問題
[00:13:34.000 --> 00:13:35.000]  不是制度的問題
[00:13:35.000 --> 00:13:37.000]  是人內心的敗壞
[00:13:37.000 --> 00:13:39.000]  是人內心的敗壞
[00:13:39.000 --> 00:13:40.000]  如果我們不解決人的內心
[00:13:40.000 --> 00:13:42.000]  如果我們不解決人的內心
[00:13:42.000 --> 00:13:44.000]  一切的制度都是枉然的
[00:13:44.000 --> 00:13:46.000]  一切的制度都是枉然的
[00:13:46.000 --> 00:13:48.000]  因爲制度是人去執行的
[00:13:48.000 --> 00:13:51.000]  因爲制度是人去執行的
[00:13:51.000 --> 00:13:54.000]  所以耶穌的使命不是用強權
[00:13:54.000 --> 00:13:57.000]  所以耶穌的使命不是用強權
[00:13:57.000 --> 00:14:00.000]  不是用暴力去建立一個天國
[00:14:00.000 --> 00:14:03.000]  不是用制度或者暴力去建立一個天國
[00:14:03.000 --> 00:14:07.000]  他也不是用超自然的能力去建立一個人間的天堂
[00:14:07.000 --> 00:14:11.000]  他也不是用超自然的人力去建立一個天堂
[00:14:11.000 --> 00:14:15.000]  他也不是不斷用神蹟去提升自己的身份
[00:14:15.000 --> 00:14:19.000]  他也不是藉着神蹟不斷提升自己的身份
[00:14:19.000 --> 00:14:21.000]  對耶穌來說
[00:14:21.000 --> 00:14:24.000]  神蹟的重點不是異能
[00:14:24.000 --> 00:14:26.000]  神蹟的重點不是異能
[00:14:26.000 --> 00:14:27.000]  是一個信息
[00:14:27.000 --> 00:14:28.000]  是一個信息
[00:14:28.000 --> 00:14:30.000]  神蹟就好像一個比喻
[00:14:30.000 --> 00:14:31.000]  神蹟就好像一個比喻
[00:14:31.000 --> 00:14:33.000]  好像一個視覺上的比喻
[00:14:33.000 --> 00:14:34.000]  視覺上的比喻
[00:14:34.000 --> 00:14:37.000]  就以耶穌行第一個神蹟爲例
[00:14:37.000 --> 00:14:39.000]  就以耶穌所行的第一個神蹟爲例
[00:14:39.000 --> 00:14:42.000]  就以耶穌所行的第一個神蹟爲例
[00:14:42.000 --> 00:14:44.000]  是約翰福音第一個神蹟爲例
[00:14:44.000 --> 00:14:45.000]  他用水變爲酒
[00:14:45.000 --> 00:14:47.000]  他用水變酒
[00:14:47.000 --> 00:14:50.000]  那個重點不是超自然的變化
[00:14:50.000 --> 00:14:53.000]  那個重點不是超自然的變化
[00:14:53.000 --> 00:14:55.000]  不是說量變
[00:14:55.000 --> 00:14:57.000]  不是說量變
[00:14:57.000 --> 00:14:58.000]  不是說質變
[00:14:58.000 --> 00:15:00.000]  不是說質變
[00:15:00.000 --> 00:15:02.000]  明明是水怎麼會變成酒呢
[00:15:02.000 --> 00:15:04.000]  明明是水怎麼會變成酒呢
[00:15:04.000 --> 00:15:06.000]  他有一個更重要的屬靈的意義
[00:15:06.000 --> 00:15:08.000]  他有一個更重要的屬靈的意義
[00:15:08.000 --> 00:15:10.000]  開展一個新的紀元
[00:15:10.000 --> 00:15:12.000]  開展一個新的紀元
[00:15:12.000 --> 00:15:14.000]  研究約翰福音的學者指出
[00:15:14.000 --> 00:15:17.000]  研究約翰福音的學者指出
[00:15:17.000 --> 00:15:20.000]  婚宴的場景不是單單是一個婚宴
[00:15:20.000 --> 00:15:23.000]  婚宴的場景不是單純一個婚宴
[00:15:23.000 --> 00:15:26.000]  如果我們平面去讀這個只是一個婚宴
[00:15:26.000 --> 00:15:30.000]  如果我們平面去讀這個只是一個婚宴
[00:15:30.000 --> 00:15:34.000]  你就忽略了約翰福音背後很精彩的神學意義
[00:15:34.000 --> 00:15:38.000]  你就忽略了約翰福音背後很精彩的屬靈意義
[00:15:38.000 --> 00:15:40.000]  其實婚宴這個場景
[00:15:40.000 --> 00:15:42.000]  其實婚宴這個場景
[00:15:42.000 --> 00:15:45.000]  承載着龍後天國延續的意義
[00:15:45.000 --> 00:15:49.000]  承載着龍後天國延續的意義
[00:15:49.000 --> 00:15:54.000]  聖經裏面提到耶穌多次邀請猶太人去赴天國的筵席
[00:15:54.000 --> 00:15:59.000]  聖經裏面很多次提到耶穌邀請猶太人去赴天國的筵席
[00:15:59.000 --> 00:16:01.000]  遭到他們的拒絕
[00:16:01.000 --> 00:16:02.000]  可是猶太人拒絕
[00:16:02.000 --> 00:16:04.000]  結果救恩就臨到外邦人
[00:16:04.000 --> 00:16:06.000]  結果救恩就臨到外邦人
[00:16:06.000 --> 00:16:10.000]  如果我們用天國的筵席去解讀整個加拿大婚宴的話
[00:16:10.000 --> 00:16:14.000]  如果我們用天國的筵席去解讀加拿大婚宴的話
[00:16:14.000 --> 00:16:16.000]  大家就馬上會明白
[00:16:16.000 --> 00:16:17.000]  大家就馬上會明白
[00:16:17.000 --> 00:16:22.000]  當耶穌的母親提出婚宴沒有了
[00:16:22.000 --> 00:16:25.000]  當耶穌母親提出婚宴沒有了
[00:16:25.000 --> 00:16:27.000]  耶穌的回應我的時候都還沒到
[00:16:27.000 --> 00:16:29.000]  耶穌的回應我的時候都還沒到
[00:16:29.000 --> 00:16:32.000]  所以我們不是在說有沒有禮貌
[00:16:32.000 --> 00:16:34.000]  我們不是說有沒有禮貌
[00:16:34.000 --> 00:16:37.000]  如果你只放在有沒有禮貌的層次是很低的
[00:16:37.000 --> 00:16:41.000]  如果你只放在有沒有禮貌的層次是很低的
[00:16:41.000 --> 00:16:45.000]  耶穌在說天國的筵席我都還沒提時候
[00:16:45.000 --> 00:16:49.000]  耶穌是說天國的筵席時間還沒有到
[00:16:49.000 --> 00:16:50.000]  耶穌是說天國的筵席時間還沒有到
[00:16:50.000 --> 00:16:53.000]  如果你用天國的筵席去解釋加拿大婚宴
[00:16:53.000 --> 00:16:56.000]  如果你用天國的筵席去解釋加拿大婚宴
[00:16:56.000 --> 00:17:01.000]  你就會明白爲什麼婚宴上或者家庭上有那麼多的器皿
[00:17:01.000 --> 00:17:06.000]  你就會明白爲什麼婚宴上或者家庭上有那麼多的器皿
[00:17:06.000 --> 00:17:08.000]  所有的器皿都不用
[00:17:08.000 --> 00:17:10.000]  所有的器皿都不用
[00:17:10.000 --> 00:17:14.000]  祂偏偏選擇猶太人潔淨用的六個水缸來裝水
[00:17:14.000 --> 00:17:22.000]  耶穌就偏偏選擇猶太人用潔淨的六缸水的水缸來聖酒
[00:17:22.000 --> 00:17:29.000]  這六個水缸就代表猶太人舊有的律法或者禮儀
[00:17:29.000 --> 00:17:35.000]  這六個水缸就代表猶太人舊有的律法的意義
[00:17:35.000 --> 00:17:38.000]  如果你用天國的筵席去解讀加拿大婚宴
[00:17:38.000 --> 00:17:42.000]  如果你用天國的筵席去解讀加拿大婚宴
[00:17:42.000 --> 00:17:45.000]  你就會馬上明白管筵席的那番話
[00:17:45.000 --> 00:17:48.000]  你就會馬上明白管筵席的那番話
[00:17:48.000 --> 00:17:52.000]  人家都是把好酒放在前面
[00:17:52.000 --> 00:17:55.000]  人家都是把好酒放在前面
[00:17:55.000 --> 00:17:57.000]  但是你把好酒留到如今
[00:17:57.000 --> 00:18:01.000]  可是你把好的酒留到如今
[00:18:01.000 --> 00:18:04.000]  其實那個意指基督纔是筵席的高峯
[00:18:04.000 --> 00:18:08.000]  其實那個意指基督纔是筵席的高峯
[00:18:08.000 --> 00:18:11.000]  人生是由不同的場景所組成
[00:18:11.000 --> 00:18:14.000]  人生是由不同的場景組合而成
[00:18:14.000 --> 00:18:17.000]  有時候場景與場景之間就有千絲萬縷的關係
[00:18:17.000 --> 00:18:22.000]  有時候場景與場景之間就有千絲萬縷的關係
[00:18:22.000 --> 00:18:24.000]  有這個場景是獨立出現
[00:18:24.000 --> 00:18:26.000]  有時候場景是獨立出現
[00:18:26.000 --> 00:18:28.000]  一個真正體會人生
[00:18:28.000 --> 00:18:30.000]  一個真正體會人生
[00:18:30.000 --> 00:18:31.000]  認識生命的人
[00:18:31.000 --> 00:18:33.000]  認識生命的人
[00:18:33.000 --> 00:18:35.000]  他就學會在人生不同的場景
[00:18:35.000 --> 00:18:38.000]  他就學會在人生不同的場景
[00:18:38.000 --> 00:18:39.000]  無論是苦是樂
[00:18:39.000 --> 00:18:41.000]  無論是苦是樂
[00:18:41.000 --> 00:18:43.000]  他都發現生命那種的豐盛
[00:18:43.000 --> 00:18:45.000]  他都會發現生命的豐盛
[00:18:45.000 --> 00:18:46.000]  他看到基督的榮美
[00:18:46.000 --> 00:18:48.000]  他看到基督的榮美
[00:18:48.000 --> 00:18:52.000]  有時候我們見到一些沒有這種經歷的基督徒
[00:18:52.000 --> 00:18:55.000]  我們有時候見到沒有這種經歷的基督徒
[00:18:55.000 --> 00:18:57.000]  當然我們在順境的時候
[00:18:57.000 --> 00:18:58.000]  我們大家都會感恩
[00:18:58.000 --> 00:19:00.000]  當然我們在順境的時候
[00:19:00.000 --> 00:19:02.000]  我們會懂得感恩
[00:19:02.000 --> 00:19:03.000]  但是一遇到挫折
[00:19:03.000 --> 00:19:05.000]  可是遇到挫折的時候
[00:19:05.000 --> 00:19:07.000]  我們就怨天尤人
[00:19:07.000 --> 00:19:08.000]  我們就怨天尤人
[00:19:08.000 --> 00:19:09.000]  甚至放棄信仰
[00:19:09.000 --> 00:19:11.000]  甚至放棄信仰
[00:19:11.000 --> 00:19:14.000]  任何人都知道人生不如意事常十之八九
[00:19:14.000 --> 00:19:18.000]  每個人都知道人生不如意事常八九
[00:19:18.000 --> 00:19:21.000]  人生豈能事事盡如人意呢
