
[00:00:00.000 --> 00:00:05.820]  各位金融姐妹朋友們 早安
[00:02:48.960 --> 00:02:50.480]  一起打羽毛球
[00:02:50.480 --> 00:02:53.040]  一起出去飲茶等等
[00:02:53.040 --> 00:02:54.920]  阿萊維亞詹美神
[00:02:54.920 --> 00:02:57.040]  那我要講的學習傳福音
[00:02:57.040 --> 00:02:58.760]  學習約蘇傳福音
[00:02:58.760 --> 00:03:00.280]  我連講了兩講
[00:03:00.280 --> 00:03:02.360]  因為約蘇傳福音你會發現
[00:03:02.360 --> 00:03:04.520]  他基本上只有兩個傳法
[00:03:04.520 --> 00:03:07.600]  第一就是像是講律法的人
[00:03:07.600 --> 00:03:08.920]  他傳律法
[00:03:08.920 --> 00:03:11.320]  講恩典的人他傳恩典
[00:03:11.320 --> 00:03:14.080]  因為神阻擋驕傲的人
[00:03:14.080 --> 00:03:16.800]  神賜福給謙卑的人不是嗎
[00:03:16.800 --> 00:03:18.800]  我們再看到許多的例子
[00:03:18.800 --> 00:03:20.560]  譬如說富有的少年官
[00:03:20.560 --> 00:03:22.040]  他來到耶穌的面前說
[00:03:22.040 --> 00:03:23.360]  我要如何得永成
[00:03:23.360 --> 00:03:26.240]  耶穌說你要奉公守法
[00:03:26.240 --> 00:03:27.480]  你要不偷盜
[00:03:27.480 --> 00:03:29.560]  你要遵行律法等等
[00:03:29.560 --> 00:03:30.680]  他說這些我都做到
[00:03:30.680 --> 00:03:32.240]  還要做什麼
[00:03:32.240 --> 00:03:34.680]  耶穌說你要放棄所有變賣
[00:03:34.680 --> 00:03:36.080]  所有人要來跟從我
[00:03:36.080 --> 00:03:38.440]  他就悠悠愁愁就走了
[00:03:38.440 --> 00:03:39.440]  因為對耶穌來說
[00:03:39.440 --> 00:03:42.360]  你真說你做到了嗎
[00:03:42.360 --> 00:03:44.160]  做到神所講的
[00:03:44.160 --> 00:03:46.480]  這些規定的實踐了嗎
[00:03:46.480 --> 00:03:49.600]  我老實講真的做不到
[00:03:49.600 --> 00:03:50.680]  真正的心意說
[00:03:50.680 --> 00:03:54.160]  你願意放棄這一切來跟隨耶穌嗎
[00:03:54.160 --> 00:03:55.120]  我們表面上說
[00:03:55.120 --> 00:03:56.360]  我都做到了第一
[00:03:56.360 --> 00:03:57.440]  我做到了第二
[00:03:57.440 --> 00:03:58.480]  我做到了第三條
[00:03:58.480 --> 00:03:59.760]  我做到第四條
[00:03:59.760 --> 00:04:03.040]  但是你真正心裡面有耶穌嗎
[00:04:03.040 --> 00:04:06.000]  你願意放棄這所有的來跟隨他嗎
[00:04:06.000 --> 00:04:07.560]  這是耶穌要讓他知道
[00:04:07.560 --> 00:04:09.000]  像講律法的人
[00:04:09.000 --> 00:04:10.560]  耶穌就跟他講律法
[00:04:10.560 --> 00:04:12.240]  但是像尼哥底姆
[00:04:12.240 --> 00:04:13.720]  他是猶太人的官
[00:04:13.720 --> 00:04:15.880]  他半夜來找耶穌
[00:04:15.880 --> 00:04:17.440]  他說夫子啊
[00:04:17.440 --> 00:04:20.520]  我要怎麼樣能夠承受永生
[00:04:20.520 --> 00:04:21.800]  耶穌說
[00:04:21.800 --> 00:04:23.120]  風從哪裡來
[00:04:23.120 --> 00:04:24.160]  要往哪裡去
[00:04:24.160 --> 00:04:25.360]  我們不知道
[00:04:25.360 --> 00:04:27.840]  但是你要重生
[00:04:27.840 --> 00:04:29.480]  他說我怎麼重生
[00:04:29.480 --> 00:04:30.200]  我這麼大了
[00:04:30.200 --> 00:04:32.680]  怎麼再回到母腹裡去呢
[00:04:32.680 --> 00:04:33.960]  耶穌說
[00:04:33.960 --> 00:04:35.720]  你要受洗
[00:04:35.720 --> 00:04:37.640]  你就可以重生了
[00:04:37.640 --> 00:04:38.880]  Hallelujah
[00:04:38.880 --> 00:04:42.600]  後來我上次講的是
[00:04:42.600 --> 00:04:45.240]  滿福堡的佳音
[00:04:45.240 --> 00:04:47.000]  什麼叫滿福堡
[00:04:47.000 --> 00:04:48.800]  我們也有在發冊子
[00:04:48.800 --> 00:04:51.400]  我會記得周大哥會給你一本
[00:04:51.400 --> 00:04:52.440]  最少
[00:04:52.440 --> 00:04:54.440]  就是我愛滿福堡
[00:04:54.440 --> 00:04:55.960]  照著念就好
[00:04:55.960 --> 00:04:57.920]  三餐情福宴
[00:04:57.920 --> 00:04:59.720]  好處不得了
[00:04:59.720 --> 00:05:01.320]  這就是滿福堡
[00:05:01.320 --> 00:05:03.280]  七個祝福一個小冊子
[00:05:03.280 --> 00:05:05.440]  就讓人念給人聽
[00:05:05.440 --> 00:05:06.960]  讓人得福
[00:05:06.960 --> 00:05:10.200]  在在的要廣傳福音
[00:05:10.200 --> 00:05:11.880]  如果您記得
[00:05:11.880 --> 00:05:15.320]  當亞伯拉罕獻以撒的時候
[00:05:15.320 --> 00:05:17.120]  神就允許他什麼
[00:05:17.120 --> 00:05:19.760]  天下萬國萬族
[00:05:19.760 --> 00:05:23.240]  都要因你的子孫而蒙福
[00:05:23.240 --> 00:05:24.560]  有的時候我們說好棒
[00:05:24.560 --> 00:05:27.080]  我們就是亞伯拉罕的子孫不是嗎
[00:05:27.080 --> 00:05:29.560]  但是其實我們看錯了
[00:05:29.560 --> 00:05:31.880]  因為他那個子孫你去看
[00:05:31.880 --> 00:05:33.840]  他是單數
[00:05:33.840 --> 00:05:36.920]  所以保羅在迦勒泰書三章他說
[00:05:36.920 --> 00:05:39.160]  那個子孫就是指的是
[00:05:39.160 --> 00:05:40.400]  基督
[00:05:40.400 --> 00:05:41.400]  耶穌
[00:05:41.400 --> 00:05:42.600]  不是說我們
[00:05:42.600 --> 00:05:44.400]  我們不過是小基督
[00:05:44.400 --> 00:05:46.480]  我們可以讓人家
[00:05:46.480 --> 00:05:48.920]  把人家帶到耶穌面前來
[00:05:48.920 --> 00:05:51.200]  把人家帶進神的國裡面
[00:05:51.200 --> 00:05:53.040]  我們也可以因此
[00:05:53.040 --> 00:05:54.600]  而叫他們得福
[00:05:54.600 --> 00:05:58.880]  而因此讓神得到榮耀
[00:05:58.880 --> 00:06:01.080]  蒙什麼福呢
[00:06:01.080 --> 00:06:03.280]  其實那福氣太多了
[00:06:03.280 --> 00:06:05.920]  因他受的鞭傷我們得到醫治
[00:06:05.920 --> 00:06:08.600]  因他受的捆綁我們得到自由
[00:06:08.600 --> 00:06:11.120]  因他受的刑罰我們得到平安
[00:06:11.120 --> 00:06:13.160]  因他被釘死在十字架上
[00:06:13.160 --> 00:06:16.040]  我們得到永生
[00:06:16.040 --> 00:06:17.440]  握永德
[00:06:17.440 --> 00:06:21.760]  永遠得到那從神而來的生命
[00:06:21.760 --> 00:06:23.800]  Hallelujah 讚美神
[00:06:23.800 --> 00:06:25.960]  所以我們就要知道
[00:06:25.960 --> 00:06:30.160]  我們因著亞伯拉罕的後裔
[00:06:30.160 --> 00:06:31.600]  大衛的子孫
[00:06:31.600 --> 00:06:33.720]  我們因著基督耶穌
[00:06:33.720 --> 00:06:36.360]  我們能夠得到永生
[00:06:36.360 --> 00:06:38.320]  而主耶穌基督
[00:06:38.320 --> 00:06:40.280]  他在離世前
[00:06:40.280 --> 00:06:42.880]  他做了一件什麼事情
[00:06:42.880 --> 00:06:44.800]  他被釘死然後復活
[00:06:44.800 --> 00:06:46.640]  然後他在離世前
[00:06:46.640 --> 00:06:49.240]  就如同他在馬可福音所說的
[00:06:49.240 --> 00:06:51.280]  你們要往普天下去
[00:06:51.280 --> 00:06:53.720]  傳福音給萬民聽
[00:06:53.720 --> 00:06:56.480]  這是他攀佈的一個大使命
[00:06:56.480 --> 00:06:58.640]  Great Command
[00:06:58.640 --> 00:07:01.320]  或者如馬太福音
[00:07:01.320 --> 00:07:03.760]  第二十八章所說的
[00:07:03.760 --> 00:07:08.240]  天上地下所有的權柄都賜給我了
[00:07:08.240 --> 00:07:13.120]  所以你們要去奉父子聖靈的名
[00:07:13.120 --> 00:07:15.280]  為他們施洗
[00:07:15.280 --> 00:07:17.640]  凡我所教訓你們的
[00:07:17.640 --> 00:07:19.720]  你們都教導他們
[00:07:19.720 --> 00:07:21.800]  我必與你們同在
[00:07:21.800 --> 00:07:24.080]  直到世間的末了
[00:07:24.080 --> 00:07:26.840]  所以耶穌他最後走的時候
[00:07:26.840 --> 00:07:28.880]  他沒有要門徒說
[00:07:28.880 --> 00:07:30.960]  你們要記住我
[00:07:30.960 --> 00:07:32.680]  要為我立碑
[00:07:32.680 --> 00:07:35.280]  要為我立忠烈詞
[00:07:35.280 --> 00:07:37.360]  要為我立什麼什麼
[00:07:37.360 --> 00:07:38.120]  沒有
[00:07:38.120 --> 00:07:41.040]  他也沒有說你們要為我立名
[00:07:41.040 --> 00:07:45.040]  他甚至於說你們不要為我歌頌供德
[00:07:45.040 --> 00:07:49.480]  因為我所做的都是父要我所做的
[00:07:49.480 --> 00:07:53.320]  但是你們要去奉父子聖靈的名
[00:07:53.320 --> 00:07:54.640]  為他們施洗
[00:07:54.640 --> 00:07:56.400]  要傳福音
[00:07:56.400 --> 00:07:59.400]  再再的要傳福音
[00:07:59.400 --> 00:08:01.200]  主耶穌基督
[00:08:01.200 --> 00:08:02.360]  你都不相信
[00:08:02.360 --> 00:08:03.800]  他是世界上面
[00:08:03.800 --> 00:08:08.120]  他是歷史上面最偉大的佈道家
[00:08:08.120 --> 00:08:09.200]  您記得嗎
[00:08:09.200 --> 00:08:11.480]  耶穌有一次
[00:08:11.480 --> 00:08:14.200]  他服侍門徒們累了
[00:08:14.200 --> 00:08:16.200]  結果看到門徒們越
[00:08:16.200 --> 00:08:19.600]  看到眾人越聚集越多
[00:08:19.600 --> 00:08:23.760]  結果他就退到海邊的船上去
[00:08:23.760 --> 00:08:25.160]  站得高高的
[00:08:25.160 --> 00:08:27.040]  看到山坡上面
[00:08:27.040 --> 00:08:29.360]  門徒還有信徒
[00:08:29.360 --> 00:08:31.720]  還有木道友聚集
[00:08:31.720 --> 00:08:34.080]  然後他就向他們講道
[00:08:34.080 --> 00:08:35.360]  結果這個時候
[00:08:35.360 --> 00:08:40.360]  他看到後面山頭上面有人在耕田
[00:08:40.360 --> 00:08:44.440]  他看到有飛鳥來吃那個撒的種子
[00:08:44.440 --> 00:08:46.480]  他看到許許多多
[00:08:46.480 --> 00:08:50.560]  他就說種子撒下去如天國的稻
[00:08:50.560 --> 00:08:53.200]  有長得好的有長不好的
[00:08:53.200 --> 00:08:56.960]  有長的就是有長到開花結果的
[00:08:56.960 --> 00:09:01.160]  他說這個種子就是天國的稻
[00:09:01.160 --> 00:09:03.240]  這種子可是好的
[00:09:03.240 --> 00:09:04.840]  唯一不好的是什麼
[00:09:04.840 --> 00:09:06.280]  是那個土
[00:09:06.280 --> 00:09:09.120]  那個土就是我們的心田
[00:09:09.120 --> 00:09:10.800]  你有沒有耕耘
[00:09:10.800 --> 00:09:12.840]  你有沒有松土
[00:09:12.840 --> 00:09:14.640]  你有沒有澆灌
[00:09:14.640 --> 00:09:16.440]  你有沒有除草
[00:09:16.440 --> 00:09:18.280]  你有沒有除蟲
[00:09:18.280 --> 00:09:22.840]  所以就決定這個長得出來長不出來
[00:09:22.840 --> 00:09:24.840]  主耶穌基督是歷史上
[00:09:24.840 --> 00:09:28.320]  世界上最偉大的佈道家
[00:09:28.320 --> 00:09:30.560]  保羅他曾經說
[00:09:30.560 --> 00:09:34.960]  沒有任何人領我歸主的
[00:09:34.960 --> 00:09:39.920]  是神祂自己在大馬舍的路上來找我的
[00:09:39.920 --> 00:09:43.520]  保羅騎著馬在大馬舍的路上
[00:09:43.520 --> 00:09:46.800]  結果大光照射加撲倒在地
[00:09:46.800 --> 00:09:48.720]  然後他說這是誰
[00:09:48.720 --> 00:09:50.040]  他說是我
[00:09:50.040 --> 00:09:53.080]  你所逼迫的耶穌基督
[00:09:53.080 --> 00:09:55.320]  保羅被神所得著
[00:09:55.320 --> 00:10:00.160]  神親自來招他而信了主
[00:10:00.160 --> 00:10:02.560]  在約翰福音第四章
[00:10:02.560 --> 00:10:06.800]  主耶穌祂叫門徒中午的時候
[00:10:06.800 --> 00:10:10.400]  說你們進城去給我買些東西來吃
[00:10:10.400 --> 00:10:12.480]  其實祂是有打算
[00:10:12.480 --> 00:10:14.680]  因為祂知道會有一個
[00:10:14.680 --> 00:10:17.560]  滿身罪孽的一個撒瑪利亞婦人
[00:10:17.560 --> 00:10:19.800]  會趁著中午大家都在家
[00:10:19.800 --> 00:10:22.200]  休息的時候祂跑出來打水
[00:10:22.200 --> 00:10:24.840]  所以就在井旁等祂
[00:10:24.840 --> 00:10:27.560]  聖經上面叫做井邊的婦人
[00:10:27.560 --> 00:10:29.320]  耶穌就跟祂傳道
[00:10:29.320 --> 00:10:30.680]  說祢打了水祢喝了
[00:10:30.680 --> 00:10:32.880]  祢口還是要渴
[00:10:32.880 --> 00:10:34.360]  唯有信我的
[00:10:34.360 --> 00:10:37.520]  喝了我的水就永遠不渴
[00:10:37.520 --> 00:10:40.560]  從祂的腹中要流出活水降下來
[00:10:40.560 --> 00:10:43.000]  哇這個婦人聽了好高興啊
[00:10:43.000 --> 00:10:44.840]  她回去到處跟人講說
[00:10:44.840 --> 00:10:46.240]  我今天見到了神
[00:10:46.240 --> 00:10:48.040]  我今天見到了神
[00:10:48.040 --> 00:10:49.800]  一個滿意的顧客
[00:10:49.800 --> 00:10:52.440]  就是一個最好的廣告不是嗎
[00:10:52.440 --> 00:10:54.440]  哈德瑞亞這個井旁的婦人
[00:10:54.440 --> 00:10:56.080]  她被神所得著
[00:10:56.080 --> 00:10:59.360]  她的生命就完全不一樣了
[00:10:59.360 --> 00:11:00.960]  哈德瑞亞是的
[00:11:00.960 --> 00:11:05.200]  主耶穌祂是世上史上最偉大的佈道家
[00:11:05.200 --> 00:11:06.720]  祂所佈的道
[00:11:06.720 --> 00:11:12.600]  寧可按著自己受苦受難受餓受疲勞
[00:11:12.600 --> 00:11:14.800]  祂也要把這個道傳出去
[00:11:14.800 --> 00:11:17.400]  在在為了要救人
[00:11:17.400 --> 00:11:20.040]  我跟師母我們還有同工
[00:11:20.040 --> 00:11:22.480]  做的也不過是如此
[00:11:22.480 --> 00:11:23.440]  哈德瑞亞
[00:11:23.440 --> 00:11:25.440]  有的時候尤其是師母
[00:11:25.440 --> 00:11:26.760]  我的情況還不多
[00:11:26.760 --> 00:11:28.120]  因為我吃飯都很快
[00:11:28.120 --> 00:11:29.520]  三兩下就吃完了
[00:11:29.520 --> 00:11:30.560]  師母在那邊慢慢吃
[00:11:30.560 --> 00:11:31.640]  電話來的時候
[00:11:31.640 --> 00:11:33.720]  有的時候這個飯就吃不下去了
[00:11:33.720 --> 00:11:35.560]  因為有人有需要
[00:11:35.560 --> 00:11:38.000]  就必須在電話上面
[00:11:38.000 --> 00:11:40.120]  或者趕快要出去幫人家
[00:11:40.120 --> 00:11:43.200]  這是我們在在要做的
[00:11:43.200 --> 00:11:48.000]  因為傳福音時間過了就沒了
[00:11:48.000 --> 00:11:49.240]  您知道嗎
[00:11:49.240 --> 00:11:51.080]  時間過了就沒了
[00:11:51.080 --> 00:11:52.400]  那個天國的門就要
[00:11:52.400 --> 00:11:55.320]  像許許多多的人要關起來了
[00:11:55.320 --> 00:11:57.200]  多麼可惜
[00:11:57.200 --> 00:11:59.160]  真的我們要來到神的面前
[00:11:59.160 --> 00:12:01.760]  再一次求神來幫助我們
[00:12:01.760 --> 00:12:06.160]  讓我們能夠真正是教人得救
[00:12:06.160 --> 00:12:09.680]  奉主耶穌基督您天父上帝的權柄
[00:12:09.680 --> 00:12:11.280]  聖靈的大能
[00:12:11.280 --> 00:12:13.960]  來讓人被神所得照
[00:12:13.960 --> 00:12:17.400]  大衛王在詩篇19篇1到4節
[00:12:17.400 --> 00:12:18.320]  他說什麼
[00:12:18.320 --> 00:12:21.720]  諸天訴說神的榮耀
[00:12:21.720 --> 00:12:24.920]  窮蒼殘羊祂的手段
[00:12:24.920 --> 00:12:28.400]  這日到那日發出言語
[00:12:28.400 --> 00:12:31.920]  這夜到那夜傳出知識
[00:12:31.920 --> 00:12:34.360]  祂的量代通遍天下
[00:12:34.360 --> 00:12:37.080]  祂的言語傳到地球
[00:12:37.080 --> 00:12:38.440]  這講的是什麼
[00:12:38.440 --> 00:12:42.480]  這講的是神祂自己在那邊傳福音
[00:12:42.480 --> 00:12:45.320]  祂用祂的創造
[00:12:45.320 --> 00:12:49.440]  神的創造真的是給我們一個很大的啟示
[00:12:49.440 --> 00:12:51.280]  我常常喜歡講說
[00:12:51.280 --> 00:12:54.880]  你早上起來能夠看到太陽
[00:12:54.880 --> 00:12:56.680]  看到鳥語花香
[00:12:56.680 --> 00:12:59.520]  或者聽到鳥語花香
[00:12:59.520 --> 00:13:02.120]  或者是看到駕駛
[00:13:02.120 --> 00:13:05.120]  你說神的創造多偉大
[00:13:05.120 --> 00:13:07.120]  你看到你的家人
[00:13:07.120 --> 00:13:08.960]  你看到你所心愛的
[00:13:08.960 --> 00:13:12.720]  你看到你還能夠活得過來
[00:13:12.720 --> 00:13:14.520]  你就要感謝詹姆士
[00:13:14.520 --> 00:13:16.680]  這是祂的恩典
[00:13:16.680 --> 00:13:17.760]  是不是嗎
[00:13:17.760 --> 00:13:19.520]  祂用祂的創造
[00:13:19.520 --> 00:13:21.120]  祂用祂的規律
[00:13:21.120 --> 00:13:22.760]  祂用祂的法則
[00:13:22.760 --> 00:13:25.360]  祂用祂的手來托住我們
[00:13:25.360 --> 00:13:28.560]  讓我們早上還能夠醒得過來
[00:13:28.560 --> 00:13:30.040]  所以猶太人他們早上起來
[00:13:30.040 --> 00:13:30.680]  他會說什麼
[00:13:30.680 --> 00:13:31.280]  他會禱告
[00:13:31.280 --> 00:13:33.200]  然後他說感謝神啊
[00:13:33.200 --> 00:13:35.520]  你把我的靈魂還給我了
[00:13:35.520 --> 00:13:37.960]  因為猶太人相信說晚上睡覺的時候
[00:13:37.960 --> 00:13:40.640]  做夢靈魂就跟神跑了
[00:13:40.640 --> 00:13:42.160]  神可能不給你了
[00:13:42.160 --> 00:13:44.080]  你早上就起不來了
[00:13:44.080 --> 00:13:46.040]  就Hallelujah
[00:13:46.040 --> 00:13:48.080]  就Sayonara
[00:13:48.080 --> 00:13:49.240]  就拜拜了
[00:13:49.240 --> 00:13:50.400]  你知道嗎
[00:13:50.400 --> 00:13:54.000]  但是神我們要再再地感謝祂
[00:13:54.000 --> 00:13:56.760]  因為祂向我們傳了福音
[00:13:56.760 --> 00:13:58.200]  祂給我們的啟示
[00:13:58.200 --> 00:13:59.680]  祂利用三川河流
[00:13:59.680 --> 00:14:01.600]  祂利用所有的一切
[00:14:01.600 --> 00:14:04.120]  來再一次地讓我們知道
[00:14:04.120 --> 00:14:09.520]  所以我們每一個人要有廣傳福音的使命感
[00:14:09.520 --> 00:14:10.160]  Hallelujah
[00:14:10.160 --> 00:14:12.440]  格林多前書九章十六節
[00:14:12.440 --> 00:14:14.840]  我們先幾遍
[00:14:14.840 --> 00:14:18.920]  祂說我傳福音沒有可誇的
[00:14:18.920 --> 00:14:20.840]  因為我是不得已的
[00:14:20.840 --> 00:14:24.160]  若不傳福音我便有禍了
[00:14:24.160 --> 00:14:24.960]  Hallelujah
[00:14:24.960 --> 00:14:27.760]  這個保羅這個話講得太重了
[00:14:27.760 --> 00:14:30.160]  各位你們有沒有禍
[00:14:30.160 --> 00:14:31.240]  當然有禍
[00:14:31.240 --> 00:14:33.000]  你說那是給保羅的
[00:14:33.000 --> 00:14:34.000]  那不是給我的
[00:14:34.000 --> 00:14:35.800]  哇你不要搞錯
[00:14:35.800 --> 00:14:38.960]  其實這個都已經給了我們
[00:14:38.960 --> 00:14:40.120]  我怎麼講呢
[00:14:40.120 --> 00:14:44.680]  因為聖經上面說
[00:14:44.680 --> 00:14:46.880]  這一切的知識
[00:14:46.880 --> 00:14:48.240]  這一切的質分
[00:14:48.240 --> 00:14:49.440]  傳福音的質分
[00:14:49.440 --> 00:14:51.680]  神已經交給我們了
[00:14:51.680 --> 00:14:54.760]  所以有的時候我們講說五重質分
[00:14:54.760 --> 00:14:57.880]  使徒先知傳福音的牧師教士
[00:14:57.880 --> 00:14:58.920]  Hallelujah
[00:14:58.920 --> 00:15:00.800]  你說我沒有使徒的質分
[00:15:00.800 --> 00:15:01.680]  That's fine
[00:15:01.680 --> 00:15:03.960]  我沒有先知的質分
[00:15:03.960 --> 00:15:05.080]  That's okay
[00:15:05.080 --> 00:15:06.880]  我沒有傳福音的質分
[00:15:06.880 --> 00:15:08.200]  這個說不過去
[00:15:08.200 --> 00:15:10.560]  因為聖經明明講說
[00:15:10.560 --> 00:15:14.040]  這個質分神已經交在我們手上
[00:15:14.040 --> 00:15:15.280]  你能做什麼
[00:15:15.280 --> 00:15:17.640]  當然你能做許多的事情
[00:15:17.640 --> 00:15:19.720]  你說我牧師我也不會講道
[00:15:19.720 --> 00:15:21.400]  聖經我也不通
[00:15:21.400 --> 00:15:23.600]  甚至於怎麼樣怎麼樣
[00:15:23.600 --> 00:15:24.720]  我跟你講
[00:15:24.720 --> 00:15:26.600]  你用不著做什麼
[00:15:26.600 --> 00:15:28.400]  你每天只要出去教堂的時候
[00:15:28.400 --> 00:15:31.160]  你帶著一個歡喜快樂的臉
[00:15:31.160 --> 00:15:32.920]  人家就說這是什麼教會
[00:15:32.920 --> 00:15:34.680]  哦星光愛靈香堂
[00:15:34.680 --> 00:15:36.320]  我還以為是賣米的
[00:15:36.320 --> 00:15:38.040]  我還以為是餐廳的
[00:15:38.040 --> 00:15:39.280]  這個我要來了
[00:15:39.280 --> 00:15:40.960]  每一個人出來都是高高興興
[00:15:40.960 --> 00:15:43.560]  快快樂樂的不是嗎
[00:15:43.560 --> 00:15:45.400]  這是我們最少能做的
[00:15:45.400 --> 00:15:47.480]  你能夠用你的行為來傳福音
[00:15:47.480 --> 00:15:48.920]  用不著說騙嘴
[00:15:48.920 --> 00:15:50.880]  用不著把人家說服
[00:15:50.880 --> 00:15:53.800]  用不著把人家打倒了
[00:15:53.800 --> 00:15:57.560]  然後叫人家心甘誠服的來信耶穌
[00:15:57.560 --> 00:15:58.640]  No
[00:15:58.640 --> 00:16:01.840]  信耶穌其實不是我們的功勞
[00:16:01.840 --> 00:16:04.600]  也不是牧師師母的Quota
[00:16:04.600 --> 00:16:05.920]  有的人說牧師師母
[00:16:05.920 --> 00:16:07.240]  你們一個月要
[00:16:07.240 --> 00:16:09.720]  一個月要載多少人慶祝
[00:16:09.720 --> 00:16:11.400]  你多久人數要達到多少
[00:16:11.400 --> 00:16:13.600]  沒有限制
[00:16:13.600 --> 00:16:15.160]  隨便怎麼樣
[00:16:15.160 --> 00:16:17.600]  沒有人都沒有關係
[00:16:17.600 --> 00:16:18.880]  因為我們憑著信心
[00:16:18.880 --> 00:16:20.440]  我們奉主耶穌基督的名
[00:16:20.440 --> 00:16:22.280]  我們努力的去做
[00:16:22.280 --> 00:16:24.920]  自然神會負責的
[00:16:24.920 --> 00:16:27.640]  我們只不過是神所用的器皿
[00:16:27.640 --> 00:16:28.920]  就如同我常說的
[00:16:28.920 --> 00:16:30.880]  在神的家中有金器有銀器
[00:16:30.880 --> 00:16:32.920]  有木器有瓦器有大器
[00:16:32.920 --> 00:16:33.960]  哈嘍嘍呀
[00:16:33.960 --> 00:16:36.400]  神啊我們感謝祢讚美祢
[00:16:36.400 --> 00:16:41.400]  因為無人都要有廣傳福音的使命感
[00:16:41.400 --> 00:16:45.200]  彼得在彼得前書三章他說
[00:16:45.200 --> 00:16:48.000]  你們就是為義受苦
[00:16:48.000 --> 00:16:49.840]  也是有福的
[00:16:49.840 --> 00:16:51.880]  不要怕人的威嚇
[00:16:51.880 --> 00:16:53.280]  也不要驚慌
