
[00:00:00.000 --> 00:00:02.100]  好 讓姊妹平安
[00:02:27.800 --> 00:02:29.800]  沒得開派對
[00:02:29.800 --> 00:02:32.500]  甚至幾家人一起聚在一起
[00:02:32.500 --> 00:02:34.100]  回家吃飯
[00:02:34.100 --> 00:02:39.400]  可能都要冒著群組聚集感染的風險
[00:02:39.400 --> 00:02:41.000]  平時聖誕節
[00:02:41.000 --> 00:02:43.100]  教會很熱鬧的
[00:02:43.100 --> 00:02:45.400]  有各樣的慶祝活動
[00:02:45.400 --> 00:02:48.600]  報家音 報道會等等
[00:02:48.600 --> 00:02:49.700]  但今年
[00:02:49.700 --> 00:02:53.600]  我們只可以在網絡上相見
[00:02:53.600 --> 00:02:56.100]  我眼前看到這個禮堂
[00:02:56.100 --> 00:02:58.200]  只有兩個大英姐妹
[00:02:58.200 --> 00:03:00.000]  我們要跟這個限聚令
[00:03:00.000 --> 00:03:03.500]  還有在這裡工作的同工
[00:03:03.500 --> 00:03:05.800]  其實第四波的疫情
[00:03:05.800 --> 00:03:07.700]  未平復之餘
[00:03:07.700 --> 00:03:09.200]  最近我們也知道
[00:03:09.200 --> 00:03:12.300]  在英國那裡發現一些變種的病毒
[00:03:12.300 --> 00:03:15.800]  令到人更加的擔憂
[00:03:15.800 --> 00:03:18.500]  持續的疫情影響之下
[00:03:18.500 --> 00:03:22.000]  我們知道經濟大受影響
[00:03:22.000 --> 00:03:26.600]  公司裁員結業的消息此起彼落
[00:03:26.600 --> 00:03:28.600]  我們當中的大英姐妹
[00:03:28.600 --> 00:03:31.900]  也有不少受著影響
[00:03:31.900 --> 00:03:34.700]  在這個人心惶惶的日子
[00:03:34.700 --> 00:03:36.100]  再加上
[00:03:36.100 --> 00:03:37.400]  總是在我們身邊
[00:03:37.400 --> 00:03:40.200]  最近有很多人在想
[00:03:40.200 --> 00:03:42.500]  要移民離港
[00:03:42.500 --> 00:03:43.800]  可能在你周圍
[00:03:43.800 --> 00:03:46.300]  無論同事朋友的圈子
[00:03:46.300 --> 00:03:48.500]  或者你上Facebook看
[00:03:48.500 --> 00:03:51.600]  都是說什麼時候就會離開
[00:03:51.600 --> 00:03:56.500]  總是周圍好像充斥著一種離愁別緒
[00:03:56.500 --> 00:03:57.600]  確實
[00:03:57.600 --> 00:04:00.500]  這個聖誕對很多人來說
[00:04:00.500 --> 00:04:04.100]  都不可以說得上快樂
[00:04:04.100 --> 00:04:06.600]  聖誕顧名思義
[00:04:06.600 --> 00:04:11.700]  就是說到耶穌基督誕生的日子
[00:04:11.700 --> 00:04:15.300]  耶穌才是聖誕的核心
[00:04:15.300 --> 00:04:19.300]  所以即使很多慶祝的活動沒有了
[00:04:19.300 --> 00:04:21.400]  我們身邊的環境
[00:04:21.400 --> 00:04:24.800]  可能仍然沒有看到什麼出路
[00:04:24.800 --> 00:04:27.400]  仍然昏暗無光
[00:04:27.400 --> 00:04:32.700]  即使我們仍然要去面對很多困難挑戰
[00:04:32.700 --> 00:04:36.200]  但是聖誕的核心沒有變
[00:04:36.200 --> 00:04:39.900]  今天就和大家看希伯來書的第一章
[00:04:39.900 --> 00:04:41.700]  一至十二節
[00:04:41.700 --> 00:04:45.900]  我們一起去找回這個聖誕的核心
[00:04:45.900 --> 00:04:49.500]  一起去重溫這個聖誕的主角
[00:04:49.500 --> 00:04:52.800]  耶穌基督究竟是誰
[00:04:52.800 --> 00:04:59.500]  希伯來書是寫給猶太背景信徒的一本書
[00:04:59.500 --> 00:05:07.300]  其實當時他們都是面對著一些很嚴峻的考驗和挑戰
[00:05:07.300 --> 00:05:12.100]  因為在羅馬帝國的逼迫統治之下
[00:05:12.100 --> 00:05:15.100]  其實有很多人都是面對困難
[00:05:15.100 --> 00:05:19.300]  甚至想放棄他們的基督信仰
[00:05:19.300 --> 00:05:23.000]  想回頭去信猶太教
[00:05:23.000 --> 00:05:25.200]  而這本書的作者
[00:05:25.200 --> 00:05:30.700]  就是去勉勵當時在困境裏面的信徒
[00:05:30.700 --> 00:05:33.000]  要持守所信
[00:05:33.000 --> 00:05:34.700]  不要放棄
[00:05:34.700 --> 00:05:38.700]  不要回到那條回頭的路
[00:05:38.700 --> 00:05:42.400]  在第一節和第二節的上半節裏說
[00:05:42.400 --> 00:05:49.600]  古時候神藉著眾先知多次多方向列祖說話
[00:05:49.600 --> 00:05:54.500]  末世藉著他兒子向我們說話
[00:05:54.500 --> 00:05:59.700]  這裏很明顯就是在比較古時候和末世
[00:05:59.700 --> 00:06:03.400]  古時候就是指在舊約的時代
[00:06:03.400 --> 00:06:04.700]  在舊約的時代
[00:06:04.700 --> 00:06:11.800]  神藉著不同的先知向屬神的人來說話
[00:06:11.800 --> 00:06:15.000]  先知就是神的代言人
[00:06:15.000 --> 00:06:18.800]  包括我們認識一些先知書的作者
[00:06:18.800 --> 00:06:22.900]  如二賽、阿摩斯、馬拉基等等
[00:06:22.900 --> 00:06:25.800]  也包括很多舊約的人物
[00:06:25.800 --> 00:06:28.100]  如摩西、以利亞等等
[00:06:28.100 --> 00:06:32.300]  神都藉著他們向當時的人來說話
[00:06:32.300 --> 00:06:38.600]  發出教導、應許、安慰、拯救的訊息
[00:06:38.600 --> 00:06:41.500]  而且是多次多方的
[00:06:41.500 --> 00:06:45.600]  即是藉著不同的人以不同的方式
[00:06:45.600 --> 00:06:49.600]  例如在荊棘的火中與摩西說話
[00:06:49.600 --> 00:06:53.400]  在微小的聲音中與以利亞說話
[00:06:53.400 --> 00:06:58.000]  神可以用一些戲劇化的方式
[00:06:58.000 --> 00:07:01.200]  與人說話
[00:07:01.200 --> 00:07:04.500]  不同的先知神都使用
[00:07:04.500 --> 00:07:09.400]  也藉著他們帶出部分的訊息
[00:07:09.400 --> 00:07:12.700]  但相比之下,在末世
[00:07:12.700 --> 00:07:14.300]  末世是何時呢?
[00:07:14.300 --> 00:07:17.300]  末世就是耶穌基督來了之後
[00:07:17.300 --> 00:07:20.300]  直至祂再回來的時候
[00:07:20.300 --> 00:07:23.700]  也包括我們現在身處的日子
[00:07:23.700 --> 00:07:25.500]  就是末世了
[00:07:25.500 --> 00:07:30.000]  在末世,神藉著祂的兒子耶穌
[00:07:30.000 --> 00:07:32.500]  來與我們說話
[00:07:32.500 --> 00:07:36.000]  神的兒子與神的代言人
[00:07:36.000 --> 00:07:39.900]  眾先知,在數目上有不同
[00:07:39.900 --> 00:07:42.600]  在身份上有不同
[00:07:42.600 --> 00:07:44.800]  耶穌與我們說話
[00:07:44.800 --> 00:07:49.100]  不僅是宣講、預告一個真理
[00:07:49.100 --> 00:07:52.400]  祂自己就是那個真理
[00:07:52.400 --> 00:07:54.200]  所以神的話
[00:07:54.200 --> 00:07:57.500]  是神藉著祂的兒子耶穌基督
[00:07:57.500 --> 00:07:59.600]  進入這個世界
[00:07:59.600 --> 00:08:03.900]  來向我們完完全全的表達出來
[00:08:03.900 --> 00:08:09.800]  這就是我們平日所說道成肉身
[00:08:09.800 --> 00:08:15.800]  神的話包括了神的心意、計劃
[00:08:15.800 --> 00:08:20.800]  耶穌的出身就是啟示的高峰
[00:08:20.800 --> 00:08:23.900]  過去,藉著眾先知一點一滴
[00:08:23.900 --> 00:08:27.600]  漸漸向我們揭露啟示
[00:08:27.600 --> 00:08:30.800]  但當耶穌來到世間的時候
[00:08:30.800 --> 00:08:35.700]  祂就用祂的生命將上帝的真理、計劃
[00:08:35.700 --> 00:08:40.400]  完全呈現在人的面前
[00:08:40.400 --> 00:08:43.800]  第二節的下半節到第三節
[00:08:43.800 --> 00:08:48.900]  記述了耶穌的身份和祂的工作
[00:08:48.900 --> 00:08:52.400]  這裡說
[00:08:52.400 --> 00:08:55.900]  「又立祂為承受萬有的
[00:08:55.900 --> 00:08:58.900]  也藉著祂創造宇宙
[00:08:58.900 --> 00:09:01.800]  祂是神榮耀的光輝
[00:09:01.800 --> 00:09:04.400]  是神本體的真相
[00:09:04.400 --> 00:09:08.600]  常用祂大能的命令托住萬有
[00:09:08.600 --> 00:09:11.000]  祂洗淨了人的罪
[00:09:11.000 --> 00:09:16.300]  就坐在高天至大者的右邊」
[00:09:16.300 --> 00:09:20.100]  承受就是指承繼的意思
[00:09:20.100 --> 00:09:22.600]  耶穌是神的兒子
[00:09:22.600 --> 00:09:26.000]  兒子就有承繼人的身份
[00:09:26.000 --> 00:09:28.300]  而耶穌所承繼的
[00:09:28.300 --> 00:09:30.900]  就是整個的宇宙萬物
[00:09:30.900 --> 00:09:32.900]  一切的所有
[00:09:32.900 --> 00:09:37.100]  祂更加是宇宙萬物的創造者
[00:09:37.100 --> 00:09:41.500]  這裡說宇宙都是藉著祂來造成的
[00:09:41.500 --> 00:09:46.100]  還有祂常用祂大能的命令托住萬有
[00:09:46.100 --> 00:09:49.600]  表明了祂不單止參與創造
[00:09:49.600 --> 00:09:54.300]  而且今天仍然繼續在這個已經造成的宇宙裡
[00:09:54.300 --> 00:09:58.000]  工作、統管萬有
[00:09:58.000 --> 00:10:01.400]  在經文第三節的上半節說
[00:10:01.400 --> 00:10:04.000]  祂是神榮耀的光輝
[00:10:04.000 --> 00:10:06.700]  是神本體的真相
[00:10:06.700 --> 00:10:11.200]  人可以從耶穌在世的生活中
[00:10:11.200 --> 00:10:13.300]  從祂的工作中
[00:10:13.300 --> 00:10:17.700]  看見上帝的榮耀
[00:10:17.700 --> 00:10:19.900]  但是我們的主耶穌基督
[00:10:19.900 --> 00:10:24.300]  祂不單止只是反映神的光輝
[00:10:24.300 --> 00:10:27.600]  而且祂是神的真相
[00:10:27.600 --> 00:10:32.800]  祂和父神一樣有榮耀高超的地位
[00:10:32.800 --> 00:10:38.200]  莊嚴、完全值得稱讚
[00:10:38.200 --> 00:10:44.400]  作者在這裡一而再地展示耶穌超然的身份
[00:10:44.400 --> 00:10:53.100]  祂的地位不是猶太人所尊重的先知那麼簡單
[00:10:53.100 --> 00:10:56.400]  比他們更加厲害
[00:10:56.400 --> 00:10:58.000]  而且更重要的是
[00:10:58.000 --> 00:11:03.600]  這裡說了祂的一個很重要的工作
[00:11:03.600 --> 00:11:10.100]  過去神只是藉著先知來預告、拯救的計劃
[00:11:10.100 --> 00:11:12.600]  但是耶穌基督的來到
[00:11:12.600 --> 00:11:16.600]  就是成就了這個救恩
[00:11:16.600 --> 00:11:20.400]  所以這裡說耶穌洗淨了人的罪
[00:11:20.400 --> 00:11:23.300]  本質是神的耶穌
[00:11:23.300 --> 00:11:26.500]  本來就是坐在父神的右邊
[00:11:26.500 --> 00:11:29.000]  和父神平起平坐
[00:11:29.000 --> 00:11:34.500]  但是祂卻甘願道成肉身來到人間
[00:11:34.500 --> 00:11:37.200]  就是為了洗淨我們的罪
[00:11:37.200 --> 00:11:41.600]  把寶貴的救恩賜給我們
[00:11:41.600 --> 00:11:46.700]  我家附近有一個座堂式的教堂
[00:11:46.700 --> 00:11:49.500]  在聖誕節的這段時間
[00:11:49.500 --> 00:11:53.400]  他們擺設了一個聖景
[00:11:53.400 --> 00:12:00.000]  就是耶穌在馬槽裡出生的墨
[00:12:00.000 --> 00:12:05.100]  當中在馬槽裡有約瑟、瑪利亞
[00:12:05.100 --> 00:12:08.400]  有一些羊群
[00:12:08.400 --> 00:12:12.600]  有來朝拜的博士等等
[00:12:12.600 --> 00:12:17.700]  我們看著這個在馬槽裡的小鷹鞋
[00:12:17.700 --> 00:12:21.600]  你就會想到這個看來表面上
[00:12:21.600 --> 00:12:26.100]  只是一個窮等人家出生的小孩子
[00:12:26.100 --> 00:12:28.600]  連住的地方都沒有
[00:12:28.600 --> 00:12:34.000]  但是原來他真實的身份卻是神的兒子
[00:12:34.000 --> 00:12:37.100]  是猶太人歷世歷代等候著
[00:12:37.100 --> 00:12:41.900]  來到他們當中來拯救他們的救世者
[00:12:41.900 --> 00:12:45.100]  這個萬眾期待的救贖主
[00:12:45.100 --> 00:12:48.900]  在二千多年已經來到這個世界上
[00:12:48.900 --> 00:12:53.600]  是為了我們的罪來降生
[00:12:53.600 --> 00:12:56.900]  今天我們回看這個世界
[00:12:56.900 --> 00:12:59.700]  仍然是罪惡滿盈
[00:12:59.700 --> 00:13:03.000]  人往往只看到自己的需要
[00:13:03.000 --> 00:13:06.200]  罔顧其他人的利益
[00:13:06.200 --> 00:13:07.700]  可能早一個星期
[00:13:07.700 --> 00:13:10.800]  大家都知道全城在通緝一個
[00:13:10.800 --> 00:13:14.200]  染有新冠肺炎
[00:13:14.200 --> 00:13:17.000]  但是卻是離開了醫院
[00:13:17.000 --> 00:13:19.400]  逃跑了幾天的病人
[00:13:19.400 --> 00:13:23.400]  他都不理會自己這樣做會去播毒
[00:13:23.400 --> 00:13:28.300]  但是就按著自己的心意去走了
[00:13:28.300 --> 00:13:31.400]  最近我在一些Facebook群組
[00:13:31.400 --> 00:13:36.100]  又看到有一個人
[00:13:36.100 --> 00:13:38.400]  他本來養了一隻狗
[00:13:38.400 --> 00:13:42.500]  但是因為家裡生了一個嬰兒
[00:13:42.500 --> 00:13:44.100]  於是過去兩個月
[00:13:44.100 --> 00:13:48.400]  把狗趕到露台外面
[00:13:48.400 --> 00:13:50.700]  無論是日曬雨淋
[00:13:50.700 --> 00:13:51.900]  都在那裡
[00:13:51.900 --> 00:13:54.200]  結果被鄰居看到那隻狗
[00:13:54.200 --> 00:13:56.600]  在當中的那種受苦
[00:13:56.600 --> 00:14:00.400]  就去找愛護動物協會介入
[00:14:00.400 --> 00:14:02.400]  我們發覺在這個世界上
[00:14:02.400 --> 00:14:04.800]  原來人的罪
[00:14:04.800 --> 00:14:06.500]  真的到處都有
[00:14:06.500 --> 00:14:08.600]  無論大事小事
[00:14:08.600 --> 00:14:10.300]  或者我們回看自己
[00:14:10.300 --> 00:14:12.100]  真正的檢視自己
[00:14:12.100 --> 00:14:17.500]  其實我們同樣是罪性在我們裡面作怪
[00:14:17.500 --> 00:14:22.300]  今天我們仍然很需要耶穌來到我們當中
[00:14:22.300 --> 00:14:25.000]  做我們的救贖主
[00:14:25.000 --> 00:14:28.700]  在這個當我們紀念耶穌降生的日子
[00:14:28.700 --> 00:14:30.400]  盼望我們自己
[00:14:30.400 --> 00:14:34.200]  或者我們都找一些時間為我們自己
[00:14:34.200 --> 00:14:38.100]  為我們所身處的世界來祈禱
[00:14:38.100 --> 00:14:40.900]  我們去承認我們的罪
[00:14:40.900 --> 00:14:43.300]  我們真的不能夠自己去解決
[00:14:43.300 --> 00:14:46.500]  我們去仰望耶穌赦罪的恩
[00:14:46.500 --> 00:14:48.700]  來到我們當中
[00:14:48.700 --> 00:14:50.700]  我們祈求上帝的國
[00:14:50.700 --> 00:14:54.800]  臨到今天我們的世界
[00:14:54.800 --> 00:14:56.800]  在剛才第一至三節
[00:14:56.800 --> 00:15:04.000]  講到耶穌遠比千支更重要
[00:15:04.000 --> 00:15:06.700]  接著在第四至第九節
[00:15:06.700 --> 00:15:10.800]  就講到耶穌的另一個身份
[00:15:10.800 --> 00:15:15.800]  這裡就將耶穌和天使做一個比較
[00:15:15.800 --> 00:15:17.400]  在第四節說
[00:15:17.400 --> 00:15:22.200]  祂所承受的名比天使的名更尊貴
[00:15:22.200 --> 00:15:25.900]  所以祂遠比天使崇高
[00:15:25.900 --> 00:15:27.900]  天使是怎樣的呢?
[00:15:27.900 --> 00:15:30.300]  可能在大家的印象中
[00:15:30.300 --> 00:15:34.600]  都會記得小時候有沒有扮過天使呢?
[00:15:34.600 --> 00:15:36.800]  可能都是那些很可愛
[00:15:36.800 --> 00:15:38.200]  很受人歡迎
[00:15:38.200 --> 00:15:41.000]  後面有兩隻翼仔
[00:15:41.000 --> 00:15:42.200]  又懂得飛
[00:15:42.200 --> 00:15:44.200]  我們不懂得飛
[00:15:44.200 --> 00:15:46.200]  我們印象中的天使
[00:15:46.200 --> 00:15:49.200]  總是做到一些人不能做的事
[00:15:49.200 --> 00:15:51.200]  祂的能力比人高
[00:15:51.200 --> 00:15:54.800]  甚至祂會知道一些我們不知道的事情
[00:15:54.800 --> 00:15:57.200]  但這裡第五節就說
[00:15:57.200 --> 00:16:01.200]  就算天使怎樣比人厲害
[00:16:01.200 --> 00:16:05.200]  神沒有對任何一個天使說過
[00:16:05.200 --> 00:16:08.200]  「你是我的兒子」
[00:16:08.200 --> 00:16:11.600]  但耶穌基督就不同了
[00:16:11.600 --> 00:16:14.200]  神曾經對他說
[00:16:14.200 --> 00:16:18.800]  「這是我的兒子,我今天生你」
[00:16:18.800 --> 00:16:22.400]  這是記載在《馬可福音》第一章十一節
[00:16:22.400 --> 00:16:26.200]  當耶穌接受施洗約翰的水禮的時候
[00:16:26.200 --> 00:16:31.400]  在天上就有聲音來祂所說的話
[00:16:31.400 --> 00:16:35.000]  這裡第七節再說關於天使
[00:16:35.000 --> 00:16:37.800]  「關於使者,他說:
[00:16:37.800 --> 00:16:42.400]  神以風為使者,以火焰為瀑翼」
[00:16:42.400 --> 00:16:47.400]  天使好像風、火焰那麼有能力
[00:16:47.400 --> 00:16:49.400]  就算如此
[00:16:49.400 --> 00:16:53.400]  這裡說祂們只不過是神的瀑翼
[00:16:53.400 --> 00:16:57.000]  但耶穌卻是神的兒子
[00:16:57.000 --> 00:17:00.000]  和神的瀑翼是有不同的
[00:17:00.000 --> 00:17:07.200]  不少家庭都有請外傭來幫忙
[00:17:07.200 --> 00:17:10.200]  有些僱主,或者我知道當中有些弟兄姊妹
[00:17:10.200 --> 00:17:15.400]  你對你的外傭,你對你家裡的傭人姐姐其實都很好
[00:17:15.400 --> 00:17:19.000]  或者你真的當她好像一家人一樣
[00:17:19.000 --> 00:17:23.800]  但無論你是一個怎樣有愛心的僱主
[00:17:23.800 --> 00:17:27.200]  你對你的傭人姐姐多麼好
[00:17:27.200 --> 00:17:32.600]  但她和你自己親生的子女一定是不一樣的
[00:17:32.600 --> 00:17:36.800]  因為兩個人,你的子女和你的傭人
[00:17:36.800 --> 00:17:38.800]  和你的關係不一樣
[00:17:38.800 --> 00:17:42.800]  在你心裡的地位也截然不同
[00:17:42.800 --> 00:17:46.400]  這裡說耶穌是神的兒子
[00:17:46.400 --> 00:17:52.800]  而且第六節說天使都要向耶穌下拜
[00:17:52.800 --> 00:18:03.000]  第八至十節說到耶穌作為兒子的身份
[00:18:03.000 --> 00:18:08.000]  這裡說:神啊!你的寶座是永永遠遠的
[00:18:08.000 --> 00:18:12.400]  你的國度的權柄是正直的權柄
[00:18:12.400 --> 00:18:16.000]  你喜愛公義,恨惡罪惡
[00:18:16.000 --> 00:18:18.000]  所以神就是你的神
[00:18:18.000 --> 00:18:23.800]  用喜樂由高來,勝過高來的同伴
[00:18:23.800 --> 00:18:30.200]  這裡也說:主啊!你起初立了地的根基
[00:18:30.200 --> 00:18:37.200]  神的兒子是坐在天上寶座上的大君王
[00:18:37.200 --> 00:18:43.800]  他擁有神的權柄,是永永遠遠的掌權者
[00:18:43.800 --> 00:18:49.800]  這裡說:他的本質是喜愛公義,恨惡罪惡
[00:18:49.800 --> 00:18:54.800]  他的統治是完全的正直公平
[00:18:54.800 --> 00:19:00.200]  第十節說到神要用喜樂由來高祂的兒子
[00:19:00.200 --> 00:19:04.000]  這裡說到一種喜慶嘉許
[00:19:04.000 --> 00:19:10.200]  是說到上帝喜悅耶穌在地上所做的事情
[00:19:10.200 --> 00:19:13.600]  給予祂無限的尊榮
[00:19:13.600 --> 00:19:19.400]  耶穌的地位是尊貴崇高的
[00:19:19.400 --> 00:19:21.000]  我們回看第六節
[00:19:21.000 --> 00:19:25.400]  我們發覺這裡用了另一個字來講耶穌
[00:19:25.400 --> 00:19:28.400]  不單說到耶穌是神的兒子
[00:19:28.400 --> 00:19:33.200]  而且這裡用了「長子」來講耶穌
[00:19:33.200 --> 00:19:38.600]  有「長子」,即是有接軸而來的兒子
[00:19:38.600 --> 00:19:42.600]  那誰是接軸而來的兒子呢?
[00:19:42.600 --> 00:19:48.600]  就是所有接受耶穌基督作為救主的人
[00:19:48.600 --> 00:19:52.600]  他們因著耶穌基督的拯救
[00:19:52.600 --> 00:19:56.400]  耶穌基督來到世界擔當我們的罪
[00:19:56.400 --> 00:20:02.400]  讓我們能夠與天上的父神和好,重建關係
[00:20:02.400 --> 00:20:08.000]  我們都等於成為天父的兒女一樣
[00:20:08.000 --> 00:20:11.800]  我們同樣有這個尊貴的身份
[00:20:11.800 --> 00:20:16.000]  這就是耶穌帶給我們救贖的果效
[00:20:16.000 --> 00:20:21.600]  讓我們能夠認神為天上的父親
[00:20:21.600 --> 00:20:26.600]  讓我們重得尊貴的身份
[00:20:26.600 --> 00:20:30.800]  弟兄姊妹,你們有沒有認真思考
[00:20:30.800 --> 00:20:36.800]  屬於神的兒女的身份?
[00:20:36.800 --> 00:20:41.000]  今天我們都有很多的身份
[00:20:41.000 --> 00:20:47.000]  你可能是學生,可能是工程師,護士
[00:20:47.000 --> 00:20:51.800]  可能是別人的配偶,父母,兒女
[00:20:51.800 --> 00:20:59.400]  或者我們每天在地上都爭取很多我們的身份
[00:20:59.400 --> 00:21:03.200]  我們希望入到一間好的學校
[00:21:03.200 --> 00:21:07.200]  我們希望能夠住到好的屋苑
[00:21:07.200 --> 00:21:11.400]  我們希望能夠拿到一張白金卡
[00:21:11.400 --> 00:21:15.000]  或者會籍
[00:21:15.000 --> 00:21:20.000]  但是這些身份沒有一個比你
[00:21:20.000 --> 00:21:27.000]  作為神兒女的身份更加尊貴和重要
[00:21:27.000 --> 00:21:31.000]  但我們卻在牢牢碌碌之中
[00:21:31.000 --> 00:21:35.400]  忘記了我們這個寶貴的身份
[00:21:35.400 --> 00:21:39.400]  而去追逐世上的名利
[00:21:39.400 --> 00:21:42.200]  在這個聖誕節裡
[00:21:42.200 --> 00:21:45.400]  我也鼓勵你抽一些時間
[00:21:45.400 --> 00:21:51.600]  去好好思考這一年你與神的關係
[00:21:51.600 --> 00:21:55.000]  你這一年與神的關係是怎樣呢?
[00:21:55.000 --> 00:21:58.000]  有沒有因著外面的困難
[00:21:58.000 --> 00:22:01.000]  阻攔了,失去信心
[00:22:01.000 --> 00:22:04.200]  甚至好像希伯來書當時的信徒
[00:22:04.200 --> 00:22:06.200]  所寫給的信徒一樣
[00:22:06.200 --> 00:22:10.200]  甚至想放棄與神的關係呢?
[00:22:10.200 --> 00:22:13.200]  盼望你真的仔細去思考
[00:22:13.200 --> 00:22:15.400]  珍惜你這個寶貴
[00:22:15.400 --> 00:22:18.600]  作為神兒女的身份
[00:22:18.600 --> 00:22:21.400]  地上沒有其他的身份
[00:22:21.400 --> 00:22:25.800]  比得上這個身份更為寶貴
[00:22:25.800 --> 00:22:28.800]  求主去常常用祂的話
[00:22:28.800 --> 00:22:35.800]  用祂的愛來校正我們的眼光
[00:22:35.800 --> 00:22:40.400]  在經文第十節至第十二節
[00:22:40.400 --> 00:22:47.800]  這裡講述了耶穌是一個永恆不變的永活主
[00:22:47.800 --> 00:22:51.200]  第十節說:
[00:22:51.200 --> 00:22:56.000]  「他又說:主啊,祢起初立了地的根基
[00:22:56.000 --> 00:22:59.000]  天也是祢手所做的
[00:22:59.000 --> 00:23:04.000]  天地都會消滅,祢卻長存
[00:23:04.000 --> 00:23:08.000]  天地都會像衣服漸漸舊了
[00:23:08.000 --> 00:23:13.000]  祢要將天地捲起來,像捲一件外衣
[00:23:13.000 --> 00:23:16.600]  天地像衣服都會改變
[00:23:16.600 --> 00:23:20.000]  祢卻永不改變
[00:23:20.000 --> 00:23:24.000]  祢的年數沒有窮重」
[00:23:24.000 --> 00:23:28.000]  第十節這裡稱呼耶穌為主
[00:23:28.000 --> 00:23:32.000]  祂是萬事萬物的主宰
[00:23:32.000 --> 00:23:34.400]  如果我們用另一個角度來說
[00:23:34.400 --> 00:23:36.000]  有主的話
[00:23:36.000 --> 00:23:38.600]  那些稱耶穌為主的人
[00:23:38.600 --> 00:23:44.400]  就是信服在主人的權柄之下的人
[00:23:44.400 --> 00:23:50.600]  是帶著信服謙卑來過每一天
