
[00:00:00.000 --> 00:00:03.640]  今天想跟大家一起看的經文
[00:02:11.160 --> 00:02:13.240]  門已經關閉
[00:02:13.240 --> 00:02:16.880]  孩子們也和我在床上了
[00:02:16.880 --> 00:02:19.640]  我不能起來給你
[00:02:19.640 --> 00:02:21.640]  我告訴你們
[00:02:21.640 --> 00:02:25.520]  雖不因他是朋友起來給他
[00:02:25.520 --> 00:02:29.400]  但因他情詞迫切地直求
[00:02:29.400 --> 00:02:33.960]  就必起來照他所需用的給他
[00:02:33.960 --> 00:02:35.960]  我又告訴你們
[00:02:35.960 --> 00:02:39.120]  你們祈求就給你們
[00:02:39.120 --> 00:02:41.640]  尋找就尋見
[00:02:41.640 --> 00:02:44.880]  叩門就給你們開門
[00:02:44.880 --> 00:02:49.760]  因為凡祈求的就得著
[00:02:49.760 --> 00:02:51.360]  就尋見
[00:02:51.360 --> 00:02:54.760]  叩門的就給他開門
[00:02:54.760 --> 00:02:57.560]  你們中間作父親的
[00:02:57.560 --> 00:02:59.880]  誰有兒子求餅
[00:02:59.880 --> 00:03:02.160]  反給他石頭呢?
[00:03:02.160 --> 00:03:06.360]  求魚反拿蛇當魚給他呢?
[00:03:06.360 --> 00:03:10.160]  求雞蛋反給他蠍子呢?
[00:03:10.160 --> 00:03:12.360]  你們雖然不好
[00:03:12.360 --> 00:03:16.280]  尚且知道拿好東西給兒女
[00:03:16.280 --> 00:03:23.080]  何況天父豈不更將聖靈給求他的人嗎?
[00:03:23.080 --> 00:03:27.480]  這個是門徒來到耶穌的面前
[00:03:27.480 --> 00:03:31.480]  請求耶穌教他們怎樣祈禱
[00:03:31.480 --> 00:03:32.680]  但我想大家知道
[00:03:32.680 --> 00:03:36.880]  其實在當時候猶太人的文化
[00:03:36.880 --> 00:03:39.080]  或者他們的背景裡面
[00:03:39.080 --> 00:03:42.160]  他們很著重宗教教育
[00:03:42.160 --> 00:03:43.480]  在他們的宗教教育裡面
[00:03:43.480 --> 00:03:44.760]  有兩樣很重要的
[00:03:44.760 --> 00:03:46.360]  第一個就是他們的讀經生活
[00:03:46.360 --> 00:03:48.880]  他們需要在家裡
[00:03:48.880 --> 00:03:53.280]  在會堂熟悉他們當時候的聖經
[00:03:53.280 --> 00:03:55.680]  我想特別是在他們所說的
[00:03:55.680 --> 00:03:58.680]  《妥拉摩西五經》裡面的內容
[00:03:58.680 --> 00:04:00.280]  這個是他們很著重的
[00:04:00.280 --> 00:04:01.880]  也是在家庭裡面
[00:04:01.880 --> 00:04:04.280]  父親要扮演的角色
[00:04:04.280 --> 00:04:06.480]  猶太人的父親很有權威
[00:04:06.480 --> 00:04:09.280]  但也有他要負的責任
[00:04:09.280 --> 00:04:12.280]  同樣成為家人的榜樣
[00:04:12.280 --> 00:04:15.880]  以至用他所藉著的教導
[00:04:15.880 --> 00:04:20.680]  讓他的兒女可以怎樣認識神的話
[00:04:20.680 --> 00:04:23.280]  這個是他們讀經生活裡面很著重的
[00:04:23.280 --> 00:04:25.680]  另外一個就是他們的禱告生活
[00:04:25.680 --> 00:04:30.280]  猶太人他們很小的時候就已經懂得祈禱
[00:04:30.280 --> 00:04:32.080]  所以對猶太人來說
[00:04:32.080 --> 00:04:33.880]  祈禱不是一個很陌生
[00:04:33.880 --> 00:04:36.680]  或者好像我們有些弟兄姊妹
[00:04:36.680 --> 00:04:39.080]  我們以往沒有什麼認識
[00:04:39.080 --> 00:04:40.280]  基督教的信仰
[00:04:40.280 --> 00:04:41.480]  沒有什麼去過教會
[00:04:41.480 --> 00:04:42.480]  可能說起祈禱
[00:04:42.480 --> 00:04:46.480]  我們從信主之後才認識的
[00:04:46.480 --> 00:04:48.680]  但是在猶太人裡面他們不是
[00:04:48.680 --> 00:04:51.080]  他們的家庭、他們的家教
[00:04:51.080 --> 00:04:53.280]  就已經很著重讀經、很著重祈禱
[00:04:53.280 --> 00:04:54.480]  所以對猶太人來說
[00:04:54.480 --> 00:04:57.080]  他們的祈禱是他們日常的生活裡面
[00:04:57.080 --> 00:04:58.880]  一個重要的一環
[00:04:58.880 --> 00:05:00.080]  所以這個有一點奇怪
[00:05:00.080 --> 00:05:02.880]  就是為什麼耶穌的門徒來到耶穌面前
[00:05:02.880 --> 00:05:06.080]  「麻煩你教我們祈禱」
[00:05:06.080 --> 00:05:09.280]  我們相信這個是耶穌的門徒跟了
[00:05:09.280 --> 00:05:11.680]  耶穌這個老師一段時間之後
[00:05:11.680 --> 00:05:13.080]  他們越來越發覺
[00:05:13.080 --> 00:05:14.880]  耶穌的祈禱
[00:05:14.880 --> 00:05:19.680]  跟我們一般在猶太自己家庭裡面所學到的
[00:05:19.680 --> 00:05:21.280]  是很不同的
[00:05:21.280 --> 00:05:23.480]  猶太人的祈禱特色比較多的是什麼呢?
[00:05:23.480 --> 00:05:25.480]  他們很講求他們的格式
[00:05:25.480 --> 00:05:28.480]  一定有一些很傳統
[00:05:28.480 --> 00:05:32.280]  很定格的一些模式來祈禱
[00:05:32.280 --> 00:05:34.080]  跟著來祈禱
[00:05:34.080 --> 00:05:36.480]  或者他們很著重祈禱的次數
[00:05:36.480 --> 00:05:39.480]  規定了每天要有多少次的祈禱
[00:05:39.480 --> 00:05:41.880]  才是一個虔誠的猶太人
[00:05:41.880 --> 00:05:44.880]  所以讓他們的祈禱生活變成一種公式化
[00:05:44.880 --> 00:05:46.880]  和一個例行公事
[00:05:46.880 --> 00:05:49.280]  所以對猶太人當時的門徒來說
[00:05:49.280 --> 00:05:53.280]  他們覺得祈禱都是他們日常
[00:05:53.280 --> 00:05:55.480]  按照一些規矩
[00:05:55.480 --> 00:05:58.480]  甚至可能是家裡要求他們做的
[00:05:58.480 --> 00:06:00.480]  這個就是他們的祈禱生活
[00:06:00.480 --> 00:06:02.480]  變成例行公事
[00:06:02.480 --> 00:06:04.480]  但是當他們跟了耶穌一段時間之後
[00:06:04.480 --> 00:06:08.480]  他們經歷了耶穌禱告的教導很不同
[00:06:08.480 --> 00:06:12.080]  其實在路加福音這段經文之前
[00:06:12.080 --> 00:06:16.280]  耶穌是特別對門徒講過一些禱告的教導
[00:06:16.280 --> 00:06:22.280]  這次十一章裡面是比較針對猶太人的文化背景
[00:06:22.280 --> 00:06:25.280]  他們那種宗教生活裡面的方式
[00:06:25.280 --> 00:06:28.280]  提醒他們應該怎樣去禱告
[00:06:28.280 --> 00:06:31.280]  特別是要破除了他們的一些格式
[00:06:31.280 --> 00:06:34.280]  他們將禱告成為一個公式化的錯誤
[00:06:34.280 --> 00:06:38.280]  要他們反省一下他們祈禱的心態動機
[00:06:38.280 --> 00:06:40.280]  所以在耶穌教導的禱告當中
[00:06:40.280 --> 00:06:42.280]  就先用了主禱文
[00:06:42.280 --> 00:06:45.280]  這個主禱文其實對猶太人來說是一個很突破的
[00:06:45.280 --> 00:06:48.280]  是跟他們的家裡
[00:06:48.280 --> 00:06:51.280]  他們父母教導的那個祈禱是不同的
[00:06:51.280 --> 00:06:54.280]  是不同他們那種的格式
[00:06:54.280 --> 00:06:56.280]  不是他們所講的
[00:06:56.280 --> 00:06:58.280]  所以這個是對猶太人來說是很不同的
[00:06:58.280 --> 00:07:00.280]  是一個很特別的開始
[00:07:00.280 --> 00:07:03.280]  因為耶穌一講到「我們在天上的父」
[00:07:03.280 --> 00:07:05.280]  如果大家回去聖經看
[00:07:05.280 --> 00:07:07.280]  其實裡面有一個小古卷
[00:07:07.280 --> 00:07:09.280]  有些括著的字告訴我們
[00:07:09.280 --> 00:07:11.280]  其實那個句子可以叫做「父」
[00:07:11.280 --> 00:07:15.280]  這個「父」其實就是當時他們常用一些阿蘭語
[00:07:15.280 --> 00:07:18.280]  來講對父親的稱呼
[00:07:18.280 --> 00:07:20.280]  特別是在猶太人的家庭裡面
[00:07:20.280 --> 00:07:22.280]  他們兒女對父親的稱呼
[00:07:22.280 --> 00:07:24.280]  他們就叫做「父」
[00:07:24.280 --> 00:07:26.280]  他們阿蘭文就叫做「阿爸」
[00:07:26.280 --> 00:07:28.280]  我們有時候都會聽過
[00:07:28.280 --> 00:07:31.280]  或者是耶穌在馬福音裡面
[00:07:31.280 --> 00:07:34.280]  有一次去到克西瑪利元洪神祈禱的時候
[00:07:34.280 --> 00:07:37.280]  他也是用「阿爸」來稱呼神
[00:07:37.280 --> 00:07:39.280]  所以這個是一個很突破的
[00:07:39.280 --> 00:07:41.280]  讓這些猶太人的祈禱
[00:07:41.280 --> 00:07:44.280]  跟他們傳統所講的不同
[00:07:44.280 --> 00:07:46.280]  是沒有這個格式
[00:07:46.280 --> 00:07:48.280]  沒有這個次數的要求
[00:07:48.280 --> 00:07:50.280]  但是有時候我很想提醒弟兄姊妹
[00:07:50.280 --> 00:07:52.280]  主禱文對我們一些基督徒來說
[00:07:52.280 --> 00:07:54.280]  可能不知道會不會變成猶太人
[00:07:54.280 --> 00:07:58.280]  所有經歷的錯誤
[00:07:58.280 --> 00:08:01.280]  我不知道大家對主禱文有多熟悉
[00:08:01.280 --> 00:08:04.280]  可能有些已經覺得已熟能詳
[00:08:04.280 --> 00:08:08.280]  我們這些在基督教學校背景讀書的人
[00:08:08.280 --> 00:08:09.280]  就很熟悉了
[00:08:09.280 --> 00:08:12.280]  我小學的時候就已經在基督教學校讀書
[00:08:12.280 --> 00:08:13.280]  尤其是聖公會
[00:08:13.280 --> 00:08:16.280]  聖公會還有一些其他的土文
[00:08:16.280 --> 00:08:19.280]  是要我們學生背的
[00:08:19.280 --> 00:08:21.280]  所以主禱文對我來說是很熟悉的
[00:08:21.280 --> 00:08:25.280]  可能對一些在香港我們有機會讀教會校的弟兄姊妹
[00:08:25.280 --> 00:08:26.280]  你都很熟悉
[00:08:26.280 --> 00:08:28.280]  所以我們有時候就很容易說
[00:08:28.280 --> 00:08:30.280]  我們一起來背主禱文
[00:08:30.280 --> 00:08:34.280]  我們就會將主禱文變成一個背的東西
[00:08:34.280 --> 00:08:35.280]  甚至可能我們會覺得
[00:08:35.280 --> 00:08:38.280]  主禱文這個模式或格式
[00:08:38.280 --> 00:08:40.280]  可以成為我們的祈禱
[00:08:40.280 --> 00:08:41.280]  甚至有時候我們會覺得
[00:08:41.280 --> 00:08:43.280]  當我們背主禱文的時候
[00:08:43.280 --> 00:08:46.280]  可能有些事情會發生
[00:08:46.280 --> 00:08:49.280]  充滿了力量或是靈性不同
[00:08:49.280 --> 00:08:51.280]  當然我們有時候會覺得
[00:08:51.280 --> 00:08:52.280]  這個是耶穌教導的土文
[00:08:52.280 --> 00:08:54.280]  所以我們就叫主禱文
[00:08:54.280 --> 00:08:57.280]  耶穌是讓我們這些跟隨的人來學習
[00:08:57.280 --> 00:09:00.280]  但最重要不是學這個土文裡面
[00:09:00.280 --> 00:09:04.280]  你要按照額尊的名為性
[00:09:04.280 --> 00:09:05.280]  然後國降臨
[00:09:05.280 --> 00:09:06.280]  然後子而行在地
[00:09:06.280 --> 00:09:07.280]  子而行在地
[00:09:07.280 --> 00:09:09.280]  不是一定要用這個格式
[00:09:09.280 --> 00:09:10.280]  其實這個是要提醒我們
[00:09:10.280 --> 00:09:12.280]  耶穌教主禱文的時候
[00:09:12.280 --> 00:09:17.280]  是突破了猶太人那種傳統祈禱的格式模式
[00:09:17.280 --> 00:09:19.280]  所以主禱文不可以成為
[00:09:19.280 --> 00:09:20.280]  我們今天作為基督徒
[00:09:20.280 --> 00:09:24.280]  一個祈禱的代替品的格式
[00:09:24.280 --> 00:09:26.280]  有時候我們也會擔心
[00:09:26.280 --> 00:09:27.280]  我們的弟兄姊妹
[00:09:27.280 --> 00:09:30.280]  會將主禱文變成一個格式
[00:09:30.280 --> 00:09:32.280]  只要我們一背就不知道
[00:09:32.280 --> 00:09:34.280]  會不會發生什麼事
[00:09:34.280 --> 00:09:35.280]  不要這樣
[00:09:35.280 --> 00:09:38.280]  我們要認識主禱文的精義
[00:09:38.280 --> 00:09:42.280]  當然在六教輝音是比較短的版本
[00:09:42.280 --> 00:09:47.280]  我們有機會可以從長的版本去學習
[00:09:47.280 --> 00:09:49.280]  主禱文其實有很豐富的訊息
[00:09:49.280 --> 00:09:52.280]  我們應該可以去參考
[00:09:52.280 --> 00:09:54.280]  去幫助我們的祈禱
[00:09:54.280 --> 00:09:58.280]  但我想最重要不是按照它背出來就可以
[00:09:58.280 --> 00:10:00.280]  其實我們要多點認識主禱文裡面
[00:10:00.280 --> 00:10:02.280]  帶出的精義是什麼
[00:10:02.280 --> 00:10:03.280]  在六教輝音
[00:10:03.280 --> 00:10:05.280]  我相信有兩個很重要的
[00:10:05.280 --> 00:10:06.280]  在主禱文裡面
[00:10:06.280 --> 00:10:09.280]  幫助我們講到神是王
[00:10:09.280 --> 00:10:12.280]  我們要尊祂的名為聖
[00:10:12.280 --> 00:10:16.280]  我們要尊神是我們的王
[00:10:16.280 --> 00:10:17.280]  在我們的禱告當中
[00:10:17.280 --> 00:10:18.280]  提醒我們
[00:10:18.280 --> 00:10:22.280]  神的旨意是最重要的
[00:10:22.280 --> 00:10:25.280]  我們是求神的旨意來成就
[00:10:25.280 --> 00:10:29.280]  不是按我這個祈禱的人的心意
[00:10:29.280 --> 00:10:31.280]  求神來為我成就
[00:10:31.280 --> 00:10:33.280]  所以人要信服神
[00:10:33.280 --> 00:10:36.280]  人要尊崇神是王
[00:10:36.280 --> 00:10:38.280]  同樣在祈禱當中也是提醒我們
[00:10:38.280 --> 00:10:41.280]  我們可以表達人的需要
[00:10:41.280 --> 00:10:44.280]  有時我們問弟兄姊妹彼此代禱的時候
[00:10:44.280 --> 00:10:45.280]  有沒有什麼需要
[00:10:45.280 --> 00:10:46.280]  有時弟兄姊妹就很客氣
[00:10:46.280 --> 00:10:49.280]  覺得都不是有什麼需要
[00:10:49.280 --> 00:10:51.280]  但我想這個主禱文提醒我們
[00:10:51.280 --> 00:10:53.280]  其實我們可以在神面前
[00:10:53.280 --> 00:10:55.280]  去表達我們的需要
[00:10:55.280 --> 00:10:58.280]  但在當中我們又要提醒
[00:10:58.280 --> 00:10:59.280]  我們要謙卑
[00:10:59.280 --> 00:11:00.280]  要信靠神
[00:11:00.280 --> 00:11:03.280]  我們可以將我們的需要告訴神
[00:11:03.280 --> 00:11:05.280]  但我們要知道認識
[00:11:05.280 --> 00:11:06.280]  我們要謙卑
[00:11:06.280 --> 00:11:07.280]  要信服
[00:11:07.280 --> 00:11:11.280]  不是神要按我的吩咐
[00:11:11.280 --> 00:11:13.280]  按我的表達
[00:11:13.280 --> 00:11:14.280]  我的祈禱就來成就
[00:11:14.280 --> 00:11:17.280]  其實我們要更加一會說到
[00:11:17.280 --> 00:11:19.280]  天父才是那位
[00:11:19.280 --> 00:11:22.280]  完全知道我們需要什麼的神
[00:11:22.280 --> 00:11:24.280]  但我們是可以在禱告當中
[00:11:24.280 --> 00:11:26.280]  來表達我們的需要
[00:11:26.280 --> 00:11:29.280]  讓我們能夠在主禱文裡面
[00:11:29.280 --> 00:11:32.280]  破除猶太人的傳統格式
[00:11:32.280 --> 00:11:34.280]  但也不要讓主禱文成為
[00:11:34.280 --> 00:11:38.280]  我們今天基督徒的格式
[00:11:38.280 --> 00:11:42.280]  以致規範或局限了我們的祈禱
[00:11:42.280 --> 00:11:45.280]  所以這是耶穌教導門徒祈禱的重點
[00:11:45.280 --> 00:11:46.280]  另外一個就是
[00:11:46.280 --> 00:11:50.280]  祈禱是表達到神和人之間的關係
[00:11:50.280 --> 00:11:51.280]  在祈禱裡面
[00:11:51.280 --> 00:11:54.280]  耶穌很想提醒我們門徒
[00:11:54.280 --> 00:11:56.280]  其實我們要經歷的
[00:11:56.280 --> 00:11:58.280]  就是我們和神之間
[00:11:58.280 --> 00:12:02.280]  天父和兒女之間的關係
[00:12:02.280 --> 00:12:03.280]  這是一個很重要的關係
[00:12:03.280 --> 00:12:05.280]  所以我們可以來到神面前
[00:12:05.280 --> 00:12:08.280]  可以很坦然的禱告
[00:12:08.280 --> 00:12:10.280]  所以在主教導這個禱告的重點當中
[00:12:10.280 --> 00:12:11.280]  有三方面
[00:12:11.280 --> 00:12:14.280]  第一個就是神的屬性
[00:12:14.280 --> 00:12:17.280]  我們要尊神的名為性
[00:12:17.280 --> 00:12:18.280]  其實正正就是提醒
[00:12:18.280 --> 00:12:20.280]  神的名就是表達
[00:12:20.280 --> 00:12:21.280]  或者是代表著
[00:12:21.280 --> 00:12:23.280]  神是一位怎樣的神
[00:12:23.280 --> 00:12:25.280]  神的屬性是怎樣
[00:12:25.280 --> 00:12:27.280]  然後我們要檢視我們人的心態
[00:12:27.280 --> 00:12:29.280]  我們更加要看回
[00:12:29.280 --> 00:12:32.280]  我們和神之間的關係
[00:12:32.280 --> 00:12:34.280]  至於教導門徒的禱告
[00:12:34.280 --> 00:12:36.280]  教導我們的禱告
[00:12:36.280 --> 00:12:37.280]  當中很想問一下
[00:12:37.280 --> 00:12:38.280]  大家知不知道
[00:12:38.280 --> 00:12:39.280]  當我們祈禱的時候
[00:12:39.280 --> 00:12:42.280]  誰是主角呢
[00:12:42.280 --> 00:12:43.280]  其實這個意思就是
[00:12:43.280 --> 00:12:44.280]  祈禱的時候
[00:12:44.280 --> 00:12:46.280]  什麼才是最重要的
[00:12:46.280 --> 00:12:47.280]  這個主角其實很想提的就是
[00:12:47.280 --> 00:12:50.280]  當我們經歷了不同的祈禱
[00:12:50.280 --> 00:12:51.280]  我相信弟兄姊妹
[00:12:51.280 --> 00:12:53.280]  當我們信著之後
[00:12:53.280 --> 00:12:58.280]  我們會有不少的祈禱
[00:12:58.280 --> 00:12:59.280]  但是祈禱的時候
[00:12:59.280 --> 00:13:02.280]  我們的經歷和我們的體會
[00:13:02.280 --> 00:13:05.280]  到底什麼才是最重要呢
[00:13:05.280 --> 00:13:07.280]  這個主角就是提醒我們
[00:13:07.280 --> 00:13:09.280]  什麼才是在祈禱的時候
[00:13:09.280 --> 00:13:11.280]  我們要最關注
[00:13:11.280 --> 00:13:14.280]  或者我們要看見最重要的東西呢
[00:13:14.280 --> 00:13:16.280]  可能有時候我們有不同的答案
[00:13:16.280 --> 00:13:17.280]  甚至可能你會告訴我
[00:13:17.280 --> 00:13:20.280]  牧師可能我們在不同的祈禱裡面
[00:13:20.280 --> 00:13:21.280]  有時候我們所關注
[00:13:21.280 --> 00:13:24.280]  或者重要的東西可能都不同
[00:13:24.280 --> 00:13:26.280]  其中可能簡單一點就是
[00:13:26.280 --> 00:13:28.280]  我們祈禱的人
[00:13:28.280 --> 00:13:30.280]  就好像最近我們在樂享聖賢
[00:13:30.280 --> 00:13:32.280]  讀《獵王記》上下
[00:13:32.280 --> 00:13:34.280]  其中一個人物就是以利亞
[00:13:34.280 --> 00:13:37.280]  以利亞在《雅各書》裡面提醒我們
[00:13:37.280 --> 00:13:38.280]  雅各的教導告訴我們
[00:13:38.280 --> 00:13:41.280]  二人的祈禱大有功效
[00:13:41.280 --> 00:13:44.280]  然後引了舊約其中一個以利亞
[00:13:44.280 --> 00:13:45.280]  告訴我們
[00:13:45.280 --> 00:13:47.280]  去懇切祈禱之後
[00:13:47.280 --> 00:13:49.280]  三年都不下雨
[00:13:49.280 --> 00:13:52.280]  然後又祈禱又下雨
[00:13:52.280 --> 00:13:53.280]  所以有時候我們就想到
[00:13:53.280 --> 00:13:54.280]  祈禱的人
[00:13:54.280 --> 00:13:55.280]  會不會好像找一個
[00:13:55.280 --> 00:13:59.280]  以利亞這個人去有祈禱的恩賜
[00:13:59.280 --> 00:14:01.280]  去一個二人的祈禱
[00:14:01.280 --> 00:14:04.280]  這樣我們的祈禱就大有功效
[00:14:04.280 --> 00:14:07.280]  所以這個現代版本是什麼呢?
[00:14:07.280 --> 00:14:08.280]  所以有時候突然之間就會想
[00:14:08.280 --> 00:14:10.280]  最好祈禱要找誰呢?
[00:14:10.280 --> 00:14:13.280]  就是回來教會找傳道人
[00:14:13.280 --> 00:14:17.280]  傳道人可能為我祈禱就不同一點
[00:14:17.280 --> 00:14:18.280]  我自己一個人祈禱
[00:14:18.280 --> 00:14:20.280]  就可能會沒什麼信心
[00:14:20.280 --> 00:14:22.280]  其實最主要可能講到
[00:14:22.280 --> 00:14:25.280]  我祈禱的時候就可能沒什麼功效
[00:14:25.280 --> 00:14:26.280]  所以祈禱的人都有影響
[00:14:26.280 --> 00:14:28.280]  你覺得你認識一些人
[00:14:28.280 --> 00:14:29.280]  你覺得去祈禱
[00:14:29.280 --> 00:14:32.280]  是令到你有不同的經歷
[00:14:32.280 --> 00:14:33.280]  你就會覺得
[00:14:33.280 --> 00:14:35.280]  下次祈禱都要找他
[00:14:35.280 --> 00:14:38.280]  如果一次有所謂的成功的話
[00:14:38.280 --> 00:14:39.280]  下次你一定記得
[00:14:39.280 --> 00:14:41.280]  就要找他多祈幾次禱
[00:14:41.280 --> 00:14:43.280]  是不是祈禱的人就最重要呢?
[00:14:43.280 --> 00:14:44.280]  你找哪個祈禱
[00:14:44.280 --> 00:14:47.280]  會影響到你的祈禱的果效呢?
[00:14:47.280 --> 00:14:49.280]  是不是我們為哪些事情
[00:14:49.280 --> 00:14:52.280]  祈禱也是我們所記掛
[00:14:52.280 --> 00:14:53.280]  以致祈禱的方式
[00:14:53.280 --> 00:14:55.280]  是不是我們很多時候想到
[00:14:55.280 --> 00:14:58.280]  如果我們站在樹上祈禱
[00:14:58.280 --> 00:15:01.280]  是不是比坐在樹上祈禱好呢?
[00:15:01.280 --> 00:15:02.280]  然後我們又會想
[00:15:02.280 --> 00:15:03.280]  跪在樹上祈禱
[00:15:03.280 --> 00:15:08.280]  是不是更加對神有那種虔誠的表達
[00:15:08.280 --> 00:15:10.280]  我跪在樹上祈禱呢
[00:15:10.280 --> 00:15:11.280]  甚至我們看聖經
[00:15:11.280 --> 00:15:13.280]  有些人真的跪在樹上祈禱
[00:15:13.280 --> 00:15:15.280]  好像結果又不同
[00:15:15.280 --> 00:15:16.280]  甚至可能我們有些經歷
[00:15:16.280 --> 00:15:19.280]  叫做禁食祈禱
[00:15:19.280 --> 00:15:20.280]  大家可能都聽過
[00:15:20.280 --> 00:15:21.280]  是不是祈禱的方式
[00:15:21.280 --> 00:15:26.280]  也影響了我們祈禱的結果呢?
[00:15:26.280 --> 00:15:27.280]  次數、時間
[00:15:27.280 --> 00:15:28.280]  甚至可能有時候
[00:15:28.280 --> 00:15:31.280]  地點也可能會影響
[00:15:31.280 --> 00:15:34.280]  可能大家覺得在家裡祈禱比較好
[00:15:34.280 --> 00:15:37.280]  還是回來教會祈禱比較好呢?
[00:15:37.280 --> 00:15:38.280]  你有沒有想過
[00:15:38.280 --> 00:15:40.280]  如果祈禱最好還是回來教會
[00:15:40.280 --> 00:15:41.280]  尤其是進來禮堂
[00:15:41.280 --> 00:15:42.280]  看到十字架
[00:15:42.280 --> 00:15:44.280]  就是向著十字架祈禱
[00:15:44.280 --> 00:15:46.280]  都比較好
[00:15:46.280 --> 00:15:48.280]  可能我們都有不同的
[00:15:48.280 --> 00:15:50.280]  想到祈禱的東西
[00:15:50.280 --> 00:15:53.280]  但到底祈禱是什麼最重要呢?
[00:15:53.280 --> 00:15:57.280]  大家覺得祈禱是什麼最重要呢?
[00:15:57.280 --> 00:16:00.280]  我們相信祈禱最重要的是
[00:16:00.280 --> 00:16:02.280]  你向哪一個祈禱
[00:16:02.280 --> 00:16:05.280]  祈禱的對象是哪一個
[00:16:05.280 --> 00:16:07.280]  然後祈禱很重要的
[00:16:07.280 --> 00:16:10.280]  就是我們和祂之間的關係
[00:16:10.280 --> 00:16:12.280]  這兩個我相信在祈禱裡面
[00:16:12.280 --> 00:16:14.280]  我們要記得
[00:16:14.280 --> 00:16:16.280]  這個是最重要的
[00:16:16.280 --> 00:16:20.280]  祈禱的對象是誰呢?
[00:16:20.280 --> 00:16:22.280]  祈禱的對象就是神
[00:16:22.280 --> 00:16:24.280]  我們作為基督徒
[00:16:24.280 --> 00:16:26.280]  我們就是來到神的面前
[00:16:26.280 --> 00:16:27.280]  向祂禱告
[00:16:27.280 --> 00:16:30.280]  所以要記得我們不要對錯了
[00:16:30.280 --> 00:16:34.280]  有時候我們覺得某一個人
[00:16:34.280 --> 00:16:37.280]  好像祈禱得很有感動
[00:16:37.280 --> 00:16:39.280]  或者很有力量
[00:16:39.280 --> 00:16:40.280]  其實不是人的
[00:16:40.280 --> 00:16:45.280]  我們要對準祈禱的對象是神
[00:16:45.280 --> 00:16:47.280]  無論一個人曾經為你祈禱
[00:16:47.280 --> 00:16:49.280]  你覺得他好像很有力量
[00:16:49.280 --> 00:16:50.280]  令你很有感動
[00:16:50.280 --> 00:16:52.280]  其實不是那個人是神
[00:16:52.280 --> 00:16:55.280]  才是我們祈禱要對準的
[00:16:55.280 --> 00:16:57.280]  而且我們更多的是
[00:16:57.280 --> 00:17:01.280]  要認識他是怎樣的神
