
[00:00:00.000 --> 00:00:04.700]  我們先看看初期教會的生活
[00:04:31.000 --> 00:04:37.000]  那麼教會使徒們就跟他說了
[00:04:37.000 --> 00:04:41.000]  他說我們順從神,不順從人是應該的
[00:04:41.000 --> 00:04:45.000]  你叫我們不要傳耶穌,這是我們做不到的
[00:04:45.000 --> 00:04:49.000]  他們就繼續傳講耶穌的名
[00:04:49.000 --> 00:04:53.000]  同時又行神蹟,醫治病人
[00:04:53.000 --> 00:04:58.000]  越逼迫的話,福音越是傳開
[00:04:58.000 --> 00:05:03.000]  教會在逼迫中間就漸漸的成長了
[00:05:03.000 --> 00:05:12.000]  逼迫的結果不是讓信徒也不為因此而害怕
[00:05:12.000 --> 00:05:14.000]  就不傳耶穌了
[00:05:14.000 --> 00:05:18.000]  反倒使得信徒更加信靠耶穌
[00:05:18.000 --> 00:05:24.000]  所以教會受逼迫從使徒那個時候就開始有
[00:05:24.000 --> 00:05:28.000]  一次這麼長的時間,在世界各個地方
[00:05:28.000 --> 00:05:32.000]  在各個時候都有這樣的逼迫的情形產生
[00:05:32.000 --> 00:05:36.000]  但是教會並沒有被消滅
[00:05:36.000 --> 00:05:40.000]  信徒並沒有說就不信了
[00:05:40.000 --> 00:05:44.000]  逼迫使得信徒更加倚靠神
[00:05:44.000 --> 00:05:50.000]  而且在逼迫的經歷當中他們能夠認識神
[00:05:50.000 --> 00:05:57.000]  初期的教會他們認識神是掌管一切的神
[00:05:57.000 --> 00:06:08.000]  儘管外邦政府、政權跟不信的猶太人
[00:06:08.000 --> 00:06:11.000]  他們抵擋神的工作
[00:06:11.000 --> 00:06:16.000]  但是總是沒有說讓福音就被消滅掉
[00:06:16.000 --> 00:06:19.000]  或者就不敢傳了
[00:06:19.000 --> 00:06:22.000]  他們福音仍然傳開
[00:06:22.000 --> 00:06:27.000]  所以初期教會一開始就受到逼迫
[00:06:27.000 --> 00:06:31.000]  以後就越來越嚴重
[00:06:31.000 --> 00:06:38.000]  在羅馬帝國這段基督教產生以後
[00:06:38.000 --> 00:06:40.000]  耶穌的名被傳開以後
[00:06:40.000 --> 00:06:43.000]  差不多有二百年之久
[00:06:43.000 --> 00:06:47.000]  羅馬帝國有十次大的逼迫
[00:06:47.000 --> 00:06:50.000]  二百年不是一直逼迫得很厲害
[00:06:50.000 --> 00:06:53.000]  逼迫一段時間以後停下來
[00:06:53.000 --> 00:06:56.000]  然後另外一個皇帝起來以後又來逼迫
[00:06:56.000 --> 00:06:58.000]  又一段時間又停下來
[00:06:58.000 --> 00:07:01.000]  有十次大的逼迫
[00:07:01.000 --> 00:07:04.000]  基督徒死了很多
[00:07:04.000 --> 00:07:06.000]  被獅子吃掉的
[00:07:06.000 --> 00:07:10.000]  被綁在柱子上用火燒掉的
[00:07:10.000 --> 00:07:13.000]  有叫自己去搏鬥的
[00:07:13.000 --> 00:07:16.000]  一方把另外一方給殺死的
[00:07:16.000 --> 00:07:20.000]  這些都是羅馬人所採取的辦法
[00:07:20.000 --> 00:07:24.000]  但是後來逼迫得很厲害
[00:07:24.000 --> 00:07:27.000]  但基督徒照樣他們聚會
[00:07:27.000 --> 00:07:29.000]  他們不能公開的一起
[00:07:29.000 --> 00:07:31.000]  他們可以在山洞裡頭
[00:07:31.000 --> 00:07:37.000]  或者是在地下洞裡頭來聚集
[00:07:37.000 --> 00:07:40.000]  所以他們仍然是
[00:07:40.000 --> 00:07:42.000]  一直經過這麼長時間
[00:07:42.000 --> 00:07:44.000]  不但沒有消滅
[00:07:44.000 --> 00:07:47.000]  信徒數量照常增加
[00:07:47.000 --> 00:07:51.000]  所以看見神的教會
[00:07:51.000 --> 00:07:55.000]  不是人的逼迫就能夠消滅的
[00:07:55.000 --> 00:07:59.000]  越逼迫信徒越增加越多
[00:07:59.000 --> 00:08:02.000]  很難用理由去解釋
[00:08:02.000 --> 00:08:06.000]  但是看見神自己會保守
[00:08:06.000 --> 00:08:11.000]  自己會叫信徒有這樣的膽量
[00:08:11.000 --> 00:08:16.000]  有這樣的能力來經受這些的逼迫
[00:08:16.000 --> 00:08:19.000]  耶路撒冷初期的教會
[00:08:19.000 --> 00:08:22.000]  他們的生活怎麼樣
[00:08:22.000 --> 00:08:27.000]  從第二章一段裡頭到第四章
[00:08:27.000 --> 00:08:30.000]  我們剛才讀的一段裡頭
[00:08:30.000 --> 00:08:33.000]  都可以看到初期教會的生活
[00:08:33.000 --> 00:08:37.000]  很簡單沒有用很多來描寫
[00:08:37.000 --> 00:08:39.000]  第一個我們可以看見
[00:08:39.000 --> 00:08:44.000]  他們是恆心遵守使徒的教訓
[00:08:44.000 --> 00:08:47.000]  這使徒的教訓就是
[00:08:47.000 --> 00:08:52.000]  主耶穌在聖靈裡頭的啟示
[00:08:52.000 --> 00:08:55.000]  神在聖靈裡頭的啟示
[00:08:55.000 --> 00:08:59.000]  他們給使徒
[00:08:59.000 --> 00:09:03.000]  使徒就把這個話傳給這些信徒
[00:09:03.000 --> 00:09:08.000]  這些話都是有權柄的話
[00:09:08.000 --> 00:09:10.000]  因為是出於神的
[00:09:10.000 --> 00:09:14.000]  因為當時還沒有新約聖經這樣的正典
[00:09:14.000 --> 00:09:18.000]  都是使徒根據聖靈的感動
[00:09:18.000 --> 00:09:22.000]  根據聖靈給他們的默示啟示
[00:09:22.000 --> 00:09:26.000]  他們把神的道傳開
[00:09:26.000 --> 00:09:32.000]  所以信徒就是來遵守使徒所傳的教訓
[00:09:32.000 --> 00:09:35.000]  這些教訓不是他個人的
[00:09:35.000 --> 00:09:38.000]  是神給教會的這些話
[00:09:38.000 --> 00:09:46.000]  以後這些話漸漸就成為新約聖經的正典了
[00:09:46.000 --> 00:09:49.000]  就寫在新約聖經裡頭了
[00:09:49.000 --> 00:09:54.000]  這個就是一開始說還沒有新約聖經
[00:09:54.000 --> 00:09:58.000]  當時他們有的還是有舊約聖經
[00:09:58.000 --> 00:10:00.000]  所以他除了舊約聖經以外
[00:10:00.000 --> 00:10:06.000]  他們還會講使徒從祖那個地方得到的啟示
[00:10:06.000 --> 00:10:08.000]  得到教訓來講
[00:10:08.000 --> 00:10:14.000]  所以他們生活就是遵守使徒的教訓
[00:10:14.000 --> 00:10:17.000]  第二個他們相交
[00:10:17.000 --> 00:10:21.000]  相交就是信徒跟信徒在一起
[00:10:21.000 --> 00:10:23.000]  信徒跟使徒在一起
[00:10:23.000 --> 00:10:27.000]  有交通就是相交
[00:10:27.000 --> 00:10:31.000]  就把他從祖得到的來供應給別人
[00:10:31.000 --> 00:10:35.000]  別人從祖得到來供應給其他的人
[00:10:35.000 --> 00:10:38.000]  這樣互相的相交
[00:10:38.000 --> 00:10:42.000]  他們相交的方式有三個方面
[00:10:42.000 --> 00:10:45.000]  一方面在第二章所說的
[00:10:45.000 --> 00:10:51.000]  他們在家中剝餅
[00:10:51.000 --> 00:10:54.000]  他們沒有禮拜堂了
[00:10:54.000 --> 00:10:58.000]  當時使徒時代還沒有禮拜堂
[00:10:58.000 --> 00:11:00.000]  他們就在家中剝餅
[00:11:00.000 --> 00:11:02.000]  剝餅紀念祖
[00:11:02.000 --> 00:11:05.000]  紀念耶穌為罪人死
[00:11:05.000 --> 00:11:08.000]  這個是一個相交
[00:11:08.000 --> 00:11:10.000]  在剝餅中間
[00:11:10.000 --> 00:11:11.000]  你交通
[00:11:11.000 --> 00:11:13.000]  祖怎麼救了你
[00:11:13.000 --> 00:11:16.000]  使徒怎麼在你身上做了什麼吉事
[00:11:16.000 --> 00:11:19.000]  其他的人也是來交通
[00:11:19.000 --> 00:11:20.000]  祖耶穌的愛
[00:11:20.000 --> 00:11:23.000]  怎麼樣為他們把自己獻上
[00:11:23.000 --> 00:11:27.000]  就藉著這樣的剝餅在一起交通
[00:11:27.000 --> 00:11:31.000]  所以剝餅在當時並不是一個儀式
[00:11:31.000 --> 00:11:33.000]  那是說藉著這個機會
[00:11:33.000 --> 00:11:35.000]  一同來交通
[00:11:35.000 --> 00:11:38.000]  一同來明白救恩的寶貴
[00:11:38.000 --> 00:11:41.000]  一起來看看神的愛
[00:11:41.000 --> 00:11:43.000]  基督的捨去自己
[00:11:43.000 --> 00:11:45.000]  為了罪人而死
[00:11:45.000 --> 00:11:49.000]  這是剝餅紀念祖最重要的儀式
[00:11:49.000 --> 00:11:51.000]  南華網底下說
[00:11:51.000 --> 00:11:55.000]  承著歡喜誠實的心用飯
[00:11:55.000 --> 00:11:56.000]  一塊吃飯
[00:11:56.000 --> 00:11:58.000]  因為在猶太人他們
[00:11:58.000 --> 00:12:01.000]  祖耶穌那天被賣的那天晚上
[00:12:01.000 --> 00:12:03.000]  跟門徒在一起的話
[00:12:03.000 --> 00:12:07.000]  他們也是一同用飯
[00:12:07.000 --> 00:12:09.000]  然後在用飯中間
[00:12:09.000 --> 00:12:14.000]  祖耶穌拿起餅來祝謝地點門徒
[00:12:14.000 --> 00:12:16.000]  然後又是拿起杯來
[00:12:16.000 --> 00:12:19.000]  讓門徒一起來喝
[00:12:19.000 --> 00:12:23.000]  這些都是表示剝餅
[00:12:23.000 --> 00:12:26.000]  在初期的時候
[00:12:26.000 --> 00:12:29.000]  剝餅在一起用飯
[00:12:29.000 --> 00:12:31.000]  有的是先一塊吃飯
[00:12:31.000 --> 00:12:33.000]  然後再來剝餅
[00:12:33.000 --> 00:12:34.000]  這樣的話
[00:12:34.000 --> 00:12:37.000]  就是弟兄姊妹在一起
[00:12:37.000 --> 00:12:39.000]  門徒在一起
[00:12:39.000 --> 00:12:41.000]  人裡頭就很親近
[00:12:41.000 --> 00:12:43.000]  很近了
[00:12:43.000 --> 00:12:47.000]  這是一種相交的方式
[00:12:47.000 --> 00:12:51.000]  第三種就是敬拜神
[00:12:51.000 --> 00:12:55.000]  第二章的四十七節就讚美神
[00:12:55.000 --> 00:12:57.000]  讚美神就是敬拜神
[00:12:57.000 --> 00:13:02.000]  敬拜神還有去有禱告
[00:13:02.000 --> 00:13:04.000]  所以在初期教會
[00:13:04.000 --> 00:13:07.000]  他們為什麼有這樣的弟兄姊妹
[00:13:07.000 --> 00:13:09.000]  信徒有這麼密切的關係呢
[00:13:09.000 --> 00:13:12.000]  因為他們在一起相交
[00:13:12.000 --> 00:13:14.000]  剝餅紀念祖
[00:13:14.000 --> 00:13:16.000]  一塊吃飯
[00:13:16.000 --> 00:13:18.000]  一同來敬拜神
[00:13:18.000 --> 00:13:20.000]  有禱告
[00:13:20.000 --> 00:13:22.000]  那麼當時沒有禮拜堂
[00:13:22.000 --> 00:13:25.000]  禮拜堂是幾百年以後
[00:13:25.000 --> 00:13:28.000]  基督教才有禮拜堂
[00:13:28.000 --> 00:13:30.000]  當時並沒有禮拜堂
[00:13:30.000 --> 00:13:34.000]  所以信徒什麼地方聚集呢
[00:13:34.000 --> 00:13:37.000]  在第二章的四十六節說
[00:13:37.000 --> 00:13:41.000]  他們天天同心合一
[00:13:41.000 --> 00:13:44.000]  恆切的在殿裡
[00:13:44.000 --> 00:13:45.000]  在殿裡
[00:13:45.000 --> 00:13:46.000]  在聖殿
[00:13:46.000 --> 00:13:48.000]  當他在聖殿並不是說
[00:13:48.000 --> 00:13:51.000]  他進到聖所去敬拜
[00:13:51.000 --> 00:13:53.000]  或者進到什麼地方去敬拜
[00:13:53.000 --> 00:13:56.000]  他們多半在那個時候
[00:13:56.000 --> 00:13:58.000]  使徒開始的時候
[00:13:58.000 --> 00:14:01.000]  是在所羅門郎子底下
[00:14:01.000 --> 00:14:02.000]  所羅門郎子
[00:14:02.000 --> 00:14:04.000]  所羅門的郎子呢
[00:14:04.000 --> 00:14:08.000]  是在聖殿的靠東面
[00:14:08.000 --> 00:14:12.000]  在院子旁邊
[00:14:12.000 --> 00:14:17.000]  修了一些有蓋的走廊
[00:14:17.000 --> 00:14:19.000]  有些地方
[00:14:19.000 --> 00:14:21.000]  那些信徒來了
[00:14:21.000 --> 00:14:24.000]  當時猶太人他們要到聖殿敬拜神
[00:14:24.000 --> 00:14:27.000]  就可以在所羅門的郎子的地方
[00:14:27.000 --> 00:14:30.000]  大家聚集來敬拜
[00:14:30.000 --> 00:14:33.000]  不是每個人除了祭祀以外
[00:14:33.000 --> 00:14:36.000]  人不能夠進到聖所裡頭
[00:14:36.000 --> 00:14:38.000]  只能在院子旁邊
[00:14:38.000 --> 00:14:41.000]  所羅門的郎子周圍
[00:14:41.000 --> 00:14:43.000]  一起交通
[00:14:43.000 --> 00:14:45.000]  一起來敬拜神
[00:14:45.000 --> 00:14:47.000]  或者他們在那地方禱告
[00:14:47.000 --> 00:14:49.000]  這個就是在
[00:14:49.000 --> 00:14:51.000]  有這樣的機會
[00:14:51.000 --> 00:14:53.000]  不像現在有專門的禮拜堂
[00:14:53.000 --> 00:14:55.000]  專門一個場所
[00:14:55.000 --> 00:14:57.000]  所以他們是敬拜
[00:14:57.000 --> 00:14:59.000]  是在所羅門的郎子
[00:14:59.000 --> 00:15:00.000]  然後呢
[00:15:00.000 --> 00:15:02.000]  這個剝餅呢
[00:15:02.000 --> 00:15:04.000]  就不能在聖殿裡頭剝餅了
[00:15:04.000 --> 00:15:05.000]  就回到家中
[00:15:05.000 --> 00:15:07.000]  所以在家中剝餅
[00:15:07.000 --> 00:15:10.000]  在店裡就在家中剝餅
[00:15:10.000 --> 00:15:14.000]  所以這個是當時的情況
[00:15:14.000 --> 00:15:16.000]  那麼這樣呢
[00:15:16.000 --> 00:15:17.000]  他們就是說
[00:15:17.000 --> 00:15:19.000]  從一個歡喜
[00:15:19.000 --> 00:15:21.000]  他們一塊用飯是很歡喜的
[00:15:21.000 --> 00:15:23.000]  大家再相聚在一起
[00:15:23.000 --> 00:15:25.000]  受到主的恩典
[00:15:25.000 --> 00:15:27.000]  那是非常的高興
[00:15:27.000 --> 00:15:29.000]  這個時候就歡喜
[00:15:29.000 --> 00:15:31.000]  而且用真的心
[00:15:31.000 --> 00:15:33.000]  彼此相愛
[00:15:33.000 --> 00:15:34.000]  真誠的心
[00:15:34.000 --> 00:15:36.000]  一起來用飯
[00:15:36.000 --> 00:15:37.000]  所以這個時候
[00:15:37.000 --> 00:15:42.000]  就是他們在一起相教的方式
[00:15:42.000 --> 00:15:44.000]  再下來
[00:15:44.000 --> 00:15:45.000]  這個生活情況呢
[00:15:45.000 --> 00:15:48.000]  就是凡物公用
[00:15:48.000 --> 00:15:50.000]  在第二章的四十四節說
[00:15:50.000 --> 00:15:54.000]  信的人都在一處凡物公用
[00:15:54.000 --> 00:15:56.000]  凡物公用什麼呢
[00:15:56.000 --> 00:15:57.000]  就是說
[00:15:57.000 --> 00:16:02.000]  每樣東西都是大家一起來享用的
[00:16:02.000 --> 00:16:05.000]  那麼具體怎麼做
[00:16:05.000 --> 00:16:06.000]  這裡並沒有說
[00:16:06.000 --> 00:16:07.000]  但是他們呢
[00:16:07.000 --> 00:16:09.000]  是照著各種的需要
[00:16:09.000 --> 00:16:10.000]  能夠奉獻
[00:16:10.000 --> 00:16:12.000]  奉獻給各人
[00:16:12.000 --> 00:16:13.000]  這樣呢
[00:16:13.000 --> 00:16:15.000]  是有富裕的人呢
[00:16:15.000 --> 00:16:16.000]  拿出來呢
[00:16:16.000 --> 00:16:18.000]  出於愛心
[00:16:18.000 --> 00:16:21.000]  出於他相信有信心
[00:16:21.000 --> 00:16:24.000]  有這樣的貧窮的人呢
[00:16:24.000 --> 00:16:26.000]  他們也可以得到照顧
[00:16:26.000 --> 00:16:27.000]  所以這樣
[00:16:27.000 --> 00:16:29.000]  就是能夠
[00:16:29.000 --> 00:16:31.000]  不管你是貧窮的
[00:16:31.000 --> 00:16:33.000]  或者是富足的信徒
[00:16:33.000 --> 00:16:37.000]  都可以在一起來奉獻
[00:16:37.000 --> 00:16:40.000]  不但是奉獻主的話
[00:16:40.000 --> 00:16:43.000]  也是奉獻物質上的需要
[00:16:43.000 --> 00:16:46.000]  這樣就是他們日常的生活呢
[00:16:46.000 --> 00:16:48.000]  都可以得到滿足
[00:16:48.000 --> 00:16:50.000]  所以這也是
[00:16:50.000 --> 00:16:53.000]  主編書所教訓的
[00:16:53.000 --> 00:16:55.000]  戒嚴的第一條
[00:16:55.000 --> 00:16:58.000]  就是愛神
[00:16:58.000 --> 00:17:00.000]  其他的相反
[00:17:00.000 --> 00:17:01.000]  就是愛人如己
[00:17:01.000 --> 00:17:03.000]  所以你愛神的表現
[00:17:03.000 --> 00:17:06.000]  表現在愛弟兄姊妹
[00:17:06.000 --> 00:17:07.000]  愛信徒神堂
[00:17:07.000 --> 00:17:10.000]  所以愛神的心
[00:17:10.000 --> 00:17:11.000]  跟愛弟兄姊妹
[00:17:11.000 --> 00:17:12.000]  愛眾人的心
[00:17:12.000 --> 00:17:15.000]  都是流露出來了
[00:17:15.000 --> 00:17:18.000]  這是當時的房屋公用
[00:17:18.000 --> 00:17:19.000]  這房屋公用
[00:17:19.000 --> 00:17:22.000]  並不是提倡什麼制度
[00:17:22.000 --> 00:17:24.000]  就是按照當時的需要
[00:17:24.000 --> 00:17:27.000]  大家有的是很窮的
[00:17:27.000 --> 00:17:28.000]  這樣的話呢
[00:17:28.000 --> 00:17:31.000]  生活可以得到照顧了
[00:17:31.000 --> 00:17:33.000]  當這個信徒
[00:17:33.000 --> 00:17:35.000]  就會有這樣的一個初期的
[00:17:35.000 --> 00:17:37.000]  初期就會有這樣的生活呢
[00:17:37.000 --> 00:17:39.000]  有什麼效果呢
[00:17:39.000 --> 00:17:42.000]  第一個效果
[00:17:42.000 --> 00:17:45.000]  眾人都懼怕
[00:17:45.000 --> 00:17:48.000]  這個是講到眾人都懼怕
[00:17:48.000 --> 00:17:59.000]  這個意思就是說
[00:17:59.000 --> 00:18:03.000]  這個懼怕不是害怕
[00:18:03.000 --> 00:18:05.000]  就是對神呢
[00:18:05.000 --> 00:18:07.000]  有一個敬畏的心
[00:18:07.000 --> 00:18:11.000]  他們在一起這樣的聚集
[00:18:11.000 --> 00:18:14.000]  不是一種社交
[00:18:14.000 --> 00:18:16.000]  大家交際
[00:18:16.000 --> 00:18:18.000]  那是說一起來敬拜神
[00:18:18.000 --> 00:18:21.000]  來一起有風向
[00:18:21.000 --> 00:18:22.000]  那麼這個對神
[00:18:22.000 --> 00:18:25.000]  有一個肅然起敬的態度
[00:18:25.000 --> 00:18:27.000]  第二種呢
[00:18:27.000 --> 00:18:30.000]  他說眾人多蒙大恩
[00:18:30.000 --> 00:18:32.000]  多蒙大恩
[00:18:32.000 --> 00:18:36.000]  就是一個人有主的恩典
[00:18:36.000 --> 00:18:38.000]  但在大家在一起的時候呢
[00:18:38.000 --> 00:18:40.000]  有更多的恩典
[00:18:40.000 --> 00:18:43.000]  能夠領導眾人
[00:18:43.000 --> 00:18:47.000]  這是眾人多蒙大恩
[00:18:47.000 --> 00:18:49.000]  第三個呢
[00:18:49.000 --> 00:18:51.000]  沒有缺乏
[00:18:51.000 --> 00:18:52.000]  當你這樣的生活
[00:18:52.000 --> 00:18:54.000]  剛才所說到的
[00:18:54.000 --> 00:18:56.000]  即使你再窮的話
[00:18:56.000 --> 00:18:58.000]  你來到弟兄姊妹中間的話
[00:18:58.000 --> 00:19:01.000]  也會弟兄姊妹的愛心顧念
[00:19:01.000 --> 00:19:04.000]  也能夠得到滿足
[00:19:04.000 --> 00:19:08.000]  所以這個是一個非常特別的
[00:19:08.000 --> 00:19:11.000]  在初期教會有這樣的情況
[00:19:11.000 --> 00:19:14.000]  在過去也有這樣的情況
[00:19:14.000 --> 00:19:17.000]  在中國教會中間也有這樣的情況
[00:19:17.000 --> 00:19:19.000]  曾經在山東的地方
[00:19:19.000 --> 00:19:21.000]  有耶穌家庭
[00:19:21.000 --> 00:19:24.000]  他們從各地方來了以後
[00:19:24.000 --> 00:19:25.000]  住在一起
[00:19:25.000 --> 00:19:27.000]  當然這個人不是很多
[00:19:27.000 --> 00:19:30.000]  可能就是十來戶或者幾十戶
[00:19:30.000 --> 00:19:33.000]  住在一個院子裡頭
[00:19:33.000 --> 00:19:34.000]  一同做飯
[00:19:34.000 --> 00:19:35.000]  一同吃飯
[00:19:35.000 --> 00:19:38.000]  一同去工作
[00:19:38.000 --> 00:19:40.000]  種地
[00:19:40.000 --> 00:19:41.000]  但是這個呢
[00:19:41.000 --> 00:19:43.000]  只不過就是一種
[00:19:43.000 --> 00:19:45.000]  有人看見有使徒這樣的
[00:19:45.000 --> 00:19:47.000]  當時的情況
[00:19:47.000 --> 00:19:50.000]  他們也笑話這樣的做法
[00:19:50.000 --> 00:19:51.000]  但是呢
[00:19:51.000 --> 00:19:54.000]  並不是使徒教會
[00:19:54.000 --> 00:19:56.000]  當時所提倡的
[00:19:56.000 --> 00:19:58.000]  這樣一種
[00:19:58.000 --> 00:20:00.000]  共產主義這樣的生活
[00:20:00.000 --> 00:20:04.000]  它乃是按照當時的需要
[00:20:04.000 --> 00:20:08.000]  聖經並不提倡這樣的生活
[00:20:08.000 --> 00:20:10.000]  它主要是放在
[00:20:10.000 --> 00:20:13.000]  當時一個實際的情況
[00:20:13.000 --> 00:20:15.000]  作為一個原則
[00:20:15.000 --> 00:20:19.000]  但是不是要聚集去實行
[00:20:19.000 --> 00:20:21.000]  要敬畏神
[00:20:21.000 --> 00:20:23.000]  要彼此相愛
[00:20:23.000 --> 00:20:24.000]  要能關懷
[00:20:24.000 --> 00:20:27.000]  要能夠彼此帶導
[00:20:27.000 --> 00:20:28.000]  互通有無
[00:20:28.000 --> 00:20:29.000]  這樣的話
[00:20:29.000 --> 00:20:33.000]  就是神要教會弟兄姊妹所做的
[00:20:33.000 --> 00:20:35.000]  就是這樣的
[00:20:35.000 --> 00:20:36.000]  在實際上面
[00:20:36.000 --> 00:20:43.000]  有這樣的彼此相愛的心
[00:20:43.000 --> 00:20:48.000]  我們到第四章以後就看見
[00:20:48.000 --> 00:20:50.000]  說到使徒大有能力
[00:20:50.000 --> 00:20:52.000]  見證主耶穌復活
[00:20:52.000 --> 00:20:55.000]  眾人也多蒙他恩
[00:20:55.000 --> 00:20:56.000]  那麼底下就看見了
[00:20:56.000 --> 00:20:58.000]  有房屋共用了
[00:20:58.000 --> 00:21:00.000]  怎麼叫房屋共用呢
[00:21:00.000 --> 00:21:05.000]  就是說因為人們將田產房屋都賣掉
[00:21:05.000 --> 00:21:10.000]  把所賣的家營拿來放在使徒腳前
[00:21:10.000 --> 00:21:14.000]  那麼就照個人所需用的分給個人
[00:21:14.000 --> 00:21:17.000]  這就是有房屋共用的
[00:21:17.000 --> 00:21:21.000]  所以在第四章三十二節
[00:21:21.000 --> 00:21:23.000]  講到這個情形以後
[00:21:23.000 --> 00:21:27.000]  接著就有兩個不同的例子
[00:21:27.000 --> 00:21:30.000]  一個就是巴拿巴的例子
[00:21:30.000 --> 00:21:32.000]  第四章的三十六節說
[00:21:32.000 --> 00:21:36.000]  有一個立位人名叫約瑟
[00:21:36.000 --> 00:21:38.000]  使徒稱他為巴拿巴
[00:21:38.000 --> 00:21:41.000]  巴拿巴一出來就是勸為止
[00:21:41.000 --> 00:21:45.000]  他說他有田地也賣掉
[00:21:45.000 --> 00:21:47.000]  他有點田地
[00:21:47.000 --> 00:21:50.000]  他是在耶路撒冷有點田地
[00:21:50.000 --> 00:21:51.000]  他把它賣掉
[00:21:51.000 --> 00:21:56.000]  然後把家營拿來放在使徒腳前
[00:21:56.000 --> 00:21:58.000]  這是一個例子
[00:21:58.000 --> 00:21:59.000]  就是巴拿巴
