
[00:00:00.000 --> 00:00:01.260]  各位觀眾姐妹,早安!
[00:09:02.400 --> 00:09:06.760]  好了,到那艘船開始慢慢離岸,
[00:09:06.760 --> 00:09:07.920]  不知道為什麼離岸了,
[00:09:07.920 --> 00:09:10.880]  當然是撐走了,還是晚上風浪大吹走了。
[00:09:10.880 --> 00:09:13.520]  無論如何,聖經裡面講那艘船就離了岸。
[00:09:13.520 --> 00:09:15.520]  如果我們看另一些經文,《馬克福音》裡面講,
[00:09:15.520 --> 00:09:17.720]  它就說在海的中間,
[00:09:17.720 --> 00:09:20.720]  那艘船可能飄在海中間。
[00:09:20.720 --> 00:09:24.400]  聖經裡面講,因風不順就很大浪。
[00:09:24.400 --> 00:09:28.160]  快亮,就是天亮,還沒天亮的時候,
[00:09:28.160 --> 00:09:32.400]  耶穌就在海面上走,去到門徒那裡。
[00:09:32.400 --> 00:09:36.600]  好了,為什麼耶穌要在海面上走?
[00:09:36.600 --> 00:09:37.560]  當我們理解這個神蹟,
[00:09:37.560 --> 00:09:40.360]  第一部分就是耶穌在海面上走,
[00:09:40.360 --> 00:09:42.720]  為什麼耶穌要在海上走?
[00:09:42.720 --> 00:09:44.680]  是不是為了要表達耶穌很厲害?
[00:09:44.680 --> 00:09:46.120]  還是為了什麼呢?
[00:09:46.120 --> 00:09:47.720]  如果我們再看《馬克福音》,
[00:09:47.720 --> 00:09:49.440]  其實《馬克福音》有一樣的記載,
[00:09:49.440 --> 00:09:51.960]  《馬克福音》第六章的第48節,
[00:09:51.960 --> 00:09:54.120]  裡面是這樣講的,我讀給你聽聽。
[00:09:54.120 --> 00:09:58.800]  47節,到了晚上,船在海中心,
[00:09:58.800 --> 00:10:00.920]  耶穌就獨自在岸上面了。
[00:10:00.920 --> 00:10:05.240]  他見到門徒因風不順,搖腦很苦,
[00:10:05.240 --> 00:10:08.880]  見到門徒風很大,撐船撐得很辛苦,
[00:10:08.880 --> 00:10:10.440]  天快亮的時候,
[00:10:10.440 --> 00:10:15.320]  他就在海面上行走,去門徒那裡,想要超過他們。
[00:10:15.320 --> 00:10:20.080]  原來聖經裡面講,當時船不只是飄出岸中心,
[00:10:20.080 --> 00:10:22.440]  當時門徒都在撐船,
[00:10:22.440 --> 00:10:24.960]  不過聖經裡面講,風很大,
[00:10:24.960 --> 00:10:28.280]  門徒不斷撐,很辛苦,
[00:10:28.280 --> 00:10:29.920]  耶穌就見到他們那麼辛苦,
[00:10:29.920 --> 00:10:31.320]  不用那麼辛苦,
[00:10:31.320 --> 00:10:32.440]  可能門徒就想著,
[00:10:32.440 --> 00:10:34.680]  哎呀,耶穌回來了,耶穌祈願好了,
[00:10:34.680 --> 00:10:37.040]  耶穌散了群眾,
[00:10:37.040 --> 00:10:40.000]  我們回岸接耶穌出去。
[00:10:40.000 --> 00:10:41.720]  耶穌就想,不用那麼煩,
[00:10:41.720 --> 00:10:43.880]  回到岸邊,我走過來就可以了。
[00:10:43.880 --> 00:10:45.560]  所以耶穌就走在海上,
[00:10:45.560 --> 00:10:47.360]  還要是為了要超過他們,
[00:10:47.360 --> 00:10:49.040]  即是走快一點,走在前面,
[00:10:49.040 --> 00:10:50.400]  哇,很厲害,是不是?
[00:10:50.400 --> 00:10:52.120]  耶穌想超過就走上去。
[00:10:52.120 --> 00:10:53.840]  好了,聖經裡面講,
[00:10:53.840 --> 00:10:56.000]  當門徒見到耶穌在海面上走,
[00:10:56.000 --> 00:10:58.320]  這個二十六字就驚慌,
[00:10:58.320 --> 00:11:01.520]  就說,說什麼?鬼呀!
[00:11:01.520 --> 00:11:03.840]  就在那裡叫。
[00:11:03.840 --> 00:11:05.200]  剛才當你說你害怕的時候,
[00:11:05.200 --> 00:11:07.320]  有沒有人害怕鬼?
[00:11:07.320 --> 00:11:08.640]  都有的,可能是吧?
[00:11:08.640 --> 00:11:10.560]  不知道是什麼來的,鬼很恐怖的,
[00:11:10.560 --> 00:11:13.160]  好像很多人害怕的,是不是?
[00:11:13.160 --> 00:11:15.840]  門徒,剛才開始講門徒不怕肚餓,
[00:11:15.840 --> 00:11:17.280]  因為剛剛吃飽,
[00:11:17.280 --> 00:11:18.480]  門徒不怕孤獨,
[00:11:18.480 --> 00:11:20.200]  因為他們一班人一起,
[00:11:20.200 --> 00:11:22.360]  他又不怕,又不熟悉他在船上,
[00:11:22.360 --> 00:11:23.760]  就算風浪很大,
[00:11:23.760 --> 00:11:25.480]  這裡都沒有講門徒害怕,是不是?
[00:11:25.480 --> 00:11:26.440]  風浪很大而已,
[00:11:26.440 --> 00:11:29.200]  他們只是努力搖籠,努力撐船,
[00:11:29.200 --> 00:11:32.240]  很想去接耶穌,都不害怕。
[00:11:32.240 --> 00:11:34.000]  但是接著有什麼時候令他害怕?
[00:11:34.000 --> 00:11:35.800]  見到耶穌居然害怕,
[00:11:35.800 --> 00:11:38.160]  啊,你說有沒有搞錯?這班門徒。
[00:11:38.160 --> 00:11:40.120]  這麼多事情都不害怕,是不是?
[00:11:40.120 --> 00:11:42.800]  見到耶穌,你應該說,耶穌啊,好啊。
[00:11:42.800 --> 00:11:44.800]  見到耶穌居然害怕,為什麼呢?
[00:11:44.800 --> 00:11:47.160]  啊,第一樣,聖經裡面說,
[00:11:47.160 --> 00:11:49.680]  天快亮的時候,
[00:11:49.680 --> 00:11:50.840]  就是什麼?
[00:11:50.840 --> 00:11:52.240]  就是天未亮,
[00:11:52.240 --> 00:11:53.680]  黑漆漆的,
[00:11:53.680 --> 00:11:56.880]  天未亮之前,有人說是最黑的時間,
[00:11:56.880 --> 00:11:57.640]  為什麼最黑呢?
[00:11:57.640 --> 00:11:59.160]  因為天快亮,這是第一樣,
[00:11:59.160 --> 00:12:00.600]  我相信第二樣就是,
[00:12:00.600 --> 00:12:02.080]  那時候你很睏,
[00:12:02.080 --> 00:12:03.080]  睏得眼瞇瞇,
[00:12:03.080 --> 00:12:05.840]  看什麼都黑漆漆的,
[00:12:05.840 --> 00:12:07.360]  當你有一天在家裡睡覺的時候,
[00:12:07.360 --> 00:12:08.320]  突然間夢夢察察,
[00:12:08.320 --> 00:12:10.680]  臨睡醒見到一個黑影飄過,
[00:12:10.680 --> 00:12:11.840]  是不是嚇死你了?
[00:12:11.840 --> 00:12:13.200]  很害怕,當然害怕。
[00:12:13.200 --> 00:12:14.040]  門徒一樣,
[00:12:14.040 --> 00:12:15.840]  還要在一個不應該見到黑影的地方,
[00:12:15.840 --> 00:12:17.120]  就是海面上,
[00:12:17.120 --> 00:12:18.840]  在船,在海中心,
[00:12:18.840 --> 00:12:21.360]  海面上有一個影飄過來,
[00:12:21.360 --> 00:12:22.760]  是不是?又不知道是誰,
[00:12:22.760 --> 00:12:24.960]  夢夢察察,很快地走過來,
[00:12:24.960 --> 00:12:28.480]  哇,糟糕了,還要走到我那裡,更害怕。
[00:12:28.480 --> 00:12:30.960]  門徒很害怕,可能因為他認不出耶穌,
[00:12:30.960 --> 00:12:34.280]  門徒很害怕,可能因為覺得那件事很不自然,
[00:12:34.280 --> 00:12:36.360]  是不是?超自然的神蹟。
[00:12:36.360 --> 00:12:38.880]  門徒很害怕,大叫,
[00:12:38.880 --> 00:12:43.520]  聖經裡面說他們害怕得叫起來就說「鬼呀!」
[00:12:43.520 --> 00:12:44.520]  接著耶穌說什麼呢?
[00:12:44.520 --> 00:12:45.920]  耶穌就馬上跟他們說,
[00:12:45.920 --> 00:12:50.480]  「放心,放心,放心,是我,不用怕。」
[00:12:50.480 --> 00:12:53.120]  弟兄姊妹這一句話很有意思,
[00:12:53.120 --> 00:12:54.360]  耶穌跟我們說,
[00:12:54.360 --> 00:12:57.320]  「放心,是祂,不用怕。」
[00:12:57.320 --> 00:12:59.880]  弟兄姊妹,如果你是門徒,你害不害怕?
[00:12:59.880 --> 00:13:03.000]  耶穌叫你放心,你是否就放心?
[00:13:03.000 --> 00:13:05.200]  可能你說「是啊,耶穌叫我放心,我就放心。」
[00:13:05.200 --> 00:13:09.480]  有人就轉頭說,「不是,就算祂不是鬼,祂是耶穌,
[00:13:09.480 --> 00:13:12.600]  不過祂在海上走,害不害怕?」
[00:13:12.600 --> 00:13:14.000]  也很害怕的,是吧?
[00:13:14.000 --> 00:13:15.760]  有一天你明明見到那個人,你認識他,
[00:13:15.760 --> 00:13:17.640]  但是他做了一些很奇怪的事,
[00:13:17.640 --> 00:13:18.840]  也很害怕的。
[00:13:18.840 --> 00:13:20.760]  我經常覺得耶穌在這裡,
[00:13:20.760 --> 00:13:23.320]  令到門徒很害怕,覺得很害怕的原因,
[00:13:23.320 --> 00:13:26.640]  一方面,當然就是因為以為撞鬼,以為見到鬼,
[00:13:26.640 --> 00:13:28.640]  但另一方面可能害怕的就是,
[00:13:28.640 --> 00:13:32.880]  「為什麼你會在水上走?這麼奇怪。」
[00:13:32.880 --> 00:13:37.000]  耶穌說「放心吧,是我,不用怕。」
[00:13:37.000 --> 00:13:40.280]  接著彼得,我經常說是一個大弟子,
[00:13:40.280 --> 00:13:43.640]  經常衝出來,大聲說,比較衝動的就說,
[00:13:43.640 --> 00:13:48.160]  「主啊,如果是祢,就叫我在水面上走,走去祢那裡。」
[00:13:48.160 --> 00:13:50.040]  很有趣,是吧?
[00:13:50.040 --> 00:13:51.720]  彼得的表達,不知道為什麼,
[00:13:51.720 --> 00:13:53.520]  不知道你看過這段經文這麼多次,
[00:13:53.520 --> 00:13:54.640]  或者之前理解這段經文,
[00:13:54.640 --> 00:13:57.160]  你想想為什麼彼得會這樣?
[00:13:57.160 --> 00:14:00.240]  你猜彼得為什麼想走在海上?
[00:14:00.240 --> 00:14:03.080]  很有趣?很好玩?
[00:14:03.080 --> 00:14:06.640]  想認清楚那個是不是耶穌?
[00:14:06.640 --> 00:14:07.800]  是什麼原因?
[00:14:07.800 --> 00:14:09.080]  可能有很多原因,是吧?
[00:14:09.080 --> 00:14:11.280]  不過我猜最簡單的原因就是彼得很衝動的,
[00:14:11.280 --> 00:14:13.080]  「你走,我就走。」
[00:14:13.080 --> 00:14:15.280]  後期也是這樣,你死我就死,
[00:14:15.280 --> 00:14:16.720]  只是說而已,之後他就不敢死,
[00:14:16.720 --> 00:14:19.800]  所以就要出賣,就要不認主,是吧?
[00:14:19.800 --> 00:14:20.960]  彼得在這一刻就是這樣,
[00:14:20.960 --> 00:14:25.480]  耶穌說「真是你,是吧?是,我又走,你走,我又走。」
[00:14:25.480 --> 00:14:27.760]  當彼得這樣呼喚的時候,
[00:14:27.760 --> 00:14:31.080]  耶穌說「好啊,你來吧,來吧,來吧,不怕,來吧。」
[00:14:31.080 --> 00:14:33.880]  彼得就下船在水面上走往耶穌那裡,
[00:14:33.880 --> 00:14:35.280]  彼得真的走啊!
[00:14:35.280 --> 00:14:37.720]  這個神蹟很厲害的第二個地方就是,
[00:14:37.720 --> 00:14:40.680]  耶穌不止自己有能力在海上走,
[00:14:40.680 --> 00:14:42.160]  連彼得都可以。
[00:14:42.160 --> 00:14:45.600]  好了,當彼得走的時候,聖經這樣說,
[00:14:45.600 --> 00:14:47.240]  三十節,
[00:14:47.240 --> 00:14:49.520]  「子恩見風很強,
[00:14:49.520 --> 00:14:53.520]  害怕起來,將要沉下去。」
[00:14:53.520 --> 00:14:56.320]  這裡聖經裡面說彼得很害怕,
[00:14:56.320 --> 00:14:59.200]  又害怕了,剛剛才說的那些怕,怕完,是吧?
[00:14:59.200 --> 00:15:01.080]  怕完耶穌是鬼怪,知道是耶穌了,
[00:15:01.080 --> 00:15:03.560]  然後就有信心了,走出去了,這樣。
[00:15:03.560 --> 00:15:06.600]  一走的時候,彼得又害怕了。
[00:15:06.600 --> 00:15:08.880]  彼得為什麼害怕?
[00:15:08.880 --> 00:15:10.080]  彼得為什麼害怕?
[00:15:10.080 --> 00:15:11.520]  因為沉啊,是吧?
[00:15:11.520 --> 00:15:13.000]  不是啊,聖經裡面說什麼?
[00:15:13.000 --> 00:15:15.920]  聖經裡面說「將要沉下去」,
[00:15:15.920 --> 00:15:17.360]  即是沉了沒有?
[00:15:17.360 --> 00:15:20.120]  即是還沒有沉啊,即是害怕沉。
[00:15:20.120 --> 00:15:21.480]  其實不是沉,我們有時候在想,
[00:15:21.480 --> 00:15:23.400]  彼得一邊走一邊沉,那就害怕了,
[00:15:23.400 --> 00:15:26.480]  沉到一半那就大叫了,所以我看過一些圖片,
[00:15:26.480 --> 00:15:29.880]  就是畫到彼得差不多沉到淹沒了就耶穌抓他了。
[00:15:29.880 --> 00:15:31.960]  這段經文應該不是這樣的,是吧?
[00:15:31.960 --> 00:15:35.360]  他還沒有沉,他就沉他就大叫了。
[00:15:35.360 --> 00:15:37.840]  哇,彼得也很害怕,是吧?
[00:15:37.840 --> 00:15:39.880]  我們也說他很邪鬼,是吧?
[00:15:39.880 --> 00:15:43.400]  還沒有沉下去,就沉而已,他就大叫了。
[00:15:43.400 --> 00:15:46.720]  為什麼他會害怕?
[00:15:46.720 --> 00:15:48.600]  他知道是耶穌了,耶穌叫他走,
[00:15:48.600 --> 00:15:50.200]  他走,聖經說走得了,
[00:15:50.200 --> 00:15:52.520]  因為他說在水面上走,走去耶穌,
[00:15:52.520 --> 00:15:55.320]  正在走的時候才害怕。
[00:15:55.320 --> 00:15:58.040]  不是第一步踏下去就沉,還沒有沉,
[00:15:58.040 --> 00:15:59.760]  就沉,就是正在走。
[00:15:59.760 --> 00:16:01.120]  我說正在走應該很興奮,
[00:16:01.120 --> 00:16:02.800]  如果你有機會去參與這個神蹟,
[00:16:02.800 --> 00:16:04.520]  我經常想,如果我是彼得,
[00:16:04.520 --> 00:16:06.200]  真的有機會在水面上走走,是吧?
[00:16:06.200 --> 00:16:08.600]  即是那些輕功水上飄也好,是吧?
[00:16:08.600 --> 00:16:11.520]  哇,很興奮,還要跳兩下舞,
[00:16:11.520 --> 00:16:15.240]  最好拍照,現在就放上網,那時候沒有了。
[00:16:15.240 --> 00:16:16.960]  你說多開心,是吧?
[00:16:16.960 --> 00:16:19.120]  但是彼得就害怕,因為什麼原因?
[00:16:19.120 --> 00:16:20.440]  聖經裡面這樣說,
[00:16:20.440 --> 00:16:24.160]  「只因見風狠強」。
[00:16:24.160 --> 00:16:28.000]  見到風大,見到風大就害怕了。
[00:16:28.000 --> 00:16:29.520]  當你再看聖經,
[00:16:29.520 --> 00:16:30.600]  你看看聖經,
[00:16:30.600 --> 00:16:32.040]  如果你翻了聖經你會看到,
[00:16:32.040 --> 00:16:34.080]  那個「風大」那個字,
[00:16:34.080 --> 00:16:36.400]  「風狠強」那個字有個注釋,
[00:16:36.400 --> 00:16:38.760]  在三十節,「風狠強」那裡有個注釋,
[00:16:38.760 --> 00:16:40.880]  注釋即是我們現在新的華本修訂版,
[00:16:40.880 --> 00:16:42.240]  旁邊有些細字,
[00:16:42.240 --> 00:16:47.480]  它說「風狠強,有古卷,沒有狠強;
[00:16:47.480 --> 00:16:51.520]  另有古卷是風勢非常猛烈。」
[00:16:51.520 --> 00:16:53.200]  明不明白它說什麼?
[00:16:53.200 --> 00:16:55.240]  因為聖經有不同的古卷,
[00:16:55.240 --> 00:16:57.080]  以前是手抄的,有不同的記載,
[00:16:57.080 --> 00:16:58.360]  有少許不同的內容,
[00:16:58.360 --> 00:17:01.160]  有些內容就寫「風狠強」,
[00:17:01.160 --> 00:17:02.480]  就好像我們聖經這樣說,
[00:17:02.480 --> 00:17:05.480]  有些就寫「風」,沒有「狠強」的字,
[00:17:05.480 --> 00:17:06.800]  「只因有風。」
[00:17:06.800 --> 00:17:10.720]  另一些就寫「風非常猛烈。」
[00:17:10.720 --> 00:17:12.960]  好了,電視節目我問你,
[00:17:12.960 --> 00:17:15.640]  究竟風是強還是不強?
[00:17:15.640 --> 00:17:17.320]  風強不強?
[00:17:17.320 --> 00:17:18.520]  強不強?
[00:17:18.520 --> 00:17:22.480]  不知道,可能狠強,可能非常猛烈,
[00:17:22.480 --> 00:17:26.400]  可能只有風,強不強都沒有說,有風,
