
[00:00:00.000 --> 00:00:06.220]  今天我們要講的都是不想太多瓜葛
[00:04:36.800 --> 00:04:40.900]  寫會上就產生一個新的族群
[00:04:40.900 --> 00:04:46.040]  叫什麼族呢,低頭一族,低頭一族
[00:04:46.040 --> 00:04:48.360]  常常都是低著頭的
[00:04:48.360 --> 00:04:51.400]  希望你崇拜的時候呢,不是低頭一族
[00:04:51.400 --> 00:04:53.440]  拿你的手機出來上Facebook
[00:04:53.440 --> 00:04:56.680]  不要給我看到哈,千萬不要給我看到
[00:04:56.680 --> 00:05:00.080]  禱告的時候可以低頭
[00:05:00.080 --> 00:05:03.880]  低頭一族呢,有什麼特徵呢
[00:05:03.880 --> 00:05:06.560]  低頭一族有什麼特徵
[00:05:06.560 --> 00:05:09.160]  低頭,低頭本身不是一個特徵
[00:05:09.160 --> 00:05:10.600]  低頭一族的特徵就是什麼
[00:05:10.600 --> 00:05:18.000]  我們廣東人說硬頸啊,硬頸啊
[00:05:18.000 --> 00:05:22.120]  硬著頸上,硬著頸上
[00:05:22.120 --> 00:05:24.720]  所以呢,另外一個也是說
[00:05:24.720 --> 00:05:27.200]  他們看到頸都硬了
[00:05:27.200 --> 00:05:31.120]  我們說硬頸,廣東話是硬頸
[00:05:31.120 --> 00:05:35.800]  所以我不知道你明白廣東話的這個硬
[00:05:35.800 --> 00:05:39.160]  所以有一個跟我差不多年紀的一個朋友
[00:05:39.160 --> 00:05:40.720]  一個弟兄
[00:05:40.720 --> 00:05:43.080]  他說很懷念那個時候呢
[00:05:43.080 --> 00:05:45.120]  我們一起沒有Smartphone
[00:05:45.120 --> 00:05:47.560]  沒有用Apps的日子
[00:05:47.560 --> 00:05:49.960]  那個時候就緊了,就不用那麼痛了
[00:05:49.960 --> 00:05:52.680]  就不用常常做低頭一族
[00:05:52.680 --> 00:05:55.360]  所以現在如果你有Smartphone
[00:05:55.360 --> 00:05:59.440]  你現在小心哈,小心
[00:05:59.440 --> 00:06:00.680]  那敬拜的時候呢
[00:06:00.680 --> 00:06:05.520]  你可能不需要跟其他人有太多的溝通接觸
[00:06:05.520 --> 00:06:08.840]  但是如果你參加教會的小組
[00:06:08.840 --> 00:06:10.840]  過新徒的生活的時候呢
[00:06:10.840 --> 00:06:13.040]  就很不一樣了
[00:06:13.040 --> 00:06:16.080]  你接觸的機會多
[00:06:16.080 --> 00:06:18.560]  瓜葛也可能多了
[00:06:18.560 --> 00:06:21.760]  有快樂的時候也有不快樂的時候
[00:06:21.760 --> 00:06:25.000]  如果有衝突的時候怎麼辦呢?
[00:06:25.000 --> 00:06:29.080]  你會說算了吧,我這樣我就不來了
[00:06:29.080 --> 00:06:30.160]  你會這樣嗎?
[00:06:30.160 --> 00:06:32.520]  如果你跟你小組的朋友
[00:06:32.520 --> 00:06:37.200]  或者會點教會的一個人有衝突的話
[00:06:37.200 --> 00:06:40.040]  你會這樣就放棄不來了嗎?
[00:06:40.040 --> 00:06:42.120]  希望你不會
[00:06:42.120 --> 00:06:44.240]  師父來書聖經講說
[00:06:44.240 --> 00:06:46.720]  你們不可停止聚會
[00:06:46.720 --> 00:06:50.240]  好像那些停止觀惱的人
[00:06:50.240 --> 00:06:52.680]  倒要比起勸勉
[00:06:52.680 --> 00:06:55.600]  即到那日子臨近了
[00:06:55.600 --> 00:06:58.160]  就更當如此
[00:06:58.160 --> 00:07:00.040]  我們不可以停止聚會
[00:07:00.040 --> 00:07:03.120]  要建立積極的群體
[00:07:03.120 --> 00:07:04.520]  那這一節經文呢
[00:07:04.520 --> 00:07:06.760]  我印象很深了
[00:07:06.760 --> 00:07:07.960]  為什麼呢?
[00:07:07.960 --> 00:07:10.360]  因為在我大學團聚的時候
[00:07:10.360 --> 00:07:14.120]  節一節經文是我的團訓
[00:07:14.120 --> 00:07:16.320]  你們不可停止聚會
[00:07:16.320 --> 00:07:19.480]  好像那些停止觀惱的人
[00:07:19.480 --> 00:07:22.200]  那時候我的導師說
[00:07:22.200 --> 00:07:24.320]  Jacky你不要不來啊
[00:07:24.320 --> 00:07:28.400]  無論你有多麼的忙你都要來
[00:07:28.400 --> 00:07:31.080]  因為如果你一次不來兩次不來呢
[00:07:31.080 --> 00:07:34.880]  你就習慣不再來了
[00:07:34.880 --> 00:07:37.680]  那相信你們都明白那個道理
[00:07:37.680 --> 00:07:42.600]  你不來一次兩次就習慣了就不來了
[00:07:42.600 --> 00:07:46.080]  但是如果真的你來這個小組在這個教會
[00:07:46.080 --> 00:07:47.600]  有一些衝突
[00:07:47.600 --> 00:07:49.880]  有些人你真是不開心
[00:07:49.880 --> 00:07:51.520]  不太like
[00:07:51.520 --> 00:07:52.160]  那怎麼辦呢?
[00:07:52.160 --> 00:07:55.640]  有些事情發生你會來嗎?
[00:07:55.640 --> 00:07:58.160]  有個姐妹她帶她的男朋友
[00:07:58.160 --> 00:08:00.880]  到一個教會的小組
[00:08:00.880 --> 00:08:04.760]  她介紹她的男朋友給她一個好姐妹
[00:08:04.760 --> 00:08:06.960]  認識
[00:08:06.960 --> 00:08:11.800]  但是不到兩個禮拜
[00:08:11.800 --> 00:08:14.560]  那個男孩子
[00:08:14.560 --> 00:08:19.040]  移情變戀
[00:08:19.040 --> 00:08:24.080]  就跟她那個好姐妹走在一起
[00:08:24.080 --> 00:08:27.600]  如果你是那個被拋棄的姐妹
[00:08:27.600 --> 00:08:30.880]  你會再來嗎?
[00:08:30.880 --> 00:08:35.680]  那如果你是那個因為感情失去了理智的姐妹
[00:08:35.680 --> 00:08:37.480]  的好姐妹那個
[00:08:37.480 --> 00:08:44.160]  那你也會繼續的來聚會嗎?
[00:08:44.160 --> 00:08:45.200]  有一對夫婦
[00:08:45.200 --> 00:08:49.560]  她也嘗試參加一個教會一個小組
[00:08:49.560 --> 00:08:52.040]  但是來到那個小組呢
[00:08:52.040 --> 00:08:56.200]  她覺得有些不妥當的地方
[00:08:56.200 --> 00:08:59.200]  每次來到那些小組的人都談
[00:08:59.200 --> 00:09:01.080]  去哪裡旅行啊
[00:09:01.080 --> 00:09:02.040]  去哪裡玩啊
[00:09:02.040 --> 00:09:04.200]  去哪裡吃啊
[00:09:04.200 --> 00:09:06.600]  那她搞不清楚
[00:09:06.600 --> 00:09:10.080]  不知道以為自己去了一個旅行團
[00:09:10.080 --> 00:09:12.840]  還是一個自由行的小組
[00:09:12.840 --> 00:09:14.840]  她搞不清楚
[00:09:14.840 --> 00:09:17.320]  那如果你是那對夫婦
[00:09:17.320 --> 00:09:21.520]  你會繼續來嗎?
[00:09:21.520 --> 00:09:24.280]  可能你覺得你的小組很悶
[00:09:24.280 --> 00:09:27.120]  每一個禮拜聚會都很悶
[00:09:27.120 --> 00:09:31.200]  人都不講話的
[00:09:31.200 --> 00:09:32.080]  來半年了
[00:09:32.080 --> 00:09:35.800]  你都不知道你的小組的組長是誰
[00:09:35.800 --> 00:09:37.360]  有一個小弟兄
[00:09:37.360 --> 00:09:41.800]  他在他的小組裡頭問一個小姐妹
[00:09:41.800 --> 00:09:43.560]  小姐妹
[00:09:43.560 --> 00:09:44.800]  我來了半年了
[00:09:44.800 --> 00:09:47.960]  你知道這個小組誰是組長嗎?
[00:09:47.960 --> 00:09:49.320]  那小姐妹
[00:09:49.320 --> 00:09:51.440]  望著他
[00:09:51.440 --> 00:09:52.400]  望了很久
[00:09:52.400 --> 00:09:53.480]  然後說
[00:09:53.480 --> 00:09:54.760]  我啊
[00:09:54.760 --> 00:09:56.640]  真搞笑
[00:09:56.640 --> 00:09:58.520]  如果你是那個小弟兄
[00:09:58.520 --> 00:10:00.680]  你會繼續來嗎?
[00:10:00.680 --> 00:10:01.400]  你來半年
[00:10:01.400 --> 00:10:03.480]  你都不知道誰是組長
[00:10:03.480 --> 00:10:05.560]  希望你來會員半年以後
[00:10:05.560 --> 00:10:07.760]  你記得起碼我是傳道人
[00:10:07.760 --> 00:10:14.560]  我叫Jackie
[00:10:14.560 --> 00:10:17.880]  但是我們要看那個《聖經》的時候
[00:10:17.880 --> 00:10:18.960]  《聖經》怎麼說?
[00:10:18.960 --> 00:10:19.840]  光彩說
[00:10:19.840 --> 00:10:21.680]  你們不可停止聚會
[00:10:21.680 --> 00:10:25.360]  好像那些停止觀搖的人
[00:10:25.360 --> 00:10:28.640]  當如果光彩的事情發生在你的身上
[00:10:28.640 --> 00:10:30.600]  你會覺得很難嗎?
[00:10:30.600 --> 00:10:31.560]  很容易
[00:10:31.560 --> 00:10:34.400]  你就可以很放肆
[00:10:34.400 --> 00:10:35.960]  但是弟兄姐妹
[00:10:35.960 --> 00:10:37.440]  這一節《聖經》
[00:10:37.440 --> 00:10:39.800]  我們要看得全面一點
[00:10:39.800 --> 00:10:43.080]  不能夠只能看那個表面的事情
[00:10:43.080 --> 00:10:44.960]  要全面一點來看
[00:10:44.960 --> 00:10:46.240]  怎麼看呢?
[00:10:46.240 --> 00:10:48.040]  我們要看上下文
[00:10:48.040 --> 00:10:51.560]  我們從第十九節來看
[00:10:51.560 --> 00:10:54.640]  第十九節怎麼說?
[00:10:54.640 --> 00:10:55.720]  弟兄們
[00:10:55.720 --> 00:10:58.880]  我們既因耶穌的血
[00:10:58.880 --> 00:11:01.880]  得以坦然進入至聖所
[00:11:01.880 --> 00:11:04.720]  是借著祂給我們開了一條
[00:11:04.720 --> 00:11:06.960]  又生又活的路
[00:11:06.960 --> 00:11:09.160]  從曼子經過
[00:11:09.160 --> 00:11:12.960]  且曼子就是祂的身體
[00:11:12.960 --> 00:11:13.600]  《聖經》說
[00:11:13.600 --> 00:11:18.640]  不可停止聚會的原因是什麼?
[00:11:18.640 --> 00:11:22.280]  這裡說是因為耶穌基督的緣故
[00:11:22.280 --> 00:11:24.520]  原來不要停止聚會
[00:11:24.520 --> 00:11:27.760]  是因為耶穌
[00:11:27.760 --> 00:11:29.120]  不是聚會的本身
[00:11:29.120 --> 00:11:31.400]  是耶穌基督的血身
[00:11:31.400 --> 00:11:33.240]  因為耶穌基督所承受的
[00:11:33.240 --> 00:11:35.200]  可以叫我們能夠聚在一起
[00:11:35.200 --> 00:11:36.720]  相聚在一起
[00:11:36.720 --> 00:11:38.480]  每一次我們聚會的時候
[00:11:38.480 --> 00:11:41.640]  其實我們是奉主的名來聚會的
[00:11:41.640 --> 00:11:43.480]  不是來見見朋友而已
[00:11:43.480 --> 00:11:47.720]  是奉主耶穌的名來聚會的
[00:11:47.720 --> 00:11:50.000]  那我也問了
[00:11:50.000 --> 00:11:53.040]  到底當時發生了什麼事情?
[00:11:53.040 --> 00:11:56.080]  是否那個聚會真的太悶了?
[00:11:56.080 --> 00:12:00.520]  那些人有些人之間的問題呢?
[00:12:00.520 --> 00:12:04.480]  為什麼作者勸明他們不可停止聚會?
[00:12:04.480 --> 00:12:08.560]  為什麼聖經作者這樣勸明他們?
[00:12:08.560 --> 00:12:11.560]  他們的處境是怎麼樣呢?
[00:12:11.560 --> 00:12:13.440]  我們剛才看到上文
[00:12:13.440 --> 00:12:18.600]  撒文有交代這個處境的事情
[00:12:18.600 --> 00:12:23.040]  我們從第十章第三十二節來看
[00:12:23.040 --> 00:12:26.040]  你們要回想從前的日子
[00:12:26.040 --> 00:12:29.920]  那時你們蒙了光照
[00:12:29.920 --> 00:12:34.080]  忍受了許多痛苦的煎熬
[00:12:34.080 --> 00:12:41.520]  你們受偽辦、遭患難、成了戲劇、戲劇
[00:12:41.520 --> 00:12:43.240]  叫眾人觀看
[00:12:43.240 --> 00:12:47.640]  你們陪伴哪些受這樣苦難的人
[00:12:47.640 --> 00:12:52.680]  那經文所說的那些喜景
[00:12:52.680 --> 00:12:54.960]  是在哪裡可以看得到呢?
[00:12:54.960 --> 00:12:59.880]  是在當時的鬥壽場可以看到
[00:12:59.880 --> 00:13:01.920]  還有什麼事情發生呢?
[00:13:01.920 --> 00:13:08.040]  在當時原來你們體會哪些艱盡的人
[00:13:08.040 --> 00:13:11.400]  你們的家業被搶奪的時候
[00:13:11.400 --> 00:13:14.160]  要以喜樂的心接受
[00:13:14.160 --> 00:13:18.800]  因為知道自己有更美、強權的家鄉
[00:13:18.800 --> 00:13:23.600]  聖經告訴我們當時的情況很嚴重的
[00:13:23.600 --> 00:13:26.840]  原來當時的基督徒被監禁
[00:13:26.840 --> 00:13:29.320]  家產被搶奪
[00:13:29.320 --> 00:13:33.760]  不和親戚聚會是在這樣的處境來講的
[00:13:33.760 --> 00:13:35.720]  所以如果你看過《施伯來書》
[00:13:35.720 --> 00:13:38.840]  你記得第十一章講什麼?
[00:13:38.840 --> 00:13:44.320]  第十一章就是講很多很多信信的偉人
[00:13:44.320 --> 00:13:46.880]  為什麼聖經就這樣說呢?
[00:13:46.880 --> 00:13:52.720]  就是用那些偉人來鼓勵他們受逼迫的基督徒
[00:13:52.720 --> 00:13:55.000]  叫他們不可停止聚會
[00:13:55.000 --> 00:13:56.680]  雖然他們受彎亂
[00:13:56.680 --> 00:13:58.600]  但是不要停止聚會
[00:13:58.600 --> 00:14:00.800]  他們可以因著心
[00:14:00.800 --> 00:14:03.280]  可以好像亞伯拉罕一樣
[00:14:03.280 --> 00:14:08.120]  因信他們可以好像樂師、摩西一樣
[00:14:08.120 --> 00:14:13.080]  因信他們可以好像大會、沙漠、大逆理一樣
[00:14:13.080 --> 00:14:15.280]  很多偉人
[00:14:15.280 --> 00:14:19.520]  所以從第十章我們看到第十一章
[00:14:19.520 --> 00:14:21.800]  作者都是這樣勸勉他們
[00:14:21.800 --> 00:14:25.640]  今天你們來這裡崇拜、這裡聚會
[00:14:25.640 --> 00:14:28.280]  有沒有人來抓你們?
[00:14:28.280 --> 00:14:29.280]  沒有的
[00:14:29.280 --> 00:14:31.400]  你開下來了
[00:14:31.400 --> 00:14:33.080]  停車場把你的車子放好
[00:14:33.080 --> 00:14:38.320]  我要進來,沒有人搶你的車子的
[00:14:38.320 --> 00:14:42.400]  但是信徒受逼迫
[00:14:42.400 --> 00:14:44.280]  今天還在
[00:14:44.280 --> 00:14:47.240]  今天仍然每一天都發生
[00:14:47.240 --> 00:14:48.920]  就今年來說
[00:14:48.920 --> 00:14:51.640]  中國有很多很多的家庭教會
[00:14:51.640 --> 00:14:55.280]  持續受到逼迫、驅逐
[00:14:55.280 --> 00:14:58.840]  無論是新疆、無論是北京
[00:14:58.840 --> 00:15:06.640]  緬甸的基督徒學生被政府強迫改信佛教
[00:15:06.640 --> 00:15:08.120]  他們那些學生很慘
[00:15:08.120 --> 00:15:09.520]  他們是基督徒學生
[00:15:09.520 --> 00:15:13.600]  但是政府強迫他們改信佛教
[00:15:13.600 --> 00:15:18.840]  伊朗也有教會被逼迫要關門
[00:15:18.840 --> 00:15:19.840]  所以有很多很多
[00:15:19.840 --> 00:15:25.200]  這些都是今年所發生的
[00:15:25.200 --> 00:15:28.680]  如果你是他們的話
[00:15:28.680 --> 00:15:32.120]  你會不會停止聚會呢?
[00:15:32.120 --> 00:15:34.800]  你會不會就是不想太多的瓜葛
[00:15:34.800 --> 00:15:37.480]  你就放棄呢?
[00:15:37.480 --> 00:15:38.800]  其實很多時候呢
[00:15:38.800 --> 00:15:43.480]  在那些苦難困難的時候
[00:15:43.480 --> 00:15:50.280]  你可能才知道你所相信的是什麼
[00:15:50.280 --> 00:15:52.600]  當你看斯伯來書的時候
[00:15:52.600 --> 00:15:53.400]  如果你回家
[00:15:53.400 --> 00:15:55.680]  你真的去看斯伯來書
[00:15:55.680 --> 00:15:57.880]  你可能會覺得比較難
[00:15:57.880 --> 00:15:59.400]  比較難掌握
[00:15:59.400 --> 00:16:01.120]  為什麼呢?
[00:16:01.120 --> 00:16:08.000]  因為這本書裡頭有很多舊約的東西在裡面
[00:16:08.000 --> 00:16:08.560]  還有呢
[00:16:08.560 --> 00:16:14.040]  除了很多舊約的詩材以外
[00:16:14.040 --> 00:16:18.160]  當時那些基督徒的背景、讀者
[00:16:18.160 --> 00:16:19.160]  是什麼的讀者
[00:16:19.160 --> 00:16:20.240]  你要掌握
[00:16:20.240 --> 00:16:22.880]  還有當中書裡頭的結構
[00:16:22.880 --> 00:16:24.280]  你也要明白
[00:16:24.280 --> 00:16:28.920]  所以斯伯來書看起來很難看
[00:16:28.920 --> 00:16:30.160]  很難明白
[00:16:30.160 --> 00:16:32.160]  但是如果你真的明白
[00:16:32.160 --> 00:16:35.200]  剛才我說的那幾樣東西
[00:16:35.200 --> 00:16:38.320]  你就覺得這本書很有意思
[00:16:38.320 --> 00:16:42.280]  為什麼當時的基督徒會受逼迫呢?
[00:16:42.280 --> 00:16:43.560]  我們剛才講了嘛
[00:16:43.560 --> 00:16:47.840]  作者勸明他們不要停止聚會
[00:16:47.840 --> 00:16:51.280]  不是因為那個聚會很悶
[00:16:51.280 --> 00:16:52.640]  是因為他們受逼迫
[00:16:52.640 --> 00:16:53.960]  不要停止聚會
[00:16:53.960 --> 00:16:56.680]  現在又問他們為什麼受逼迫?
[00:16:56.680 --> 00:17:00.560]  為什麼受逼迫?
[00:17:00.560 --> 00:17:06.760]  有沒有人知道當時的基督徒是什麼的基督徒?
[00:17:06.760 --> 00:17:08.840]  在斯伯來書所講的基督徒
[00:17:08.840 --> 00:17:12.920]  很多基督徒都是猶太子的基督徒
[00:17:12.920 --> 00:17:14.080]  什麼意思呢?
[00:17:14.080 --> 00:17:19.120]  意思是說他們從前是猶太教的人
[00:17:19.120 --> 00:17:22.680]  後來相信耶穌成了基督徒
[00:17:22.680 --> 00:17:27.240]  但是當時的羅馬政府就不承認基督教
[00:17:27.240 --> 00:17:30.480]  只承認猶太教
[00:17:30.480 --> 00:17:33.880]  所以基督徒不受歡迎
[00:17:33.880 --> 00:17:35.680]  也不受保護
[00:17:35.680 --> 00:17:38.440]  只受到逼迫
[00:17:38.440 --> 00:17:42.120]  被佔盡佳誠被闖奪
[00:17:42.120 --> 00:17:42.520]  很慘
[00:17:42.520 --> 00:17:45.040]  那時候做基督徒是不容易的
[00:17:45.040 --> 00:17:46.880]  當他們受不了的時候
[00:17:46.880 --> 00:17:49.840]  他們的心裡頭會想什麼?
[00:17:49.840 --> 00:17:50.680]  如果你是他們
[00:17:50.680 --> 00:17:51.960]  你受不了了
[00:17:51.960 --> 00:17:54.880]  你想什麼?
[00:17:54.880 --> 00:17:56.520]  死了吧
[00:17:56.520 --> 00:17:58.240]  不會了
[00:17:58.240 --> 00:18:04.520]  他們很可能就是想重返猶太教的懷抱
[00:18:04.520 --> 00:18:09.080]  無論猶太教怎麼樣麻木的遵守什麼律法
[00:18:09.080 --> 00:18:10.360]  或者什麼禮儀
[00:18:10.360 --> 00:18:14.840]  他們都想重回猶太教的懷抱
[00:18:14.840 --> 00:18:18.880]  所以為什麼斯伯來書有那麼多的舊約的東西
[00:18:18.880 --> 00:18:23.120]  因為猶太教就相信舊約而已
[00:18:23.120 --> 00:18:27.440]  所以裡頭他講到有天師
[00:18:27.440 --> 00:18:29.400]  有摩斯
[00:18:29.400 --> 00:18:30.640]  有亞倫
[00:18:30.640 --> 00:18:32.400]  有基斯
[00:18:32.400 --> 00:18:33.680]  麥濟世德
[00:18:33.680 --> 00:18:36.160]  還有一些律法
[00:18:36.160 --> 00:18:38.560]  作者寫那麼多
[00:18:38.560 --> 00:18:41.760]  就是要告訴當時的基督徒說
[00:18:41.760 --> 00:18:42.960]  你們不要懼怕
[00:18:42.960 --> 00:18:44.360]  不要害怕
[00:18:44.360 --> 00:18:47.160]  不要再重返猶太教
[00:18:47.160 --> 00:18:52.600]  因為耶穌已經遠超過一些舊約的人和事情
[00:18:52.600 --> 00:18:56.840]  他們要擁抱的應該是耶穌基督
[00:18:56.840 --> 00:18:59.320]  應該擁抱的應該是耶穌基督
[00:18:59.320 --> 00:19:03.600]  所以斯伯來書裡頭有四次的比較
[00:19:03.600 --> 00:19:06.440]  剛才我說那些舊約有四次的比較
[00:19:06.440 --> 00:19:09.920]  每個比較裡頭都有一個treatment
[00:19:09.920 --> 00:19:14.360]  每一個treatment都是同一個信息
[00:19:14.360 --> 00:19:16.280]  是什麼信息呢?
[00:19:16.280 --> 00:19:19.360]  是由他們站立得穩
[00:19:19.360 --> 00:19:21.600]  是由他們站立得穩
[00:19:21.600 --> 00:19:24.240]  神今天要問你
[00:19:24.240 --> 00:19:29.040]  你的屬靈生命站立得穩嗎?
[00:19:29.040 --> 00:19:32.640]  你的生活你的人生你站立得穩嗎?
[00:19:32.640 --> 00:19:39.280]  神告訴你不要做一個獨行者
[00:19:39.280 --> 00:19:41.880]  起初你一次不來
[00:19:41.880 --> 00:19:42.880]  兩次不來
[00:19:42.880 --> 00:19:47.960]  你可能覺得沒什麼關係不來教會而已
[00:19:47.960 --> 00:19:51.600]  但是當你習慣不再來的時候
[00:19:51.600 --> 00:19:52.400]  我告訴你
[00:19:52.400 --> 00:19:58.240]  你的屬靈生命很危險
[00:19:58.240 --> 00:20:00.200]  你會覺得很孤單
[00:20:00.200 --> 00:20:02.280]  你孤單作戰
[00:20:02.280 --> 00:20:06.200]  你會很容易好像當時的基督徒一樣
[00:20:06.200 --> 00:20:10.040]  你想從頭細節的懷抱
[00:20:10.040 --> 00:20:11.640]  但是我告訴你
[00:20:11.640 --> 00:20:15.160]  那個世界苦待你的
[00:20:15.160 --> 00:20:17.200]  它一定要苦待你
[00:20:17.200 --> 00:20:20.760]  你怎麼知道你在這個光景當中呢?
[00:20:20.760 --> 00:20:22.480]  我試過了
[00:20:22.480 --> 00:20:26.720]  那時候我每一天都恐懼度日
[00:20:26.720 --> 00:20:28.840]  我禱告的時候沒有力量
[00:20:28.840 --> 00:20:31.320]  也沒有人為我禱告
[00:20:31.320 --> 00:20:32.760]  那時候我知道
[00:20:32.760 --> 00:20:35.480]  我就在這個光景之下
[00:20:35.480 --> 00:20:38.840]  你怎麼知道你站立得穩呢?
[00:20:38.840 --> 00:20:41.280]  有人為你禱告
[00:20:41.280 --> 00:20:48.320]  你也活在神所系列的屬靈群體
[00:20:48.320 --> 00:20:51.880]  那時候你就知道你站立得穩
[00:20:51.880 --> 00:20:55.360]  神勸明你不可停止聚會
[00:20:55.360 --> 00:20:57.800]  目的是什麼?
[00:20:57.800 --> 00:21:02.800]  是要你的屬靈生命能夠站起來
[00:21:02.800 --> 00:21:04.960]  好,我們一起再讀《立家聖經》,好不好?
[00:21:04.960 --> 00:21:08.600]  我們讀的時候是從二十四節一起讀,好不好?
[00:21:08.600 --> 00:21:12.160]  《師父來書》第十章二十四節到二十五節
[00:21:12.160 --> 00:21:13.800]  我們一起讀
[00:21:13.800 --> 00:21:17.200]  我們又應該比起關心
[00:21:17.200 --> 00:21:19.120]  激發愛心
[00:21:19.120 --> 00:21:20.960]  勉勵行善
