
[00:00:00.000 --> 00:00:03.300]  很開心能夠跟大家一起敬拜
[00:03:16.100 --> 00:03:17.100]  或者要丁十字架
[00:03:17.100 --> 00:03:19.100]  要處死
[00:03:19.100 --> 00:03:21.100]  這個是拜偶像
[00:03:21.100 --> 00:03:23.100]  基督徒就不做
[00:03:23.100 --> 00:03:26.100]  所以基督徒就開始受到逼迫
[00:03:26.100 --> 00:03:30.100]  約翰寫這本書其中一個目的
[00:03:30.100 --> 00:03:33.100]  就是要鼓勵信徒堅守信仰
[00:03:33.100 --> 00:03:38.100]  雖然撒旦透過逼迫來迫害上帝的教會
[00:03:38.100 --> 00:03:42.100]  但是約翰提醒信徒要致死忠心
[00:03:42.100 --> 00:03:46.100]  耶穌會回來爲你伸冤
[00:03:46.100 --> 00:03:48.100]  會剷除惡勢力
[00:03:48.100 --> 00:03:51.100]  當時教會的情況
[00:03:51.100 --> 00:03:54.100]  就好像《啓示錄》第二第三章
[00:03:54.100 --> 00:03:58.100]  耶穌寫信給七個教會的情況
[00:03:58.100 --> 00:04:01.100]  如果你讀《啓示錄》第二第三章
[00:04:01.100 --> 00:04:03.100]  你就會發現
[00:04:03.100 --> 00:04:06.100]  有些教會有假先知
[00:04:06.100 --> 00:04:09.100]  有些就愛心冷淡
[00:04:09.100 --> 00:04:12.100]  有些就受到迫害
[00:04:12.100 --> 00:04:15.100]  其實《啓示錄》第二第三章
[00:04:15.100 --> 00:04:22.100]  那七個教會也不單止描寫當時教會的情況
[00:04:22.100 --> 00:04:25.100]  其實二千年以來教會的情況都是這樣
[00:04:25.100 --> 00:04:28.100]  那七個教會可以說是教會歷史
[00:04:28.100 --> 00:04:33.100]  這麼多年以來教會的情況的縮影
[00:04:33.100 --> 00:04:36.100]  我們今天講這個主題
[00:04:36.100 --> 00:04:38.100]  末世揭祕
[00:04:38.100 --> 00:04:41.100]  是看到世界終結的時候
[00:04:41.100 --> 00:04:45.100]  怎樣會發生一些事情從而激勵我們
[00:04:45.100 --> 00:04:51.100]  首先我們將這個末日發生的次序講出來
[00:04:51.100 --> 00:04:54.100]  大家知道二千年之前耶穌來到這個世界
[00:04:54.100 --> 00:04:59.100]  爲我們死、復活、昇天、聖靈降臨
[00:04:59.100 --> 00:05:02.100]  就開始了教會時代
[00:05:02.100 --> 00:05:04.100]  或者你可以說是恩典時代
[00:05:04.100 --> 00:05:06.100]  就是我們現在這個時代
[00:05:06.100 --> 00:05:08.100]  這個時代會過去
[00:05:08.100 --> 00:05:10.100]  或者很快又會過去
[00:05:10.100 --> 00:05:12.100]  那接着會發生什麼呢?
[00:05:12.100 --> 00:05:15.100]  幸好聖經學者說會"信徒被提"
[00:05:15.100 --> 00:05:18.100]  在《貼薩羅尼加前書》第四章
[00:05:18.100 --> 00:05:19.100]  我們一會兒會看的
[00:05:19.100 --> 00:05:22.100]  然後就是七年的大災難
[00:05:22.100 --> 00:05:26.100]  接着就是耶穌基督榮耀的回來
[00:05:26.100 --> 00:05:29.100]  有些解經家說這個"信徒被提"
[00:05:29.100 --> 00:05:32.100]  可能在災前、災中、災後才發生
[00:05:32.100 --> 00:05:34.100]  這個我就不講了
[00:05:34.100 --> 00:05:36.100]  總而言之有"信徒被提"有災難
[00:05:36.100 --> 00:05:38.100]  那耶穌就榮耀回來
[00:05:38.100 --> 00:05:42.100]  那回來的時候就會有哈米吉多頓的戰爭
[00:05:42.100 --> 00:05:44.100]  那今天我們也會講一點點
[00:05:44.100 --> 00:05:47.100]  但今天主要就是講耶穌榮耀回來
[00:05:47.100 --> 00:05:49.100]  那由千禧年的國度
[00:05:49.100 --> 00:05:53.100]  過了千年之後撒旦最後回來
[00:05:53.100 --> 00:05:57.100]  再上回來跟上帝對抗
[00:05:57.100 --> 00:05:59.100]  然後就白色大寶座審判
[00:05:59.100 --> 00:06:01.100]  昇天、升地
[00:06:01.100 --> 00:06:03.100]  整個末日的次序就是這樣
[00:06:03.100 --> 00:06:06.100]  今天我們集中講耶穌榮耀回來
[00:06:06.100 --> 00:06:10.100]  會提一點點關於哈米吉多頓和千禧年
[00:06:10.100 --> 00:06:13.100]  但是時間關係就不會講得太多
[00:06:13.100 --> 00:06:17.100]  我們現在活在教會時代或者恩典時代
[00:06:17.100 --> 00:06:21.100]  上帝就透過教會呼喚世人相信耶穌
[00:06:21.100 --> 00:06:25.100]  叫他罪得赦免、得到永生
[00:06:25.100 --> 00:06:28.100]  這個時代終結的時候是怎樣呢?
[00:06:28.100 --> 00:06:29.100]  就是"信徒被提"
[00:06:29.100 --> 00:06:31.100]  就是貼撒羅尼加前詩所講
[00:06:31.100 --> 00:06:37.100]  那時有法靈的聲音、有天使長的呼聲
[00:06:37.100 --> 00:06:39.100]  還有神的號聲
[00:06:39.100 --> 00:06:42.100]  那些在基督裏死了的人必先復活
[00:06:42.100 --> 00:06:44.100]  然後我們活着存留的人
[00:06:44.100 --> 00:06:47.100]  必和他們一同被提到雲裏
[00:06:47.100 --> 00:06:49.100]  在空中與主相會
[00:06:49.100 --> 00:06:54.100]  這樣我們就要和主常常同在
[00:06:54.100 --> 00:06:58.100]  那時信徒一剎那之間就會被提
[00:06:58.100 --> 00:07:01.100]  很多聖經學者相信
[00:07:01.100 --> 00:07:03.100]  被提之後有個大災難
[00:07:03.100 --> 00:07:05.100]  之後耶穌回來
[00:07:05.100 --> 00:07:09.100]  我們看看耶穌回來的情景是怎樣的
[00:07:09.100 --> 00:07:14.100]  在第十九章之前
[00:07:14.100 --> 00:07:17.100]  啓示錄提到教會受到逼迫
[00:07:17.100 --> 00:07:19.100]  誰逼迫教會呢?
[00:07:19.100 --> 00:07:22.100]  啓示錄告訴我們
[00:07:22.100 --> 00:07:24.100]  有一股邪惡的勢力
[00:07:24.100 --> 00:07:26.100]  這個邪惡的勢力
[00:07:26.100 --> 00:07:28.100]  是由三個人帶領的
[00:07:28.100 --> 00:07:29.100]  一個是撒旦
[00:07:29.100 --> 00:07:31.100]  就是魔鬼
[00:07:31.100 --> 00:07:33.100]  另一個是狄基督
[00:07:33.100 --> 00:07:37.100]  這個是政治人物、政治領袖
[00:07:37.100 --> 00:07:39.100]  第三個是假先知
[00:07:39.100 --> 00:07:41.100]  就是宗教領袖
[00:07:41.100 --> 00:07:44.100]  這三個人呢
[00:07:44.100 --> 00:07:47.100]  有神學家說他是邪惡的三位
[00:07:47.100 --> 00:07:49.100]  Unholy Trinity
[00:07:49.100 --> 00:07:53.100]  就是三個不好的人物
[00:07:53.100 --> 00:07:57.100]  他的對照就是
[00:07:57.100 --> 00:07:59.100]  我們聖三位
[00:07:59.100 --> 00:08:01.100]  Holy Trinity
[00:08:01.100 --> 00:08:03.100]  聖父、聖子、聖靈
[00:08:03.100 --> 00:08:05.100]  這段經文
[00:08:05.100 --> 00:08:08.100]  啓示錄十九章十一至二十節
[00:08:08.100 --> 00:08:12.100]  就是說到這兩個勢力的戰爭
[00:08:12.100 --> 00:08:15.100]  耶穌回來的時候會發生的
[00:08:15.100 --> 00:08:19.100]  我們看看第十一至第十六節
[00:08:19.100 --> 00:08:21.100]  發生了什麼事
[00:08:21.100 --> 00:08:23.100]  這段經文就很奇妙
[00:08:23.100 --> 00:08:26.100]  大家看的時候要留意
[00:08:26.100 --> 00:08:28.100]  耶穌基督的形象是怎麼樣
[00:08:28.100 --> 00:08:31.100]  比較他第一次來
[00:08:31.100 --> 00:08:34.100]  二千年前回來的時候有什麼不同
[00:08:34.100 --> 00:08:37.100]  啓示錄十九章第十一節開始說
[00:08:37.100 --> 00:08:39.100]  一項說我觀看
[00:08:39.100 --> 00:08:41.100]  看到天開了
[00:08:41.100 --> 00:08:43.100]  有一匹白馬
[00:08:43.100 --> 00:08:46.100]  騎馬的稱爲忠信和真實
[00:08:46.100 --> 00:08:48.100]  他按公義審判和作戰
[00:08:48.100 --> 00:08:51.100]  他的眼睛好像火焰一樣
[00:08:51.100 --> 00:08:53.100]  頭上戴着很多皇冠
[00:08:53.100 --> 00:08:55.100]  他身上寫着一個名字
[00:08:55.100 --> 00:08:57.100]  這個名字除了他自己之外
[00:08:57.100 --> 00:08:58.100]  沒有人認識
[00:08:58.100 --> 00:09:02.100]  他的身穿着一件浸過血的衣服
[00:09:02.100 --> 00:09:05.100]  他的名字稱爲神的道
[00:09:05.100 --> 00:09:07.100]  天上的衆君都騎着白馬
[00:09:07.100 --> 00:09:09.100]  穿着潔白的細馬衣
[00:09:09.100 --> 00:09:11.100]  恩隨着他
[00:09:11.100 --> 00:09:14.100]  有一把利劍從他口中套出來
[00:09:14.100 --> 00:09:16.100]  他要用這劍擊打列國
[00:09:16.100 --> 00:09:19.100]  他必用鐵掌治理他們
[00:09:19.100 --> 00:09:23.100]  並且要踩全能神烈路的壓走前
[00:09:23.100 --> 00:09:26.100]  在他的衣服和大腿上寫着
[00:09:26.100 --> 00:09:27.100]  萬王之王
[00:09:27.100 --> 00:09:29.100]  萬主之主的名號
[00:09:29.100 --> 00:09:31.100]  這個就是耶穌基督回來的時候
[00:09:31.100 --> 00:09:33.100]  他那個形象
[00:09:33.100 --> 00:09:35.100]  我們看下幾個字
[00:09:35.100 --> 00:09:36.100]  第一忠信
[00:09:36.100 --> 00:09:39.100]  他的名稱爲忠信真實和神的道
[00:09:39.100 --> 00:09:42.100]  忠信的英文翻譯叫非服
[00:09:42.100 --> 00:09:46.100]  即是他應許了的他成就
[00:09:46.100 --> 00:09:47.100]  他承諾
[00:09:47.100 --> 00:09:48.100]  非服
[00:09:48.100 --> 00:09:50.100]  他應許會回來的
[00:09:50.100 --> 00:09:52.100]  他真的回來
[00:09:52.100 --> 00:09:53.100]  忠信
[00:09:53.100 --> 00:09:54.100]  真實呢
[00:09:54.100 --> 00:09:55.100]  True
[00:09:55.100 --> 00:09:57.100]  True
[00:09:57.100 --> 00:09:58.100]  這個True呢
[00:09:58.100 --> 00:10:01.100]  就不是真和假之間的比較
[00:10:01.100 --> 00:10:04.100]  而是真正和虛幻的比較
[00:10:04.100 --> 00:10:05.100]  即是Real
[00:10:05.100 --> 00:10:06.100]  他是Real的
[00:10:06.100 --> 00:10:07.100]  他不是一個虛幻
[00:10:07.100 --> 00:10:09.100]  不是一個假的神
[00:10:09.100 --> 00:10:10.100]  不是一個人想出來
[00:10:10.100 --> 00:10:11.100]  他是真真正正
[00:10:11.100 --> 00:10:16.100]  這幅圖畫是真實的圖畫
[00:10:16.100 --> 00:10:19.100]  一會兒我們看哈米吉多頓大戰的圖畫
[00:10:19.100 --> 00:10:21.100]  也是很Real的
[00:10:21.100 --> 00:10:24.100]  有飛鳥來喫人肉的
[00:10:24.100 --> 00:10:25.100]  即是打完仗之後
[00:10:25.100 --> 00:10:26.100]  那些人都死了
[00:10:26.100 --> 00:10:27.100]  飛鳥來喫人肉
[00:10:27.100 --> 00:10:29.100]  那種很Real的圖畫
[00:10:29.100 --> 00:10:32.100]  這個耶穌基督是真實的
[00:10:32.100 --> 00:10:33.100]  講到神的道
[00:10:33.100 --> 00:10:36.100]  大家都記得
[00:10:36.100 --> 00:10:37.100]  約翰福音第一章
[00:10:37.100 --> 00:10:39.100]  太初有道
[00:10:39.100 --> 00:10:41.100]  In the beginning was the Word
[00:10:41.100 --> 00:10:43.100]  The Word was with God
[00:10:43.100 --> 00:10:46.100]  The Word was God
[00:10:46.100 --> 00:10:48.100]  這個神的道
[00:10:48.100 --> 00:10:50.100]  上帝創造天地
[00:10:50.100 --> 00:10:52.100]  創世紀第一章都說
[00:10:52.100 --> 00:10:54.100]  上帝講一句話
[00:10:54.100 --> 00:10:56.100]  整個宇宙就出現
[00:10:56.100 --> 00:10:57.100]  他就是上帝
[00:10:57.100 --> 00:11:00.100]  他就是聖三一的第二位
[00:11:00.100 --> 00:11:02.100]  他來到有審判爭戰
[00:11:02.100 --> 00:11:05.100]  他的眼睛又好像火焰一樣
[00:11:05.100 --> 00:11:07.100]  那種威嚴
[00:11:07.100 --> 00:11:12.100]  頭上戴着很多冠冕那種權能
[00:11:12.100 --> 00:11:16.100]  他身上穿一件浸過血的衣服
[00:11:16.100 --> 00:11:17.100]  有些神學家說
[00:11:17.100 --> 00:11:19.100]  這個是不是仇敵的血
[00:11:19.100 --> 00:11:21.100]  被他打敗了的血呢
[00:11:21.100 --> 00:11:22.100]  有些說不是
[00:11:22.100 --> 00:11:23.100]  我都覺得不是
[00:11:23.100 --> 00:11:24.100]  因爲我那時候都沒打仗
[00:11:24.100 --> 00:11:26.100]  哈密加多頓都沒開始
[00:11:26.100 --> 00:11:28.100]  他的血是什麼血
[00:11:28.100 --> 00:11:30.100]  是他自己的血
[00:11:30.100 --> 00:11:33.100]  他自己在加勒山爲我們贖罪的血
[00:11:33.100 --> 00:11:37.100]  如果你看《啟示錄》第五章第六節
[00:11:37.100 --> 00:11:38.100]  那裏就提到
[00:11:38.100 --> 00:11:39.100]  約翰王說
[00:11:39.100 --> 00:11:43.100]  我有看見寶座與四活物並長老之中
[00:11:43.100 --> 00:11:45.100]  有羔羊站立
[00:11:45.100 --> 00:11:47.100]  將是被殺過的
[00:11:47.100 --> 00:11:49.100]  有血
[00:11:49.100 --> 00:11:54.100]  耶穌基督榮耀尊貴
[00:11:54.100 --> 00:11:59.100]  忠信真實神的道
[00:12:00.100 --> 00:12:03.100]  萬王之王萬主之主
[00:12:03.100 --> 00:12:05.100]  竟然穿一件袍
[00:12:05.100 --> 00:12:08.100]  浸過血浸過自己的血
[00:12:08.100 --> 00:12:11.100]  有沒有想到這個奧祕的奇妙
[00:12:11.100 --> 00:12:16.100]  這幅圖畫比起二千年之前
[00:12:16.100 --> 00:12:18.100]  耶穌第一次降臨的時候
[00:12:18.100 --> 00:12:20.100]  那個形象是不是很大的不同
[00:12:20.100 --> 00:12:23.100]  我們看看他第一次降臨的時候
[00:12:23.100 --> 00:12:25.100]  從他所講的話裏面
[00:12:25.100 --> 00:12:29.100]  我們看看兩者之間的分別
[00:12:29.100 --> 00:12:30.100]  耶穌說
[00:12:30.100 --> 00:12:31.100]  狐狸有洞
[00:12:31.100 --> 00:12:33.100]  天空的飛鳥有窩
[00:12:33.100 --> 00:12:38.100]  但是人子卻沒有棲身的地方
[00:12:38.100 --> 00:12:39.100]  耶穌又說
[00:12:39.100 --> 00:12:42.100]  你們所有勞苦擔重擔的人
[00:12:42.100 --> 00:12:43.100]  都借我來吧
[00:12:43.100 --> 00:12:46.100]  我必舍你們得到安息
[00:12:46.100 --> 00:12:50.100]  我的心柔和謙卑
[00:12:50.100 --> 00:12:52.100]  耶穌在十字架上說
[00:12:52.100 --> 00:12:54.100]  父啊赦免他們
[00:12:54.100 --> 00:12:58.100]  因爲他們不知道自己所作的是什麼
[00:12:58.100 --> 00:12:59.100]  耶穌說
[00:12:59.100 --> 00:13:01.100]  康,我站在你的門外敲門
[00:13:01.100 --> 00:13:04.100]  如果有人聽到我聲音就開門
[00:13:04.100 --> 00:13:05.100]  我要進到他裏面
[00:13:05.100 --> 00:13:06.100]  我要和他一起
[00:13:06.100 --> 00:13:08.100]  他要和我一起喫飯
[00:13:08.100 --> 00:13:10.100]  你看到這幅圖畫
[00:13:10.100 --> 00:13:14.100]  是一幅溫柔謙卑的圖畫
[00:13:14.100 --> 00:13:16.100]  這個創天造地的真神
[00:13:16.100 --> 00:13:18.100]  竟然來到這個世界
[00:13:18.100 --> 00:13:21.100]  溫柔謙卑呼喚你和他一起
[00:13:21.100 --> 00:13:23.100]  讓他爲你贖罪
[00:13:23.100 --> 00:13:28.100]  他在十字架上爲你賞還了罪債
[00:13:28.100 --> 00:13:31.100]  所以現在是恩典的時代
[00:13:31.100 --> 00:13:35.100]  但是他將來再回來的時候
[00:13:35.100 --> 00:13:37.100]  就是審判的時候
[00:13:37.100 --> 00:13:40.100]  恩典的門不再爲你打開
[00:13:40.100 --> 00:13:44.100]  上帝的救贖不再提供給你
[00:13:44.100 --> 00:13:47.100]  這個就是兩者之間的分別
[00:13:47.100 --> 00:13:50.100]  第一次他來的形象是溫柔謙卑
[00:13:50.100 --> 00:13:53.100]  第二次他來是君王
[00:13:53.100 --> 00:13:55.100]  是審判官
[00:13:55.100 --> 00:13:57.100]  他來的時候
[00:13:57.100 --> 00:14:01.100]  就發生了一個哈米吉多頓的戰爭
[00:14:01.100 --> 00:14:06.100]  這個戰爭是人類歷史上來最大的戰爭
[00:14:06.100 --> 00:14:08.100]  也是最短的戰爭
[00:14:08.100 --> 00:14:11.100]  我們來看看這個戰爭是怎樣的
[00:14:11.100 --> 00:14:13.100]  在第十六章
[00:14:13.100 --> 00:14:19.100]  其實就已經記載了這個戰爭的準備
[00:14:19.100 --> 00:14:24.100]  在第十六章十二到十六節
[00:14:24.100 --> 00:14:25.100]  他說
[00:14:25.100 --> 00:14:28.100]  有第六位的天使
[00:14:28.100 --> 00:14:31.100]  飽滿島座幽法拉底大河上
[00:14:31.100 --> 00:14:33.100]  河水就幹了
[00:14:33.100 --> 00:14:36.100]  爲的是叫那些東方來的王御被墮落
[00:14:36.100 --> 00:14:38.100]  我見到三個污鄰
[00:14:38.100 --> 00:14:40.100]  好像青蛙那樣
[00:14:40.100 --> 00:14:45.100]  從龍口、獸口和假仙子的口中出來
[00:14:45.100 --> 00:14:49.100]  Unholy Trinity 邪惡的三位
[00:14:49.100 --> 00:14:50.100]  出來
[00:14:50.100 --> 00:14:52.100]  他們原是鬼魔的靈
[00:14:52.100 --> 00:14:53.100]  私行騎士
[00:14:53.100 --> 00:14:54.100]  他們到寶天下
[00:14:54.100 --> 00:14:56.100]  所有的王那裏
[00:14:56.100 --> 00:15:01.100]  就是寶天下很多國家的統治者都聽他的話
[00:15:01.100 --> 00:15:04.100]  他們就一起集中在這裏
[00:15:04.100 --> 00:15:06.100]  準備打仗
[00:15:06.100 --> 00:15:10.100]  籌劃了很久的哈米吉多頓的戰爭
[00:15:10.100 --> 00:15:12.100]  就快開始
[00:15:12.100 --> 00:15:14.100]  污鄰把衆王聚集在一個地方
[00:15:14.100 --> 00:15:16.100]  希伯來話
[00:15:16.100 --> 00:15:19.100]  就叫做哈米吉多頓
[00:15:19.100 --> 00:15:22.100]  這場仗怎麼打呢?
[00:15:22.100 --> 00:15:23.100]  我剛纔說
[00:15:23.100 --> 00:15:25.100]  這場仗很短的
[00:15:25.100 --> 00:15:27.100]  我們看看怎麼點
[00:15:27.100 --> 00:15:30.100]  有個天使站在太陽中
[00:15:30.100 --> 00:15:34.100]  啓示六十九章第十七到二十一節
[00:15:34.100 --> 00:15:37.100]  他向高空所有的飛鳥大聲呼喊
[00:15:37.100 --> 00:15:38.100]  你們內霸
[00:15:38.100 --> 00:15:41.100]  齊集起來赴神的大宴席
[00:15:41.100 --> 00:15:43.100]  可以喫君王的肉
[00:15:43.100 --> 00:15:45.100]  將領的肉
[00:15:45.100 --> 00:15:46.100]  壯士的肉
[00:15:46.100 --> 00:15:48.100]  馬和騎士的肉
[00:15:48.100 --> 00:15:50.100]  你說是說什麼呢?
[00:15:50.100 --> 00:15:53.100]  這其實是描寫戰爭完畢之後
[00:15:53.100 --> 00:15:54.100]  獅孩遍野
[00:15:54.100 --> 00:15:57.100]  所有全世界這些國家的人
[00:15:57.100 --> 00:15:59.100]  全部死了
[00:15:59.100 --> 00:16:03.100]  那些飛鳥的東西上來喫他們的肉
[00:16:03.100 --> 00:16:06.100]  以及自由的、作奴隸的、大的、小的
[00:16:06.100 --> 00:16:07.100]  所有人的肉
[00:16:07.100 --> 00:16:08.100]  我看見了
[00:16:08.100 --> 00:16:13.100]  壽(Unholy Trinity)
[00:16:13.100 --> 00:16:15.100]  壽和地上的縱王
[00:16:15.100 --> 00:16:18.100]  以及他們的縱軍都集合起來
[00:16:18.100 --> 00:16:21.100]  要跟騎白馬和他的縱軍作戰
[00:16:21.100 --> 00:16:23.100]  天使說這句話
[00:16:23.100 --> 00:16:26.100]  是呼喚那些飛鳥
[00:16:26.100 --> 00:16:29.100]  這場仗
[00:16:29.100 --> 00:16:32.100]  你們可以赴宴席
[00:16:32.100 --> 00:16:33.100]  你們可以喫很多肉
[00:16:33.100 --> 00:16:35.100]  戰爭開始的時候
[00:16:35.100 --> 00:16:41.100]  這個壽和縱王的軍隊就集合起來
[00:16:41.100 --> 00:16:45.100]  要跟耶穌基督和他的天使作戰
[00:16:45.100 --> 00:16:47.100]  這個壽就被抓住
[00:16:47.100 --> 00:16:51.100]  連同壽麪前用騎士迷惑人
[00:16:51.100 --> 00:16:53.100]  叫他們接受壽的記號
[00:16:53.100 --> 00:16:56.100]  並且拜壽像的那位假先知
[00:16:56.100 --> 00:17:00.100]  這個Unholy Trinity其中兩個就被抓住
[00:17:00.100 --> 00:17:06.100]  他們就活地被拋在燒着流黃的火壺裏
[00:17:06.100 --> 00:17:12.100]  其餘的人都被那位騎白馬口中所套出來的劍殺了
[00:17:12.100 --> 00:17:15.100]  所有飛鳥都喫飽了他們的肉
[00:17:15.100 --> 00:17:19.100]  這個騎白馬的耶穌基督的口裏面那把劍是什麼來的?
[00:17:19.100 --> 00:17:21.100]  口裏面出來的是"華"
[00:17:21.100 --> 00:17:22.100]  神的"華"
[00:17:22.100 --> 00:17:23.100]  神的道
[00:17:23.100 --> 00:17:28.100]  這場仗耶穌說一句"華"就完結了
[00:17:28.100 --> 00:17:31.100]  打完勝利
[00:17:31.100 --> 00:17:36.100]  想象這場大戰籌劃了這麼久
[00:17:36.100 --> 00:17:44.100]  全世界的魔鬼、敵基督和假先知
[00:17:44.100 --> 00:17:48.100]  這麼多的計劃、部署
[00:17:48.100 --> 00:17:52.100]  竟然幾秒鐘就結束了
[00:17:52.100 --> 00:17:56.100]  因爲耶穌說一句"華"全部死了
[00:17:56.100 --> 00:17:58.100]  飛鳥喫了他們的肉
[00:17:58.100 --> 00:18:05.100]  是一件很真實的、實際上會發生的事
[00:18:05.100 --> 00:18:09.100]  哈米吉多頓戰爭在哪裏呢?
[00:18:09.100 --> 00:18:12.100]  有一個地方叫做哈米吉多頓
[00:18:12.100 --> 00:18:16.100]  在以色列的加利利那一區
[00:18:16.100 --> 00:18:19.100]  有個山叫做米吉多多山
[00:18:19.100 --> 00:18:23.100]  解經家說這可能會在那裏發生
[00:18:23.100 --> 00:18:25.100]  即將來有一天
[00:18:25.100 --> 00:18:26.100]  想象次序
[00:18:26.100 --> 00:18:27.100]  殉道悲堤
[00:18:27.100 --> 00:18:29.100]  然後大災難
[00:18:29.100 --> 00:18:31.100]  然後耶穌基督回來
[00:18:31.100 --> 00:18:35.100]  然後全世界所有的王集合一起打仗
[00:18:35.100 --> 00:18:40.100]  一秒鐘就結束了
[00:18:40.100 --> 00:18:42.100]  結束之後如何?
[00:18:42.100 --> 00:18:44.100]  就千禧年的開始
[00:18:44.100 --> 00:18:49.100]  我們看看剛纔讀過的那幾節
[00:18:49.100 --> 00:18:52.100]  二十章啓示錄第一到第四節
[00:18:52.100 --> 00:18:55.100]  我又看見一位天使從天上降下來
[00:18:55.100 --> 00:18:59.100]  手裏拿着無底坑的鑰匙和一條大鎖鏈
[00:18:59.100 --> 00:19:02.100]  你記不記得那個"不神聖"
[00:19:02.100 --> 00:19:07.100]  那個獸和那個假仙子已經被轟到火葫蘆裏
[00:19:07.100 --> 00:19:10.100]  但那個龍的撒旦還在
