
[00:00:00.000 --> 00:00:04.660]  很開心又回來收集《浸信會》跟大家傳講神的話語
[00:04:18.000 --> 00:04:20.940]  時司記到大衛王朝
[00:04:20.940 --> 00:04:23.840]  是一個極大的轉捩點
[00:04:23.840 --> 00:04:25.440]  今天我們都是
[00:04:25.440 --> 00:04:27.140]  今天我們不是「一代不如一代」
[00:04:27.140 --> 00:04:28.800]  今天我們不是很低沉
[00:04:28.800 --> 00:04:30.840]  但是我們很希望的是
[00:04:30.840 --> 00:04:32.340]  見到轉捩點
[00:04:32.340 --> 00:04:35.900]  我們希望見到是一個復興的來臨
[00:04:35.900 --> 00:04:38.200]  大衛王就是一個復興的來臨
[00:04:38.200 --> 00:04:41.100]  這個時候大衛掌權登基了
[00:04:41.100 --> 00:04:43.500]  他說要把那些人帶回來以色列
[00:04:43.500 --> 00:04:47.240]  為甚麼那些人要離開以色列?
[00:04:47.240 --> 00:04:50.140]  因為很多的戰亂
[00:04:50.140 --> 00:04:52.700]  很多不好的事發生
[00:04:52.700 --> 00:04:54.900]  以色列民那個屬靈的光景
[00:04:54.900 --> 00:04:57.600]  越美放越下
[00:04:57.600 --> 00:04:59.140]  考考你
[00:04:59.140 --> 00:05:00.240]  你先吧
[00:05:00.240 --> 00:05:03.600]  利美人和其他十一個宗派、支派
[00:05:03.600 --> 00:05:05.400]  有甚麼不同?
[00:05:05.400 --> 00:05:07.300]  利美人沒有甚麼?
[00:05:07.300 --> 00:05:08.740]  沒有地
[00:05:08.740 --> 00:05:11.040]  「無地無墳無業」
[00:05:11.040 --> 00:05:15.200]  所以如果以色列民不敬拜的時候
[00:05:15.200 --> 00:05:17.440]  利美人會吃甚麼?
[00:05:17.440 --> 00:05:19.600]  是,對,穀種
[00:05:19.600 --> 00:05:21.600]  吃穀種都沒有得吃的時候
[00:05:21.600 --> 00:05:24.200]  你讀回《士司記》你會讀到的
[00:05:24.200 --> 00:05:26.540]  那些祭司到處去找飯吃
[00:05:26.540 --> 00:05:30.140]  接著要去幫忙拜偶像
[00:05:30.140 --> 00:05:32.140]  去做一個偶像的敬拜
[00:05:32.140 --> 00:05:35.940]  所以祭司利美人離開了以色列地
[00:05:35.940 --> 00:05:38.340]  去到不同的地方裏面
[00:05:38.340 --> 00:05:41.000]  有人的地方就有機會拜神
[00:05:41.000 --> 00:05:42.200]  你不拜耶和華神
[00:05:42.200 --> 00:05:44.600]  隨便拜一些神我也幫幫你
[00:05:44.600 --> 00:05:47.700]  非常墮落的一個時代
[00:05:47.700 --> 00:05:50.200]  最可憐的祭司利美人
[00:05:50.200 --> 00:05:52.900]  分散得更加淒慘
[00:05:52.900 --> 00:05:54.900]  大衛掌權
[00:05:54.900 --> 00:05:57.100]  我們招聚一些以色列人
[00:05:57.100 --> 00:05:59.500]  招聚一些祭司來,好不好?
[00:05:59.500 --> 00:06:00.600]  當然好
[00:06:00.600 --> 00:06:03.000]  大衛不單止想招聚祭司
[00:06:03.000 --> 00:06:05.800]  這個只不過是前因而已
[00:06:05.800 --> 00:06:08.000]  還有後面最重要的主角
[00:06:08.000 --> 00:06:11.000]  他說:我很想將神的約跪
[00:06:11.000 --> 00:06:12.700]  運到我這裏
[00:06:12.700 --> 00:06:14.200]  在我大衛城那裏
[00:06:14.200 --> 00:06:16.300]  因為在數羅的年間
[00:06:16.300 --> 00:06:21.500]  數羅沒有在約跪面前尋問耶和華神
[00:06:21.500 --> 00:06:23.500]  約跪是否重要?
[00:06:23.500 --> 00:06:26.500]  在以色列人中約跪有多重要?
[00:06:26.500 --> 00:06:27.900]  很重要的
[00:06:27.900 --> 00:06:30.300]  但是在數羅的年間
[00:06:30.300 --> 00:06:33.300]  竟然以色列民和那個王
[00:06:33.300 --> 00:06:37.000]  是沒有去到約跪面前尋問耶和華神
[00:06:37.000 --> 00:06:41.700]  就是說整個祭祀的系統崩潰得很厲害
[00:06:41.700 --> 00:06:46.500]  大衛要重建這個崩潰了的憲制
[00:06:46.500 --> 00:06:48.300]  崩潰了的敬拜
[00:06:48.300 --> 00:06:49.600]  他要約跪
[00:06:49.600 --> 00:06:52.800]  他亦都要祭司和利美人
[00:06:52.800 --> 00:06:53.700]  當然有人就說
[00:06:53.700 --> 00:06:56.400]  這個其實是大衛的政治表演
[00:06:56.400 --> 00:06:57.100]  為甚麼?
[00:06:57.100 --> 00:06:59.400]  他剛剛登基,對吧?
[00:06:59.400 --> 00:07:01.500]  剛剛登基,又考考你
[00:07:01.500 --> 00:07:02.800]  約跪應該拜邊
[00:07:02.800 --> 00:07:04.800]  有人懂得回答這個問題嗎?
[00:07:04.800 --> 00:07:07.300]  厲害喔!我聽到「試試試試試試試試試試試試試試試試試試試試試試試試試試試試試試試試試試試試試試試試試試試試試」
[00:07:07.300 --> 00:07:09.100]  試羅
[00:07:09.100 --> 00:07:10.600]  是聖經說的
[00:07:10.600 --> 00:07:12.000]  耶和華命令的
[00:07:12.000 --> 00:07:13.500]  你是進入加南美地
[00:07:13.500 --> 00:07:14.900]  我賜給你的美地之後
[00:07:14.900 --> 00:07:17.200]  你又要將約跪放在試羅地
[00:07:17.200 --> 00:07:18.000]  為甚麼?
[00:07:18.000 --> 00:07:20.400]  因為那裏沒有戰爭
[00:07:20.400 --> 00:07:22.300]  那裏是一個安樂的地方
[00:07:22.300 --> 00:07:24.000]  一個安息的地方
[00:07:24.000 --> 00:07:27.700]  所以約跪要放在那個地方裏面
[00:07:27.700 --> 00:07:28.300]  又嚇嚇你
[00:07:28.300 --> 00:07:31.100]  現在約跪在哪裏?你知道嗎?
[00:07:31.100 --> 00:07:33.600]  基列耶林
[00:07:33.600 --> 00:07:34.800]  不是在試羅
[00:07:34.800 --> 00:07:37.800]  有沒有人能回答為甚麼在基列耶林?
[00:07:37.800 --> 00:07:39.000]  因為
[00:07:39.000 --> 00:07:40.800]  薩姆爾那個老師
[00:07:40.800 --> 00:07:41.800]  叫甚麼名字?
[00:07:41.800 --> 00:07:42.900]  濟施爾尼
[00:07:42.900 --> 00:07:44.400]  薩姆爾既說的
[00:07:44.400 --> 00:07:45.900]  濟施爾尼的時代
[00:07:45.900 --> 00:07:47.300]  濟施爾尼很差
[00:07:47.300 --> 00:07:48.500]  然後要打仗
[00:07:48.500 --> 00:07:50.700]  菲律師人就襲擊以色列了
[00:07:50.700 --> 00:07:51.500]  要打仗
[00:07:51.500 --> 00:07:53.400]  打不贏,那怎麼辦?
[00:07:53.400 --> 00:07:54.400]  不要緊
[00:07:54.400 --> 00:07:57.000]  我們有秘密武器
[00:07:57.000 --> 00:07:59.900]  以色列人的秘密武器是甚麼?
[00:07:59.900 --> 00:08:01.200]  拿一個
[00:08:01.200 --> 00:08:02.000]  甚麼?
[00:08:02.000 --> 00:08:04.900]  在試羅搬了一個約跪
[00:08:04.900 --> 00:08:07.500]  去到前線跟菲律師軍
[00:08:07.500 --> 00:08:08.700]  來打仗
[00:08:08.700 --> 00:08:12.100]  這是薩姆爾既說的
[00:08:12.100 --> 00:08:14.800]  菲律師軍聽到神的約跪在戰場
[00:08:14.800 --> 00:08:16.400]  害怕嗎?
[00:08:16.400 --> 00:08:17.400]  害怕呀
[00:08:17.400 --> 00:08:18.600]  嘩!死火了
[00:08:18.600 --> 00:08:20.000]  他們有耶和華神
[00:08:20.000 --> 00:08:21.200]  我們怎麼打?
[00:08:21.200 --> 00:08:22.000]  結果呢?
[00:08:22.000 --> 00:08:23.000]  打贏了
[00:08:23.000 --> 00:08:23.700]  結果呢?
[00:08:23.700 --> 00:08:26.800]  神的約跪被菲律師人搶走了
[00:08:26.800 --> 00:08:28.800]  搶奪了
[00:08:28.800 --> 00:08:31.600]  然後就變成了約跪飄流記了
[00:08:31.600 --> 00:08:34.200]  然後約跪就在菲律師的境內
[00:08:34.200 --> 00:08:35.100]  在不同的地方
[00:08:35.100 --> 00:08:37.100]  一開始放在哪裏?
[00:08:37.100 --> 00:08:38.900]  大滾廟那裏
[00:08:38.900 --> 00:08:40.900]  放在菲律師的神廟那裏
[00:08:40.900 --> 00:08:42.900]  結果菲律師的神像就撲倒
[00:08:42.900 --> 00:08:45.200]  後來撲下來就爛掉了
[00:08:45.200 --> 00:08:45.900]  菲律師人就說
[00:08:45.900 --> 00:08:48.600]  「不是呀,這個跪很邪」
[00:08:48.600 --> 00:08:50.300]  「邪就是我放下來的」
[00:08:50.300 --> 00:08:52.300]  「但是他肯定是覺得它邪的」
[00:08:52.300 --> 00:08:54.500]  「嘩!我們的神廟的神像」
[00:08:54.500 --> 00:08:56.600]  「撲倒下來,那怎麼辦?」
[00:08:56.600 --> 00:08:59.700]  然後放在更加大的菲律師的境內
[00:08:59.700 --> 00:09:02.500]  結果有三次倉,很多很多的疾病
[00:09:02.500 --> 00:09:03.500]  很多的問題
[00:09:03.500 --> 00:09:04.500]  菲律師人就說
[00:09:04.500 --> 00:09:06.000]  「不要搞」
[00:09:06.000 --> 00:09:08.000]  然後約跪歸還
[00:09:08.000 --> 00:09:09.500]  耶和華神很厲害
[00:09:09.500 --> 00:09:11.500]  此跪很邪
[00:09:11.500 --> 00:09:13.300]  怎樣還法?
[00:09:13.300 --> 00:09:13.800]  這樣吧
[00:09:13.800 --> 00:09:16.900]  不如我們把神的跪放在牛車那裏
[00:09:16.900 --> 00:09:19.400]  如果牛車懂得自己回鄉下
[00:09:19.400 --> 00:09:20.300]  不是回鄉下
[00:09:20.300 --> 00:09:23.100]  如果牛車懂得自己回以色列地的話
[00:09:23.100 --> 00:09:25.000]  因為我們就知道它是神
[00:09:25.000 --> 00:09:26.800]  是不是?
[00:09:26.800 --> 00:09:28.600]  大家年紀一發左右
[00:09:28.600 --> 00:09:31.400]  先問問你,有沒有人養過牛?
[00:09:31.400 --> 00:09:34.300]  現在養雞也難了,有沒有人養過牛?
[00:09:34.300 --> 00:09:35.600]  這是半個笑話
[00:09:35.600 --> 00:09:37.700]  我小時候,真的
[00:09:37.700 --> 00:09:39.100]  我爸爸的鄉下
[00:09:39.100 --> 00:09:40.100]  我回過鄉下
[00:09:40.100 --> 00:09:41.800]  我爸爸的鄉下是耕田的
[00:09:41.800 --> 00:09:43.200]  有沒有牛?
[00:09:43.200 --> 00:09:45.000]  你們小時候也見過的
[00:09:45.000 --> 00:09:46.100]  不要說了
[00:09:46.100 --> 00:09:47.600]  大家見過的,我們的年紀
[00:09:47.600 --> 00:09:50.300]  昨天的年紀沒甚麼好看的
[00:09:50.300 --> 00:09:52.200]  我小時候見到牛
[00:09:52.200 --> 00:09:53.500]  在爸爸的鄉下
[00:09:53.500 --> 00:09:55.800]  那些牛是否喜歡跑來跑去的?
[00:09:55.800 --> 00:09:58.700]  是否看到你之後,好像一隻狗一樣
[00:09:58.700 --> 00:10:01.500]  跑到你那裏去,是否這樣?
[00:10:01.500 --> 00:10:02.900]  是否像一隻貓一樣,過來過來
[00:10:02.900 --> 00:10:05.100]  然後牠又會走過來
[00:10:05.100 --> 00:10:06.600]  牛會不會動?
[00:10:06.600 --> 00:10:07.900]  不會動的
[00:10:07.900 --> 00:10:09.700]  如果真的,你試試把牠的腳踢過來
[00:10:09.700 --> 00:10:11.000]  我小時候踢過來
[00:10:11.000 --> 00:10:12.700]  把牠的腳踢過來
[00:10:12.700 --> 00:10:15.100]  然後搖一搖尾巴,牠不會動的
[00:10:15.100 --> 00:10:17.100]  都不會踢回來
[00:10:17.100 --> 00:10:19.700]  牛不會動的
[00:10:19.700 --> 00:10:21.900]  我大學三年級的時候
[00:10:21.900 --> 00:10:23.200]  以前大學讀三年
[00:10:23.200 --> 00:10:24.200]  我在香港大學
[00:10:24.200 --> 00:10:26.100]  我讀生物科
[00:10:26.100 --> 00:10:29.900]  我的研究就是研究「屎菇」
[00:10:29.900 --> 00:10:31.700]  「屎」即是「嘟嘟」
[00:10:31.700 --> 00:10:33.600]  即是「嗷嗷」那些
[00:10:33.600 --> 00:10:36.400]  我真的研究這些,我不是說問題的
[00:10:36.400 --> 00:10:38.200]  我研究「屎菇」
[00:10:38.200 --> 00:10:40.600]  「屎」上面生長的「菇」
[00:10:40.600 --> 00:10:44.200]  就叫「屎菇」,明白了吧?
[00:10:44.200 --> 00:10:46.500]  真的,真的,我研究這些
[00:10:46.500 --> 00:10:48.200]  老師就說,教授就說
[00:10:48.200 --> 00:10:53.100]  我們要在香港搜集一些新鮮的牛糞
[00:10:53.100 --> 00:10:54.600]  所以呢,我們去到大帽山
[00:10:54.600 --> 00:10:56.900]  去不同的地方裡面就看著那隻牛
[00:10:56.900 --> 00:10:59.300]  喂,你什麼時候「嘟嘟」啊?
[00:10:59.300 --> 00:11:00.800]  為什麼?一定要新鮮
[00:11:00.800 --> 00:11:02.900]  你不新鮮,被空氣吹吹吹的話
[00:11:02.900 --> 00:11:04.400]  那些「菇」就假的
[00:11:04.400 --> 00:11:07.200]  他說要經過那條「腸」出來的「菇」
[00:11:07.200 --> 00:11:09.000]  才是我們想研究的對象
[00:11:09.000 --> 00:11:12.500]  所以我研究「屎菇」,研究那些牛
[00:11:12.500 --> 00:11:14.300]  所以我很清楚那些牛的習性
[00:11:14.300 --> 00:11:16.100]  那些牛是不會動的
[00:11:16.100 --> 00:11:18.600]  你踢牠都不會動的
[00:11:18.600 --> 00:11:23.300]  菲律師人說,如果那個牛車會自己回鄉下的話
[00:11:23.300 --> 00:11:25.200]  那證明這個是耶路華神
[00:11:25.200 --> 00:11:26.900]  結果那個牛去了哪裡?
[00:11:26.900 --> 00:11:28.300]  去回以色列
[00:11:28.300 --> 00:11:31.100]  最終轉轉接接,還很長
[00:11:31.100 --> 00:11:32.100]  不說那麼多了
[00:11:32.100 --> 00:11:34.300]  約會飄牛記,下次跟你說
[00:11:34.300 --> 00:11:36.500]  去到基列耶林
[00:11:36.500 --> 00:11:38.600]  就去阿比拿達一家
[00:11:38.600 --> 00:11:41.100]  阿比拿達就,唉,沒有人理那個約會
[00:11:41.100 --> 00:11:42.800]  他就照顧那個約會
[00:11:42.800 --> 00:11:44.200]  照顧了幾代
[00:11:44.200 --> 00:11:45.400]  幾代即是不是那麼長
[00:11:45.400 --> 00:11:47.200]  就是撒姆爾到大衛
[00:11:47.200 --> 00:11:49.800]  大約一代半到兩代的時間
[00:11:49.800 --> 00:11:51.800]  這個是經文的背景
[00:11:51.800 --> 00:11:53.200]  要接回那個約會回來
[00:11:53.200 --> 00:11:55.000]  我說這個是政治秀來的
[00:11:55.000 --> 00:11:56.700]  大衛剛剛登基
[00:11:56.700 --> 00:11:59.400]  最緊要,登記接約會就接約會
[00:11:59.400 --> 00:12:01.300]  用不著做大龍鳳來的
[00:12:01.300 --> 00:12:03.500]  跟千夫長、跟百夫長
[00:12:03.500 --> 00:12:04.800]  跟所有的首領
[00:12:04.800 --> 00:12:06.100]  然後跟全會眾說
[00:12:06.100 --> 00:12:07.400]  我來接回約會回來
[00:12:07.400 --> 00:12:08.600]  你明白嗎?
[00:12:08.600 --> 00:12:10.300]  應該放回侍羅
[00:12:10.300 --> 00:12:11.400]  大衛不是放回侍羅
[00:12:11.400 --> 00:12:13.000]  如果大衛放回侍羅的話
[00:12:13.000 --> 00:12:15.000]  這個純粹宗教心
[00:12:15.000 --> 00:12:16.000]  是吧?
[00:12:16.000 --> 00:12:17.400]  因為聖經這樣放在侍羅
[00:12:17.400 --> 00:12:18.600]  你放在自己家裡
[00:12:18.600 --> 00:12:19.800]  要告訴眾人
[00:12:19.800 --> 00:12:22.000]  他是耶路華神所選立的
[00:12:22.000 --> 00:12:24.400]  他將神的約會放在他那裡
[00:12:24.400 --> 00:12:25.200]  這個沒有問題
[00:12:25.200 --> 00:12:25.800]  神也月立
[00:12:25.800 --> 00:12:29.000]  你看到後來神是月立的
[00:12:29.000 --> 00:12:32.600]  好了
[00:12:32.600 --> 00:12:33.200]  可不可以...
[00:12:33.200 --> 00:12:34.200]  我不懂得按一下
[00:12:34.200 --> 00:12:36.800]  我關掉了這個,是嗎?
[00:12:36.800 --> 00:12:39.600]  是呀
[00:12:39.600 --> 00:12:41.600]  原來我要重開
[00:12:41.600 --> 00:12:43.600]  於是大衛就
[00:12:43.600 --> 00:12:46.800]  把以色列眾人從埃及及
[00:12:46.800 --> 00:12:48.800]  西河河直到哈瑪口
[00:12:48.800 --> 00:12:50.200]  都召聚回來
[00:12:50.200 --> 00:12:52.200]  要從基列耶林
[00:12:52.200 --> 00:12:54.200]  將上帝的約會接來
[00:12:54.200 --> 00:12:55.600]  大衛率領眾人
[00:12:55.600 --> 00:12:58.600]  說到約會就跳一跳了
[00:12:58.600 --> 00:12:59.800]  第七節
[00:12:59.800 --> 00:13:01.800]  他們將上帝的約會從
[00:13:01.800 --> 00:13:02.600]  剛才說了
[00:13:02.600 --> 00:13:04.600]  亞比拿達是照顧約會的
[00:13:04.600 --> 00:13:06.100]  亞比拿達的家中
[00:13:06.100 --> 00:13:08.200]  抬出來放在新車上
[00:13:08.200 --> 00:13:10.600]  由烏薩和亞希約趕車
[00:13:10.600 --> 00:13:12.000]  有人就估計
[00:13:12.000 --> 00:13:15.800]  烏薩是亞比拿達家中的人
[00:13:15.800 --> 00:13:18.800]  一直是照顧約會的家人
[00:13:18.800 --> 00:13:19.800]  這是估計
[00:13:19.800 --> 00:13:22.600]  大衛和以色列眾人在神面前
[00:13:22.600 --> 00:13:25.400]  隨著詩歌琴失鼓拔號
[00:13:25.400 --> 00:13:26.600]  極力跳舞
[00:13:26.600 --> 00:13:27.600]  考考大家
[00:13:27.600 --> 00:13:31.200]  大衛是否有備而戰?
[00:13:31.200 --> 00:13:32.600]  要想的
[00:13:32.600 --> 00:13:34.000]  當然是有備而戰
[00:13:34.000 --> 00:13:35.000]  第一,這是甚麼?
[00:13:35.000 --> 00:13:36.800]  政治秀來的
[00:13:36.800 --> 00:13:37.800]  真是政治秀來的
[00:13:37.800 --> 00:13:42.400]  叫了千夫長、百夫長、全會眾來觀看
[00:13:42.400 --> 00:13:43.800]  是否有備而戰?
[00:13:43.800 --> 00:13:45.800]  有備而戰
[00:13:45.800 --> 00:13:46.800]  敬拜隊
[00:13:46.800 --> 00:13:47.800]  厲害嗎?
[00:13:47.800 --> 00:13:51.300]  敬拜隊琴失鼓拔號
[00:13:51.300 --> 00:13:54.000]  還有跳舞隊極力跳舞
[00:13:54.000 --> 00:13:55.400]  由基列耶林
[00:13:55.400 --> 00:13:58.200]  要運個約會去到耶路撒冷
[00:13:58.200 --> 00:13:59.600]  去到大衛城
[00:13:59.600 --> 00:14:01.200]  那裡要六到八個小時
[00:14:01.200 --> 00:14:03.100]  如果用牛來走的話
[00:14:03.100 --> 00:14:04.700]  十個小時都去不到
[00:14:04.700 --> 00:14:09.300]  說這個敬拜隊有沒有人願意擔當這一場的敬拜
[00:14:09.300 --> 00:14:12.800]  起碼預備十個小時琴失鼓拔號
[00:14:12.800 --> 00:14:14.500]  極力跳舞的敬拜
[00:14:14.500 --> 00:14:16.600]  大衛是否有備而戰?
[00:14:16.600 --> 00:14:18.000]  是
[00:14:18.000 --> 00:14:19.500]  絕對的信心
[00:14:19.500 --> 00:14:21.800]  將神的約會運到自己
[00:14:21.800 --> 00:14:25.200]  那個地方裡面
[00:14:25.200 --> 00:14:27.800]  到了基頓的和祥
[00:14:27.800 --> 00:14:29.500]  因為牛失前提
[00:14:29.500 --> 00:14:32.400]  烏撒就伸手扶著約會
[00:14:32.400 --> 00:14:35.100]  耶和華的怒氣向烏撒發作
[00:14:35.100 --> 00:14:38.200]  因他伸手扶著約會而擊殺他
[00:14:38.200 --> 00:14:40.400]  他就死在神的面前
[00:14:40.400 --> 00:14:40.900]  好了
[00:14:40.900 --> 00:14:42.000]  問一個問題
[00:14:42.000 --> 00:14:45.100]  烏撒輸在哪裏呢?
[00:14:45.100 --> 00:14:46.500]  壞什麼呢?
[00:14:46.500 --> 00:14:49.700]  即是現在我們敬拜隊彈錯了和弦
[00:14:49.700 --> 00:14:52.200]  死了
[00:14:52.200 --> 00:14:54.300]  烏撒壞什麼呢?
[00:14:54.300 --> 00:14:57.300]  這個就是考你主要學的功夫
[00:14:57.300 --> 00:14:58.300]  這個有點難
[00:14:58.300 --> 00:14:59.900]  烏撒壞什麼呢?
[00:14:59.900 --> 00:15:03.600]  他扶著約會,約會壞了
[00:15:03.600 --> 00:15:05.200]  讓你扶不扶?
[00:15:05.200 --> 00:15:07.300]  誰不扶的?
[00:15:07.300 --> 00:15:09.300]  誰扶的?
[00:15:09.300 --> 00:15:10.800]  坦白說
[00:15:10.800 --> 00:15:12.500]  讓我扶不扶?
[00:15:12.500 --> 00:15:13.500]  你也要扶
[00:15:13.500 --> 00:15:15.600]  杜慕斯下了頭了
[00:15:15.600 --> 00:15:17.100]  如果杜慕斯在那裏
[00:15:17.100 --> 00:15:18.600]  你也要扶的
