
[00:00:00.000 --> 00:00:02.560]  (主席) 今日我給大家的講題
[00:06:22.560 --> 00:06:27.280]  (主席) 他被稱為「流淚的先知」
[00:06:27.280 --> 00:06:31.400]  (主席) 他向由大的君王和百姓宣佈
[00:06:31.400 --> 00:06:34.080]  (主席) 由大國將要滅亡
[00:06:34.080 --> 00:06:38.480]  (主席) 上帝的懲罰將會臨到他們當中
[00:06:38.480 --> 00:06:45.240]  (主席) 這個說話沒有被君王、百姓所接納
[00:06:45.240 --> 00:06:48.200]  (主席) 所以耶利米也因為這個緣故
[00:06:48.200 --> 00:06:53.480]  (主席) 經歷人的反對、鞭打和監禁
[00:06:53.480 --> 00:06:56.840]  (主席) 種種的逼迫
[00:06:56.840 --> 00:07:00.400]  (主席) 當你處身在這種困境的時候
[00:07:00.400 --> 00:07:01.960]  (主席) 你會是怎樣呢?
[00:07:01.960 --> 00:07:08.360]  (主席) 你會否感覺到黑暗、灰心呢?
[00:07:08.360 --> 00:07:10.920]  (主席) 但耶利米並沒有因為這個緣故
[00:07:10.920 --> 00:07:15.600]  (主席) 而感到黑暗和灰心
[00:07:15.600 --> 00:07:18.960]  (主席) 耶利米書第29章記載了
[00:07:18.960 --> 00:07:21.320]  (主席) 耶利米先知寫信給
[00:07:21.320 --> 00:07:24.440]  (主席) 秘魯至巴比倫的一些百姓
[00:07:24.440 --> 00:07:27.160]  (主席) 那段經文可能大家都很熟悉
[00:07:27.160 --> 00:07:31.760]  (主席) 他的教導在巴比倫的百姓說
[00:07:31.760 --> 00:07:35.560]  (主席) 「你們要建造房屋,住在其中」
[00:07:35.560 --> 00:07:39.280]  (主席) 「要開墾田園,吃園中所出產的」
[00:07:39.280 --> 00:07:42.200]  (主席) 「要娶妻,生兒養女」
[00:07:42.200 --> 00:07:44.240]  (主席) 「為你們的兒子娶妻」
[00:07:44.240 --> 00:07:47.800]  (主席) 「使你們的女兒嫁人,生養兒女」
[00:07:47.800 --> 00:07:51.880]  (主席) 「你們要在那裡生養眾多,不可減少」
[00:07:51.880 --> 00:07:55.600]  (主席) 「我使你們被擄到那個城」
[00:07:55.600 --> 00:07:58.000]  (主席) 「你們要為那個城求平安」
[00:07:58.000 --> 00:08:01.360]  (主席) 「為那個城向耶華祈求」
[00:08:01.360 --> 00:08:03.200]  (主席) 「因為那個城得著平安」
[00:08:03.200 --> 00:08:07.080]  (主席) 「你們也要隨著得著平安」
[00:08:07.080 --> 00:08:10.560]  (主席) 耶利米這番說話是甚麼意思呢?
[00:08:10.560 --> 00:08:12.400]  (主席) 耶利米所說的就是
[00:08:12.400 --> 00:08:14.840]  (主席) 「叫你們生活如常」
[00:08:14.840 --> 00:08:17.680]  (主席) 「繼續地去生活」
[00:08:17.680 --> 00:08:19.000]  (主席) 耶利米更指出
[00:08:19.000 --> 00:08:23.360]  (主席) 「這就是耶華要教導我們做的事」
[00:08:23.360 --> 00:08:26.000]  (主席) 在耶利米書第32章
[00:08:26.000 --> 00:08:32.720]  (主席) 記載了耶利米被囚禁在猶大的皇宮當中
[00:08:32.720 --> 00:08:34.880]  (主席) 雖然他被囚禁
[00:08:34.880 --> 00:08:38.560]  (主席) 但他仍然用錢來買地
[00:08:38.560 --> 00:08:41.000]  (主席) 他預備出來之後
[00:08:41.000 --> 00:08:46.760]  (主席) 建造房屋、填地和種葡萄
[00:08:46.760 --> 00:08:48.640]  (主席) 而我們所選讀的經課
[00:08:48.640 --> 00:08:52.080]  (主席) 耶利米書33章14至18節
[00:08:52.080 --> 00:08:56.600]  (主席) 耶利米樂觀地宣告
[00:08:56.600 --> 00:08:58.160]  (主席) 「看!日子將到
[00:08:58.160 --> 00:09:02.960]  (主席) 我應許以色列家和猶大家的恩賢必然實現」
[00:09:02.960 --> 00:09:04.680]  (主席) 這是耶華所說的
[00:09:04.680 --> 00:09:06.600]  (主席) 「在那時候
[00:09:06.600 --> 00:09:09.800]  (主席) 我必使大衛公義的苗裔長起來
[00:09:09.800 --> 00:09:13.080]  (主席) 他必在地上施行公平和公義
[00:09:13.080 --> 00:09:15.880]  (主席) 在那日子猶大必得救
[00:09:15.880 --> 00:09:18.280]  (主席) 耶路撒冷必安然居住
[00:09:18.280 --> 00:09:24.680]  (主席) 他的名必稱為耶華,我們的兒」
[00:09:24.680 --> 00:09:29.040]  (主席) 在黑暗和看起來沒有光明的日子
[00:09:29.040 --> 00:09:32.080]  (主席) 耶利米傳著這種希望
[00:09:32.080 --> 00:09:35.600]  (主席) 看見的是光明
[00:09:35.600 --> 00:09:36.680]  (主席) 第二段經課是
[00:09:36.680 --> 00:09:42.600]  (主席) 鐵撒羅尼加前書第三章第九至十三節
[00:09:42.600 --> 00:09:44.000]  (主席) 鐵撒羅尼加的教會
[00:09:44.000 --> 00:09:49.480]  (主席) 是保羅在第二次傳道旅程當中所建立的教會
[00:09:49.480 --> 00:09:52.280]  (主席) 按照《使徒行傳》的記載
[00:09:52.280 --> 00:09:54.880]  (主席) 保羅在離開菲勒比之後
[00:09:54.880 --> 00:09:57.280]  (主席) 就往鐵撒羅尼加
[00:09:57.280 --> 00:10:01.280]  (主席) 在那裏連續三個安息日
[00:10:01.280 --> 00:10:06.080]  (主席) 在會堂裏講解有關耶穌復活的事
[00:10:06.080 --> 00:10:07.680]  (主席) 當然亦有人相信
[00:10:07.680 --> 00:10:12.680]  (主席) 包括一些希臘人和尊貴的婦女
[00:10:12.680 --> 00:10:16.680]  (主席) 不過猶太人因為窒道
[00:10:16.680 --> 00:10:21.280]  (主席) 於是聚集一班流氓使者
[00:10:21.280 --> 00:10:23.280]  (主席) 煽動一些群眾
[00:10:23.280 --> 00:10:27.280]  (主席) 並指保羅他們所講的說話
[00:10:27.280 --> 00:10:30.280]  (主席) 是違背了哀殺
[00:10:30.280 --> 00:10:33.480]  (主席) 於是將保羅和他一班人
[00:10:33.480 --> 00:10:37.080]  (主席) 趕離開鐵撒羅尼加
[00:10:37.080 --> 00:10:40.880]  (主席) 保羅因此去到比利亞的地方
[00:10:40.880 --> 00:10:44.080]  (主席) 在那裏的傳道一樣有果效
[00:10:44.080 --> 00:10:46.480]  (主席) 不過在鐵撒羅尼加城的猶太人
[00:10:46.480 --> 00:10:49.080]  (主席) 繼續去到這個地方
[00:10:49.080 --> 00:10:52.480]  (主席) 繼續去煽動群眾
[00:10:52.480 --> 00:10:56.080]  (主席) 於是保羅唯有離開這個地方
[00:10:56.080 --> 00:10:57.680]  (主席) 前往雅典
[00:10:57.680 --> 00:11:02.480]  (主席) 記載在《使徒行傳》第十七章第十至第十五節
[00:11:02.480 --> 00:11:05.880]  (主席) 保羅雖然處於雅典的地方
[00:11:05.880 --> 00:11:09.880]  (主席) 但內心非常掛念著鐵撒羅尼加的教會
[00:11:09.880 --> 00:11:15.280]  (主席) 於是派提摩泰去探望
[00:11:15.280 --> 00:11:18.880]  (主席) 後來提摩泰回來回報
[00:11:18.880 --> 00:11:21.280]  (主席) 帶來好消息
[00:11:21.280 --> 00:11:26.080]  (主席) 知道教會在患難和逼迫當中
[00:11:26.080 --> 00:11:29.680]  (主席) 那群信徒不但領受真理
[00:11:29.680 --> 00:11:35.280]  (主席) 還很積極地把福音傳到其他地方
[00:11:35.280 --> 00:11:38.280]  (主席) 在鐵撒羅尼加前書第一章六至八節
[00:11:38.280 --> 00:11:40.880]  (主席) 就記載這件事
[00:11:40.880 --> 00:11:43.480]  (主席) 當然保羅亦從提摩泰那裡
[00:11:43.480 --> 00:11:44.480]  (主席) 知悉一件事
[00:11:44.480 --> 00:11:47.680]  (主席) 就是教會有人誤解真理
[00:11:47.680 --> 00:11:49.880]  (主席) 以為死去的人
[00:11:49.880 --> 00:11:52.880]  (主席) 不能得著主再來的祝福
[00:11:52.880 --> 00:11:55.480]  (主席) 於是他就在哥林多的地方
[00:11:55.480 --> 00:11:58.880]  (主席) 寫信給鐵撒羅尼加的教會
[00:11:58.880 --> 00:12:04.880]  (主席) 這可以說是保羅最早的一封書信
[00:12:04.880 --> 00:12:08.080]  (主席) 很明顯的不單止是保羅
[00:12:08.080 --> 00:12:11.080]  (主席) 亦包括鐵撒羅尼加的教會
[00:12:11.080 --> 00:12:14.280]  (主席) 他們正處身困境當中
[00:12:14.280 --> 00:12:17.480]  (主席) 但保羅並沒有因為這樣而失望
[00:12:17.480 --> 00:12:20.280]  (主席) 他仍然存在盼望
[00:12:20.280 --> 00:12:24.680]  (主席) 希望能夠很快見到教會的眾人
[00:12:24.680 --> 00:12:26.880]  (主席) 在困難和逼迫當中
[00:12:26.880 --> 00:12:31.080]  (主席) 期望教會信眾能夠有信心、愛心
[00:12:31.080 --> 00:12:35.480]  (主席) 以及在盼望上有所長進
[00:12:35.480 --> 00:12:39.080]  (主席) 我所讀的經文是保羅對他們所說的
[00:12:39.080 --> 00:12:43.080]  (主席) 「我晝夜切切祈求要見你們
[00:12:43.080 --> 00:12:46.080]  (主席) 以補足你們信心的不足」
[00:12:46.080 --> 00:12:50.480]  (主席) 他說「盼望我們的父上帝和主耶穌基督
[00:12:50.480 --> 00:12:54.880]  (主席) 為我們能夠開這條路到你們那裡去
[00:12:54.880 --> 00:12:57.480]  (主席) 由願主使你們彼此相愛的心
[00:12:57.480 --> 00:12:59.680]  (主席) 以及愛眾人的心
[00:12:59.680 --> 00:13:02.080]  (主席) 都能夠增長充足
[00:13:02.080 --> 00:13:03.680]  (主席) 如同我們愛你們一樣
[00:13:03.680 --> 00:13:05.480]  (主席) 好堅固你們的心
[00:13:05.480 --> 00:13:07.280]  (主席) 使你們在我們的主耶穌基督
[00:13:07.280 --> 00:13:09.680]  (主席) 和祂眾聖徒來臨的時候
[00:13:09.680 --> 00:13:12.080]  (主席) 在我們父上帝的面前
[00:13:12.080 --> 00:13:16.880]  (主席) 成為聖潔無可指責」
[00:13:16.880 --> 00:13:21.880]  (主席) 這是保羅一直在困乎的當中
[00:13:21.880 --> 00:13:25.480]  (主席) 對他們的盼望
[00:13:25.480 --> 00:13:27.080]  (主席) 第三段的經課是
[00:13:27.080 --> 00:13:33.880]  (主席) 《路加方》第三章第21章25節至第36節
[00:13:33.880 --> 00:13:36.080]  (主席) 《路加方》第21章
[00:13:36.080 --> 00:13:37.680]  (主席) 都是大部分記載
[00:13:37.680 --> 00:13:40.280]  (主席) 耶穌論及耶路撒冷
[00:13:40.280 --> 00:13:43.280]  (主席) 和聖殿被毀的事
[00:13:43.280 --> 00:13:44.880]  (主席) 甚至有人認為
[00:13:44.880 --> 00:13:47.080]  (主席) 這段經文是論及
[00:13:47.080 --> 00:13:50.680]  (主席) 將來和末世來臨的預言
[00:13:50.680 --> 00:13:53.080]  (主席) 於是就去揣測
[00:13:53.080 --> 00:13:57.480]  (主席) 究竟末日何時來臨
[00:14:23.680 --> 00:14:26.080]  (主席) 揣測是沒有意思的
[00:14:26.080 --> 00:14:29.680]  (主席) 所以耶穌並不是教導門徒去揣測
[00:14:29.680 --> 00:14:33.480]  (主席) 究竟末日何時來臨
[00:14:33.480 --> 00:14:34.880]  (主席) 只不過是指出
[00:14:34.880 --> 00:14:39.080]  (主席) 今天我們都是生活在末世日子當中
[00:14:39.080 --> 00:14:43.680]  (主席) 不單是聖殿和耶路撒冷被毀
[00:14:43.680 --> 00:14:46.480]  (主席) 我們都是生活在戰爭
[00:14:46.480 --> 00:14:48.480]  (主席) 大自然的災害
[00:14:48.480 --> 00:14:52.080]  (主席) 宗教信仰受到迫害的日子當中
[00:14:52.080 --> 00:14:54.680]  (主席) 昔日耶穌的時代如此
[00:14:54.680 --> 00:14:57.480]  (主席) 今日其實也是如此
[00:14:57.480 --> 00:15:01.480]  (主席) 看來是一個很壞的日子
[00:15:01.480 --> 00:15:03.480]  (主席) 是一個很黑暗的日子
[00:15:03.480 --> 00:15:06.680]  (主席) 但耶穌沒有教導我們去揣測
[00:15:06.680 --> 00:15:09.480]  (主席) 末日來臨的日子
[00:15:09.480 --> 00:15:13.080]  (主席) 反而有兩個很重要的提醒
[00:15:13.080 --> 00:15:15.480]  (主席) 第一個提醒是
[00:15:15.480 --> 00:15:20.880]  (主席) 要相信那個日子必定會來臨
[00:15:20.880 --> 00:15:22.480]  (主席) 當來臨的時候
[00:15:22.480 --> 00:15:24.280]  (主席) 在21章27至28節
[00:15:24.280 --> 00:15:25.880]  (主席) 耶穌就這麼說
[00:15:25.880 --> 00:15:30.080]  (主席) 他們要看見人子帶著能力和大榮耀的來臨
[00:15:30.080 --> 00:15:31.080]  (主席) 一有這些事
[00:15:31.080 --> 00:15:34.080]  (主席) 你們就當挺身昂首
[00:15:34.080 --> 00:15:38.680]  (主席) 因為得贖的日子已經近了
[00:15:38.680 --> 00:15:43.480]  (主席) 耶穌預言聖殿將會拆毀
[00:15:43.480 --> 00:15:46.280]  (主席) 但他也是這麼說
[00:15:46.280 --> 00:15:47.680]  (主席) 在《約翰福音》第2章19節
[00:15:47.680 --> 00:15:49.680]  (主席) 他說你們拆毀這個聖殿
[00:15:49.680 --> 00:15:53.880]  (主席) 我三天內就會將它重建
[00:15:53.880 --> 00:15:58.080]  (主席) 耶穌所指的當然是三天復活的事
[00:15:58.080 --> 00:16:02.080]  (主席) 這件事已經成為了事實
[00:16:02.080 --> 00:16:04.880]  (主席) 所以主在來的日子
[00:16:04.880 --> 00:16:07.480]  (主席) 是必定會來臨的
[00:16:07.480 --> 00:16:10.680]  (主席) 祂叫我們要有信心
[00:16:10.680 --> 00:16:12.280]  (主席) 第二件事
[00:16:12.280 --> 00:16:15.280]  (主席) 耶穌要提醒門徒的是什麼呢?
[00:16:15.280 --> 00:16:18.880]  (主席) 就是要他們生活在現今的情況下
[00:16:18.880 --> 00:16:20.880]  (主席) 要警醒
[00:16:20.880 --> 00:16:23.680]  (主席) 祂說你們要謹慎
[00:16:23.680 --> 00:16:27.680]  (主席) 免得被貪食、醉酒和今生的憂慮
[00:16:27.680 --> 00:16:29.280]  (主席) 壓著你們
[00:16:29.280 --> 00:16:31.680]  (主席) 那日子忽然臨到你們
[00:16:31.680 --> 00:16:34.480]  (主席) 如同羅莽一樣
[00:16:34.480 --> 00:16:35.680]  (主席) 又說那日子
[00:16:35.680 --> 00:16:39.480]  (主席) 要臨到所有居住在地面上的人
[00:16:39.480 --> 00:16:41.080]  (主席) 你要時時警醒
[00:16:41.080 --> 00:16:42.880]  (主席) 常常祈求
[00:16:42.880 --> 00:16:44.880]  (主席) 使你們能夠逃避
[00:16:44.880 --> 00:16:46.280]  (主席) 這一切要來的事
[00:16:46.280 --> 00:16:49.880]  (主席) 得以站立在人子的面前
[00:16:49.880 --> 00:16:54.080]  (主席) 耶穌要提醒他們要警醒謹守
[00:16:54.080 --> 00:16:56.880]  (主席) 警醒謹守的意思
[00:16:56.880 --> 00:16:58.280]  (主席) 那是什麼意思呢?
[00:16:58.280 --> 00:16:59.280]  (主席) 很明顯的就是說
[00:16:59.280 --> 00:17:01.680]  (主席) 在這個末世的日子當中
[00:17:01.680 --> 00:17:07.280]  (主席) 要能夠去持守真理
[00:17:07.280 --> 00:17:09.680]  (主席) 我一開始講到的時候
[00:17:09.680 --> 00:17:13.080]  (主席) 我提出在我過去兩年裡
[00:17:13.080 --> 00:17:17.080]  (主席) 出版社為我出版了兩本書
[00:17:17.080 --> 00:17:18.880]  (主席) 第一本書
[00:17:18.880 --> 00:17:22.080]  (主席) 初時社長改了名字
[00:17:22.080 --> 00:17:28.480]  (主席) 叫《走在時代前的信仰》
[00:17:28.480 --> 00:17:30.080]  (主席) 當他給我這個名字的時候
[00:17:30.080 --> 00:17:32.080]  (主席) 我想一想
[00:17:32.080 --> 00:17:35.280]  (主席) 我覺得我自己所講的東西
[00:17:35.280 --> 00:17:37.080]  (主席) 沒有什麼新意
[00:17:37.080 --> 00:17:39.880]  (主席) 沒有帶人走到前
[00:17:39.880 --> 00:17:43.280]  (主席) 我只是講求在這個時代當中
[00:17:43.280 --> 00:17:46.480]  (主席) 要堅守道理
[00:17:46.480 --> 00:17:48.080]  (主席) 所以我改了名字
[00:17:48.080 --> 00:17:50.880]  (主席) 叫《走進時代的信仰》
[00:17:50.880 --> 00:17:53.480]  (主席) 信仰是不變的
[00:17:53.480 --> 00:17:56.280]  (主席) 只不過是在這個時代當中
[00:17:56.280 --> 00:18:00.280]  (主席) 我們怎樣去堅守我們的信仰
[00:18:00.280 --> 00:18:01.880]  (主席) 第二本書
[00:18:01.880 --> 00:18:06.280]  (主席) 就是《無力的時代,有力的信仰》
[00:18:06.280 --> 00:18:10.480]  (主席) 我聽說有人買了這本書
[00:18:10.480 --> 00:18:11.280]  (主席) 買了這本書之後
[00:18:11.280 --> 00:18:16.280]  (主席) 希望回到團契裡面討論
[00:18:16.280 --> 00:18:18.880]  (主席) 不過後來他們沒有這樣做
[00:18:18.880 --> 00:18:22.880]  (主席) 間接告訴我
[00:18:22.880 --> 00:18:27.080]  (主席) 書的內容講得很對
[00:18:27.080 --> 00:18:29.680]  (主席) 不過好像沒有什麼新題材
[00:18:29.680 --> 00:18:32.080]  (主席) 好像對現在的政局
[00:18:32.080 --> 00:18:36.480]  (主席) 沒有提出任何的方案
[00:18:36.480 --> 00:18:38.080]  (主席) 由於我只是聽回來
[00:18:38.080 --> 00:18:40.480]  (主席) 所以我沒有辦法去回應他
[00:18:40.480 --> 00:18:42.480]  (主席) 不過我內心裡面說
[00:18:42.480 --> 00:18:43.880]  (主席) 其實在我們的信仰裡面
[00:18:43.880 --> 00:18:48.280]  (主席) 有什麼新的題材呢?
[00:18:48.280 --> 00:18:50.680]  (主席) 雨傘運動之後
[00:18:50.680 --> 00:18:53.880]  (主席) 有人就說我是一個雨傘牧師
[00:18:53.880 --> 00:18:56.880]  (主席) 就說我關心政治
[00:18:56.880 --> 00:18:59.480]  (主席) 其實我不懂政治
[00:18:59.480 --> 00:19:02.280]  (主席) 我只不過在過去這幾年當中
[00:19:02.280 --> 00:19:04.280]  (主席) 只不過去做一個牧師
[00:19:04.280 --> 00:19:05.880]  (主席) 應該去做的事情
[00:19:05.880 --> 00:19:08.080]  (主席) 無論哪個人有需要的時候
[00:19:08.080 --> 00:19:09.080]  (主席) 我就去關心他們
[00:19:09.080 --> 00:19:09.880]  (主席) 去幫助他們
[00:19:09.880 --> 00:19:11.880]  (主席) 只是做這麼多事情
[00:19:11.880 --> 00:19:14.280]  (主席) 所以我沒有對任何現在的政局
[00:19:14.280 --> 00:19:16.280]  (主席) 提出任何的建議
[00:19:16.280 --> 00:19:17.880]  (主席) 我退休之後
[00:19:17.880 --> 00:19:19.680]  (主席) 我仍然是牧師
[00:19:19.680 --> 00:19:21.280]  (主席) 在我們秦道偉理教會
[00:19:21.280 --> 00:19:24.480]  (主席) 就沒有榮休牧師或退休牧師
[00:19:24.480 --> 00:19:26.080]  (主席) 你是牧師就永遠都是牧師
[00:19:26.080 --> 00:19:29.680]  (主席) 沒得退休的 所以都會經常在不同的地方
[00:19:29.680 --> 00:19:32.480]  (主席) 去講道
[00:19:32.480 --> 00:19:34.880]  (主席) 我所關心的
[00:19:34.880 --> 00:19:38.280]  (主席) 只不過是一件很重要的事就是
[00:19:38.280 --> 00:19:40.080]  (主席) 無論在什麼時代
[00:19:40.080 --> 00:19:42.480]  (主席) 時代變得是怎樣
[00:19:42.480 --> 00:19:43.880]  (主席) 是好還是壞
[00:19:43.880 --> 00:19:45.280]  (主席) 有力還是無力
