
[00:00:00.000 --> 00:00:02.200]  好 讓我們再一次去禱告
[00:01:38.800 --> 00:01:42.800]  因為堅持信仰而要入獄
[00:01:42.800 --> 00:01:44.800]  總之這些困所
[00:01:44.800 --> 00:01:48.800]  都是令到我們的心靈受到很大的困擾
[00:01:48.800 --> 00:01:51.800]  菲勒比書是保羅所寫
[00:01:51.800 --> 00:01:53.800]  菲勒比書有一個很重要的訊息
[00:01:53.800 --> 00:01:56.800]  在整本書裏給予我們
[00:01:56.800 --> 00:01:59.800]  就是作為一個基督的門徒
[00:01:59.800 --> 00:02:03.800]  我們可以超越環境的困所
[00:02:03.800 --> 00:02:07.800]  而過一個出人意外的平安喜樂的人生
[00:02:07.800 --> 00:02:10.800]  今天剛才大家讀的這段經文
[00:02:10.800 --> 00:02:13.800]  菲勒比書一章十九至二十六節
[00:02:13.800 --> 00:02:15.800]  就是保羅的自白
[00:02:15.800 --> 00:02:18.800]  他分享到他有什麼秘訣
[00:02:18.800 --> 00:02:21.800]  可以超越環境的困所
[00:02:21.800 --> 00:02:23.800]  我相信保羅的心智
[00:02:23.800 --> 00:02:25.800]  也是今天我們啟福堂
[00:02:25.800 --> 00:02:27.800]  每一個弟兄姊妹
[00:02:27.800 --> 00:02:31.800]  學習要做主耶穌的門徒的心智
[00:02:31.800 --> 00:02:36.800]  上一次YY師母和大家分享一章十二至十九節
[00:02:36.800 --> 00:02:40.800]  裏面說到保羅現在在羅馬坐牢
[00:02:40.800 --> 00:02:42.800]  但是他看這個困所
[00:02:42.800 --> 00:02:44.800]  坐牢
[00:02:44.800 --> 00:02:47.800]  竟然是讓福音更加的興旺
[00:02:47.800 --> 00:02:49.800]  為此他就要歡喜
[00:02:49.800 --> 00:02:51.800]  他要喜樂
[00:02:51.800 --> 00:02:53.800]  一章十二至十八節
[00:02:53.800 --> 00:02:55.800]  是說他肉身的環境
[00:02:55.800 --> 00:02:58.800]  怎樣讓福音更加興旺
[00:02:58.800 --> 00:03:00.800]  今天十九至二十六節
[00:03:00.800 --> 00:03:03.800]  是說保羅的內心的心境
[00:03:03.800 --> 00:03:07.800]  他的心智都是希望福音更加的興旺
[00:03:07.800 --> 00:03:09.800]  在菲勒比書
[00:03:09.800 --> 00:03:11.800]  當保羅用到福音這個字
[00:03:11.800 --> 00:03:13.800]  很多時候他和基督這個字
[00:03:13.800 --> 00:03:15.800]  是互相交換地運用
[00:03:15.800 --> 00:03:17.800]  福音就是基督
[00:03:17.800 --> 00:03:18.800]  基督就是福音
[00:03:18.800 --> 00:03:20.800]  所以當一章十九至二十六節
[00:03:20.800 --> 00:03:23.800]  保羅說基督照常顯大
[00:03:23.800 --> 00:03:28.800]  也就是說福音是去興旺的意思
[00:03:28.800 --> 00:03:32.800]  保羅之所以在這裏分享這麼大段
[00:03:32.800 --> 00:03:34.800]  由十二至二十六節
[00:03:34.800 --> 00:03:37.800]  去分享他自己坐牢的經歷
[00:03:37.800 --> 00:03:41.800]  他不是說希望菲勒比的人多些關心他
[00:03:41.800 --> 00:03:42.800]  這樣的意思
[00:03:42.800 --> 00:03:44.800]  他絕對不是為了自己
[00:03:44.800 --> 00:03:48.800]  他分享自己面對坐牢的經歷
[00:03:48.800 --> 00:03:50.800]  那個心智
[00:03:50.800 --> 00:03:54.800]  是要成為菲勒比教會的榜樣
[00:03:54.800 --> 00:03:58.800]  希望他們有著保羅一樣的心智
[00:03:58.800 --> 00:04:02.800]  來面對他們現在菲勒比教會
[00:04:02.800 --> 00:04:05.800]  正在面對的逼迫反對
[00:04:05.800 --> 00:04:08.800]  我們看一看下一張powerpoint
[00:04:08.800 --> 00:04:13.800]  在一章的二十九至三十節
[00:04:13.800 --> 00:04:16.800]  就是剛剛保羅分享完這一段經文之後
[00:04:16.800 --> 00:04:19.800]  他就立刻落筆
[00:04:19.800 --> 00:04:22.800]  應用在菲勒比教會弟兄姊妹身上
[00:04:22.800 --> 00:04:25.800]  他說「因為你們蒙恩
[00:04:25.800 --> 00:04:27.800]  不但得以信服基督
[00:04:27.800 --> 00:04:29.800]  而且要為他受苦
[00:04:29.800 --> 00:04:33.800]  你們的征戰就與你們曾經在我身上
[00:04:33.800 --> 00:04:38.800]  見過現在所聽到的一樣」
[00:04:38.800 --> 00:04:39.800]  我們記得
[00:04:39.800 --> 00:04:41.800]  保羅最初去到菲勒比的時候
[00:04:41.800 --> 00:04:43.800]  他傳福音
[00:04:43.800 --> 00:04:45.800]  他受著猶太人的反對
[00:04:45.800 --> 00:04:47.800]  後來就被外邦人逼迫
[00:04:47.800 --> 00:04:50.800]  現在他還要坐牢
[00:04:50.800 --> 00:04:52.800]  現在菲勒比的信徒
[00:04:52.800 --> 00:04:54.800]  他們成了一間教會
[00:04:54.800 --> 00:04:55.800]  同樣
[00:04:55.800 --> 00:04:59.800]  當保羅寫這封信給菲勒比教會的時候
[00:04:59.800 --> 00:05:02.800]  教會正正在面對猶太人的逼迫
[00:05:02.800 --> 00:05:05.800]  也在面對外邦人的逼迫
[00:05:05.800 --> 00:05:09.800]  因為當時已經有一個風氣
[00:05:09.800 --> 00:05:12.800]  要去敬拜凱撒做神
[00:05:12.800 --> 00:05:14.800]  對於基督徒來說
[00:05:14.800 --> 00:05:16.800]  是一個很大的掙扎
[00:05:16.800 --> 00:05:17.800]  所以保羅說
[00:05:17.800 --> 00:05:20.800]  他分享他自己的心志
[00:05:20.800 --> 00:05:23.800]  就是希望菲勒比教會的人
[00:05:23.800 --> 00:05:24.800]  去效法
[00:05:24.800 --> 00:05:26.800]  站立得穩
[00:05:26.800 --> 00:05:29.800]  所以今天在我這個講道的大綱裡
[00:05:29.800 --> 00:05:31.800]  有三點
[00:05:31.800 --> 00:05:33.800]  首先在十九至二十節
[00:05:33.800 --> 00:05:35.800]  我想和大家分享解釋
[00:05:35.800 --> 00:05:38.800]  保羅說基督照常顯大是什麼意思
[00:05:38.800 --> 00:05:41.800]  然後進一步解釋
[00:05:41.800 --> 00:05:43.800]  如果基督要照常顯大
[00:05:43.800 --> 00:05:45.800]  在他們的生命裡
[00:05:45.800 --> 00:05:46.800]  如果他死了
[00:05:46.800 --> 00:05:47.800]  那是怎樣呢?
[00:05:47.800 --> 00:05:49.800]  活著又是怎樣呢?
[00:05:49.800 --> 00:05:51.800]  最後給大家一個應用
[00:05:51.800 --> 00:05:54.800]  我們先看看第十九至二十節
[00:05:54.800 --> 00:05:57.800]  我再請姐妹幫我讀一次
[00:05:57.800 --> 00:05:59.800]  十九至二十節
[00:05:59.800 --> 00:06:01.800]  好嗎?
[00:06:01.800 --> 00:06:03.800]  因為我知道
[00:06:03.800 --> 00:06:05.800]  這是藉著你們的祈禱
[00:06:05.800 --> 00:06:08.800]  和耶穌基督的靈的幫助
[00:06:08.800 --> 00:06:10.800]  終必使我得到釋放
[00:06:10.800 --> 00:06:13.800]  這就是我所切勿所盼望的
[00:06:13.800 --> 00:06:16.800]  沒有一事能使我羞愧
[00:06:16.800 --> 00:06:19.800]  反倒凡事坦然無懼
[00:06:19.800 --> 00:06:21.800]  無論是生是死
[00:06:21.800 --> 00:06:26.800]  總要讓基督在我身上顯大
[00:06:26.800 --> 00:06:29.800]  在上次那段經文
[00:06:29.800 --> 00:06:31.800]  一章十二至十八節
[00:06:31.800 --> 00:06:34.800]  保羅說到他現在坐牢
[00:06:34.800 --> 00:06:36.800]  他絕對不覺得
[00:06:36.800 --> 00:06:38.800]  他現在這個困鎖
[00:06:38.800 --> 00:06:39.800]  這個坐牢
[00:06:39.800 --> 00:06:41.800]  是一件值得羞辱的事
[00:06:41.800 --> 00:06:42.800]  為什麼?
[00:06:42.800 --> 00:06:43.800]  因為他覺得
[00:06:43.800 --> 00:06:46.800]  原來神使用他的坐牢
[00:06:46.800 --> 00:06:49.800]  竟然讓福音更加的興旺
[00:06:49.800 --> 00:06:51.800]  所以他為此
[00:06:51.800 --> 00:06:52.800]  他就去歡喜
[00:06:52.800 --> 00:06:54.800]  他就去喜樂
[00:06:54.800 --> 00:06:56.800]  然後第十八節
[00:06:56.800 --> 00:06:57.800]  這裡沒有印出來
[00:06:57.800 --> 00:06:59.800]  第十八節的尾部
[00:06:59.800 --> 00:07:00.800]  保羅說了一句
[00:07:00.800 --> 00:07:02.800]  我還要歡喜
[00:07:02.800 --> 00:07:06.800]  我還要歡喜在原文的意思是將來式
[00:07:06.800 --> 00:07:08.800]  我將要歡喜
[00:07:08.800 --> 00:07:10.800]  所謂將要歡喜
[00:07:10.800 --> 00:07:12.800]  就是過渡到現在
[00:07:12.800 --> 00:07:14.800]  第十九至二十節
[00:07:14.800 --> 00:07:16.800]  為什麼我將要歡喜呢?
[00:07:16.800 --> 00:07:21.800]  就是因為他要面對前面坐牢的日子
[00:07:21.800 --> 00:07:23.800]  究竟他會放監出來
[00:07:23.800 --> 00:07:26.800]  還是他會被判死刑
[00:07:26.800 --> 00:07:28.800]  即為主殉道呢?
[00:07:28.800 --> 00:07:30.800]  第十九節他說
[00:07:30.800 --> 00:07:32.800]  因為我知道
[00:07:32.800 --> 00:07:34.800]  這是藉著你們的祈禱
[00:07:34.800 --> 00:07:36.800]  和耶穌基督的靈的幫助
[00:07:36.800 --> 00:07:39.800]  終必使我釋放
[00:07:39.800 --> 00:07:41.800]  和合本是得救
[00:07:41.800 --> 00:07:43.800]  他說他很深相信
[00:07:43.800 --> 00:07:46.800]  藉著弟兄姊妹你們為我祈禱
[00:07:46.800 --> 00:07:49.800]  又藉著耶穌基督的靈的幫助
[00:07:49.800 --> 00:07:52.800]  我最終會得到釋放
[00:07:52.800 --> 00:07:54.800]  今天整篇講章
[00:07:54.800 --> 00:07:56.800]  最重要就是這兩個字
[00:07:56.800 --> 00:07:58.800]  就是釋放這個字
[00:07:58.800 --> 00:08:00.800]  釋放這個字
[00:08:00.800 --> 00:08:02.800]  在原文的意思是得救
[00:08:02.800 --> 00:08:04.800]  或者救恩這個字
[00:08:04.800 --> 00:08:06.800]  究竟保羅在說
[00:08:06.800 --> 00:08:08.800]  我終必得到釋放
[00:08:08.800 --> 00:08:10.800]  是在說
[00:08:10.800 --> 00:08:13.800]  第一,他會無罪釋放
[00:08:13.800 --> 00:08:15.800]  放監出來
[00:08:15.800 --> 00:08:17.800]  還是第二
[00:08:17.800 --> 00:08:20.800]  他在說永恆的救贖
[00:08:20.800 --> 00:08:23.800]  即將來一定會在天下
[00:08:23.800 --> 00:08:26.800]  第三,還是他在說
[00:08:26.800 --> 00:08:29.800]  現在他的生命在神面前
[00:08:29.800 --> 00:08:31.800]  會顯為異呢?
[00:08:31.800 --> 00:08:33.800]  如果說到第三
[00:08:33.800 --> 00:08:35.800]  通常我都會選擇第三
[00:08:35.800 --> 00:08:39.800]  事實上我的取向都是第三
[00:08:39.800 --> 00:08:42.800]  有三個原因
[00:08:42.800 --> 00:08:45.800]  第一原因是保羅說到
[00:08:45.800 --> 00:08:48.800]  終必使我得釋放這個字
[00:08:48.800 --> 00:08:52.800]  其實是引自約伯記第十三章
[00:08:52.800 --> 00:08:54.800]  十五至十六節
[00:08:54.800 --> 00:08:56.800]  我們看看那段經文
[00:08:56.800 --> 00:09:00.800]  約伯記說到
[00:09:00.800 --> 00:09:03.800]  約伯是一個異人
[00:09:03.800 --> 00:09:05.800]  但是他受苦
[00:09:05.800 --> 00:09:07.800]  所以他的朋友就說
[00:09:07.800 --> 00:09:09.800]  你一定是犯罪
[00:09:09.800 --> 00:09:11.800]  所以令到你現在受苦
[00:09:11.800 --> 00:09:14.800]  但約伯就要在他面前辯護
[00:09:14.800 --> 00:09:16.800]  就去說他這句話
[00:09:16.800 --> 00:09:18.800]  他說:漢啊,他要殺我
[00:09:18.800 --> 00:09:20.800]  我毫無指望
[00:09:20.800 --> 00:09:22.800]  然而我還要在他面前
[00:09:22.800 --> 00:09:24.800]  辯明我所行的
[00:09:24.800 --> 00:09:27.800]  這要成為我的拯救
[00:09:27.800 --> 00:09:31.800]  這「這要成為我的拯救」
[00:09:31.800 --> 00:09:33.800]  就是保羅所說的
[00:09:33.800 --> 00:09:36.800]  終必使我得釋放
[00:09:36.800 --> 00:09:38.800]  約伯的意思是
[00:09:38.800 --> 00:09:40.800]  他在神面前
[00:09:40.800 --> 00:09:43.800]  最終一定可以表現他是無辜的
[00:09:43.800 --> 00:09:45.800]  他是無罪的
[00:09:45.800 --> 00:09:47.800]  他是正義的
[00:09:47.800 --> 00:09:49.800]  保羅引用約伯的說話
[00:09:49.800 --> 00:09:51.800]  是因為他覺得
[00:09:51.800 --> 00:09:54.800]  現在面對為福音的緣故坐牢
[00:09:54.800 --> 00:09:57.800]  經歷就像昔日約伯一樣
[00:09:57.800 --> 00:09:59.800]  都是為義受苦
[00:09:59.800 --> 00:10:03.800]  而約伯的意思是
[00:10:03.800 --> 00:10:06.800]  我在神面前會顯為義
[00:10:06.800 --> 00:10:08.800]  第二個原因
[00:10:08.800 --> 00:10:10.800]  為何我會選取第三個解釋
[00:10:10.800 --> 00:10:13.800]  就是當你看完第20節的時候
[00:10:13.800 --> 00:10:15.800]  保羅說:
[00:10:15.800 --> 00:10:18.800]  這就是我所切勿所盼望的
[00:10:18.800 --> 00:10:21.800]  沒有一事能使我羞愧
[00:10:21.800 --> 00:10:24.800]  反倒凡事坦然無懼
[00:10:24.800 --> 00:10:26.800]  無論是生是死
[00:10:26.800 --> 00:10:31.800]  總要讓基督在我身上照常顯大
[00:10:31.800 --> 00:10:36.800]  如果我們看保羅的語氣
[00:10:36.800 --> 00:10:39.800]  他似乎不是那麼緊張
[00:10:39.800 --> 00:10:42.800]  究竟在羅馬的法律之下
[00:10:42.800 --> 00:10:45.800]  他會怎樣宣判他
[00:10:45.800 --> 00:10:48.800]  他說:無論是生還是死
[00:10:48.800 --> 00:10:51.800]  總要讓基督在我身上照常顯大
[00:10:51.800 --> 00:10:55.800]  所以羅馬的法律如何宣判他
[00:10:55.800 --> 00:10:57.800]  他不是最著重
[00:10:57.800 --> 00:11:00.800]  他反而著重的是天上的法庭
[00:11:00.800 --> 00:11:02.800]  上帝如何宣判他
[00:11:02.800 --> 00:11:05.800]  第三個原因是在Power Point顯示出來
[00:11:05.800 --> 00:11:09.800]  如果你看完第19、20節的文法
[00:11:09.800 --> 00:11:13.800]  我們會更清楚知道保羅在說什麼
[00:11:13.800 --> 00:11:17.800]  highlight了黃色的「得道釋放」
[00:11:17.800 --> 00:11:20.800]  第20節是「這就是」
[00:11:20.800 --> 00:11:24.800]  指向「得道釋放」的意思
[00:11:24.800 --> 00:11:26.800]  「這就是」是什麼呢?
[00:11:26.800 --> 00:11:28.800]  就是我所切勿所盼望
[00:11:28.800 --> 00:11:30.800]  沒有一事能使我羞愧
[00:11:30.800 --> 00:11:32.800]  反倒凡事坦然無懼
[00:11:32.800 --> 00:11:33.800]  無論是生是死
[00:11:33.800 --> 00:11:37.800]  總要讓基督在我身上照常顯大
[00:11:37.800 --> 00:11:42.800]  所以保羅所說的「釋放」
[00:11:42.800 --> 00:11:47.800]  就是現在一如既往
[00:11:47.800 --> 00:11:52.800]  基督在我的身上照常顯大
[00:11:52.800 --> 00:11:57.800]  也就是說現在我在神面前是顯為而
[00:11:57.800 --> 00:12:03.800]  這就是保羅解釋「釋放」這個字的意思
[00:12:03.800 --> 00:12:06.800]  就是說保羅在說「釋放」這個字的時候
[00:12:06.800 --> 00:12:09.800]  他不是在說我現在要無罪釋放
[00:12:09.800 --> 00:12:12.800]  他也不是在說末日的時候的得救
[00:12:12.800 --> 00:12:15.800]  他是在說現在
[00:12:15.800 --> 00:12:18.800]  現在與一如既往一樣
[00:12:18.800 --> 00:12:21.800]  無論是生還是死
[00:12:21.800 --> 00:12:23.800]  靠著聖靈的加力
[00:12:23.800 --> 00:12:25.800]  我在什麼光景裡
[00:12:25.800 --> 00:12:27.800]  過去如此
[00:12:27.800 --> 00:12:29.800]  現在都是這樣
[00:12:29.800 --> 00:12:35.800]  就是基督要在我身上照常顯為大
[00:12:35.800 --> 00:12:38.800]  這就是保羅釋放這個字的意思
[00:12:38.800 --> 00:12:40.800]  然後我們看第20節的時候
[00:12:40.800 --> 00:12:44.800]  更加看到保羅有這個心智的時候
[00:12:44.800 --> 00:12:45.800]  他帶著三個態度
[00:12:45.800 --> 00:12:48.800]  第一個態度是切無盼望
[00:12:48.800 --> 00:12:50.800]  這兩個字加在一起的意思
[00:12:50.800 --> 00:12:52.800]  就是他很肯定有這個期望
[00:12:52.800 --> 00:12:54.800]  是必定會發生
[00:12:54.800 --> 00:12:56.800]  就是說藉著弟兄姊妹的祈禱
[00:12:56.800 --> 00:12:58.800]  藉著聖靈的幫助
[00:12:58.800 --> 00:13:00.800]  他很深相信知道
[00:13:00.800 --> 00:13:04.800]  他一定有能力可以在神面前顯為而
[00:13:04.800 --> 00:13:07.800]  基督一定可以在他身上照常顯大
[00:13:07.800 --> 00:13:09.800]  雖然會不會放監
[00:13:09.800 --> 00:13:11.800]  他不知道
[00:13:11.800 --> 00:13:13.800]  第二個態度我們看到
[00:13:13.800 --> 00:13:15.800]  他是放膽無懼
[00:13:15.800 --> 00:13:19.800]  大家看看你手上的程序表
[00:13:19.800 --> 00:13:22.800]  或者PowerPoint Show 20節的經文
[00:13:22.800 --> 00:13:27.800]  你會發覺保羅刻意用一些對比的字
[00:13:27.800 --> 00:13:28.800]  第20節那裡
[00:13:28.800 --> 00:13:32.800]  沒有一事對比反倒凡事
[00:13:32.800 --> 00:13:37.800]  使我羞愧對比坦然無懼
[00:13:37.800 --> 00:13:41.800]  保羅絕對不是因為他坐牢
[00:13:41.800 --> 00:13:42.800]  他覺得羞恥
[00:13:42.800 --> 00:13:44.800]  剛才說了
[00:13:44.800 --> 00:13:45.800]  他反而覺得坐牢
[00:13:45.800 --> 00:13:49.800]  令福音更加希望他為此而歡喜
[00:13:49.800 --> 00:13:52.800]  但是他這裡說的羞辱
[00:13:52.800 --> 00:13:55.800]  是說如果有一天
[00:13:55.800 --> 00:13:59.800]  他自己的生命行事為人
[00:13:59.800 --> 00:14:03.800]  不與基督的福音相稱的話
[00:14:03.800 --> 00:14:06.800]  令基督的名蒙羞
[00:14:06.800 --> 00:14:09.800]  他就覺得是羞恥
[00:14:09.800 --> 00:14:10.800]  他不想這樣
[00:14:10.800 --> 00:14:12.800]  這不是保羅的心願
[00:14:12.800 --> 00:14:15.800]  他反而是靠著聖靈的幫助
[00:14:15.800 --> 00:14:17.800]  他可以公開的
[00:14:17.800 --> 00:14:18.800]  坦然無懼
[00:14:18.800 --> 00:14:22.800]  勇敢地在人的面前為基督作見證
[00:14:22.800 --> 00:14:27.800]  在他現在的情況就是向凱撒作見證
[00:14:27.800 --> 00:14:31.800]  第三個態度就是
[00:14:31.800 --> 00:14:34.800]  他超越生死的界限
[00:14:34.800 --> 00:14:37.800]  他說無論是生是死
[00:14:37.800 --> 00:14:41.800]  因為他知道在凱撒面前作見證
[00:14:41.800 --> 00:14:44.800]  他隨時有機會死的
[00:14:44.800 --> 00:14:46.800]  會判死刑
[00:14:46.800 --> 00:14:51.800]  因為當時是一個要拜凱撒做神的文化
[00:14:51.800 --> 00:14:54.800]  他要為這個作見證付上代價
[00:14:54.800 --> 00:14:57.800]  但是當我們看到保羅
[00:14:57.800 --> 00:14:59.800]  無論是生是死的時候
[00:14:59.800 --> 00:15:03.800]  其實他已經將生死置於道外
[00:15:03.800 --> 00:15:08.800]  對於羅馬法律底下的成王敗寇
[00:15:08.800 --> 00:15:10.800]  他已經不再去關心
[00:15:10.800 --> 00:15:11.800]  不再去顧念
[00:15:11.800 --> 00:15:13.800]  不再去注重
[00:15:13.800 --> 00:15:18.800]  他是凡事坦然無懼
[00:15:18.800 --> 00:15:25.800]  是很決斷和此事不如的一種感覺
[00:15:25.800 --> 00:15:29.800]  保羅說完他的心智之後
[00:15:29.800 --> 00:15:33.800]  他21至26節就分享
[00:15:33.800 --> 00:15:35.800]  詳細地繼續去解釋
[00:15:35.800 --> 00:15:40.800]  他這個心智在面對生和死的時候
[00:15:40.800 --> 00:15:44.800]  會是怎樣彰顯基督為大呢?
[00:15:44.800 --> 00:15:50.800]  在這裡我們看到保羅給了我們一個基督門徒的生死教育課
[00:15:50.800 --> 00:15:52.800]  我們先看看如果死了
[00:15:52.800 --> 00:15:54.800]  保羅又怎樣看呢?
[00:15:54.800 --> 00:15:56.800]  第21節
[00:15:56.800 --> 00:16:00.800]  因為我活著就是基督
[00:16:00.800 --> 00:16:02.800]  死了就有益處
[00:16:02.800 --> 00:16:06.800]  這個「因為」就是解釋第20節所說的
[00:16:06.800 --> 00:16:09.800]  其實在原文這一節的經文
[00:16:09.800 --> 00:16:17.800]  在原文第20節這一節的經文是這樣的
[00:16:17.800 --> 00:16:23.800]  因為對於我活著基督死益處
[00:16:23.800 --> 00:16:25.800]  大家聽上去是不是覺得很有節奏感呢?
[00:16:25.800 --> 00:16:28.800]  其實原文就是這樣很有節奏感
[00:16:28.800 --> 00:16:30.800]  就是很吸引人注意
[00:16:30.800 --> 00:16:32.800]  保羅說這句宣告的時候
[00:16:32.800 --> 00:16:35.800]  因為對於我活著基督死益處
[00:16:35.800 --> 00:16:39.800]  中間是沒有你現在在和修版裡看到的
[00:16:39.800 --> 00:16:43.800]  活著就是和就有益處
[00:16:43.800 --> 00:16:46.800]  如果我回到廣東話的時候
[00:16:46.800 --> 00:16:48.800]  是這樣的意思
[00:16:48.800 --> 00:16:53.800]  因為基督是我生命裡唯一的熱枕
[00:16:53.800 --> 00:16:55.800]  無論是活著還是死亡
[00:16:55.800 --> 00:16:57.800]  我都是賺的
[00:16:57.800 --> 00:17:02.800]  我們先講一講保羅怎樣看死亡
[00:17:02.800 --> 00:17:04.800]  他說死就是益處
[00:17:04.800 --> 00:17:08.800]  益處這個字是賺
[00:17:08.800 --> 00:17:10.800]  賺錢的意思
[00:17:10.800 --> 00:17:11.800]  Profit
[00:17:11.800 --> 00:17:14.800]  其實保羅說到死是賺
[00:17:14.800 --> 00:17:15.800]  是以什麼意思呢?
[00:17:15.800 --> 00:17:17.800]  第23節我們才看到
[00:17:17.800 --> 00:17:18.800]  我請弟兄幫我讀
[00:17:18.800 --> 00:17:20.800]  第23節
[00:17:20.800 --> 00:17:23.800]  我住在兩難之間
[00:17:23.800 --> 00:17:26.800]  我情願離世與基督同在
[00:17:26.800 --> 00:17:30.800]  因為這是好得無比的
[00:17:30.800 --> 00:17:32.800]  保羅說離世
[00:17:32.800 --> 00:17:34.800]  離世這個字的意思
[00:17:34.800 --> 00:17:36.800]  就好像一艘船
[00:17:36.800 --> 00:17:40.800]  它通常會有一條繩子扣著碼頭
[00:17:40.800 --> 00:17:43.800]  然後鬆開了繩子
[00:17:43.800 --> 00:17:46.800]  那艘船就可以開到最外面
[00:17:46.800 --> 00:17:47.800]  離開碼頭
[00:17:47.800 --> 00:17:49.800]  保羅用離世這個字
[00:17:49.800 --> 00:17:52.800]  說到鬆開的意思是說到
[00:17:52.800 --> 00:17:56.800]  他離世就等於他離開這個肉身的生命
[00:17:56.800 --> 00:17:58.800]  離開這個臭皮囊
[00:17:58.800 --> 00:18:02.800]  他能夠進到與基督同在
[00:18:02.800 --> 00:18:06.800]  也就是與基督聯合的意思
[00:18:06.800 --> 00:18:09.800]  這是保羅一生的追求
[00:18:09.800 --> 00:18:11.800]  因為往後第三章裡面
[00:18:11.800 --> 00:18:15.800]  他說到他以認識耶穌基督為至寶
[00:18:15.800 --> 00:18:18.800]  他為了祂已經凋棄萬事
[00:18:18.800 --> 00:18:21.800]  為了要贏得基督
[00:18:21.800 --> 00:18:22.800]  都是賺這個字
[00:18:22.800 --> 00:18:24.800]  贏得基督
[00:18:24.800 --> 00:18:28.800]  保羅的意思是說如果為福音的緣故
[00:18:28.800 --> 00:18:29.800]  他要殉道
[00:18:29.800 --> 00:18:31.800]  他要死
[00:18:31.800 --> 00:18:33.800]  他怎麼看呢?
[00:18:33.800 --> 00:18:36.800]  他就完成了地上的使命
[00:18:36.800 --> 00:18:38.800]  他能夠與基督聯合
[00:18:38.800 --> 00:18:41.800]  他覺得是好得無比
[00:18:41.800 --> 00:18:44.800]  但是這個死了益處
[00:18:44.800 --> 00:18:46.800]  也可能有第二個意思
[00:18:46.800 --> 00:18:47.800]  就是說
[00:18:47.800 --> 00:18:50.800]  令到福音被傳開
[00:18:50.800 --> 00:18:53.800]  因為保羅的死是殉道
[00:18:53.800 --> 00:18:58.800]  也就是說他可能在凱撒面前作見證
[00:18:58.800 --> 00:19:00.800]  而去死刑
[00:19:00.800 --> 00:19:02.800]  要殉道的話
[00:19:02.800 --> 00:19:05.800]  這可能是他人生裡最後一次
[00:19:05.800 --> 00:19:07.800]  為了福音的緣故
[00:19:07.800 --> 00:19:10.800]  而為主作見證
[00:19:10.800 --> 00:19:12.800]  如果他這樣死的話
[00:19:12.800 --> 00:19:14.800]  他覺得都是賺的
[00:19:14.800 --> 00:19:16.800]  因為讓基督的福音可以傳開
[00:19:16.800 --> 00:19:18.800]  所以有兩個意思
[00:19:18.800 --> 00:19:20.800]  第一個意思是
[00:19:20.800 --> 00:19:23.800]  死是令到保羅完成了他一生的使命
[00:19:23.800 --> 00:19:25.800]  目標就是與基督聯合
[00:19:25.800 --> 00:19:27.800]  第二個意思可能是說
[00:19:27.800 --> 00:19:29.800]  令到福音傳開
