
[00:00:00.000 --> 00:00:02.940]  親愛的姐妹平安
[00:10:12.400 --> 00:10:16.000]  我請大家一起讀第22節的經文
[00:10:16.000 --> 00:10:17.680]  預備起
[00:10:17.680 --> 00:10:19.000]  但如今
[00:10:19.000 --> 00:10:22.560]  他直著他兒子育身的死
[00:10:22.560 --> 00:10:26.720]  已經使你們與他自己和好了
[00:10:26.720 --> 00:10:29.520]  把你們獻在他的面前
[00:10:29.520 --> 00:10:31.040]  成為聖傑
[00:10:31.040 --> 00:10:32.480]  沒有瑕疵
[00:10:32.480 --> 00:10:34.920]  無可指責
[00:10:34.920 --> 00:10:38.680]  但無論我們多努力保守自己也好
[00:10:38.680 --> 00:10:42.360]  我們每個星期甚至每天都唸主禱文也好
[00:10:42.360 --> 00:10:44.040]  不叫我們遇見試探
[00:10:44.040 --> 00:10:46.960]  請救我們脫離凶惡
[00:10:46.960 --> 00:10:49.520]  人始終是軟弱
[00:10:49.520 --> 00:10:51.280]  我們仍然會犯罪
[00:10:51.280 --> 00:10:53.680]  規決上帝的榮耀
[00:10:53.680 --> 00:10:56.680]  但正如仕途保羅在這一節所說
[00:10:56.680 --> 00:10:58.000]  但如今
[00:10:58.000 --> 00:11:03.600]  上帝以直著兒子耶穌基督的育身受死
[00:11:03.600 --> 00:11:06.320]  已經使我們與上帝和好了
[00:11:06.320 --> 00:11:08.440]  以致我們能夠以聖傑
[00:11:08.440 --> 00:11:09.600]  無瑕疵
[00:11:09.600 --> 00:11:11.120]  無可指責地
[00:11:11.120 --> 00:11:13.320]  呈現在上帝面前
[00:11:13.320 --> 00:11:16.480]  完全與罪隔絕了
[00:11:16.480 --> 00:11:17.600]  在這裡
[00:11:17.600 --> 00:11:19.080]  保羅特別強調
[00:11:19.080 --> 00:11:23.960]  上帝是藉著基督的育身受死
[00:11:23.960 --> 00:11:29.880]  育身這個詞語在新約聖經比較少這樣用法
[00:11:29.880 --> 00:11:31.880]  原來這裡是要指出
[00:11:31.880 --> 00:11:35.280]  基督使人與上帝和好的功效
[00:11:35.280 --> 00:11:37.400]  不是輕易作成的
[00:11:37.400 --> 00:11:43.200]  是要負上育身死亡這個沉重的代價
[00:11:43.200 --> 00:11:46.880]  這個也能夠使當時
[00:11:46.880 --> 00:11:50.320]  叫人靠著自己的功勞得救
[00:11:50.320 --> 00:11:54.680]  甚至是藉著敬拜天使而得救
[00:11:54.680 --> 00:11:56.840]  這種異端的想法
[00:11:56.840 --> 00:11:59.560]  能夠分別出來
[00:11:59.560 --> 00:12:02.240]  因為那些方法根本無效
[00:12:02.240 --> 00:12:04.680]  人是不能夠自救的
[00:12:04.680 --> 00:12:06.800]  沒有育身的天使
[00:12:06.800 --> 00:12:09.040]  也不能夠使人得救
[00:12:09.040 --> 00:12:17.920]  唯獨能夠勝過育身死亡的復活主耶穌
[00:12:17.920 --> 00:12:21.400]  才為我們帶來永生的盼望
[00:12:21.400 --> 00:12:23.520]  使得相信耶穌的我們
[00:12:23.520 --> 00:12:26.400]  能夠聖潔地站在上帝面前
[00:12:26.400 --> 00:12:27.680]  毫無隔絕
[00:12:27.680 --> 00:12:31.000]  與上帝在一起
[00:12:31.000 --> 00:12:33.280]  二十三節
[00:12:33.280 --> 00:12:35.520]  只要你們持守信仰
[00:12:35.520 --> 00:12:36.920]  根基穩固
[00:12:36.920 --> 00:12:38.240]  堅定不移
[00:12:38.240 --> 00:12:39.720]  不致動搖
[00:12:39.720 --> 00:12:44.440]  離開了你們從前所聽見的福音的盼望
[00:12:44.440 --> 00:12:48.560]  這福音也是傳給天下一切被造之物的
[00:12:48.560 --> 00:12:53.440]  我保羅作了這福音的僕役
[00:12:53.440 --> 00:12:55.160]  接著在二十三節
[00:12:55.160 --> 00:12:57.960]  保羅補充了一個條件
[00:12:57.960 --> 00:13:02.760]  他說只要我們持守信仰
[00:13:02.760 --> 00:13:04.200]  根基穩固
[00:13:04.200 --> 00:13:05.600]  堅定不移
[00:13:05.600 --> 00:13:07.080]  不致動搖
[00:13:07.080 --> 00:13:11.000]  我們沒有離開福音的盼望就行了
[00:13:11.000 --> 00:13:13.320]  而作為上帝的僕役的保羅
[00:13:13.320 --> 00:13:16.320]  強調這福音其實不是新鮮的事
[00:13:16.320 --> 00:13:19.520]  也不只是給以色列人的事
[00:13:19.520 --> 00:13:21.560]  是我們從前已經聽過
[00:13:21.560 --> 00:13:24.880]  已經傳給普天下一切受造之物
[00:13:24.880 --> 00:13:26.280]  包括你和我
[00:13:26.280 --> 00:13:29.400]  我們已經聽過這福音
[00:13:29.400 --> 00:13:33.160]  我感謝上帝犧牲了獨生愛子耶穌基督
[00:13:33.160 --> 00:13:35.440]  成就了救恩
[00:13:35.440 --> 00:13:38.840]  原來只要我們持守信仰
[00:13:38.840 --> 00:13:40.080]  根基穩固
[00:13:40.080 --> 00:13:41.040]  堅定不移
[00:13:41.040 --> 00:13:42.320]  不致動搖
[00:13:42.320 --> 00:13:45.440]  離開了我們從前所聽見福音的盼望的話
[00:13:45.440 --> 00:13:48.800]  我們就可以得救
[00:13:48.800 --> 00:13:51.040]  問題是
[00:13:51.040 --> 00:13:55.040]  我們能不能夠做得到呢?
[00:13:55.040 --> 00:13:58.880]  這段日子我一直反覆地問自己
[00:13:58.880 --> 00:14:04.880]  究竟有什麼東西會令我們離開了福音的盼望呢?
[00:14:04.880 --> 00:14:09.120]  有什麼東西會令我們離開了福音的盼望呢?
[00:14:09.120 --> 00:14:11.160]  我腦海中即時彈出一句
[00:14:11.160 --> 00:14:12.920]  No way out
[00:14:12.920 --> 00:14:15.320]  即是沒有路可走
[00:14:15.320 --> 00:14:16.320]  是的
[00:14:16.320 --> 00:14:22.080]  沒有路可走的感覺真的令人多麼絕望
[00:14:22.080 --> 00:14:23.560]  上兩星期
[00:14:23.560 --> 00:14:27.080]  我的兒子Kick仔突然告訴我
[00:14:27.080 --> 00:14:28.400]  爸爸
[00:14:28.400 --> 00:14:32.160]  很可能很快就會有一個國家消失了
[00:14:32.160 --> 00:14:33.400]  當時我非常生氣
[00:14:33.400 --> 00:14:36.480]  怎麼會有一個國家消失了呢?
[00:14:36.480 --> 00:14:38.320]  完全不知道他在說什麼
[00:14:38.320 --> 00:14:41.840]  殊不知24小時之內
[00:14:41.840 --> 00:14:44.600]  即是2021年8月15日
[00:14:44.600 --> 00:14:46.640]  新聞報道
[00:14:46.640 --> 00:14:51.320]  塔利班武裝分子攻入阿富汗首都喀布爾
[00:14:51.320 --> 00:14:52.920]  並且在4天之後
[00:14:52.920 --> 00:15:00.920]  正式宣佈重建阿富汗伊斯蘭酋長國
[00:15:00.920 --> 00:15:03.720]  當晚我看新聞報道的時候
[00:15:03.720 --> 00:15:07.440]  看到一群阿富汗人湧入機場
[00:15:07.440 --> 00:15:11.840]  不顧一切爬上美國軍機那一幕
[00:15:11.840 --> 00:15:13.680]  真的令我很驚訝
[00:15:13.680 --> 00:15:14.600]  我心想
[00:15:14.600 --> 00:15:17.560]  究竟人的內心要有多麼絕望
[00:15:17.560 --> 00:15:18.760]  多麼沒有路可走
[00:15:18.760 --> 00:15:23.480]  才會做出這種必死的行為
[00:15:23.480 --> 00:15:25.120]  過兩天的新聞
[00:15:25.120 --> 00:15:27.640]  又出現另一個深刻的音樂
[00:15:27.640 --> 00:15:32.920]  一個嬰兒在人群當中被抱起
[00:15:32.920 --> 00:15:38.000]  送到即將撤離的軍機那裡
[00:15:38.000 --> 00:15:39.360]  我心想
[00:15:39.360 --> 00:15:42.280]  究竟內心又要覺得多麼絕望
[00:15:42.280 --> 00:15:43.600]  多麼沒有路可走
[00:15:43.600 --> 00:15:48.000]  才會令一位明知嬰兒會變成孤兒的母親
[00:15:48.000 --> 00:15:51.000]  為了給這個嬰兒一條生路
[00:15:51.000 --> 00:15:58.520]  而願意這樣送走自己懷胎十月的嬰兒
[00:15:58.520 --> 00:16:01.720]  這兩則新聞片段相信大家都看到
[00:16:01.720 --> 00:16:06.640]  他們都完美地演繹了No way out
[00:16:06.640 --> 00:16:08.520]  親愛的兄弟姐妹
[00:16:08.520 --> 00:16:12.600]  當你看到這兩則有關阿富汗的新聞
[00:16:12.600 --> 00:16:20.440]  你能不能感受到他們有多絕望
[00:16:20.440 --> 00:16:21.760]  有一天
[00:16:21.760 --> 00:16:23.400]  當我上網的時候
[00:16:23.400 --> 00:16:25.080]  我看到一句
[00:16:25.080 --> 00:16:27.400]  When there is no way out
[00:16:27.400 --> 00:16:30.000]  God will make a way through
[00:16:30.000 --> 00:16:31.840]  When God closes the door
[00:16:31.840 --> 00:16:35.600]  He must open another window
[00:16:35.600 --> 00:16:39.240]  人的盡頭就是神的起頭
[00:16:39.240 --> 00:16:41.160]  當上帝關了一扇門
[00:16:41.160 --> 00:16:44.360]  祂必定會另外開一扇窗
[00:16:44.360 --> 00:16:45.720]  我們作為基督徒
[00:16:45.720 --> 00:16:48.040]  我們要堅定相信
[00:16:48.040 --> 00:16:49.920]  持守信仰
[00:16:49.920 --> 00:16:53.920]  復活的主耶穌就是我們終極的盼望
[00:16:53.920 --> 00:16:56.080]  耶穌連死亡都能戰勝
[00:16:56.080 --> 00:16:59.760]  我們這群信祂的人還有什麼好怕的
[00:16:59.760 --> 00:17:03.160]  就算前面的路再沒有路可走
[00:17:03.160 --> 00:17:06.960]  我們也要深信上帝會為我們開路
[00:17:06.960 --> 00:17:09.280]  祂必定會留下一扇窗
[00:17:09.280 --> 00:17:12.920]  使我們不自絕望
[00:17:12.920 --> 00:17:17.680]  其實聖經裡面有很多上帝開一扇窗的例子
[00:17:17.680 --> 00:17:22.160]  帶領以色列人出埃及過紅海的摩西
[00:17:22.160 --> 00:17:23.720]  在瓦博渡口
[00:17:23.720 --> 00:17:28.480]  面對孿生哥哥以素對伍的瓦國
[00:17:28.480 --> 00:17:35.480]  基澱、參孫、阿伯拉罕、約瑟、瑪利亞
[00:17:35.480 --> 00:17:40.160]  路德、以斯帖等等等等
[00:17:40.160 --> 00:17:43.200]  多不勝數
[00:17:43.200 --> 00:17:48.000]  我們每個人確有各的難處和試煉
[00:17:48.000 --> 00:17:51.800]  問題是當我們走到沒有路可走的境地的時候
[00:17:51.800 --> 00:17:58.440]  我們有沒有堅定相信上帝會開一扇窗
[00:17:58.440 --> 00:18:03.680]  我們有這樣的想法不是源於一些大數據的統計
[00:18:03.680 --> 00:18:07.480]  不是源於一些機會率的結果
[00:18:07.480 --> 00:18:10.680]  這是一個信念
[00:18:10.680 --> 00:18:12.280]  是一個信心的試煉
[00:18:12.280 --> 00:18:17.400]  測試我們對上帝有多有信心
[00:18:17.400 --> 00:18:18.880]  可能你會說
[00:18:18.880 --> 00:18:21.120]  上帝會開一扇窗?
[00:18:21.120 --> 00:18:24.000]  那不就是宋朝詩人所說的
[00:18:24.000 --> 00:18:26.880]  山重水複而無路
[00:18:26.880 --> 00:18:29.880]  柳暗花明又一村的道理
[00:18:29.880 --> 00:18:30.600]  是不是?
[00:18:30.600 --> 00:18:34.240]  這和天無絕人之路一樣
[00:18:34.240 --> 00:18:37.240]  都是同一個道理
[00:18:37.240 --> 00:18:38.720]  我告訴你
[00:18:38.720 --> 00:18:42.400]  絕對不同
[00:18:42.400 --> 00:18:46.960]  因為這句話不是宋代詩人的詩句
[00:18:46.960 --> 00:18:50.720]  也不是元朝某一位作家的感受
[00:18:50.720 --> 00:18:51.840]  這句話
[00:18:51.840 --> 00:18:54.200]  或者說這句應許
[00:18:54.200 --> 00:18:56.800]  是來自創天造地的上帝
[00:18:56.800 --> 00:18:59.240]  這位既持我有信實的上帝
[00:18:59.240 --> 00:19:04.160]  他的應許是絕對不會落空的
[00:19:04.160 --> 00:19:06.400]  和大家分享我的座右銘
[00:19:06.400 --> 00:19:10.920]  是來自哥倫多前書十章十三節
[00:19:10.920 --> 00:19:13.240]  我請大家一起讀
[00:19:13.240 --> 00:19:15.920]  你們所受的考驗
[00:19:15.920 --> 00:19:19.120]  無非是人所承受得了的
[00:19:19.120 --> 00:19:21.160]  上帝是信實的
[00:19:21.160 --> 00:19:25.840]  他不會讓你們遭受無法承受的考驗
[00:19:25.840 --> 00:19:28.040]  在受考驗的時候
[00:19:28.040 --> 00:19:30.880]  總會給你們開一條出路
[00:19:30.880 --> 00:19:35.720]  讓你們能忍受得了
[00:19:35.720 --> 00:19:40.200]  因著主耶穌基督在十字架上所流的血
[00:19:40.200 --> 00:19:43.720]  全宇宙都能夠和上帝和好
[00:19:43.720 --> 00:19:48.520]  所有的信徒也都同樣能夠和上帝和好
[00:19:48.520 --> 00:19:50.480]  親愛的兄弟姐妹
[00:19:50.480 --> 00:19:53.520]  只要我們能夠堅守信仰
[00:19:53.520 --> 00:19:54.600]  根基穩固
[00:19:54.600 --> 00:19:55.480]  堅定不移
[00:19:55.480 --> 00:19:57.800]  不辭搖動
[00:19:57.800 --> 00:20:01.120]  緊握著福音給我們的盼望的話
[00:20:01.120 --> 00:20:05.760]  將來我們就可以聖潔的
[00:20:05.760 --> 00:20:07.440]  無瑕疵的
[00:20:07.440 --> 00:20:08.920]  無可指責的
[00:20:08.920 --> 00:20:12.920]  呈現在上帝面前
[00:20:12.920 --> 00:20:15.400]  在我寫這篇講章的時候
[00:20:15.400 --> 00:20:21.160]  我心裡面仍然為著青少年牧羊的困境而憂慮
[00:20:21.160 --> 00:20:23.080]  怎知在前晚
[00:20:23.080 --> 00:20:28.680]  上帝竟然讓我在合一堂馬鞍山堂的禮堂當值的時候
[00:20:28.680 --> 00:20:32.640]  在同心圓舉行這個Stay Alive
[00:20:32.640 --> 00:20:36.800]  聯合大學開學奮興營的晚會裡面
[00:20:36.800 --> 00:20:40.320]  讓我看到超過四十位的年輕人
[00:20:40.320 --> 00:20:42.280]  立志擺上自己
[00:20:42.280 --> 00:20:44.520]  在不同的層面和崗位
[00:20:44.520 --> 00:20:47.560]  願意奉獻給上帝
