
[00:00:00.000 --> 00:00:02.200]  OK,我們時間有限
[00:03:14.800 --> 00:03:21.800]  今天我說了,有些神學家說其實所謂很多的人可能是六十至一百
[00:03:21.800 --> 00:03:25.800]  另外一些神學家估計是高一點
[00:03:25.800 --> 00:03:28.800]  但是所謂高一點也是二百多人
[00:03:28.800 --> 00:03:32.800]  怎麼算也是比你們教會還少人的
[00:03:32.800 --> 00:03:35.800]  我們再說說哥倫多城有多大
[00:03:35.800 --> 00:03:37.800]  當然沒有新加坡那麼大
[00:03:37.800 --> 00:03:40.800]  但是你想想,如果全新加坡只有你們一間教會
[00:03:40.800 --> 00:03:42.800]  那你也挺害怕的
[00:03:42.800 --> 00:03:46.800]  你要一間教會面對整個城市去拯救
[00:03:46.800 --> 00:03:51.800]  他們全間教會這麼多人也是二百多人左右
[00:03:51.800 --> 00:03:55.800]  保羅在一年零八個月離開之後
[00:03:55.800 --> 00:03:58.800]  他去了另外一個地方
[00:03:58.800 --> 00:04:02.800]  上次我有沒有說他去了哪裡
[00:04:02.800 --> 00:04:07.800]  他走了之後,但是他有另外一個人
[00:04:07.800 --> 00:04:09.800]  後來去了哥倫多那裡
[00:04:09.800 --> 00:04:11.800]  叫做阿波羅
[00:04:11.800 --> 00:04:15.800]  阿波羅在哥倫多前書第一章就出來了
[00:04:15.800 --> 00:04:18.800]  為什麼他那麼受歡迎,人們很喜歡他
[00:04:18.800 --> 00:04:20.800]  如果你有興趣看阿波羅
[00:04:20.800 --> 00:04:23.800]  你可以看回哲學園第十八章那裡
[00:04:23.800 --> 00:04:26.800]  就是阿波羅又遇到那對夫婦
[00:04:26.800 --> 00:04:28.800]  Brasila和Aquila
[00:04:28.800 --> 00:04:31.800]  那對夫婦教了他很多東西
[00:04:31.800 --> 00:04:34.800]  因為阿波羅當時他只認識一件事
[00:04:34.800 --> 00:04:36.800]  就是約翰的屍體
[00:04:36.800 --> 00:04:37.800]  他還沒有完全認識
[00:04:37.800 --> 00:04:40.800]  原來約翰之後更大的離左就是耶穌
[00:04:40.800 --> 00:04:43.800]  於是現在再不是約翰的屍體
[00:04:43.800 --> 00:04:45.800]  是耶穌基督已經受洗復活
[00:04:45.800 --> 00:04:48.800]  聖靈降臨,然後聖靈的屍體等等
[00:04:48.800 --> 00:04:51.800]  如果你去看哲學園第十八章的時候
[00:04:51.800 --> 00:04:54.800]  你會發現原來阿波羅是口才很了得
[00:04:54.800 --> 00:04:58.800]  一會兒你看哥倫多前書就會知道
[00:04:58.800 --> 00:05:01.800]  哥倫多人很喜歡口才佬
[00:05:01.800 --> 00:05:04.800]  所以為什麼我們相信其中有一群人
[00:05:04.800 --> 00:05:06.800]  是很喜歡阿波羅
[00:05:06.800 --> 00:05:09.800]  就是因為原來阿波羅口才是挺好的
[00:05:09.800 --> 00:05:11.800]  有些知識
[00:05:11.800 --> 00:05:14.800]  所以哥倫多教會儘管保羅離開了
[00:05:14.800 --> 00:05:16.800]  但是有另外一個人去栽培他們
[00:05:16.800 --> 00:05:18.800]  就是阿波羅
[00:05:18.800 --> 00:05:20.800]  在這個時候我們相信
[00:05:20.800 --> 00:05:22.800]  保羅在以弗所那裡
[00:05:22.800 --> 00:05:24.800]  他在以弗所逗留了三年
[00:05:24.800 --> 00:05:26.800]  在以弗所那裡的時候
[00:05:26.800 --> 00:05:29.800]  他就寫了第一封給哥倫多的書信
[00:05:29.800 --> 00:05:31.800]  我們知道他寫了一封信
[00:05:31.800 --> 00:05:33.800]  因為在哥倫多前書那裡
[00:05:33.800 --> 00:05:35.800]  他寫說我先前寫信給你們
[00:05:35.800 --> 00:05:37.800]  這個是第五章第九節
[00:05:37.800 --> 00:05:40.800]  先前,這封信我們是沒有的
[00:05:40.800 --> 00:05:43.800]  這個是第一章,我們是沒有的
[00:05:43.800 --> 00:05:46.800]  但是我們知道他之前寫了一封信
[00:05:46.800 --> 00:05:48.800]  寫完那封信之後
[00:05:48.800 --> 00:05:51.800]  就有兩家人來探他
[00:05:51.800 --> 00:05:53.800]  一家是格萊斯
[00:05:53.800 --> 00:05:56.800]  一家是史提法那這兩家人
[00:05:56.800 --> 00:05:59.800]  我們相信可能是兩個家庭教會
[00:05:59.800 --> 00:06:02.800]  那些教會其實是家人聚會的
[00:06:02.800 --> 00:06:04.800]  這兩家人可能就是
[00:06:04.800 --> 00:06:06.800]  當時家庭教會的領導人
[00:06:06.800 --> 00:06:08.800]  他們顯然是好人
[00:06:08.800 --> 00:06:10.800]  於是他報告
[00:06:10.800 --> 00:06:13.800]  他在格萊斯一章十一節就會告訴你
[00:06:13.800 --> 00:06:15.800]  我們現在他們分裂得七彩
[00:06:15.800 --> 00:06:18.800]  於是保羅因為他們的到訪
[00:06:18.800 --> 00:06:21.800]  就寫了哥倫多前書
[00:06:21.800 --> 00:06:23.800]  哥倫多前書是第二封
[00:06:23.800 --> 00:06:25.800]  看到嗎?
[00:06:25.800 --> 00:06:27.800]  因為他們的到訪
[00:06:27.800 --> 00:06:29.800]  和因為之前他寫了一封信
[00:06:29.800 --> 00:06:31.800]  就告訴你
[00:06:31.800 --> 00:06:33.800]  在哥倫多前書第十六章
[00:06:33.800 --> 00:06:35.800]  最後結束的時候
[00:06:35.800 --> 00:06:37.800]  保羅說他
[00:06:37.800 --> 00:06:40.800]  想去再次探訪哥倫多教會
[00:06:40.800 --> 00:06:42.800]  第二次的到訪
[00:06:42.800 --> 00:06:44.800]  我們相信他最後
[00:06:44.800 --> 00:06:45.800]  是真的去了
[00:06:45.800 --> 00:06:47.800]  在哥倫多後書第二章一節
[00:06:47.800 --> 00:06:51.800]  是說到他去了哥倫多第二次的到訪
[00:06:51.800 --> 00:06:53.800]  但是這個第二次的到訪就慘了
[00:06:53.800 --> 00:06:56.800]  叫做很悲傷的訪問
[00:06:56.800 --> 00:06:59.800]  去到他被人拒絕了
[00:06:59.800 --> 00:07:02.800]  那些人和他本來已經有張力了
[00:07:02.800 --> 00:07:05.800]  接著保羅寫完哥倫多前書之後
[00:07:05.800 --> 00:07:06.800]  就親自去到
[00:07:06.800 --> 00:07:08.800]  for whatever reason
[00:07:08.800 --> 00:07:11.800]  他就被那裡的教會拒絕了
[00:07:11.800 --> 00:07:14.800]  保羅很傷心地離開了哥倫多
[00:07:14.800 --> 00:07:16.800]  但是傷心之餘
[00:07:16.800 --> 00:07:19.800]  很擔心這個很病的教會
[00:07:19.800 --> 00:07:22.800]  於是他寫了第二封信
[00:07:22.800 --> 00:07:25.800]  這個叫做保羅憂愁的信
[00:07:25.800 --> 00:07:26.800]  其實我們是沒有的
[00:07:26.800 --> 00:07:28.800]  其實這個是第三封信
[00:07:28.800 --> 00:07:30.800]  第一封是他一早寫了的
[00:07:30.800 --> 00:07:35.800]  第二封是因為有人到訪了之後
[00:07:35.800 --> 00:07:37.800]  保羅再寫了哥倫多前書
[00:07:37.800 --> 00:07:41.800]  其實是哥倫多第二封書
[00:07:41.800 --> 00:07:43.800]  接著他自己第二次到訪
[00:07:43.800 --> 00:07:45.800]  第二次到訪很失敗
[00:07:45.800 --> 00:07:46.800]  很憂傷
[00:07:46.800 --> 00:07:47.800]  憂傷之餘
[00:07:47.800 --> 00:07:48.800]  他也很擔心
[00:07:48.800 --> 00:07:50.800]  於是寫了一封憂愁的信
[00:07:50.800 --> 00:07:51.800]  所謂憂愁的信
[00:07:51.800 --> 00:07:53.800]  就是他寫得很嚴肅
[00:07:53.800 --> 00:07:55.800]  罵得他們很重
[00:07:55.800 --> 00:07:56.800]  進到一個地步
[00:07:56.800 --> 00:07:58.800]  令到他們也很憂傷
[00:07:58.800 --> 00:08:00.800]  保羅也很憂傷
[00:08:00.800 --> 00:08:02.800]  寫完這封信之後
[00:08:02.800 --> 00:08:04.800]  是提多帶信去的
[00:08:04.800 --> 00:08:07.800]  保羅就約了提多
[00:08:07.800 --> 00:08:09.800]  希望從提多的身上
[00:08:09.800 --> 00:08:12.800]  知道他們看了這封信有什麼反應
[00:08:12.800 --> 00:08:15.800]  本來他們約了在一個地方
[00:08:15.800 --> 00:08:16.800]  叫做Trovas
[00:08:16.800 --> 00:08:18.800]  在特羅亞相聚
[00:08:18.800 --> 00:08:22.800]  誰知道提多沒有出現
[00:08:22.800 --> 00:08:24.800]  你知道古代沒有手機
[00:08:24.800 --> 00:08:25.800]  沒有WhatsApp
[00:08:25.800 --> 00:08:27.800]  沒有辦法聯絡
[00:08:27.800 --> 00:08:28.800]  於是繼續上路
[00:08:28.800 --> 00:08:32.800]  保羅最後在馬其頓那裡
[00:08:32.800 --> 00:08:35.800]  和提多一起會合
[00:08:35.800 --> 00:08:39.800]  提多的報告是好事
[00:08:39.800 --> 00:08:41.800]  他說原來他們看完你這份
[00:08:41.800 --> 00:08:42.800]  我們沒有的信
[00:08:42.800 --> 00:08:44.800]  叫做憂愁信之後
[00:08:44.800 --> 00:08:46.800]  竟然整間教會
[00:08:46.800 --> 00:08:49.800]  所有人都悔改了
[00:08:49.800 --> 00:08:53.800]  於是保羅就寫了哥倫多後書
[00:08:53.800 --> 00:08:55.800]  在哥倫多後書
[00:08:55.800 --> 00:08:56.800]  如果你看到
[00:08:56.800 --> 00:08:59.800]  我想第十章,十一,十二章左右
[00:08:59.800 --> 00:09:02.800]  都是很開心的一本書
[00:09:02.800 --> 00:09:03.800]  很開心
[00:09:03.800 --> 00:09:06.800]  但是
[00:09:06.800 --> 00:09:09.800]  如果一會兒我們會帶你去看到
[00:09:09.800 --> 00:09:11.800]  哥倫多後書的最後幾章
[00:09:11.800 --> 00:09:14.800]  突然間保羅是很憂心的
[00:09:14.800 --> 00:09:16.800]  罵得他們很慘
[00:09:16.800 --> 00:09:18.800]  我告訴你為什麼
[00:09:18.800 --> 00:09:20.800]  接著保羅決定
[00:09:20.800 --> 00:09:21.800]  在那封信
[00:09:21.800 --> 00:09:23.800]  寫哥倫多後書的後半部
[00:09:23.800 --> 00:09:26.800]  說我會第三次去到你的當中
[00:09:26.800 --> 00:09:27.800]  問一下你
[00:09:27.800 --> 00:09:29.800]  你願不願意悔改
[00:09:29.800 --> 00:09:31.800]  我想和你解釋一下
[00:09:31.800 --> 00:09:33.800]  為什麼哥倫多後書
[00:09:33.800 --> 00:09:35.800]  我們會讀一些經文
[00:09:35.800 --> 00:09:38.800]  你會看到保羅好像180度改變
[00:09:38.800 --> 00:09:42.800]  在哥倫多後書的前十章左右
[00:09:42.800 --> 00:09:44.800]  他是很正面,很開心的
[00:09:44.800 --> 00:09:46.800]  因為他的教導
[00:09:46.800 --> 00:09:48.800]  因為他呼叫他們悔改
[00:09:48.800 --> 00:09:49.800]  他們真的悔改了
[00:09:49.800 --> 00:09:52.800]  但是一去到第十三章後面
[00:09:52.800 --> 00:09:54.800]  他很灰的
[00:09:54.800 --> 00:09:55.800]  發生什麼事
[00:09:55.800 --> 00:09:56.800]  你要知道
[00:09:56.800 --> 00:09:57.800]  今天我們寫信
[00:09:57.800 --> 00:10:00.800]  就寫了今天早上寫了一個小時
[00:10:00.800 --> 00:10:02.800]  接著我按個Send
[00:10:02.800 --> 00:10:04.800]  就Email出去了
[00:10:04.800 --> 00:10:07.800]  以前寫信不是這樣的
[00:10:07.800 --> 00:10:09.800]  以前你寫完信之後
[00:10:09.800 --> 00:10:12.800]  你不是沒有郵箱給你等的
[00:10:12.800 --> 00:10:13.800]  那你要等什麼呢
[00:10:13.800 --> 00:10:18.800]  你要等有個人剛好去哥倫多
[00:10:18.800 --> 00:10:21.800]  你才可以托這個人帶這封信去
[00:10:21.800 --> 00:10:23.800]  還有這個人不是普通人
[00:10:23.800 --> 00:10:25.800]  你要信得過他
[00:10:25.800 --> 00:10:27.800]  他一定要你心服
[00:10:27.800 --> 00:10:31.800]  所以保羅在他寫完一堆之後
[00:10:31.800 --> 00:10:34.800]  他在等有人Send信去
[00:10:34.800 --> 00:10:36.800]  在他Send信去的過程裡
[00:10:36.800 --> 00:10:38.800]  可能中間等了兩個禮拜
[00:10:38.800 --> 00:10:41.800]  三個禮拜甚至兩個月
[00:10:41.800 --> 00:10:43.800]  中間他再接到消息說
[00:10:43.800 --> 00:10:45.800]  剛才我和你說了
[00:10:45.800 --> 00:10:47.800]  說哥倫多教會悔改了
[00:10:47.800 --> 00:10:50.800]  現在又扭軚了
[00:10:50.800 --> 00:10:51.800]  你明不明白
[00:10:51.800 --> 00:10:54.800]  現在又有新的假教師去了哥倫多
[00:10:54.800 --> 00:10:57.800]  結果哥倫多現在的人都信了他
[00:10:57.800 --> 00:11:00.800]  所以保羅寫了哥倫多後書的後期
[00:11:00.800 --> 00:11:03.800]  完全180度扭軚
[00:11:03.800 --> 00:11:07.800]  然後保羅跟他說我要第三次再去
[00:11:07.800 --> 00:11:10.800]  他說這次你如果再不悔改
[00:11:10.800 --> 00:11:12.800]  那就糟糕了
[00:11:12.800 --> 00:11:14.800]  之後在《聖經》裡面
[00:11:14.800 --> 00:11:16.800]  哥倫多就沒有下文了
[00:11:16.800 --> 00:11:18.800]  沒有下文
[00:11:18.800 --> 00:11:19.800]  為什麼呢
[00:11:19.800 --> 00:11:21.800]  我們不知道哥倫多教會
[00:11:21.800 --> 00:11:23.800]  第三次之後有沒有悔改
[00:11:23.800 --> 00:11:26.800]  有些神學家就猜測
[00:11:26.800 --> 00:11:27.800]  因為我們相信
[00:11:27.800 --> 00:11:30.800]  保羅後來寫羅馬書的時候
[00:11:30.800 --> 00:11:31.800]  是在哥倫多寫的
[00:11:31.800 --> 00:11:33.800]  在羅馬書裡面沒有說到
[00:11:33.800 --> 00:11:35.800]  哥倫多教會有什麼問題
[00:11:35.800 --> 00:11:37.800]  可能拜頂人
[00:11:37.800 --> 00:11:39.800]  哥倫多教會已經回轉了
[00:11:39.800 --> 00:11:40.800]  不過這些都是猜測
[00:11:40.800 --> 00:11:41.800]  我們不知道
[00:11:41.800 --> 00:11:43.800]  但我想你知道
[00:11:43.800 --> 00:11:45.800]  保羅和哥倫多教會
[00:11:45.800 --> 00:11:48.800]  有一個很複雜的關係
[00:11:48.800 --> 00:11:51.800]  他不斷呼召他們悔改
[00:11:51.800 --> 00:11:52.800]  他們又悔改
[00:11:52.800 --> 00:11:54.800]  但悔改之後又好像又失敗了
[00:11:54.800 --> 00:11:58.800]  然後不知道之後還會不會悔改
[00:11:58.800 --> 00:11:59.800]  說了這麼多
[00:11:59.800 --> 00:12:01.800]  我還是帶你去看一下
[00:12:01.800 --> 00:12:02.800]  你就會更加清晰
[00:12:02.800 --> 00:12:05.800]  我和你看看究竟發生了什麼事
[00:12:05.800 --> 00:12:08.800]  這個是哥倫多後書
[00:12:08.800 --> 00:12:09.800]  這個寫錯了
[00:12:09.800 --> 00:12:12.800]  哥倫多後書
[00:12:12.800 --> 00:12:15.800]  他在說之前寫了一封信
[00:12:15.800 --> 00:12:16.800]  令他們憂愁
[00:12:16.800 --> 00:12:18.800]  然後他們悔改了
[00:12:18.800 --> 00:12:19.800]  讓我讀
[00:12:19.800 --> 00:12:24.800]  即使我先前那封信使你們憂愁
[00:12:24.800 --> 00:12:25.800]  這封信是我們沒有的
[00:12:25.800 --> 00:12:26.800]  記不記得
[00:12:26.800 --> 00:12:28.800]  是哥倫多前書之後的那封
[00:12:28.800 --> 00:12:29.800]  我們沒有的
[00:12:29.800 --> 00:12:32.800]  他寫了一封託提多帶過去
[00:12:32.800 --> 00:12:34.800]  後來我曾懊悔
[00:12:34.800 --> 00:12:36.800]  即是寫完一封信罵兒子
[00:12:36.800 --> 00:12:39.800]  然後又很怕兒子會不會反應太大
[00:12:39.800 --> 00:12:41.800]  如今卻不懊悔
[00:12:41.800 --> 00:12:44.800]  因為我知道那封信使你們憂愁
[00:12:44.800 --> 00:12:46.800]  不過是暫時的
[00:12:46.800 --> 00:12:50.800]  如今我歡喜不是因你們曾憂愁
[00:12:50.800 --> 00:12:53.800]  而是因憂愁導致你們的悔改
[00:12:53.800 --> 00:12:54.800]  你看到嗎
[00:12:54.800 --> 00:12:57.800]  因為那封信之後他們悔改了
[00:12:57.800 --> 00:12:59.800]  提多給他們的消息就是他們悔改了
[00:12:59.800 --> 00:13:02.800]  你們依著上帝的意思憂愁
[00:13:02.800 --> 00:13:06.800]  凡事就不至於因我們受虧損了
[00:13:06.800 --> 00:13:09.800]  因為依著上帝的意思而憂愁
[00:13:09.800 --> 00:13:13.800]  就生出沒有懊悔的悔改來
[00:13:13.800 --> 00:13:14.800]  以致得救
[00:13:14.800 --> 00:13:15.800]  你看悔改
[00:13:15.800 --> 00:13:16.800]  保羅真正的目的
[00:13:16.800 --> 00:13:17.800]  寫所有的東西
[00:13:17.800 --> 00:13:18.800]  是為了甚麼
[00:13:18.800 --> 00:13:20.800]  要他們悔改以致得救
[00:13:20.800 --> 00:13:21.800]  如果他們不悔改
[00:13:21.800 --> 00:13:22.800]  得不得救
[00:13:22.800 --> 00:13:23.800]  不得救的
[00:13:23.800 --> 00:13:24.800]  所以我們經常問
[00:13:24.800 --> 00:13:26.800]  哥倫多教會是否得救的
[00:13:26.800 --> 00:13:28.800]  雖然他們那麼差
[00:13:28.800 --> 00:13:30.800]  不過都是在基督裡
[00:13:30.800 --> 00:13:31.800]  都是聖徒
[00:13:31.800 --> 00:13:32.800]  不是那麼簡單的
[00:13:32.800 --> 00:13:34.800]  保羅是要求他們要悔改
[00:13:34.800 --> 00:13:35.800]  因為他們不悔改
[00:13:35.800 --> 00:13:36.800]  他們是不行的
[00:13:36.800 --> 00:13:38.800]  保羅要他們悔改得救
[00:13:38.800 --> 00:13:41.800]  在這裡保羅聽到他們悔改的消息
[00:13:41.800 --> 00:13:42.800]  於是很開心地說
[00:13:42.800 --> 00:13:43.800]  是的
[00:13:43.800 --> 00:13:45.800]  現在你們悔改了
[00:13:45.800 --> 00:13:47.800]  你們以致得救
[00:13:47.800 --> 00:13:50.800]  但世俗的憂愁叫人死
[00:13:50.800 --> 00:13:54.800]  你看我們依著上帝的意思而憂愁
[00:13:54.800 --> 00:13:58.800]  這在你們中間產生了何等的殷勤
[00:13:58.800 --> 00:13:59.800]  甚至辯白
[00:13:59.800 --> 00:14:00.800]  甚至憤慨
[00:14:00.800 --> 00:14:02.800]  甚至恐懼
[00:14:02.800 --> 00:14:03.800]  甚至渴望
[00:14:03.800 --> 00:14:04.800]  甚至熱忱
[00:14:04.800 --> 00:14:05.800]  甚至責罰
[00:14:05.800 --> 00:14:09.800]  所以哥倫多人的感情很豐富
[00:14:09.800 --> 00:14:10.800]  他看完那封信
[00:14:10.800 --> 00:14:12.800]  以前很壞的
[00:14:12.800 --> 00:14:14.800]  現在一悔改的時候
[00:14:14.800 --> 00:14:16.800]  心裡面又渴望又熱忱又恐懼
[00:14:16.800 --> 00:14:17.800]  甚麼
[00:14:17.800 --> 00:14:20.800]  所有東西都來了
[00:14:20.800 --> 00:14:21.800]  真的很對不起
[00:14:21.800 --> 00:14:23.800]  保羅我們現在悔改了等等
[00:14:23.800 --> 00:14:26.800]  令保羅聽完之後很開心
[00:14:26.800 --> 00:14:27.800]  繼續
[00:14:27.800 --> 00:14:29.800]  那個還在寫他的開心事
[00:14:29.800 --> 00:14:32.800]  因此我們得了安慰
[00:14:32.800 --> 00:14:34.800]  在我們所得安慰之外
[00:14:34.800 --> 00:14:39.800]  又因你們眾人使提多心裡暢快喜樂
[00:14:39.800 --> 00:14:41.800]  提多是大信人
[00:14:41.800 --> 00:14:44.800]  大信人突然看了他們的悔改
[00:14:44.800 --> 00:14:46.800]  心裡暢快
[00:14:46.800 --> 00:14:48.800]  我們就更加歡喜了
[00:14:48.800 --> 00:14:51.800]  提多一想起你們眾人的馴服
[00:14:51.800 --> 00:14:55.800]  所以真悔改是會馴服真道的
[00:14:55.800 --> 00:14:59.800]  怎樣恐懼戰兢地接待他
[00:14:59.800 --> 00:15:03.800]  他愛你們的心就越發熱切了
[00:15:03.800 --> 00:15:05.800]  我如今歡喜
[00:15:05.800 --> 00:15:07.800]  因為我在這一切事上
[00:15:07.800 --> 00:15:09.800]  對你們有信心
[00:15:09.800 --> 00:15:12.800]  保羅很相信他們這次悔改是真的
[00:15:12.800 --> 00:15:14.800]  是不是真的
[00:15:14.800 --> 00:15:16.800]  不是
[00:15:16.800 --> 00:15:19.800]  一去到第十三章
[00:15:19.800 --> 00:15:22.800]  你發覺保羅很嚴肅
[00:15:22.800 --> 00:15:24.800]  這是後書的尾聲
[00:15:24.800 --> 00:15:27.800]  我們所知道的最後就是這裡
[00:15:27.800 --> 00:15:29.800]  保羅怎麼說呢
[00:15:29.800 --> 00:15:33.800]  「這是我第三次要到你們那裡去」
[00:15:33.800 --> 00:15:39.800]  「任何指控都要憑兩個或三個證人的口述才能成立」
[00:15:39.800 --> 00:15:41.800]  這是舊約的律法
[00:15:41.800 --> 00:15:43.800]  你要有兩三個見證人
[00:15:43.800 --> 00:15:46.800]  保羅就說我連續三次做見證人
[00:15:46.800 --> 00:15:49.800]  如果三次我去你都不悔改就死了
[00:15:49.800 --> 00:15:51.800]  最後審判了
[00:15:51.800 --> 00:15:55.800]  「那些犯了罪的人和其餘所有的人」
[00:15:55.800 --> 00:15:59.800]  「正如我第二次見你們的時候曾說過」
[00:15:59.800 --> 00:16:03.800]  「現在不在你們那裡再次說了」
[00:16:03.800 --> 00:16:05.800]  「我若來必不寬容」
[00:16:05.800 --> 00:16:08.800]  當然不是所有人都是叛逆保羅
[00:16:08.800 --> 00:16:12.800]  但是你看到之前第二次叛逆他的人
[00:16:12.800 --> 00:16:14.800]  現在好像又叛逆了
[00:16:14.800 --> 00:16:16.800]  「那些犯了罪的人和其餘所有的人」
[00:16:16.800 --> 00:16:20.800]  正如第二次他們曾經好像悔改
[00:16:20.800 --> 00:16:21.800]  但現在又不悔改
[00:16:21.800 --> 00:16:24.800]  他說我這次來我再不寬容你們
[00:16:24.800 --> 00:16:26.800]  你繼續看
[00:16:26.800 --> 00:16:28.800]  究竟這次發生了什麼事呢
[00:16:28.800 --> 00:16:33.800]  「你們總要審查自己是否在信仰中生活」
[00:16:33.800 --> 00:16:35.800]  「你們要考驗自己」
[00:16:35.800 --> 00:16:37.800]  如果你看英文可能比較清楚
[00:16:37.800 --> 00:16:41.800]  他說「To examine yourself whether you are in the faith or not」
[00:16:41.800 --> 00:16:44.800]  即是說你們要自己審查自己
[00:16:44.800 --> 00:16:46.800]  究竟你是不是基督徒
[00:16:46.800 --> 00:16:48.800]  你不願意悔改
[00:16:48.800 --> 00:16:51.800]  你繼續堅持在你的罪裡面
[00:16:51.800 --> 00:16:57.800]  你要審查自己究竟你是不是在信裡面
[00:16:57.800 --> 00:16:59.800]  「除非你們經不起考驗」
[00:16:59.800 --> 00:17:02.800]  「你們自己豈不應該知道」
[00:17:02.800 --> 00:17:04.800]  「有耶穌基督在你們裡面嗎」
[00:17:04.800 --> 00:17:06.800]  「我希望你們知道」
[00:17:06.800 --> 00:17:09.800]  「我們並不是經不起考驗的人」
[00:17:09.800 --> 00:17:11.800]  即是你失敗了考驗
[00:17:11.800 --> 00:17:13.800]  如果你失敗了考驗
[00:17:13.800 --> 00:17:17.800]  你就知道你不是一個真正的基督徒
[00:17:17.800 --> 00:17:19.800]  沒時間了我們繼續讀
[00:17:19.800 --> 00:17:23.800]  「我們祈求上帝使你們不做任何惡事」
[00:17:23.800 --> 00:17:27.800]  「這不是要顯明我們是經得起考驗的」
[00:17:27.800 --> 00:17:30.800]  「而是要你們行事端正」
[00:17:30.800 --> 00:17:34.800]  「即使我們似乎經不起考驗也沒有關係」
[00:17:34.800 --> 00:17:37.800]  沒時間解釋這些說什麼
[00:17:37.800 --> 00:17:40.800]  「我們不能做任何對抗真理的事」
[00:17:40.800 --> 00:17:42.800]  「只能維護真理」
[00:17:42.800 --> 00:17:44.800]  普羅話我不會妥協的
[00:17:44.800 --> 00:17:45.800]  簡單來說
[00:17:45.800 --> 00:17:46.800]  他說我不會妥協
[00:17:46.800 --> 00:17:47.800]  你們錯了一定要悔改
[00:17:47.800 --> 00:17:48.800]  你不悔改
[00:17:48.800 --> 00:17:51.800]  你不是真正得救的
[00:17:51.800 --> 00:17:53.800]  你要小心你自己
