
[00:00:00.000 --> 00:00:04.400]  今天第一個主日我都要講什麼
[00:06:22.120 --> 00:06:23.880]  你知道手機舊的時候
[00:06:23.880 --> 00:06:26.520]  他有的時候要upgrade
[00:06:26.520 --> 00:06:33.120]  那麼你就可以進入一個新的新的程序
[00:06:33.120 --> 00:06:34.160]  新的
[00:06:34.160 --> 00:06:36.600]  但是有的時候你也可以fall back
[00:06:36.600 --> 00:06:39.000]  回到舊的去
[00:06:39.000 --> 00:06:42.040]  中間我們就要
[00:06:42.040 --> 00:06:46.040]  第一我們要確信神應許我們的
[00:06:46.040 --> 00:06:48.880]  希伯來書十一章六節他說的
[00:06:48.880 --> 00:06:54.080]  那些所有的那些神國的英雄
[00:06:54.080 --> 00:06:57.200]  他們在死的時候都沒有看到神的應許
[00:06:57.200 --> 00:07:02.800]  但是他們滿懷希望他們確信神所應許的
[00:07:02.800 --> 00:07:05.080]  所以他們帶着盼望死的
[00:07:05.080 --> 00:07:07.880]  您知道嗎
[00:07:07.880 --> 00:07:09.440]  離拜五的時候我們在茶几的時候
[00:07:09.440 --> 00:07:11.520]  我們講到將來我們要復活
[00:07:11.520 --> 00:07:13.760]  這些人先復活
[00:07:13.760 --> 00:07:15.360]  他帶着應許
[00:07:15.360 --> 00:07:19.360]  他迫不及待地要回來
[00:07:19.360 --> 00:07:23.200]  跟着帝瑪泰後書保羅說我們要剛強勇敢
[00:07:23.200 --> 00:07:25.280]  他說神賜給你不是膽怯的心
[00:07:25.280 --> 00:07:27.400]  是剛強勇敢的心
[00:07:27.400 --> 00:07:31.920]  所以我們要努力地進入恢復與更新
[00:07:31.920 --> 00:07:34.000]  而且這個季節到了
[00:07:34.000 --> 00:07:38.560]  哈雷路亞要像耶律敏一樣
[00:07:38.560 --> 00:07:41.560]  他來了神的面前他禱告
[00:07:41.560 --> 00:07:43.840]  神就應許他
[00:07:43.840 --> 00:07:48.240]  選民貝魯滿了七十年要回歸
[00:07:48.240 --> 00:07:51.360]  神的禱告就得到了應允
[00:07:51.360 --> 00:07:53.120]  最後保羅他說的
[00:07:53.120 --> 00:08:00.320]  他的遺願有人說這是他的遺願
[00:08:00.320 --> 00:08:03.720]  五月份我講說我們要提升我們的靈力
[00:08:03.720 --> 00:08:05.280]  靈裏面的力量
[00:08:05.280 --> 00:08:07.800]  不光是我們的生命力
[00:08:07.800 --> 00:08:10.560]  我特別還講到梅茲一句話
[00:08:10.560 --> 00:08:14.000]  2622他講說我們要充電
[00:08:14.000 --> 00:08:15.160]  recharge
[00:08:15.160 --> 00:08:16.440]  哈雷路亞
[00:08:16.440 --> 00:08:19.160]  你現在看現在的新的汽車
[00:08:19.160 --> 00:08:22.800]  每臺汽車都有USB port
[00:08:22.800 --> 00:08:24.120]  我以前還有一臺
[00:08:24.120 --> 00:08:25.520]  一個是
[00:08:25.520 --> 00:08:29.960]  它是一個AC DC的exchanger
[00:08:29.960 --> 00:08:35.720]  我把那個插到secure lighter 插到汽車那個點菸器
[00:08:35.720 --> 00:08:37.280]  然後就加你們電
[00:08:37.280 --> 00:08:40.480]  然後你把它插到它那個插頭
[00:08:40.480 --> 00:08:42.560]  它有一個
[00:08:42.560 --> 00:08:44.600]  一百一兩百二那個插頭
[00:08:44.600 --> 00:08:45.760]  那你就可以用了
[00:08:45.760 --> 00:08:49.040]  你就可以充電了等等
[00:08:49.040 --> 00:08:51.600]  但是我們需要充電
[00:08:51.600 --> 00:08:54.920]  我們越走越走越沒有力量
[00:08:54.920 --> 00:09:01.520]  那麼我那天才在
[00:09:01.520 --> 00:09:03.240]  躺在牀上
[00:09:03.240 --> 00:09:04.760]  好痛
[00:09:04.760 --> 00:09:06.760]  我就在那邊哀怨
[00:09:06.760 --> 00:09:08.640]  我做了十五二十年
[00:09:08.640 --> 00:09:11.280]  我還沒休假過
[00:09:11.280 --> 00:09:13.280]  是不是神要我去休假
[00:09:13.280 --> 00:09:22.120]  那麼保羅斯貼上了一篇前述
[00:09:22.120 --> 00:09:25.480]  他說我們恢復更新
[00:09:25.480 --> 00:09:26.560]  要提升我們的意義
[00:09:26.560 --> 00:09:28.520]  他說你要記住
[00:09:28.520 --> 00:09:30.480]  你信心所做的功夫
[00:09:30.480 --> 00:09:32.280]  愛心所受的勞苦
[00:09:32.280 --> 00:09:36.080]  還有盼望主耶穌基督所傳的忍耐
[00:09:36.080 --> 00:09:37.880]  這是我們要注意到的
[00:09:37.880 --> 00:09:41.320]  我們是不是憑着信心
[00:09:41.320 --> 00:09:42.200]  我們還做事情
[00:09:42.200 --> 00:09:44.120]  信心不能只是說我有信
[00:09:44.120 --> 00:09:45.120]  我相信
[00:09:45.120 --> 00:09:46.480]  你還要做功夫
[00:09:46.480 --> 00:09:47.360]  就是說
[00:09:47.360 --> 00:09:50.360]  you have to make an effort
[00:09:50.360 --> 00:09:54.040]  那麼你愛心呢也會受到勞苦的
[00:09:54.040 --> 00:09:54.960]  是不是
[00:09:54.960 --> 00:09:56.240]  我最喜歡這個例子
[00:09:56.240 --> 00:10:01.080]  就是用你的熱臉去貼人家的冷屁股
[00:10:01.080 --> 00:10:03.840]  那麼這些都做不到的時候呢
[00:10:03.840 --> 00:10:06.440]  你做的都很冤枉很荒唐
[00:10:06.440 --> 00:10:09.320]  很辛苦很累
[00:10:09.320 --> 00:10:12.560]  你就盼望所傳的忍耐
[00:10:12.560 --> 00:10:14.400]  endurance
[00:10:14.400 --> 00:10:15.360]  是不是
[00:10:15.360 --> 00:10:16.760]  我還特別講
[00:10:16.760 --> 00:10:19.360]  盼望不是希望
[00:10:19.360 --> 00:10:21.120]  希望是hope
[00:10:21.120 --> 00:10:22.360]  I hope
[00:10:22.360 --> 00:10:24.360]  怎麼樣怎麼樣怎麼樣
[00:10:24.360 --> 00:10:26.880]  盼望是expect
[00:10:26.880 --> 00:10:28.000]  是不是
[00:10:28.000 --> 00:10:29.600]  我們生過孩子就知道
[00:10:29.600 --> 00:10:33.720]  醫生說你有baby了
[00:10:33.720 --> 00:10:35.160]  你還有九個月
[00:10:35.160 --> 00:10:36.600]  baby就會來了
[00:10:36.600 --> 00:10:40.200]  這叫做your expecting date
[00:10:40.200 --> 00:10:42.400]  不是你的hope date
[00:10:42.400 --> 00:10:44.280]  不是你的wish date
[00:10:44.280 --> 00:10:46.360]  那是你的expecting date
[00:10:46.360 --> 00:10:50.360]  表示說expecting就等時間到
[00:10:50.360 --> 00:10:55.440]  好的六月份我們講要修復在繁星是阿摩斯訴說
[00:10:55.440 --> 00:10:58.560]  他說我們要重修大衛島他的葬墓
[00:10:58.560 --> 00:11:02.240]  我們要再一次神又讓我們耕種得收穫
[00:11:02.240 --> 00:11:03.920]  貝魯的要回歸
[00:11:03.920 --> 00:11:07.920]  我們要重修荒廢的城牆
[00:11:07.920 --> 00:11:10.560]  而這都很明顯
[00:11:10.560 --> 00:11:12.640]  但是我要強調的
[00:11:12.640 --> 00:11:14.640]  以前沒講過的
[00:11:14.640 --> 00:11:19.080]  大衛的葬墓今天也不適用了
[00:11:19.080 --> 00:11:21.560]  那麼轉換過來
[00:11:21.560 --> 00:11:24.760]  我們要重修信望愛
[00:11:24.760 --> 00:11:27.320]  讓教會再有生氣
[00:11:27.320 --> 00:11:30.560]  再滿了神的恩典與靈敏在我們中間
[00:11:30.560 --> 00:11:34.920]  我一直在講520往東就是說往東你要帶來巴拿巴
[00:11:34.920 --> 00:11:37.200]  Hallelujah
[00:11:37.200 --> 00:11:41.400]  Hallelujah就是神跟他說
[00:11:41.400 --> 00:11:44.720]  你去這個大馬社的直街
[00:11:44.720 --> 00:11:47.240]  那邊有一個叫做掃羅的
[00:11:47.240 --> 00:11:49.120]  你去給他按手禱告
[00:11:49.120 --> 00:11:51.120]  哇他說 豬啊
[00:11:51.120 --> 00:11:53.080]  這個人專門殺基督徒
[00:11:53.080 --> 00:11:55.080]  那個神跟他說 不是的
[00:11:55.080 --> 00:11:57.800]  他是我重用的外邦人的使徒
[00:11:57.800 --> 00:12:01.920]  所以他就到了找到掃羅就給他按手
[00:12:01.920 --> 00:12:05.160]  說他的眼睛瞎得有剪片
[00:12:05.160 --> 00:12:06.800]  像蛇的剪片掉下來
[00:12:06.800 --> 00:12:07.720]  眼睛就亮了
[00:12:07.720 --> 00:12:11.360]  喫了一頓飯就回復了七里
[00:12:11.360 --> 00:12:13.400]  他就到大樹去
[00:12:13.400 --> 00:12:15.960]  在那裏潛心研究了三年
[00:12:15.960 --> 00:12:18.520]  他的恩師就是加瑪略
[00:12:18.520 --> 00:12:20.280]  加瑪略
[00:12:20.280 --> 00:12:23.640]  他是號稱是歐洲的律法師
[00:12:23.640 --> 00:12:25.880]  他對於神的律法特別熟
[00:12:25.880 --> 00:12:31.120]  所以他就跟在那邊學習更多有關於神的律例典章
[00:12:31.120 --> 00:12:34.800]  結果神就差一派
[00:12:34.800 --> 00:12:40.640]  巴拿巴勸慰之子去把保羅帶出來
[00:12:40.640 --> 00:12:42.720]  保羅又把馬可帶出來
[00:12:42.720 --> 00:12:44.480]  保羅又把希臘
[00:12:44.480 --> 00:12:46.080]  保羅又把提摩泰
[00:12:46.080 --> 00:12:47.680]  保羅又把路加
[00:12:47.680 --> 00:12:51.080]  保羅又把雅基布
[00:12:51.080 --> 00:12:53.920]  百基拉 亞基拉等帶出來
[00:12:53.920 --> 00:12:55.880]  哈雷路亞 讚美聖
[00:12:55.880 --> 00:12:58.560]  這是我們要修復與翻新的
[00:12:58.560 --> 00:13:01.760]  不是隻是說我們行了就行了
[00:13:01.760 --> 00:13:03.160]  我們不行就不行
[00:13:03.160 --> 00:13:05.240]  關人傢什麼事情
[00:13:05.240 --> 00:13:08.440]  重修荒廢的城
[00:13:08.440 --> 00:13:12.480]  我們要在城牆上面做守望者
[00:13:12.480 --> 00:13:13.560]  是不是
[00:13:13.560 --> 00:13:16.080]  能夠再一次求神來幫助我們
[00:13:16.080 --> 00:13:19.240]  九月份我們講說我們進入恢復更新的季節
[00:13:19.240 --> 00:13:22.360]  就是我們進入5782年
[00:13:22.360 --> 00:13:25.440]  我特別講到以賽爾師說的
[00:13:25.440 --> 00:13:26.920]  神要擴張你丈母之地
[00:13:26.920 --> 00:13:28.320]  壯大你舉手的滿足
[00:13:28.320 --> 00:13:29.120]  不要限制
[00:13:29.120 --> 00:13:30.040]  放長繩子
[00:13:30.040 --> 00:13:32.280]  堅固你的抉擇
[00:13:32.280 --> 00:13:35.920]  就是extend your tent
[00:13:35.920 --> 00:13:39.600]  就是我們的事工要擴張
[00:13:39.600 --> 00:13:42.120]  那個慢字就是禱告的慢字
[00:13:42.120 --> 00:13:45.120]  要靠着禱告來擴張它
[00:13:45.120 --> 00:13:46.720]  放長繩子
[00:13:46.720 --> 00:13:54.320]  就是說我們的擴張我們要往下走
[00:13:54.320 --> 00:13:55.920]  這個繩子要拉得長
[00:13:55.920 --> 00:13:57.760]  丈母才能夠大
[00:13:57.760 --> 00:13:59.320]  但是丈母再大
[00:13:59.320 --> 00:14:02.520]  如果說你那個釘在地上的釘子就是爵子
[00:14:02.520 --> 00:14:03.840]  不牢告的話
[00:14:03.840 --> 00:14:05.680]  風一吹就倒了
[00:14:05.680 --> 00:14:07.040]  那個風是什麼
[00:14:07.040 --> 00:14:09.280]  風就是撒旦魔鬼
[00:14:09.280 --> 00:14:10.880]  惡者
[00:14:10.880 --> 00:14:11.760]  好的
[00:14:11.760 --> 00:14:14.560]  十月份我講說全面恢復
[00:14:14.560 --> 00:14:16.200]  不斷地更新
[00:14:16.200 --> 00:14:19.280]  也就是說你全面恢復不只是說
[00:14:19.280 --> 00:14:23.080]  身心靈的恢復 教會的恢復
[00:14:23.080 --> 00:14:26.080]  我們所有的事工都要恢復
[00:14:26.080 --> 00:14:29.680]  那麼最重要的是我們要對主要有一個渴慕的心
[00:14:29.680 --> 00:14:30.480]  是不是
[00:14:30.480 --> 00:14:33.280]  我特別講過這三個人
[00:14:33.280 --> 00:14:37.640]  他們都是有一件事情不可少的
[00:14:37.640 --> 00:14:40.600]  第一個是大衛
[00:14:40.600 --> 00:14:42.680]  他說
[00:14:42.680 --> 00:14:45.200]  我曾尋求 我仍要尋求有一件事
[00:14:45.200 --> 00:14:47.000]  就是我要住在耶和華的殿中
[00:14:47.000 --> 00:14:48.280]  瞻仰他的榮美
[00:14:48.280 --> 00:14:50.320]  向他求問
[00:14:50.320 --> 00:14:53.520]  哈雷拉 這是他的一件事情
[00:14:53.520 --> 00:14:56.400]  我們有沒有這樣對主的渴慕
[00:14:56.400 --> 00:15:00.400]  能夠在主的面前跟他講話
[00:15:00.400 --> 00:15:01.840]  第二個是瑪麗亞
[00:15:01.840 --> 00:15:04.320]  說她坐在主的腳前
[00:15:04.320 --> 00:15:06.480]  聆聽主的道
[00:15:06.480 --> 00:15:08.960]  耶穌說那不可少的只有一件事
[00:15:08.960 --> 00:15:12.160]  瑪麗亞已經選擇了上好的福分
[00:15:12.160 --> 00:15:13.200]  哈雷拉
[00:15:13.200 --> 00:15:16.520]  所以我們弟兄姐妹現在都有上好的福分
[00:15:16.520 --> 00:15:17.680]  第三個是保羅
[00:15:17.680 --> 00:15:18.840]  保羅說有一件事
[00:15:18.840 --> 00:15:23.960]  我就是要望着背後的奴役面前向他標杆直跑
[00:15:23.960 --> 00:15:26.880]  所以我們這是
[00:15:26.880 --> 00:15:28.400]  跟上神的腳步
[00:15:28.400 --> 00:15:30.160]  走在他的路中間
[00:15:30.160 --> 00:15:31.720]  行出他的旨意
[00:15:31.720 --> 00:15:33.720]  活出他的生命
[00:15:33.720 --> 00:15:35.040]  另外
[00:15:35.040 --> 00:15:40.520]  恢復根性不可少的斯尼亞有聖福
[00:15:40.520 --> 00:15:42.040]  我特別講到路加福音
[00:15:42.040 --> 00:15:43.000]  彼得去打魚
[00:15:43.000 --> 00:15:44.120]  一個晚上打不到魚
[00:15:44.120 --> 00:15:46.200]  早上耶穌說你在那邊給我下網
[00:15:46.200 --> 00:15:47.200]  彼得說
[00:15:47.200 --> 00:15:49.760]  父子啊 我們打了一夜不得什麼
[00:15:49.760 --> 00:15:51.080]  但是
[00:15:51.080 --> 00:15:52.640]  按照你的話我們就做
[00:15:52.640 --> 00:15:53.440]  他順服了
[00:15:53.440 --> 00:15:55.000]  結果打了多少
[00:15:55.000 --> 00:15:56.160]  一網的魚
[00:15:56.160 --> 00:15:57.960]  是不是 256條大魚
[00:15:57.960 --> 00:15:59.800]  兩條船都拉不攏
[00:15:59.800 --> 00:16:01.800]  感謝神
[00:16:01.800 --> 00:16:03.680]  然後我們要信靠
[00:16:03.680 --> 00:16:05.680]  依靠仰望
[00:16:05.680 --> 00:16:07.840]  他舉了一個擺夫掌
[00:16:07.840 --> 00:16:10.120]  他的僕人病危了
[00:16:10.120 --> 00:16:15.080]  他就差人來找耶穌
[00:16:15.080 --> 00:16:17.760]  求他來醫治
[00:16:17.760 --> 00:16:18.960]  結果耶穌走了半路
[00:16:18.960 --> 00:16:21.640]  他忽然間差人來說
[00:16:21.640 --> 00:16:24.640]  父子啊 不敢勞駕你啊
[00:16:24.640 --> 00:16:25.880]  我是有權柄的人
[00:16:25.880 --> 00:16:27.520]  我手下有兵啊
[00:16:27.520 --> 00:16:28.640]  我吩咐他們做這個
[00:16:28.640 --> 00:16:29.320]  他們就做這個
[00:16:29.320 --> 00:16:32.720]  你只要一句話
[00:16:32.720 --> 00:16:33.840]  我的僕人就好了
[00:16:33.840 --> 00:16:35.240]  不要你自己來
[00:16:35.240 --> 00:16:37.840]  耶穌說你的信心夠大
[00:16:37.840 --> 00:16:39.200]  就在那個時候他的僕人
[00:16:39.200 --> 00:16:40.160]  人家又趕來了
[00:16:40.160 --> 00:16:42.000]  說僕人好了
[00:16:42.000 --> 00:16:44.760]  哇 感謝之讚美之
[00:16:44.760 --> 00:16:47.720]  還有就是幾個路旁的瞎子
[00:16:47.720 --> 00:16:48.800]  聽說耶穌來
[00:16:48.800 --> 00:16:51.880]  他們就站在路邊嚷嚷說
[00:16:51.880 --> 00:16:58.320]  大衛的子孫 可憐我們
[00:16:58.320 --> 00:16:59.640]  人家說不要嚷嚷
[00:16:59.640 --> 00:17:00.800]  他們越發的大聲
[00:17:00.800 --> 00:17:03.480]  耶穌就停下腳來說
[00:17:03.480 --> 00:17:05.400]  What can I do for you
[00:17:05.400 --> 00:17:09.480]  你要我爲你做什麼
[00:17:09.480 --> 00:17:10.640]  當然了
[00:17:10.640 --> 00:17:12.160]  信靠仰望神
[00:17:12.160 --> 00:17:14.000]  不能不講那四個攤子
[00:17:14.000 --> 00:17:15.440]  談到他的朋友
[00:17:15.440 --> 00:17:18.640]  那個四個朋友抬着攤子
[00:17:18.640 --> 00:17:20.040]  來到耶穌的地方
[00:17:20.040 --> 00:17:25.000]  結果從天台屋頂挖了洞
[00:17:25.000 --> 00:17:28.520]  把他追到耶穌的面前
[00:17:28.520 --> 00:17:29.440]  聖經上面說
[00:17:29.440 --> 00:17:31.520]  耶穌看出他們的信心
[00:17:31.520 --> 00:17:33.240]  就說起來
[00:17:33.240 --> 00:17:35.360]  拿起你的柚子走吧
[00:17:35.360 --> 00:17:37.560]  哈雷路亞
[00:17:37.560 --> 00:17:40.200]  今天是11月的講壇
[00:17:40.200 --> 00:17:42.000]  我要講全新恢復
[00:17:42.000 --> 00:17:43.280]  再次更新
[00:17:43.280 --> 00:17:46.560]  這些講的就算說
[00:17:46.560 --> 00:17:49.280]  好像還沒有很significant
[00:17:49.280 --> 00:17:52.280]  好像還沒有很明顯的
[00:17:52.280 --> 00:17:53.760]  有恢復更新的話
[00:17:53.760 --> 00:17:56.320]  但是我看它慢慢慢慢在恢復了
[00:17:56.320 --> 00:17:57.680]  我們今天要來講
[00:17:57.680 --> 00:18:00.760]  再來一次我們要重新恢復
[00:18:00.760 --> 00:18:02.680]  再次的更新
[00:18:02.680 --> 00:18:04.680]  怎麼講呢
[00:18:04.680 --> 00:18:06.080]  第一點
[00:18:06.080 --> 00:18:09.000]  你要走出陰霾
[00:18:09.000 --> 00:18:12.240]  竭力地走出陰霾來
[00:18:12.240 --> 00:18:14.240]  好像主禱文說的
[00:18:14.240 --> 00:18:16.880]  不叫我們遇見試探
[00:18:16.880 --> 00:18:19.640]  救我們脫離兇惡
[00:18:19.640 --> 00:18:23.560]  這個不可能不遇見試探
[00:18:23.560 --> 00:18:25.560]  正確的翻譯應該是
[00:18:25.560 --> 00:18:28.440]  不叫我們陷入試探
[00:18:28.440 --> 00:18:33.520]  所以我們不要陷入在陰霾裏面
[00:18:33.520 --> 00:18:36.440]  不要陷在死陰幽谷裏面
[00:18:36.440 --> 00:18:40.800]  要竭力地走出陰霾
[00:18:40.800 --> 00:18:44.520]  同時又好像
[00:18:44.520 --> 00:18:46.080]  我們自己在講的
[00:18:46.080 --> 00:18:50.000]  就好像那些猶太人的百姓
[00:18:50.000 --> 00:18:51.440]  以色列的百姓
[00:18:51.440 --> 00:18:54.680]  他們出了埃及
[00:18:54.680 --> 00:18:56.600]  他們在埃及受到壓抑
[00:18:56.600 --> 00:18:58.120]  受到壓制
[00:18:58.120 --> 00:19:00.560]  活得像死了一樣
[00:19:00.560 --> 00:19:01.800]  他們呼求
[00:19:01.800 --> 00:19:05.360]  所以他們竭力地走出了陰霾
[00:19:05.360 --> 00:19:07.840]  就入了曠野
[00:19:07.840 --> 00:19:10.120]  但是中間的差距是
[00:19:10.120 --> 00:19:12.560]  六個月應該走到加拿美地
[00:19:12.560 --> 00:19:14.560]  結果花了他們四十年
[00:19:14.560 --> 00:19:15.840]  哈雷勒亞
