
[00:00:00.000 --> 00:00:05.000]  錄音/錄影的版權是屬於基督教宣導會不各堂所有
[00:04:49.000 --> 00:04:53.000]  因為他們是藐視神,他們犯了錯,他們不認
[00:04:53.000 --> 00:04:58.000]  天不怕,地不怕,他真是十惡不赦的大壞蛋
[00:04:58.000 --> 00:05:06.000]  施布真也說,這三筆其實是從壞到極壞的表現
[00:05:06.000 --> 00:05:12.000]  可能你會說,我也知道,但這和我有什麼關係?
[00:05:12.000 --> 00:05:15.000]  我不是這樣的
[00:05:15.000 --> 00:05:20.000]  我認識的是一個肢體,他是結婚了
[00:05:20.000 --> 00:05:24.000]  他是一個很熱心去侍奉的基督徒
[00:05:24.000 --> 00:05:29.000]  但他在職場上,他受到異性的試探
[00:05:29.000 --> 00:05:35.000]  起初他只是思想想一想,然後慢慢付諸於行動
[00:05:35.000 --> 00:05:37.000]  最後他離婚
[00:05:37.000 --> 00:05:43.000]  當我們掉以輕心的時候,這就是危機的開始
[00:05:43.000 --> 00:05:50.000]  我們要知道我們的思想,每一天都被世俗文化和扭曲的價值觀
[00:05:50.000 --> 00:05:55.000]  慢慢滲透著,藉著什麼?藉著我們看電視,看電影
[00:05:55.000 --> 00:05:59.000]  我們走過很多廣告牌,互聯網的信息
[00:05:59.000 --> 00:06:03.000]  它會改變我們的觀念和行為
[00:06:03.000 --> 00:06:07.000]  舉個例子,我們的購物文化
[00:06:07.000 --> 00:06:12.000]  剛剛過了節日的時候,你去百貨公司
[00:06:12.000 --> 00:06:18.000]  你會看到很多牌子寫著買四送一,買滿一百元就送十元
[00:06:18.000 --> 00:06:22.000]  原本你進去的店舖,我只是想買一盒蛋
[00:06:22.000 --> 00:06:25.000]  結果你出來就拿著很多東西
[00:06:25.000 --> 00:06:27.000]  發生了什麼事呢?
[00:06:27.000 --> 00:06:30.000]  有時候我們是夾單
[00:06:30.000 --> 00:06:33.000]  我剛剛好夾好一百零一元
[00:06:33.000 --> 00:06:38.000]  我就沾沾自喜,覺得很有那份成功感
[00:06:38.000 --> 00:06:43.000]  但是你有沒有留意到,其實我們慢慢已經跌了下去
[00:06:43.000 --> 00:06:48.000]  跟從是經銷商的計謀
[00:06:48.000 --> 00:06:54.000]  我們跌了下去,它所預設給我們的想法,改變了我們的思想
[00:06:54.000 --> 00:06:57.000]  我們慢慢從看到牌子,想一想
[00:06:57.000 --> 00:07:01.000]  然後進去就開始夾單購物
[00:07:01.000 --> 00:07:05.000]  我們慢慢站在經銷商的道路上
[00:07:05.000 --> 00:07:08.000]  它改變了你的購物行為
[00:07:08.000 --> 00:07:14.000]  你可能會說,我只是做到這樣而已,我沒有坐在經銷商的座位
[00:07:14.000 --> 00:07:16.000]  這可能是你認為的
[00:07:16.000 --> 00:07:20.000]  但是當你買的時候,可能你會想,真的很划算
[00:07:20.000 --> 00:07:24.000]  我轉手按一個按鈕,就將這個優惠轉發給我的朋友
[00:07:24.000 --> 00:07:27.000]  又或者你回到家樓下,見到你的鄰居的時候
[00:07:27.000 --> 00:07:33.000]  你說,那裡真的很划算,不過只限今天,你快點去買吧
[00:07:33.000 --> 00:07:43.000]  原來我們不經不覺之中,我們都坐在經銷商的座位上幫他推銷
[00:07:43.000 --> 00:07:48.000]  原來我們的想法和行為很容易去改變
[00:07:48.000 --> 00:07:50.000]  帶來什麼後果呢?
[00:07:50.000 --> 00:07:55.000]  後果可能是我們在家裡囤積了很多不必要的貨品
[00:07:55.000 --> 00:07:59.000]  又或者買了一些不必要的東西
[00:07:59.000 --> 00:08:01.000]  不過大家千萬不要誤會
[00:08:01.000 --> 00:08:04.000]  這個例子,我的重點是想告訴大家一件事
[00:08:04.000 --> 00:08:09.000]  我們的思想其實在這個社會和我們日常生活裡
[00:08:09.000 --> 00:08:14.000]  太容易受到影響去跟著世界走
[00:08:14.000 --> 00:08:21.000]  你和我都有可能跌進這三個情況當中
[00:08:21.000 --> 00:08:26.000]  所以詩人一開始的時候,他就去警醒提醒我們
[00:08:26.000 --> 00:08:31.000]  我們作為有福的人,我們的三個不
[00:08:31.000 --> 00:08:34.000]  不從、不贊、不助
[00:08:34.000 --> 00:08:39.000]  我們在我們的日常生活裡,我們要去神思明辨
[00:08:39.000 --> 00:08:47.000]  我們的思想不要中門大開,將所有的資訊照單全收
[00:08:47.000 --> 00:08:52.000]  我們第一個要去說,我們有福的人,我們的思想要去設防
[00:08:52.000 --> 00:08:55.000]  我們去常記這三個不
[00:08:55.000 --> 00:08:58.000]  我們可以怎樣去幫助自己
[00:08:58.000 --> 00:09:03.000]  我們經常說WWJD,What will Jesus do?
[00:09:03.000 --> 00:09:06.000]  當你看到這件事的時候,或者我們停一停
[00:09:06.000 --> 00:09:09.000]  我們去問一問自己,What will Jesus do?
[00:09:09.000 --> 00:09:12.000]  或者就hold back
[00:09:12.000 --> 00:09:17.000]  其實在2022年的時候,NordVPN調查公佈
[00:09:17.000 --> 00:09:20.000]  香港人上網的時間的一個研究結果
[00:09:20.000 --> 00:09:27.000]  他說香港人一生平均有44年10個月14天是上網的
[00:09:27.000 --> 00:09:34.000]  如果以香港人的人均壽命是85歲去計算的話
[00:09:34.000 --> 00:09:41.000]  即是說香港人花了一生半生的時間在上網當中
[00:09:41.000 --> 00:09:44.000]  我們可能去上網購物,我們看串流
[00:09:44.000 --> 00:09:48.000]  我們在社交網站打機,工作或者上課
[00:09:48.000 --> 00:09:54.000]  我們的時間長時間浸在一個網絡世界裏面
[00:09:54.000 --> 00:09:56.000]  我們會去問一個問題
[00:09:56.000 --> 00:09:59.000]  我怎樣去保守自己的思想
[00:09:59.000 --> 00:10:05.000]  不被入侵,而是不經不覺地跟著世界走呢?
[00:10:05.000 --> 00:10:09.000]  我們就去看他詩篇的第二節
[00:10:09.000 --> 00:10:13.000]  他說相反,要話個律法是他的最愛
[00:10:13.000 --> 00:10:17.000]  要話個律法他就贏民眾
[00:10:17.000 --> 00:10:21.000]  我們見到「律法」這個字在這裏出現了兩次
[00:10:21.000 --> 00:10:25.000]  而當我們去看「就惹民眾」這個字
[00:10:25.000 --> 00:10:33.000]  他原文直譯是他的思想,他的律法,日間和晚上
[00:10:33.000 --> 00:10:36.000]  日間晚上即是代表甚麼?
[00:10:36.000 --> 00:10:39.000]  全部,即是每時每刻
[00:10:39.000 --> 00:10:41.000]  詩人用過甚麼方法呢?
[00:10:41.000 --> 00:10:46.000]  我可能暫且給個名字叫做「焦點轉移法」
[00:10:46.000 --> 00:10:52.000]  就是讓我們的思想從世界和網絡當中抽出來
[00:10:52.000 --> 00:10:56.000]  每時每刻浸在要話的律法當中
[00:10:56.000 --> 00:11:01.000]  每時每刻被神自己的說話去滋養
[00:11:01.000 --> 00:11:05.000]  詩人同時間用了一個圖像
[00:11:05.000 --> 00:11:08.000]  很立體地描繪出來
[00:11:08.000 --> 00:11:14.000]  他用了一棵樹栽在原址的水道旁
[00:11:14.000 --> 00:11:18.000]  我們其實讓一些充滿我們心思意念的
[00:11:18.000 --> 00:11:23.000]  不是一些世界的價值觀或者扭曲的思想
[00:11:23.000 --> 00:11:26.000]  而是以要話的律法去代替
[00:11:26.000 --> 00:11:28.000]  我們讓神祂自己的說話
[00:11:28.000 --> 00:11:33.000]  神祂自己的真理去充滿我們的生命
[00:11:33.000 --> 00:11:39.000]  而不至於留位置給一些不好的思想
[00:11:39.000 --> 00:11:46.000]  其實在當中我們知道地中海氣候和香港很不一樣
[00:11:46.000 --> 00:11:51.000]  地中海氣候是夏季的時候很炎熱和乾燥
[00:11:51.000 --> 00:11:55.000]  冬季的時候是溫和多雨
[00:11:55.000 --> 00:11:59.000]  所以如果樹要維持不枯乾
[00:11:59.000 --> 00:12:03.000]  要看它種在一個甚麼地方
[00:12:03.000 --> 00:12:06.000]  這個合適的地方就是溪水旁
[00:12:06.000 --> 00:12:10.000]  以至於這棵樹可以有足夠的水源
[00:12:10.000 --> 00:12:14.000]  不受到炎熱和中東乾旱的影響
[00:12:14.000 --> 00:12:17.000]  它的樹根可以長時間濕潤
[00:12:17.000 --> 00:12:21.000]  而可以按時結出果子狸
[00:12:21.000 --> 00:12:23.000]  葉子種不枯乾
[00:12:23.000 --> 00:12:27.000]  所以這棵樹在地中海氣候
[00:12:27.000 --> 00:12:30.000]  它的存活的必要性
[00:12:30.000 --> 00:12:34.000]  它就一定要在水的旁邊
[00:12:34.000 --> 00:12:37.000]  就如我們人生的生活
[00:12:37.000 --> 00:12:39.000]  我們在世的生活一樣
[00:12:39.000 --> 00:12:41.000]  我們屬靈的生命
[00:12:41.000 --> 00:12:43.000]  怎樣可以不至於枯乾
[00:12:43.000 --> 00:12:49.000]  我們同樣地是必須時刻浸在神的說話裡
[00:12:49.000 --> 00:12:52.000]  這個不是可有可無
[00:12:52.000 --> 00:12:53.000]  有空才算
[00:12:53.000 --> 00:12:57.000]  這是一個保命的秘訣
[00:12:57.000 --> 00:12:59.000]  在新的一年裡
[00:12:59.000 --> 00:13:05.000]  大家有沒有開始計劃如何讀神的說話
[00:13:05.000 --> 00:13:09.000]  將神的話語藏在心裡
[00:13:09.000 --> 00:13:11.000]  不知道大家有沒有參加
[00:13:11.000 --> 00:13:14.000]  31號的隨夕感恩見證會
[00:13:14.000 --> 00:13:16.000]  我聽了見證
[00:13:16.000 --> 00:13:18.000]  有一個姐妹分享
[00:13:18.000 --> 00:13:20.000]  她很感恩已經是第二年
[00:13:20.000 --> 00:13:24.000]  她完成了《環球聖經》的一年的讀經計劃
[00:13:24.000 --> 00:13:28.000]  我也聽到有一個抱崇的姐妹分享
[00:13:28.000 --> 00:13:31.000]  她說她是一個80後
[00:13:31.000 --> 00:13:33.000]  大家不要誤會80後
[00:13:33.000 --> 00:13:35.000]  她是1980年
[00:13:35.000 --> 00:13:39.000]  而她是80+的一個信徒
[00:13:39.000 --> 00:13:42.000]  她是80+的一個信徒
[00:13:42.000 --> 00:13:44.000]  但她說她已經完成了
[00:13:44.000 --> 00:13:48.000]  她是聽聖經的一個聖經計劃
[00:13:48.000 --> 00:13:50.000]  可能你會說
[00:13:50.000 --> 00:13:52.000]  其實我也知道
[00:13:52.000 --> 00:13:54.000]  我也知道要讀聖經
[00:13:54.000 --> 00:13:55.000]  要靈修
[00:13:55.000 --> 00:13:58.000]  但是我心靈願意
[00:13:58.000 --> 00:14:00.000]  我肉體願約
[00:14:00.000 --> 00:14:03.000]  這可能是我們經常會有的
[00:14:03.000 --> 00:14:05.000]  我們就會去看
[00:14:05.000 --> 00:14:08.000]  在《聖經經文》裡的這個字
[00:14:08.000 --> 00:14:11.000]  第三節裡的這個哉頌
[00:14:11.000 --> 00:14:13.000]  原來這個哉頌這個字
[00:14:13.000 --> 00:14:18.000]  在原文是一個被動式的動詞
[00:14:18.000 --> 00:14:21.000]  原來不是我們自己的哉頌
[00:14:21.000 --> 00:14:24.000]  而是被元丁去哉頌下去
[00:14:24.000 --> 00:14:26.000]  這個元丁就是上帝自己
[00:14:26.000 --> 00:14:30.000]  正如《耶利米書》這樣去說
[00:14:30.000 --> 00:14:31.000]  大家幫我一起去讀
[00:14:31.000 --> 00:14:34.000]  《耶利米書》17章7-8節
[00:14:54.000 --> 00:14:57.000]  在乾旱之年也不憂慮
[00:14:57.000 --> 00:15:00.000]  仍不停結果
[00:15:00.000 --> 00:15:03.000]  所以我們會知道一件事
[00:15:03.000 --> 00:15:05.000]  如果我們是立志
[00:15:05.000 --> 00:15:07.000]  我們是靠我們自己的時候
[00:15:07.000 --> 00:15:08.000]  是一定不行的
[00:15:08.000 --> 00:15:10.000]  我們要靠誰呢?
[00:15:10.000 --> 00:15:11.000]  我們要靠神
[00:15:11.000 --> 00:15:15.000]  所以我們可以很坦然地向神祈禱
[00:15:15.000 --> 00:15:16.000]  我說主啊
[00:15:16.000 --> 00:15:20.000]  我很想時刻浸在你自己的話語裡
[00:15:20.000 --> 00:15:25.000]  但是我知道我靠自己是不可能堅持到底
[00:15:25.000 --> 00:15:28.000]  求主你是幫助我
[00:15:28.000 --> 00:15:29.000]  我不知道大家
[00:15:29.000 --> 00:15:31.000]  你是真的去立志
[00:15:31.000 --> 00:15:33.000]  是去有讀經計劃
[00:15:33.000 --> 00:15:35.000]  或者是神的話語去進心的時候
[00:15:35.000 --> 00:15:38.000]  你有沒有去求神的幫助
[00:15:38.000 --> 00:15:40.000]  又或者你說有
[00:15:40.000 --> 00:15:44.000]  我們去問的一個問題就是
[00:15:44.000 --> 00:15:46.000]  我們有時候去經驗不到
[00:15:46.000 --> 00:15:48.000]  是因為我們沒有求
[00:15:48.000 --> 00:15:50.000]  還是什麼原因
[00:15:50.000 --> 00:15:52.000]  如果我們有求的時候
[00:15:52.000 --> 00:15:54.000]  請問你求了多少次?
[00:15:54.000 --> 00:15:55.000]  我第一次
[00:15:55.000 --> 00:15:56.000]  第二次
[00:15:56.000 --> 00:15:59.000]  接著我就停了
[00:15:59.000 --> 00:16:02.000]  我們去看信靠這個字
[00:16:02.000 --> 00:16:06.000]  其實在原文是一個未完成式的動詞
[00:16:06.000 --> 00:16:07.000]  代表什麼呢?
[00:16:07.000 --> 00:16:10.000]  我們要持續地去信靠
[00:16:10.000 --> 00:16:12.000]  我們失敗了
[00:16:12.000 --> 00:16:13.000]  不要緊
[00:16:13.000 --> 00:16:17.000]  重要的是我們有沒有持續去信靠
[00:16:17.000 --> 00:16:21.000]  繼續去求神去幫助我們
[00:16:21.000 --> 00:16:23.000]  而第二個去幫助我們
[00:16:23.000 --> 00:16:28.000]  時刻浸在神話語裡的秘訣是什麼呢?
[00:16:28.000 --> 00:16:31.000]  就是他在第二節裡
[00:16:31.000 --> 00:16:35.000]  要說的律法是他的最愛
[00:16:35.000 --> 00:16:41.000]  最愛這個字在原文是指愛慕和切慕
[00:16:41.000 --> 00:16:45.000]  他暗示他將所愛之人或者之物
[00:16:45.000 --> 00:16:48.000]  當作是他生命裡極重要
[00:16:48.000 --> 00:16:51.000]  最值得關注的對象
[00:16:51.000 --> 00:16:53.000]  所以在《環球聖經》裡
[00:16:53.000 --> 00:16:56.000]  他譯了做最愛
[00:16:56.000 --> 00:16:59.000]  那什麼是最愛呢?
[00:16:59.000 --> 00:17:03.000]  最愛就是當最愛在你面前的時候
[00:17:03.000 --> 00:17:05.000]  其他似好似愛的東西
[00:17:05.000 --> 00:17:07.000]  你都看不到和不在乎
[00:17:07.000 --> 00:17:10.000]  如果你的最愛是吃雪糕的時候
[00:17:10.000 --> 00:17:13.000]  其他很好吃的甜品放在你面前
[00:17:13.000 --> 00:17:14.000]  其實你都看不到
[00:17:14.000 --> 00:17:16.000]  你只能看到那杯雪糕
[00:17:16.000 --> 00:17:20.000]  所以我們眼中只能看到那個最愛
[00:17:20.000 --> 00:17:24.000]  最愛這個字其實裡面包含著
[00:17:24.000 --> 00:17:26.000]  有份喜樂的意思在其中
[00:17:26.000 --> 00:17:29.000]  代表是從我們內心裡發出來
[00:17:29.000 --> 00:17:33.000]  心裡湧流一份的喜樂在其中
[00:17:33.000 --> 00:17:37.000]  我有一個心理學班的學生
[00:17:37.000 --> 00:17:41.000]  其實他是一個癌症的病患者
[00:17:41.000 --> 00:17:43.000]  但是他一路上課的時候
[00:17:43.000 --> 00:17:45.000]  我從他的臉容上
[00:17:45.000 --> 00:17:48.000]  我看不到他有愁眉苦臉
[00:17:48.000 --> 00:17:50.000]  每一次我看到他的時候
[00:17:50.000 --> 00:17:51.000]  他都很興奮地跟我說
[00:17:51.000 --> 00:17:54.000]  他讀經和靈修很開心
[00:17:54.000 --> 00:17:57.000]  我不知道你有沒有浸你班的同學
[00:17:57.000 --> 00:17:59.000]  你去做靈修功課的時候
[00:17:59.000 --> 00:18:01.000]  你說你會很開心
[00:18:01.000 --> 00:18:05.000]  但是在他的追思會上的時候
[00:18:05.000 --> 00:18:07.000]  他丈夫分享了一句話
[00:18:07.000 --> 00:18:09.000]  他說他太太跟他說
[00:18:09.000 --> 00:18:14.000]  其實他的丈夫在他的生命裡排第二
[00:18:14.000 --> 00:18:17.000]  因為其實他的最愛是誰?
[00:18:17.000 --> 00:18:19.000]  是神
[00:18:19.000 --> 00:18:21.000]  而他最愛的詩歌就是
[00:18:21.000 --> 00:18:24.000]  「我心尊主偉大」
[00:18:24.000 --> 00:18:31.000]  因為他看神和神的話是他的最愛
[00:18:31.000 --> 00:18:34.000]  所以當他去讀經、靈修的時候
[00:18:34.000 --> 00:18:37.000]  他很喜樂和他很享受
[00:18:37.000 --> 00:18:40.000]  如果我們把讀經和靈修
[00:18:40.000 --> 00:18:44.000]  看作是一個功課或責任的時候
[00:18:44.000 --> 00:18:47.000]  我們會感覺到很枯燥或有壓力
[00:18:47.000 --> 00:18:52.000]  但是當我們看神的話語是我們最愛的時候
[00:18:52.000 --> 00:18:55.000]  我們就會享受在其中
[00:18:55.000 --> 00:18:57.000]  有色經學者這樣說
[00:18:57.000 --> 00:19:01.000]  他說有福的人對神的律法
[00:19:01.000 --> 00:19:04.000]  就好像年輕人讀情信
[00:19:04.000 --> 00:19:08.000]  一次又一次地閱讀和細著
[00:19:08.000 --> 00:19:13.000]  所以我們有福的人是怎樣呢?
[00:19:13.000 --> 00:19:16.000]  他是持續信靠神
[00:19:16.000 --> 00:19:19.000]  以神的話語為樂
[00:19:19.000 --> 00:19:24.000]  接著我們會看三至五節
[00:19:24.000 --> 00:19:27.000]  在三至五節裡
[00:19:27.000 --> 00:19:31.000]  我們看到詩人將兩幅圖畫放在我們面前
[00:19:31.000 --> 00:19:35.000]  第一個是剛才提及的樹
[00:19:35.000 --> 00:19:39.000]  另外一個是第四節的康丕
[00:19:39.000 --> 00:19:45.000]  詩人將這兩幅圖畫放在我們跟前的時候
[00:19:45.000 --> 00:19:48.000]  用來類比兩類的人
[00:19:48.000 --> 00:19:50.000]  就是有福的人和惡人
[00:19:50.000 --> 00:19:55.000]  而每幅圖畫都用了三種情況去描述
[00:19:55.000 --> 00:20:07.000]  我們先看有福的人像樹一樣栽種在水道旁
[00:20:07.000 --> 00:20:13.000]  而這棵樹不是一個裝飾的聖誕樹
[00:20:13.000 --> 00:20:17.000]  而是一個有生命的樹
[00:20:17.000 --> 00:20:20.000]  原來這棵樹很有生命力
[00:20:20.000 --> 00:20:25.000]  因為它是深深地紮根在當中
[00:20:25.000 --> 00:20:28.000]  而樹的根紮得很深的時候
[00:20:28.000 --> 00:20:30.000]  它可以很穩妥
[00:20:30.000 --> 00:20:33.000]  無論環境如何
[00:20:33.000 --> 00:20:36.000]  它仍然可以屹立不倒
[00:20:36.000 --> 00:20:40.000]  所以有福的人就像一棵樹一樣
[00:20:40.000 --> 00:20:44.000]  它是有茂盛的葉子
[00:20:44.000 --> 00:20:50.000]  而且它真的會結出類似的果子
[00:20:50.000 --> 00:20:53.000]  而有福的人做事會順利
[00:20:53.000 --> 00:20:59.000]  因為他所做的都是按照聖經的教導
[00:20:59.000 --> 00:21:08.000]  結果子是我們憐於上帝話語帶出來的結果
[00:21:08.000 --> 00:21:11.000]  我們會去問自己一個問題
[00:21:11.000 --> 00:21:16.000]  我有沒有讓神的說話去改變我的生命?
[00:21:16.000 --> 00:21:22.000]  而我有沒有竭力去明白神的旨意
[00:21:22.000 --> 00:21:26.000]  而將神的話語付諸行動?
[00:21:26.000 --> 00:21:29.000]  我們不單去聽道
[00:21:29.000 --> 00:21:32.000]  我們有沒有將神的道行出來
[00:21:32.000 --> 00:21:36.000]  我們不是跟從這個世界的思想
[00:21:36.000 --> 00:21:39.000]  我們不是行在這個世界的道路
[00:21:39.000 --> 00:21:42.000]  而是我們跟從上帝的旨意
[00:21:42.000 --> 00:21:46.000]  行出祂的道
[00:21:46.000 --> 00:21:51.000]  《雅各書》一章二十二至二十五節是這樣說的
[00:21:51.000 --> 00:21:53.000]  請大家幫我一起讀
[00:21:53.000 --> 00:21:56.000]  你們應該做行道的人
[00:21:56.000 --> 00:21:59.000]  不要只做聽道的人
[00:21:59.000 --> 00:22:05.000]  因為如果人只做聽道的人
[00:22:05.000 --> 00:22:07.000]  不做行道的人
[00:22:07.000 --> 00:22:11.000]  這個人就像對著鏡子
[00:22:11.000 --> 00:22:14.000]  看自己本來的面貌
[00:22:14.000 --> 00:22:16.000]  看過走開後
[00:22:16.000 --> 00:22:19.000]  馬上就忘記自己的樣子
[00:22:19.000 --> 00:22:25.000]  但是詳細察看那使人自由的完美律法
[00:22:25.000 --> 00:22:28.000]  並且時常遵守的人
[00:22:28.000 --> 00:22:31.000]  就不是聽了就忘掉
[00:22:31.000 --> 00:22:34.000]  而是實行出來的人
[00:22:34.000 --> 00:22:40.000]  這人就會在自己所做的事上蒙福
[00:22:40.000 --> 00:22:44.000]  我們喜愛讀上帝的說話
[00:22:44.000 --> 00:22:49.000]  不單單是追求知識的滿足
[00:22:49.000 --> 00:22:51.000]  而是我們要做什麼
[00:22:51.000 --> 00:22:54.000]  在二十五節他們說
[00:22:54.000 --> 00:22:57.000]  我們要詳細察看
[00:22:57.000 --> 00:23:03.000]  詳細察看這個字在原文有彎低腰的意思
[00:23:03.000 --> 00:23:06.000]  即是我們照鏡子時要很仔細
[00:23:06.000 --> 00:23:08.000]  當你照鏡子時要很仔細
[00:23:08.000 --> 00:23:11.000]  你會彎腰
[00:23:11.000 --> 00:23:15.000]  即是我們要停留在鏡子的面前
[00:23:15.000 --> 00:23:17.000]  很長時間去看
[00:23:17.000 --> 00:23:19.000]  否則我們很快就會忘記
[00:23:19.000 --> 00:23:22.000]  即是我們在每一天裡
[00:23:22.000 --> 00:23:24.000]  我們遇到一些經文
[00:23:24.000 --> 00:23:26.000]  是上帝向我們說話的時候
[00:23:26.000 --> 00:23:28.000]  我們停留在那裏
[00:23:28.000 --> 00:23:31.000]  不斷去思考
[00:23:31.000 --> 00:23:34.000]  直至被神去改變
[00:23:34.000 --> 00:23:40.000]  成為我們生命的一個部分
[00:23:40.000 --> 00:23:43.000]  而我們看另一個圖畫
[00:23:43.000 --> 00:23:45.000]  就是康丕
[00:23:45.000 --> 00:23:48.000]  康丕和墨子
[00:23:48.000 --> 00:23:51.000]  其實在外觀上很相似
[00:23:51.000 --> 00:23:57.000]  但在本質上截然不同
[00:23:57.000 --> 00:24:02.000]  其實我們去看的時候墨子是有重量的
[00:24:02.000 --> 00:24:05.000]  而且含有豐富的營養
[00:24:05.000 --> 00:24:08.000]  可以收入倉庫裏去作成物
[00:24:08.000 --> 00:24:10.000]  康丕是什麼呢?
[00:24:10.000 --> 00:24:13.000]  康丕是農夫去打谷的時候
[00:24:13.000 --> 00:24:15.000]  篩出來的殼皮
[00:24:15.000 --> 00:24:17.000]  所以它是輕飄飄
[00:24:17.000 --> 00:24:18.000]  沒有重量
[00:24:18.000 --> 00:24:20.000]  它沒有價值
[00:24:20.000 --> 00:24:23.000]  常常被人去凋棄和燒掉
[00:24:23.000 --> 00:24:26.000]  所以墨子其實是象徵
[00:24:26.000 --> 00:24:30.000]  我們有真實和有價值的生命和信仰
[00:24:30.000 --> 00:24:35.000]  而康丕是象徵著我們虛有其表
[00:24:35.000 --> 00:24:40.000]  只是虛假的信仰和一些沒用的事
[00:24:40.000 --> 00:24:46.000]  而這裏說康丕的三種情況是怎樣呢?
