
[00:00:00.000 --> 00:00:02.000]  各位朋友晚安
[00:02:22.600 --> 00:02:24.320]  因為很多的專家
[00:02:24.320 --> 00:02:28.920]  他們說的話基本上可以互相矛盾
[00:02:28.920 --> 00:02:32.720]  於是你真的不知道究竟想怎樣
[00:02:32.720 --> 00:02:34.360]  在那個監禁裏面
[00:02:34.360 --> 00:02:38.840]  我發現其實去請人
[00:02:38.840 --> 00:02:44.800]  現在有眼與口鼻都請
[00:02:44.800 --> 00:02:46.200]  因為根本不夠人
[00:02:46.200 --> 00:02:48.200]  但是有些時候
[00:02:48.200 --> 00:02:51.640]  其實飛來的履歷
[00:02:51.640 --> 00:02:54.080]  真的眼前一亮
[00:02:54.080 --> 00:02:55.440]  是很好的
[00:02:55.440 --> 00:02:57.440]  但不知道為什麼
[00:02:57.440 --> 00:03:00.520]  過試用期都過不了就糟蹋了
[00:03:00.520 --> 00:03:02.960]  因為他來到做事是露底的
[00:03:02.960 --> 00:03:04.200]  簡單來說
[00:03:04.200 --> 00:03:07.520]  在職場裏面發現都有這樣的
[00:03:07.520 --> 00:03:08.680]  我想你都有共鳴的
[00:03:08.680 --> 00:03:12.920]  叫做「講天下無敵,做無能為力」
[00:03:12.920 --> 00:03:15.560]  原來有很多人都是有點遺憾
[00:03:15.560 --> 00:03:19.320]  簡單來說就是沒有用心去做事
[00:03:19.320 --> 00:03:22.680]  於是我們回到這一段經文
[00:03:22.680 --> 00:03:30.880]  裏面其實保羅真的發現他是愛之心責之切
[00:03:30.880 --> 00:03:34.480]  他覺得我來不了也好
[00:03:34.480 --> 00:03:39.880]  我怎樣都要猜我的差不多是他的兒子
[00:03:39.880 --> 00:03:44.640]  用卜音生他的提摩泰去傳口信
[00:03:44.640 --> 00:03:47.840]  所以《聖經學者》說
[00:03:47.840 --> 00:03:52.400]  哥倫多教會是保羅親自去建立
[00:03:52.400 --> 00:03:54.040]  和生出來的
[00:03:54.040 --> 00:03:56.360]  而且他真的愛這間教會
[00:03:56.360 --> 00:03:58.520]  他寫過四封信去
[00:03:58.520 --> 00:04:01.240]  而《聖經》裏編了兩封信
[00:04:01.240 --> 00:04:02.960]  是今時今日我們讀的
[00:04:02.960 --> 00:04:07.160]  其中一個就是哥倫多前書和後書
[00:04:07.160 --> 00:04:14.320]  我們會發現保羅內心是很責心的
[00:04:14.320 --> 00:04:16.640]  究竟發生了什麼事呢
[00:04:16.640 --> 00:04:24.640]  我認為這句說話道盡了我們人世間裏面很多的問題
[00:04:24.640 --> 00:04:31.120]  剛才我都很感動領師的姊妹在禱告裏面
[00:04:31.120 --> 00:04:39.680]  她說求神讓我們一起用愛去化解這個世界的仇恨
[00:04:39.680 --> 00:04:42.120]  當我們唱詩的時候
[00:04:42.120 --> 00:04:45.960]  有句說話令到我很安慰
[00:04:45.960 --> 00:04:50.480]  「讓不朽溫暖的真愛療癒痛楚」
[00:04:50.480 --> 00:04:53.680]  所以最後那首歌很安慰
[00:04:53.680 --> 00:04:55.720]  「以愛還愛」
[00:04:55.720 --> 00:04:57.680]  以誰的愛呢
[00:04:57.680 --> 00:04:59.720]  以天父的愛
[00:04:59.720 --> 00:05:02.440]  我們去進入我們的生活裏面
[00:05:02.440 --> 00:05:04.880]  去還天父怎樣愛我們
[00:05:04.880 --> 00:05:09.160]  你會發現保羅在這裏用了一個人物
[00:05:09.160 --> 00:05:12.840]  或者用一個我們比較能夠體會的
[00:05:12.840 --> 00:05:14.240]  就是叫「父」
[00:05:14.240 --> 00:05:15.880]  「為父」
[00:05:15.880 --> 00:05:18.440]  這個形象或者metapod
[00:05:18.440 --> 00:05:21.160]  但不等於我們在座的姊妹
[00:05:21.160 --> 00:05:24.720]  可以說「與我無關」
[00:05:24.720 --> 00:05:27.560]  其實你一看就看到
[00:05:27.560 --> 00:05:31.280]  那個「師父」是沒有性別之分的
[00:05:31.280 --> 00:05:35.160]  所以她叫我們不要學「師父」這麼簡單
[00:05:35.160 --> 00:05:40.240]  還真的要悠心悠肺去學「為父」
[00:05:40.240 --> 00:05:45.880]  「為父」好像是父母的愛
[00:05:45.880 --> 00:05:51.520]  用父母的愛或者什麼愛呢
[00:05:51.520 --> 00:05:56.160]  如果我們剛才說的就是天父對我們的愛
[00:05:56.160 --> 00:06:01.520]  那個愛在我們的基督信仰裏面就是信忘愛
[00:06:01.520 --> 00:06:06.400]  怎樣讓人多一點信心多一點盼望
[00:06:06.400 --> 00:06:07.920]  尤其是在職場裏面
[00:06:07.920 --> 00:06:10.080]  大家都覺得是很冰冷的
[00:06:10.080 --> 00:06:12.200]  今天我跟大家說
[00:06:12.200 --> 00:06:14.600]  其實是可以多一份溫度的
[00:06:14.600 --> 00:06:19.360]  就爭在我們用什麼態度去進入我們的工作間
[00:06:19.360 --> 00:06:24.400]  不如我們一起讀一讀這個經文好嗎
[00:06:24.400 --> 00:06:29.480]  如果大家有自己的智能電話都可以打開來
[00:06:29.480 --> 00:06:31.640]  不過不要順便看其他信息
[00:06:31.640 --> 00:06:35.760]  看聖經的新標點和合本
[00:06:35.760 --> 00:06:38.440]  也可以看這個屏幕
[00:06:38.440 --> 00:06:41.080]  我們一起讀一讀好嗎
[00:06:41.080 --> 00:06:45.040]  我寫者說:不是叫你們羞愧
[00:06:45.040 --> 00:06:47.280]  乃是警戒你們
[00:06:47.280 --> 00:06:50.920]  好象我所親愛的兒女一樣
[00:06:50.920 --> 00:06:55.160]  你們學基督的師父需有一萬
[00:06:55.160 --> 00:06:57.720]  為父的卻是不多
[00:06:57.720 --> 00:07:02.480]  因我在基督耶穌裏用福音聲料你們
[00:07:02.480 --> 00:07:05.040]  所以我求你們效法我
[00:07:05.040 --> 00:07:09.920]  因此我已打發提摩太到你們那裏去
[00:07:09.920 --> 00:07:15.440]  他在主裏面是我所親愛有忠心的兒子
[00:07:15.440 --> 00:07:17.440]  他必提醒你們
[00:07:17.440 --> 00:07:21.280]  紀念我在基督裏怎樣行事
[00:07:21.280 --> 00:07:26.000]  在各處作教會中怎樣教導人
[00:07:26.000 --> 00:07:28.400]  有些人自高自大
[00:07:28.400 --> 00:07:31.560]  以為我不到你們那裏去
[00:07:31.560 --> 00:07:33.840]  然而只若許我
[00:07:33.840 --> 00:07:36.560]  我必快到你們那裏去
[00:07:36.560 --> 00:07:38.760]  並且我所要知道的
[00:07:38.760 --> 00:07:43.320]  不是那些自高自大的人的言語
[00:07:43.320 --> 00:07:45.440]  乃是他們的權能
[00:07:45.440 --> 00:07:48.760]  因為神的國不在乎言語
[00:07:48.760 --> 00:07:50.920]  乃在乎權能
[00:07:50.920 --> 00:07:53.560]  你們願意怎麽樣呢
[00:07:53.560 --> 00:07:58.600]  是願意我帶著形象到你們那裏去呢
[00:07:58.600 --> 00:08:03.440]  還是要我存慈愛溫柔的心呢
[00:08:03.440 --> 00:08:06.760]  所以你會發現到最後那一句
[00:08:06.760 --> 00:08:14.200]  你就知道保羅為何好像是那麽重的語氣
[00:08:14.200 --> 00:08:17.920]  有多少像我們小時候或現在為父母
[00:08:17.920 --> 00:08:19.680]  有時真是想用藤條打他
[00:08:19.680 --> 00:08:20.640]  再不聽話
[00:08:20.640 --> 00:08:23.160]  究竟你是否想我用藤條來打你
[00:08:23.160 --> 00:08:25.200]  還是想我抱著你呢
[00:08:25.200 --> 00:08:27.360]  保羅是否在最後這樣說
[00:08:27.360 --> 00:08:29.920]  所以你會發現
[00:08:29.920 --> 00:08:33.400]  這才是一個很重要的問題
[00:08:33.400 --> 00:08:37.600]  這個問題是大致上
[00:08:37.600 --> 00:08:44.080]  好像保羅來到第四章
[00:08:44.080 --> 00:08:49.120]  突然之間很溫柔地勸誡我們
[00:08:49.120 --> 00:08:50.040]  為甚麼呢
[00:08:50.040 --> 00:08:52.840]  一開始他已經說
[00:08:52.840 --> 00:08:55.480]  我寫這麽重的話
[00:08:55.480 --> 00:08:57.720]  不是想羞愧你們
[00:08:57.720 --> 00:08:59.960]  不是想令你們不舒服
[00:08:59.960 --> 00:09:04.200]  又或者覺得很沒面子 因為你做錯了
[00:09:04.200 --> 00:09:07.000]  而是我想警戒你
[00:09:07.000 --> 00:09:08.840]  其實是真的很重要
[00:09:08.840 --> 00:09:10.400]  在你的人生裏面
[00:09:10.400 --> 00:09:12.760]  你可能在路上
[00:09:12.760 --> 00:09:16.960]  沿途會遇到很多能人意事
[00:09:16.960 --> 00:09:18.280]  很懂事的
[00:09:18.280 --> 00:09:19.840]  但保羅跟你說
[00:09:19.840 --> 00:09:23.560]  當然這個已經是不錯的
[00:09:23.560 --> 00:09:26.240]  因為現在這個世界真是有很多人
[00:09:26.240 --> 00:09:27.280]  是有點膽小的
[00:09:27.280 --> 00:09:28.960]  只有「催」字
[00:09:28.960 --> 00:09:30.360]  其實你多問他兩句
[00:09:30.360 --> 00:09:33.000]  其實他已經露底了
[00:09:33.000 --> 00:09:33.960]  但你會發現
[00:09:33.960 --> 00:09:35.360]  原來真真正正
[00:09:35.360 --> 00:09:36.280]  在你的人生裏面
[00:09:36.280 --> 00:09:38.840]  你會遇到很多能人意事
[00:09:38.840 --> 00:09:41.120]  懂事的人
[00:09:41.120 --> 00:09:44.000]  但是他想告訴你
[00:09:44.000 --> 00:09:47.120]  遇到父親真的不多
[00:09:47.120 --> 00:09:50.240]  「為父的心」真的不多
[00:09:50.240 --> 00:09:52.680]  最近我的小朋友
[00:09:52.680 --> 00:09:54.640]  他也二十歲了
[00:09:54.640 --> 00:09:56.320]  考到牌照
[00:09:56.320 --> 00:09:57.760]  考到牌照
[00:09:57.760 --> 00:10:02.480]  師父就很開心
[00:10:02.480 --> 00:10:05.840]  我叫他
[00:10:05.840 --> 00:10:08.160]  師父也很有心教你
[00:10:08.160 --> 00:10:11.280]  你有沒有請他喝杯茶
[00:10:11.280 --> 00:10:12.560]  是沒有的
[00:10:12.560 --> 00:10:14.160]  因為他說
[00:10:14.160 --> 00:10:15.720]  其實我付這麼多錢
[00:10:15.720 --> 00:10:17.560]  他當然要教我
[00:10:17.560 --> 00:10:18.800]  教會我
[00:10:18.800 --> 00:10:20.600]  那我不懂考牌照
[00:10:20.600 --> 00:10:23.680]  原來關係只是懂與不懂
[00:10:23.680 --> 00:10:26.720]  而且真是一段時間
[00:10:26.720 --> 00:10:29.560]  當然我兒子順便也說了
[00:10:29.560 --> 00:10:31.120]  另一個場景
[00:10:31.120 --> 00:10:34.240]  因為那個教車師傅
[00:10:34.240 --> 00:10:36.320]  他在法國醫院
[00:10:36.320 --> 00:10:38.160]  載他們去寶馬山道
[00:10:38.160 --> 00:10:40.680]  原來裏面還有另外一個
[00:10:40.680 --> 00:10:42.000]  考車的同學
[00:10:42.000 --> 00:10:43.880]  不過他是中年人
[00:10:43.880 --> 00:10:46.680]  但中年人考不到
[00:10:46.680 --> 00:10:48.440]  兒子說
[00:10:48.440 --> 00:10:51.600]  他說教車師傅載他們下山
[00:10:51.600 --> 00:10:54.920]  沿途真是「炒黑木蟹」
[00:10:54.920 --> 00:10:57.200]  不斷罵
[00:10:57.200 --> 00:10:59.000]  我已經叫了你
[00:10:59.000 --> 00:11:01.160]  這麼容易你也不懂
[00:11:01.160 --> 00:11:04.080]  沿途那個中年人
[00:11:04.080 --> 00:11:04.920]  也是沒話說
[00:11:04.920 --> 00:11:06.160]  低著頭
[00:11:06.160 --> 00:11:10.320]  真是覺得很不開心之外
[00:11:10.320 --> 00:11:12.840]  你就會發現這個世界
[00:11:12.840 --> 00:11:15.800]  誰是會照顧你的心靈的
[00:11:15.800 --> 00:11:16.840]  需要多一點
[00:11:16.840 --> 00:11:20.120]  或者只懂得教會你
[00:11:20.120 --> 00:11:22.080]  能否考試
[00:11:22.080 --> 00:11:24.720]  所以我經常都認為
[00:11:24.720 --> 00:11:29.400]  老師和教書是可以兩回事
[00:11:29.400 --> 00:11:32.000]  教書是教好他
[00:11:32.000 --> 00:11:34.440]  拿多少顆星星
[00:11:34.440 --> 00:11:36.280]  其實他可以不將自己
[00:11:36.280 --> 00:11:38.480]  成為老師這個層面
[00:11:38.480 --> 00:11:39.680]  老師是甚麼
[00:11:39.680 --> 00:11:41.840]  老師是為人師表
[00:11:41.840 --> 00:11:44.840]  你的行事為人也在影響他
[00:11:44.840 --> 00:11:45.760]  換句話說
[00:11:45.760 --> 00:11:49.920]  我們去追求我們的過程
[00:11:49.920 --> 00:11:54.080]  一生裏面保羅是要說
[00:11:54.080 --> 00:11:58.280]  你不是追求師傅
[00:11:58.280 --> 00:12:02.080]  甚至因為在哥倫多教會出現了問題
[00:12:02.080 --> 00:12:05.560]  令到他要寫信去警戒他
[00:12:05.560 --> 00:12:07.480]  所以由 2009 年開始
[00:12:07.480 --> 00:12:08.880]  我要寫這句說話
[00:12:08.880 --> 00:12:10.560]  放在我的辦公室
[00:12:10.560 --> 00:12:11.840]  警戒自己
[00:12:11.840 --> 00:12:14.000]  當自己發怒
[00:12:14.000 --> 00:12:16.760]  或者大言不慚
[00:12:16.760 --> 00:12:19.640]  或者令到同事
[00:12:19.640 --> 00:12:21.240]  或者我說話會得罪別人
[00:12:21.240 --> 00:12:23.320]  令到他們沒有尊嚴
[00:12:23.320 --> 00:12:25.800]  我就會立即看一看
[00:12:25.800 --> 00:12:28.160]  師傅須有一晚
[00:12:28.160 --> 00:12:31.160]  為父的卻是不當
[00:12:31.160 --> 00:12:33.760]  即是你用甚麼心態
[00:12:33.760 --> 00:12:36.640]  以及真的當對方是一個人
[00:12:36.640 --> 00:12:38.480]  他不是賺錢的機器
[00:12:38.480 --> 00:12:40.640]  他不是舌巴拿羅斯批
[00:12:40.640 --> 00:12:42.080]  他不是一個工具
[00:12:42.080 --> 00:12:43.920]  他是一個人
[00:12:43.920 --> 00:12:49.120]  這個人是按照上帝的形象來創造
[00:12:49.120 --> 00:12:51.000]  所以他有尊嚴
[00:12:51.000 --> 00:12:55.040]  還有他是獨特的他
[00:12:55.040 --> 00:12:56.960]  我們每個人的手指毛都不一樣
[00:12:56.960 --> 00:12:58.600]  DNA 都不一樣
[00:12:58.600 --> 00:13:01.120]  上帝尚且這麼看得起他
[00:13:01.120 --> 00:13:05.280]  我們有甚麼原因看不起人
[00:13:05.280 --> 00:13:06.800]  所以你會發現
[00:13:06.800 --> 00:13:09.760]  保羅在這裏是啞牙切齒的
[00:13:09.760 --> 00:13:13.360]  他啞牙切齒其實是想說甚麼呢
[00:13:13.360 --> 00:13:14.840]  我們先看
[00:13:14.840 --> 00:13:19.280]  原來在猶太人的傳統裏面
[00:13:19.280 --> 00:13:21.680]  即是一些家底比較好的
[00:13:21.680 --> 00:13:25.280]  真的會在家裏聘請一些奴隸
[00:13:25.280 --> 00:13:27.600]  有些奴隸沒有知識的
[00:13:27.600 --> 00:13:30.480]  就幫人進門口洗腳
[00:13:30.480 --> 00:13:33.160]  因為腳是髒的
[00:13:33.160 --> 00:13:36.160]  很多細菌都是從那裏來的
[00:13:36.160 --> 00:13:39.960]  原來奴隸都有一些有知識的人
[00:13:39.960 --> 00:13:41.680]  但意理未就是這樣
[00:13:41.680 --> 00:13:44.360]  即是那些亡國奴做了奴隸
[00:13:44.360 --> 00:13:45.960]  是有知識的
[00:13:45.960 --> 00:13:51.440]  這些有知識的人就是在這樣的家庭裏面做甚麼
[00:13:51.440 --> 00:13:53.680]  做師傅
[00:13:53.680 --> 00:13:57.120]  就是去看著這個少主
[00:13:57.120 --> 00:13:59.920]  所以他們的心態
[00:13:59.920 --> 00:14:02.080]  即是他們的習慣是甚麼
[00:14:02.080 --> 00:14:04.120]  當然不會跟主人說
[00:14:04.120 --> 00:14:06.360]  少主真的做得幾好等等
[00:14:06.360 --> 00:14:08.200]  少主做到十樣好
[00:14:08.200 --> 00:14:11.200]  有一樣不好他會擴大那一樣
[00:14:11.200 --> 00:14:14.360]  所以他們專門挑剔的
[00:14:14.360 --> 00:14:16.360]  專門挑撥離間的
[00:14:16.360 --> 00:14:18.000]  這些師傅的角色
[00:14:18.000 --> 00:14:19.240]  他們是懂事的
[00:14:19.240 --> 00:14:22.240]  不過就是搞搞震的
[00:14:22.240 --> 00:14:27.200]  總之就是要表示自己厲害
[00:14:27.200 --> 00:14:29.680]  你會發現
[00:14:29.680 --> 00:14:31.680]  現在這個年代
[00:14:31.680 --> 00:14:33.920]  其實師傅多不多
[00:14:33.920 --> 00:14:36.720]  我在疫情裏面沒甚麼做
[00:14:36.720 --> 00:14:37.840]  看了一本書
[00:14:37.840 --> 00:14:39.840]  叫《疫後大未來》
[00:14:39.840 --> 00:14:41.640]  都建議大家看
[00:14:41.640 --> 00:14:47.200]  紐約大學商學院教授Skot Galloway
[00:14:47.200 --> 00:14:52.520]  可以說十八世紀最大發明就是蒸氣
[00:14:52.520 --> 00:14:55.960]  十九世紀最大發明就是電力
[00:14:55.960 --> 00:14:57.960]  最近電力出事了
[00:14:57.960 --> 00:15:01.680]  二十世紀最大發明是科技
[00:15:01.680 --> 00:15:04.240]  所以今時今日其實沒有東西可以騙到你
[00:15:04.240 --> 00:15:06.240]  因為有搜尋器
[00:15:06.240 --> 00:15:11.720]  以及有Aggregator 即是Amazon、Google
[00:15:11.720 --> 00:15:14.400]  所以Google其實是一個妙思淫
[00:15:14.400 --> 00:15:16.400]  所以現在這些大學
[00:15:16.400 --> 00:15:19.280]  因為疫情裏面社交隔離
[00:15:19.280 --> 00:15:22.480]  之前還有其他的事件
[00:15:22.480 --> 00:15:25.720]  大學基本上學生都沒有上課
[00:15:25.720 --> 00:15:27.960]  所以你的大學多大是沒有用的
[00:15:27.960 --> 00:15:29.960]  但等不等於那些人學不到東西呢
[00:15:29.960 --> 00:15:31.400]  不等於
[00:15:31.400 --> 00:15:34.840]  現在甚至可能未來十年一定會出現的
[00:15:34.840 --> 00:15:36.840]  你不是在一間大學畢業
[00:15:36.840 --> 00:15:40.360]  你是在眾多很厲害的大學
[00:15:40.360 --> 00:15:43.320]  而每一間大學它最厲害的科
[00:15:43.320 --> 00:15:44.520]  你上了課
[00:15:44.520 --> 00:15:50.400]  然後你的履歷是NFT
[00:15:50.400 --> 00:15:54.640]  然後最厲害的是有僱主請就行了
[00:15:54.640 --> 00:15:59.160]  所以你會知道將來這個世界跟現在一樣
[00:15:59.160 --> 00:16:03.560]  其實科技讓我們知識氾濫
[00:16:03.560 --> 00:16:08.280]  而這種知識氾濫才在挑戰我們的心態
[00:16:08.280 --> 00:16:10.640]  做人處世的態度
[00:16:10.640 --> 00:16:14.120]  或者在家裏面不要輕易罵兒子
[00:16:14.120 --> 00:16:16.560]  「你一坨屎」
[00:16:16.560 --> 00:16:18.240]  「生個叉燒就生你」
[00:16:18.240 --> 00:16:20.520]  「一坨屎」應該是職場說得多些
[00:16:20.520 --> 00:16:22.000]  我小時候
[00:16:22.000 --> 00:16:25.360]  我的老師罵我是「一坨泥」
[00:16:25.360 --> 00:16:27.520]  但要多謝他
[00:16:27.520 --> 00:16:29.400]  因為他拿走了我的尊嚴
[00:16:29.400 --> 00:16:31.080]  我要取回自己的志氣
[00:16:31.080 --> 00:16:33.520]  所以百分圖強
[00:16:33.520 --> 00:16:35.880]  當然獨極都不是很好
[00:16:35.880 --> 00:16:40.440]  但是原來有些時候
[00:16:40.440 --> 00:16:48.160]  你用這種心態去貶低別人
[00:16:48.160 --> 00:16:49.680]  抬高自己
[00:16:49.680 --> 00:16:52.080]  這不是大家共同的經驗
[00:16:52.080 --> 00:16:56.960]  這就是保羅說的「自高自大」
[00:16:56.960 --> 00:17:00.480]  原來師傅是真的「自高自大」
[00:17:00.480 --> 00:17:05.080]  原來師傅在這裏也說了兩次
[00:17:05.080 --> 00:17:07.000]  「自高自大的」
[00:17:07.000 --> 00:17:10.160]  但是其實是不止的
[00:17:10.160 --> 00:17:16.840]  如果大家用你的智能手機
[00:17:16.840 --> 00:17:19.320]  有聖經的軟件
[00:17:19.320 --> 00:17:21.520]  你可以很快地
[00:17:21.520 --> 00:17:26.480]  我可以跟大家提到
[00:17:26.480 --> 00:17:28.760]  其實哥倫多教會發生甚麼事
[00:17:28.760 --> 00:17:32.480]  由第一章第十至十三節
[00:17:32.480 --> 00:17:35.040]  裏面保羅已經罵他們
[00:17:35.040 --> 00:17:38.520]  「你們中間不可分黨」
[00:17:38.520 --> 00:17:42.760]  「只要一心一意彼此相合」
[00:17:42.760 --> 00:17:44.520]  接著他又說「你們中間」
[00:17:44.520 --> 00:17:47.400]  「我是屬誰的」
[00:17:47.400 --> 00:17:52.160]  「你們中間有紛爭」
[00:17:52.160 --> 00:17:55.280]  接著保羅說
[00:17:55.280 --> 00:17:56.480]  「我想跟你說」
[00:17:56.480 --> 00:17:58.000]  「屬誰都沒有用」
[00:17:58.000 --> 00:18:00.720]  「我是屬基督的」
[00:18:00.720 --> 00:18:02.840]  「基督是分開的嗎」
[00:18:02.840 --> 00:18:06.840]  「保羅為你們釘過十字架嗎」
[00:18:06.840 --> 00:18:10.760]  「你們是奉保羅的名受洗的嗎」
[00:18:10.760 --> 00:18:12.400]  明天你們教會受洗
[00:18:12.400 --> 00:18:15.440]  金針火眼聽一聽
[00:18:15.440 --> 00:18:18.520]  牧師說是奉誰受洗
[00:18:18.520 --> 00:18:20.240]  是不是奉人受洗的
[00:18:20.240 --> 00:18:22.040]  不是奉某一個權力受洗的
[00:18:22.040 --> 00:18:24.240]  是奉基督受洗的
[00:18:24.240 --> 00:18:28.800]  所以第一個問題出現是甚麼
[00:18:28.800 --> 00:18:35.320]  保羅在剛才四章之前
[00:18:35.320 --> 00:18:39.320]  由一章到四章十二節之前
[00:18:39.320 --> 00:18:41.800]  哥倫多教會出現的問題
[00:18:41.800 --> 00:18:43.160]  我們一起虛心一點
[00:18:43.160 --> 00:18:45.280]  去想一想在我們的生活
[00:18:45.280 --> 00:18:46.520]  或者教會裏面
[00:18:46.520 --> 00:18:47.840]  或者信徒生活裏面
[00:18:47.840 --> 00:18:49.840]  有沒有出現這些問題
[00:18:49.840 --> 00:18:53.520]  保羅這封信不是寫給教外人的
[00:18:53.520 --> 00:18:57.200]  是寫給主裏面的肢體
[00:18:57.200 --> 00:18:59.200]  所以保羅就說
[00:18:59.200 --> 00:19:02.080]  你們除了分黨、分僧之外
[00:19:02.080 --> 00:19:03.200]  還有甚麼
[00:19:03.200 --> 00:19:04.800]  哥倫多前書的第三章
[00:19:04.800 --> 00:19:07.200]  第三至四節
[00:19:07.200 --> 00:19:08.320]  我想告訴你
[00:19:08.320 --> 00:19:09.320]  你信了耶穌
[00:19:09.320 --> 00:19:11.040]  你仍然是屬於肉體的
[00:19:11.040 --> 00:19:15.160]  因為你們中間有窒盜分僧
[00:19:15.160 --> 00:19:19.720]  仍然是有人不妥對方的
[00:19:19.720 --> 00:19:24.480]  接著四章三至五節
[00:19:24.480 --> 00:19:25.640]  他說甚麼
[00:19:25.640 --> 00:19:29.760]  因為在信徒之間出現了論斷
[00:19:29.760 --> 00:19:30.840]  我被你的論斷
[00:19:30.840 --> 00:19:32.480]  或者被別人論斷
[00:19:32.480 --> 00:19:34.640]  我都以為是極少的事
[00:19:34.640 --> 00:19:35.280]  他說甚麼
[00:19:35.280 --> 00:19:37.960]  連我自己都不論斷自己
[00:19:37.960 --> 00:19:40.400]  雖然我覺得自己沒有錯
[00:19:40.400 --> 00:19:43.560]  但是我都不會因此而輕易
[00:19:43.560 --> 00:19:45.280]  我想說判斷那個是誰
[00:19:45.280 --> 00:19:47.000]  判斷那個是主
[00:19:47.000 --> 00:19:48.480]  不是任何人
[00:19:48.480 --> 00:19:50.200]  你有甚麼資格去論斷別人
[00:19:50.200 --> 00:19:53.960]  保羅叫我們直等到基督的再來
[00:19:53.960 --> 00:19:56.880]  要有很多EQ
[00:19:56.880 --> 00:20:01.520]  接著才到四章十八、十九節
[00:20:01.520 --> 00:20:03.400]  我想跟大家說
[00:20:03.400 --> 00:20:06.200]  保羅在說他們至高至大之前
[00:20:06.200 --> 00:20:08.360]  其實已經出事了
[00:20:08.360 --> 00:20:11.160]  分僧、分黨、分派
[00:20:11.160 --> 00:20:14.040]  以及互相的論斷
[00:20:14.040 --> 00:20:16.800]  所以你會發現
[00:20:16.800 --> 00:20:19.760]  保羅在這裡說
[00:20:19.760 --> 00:20:25.600]  我們不可以追求這種的生態
[00:20:25.600 --> 00:20:29.000]  言語是否好像兩刃的劍
[00:20:29.000 --> 00:20:30.440]  可以詛咒人
[00:20:30.440 --> 00:20:33.240]  也可以破壞人
[00:20:33.240 --> 00:20:34.920]  很多家庭的倫理
[00:20:34.920 --> 00:20:37.040]  很多家庭的傷害
[00:20:37.040 --> 00:20:39.080]  都是一把口
[00:20:39.080 --> 00:20:42.320]  所以是覆水難收
[00:20:42.320 --> 00:20:44.520]  所以保羅在這裡
[00:20:44.520 --> 00:20:48.120]  叫我們不要說話
[00:20:48.120 --> 00:20:49.440]  保羅在這裡責備的
[00:20:49.440 --> 00:20:52.920]  就是說那些令人紛爭
[00:20:52.920 --> 00:20:56.400]  令人互相嫉妒
[00:20:56.400 --> 00:20:59.240]  批評、傲慢的說話
[00:20:59.240 --> 00:21:00.520]  所以在職場裡面
[00:21:00.520 --> 00:21:04.400]  不知道大家有沒有聽過職場的ABC
[00:21:04.400 --> 00:21:07.000]  職場ABC是甚麼
[00:21:07.000 --> 00:21:10.480]  就是Erogan
[00:21:10.480 --> 00:21:13.760]  就是傲慢
