
[00:00:00.000 --> 00:00:03.280]  今日我們再次上到登山報訓第二段的經文
[00:02:28.920 --> 00:02:31.280]  所以很多的高中學生
[00:02:31.280 --> 00:02:34.800]  就不斷地去參與很多捐血的活動
[00:02:34.800 --> 00:02:38.160]  這個調查出來的時候突然間發覺
[00:02:38.160 --> 00:02:40.640]  原來學生很多時候都很懂得
[00:02:40.640 --> 00:02:44.360]  是百轉一些的外在的表達
[00:02:44.360 --> 00:02:48.960]  來尋找一些自己能夠讀到大學的機會
[00:02:50.640 --> 00:02:52.640]  當我看到這個報道的時候就會想到
[00:02:52.640 --> 00:02:55.440]  沒錯很多時候學生他們都想表達出
[00:02:55.440 --> 00:02:57.920]  關心社會的那種心
[00:02:57.920 --> 00:03:01.600]  但是捐血不等於一個學生
[00:03:01.600 --> 00:03:04.120]  就是真實地關心社會
[00:03:04.120 --> 00:03:07.240]  可能偏偏是相反都未定
[00:03:07.240 --> 00:03:09.360]  或者他只是關心自己
[00:03:09.360 --> 00:03:12.560]  而用一些的方法去表達出來
[00:03:12.560 --> 00:03:15.800]  很多時候我們都會體會到在社會上面
[00:03:15.800 --> 00:03:19.680]  有很多不同的表面美善的行動
[00:03:19.680 --> 00:03:24.000]  不一定是反映出他真正內心的狀況
[00:03:24.000 --> 00:03:26.440]  到了某一些的處境
[00:03:26.440 --> 00:03:28.560]  他不需要這樣表達的時候
[00:03:28.560 --> 00:03:31.760]  可能他的表達是剛剛相反
[00:03:31.760 --> 00:03:36.080]  在聖地裏面當主耶穌在登山補訓
[00:03:36.080 --> 00:03:38.600]  來勉勵他的門徒的時候
[00:03:38.600 --> 00:03:41.160]  很清楚是要求他的門徒
[00:03:41.160 --> 00:03:45.360]  是從心裏面誠實聽從主
[00:03:46.280 --> 00:03:48.440]  明白神的旨意是如何
[00:03:48.440 --> 00:03:50.160]  在明白之餘
[00:03:50.160 --> 00:03:54.440]  又能夠去逃避一些所謂愛在的主義
[00:03:54.440 --> 00:03:57.640]  而是誠實地聽從主
[00:03:57.640 --> 00:04:01.480]  來到登山補訓的這一段經文的時候
[00:04:01.480 --> 00:04:05.320]  聖經就很清楚講到主耶穌要勉勵我們
[00:04:05.320 --> 00:04:08.720]  要逃避那些法理錯人的異議
[00:04:08.720 --> 00:04:12.520]  以致我們能夠真正進入天國
[00:04:12.880 --> 00:04:15.840]  能夠可以真實地作主的門徒
[00:04:15.840 --> 00:04:19.560]  所以我們思想主耶穌是如何來勉勵我們
[00:04:19.560 --> 00:04:21.960]  是誠實地聽從主
[00:04:21.960 --> 00:04:24.640]  在第十七節開始的時候
[00:04:24.640 --> 00:04:26.800]  主耶穌就清楚宣告
[00:04:26.800 --> 00:04:30.960]  他來到世上是承傳神的律法
[00:04:30.960 --> 00:04:32.360]  第十七節
[00:04:32.360 --> 00:04:36.880]  「你們不要以為我來是要廢除律法和先知
[00:04:36.880 --> 00:04:40.760]  我來不是要廢除而是要完成」
[00:04:41.720 --> 00:04:43.680]  不要誤會主耶穌來到
[00:04:43.680 --> 00:04:46.840]  是要廢除了舊約的律法
[00:04:46.840 --> 00:04:49.320]  他來到是要完成
[00:04:49.320 --> 00:04:52.480]  和學本也叫做「承傳」
[00:04:52.480 --> 00:04:53.840]  to fulfill
[00:04:53.840 --> 00:04:57.840]  是承傳整個舊約的聖經
[00:04:57.840 --> 00:05:02.480]  律法和先知是當時一般來描寫
[00:05:02.480 --> 00:05:06.800]  全部的舊約經文的一個講述的方法
[00:05:07.520 --> 00:05:13.400]  承傳律法和先知就是承傳舊約的神的聖經
[00:05:13.400 --> 00:05:17.080]  這裡所說的「承傳」正正是在說
[00:05:17.080 --> 00:05:20.840]  在舊約裡面很多對耶穌基督的預言
[00:05:20.840 --> 00:05:23.280]  或者有其他方面的預表
[00:05:23.280 --> 00:05:26.720]  都在耶穌基督裡面得到承傳
[00:05:26.720 --> 00:05:30.720]  一些預先預言的事情
[00:05:30.720 --> 00:05:33.240]  在基督身上得到承傳
[00:05:33.240 --> 00:05:36.600]  另一方面這個「承傳」也是在說
[00:05:36.680 --> 00:05:40.800]  在舊約當中很多有關神的道德的教訓
[00:05:40.800 --> 00:05:45.200]  都全部應驗在耶穌身上
[00:05:45.200 --> 00:05:49.080]  在主耶穌的生命裡面完全實行了
[00:05:49.080 --> 00:05:52.080]  實現了神的心意
[00:05:52.080 --> 00:05:55.680]  神對人的道德的指示
[00:05:55.680 --> 00:05:58.840]  都在耶穌的身上實行了
[00:05:58.840 --> 00:06:02.600]  因此主耶穌滿足了神律法的要求
[00:06:02.600 --> 00:06:05.400]  所以大家記得在新約的時候
[00:06:05.520 --> 00:06:11.080]  聖經提到主耶穌是律法的總結
[00:06:11.080 --> 00:06:15.200]  律法的總結就是基督
[00:06:15.200 --> 00:06:17.720]  在主耶穌的生命裡面
[00:06:17.720 --> 00:06:23.320]  祂將神的心意完全實行出來
[00:06:23.320 --> 00:06:25.760]  是完全了律法
[00:06:25.760 --> 00:06:29.120]  所以在聖經當描述到主耶穌
[00:06:29.120 --> 00:06:31.480]  祂自己在新約所成就的時候
[00:06:31.480 --> 00:06:34.680]  希伯來書其中的第五章提到
[00:06:35.160 --> 00:06:38.240]  「他既得以完全」
[00:06:38.240 --> 00:06:41.680]  祂本身完全了神的心意
[00:06:41.680 --> 00:06:44.840]  「就為凡順從他的人
[00:06:44.840 --> 00:06:49.440]  成為了永遠得救的根源」
[00:06:49.440 --> 00:06:51.920]  我們今天的得救
[00:06:51.920 --> 00:06:54.080]  不是因為某一些的規條
[00:06:54.080 --> 00:06:56.200]  我們遵從了所以得救
[00:06:56.200 --> 00:06:59.680]  而是我們因為耶穌基督
[00:06:59.680 --> 00:07:04.800]  我們可以能夠領受永遠的救恩
[00:07:05.040 --> 00:07:09.080]  祂成全了神律法的心意、要求
[00:07:09.080 --> 00:07:12.400]  祂成為了我們得救的根源
[00:07:12.400 --> 00:07:15.480]  或者很簡單的一個比喻
[00:07:15.480 --> 00:07:18.920]  有一次我記得我去到一個營地
[00:07:18.920 --> 00:07:20.880]  我去當中講道
[00:07:20.880 --> 00:07:23.440]  一個營地是我不熟悉的營地
[00:07:23.440 --> 00:07:26.320]  而且是一個很大的營地
[00:07:26.320 --> 00:07:28.440]  我去的時候
[00:07:28.440 --> 00:07:32.000]  我就想怎樣去到他們聚集的地方呢?
[00:07:32.000 --> 00:07:33.920]  在猶豫的時候
[00:07:34.160 --> 00:07:36.160]  就在門口見了一位弟兄
[00:07:36.160 --> 00:07:39.920]  這位弟兄他已經來到營地幾天
[00:07:39.920 --> 00:07:41.640]  熟習了整個的環境
[00:07:41.640 --> 00:07:43.720]  他說:施牧師,我帶你進去
[00:07:43.720 --> 00:07:46.120]  他一路帶我走
[00:07:46.120 --> 00:07:48.160]  經過很多不同的路
[00:07:48.160 --> 00:07:49.600]  去到一個禮堂
[00:07:49.600 --> 00:07:51.000]  他說:這裡就是了
[00:07:51.000 --> 00:07:55.040]  我就很順利地進入到禮堂裡面
[00:07:55.040 --> 00:07:58.160]  我就想如果要我自己找
[00:07:58.160 --> 00:07:59.800]  可能我找不到
[00:07:59.800 --> 00:08:01.880]  又或者其實我也不知道
[00:08:02.320 --> 00:08:04.800]  是不是真的可以去到要去的地方
[00:08:04.800 --> 00:08:08.080]  但是有人他去完了
[00:08:08.080 --> 00:08:09.760]  熟悉那個環境
[00:08:09.760 --> 00:08:10.960]  知道哪個地方
[00:08:10.960 --> 00:08:12.560]  去到要去的地方
[00:08:12.560 --> 00:08:13.520]  然後出來
[00:08:13.520 --> 00:08:16.080]  帶我進去要去的地方
[00:08:16.080 --> 00:08:18.600]  我就可以很順利地去到
[00:08:18.600 --> 00:08:20.920]  我的意思是說
[00:08:20.920 --> 00:08:23.200]  唯有這位主耶穌
[00:08:23.200 --> 00:08:25.640]  祂完成了神的律法
[00:08:25.640 --> 00:08:28.320]  因此我們靠著祂
[00:08:28.320 --> 00:08:30.520]  可以進到神的裡面
[00:08:31.200 --> 00:08:34.560]  可以按神的心意來生活
[00:08:34.560 --> 00:08:36.280]  也都引領我們
[00:08:36.280 --> 00:08:40.320]  完全完成神對我們的心意
[00:08:40.320 --> 00:08:42.920]  聖經就描述
[00:08:42.920 --> 00:08:44.800]  主耶穌祂來到的時候
[00:08:44.800 --> 00:08:47.080]  祂完全了神的律法
[00:08:47.080 --> 00:08:50.520]  因此當祂繼續來到去講述的時候
[00:08:50.520 --> 00:08:52.440]  祂說:你們不要以為
[00:08:52.440 --> 00:08:55.240]  我是廢除了舊約的聖經
[00:08:55.240 --> 00:08:56.800]  而是要完全
[00:08:56.800 --> 00:08:58.560]  而且神的律法
[00:08:58.560 --> 00:09:00.920]  是永遠長存的
[00:09:01.160 --> 00:09:01.960]  你再看下去
[00:09:01.960 --> 00:09:03.480]  聖經第十八節
[00:09:03.480 --> 00:09:07.160]  「我實在告訴你們
[00:09:07.160 --> 00:09:09.040]  就算天地過去
[00:09:09.040 --> 00:09:11.000]  律法的一點一滑
[00:09:11.000 --> 00:09:12.680]  也都不會廢去
[00:09:12.680 --> 00:09:15.240]  全部都要成就」
[00:09:15.240 --> 00:09:17.920]  天地都要過去的
[00:09:17.920 --> 00:09:21.320]  但是律法那些最微小的部分
[00:09:21.320 --> 00:09:22.960]  都不會過去
[00:09:22.960 --> 00:09:24.360]  都會保存
[00:09:24.360 --> 00:09:26.120]  神的道
[00:09:26.120 --> 00:09:27.800]  會全部
[00:09:27.800 --> 00:09:30.200]  會得到成就
[00:09:30.520 --> 00:09:32.680]  或者說得到應驗的
[00:09:32.680 --> 00:09:34.720]  神的道
[00:09:34.720 --> 00:09:36.200]  在永恆當中
[00:09:36.200 --> 00:09:38.360]  是仍然有效的
[00:09:38.360 --> 00:09:40.720]  其他事情會過去
[00:09:40.720 --> 00:09:41.640]  就算
[00:09:41.640 --> 00:09:42.760]  聖經所講
[00:09:42.760 --> 00:09:44.280]  講到的
[00:09:44.280 --> 00:09:46.200]  都必歸於無有
[00:09:46.200 --> 00:09:48.520]  但是神的道
[00:09:48.520 --> 00:09:51.520]  是永遠長存的
[00:09:51.520 --> 00:09:53.960]  是在永恆當中
[00:09:53.960 --> 00:09:55.720]  仍然有效的
[00:09:55.720 --> 00:09:58.600]  我記得
[00:09:59.000 --> 00:10:01.440]  有一次在北美的地方
[00:10:01.440 --> 00:10:04.280]  去到參觀一個很特別的比賽
[00:10:04.280 --> 00:10:06.200]  這個比賽是什麼呢?
[00:10:06.200 --> 00:10:08.160]  是堆沙的比賽
[00:10:08.160 --> 00:10:09.760]  去到那個地方
[00:10:09.760 --> 00:10:11.840]  看到很多很多一座一座的
[00:10:11.840 --> 00:10:13.480]  沙的堡壘
[00:10:13.480 --> 00:10:15.480]  或者沙的一些
[00:10:15.480 --> 00:10:17.320]  一些很特別的
[00:10:17.320 --> 00:10:18.400]  一些的
[00:10:18.400 --> 00:10:20.360]  一些像
[00:10:20.360 --> 00:10:20.960]  人像
[00:10:20.960 --> 00:10:23.720]  或者其他的一些形象
[00:10:23.720 --> 00:10:25.280]  很漂亮
[00:10:25.280 --> 00:10:26.840]  很精緻
[00:10:26.840 --> 00:10:28.640]  後來就知道
[00:10:28.800 --> 00:10:29.640]  哪一座
[00:10:29.640 --> 00:10:31.880]  堆沙是得到獎的
[00:10:31.880 --> 00:10:34.400]  我很深刻的就是記得
[00:10:34.400 --> 00:10:37.760]  當我離開這個場地的時候
[00:10:37.760 --> 00:10:38.920]  在沙灘邊的
[00:10:38.920 --> 00:10:41.960]  在那個時候差不多已經是
[00:10:41.960 --> 00:10:43.320]  日落的時候
[00:10:43.320 --> 00:10:44.840]  開始潮水漲
[00:10:44.840 --> 00:10:47.160]  海邊的水
[00:10:47.160 --> 00:10:48.680]  本來是很開的
[00:10:48.680 --> 00:10:51.200]  但是發覺已經是慢慢慢慢
[00:10:51.200 --> 00:10:53.200]  淹到那些沙丘那裡
[00:10:53.200 --> 00:10:54.720]  那些堡壘那裡
[00:10:54.720 --> 00:10:56.440]  我記得有一次
[00:10:56.440 --> 00:10:57.320]  我走開
[00:10:57.320 --> 00:10:59.000]  預備走的時候回頭一看
[00:10:59.000 --> 00:11:02.600]  看到那些浪已經湧過來
[00:11:02.600 --> 00:11:06.840]  將那些得獎的那些堆沙的沙丘
[00:11:06.840 --> 00:11:08.880]  或者是一些人像
[00:11:08.880 --> 00:11:11.160]  一湧過來的時候
[00:11:11.160 --> 00:11:12.320]  那些像
[00:11:12.320 --> 00:11:13.240]  那些堡壘
[00:11:13.240 --> 00:11:14.920]  就崩潰了
[00:11:14.920 --> 00:11:18.040]  就變成一些
[00:11:18.040 --> 00:11:19.640]  一堆沙
[00:11:19.640 --> 00:11:20.880]  一堆的亂沙
[00:11:20.880 --> 00:11:23.480]  我一路走的時候
[00:11:23.480 --> 00:11:25.400]  一路就想起這個形象
[00:11:26.320 --> 00:11:27.600]  很多地上面
[00:11:27.600 --> 00:11:29.960]  認為很光榮的建設
[00:11:29.960 --> 00:11:32.800]  很多人那些堆砌
[00:11:32.800 --> 00:11:34.120]  那些的成就
[00:11:34.120 --> 00:11:37.040]  有一天都像一些浮沙
[00:11:37.040 --> 00:11:38.880]  會被水沖去
[00:11:38.880 --> 00:11:40.840]  變成一堆的沙
[00:11:40.840 --> 00:11:43.240]  而聖經就說
[00:11:43.240 --> 00:11:45.320]  這個天地都會過去的
[00:11:45.320 --> 00:11:48.280]  人的一切成就都會過去
[00:11:48.280 --> 00:11:49.960]  但是聖經就說
[00:11:49.960 --> 00:11:52.880]  神的道是永存的
[00:11:53.240 --> 00:11:56.560]  也都說到唯獨遵行神旨意的
[00:11:56.560 --> 00:11:58.240]  是永存的
[00:11:58.240 --> 00:12:00.800]  因為子曰說很清楚地描述
[00:12:00.800 --> 00:12:02.040]  你們不要以為
[00:12:02.040 --> 00:12:03.840]  這些只不過是短期
[00:12:03.840 --> 00:12:06.720]  過渡期的一些道理
[00:12:06.720 --> 00:12:08.480]  他說神的道
[00:12:08.480 --> 00:12:10.800]  是在永恆當中
[00:12:10.800 --> 00:12:12.280]  是成全的
[00:12:12.280 --> 00:12:14.120]  所以聖經就說
[00:12:14.120 --> 00:12:14.720]  它說
[00:12:14.720 --> 00:12:16.840]  就算天地過去
[00:12:16.840 --> 00:12:19.960]  律法的一點一滑也不會廢去
[00:12:19.960 --> 00:12:22.760]  全部都要成就
[00:12:23.760 --> 00:12:25.600]  但是納時主耶穌就提出
[00:12:25.600 --> 00:12:29.760]  有些人將神的律法廢除了
[00:12:29.760 --> 00:12:32.240]  你再讀下去十九節
[00:12:54.240 --> 00:12:57.480]  「保佑神將永恆的道賜給人
[00:12:57.480 --> 00:12:59.080]  耶穌基督來到的時候
[00:12:59.080 --> 00:13:02.080]  成全了這一切神的律法
[00:13:02.080 --> 00:13:05.240]  以至我們可以跟著耶穌基督
[00:13:05.240 --> 00:13:07.760]  而進入這一種的成全裏面」
[00:13:07.760 --> 00:13:10.440]  但是你發覺聖經提及
[00:13:10.440 --> 00:13:11.480]  有些事情
[00:13:11.480 --> 00:13:14.320]  有人將神的誡命廢除了
[00:13:14.320 --> 00:13:17.040]  大家會看到
[00:13:17.040 --> 00:13:18.240]  聖經裏面不斷描述
[00:13:18.240 --> 00:13:20.480]  當時的猶大人的社會
[00:13:20.480 --> 00:13:22.120]  有一些叫做民事
[00:13:22.280 --> 00:13:25.040]  這裏新義本也叫做經學家
[00:13:25.040 --> 00:13:26.840]  他們做什麼呢?
[00:13:26.840 --> 00:13:27.720]  沒錯
[00:13:27.720 --> 00:13:30.600]  在舊約聖經有很多很重要神的
[00:13:30.600 --> 00:13:32.840]  一些生命的原則
[00:13:32.840 --> 00:13:35.680]  但很多都是一些比較大的原則
[00:13:35.680 --> 00:13:38.600]  而這些經學家或者民事
[00:13:38.600 --> 00:13:40.080]  他們所做的事情
[00:13:40.080 --> 00:13:43.320]  就是寫成很多大量的規條
[00:13:43.320 --> 00:13:45.800]  將這些大的原則
[00:13:45.800 --> 00:13:49.840]  放在很多生活大小的處境上
[00:13:50.520 --> 00:13:53.640]  將很多不同的一些的限制
[00:13:53.640 --> 00:13:55.080]  寫出來
[00:13:55.080 --> 00:13:57.520]  要指出這些的大原則
[00:13:57.520 --> 00:14:00.200]  怎樣在生活的不同的處境當中
[00:14:00.200 --> 00:14:02.080]  來可以走出來
[00:14:02.080 --> 00:14:03.640]  他們就會要求
[00:14:03.640 --> 00:14:07.240]  如果不能夠實行這些的規條
[00:14:07.240 --> 00:14:09.880]  就等於是違背神了
[00:14:09.880 --> 00:14:12.760]  大家會留意到
[00:14:12.760 --> 00:14:13.600]  譬如說
[00:14:13.600 --> 00:14:15.200]  聖經裏講
[00:14:15.200 --> 00:14:17.840]  安息日不可作供
[00:14:18.960 --> 00:14:20.600]  要學習安息
[00:14:20.600 --> 00:14:22.880]  學習去敬畏神
[00:14:22.880 --> 00:14:26.480]  放下自己那種的個人
[00:14:26.480 --> 00:14:29.400]  對自己的那種的倚靠
[00:14:29.400 --> 00:14:33.120]  很多當時的經學家他們就想
[00:14:33.120 --> 00:14:35.320]  安息日不可作供
[00:14:35.320 --> 00:14:38.440]  哪些算是這些的供呢?
[00:14:38.440 --> 00:14:41.360]  這些供是什麼的供呢?
[00:14:41.360 --> 00:14:43.560]  他們就開始寫很多的規條
[00:14:43.560 --> 00:14:45.360]  譬如他們就會想
[00:14:45.600 --> 00:14:49.680]  作供就等於不可以搬動家裏的物品
[00:14:49.680 --> 00:14:51.400]  所以就寫出一些規條
[00:14:51.400 --> 00:14:54.520]  就是家裏如果你將一些的檯燈
[00:14:54.520 --> 00:14:58.000]  從下面的一格搬上上面一格
[00:14:58.000 --> 00:14:59.280]  這些就是作供了
[00:14:59.280 --> 00:15:01.920]  就是安息日不可搬檯燈
[00:15:01.920 --> 00:15:04.800]  男士出街
[00:15:04.800 --> 00:15:08.480]  他剛剛有隻假牙
[00:15:08.480 --> 00:15:11.520]  戴著假牙出街
[00:15:11.520 --> 00:15:14.000]  就有搬動物品之嫌
[00:15:14.400 --> 00:15:17.440]  所以就不可以戴假牙出街
[00:15:17.440 --> 00:15:20.800]  女士戴一頂假髮
[00:15:20.800 --> 00:15:23.720]  是在做安息日不可作的供
[00:15:23.720 --> 00:15:26.200]  所以不可以戴假髮出街
[00:15:26.200 --> 00:15:28.520]  然後接著一個裁縫
[00:15:28.520 --> 00:15:32.680]  她安息日可能不做供
[00:15:32.680 --> 00:15:34.960]  不過她剛剛身上有一口針
[00:15:34.960 --> 00:15:38.360]  她是在戴一些東西出街
[00:15:38.360 --> 00:15:40.080]  所以她犯了安息日
[00:15:40.080 --> 00:15:42.480]  所以她不可以戴針出街
[00:15:44.400 --> 00:15:45.680]  很多這些的規條
[00:15:45.680 --> 00:15:48.120]  他們就一直很仔細地列出來
[00:15:48.120 --> 00:15:50.080]  要求人去跟隨
[00:15:50.080 --> 00:15:51.920]  如果大家知道
[00:15:51.920 --> 00:15:54.680]  當你今天去到以色列的地方的時候
[00:15:54.680 --> 00:15:57.880]  你都知道有一些很敬虔的猶太人
[00:15:57.880 --> 00:16:01.040]  他們是嚴格遵守安息日的規條的
[00:16:01.040 --> 00:16:03.680]  所以去到他們的大廈裏面
[00:16:03.680 --> 00:16:07.200]  你會知道他們去到安息日的時候
[00:16:07.200 --> 00:16:09.120]  是不可以按電梯的
[00:16:09.120 --> 00:16:12.320]  一按就犯了安息日
[00:16:13.120 --> 00:16:14.640]  所以他們的電梯
[00:16:14.640 --> 00:16:17.760]  是會每一層自動打開的
[00:16:17.760 --> 00:16:19.600]  所以不用按
[00:16:19.600 --> 00:16:20.600]  他可以出去
[00:16:20.600 --> 00:16:24.280]  有一次一位的教徒講述
[00:16:24.280 --> 00:16:25.880]  因為他住在當地的
[00:16:25.880 --> 00:16:27.760]  突然間有一次安息日
[00:16:27.760 --> 00:16:30.040]  有一個猶太人就打開他的門
[00:16:30.040 --> 00:16:33.200]  就說你可以幫幫我們嗎?
[00:16:33.200 --> 00:16:34.880]  什麼事啊?
[00:16:34.880 --> 00:16:37.600]  他說我們不可以打開那個電掣
[00:16:37.600 --> 00:16:41.720]  因為他們家突然間燒燒屎
[00:16:42.360 --> 00:16:45.680]  那後來經過之後要打開那個電掣
[00:16:45.680 --> 00:16:47.600]  但一打開就犯了安息日
[00:16:47.600 --> 00:16:50.720]  所以他說麻煩你過來幫我們打開那個電掣
[00:16:50.720 --> 00:16:55.040]  很多如此的事情你會發覺
[00:16:55.040 --> 00:16:57.200]  嘗試定出一些規條
[00:16:57.200 --> 00:16:59.000]  如果能夠遵守
[00:16:59.000 --> 00:17:01.760]  他們就是所謂的敬虔的人
[00:17:01.760 --> 00:17:05.000]  反理錯人的意思就是
[00:17:05.000 --> 00:17:09.480]  按照經學家所定出一切的這些規條
[00:17:09.480 --> 00:17:11.120]  來遵守的人
[00:17:13.040 --> 00:17:15.920]  因此他們自覺自己比別人高超
[00:17:15.920 --> 00:17:19.400]  也覺得別人不能夠遵守這些規條
[00:17:19.400 --> 00:17:21.560]  他們是違背上帝
[00:17:21.560 --> 00:17:25.760]  甚至當主耶穌在安息日醫治疾病的時候
[00:17:25.760 --> 00:17:29.480]  他們就指出耶穌犯了安息日
[00:17:29.480 --> 00:17:34.080]  這些是在當時所發生的事情
[00:17:34.080 --> 00:17:36.840]  當然我們今天
[00:17:36.840 --> 00:17:40.000]  我們見到有很多不同的情況
[00:17:40.920 --> 00:17:42.960]  在新約的時候
[00:17:42.960 --> 00:17:44.920]  聖經就說到主耶穌說
[00:17:44.920 --> 00:17:46.920]  有些人為了守規條
[00:17:46.920 --> 00:17:49.160]  或者一些人的遺傳
[00:17:49.160 --> 00:17:52.360]  而廢棄了神的律法
[00:17:52.360 --> 00:17:54.320]  廢棄了神的旨意
[00:17:54.320 --> 00:17:55.880]  一個很明顯的例子
[00:17:55.880 --> 00:17:57.440]  默口福音裡面提及
[00:17:57.440 --> 00:17:59.560]  就是當時的一些反理錯人
[00:17:59.560 --> 00:18:03.040]  他們就說我們應該孝順父母
[00:18:03.040 --> 00:18:05.480]  聖經教導我們是神的旨意
[00:18:05.480 --> 00:18:07.680]  但是可以跟父母說
[00:18:07.760 --> 00:18:11.520]  我給你們的一些供奉
[00:18:11.520 --> 00:18:14.040]  已經奉獻給上帝了
[00:18:14.040 --> 00:18:18.120]  所以現在我可以不需要供應你們的需要
[00:18:18.120 --> 00:18:21.360]  給了神嘛
[00:18:21.360 --> 00:18:22.840]  所以不用給你了
[00:18:22.840 --> 00:18:25.080]  主耶穌就回答他們
[00:18:25.080 --> 00:18:28.520]  你們遵行人的遺傳
[00:18:28.520 --> 00:18:32.440]  就廢棄了神對你們的旨意
[00:18:32.440 --> 00:18:36.120]  很多人嘗試用一些不同的方法
[00:18:36.120 --> 00:18:38.920]  來改變了神的律法
[00:18:38.920 --> 00:18:41.720]  今天當你讀登山補訓的時候
[00:18:41.720 --> 00:18:42.960]  有一些教徒
[00:18:42.960 --> 00:18:45.080]  甚至是教徒
[00:18:45.080 --> 00:18:46.320]  他們會告訴你
[00:18:46.320 --> 00:18:48.360]  登山補訓很好
[00:18:48.360 --> 00:18:51.040]  是一種屬靈的理想
[00:18:51.040 --> 00:18:54.040]  但是教徒不一定遵行的
[00:18:54.040 --> 00:18:56.760]  因為這些太崇高的理想
[00:18:56.760 --> 00:18:57.920]  我們做不到
[00:18:57.920 --> 00:18:59.720]  所以應該是一個理想
[00:18:59.720 --> 00:19:00.600]  一個參考
[00:19:00.600 --> 00:19:01.720]  一個方向
[00:19:01.720 --> 00:19:04.840]  就不一定是你要做的事情
[00:19:06.160 --> 00:19:09.640]  嘗試將神的道放下
[00:19:09.640 --> 00:19:12.280]  將祂淡化了
[00:19:12.280 --> 00:19:14.680]  今天有人會告訴你
[00:19:14.680 --> 00:19:16.800]  聖經是否在說要愛人呢?
[00:19:16.800 --> 00:19:18.000]  沒錯
[00:19:18.000 --> 00:19:19.320]  要有慈愛
[00:19:19.320 --> 00:19:21.440]  因此為了愛的緣故
[00:19:21.440 --> 00:19:23.800]  就讓他做他喜歡做的事情
[00:19:23.800 --> 00:19:25.960]  有慈愛
[00:19:25.960 --> 00:19:28.680]  但是否定了公義
[00:19:28.680 --> 00:19:30.400]  否定了真理
[00:19:30.400 --> 00:19:34.040]  很多時候你會察覺到
[00:19:34.040 --> 00:19:35.760]  人用很多不同的方式
[00:19:35.880 --> 00:19:39.080]  來將神的道改變了
