
[00:00:00.000 --> 00:00:04.000]  其實整段聖經只是說了最重要的兩個人物
[00:06:30.000 --> 00:06:34.000]  其實以色列民根本上沒有這個能力
[00:06:34.000 --> 00:06:36.000]  其實以色列民根本就沒有這個能力
[00:06:36.000 --> 00:06:38.000]  以色列民當時也只是要求
[00:06:38.000 --> 00:06:41.000]  各路不敢和這些王打仗
[00:06:41.000 --> 00:06:44.000]  其實以色列各路都要求王不要和
[00:06:44.000 --> 00:06:46.000]  不要打這場仗
[00:06:46.000 --> 00:06:47.000]  約旦河東得的地
[00:06:47.000 --> 00:06:49.000]  他們原本不是打回來的
[00:06:49.000 --> 00:06:51.000]  是他們想走過
[00:06:51.000 --> 00:06:52.000]  不想要的
[00:06:52.000 --> 00:06:55.000]  其實他們本來是不想打這場仗
[00:06:55.000 --> 00:06:58.000]  只是想穿過約旦河東
[00:06:58.000 --> 00:06:59.000]  但就是因為耶和華
[00:06:59.000 --> 00:07:00.000]  但就是因為耶和華
[00:07:00.000 --> 00:07:01.000]  我們的神
[00:07:01.000 --> 00:07:02.000]  他的神
[00:07:02.000 --> 00:07:05.000]  他使得這兩個王
[00:07:05.000 --> 00:07:06.000]  使得這兩個王
[00:07:06.000 --> 00:07:08.000]  他惡性出來
[00:07:08.000 --> 00:07:11.000]  他的惡性出來
[00:07:11.000 --> 00:07:14.000]  對以色列民懷恨
[00:07:14.000 --> 00:07:16.000]  對以色列民懷恨
[00:07:16.000 --> 00:07:18.000]  走過都不想他走的
[00:07:18.000 --> 00:07:20.000]  就是他想穿過這些王
[00:07:20.000 --> 00:07:22.000]  都不想讓以色列人過
[00:07:22.000 --> 00:07:24.000]  還去搞他們
[00:07:24.000 --> 00:07:25.000]  就想挑事
[00:07:25.000 --> 00:07:27.000]  於是耶和華神怎麼樣
[00:07:27.000 --> 00:07:32.000]  就把這兩個王交了給以色列民
[00:07:32.000 --> 00:07:34.000]  就把這兩個王交給以色列人
[00:07:34.000 --> 00:07:36.000]  以色列民就掃了他
[00:07:36.000 --> 00:07:38.000]  就把他們給打敗了
[00:07:38.000 --> 00:07:39.000]  在摩西的帶領之下
[00:07:39.000 --> 00:07:41.000]  在摩西的帶領之下
[00:07:41.000 --> 00:07:43.000]  打贏了這場戰爭
[00:07:43.000 --> 00:07:46.000]  約旦河東的情況是這樣
[00:07:46.000 --> 00:07:47.000]  約旦河西又怎麼樣呢
[00:07:47.000 --> 00:07:48.000]  約旦河東是這樣
[00:07:48.000 --> 00:07:50.000]  約旦河西又怎麼樣呢
[00:07:50.000 --> 00:07:53.000]  以色列民準備過約旦河之後
[00:07:53.000 --> 00:07:55.000]  以色列民準備過約旦河之後
[00:07:55.000 --> 00:07:58.000]  第一個要打的城叫做耶利哥城
[00:07:58.000 --> 00:08:01.000]  第一個要打的城叫做耶利哥城
[00:08:01.000 --> 00:08:02.000]  有沒有人去過耶利哥城
[00:08:02.000 --> 00:08:03.000]  有沒有人去過耶利哥城
[00:08:03.000 --> 00:08:04.000]  有沒有人去過耶利哥城
[00:08:04.000 --> 00:08:05.000]  有沒有人去過耶利哥城
[00:08:05.000 --> 00:08:06.000]  有沒有人去過耶利哥城
[00:08:06.000 --> 00:08:07.000]  有沒有人去過耶利哥城
[00:08:07.000 --> 00:08:08.000]  有沒有人去過耶利哥城
[00:08:08.000 --> 00:08:09.000]  有沒有人去過耶利哥城
[00:08:09.000 --> 00:08:10.000]  有沒有人去過耶利哥城
[00:08:10.000 --> 00:08:11.000]  有沒有人去過耶利哥城
[00:08:11.000 --> 00:08:12.000]  有沒有人去過耶利哥城
[00:08:12.000 --> 00:08:13.000]  有沒有人去過耶利哥城
[00:08:13.000 --> 00:08:14.000]  有沒有人去過耶利哥城
[00:08:14.000 --> 00:08:15.000]  有沒有人去過耶利哥城
[00:08:15.000 --> 00:08:16.000]  有沒有人去過耶利哥城
[00:08:16.000 --> 00:08:17.000]  有沒有人去過耶利哥城
[00:08:17.000 --> 00:08:18.000]  有沒有人去過耶利哥城
[00:08:18.000 --> 00:08:19.000]  有沒有人去過耶利哥城
[00:08:19.000 --> 00:08:20.000]  有沒有人去過耶利哥城
[00:08:20.000 --> 00:08:25.000]  耶利哥城是在礦野過了淡河之後
[00:08:25.000 --> 00:08:26.000]  第一個綠洲
[00:08:26.000 --> 00:08:30.000]  耶利哥是在礦野
[00:08:30.000 --> 00:08:32.000]  都是沙漠地帶的第一個綠洲
[00:08:32.000 --> 00:08:33.000]  過了約旦河
[00:08:33.000 --> 00:08:34.000]  當一過了約旦河
[00:08:34.000 --> 00:08:36.000]  第一個綠洲就是耶利哥城
[00:08:36.000 --> 00:08:37.000]  過了約旦河
[00:08:37.000 --> 00:08:39.000]  第一個綠洲就是約旦河
[00:08:39.000 --> 00:08:41.000]  去耶利哥很舒服的
[00:08:41.000 --> 00:08:42.000]  去耶利哥非常舒服
[00:08:42.000 --> 00:08:45.000]  所以耶利哥最出名有一個女子
[00:08:45.000 --> 00:08:46.000]  所以耶利哥有一個最出名的
[00:08:46.000 --> 00:08:47.000]  那個女子叫什麼名字
[00:08:47.000 --> 00:08:48.000]  那個女子叫什麼名字
[00:08:48.000 --> 00:08:50.000]  她不是姓拉叫合
[00:08:50.000 --> 00:08:52.000]  不過她的名字叫拉合
[00:08:52.000 --> 00:08:53.000]  她的名字叫拉合
[00:08:53.000 --> 00:08:54.000]  拉合做哪一行的
[00:08:54.000 --> 00:08:56.000]  拉合是做什麼的
[00:08:56.000 --> 00:08:58.000]  做妓女是不是
[00:08:58.000 --> 00:08:59.000]  妓女的
[00:08:59.000 --> 00:09:01.000]  根據我的研究
[00:09:01.000 --> 00:09:02.000]  根據牧師的研究
[00:09:02.000 --> 00:09:06.000]  拉合不是只是做妓女那麼簡單的
[00:09:06.000 --> 00:09:09.000]  拉合也不是做妓女那麼簡單
[00:09:09.000 --> 00:09:11.000]  她是妓院的丫頭
[00:09:11.000 --> 00:09:15.000]  她是妓院的一個勞保
[00:09:15.000 --> 00:09:22.000]  這個翻譯非常好
[00:09:22.000 --> 00:09:24.000]  所以為什麼有妓院
[00:09:24.000 --> 00:09:26.000]  所以為什麼會有妓院
[00:09:26.000 --> 00:09:28.000]  因為由遠道而來的人
[00:09:28.000 --> 00:09:29.000]  因為由遠道而來
[00:09:29.000 --> 00:09:30.000]  經過了曠野之後
[00:09:30.000 --> 00:09:31.000]  經過曠野之後
[00:09:31.000 --> 00:09:32.000]  那麼辛苦
[00:09:32.000 --> 00:09:33.000]  那麼辛苦
[00:09:33.000 --> 00:09:35.000]  哪個人要過曠野
[00:09:35.000 --> 00:09:36.000]  誰想過曠野
[00:09:36.000 --> 00:09:37.000]  商人嘛
[00:09:37.000 --> 00:09:38.000]  都是商人
[00:09:38.000 --> 00:09:39.000]  行商的人嘛
[00:09:39.000 --> 00:09:40.000]  做生意的
[00:09:40.000 --> 00:09:42.000]  商人四處來到
[00:09:42.000 --> 00:09:44.000]  商人從四處來到
[00:09:44.000 --> 00:09:46.000]  商人就是最多錢的
[00:09:46.000 --> 00:09:47.000]  商人都很有錢
[00:09:47.000 --> 00:09:49.000]  為什麼商人媽媽
[00:09:49.000 --> 00:09:50.000]  商人姓李那些
[00:09:50.000 --> 00:09:52.000]  全部都是商人
[00:09:52.000 --> 00:09:54.000]  商人做什麼
[00:09:54.000 --> 00:09:55.000]  商人做什麼呢
[00:09:55.000 --> 00:09:56.000]  做生意
[00:09:56.000 --> 00:09:57.000]  做生意
[00:09:57.000 --> 00:09:58.000]  做了生意就是有錢
[00:09:58.000 --> 00:09:59.000]  做生意就有錢
[00:09:59.000 --> 00:10:00.000]  那麼辛苦
[00:10:00.000 --> 00:10:01.000]  那麼辛苦
[00:10:01.000 --> 00:10:02.000]  走過曠野之後
[00:10:02.000 --> 00:10:03.000]  走過曠野之後
[00:10:03.000 --> 00:10:04.000]  一過了丹河
[00:10:04.000 --> 00:10:05.000]  越過了丹河
[00:10:05.000 --> 00:10:06.000]  就見到耶利哥城
[00:10:06.000 --> 00:10:07.000]  就見到耶利哥城
[00:10:07.000 --> 00:10:09.000]  這個地方最好就是
[00:10:09.000 --> 00:10:10.000]  這個地方最好
[00:10:10.000 --> 00:10:11.000]  沒辦法
[00:10:11.000 --> 00:10:13.000]  牧師都是要用這些字眼
[00:10:13.000 --> 00:10:15.000]  去舒服一下
[00:10:15.000 --> 00:10:16.000]  就是放鬆一下
[00:10:16.000 --> 00:10:17.000]  舒服一下
[00:10:17.000 --> 00:10:18.000]  享受一下
[00:10:18.000 --> 00:10:19.000]  享受一下
[00:10:19.000 --> 00:10:20.000]  那麼享受
[00:10:20.000 --> 00:10:21.000]  就享受
[00:10:21.000 --> 00:10:23.000]  世人沒得多少樣東西
[00:10:23.000 --> 00:10:24.000]  享受一下
[00:10:24.000 --> 00:10:26.000]  都是吃
[00:10:26.000 --> 00:10:27.000]  喝
[00:10:27.000 --> 00:10:28.000]  吹
[00:10:28.000 --> 00:10:29.000]  蕩
[00:10:29.000 --> 00:10:31.000]  就是吃喝玩樂
[00:10:31.000 --> 00:10:33.000]  所以拉合
[00:10:33.000 --> 00:10:35.000]  開妓院
[00:10:35.000 --> 00:10:36.000]  開妓院
[00:10:36.000 --> 00:10:38.000]  就最多這種享受
[00:10:38.000 --> 00:10:39.000]  就是
[00:10:39.000 --> 00:10:40.000]  你不要小看
[00:10:40.000 --> 00:10:41.000]  開妓院
[00:10:41.000 --> 00:10:42.000]  不要小看她開妓院
[00:10:42.000 --> 00:10:44.000]  開妓院是一個資訊中心
[00:10:44.000 --> 00:10:46.000]  其實開妓院也是資訊中心
[00:10:46.000 --> 00:10:48.000]  你要拿世界最新的消息的話
[00:10:48.000 --> 00:10:51.000]  拿世界最新的消息
[00:10:51.000 --> 00:10:52.000]  你要去妓院
[00:10:52.000 --> 00:10:53.000]  你去妓院
[00:10:53.000 --> 00:10:55.000]  就好像很多人談生意
[00:10:55.000 --> 00:10:56.000]  所以很多人
[00:10:56.000 --> 00:10:58.000]  經商的人
[00:10:58.000 --> 00:10:59.000]  不是
[00:10:59.000 --> 00:11:00.000]  談生意
[00:11:00.000 --> 00:11:01.000]  談生意
[00:11:01.000 --> 00:11:03.000]  怎麼談生意的
[00:11:03.000 --> 00:11:04.000]  談生意
[00:11:04.000 --> 00:11:06.000]  我這次做宣教工作見到了
[00:11:06.000 --> 00:11:09.000]  牧師做宣教工作見到了
[00:11:09.000 --> 00:11:13.000]  我經過一間商業機構進去中國大陸做福音工作
[00:11:13.000 --> 00:11:16.000]  他經過一個商業機構去中國大陸做福音工作
[00:11:16.000 --> 00:11:18.000]  原來做生意
[00:11:18.000 --> 00:11:19.000]  原來做生意
[00:11:19.000 --> 00:11:20.000]  真正開會的時間
[00:11:20.000 --> 00:11:21.000]  真正開會的時間
[00:11:21.000 --> 00:11:23.000]  合同定的時候
[00:11:23.000 --> 00:11:24.000]  合同定的時候
[00:11:24.000 --> 00:11:25.000]  不是在辦公室
[00:11:25.000 --> 00:11:26.000]  不是在辦公室
[00:11:26.000 --> 00:11:27.000]  不是在會議室
[00:11:27.000 --> 00:11:28.000]  不是在會議室
[00:11:28.000 --> 00:11:29.000]  在桑拿室
[00:11:29.000 --> 00:11:30.000]  在桑拿室
[00:11:30.000 --> 00:11:31.000]  按摩場
[00:11:31.000 --> 00:11:33.000]  或者按摩的場
[00:11:33.000 --> 00:11:35.000]  是這樣談的
[00:11:35.000 --> 00:11:38.000]  什麼最新的資訊就在那裡
[00:11:38.000 --> 00:11:40.000]  最新的消息都在那裡
[00:11:40.000 --> 00:11:44.000]  所以妓女拉合怎麼認識耶和華
[00:11:44.000 --> 00:11:46.000]  所以妓女拉合是怎麼認識耶和華的
[00:11:46.000 --> 00:11:48.000]  就是從這些人聽回來
[00:11:48.000 --> 00:11:49.000]  就是聽這些商人
[00:11:49.000 --> 00:11:51.000]  原來以色列有一個這樣的神
[00:11:51.000 --> 00:11:53.000]  原來以色列人有這個神
[00:11:53.000 --> 00:11:54.000]  是這麼厲害的
[00:11:54.000 --> 00:11:56.000]  是這麼好
[00:11:56.000 --> 00:11:57.000]  我寧願信他
[00:11:57.000 --> 00:11:58.000]  我寧願信他
[00:11:58.000 --> 00:12:01.000]  都好過信自己本身本地的神
[00:12:01.000 --> 00:12:03.000]  都好過信自己本地的神
[00:12:03.000 --> 00:12:04.000]  明不明白
[00:12:04.000 --> 00:12:05.000]  聖經不是偶然的
[00:12:05.000 --> 00:12:07.000]  不是拉合突然間信心爆棚
[00:12:07.000 --> 00:12:08.000]  不是這樣的
[00:12:08.000 --> 00:12:10.000]  聖經也不是說非常偶然的
[00:12:10.000 --> 00:12:13.000]  拉合突然間就信了耶和華
[00:12:13.000 --> 00:12:14.000]  我們都有句說話
[00:12:14.000 --> 00:12:16.000]  信道是從什麼開始
[00:12:16.000 --> 00:12:17.000]  我們都有一句話
[00:12:17.000 --> 00:12:19.000]  聽道開始
[00:12:19.000 --> 00:12:21.000]  他怎麼聽到
[00:12:21.000 --> 00:12:22.000]  他怎麼聽到
[00:12:22.000 --> 00:12:24.000]  就是從這些人口中得到
[00:12:24.000 --> 00:12:28.000]  就是從那些人口裡得到的
[00:12:28.000 --> 00:12:31.000]  以色列人進去打贏了耶利哥城
[00:12:31.000 --> 00:12:34.000]  以色列人打贏了耶利哥城
[00:12:34.000 --> 00:12:36.000]  第二個打的是什麼城
[00:12:36.000 --> 00:12:38.000]  第二個打的是什麼城
[00:12:38.000 --> 00:12:39.000]  是什麼城
[00:12:39.000 --> 00:12:42.000]  今天牧師考舊約聖經
[00:12:42.000 --> 00:12:44.000]  牧師現在考舊約聖經
[00:12:44.000 --> 00:12:46.000]  第二個城叫艾城
[00:12:46.000 --> 00:12:47.000]  第二個是艾城
[00:12:47.000 --> 00:12:50.000]  艾城是一個很小很小的城
[00:12:50.000 --> 00:12:52.000]  艾城是一個非常非常小的城
[00:12:52.000 --> 00:12:55.000]  以色列人在耶利哥城大勝
[00:12:55.000 --> 00:12:57.000]  以色列人在耶利哥城大勝
[00:12:57.000 --> 00:12:59.000]  艾城嚇得腳軟
[00:12:59.000 --> 00:13:01.000]  艾城就
[00:13:01.000 --> 00:13:03.000]  很擔心
[00:13:03.000 --> 00:13:04.000]  他們就很擔心
[00:13:04.000 --> 00:13:06.000]  但是怎麼樣
[00:13:06.000 --> 00:13:08.000]  以色列人贏不贏
[00:13:08.000 --> 00:13:09.000]  以色列人贏不贏
[00:13:09.000 --> 00:13:10.000]  就輸
[00:13:10.000 --> 00:13:11.000]  還是贏了
[00:13:11.000 --> 00:13:12.000]  為什麼
[00:13:12.000 --> 00:13:14.000]  打輸了
[00:13:14.000 --> 00:13:16.000]  這個很重要
[00:13:16.000 --> 00:13:18.000]  打輸了
[00:13:18.000 --> 00:13:20.000]  為什麼呢
[00:13:20.000 --> 00:13:21.000]  為什麼打輸
[00:13:21.000 --> 00:13:22.000]  為什麼呢
[00:13:22.000 --> 00:13:23.000]  因為一個人
[00:13:23.000 --> 00:13:24.000]  因為一個人
[00:13:24.000 --> 00:13:26.000]  阿甘犯罪
[00:13:26.000 --> 00:13:28.000]  阿甘
[00:13:28.000 --> 00:13:29.000]  阿甘
[00:13:29.000 --> 00:13:30.000]  他自己犯罪
[00:13:30.000 --> 00:13:31.000]  他犯罪
[00:13:31.000 --> 00:13:32.000]  上帝說
[00:13:32.000 --> 00:13:35.000]  城內當滅之物都不可以領
[00:13:35.000 --> 00:13:37.000]  上帝說
[00:13:37.000 --> 00:13:40.000]  城裡面當滅之物都不能夠拿
[00:13:40.000 --> 00:13:42.000]  當滅之物都不能拿
[00:13:42.000 --> 00:13:43.000]  他自己呢
[00:13:43.000 --> 00:13:44.000]  他自己呢
[00:13:44.000 --> 00:13:46.000]  就靜悄悄
[00:13:46.000 --> 00:13:48.000]  他就靜悄悄偷偷的
[00:13:48.000 --> 00:13:49.000]  鬼鬼祟祟
[00:13:49.000 --> 00:13:50.000]  鬼鬼祟祟的
[00:13:50.000 --> 00:13:51.000]  然後就拿了些東西
[00:13:51.000 --> 00:13:52.000]  就拿了
[00:13:52.000 --> 00:13:53.000]  收在自己的營底
[00:13:53.000 --> 00:13:54.000]  就收在自己的營底
[00:13:54.000 --> 00:13:55.000]  蓋上它
[00:13:55.000 --> 00:13:57.000]  就藏起來
[00:13:57.000 --> 00:13:58.000]  以為沒有人知道
[00:13:58.000 --> 00:13:59.000]  以為沒有人知道
[00:13:59.000 --> 00:14:00.000]  打輸了仗
[00:14:00.000 --> 00:14:01.000]  就打輸了仗
[00:14:01.000 --> 00:14:02.000]  就打輸了仗
