
[00:00:00.000 --> 00:00:03.040]  《羅馬書》第九章
[00:06:53.200 --> 00:06:56.400]  能夠成為了阿巴拉罕的後裔
[00:06:56.400 --> 00:06:57.960]  如果這樣的話
[00:06:57.960 --> 00:06:59.000]  我們怎麼理解呢
[00:06:59.000 --> 00:06:59.920]  保羅更加說
[00:06:59.920 --> 00:07:02.240]  亞國更加顯示了一件事
[00:07:02.240 --> 00:07:03.080]  第三代
[00:07:03.080 --> 00:07:04.040]  不要忘記阿巴拉罕
[00:07:04.040 --> 00:07:05.040]  以撒和亞國
[00:07:05.040 --> 00:07:07.480]  亞國有一個哥哥叫做以蘇
[00:07:07.480 --> 00:07:10.160]  從揀選提到的問題的時候
[00:07:10.160 --> 00:07:12.160]  保羅又想通了一件事
[00:07:12.160 --> 00:07:13.840]  從猶太人的傳統來說
[00:07:13.840 --> 00:07:15.440]  大兒子應該是承繼遺產的
[00:07:15.440 --> 00:07:17.280]  小兒子是無權承繼遺產的
[00:07:17.280 --> 00:07:18.320]  但是誰知道
[00:07:18.320 --> 00:07:20.360]  現在我們看到的情況就是
[00:07:20.360 --> 00:07:23.160]  在亞國竟然被神所揀選
[00:07:23.160 --> 00:07:25.600]  是不是違反了猶太人的傳統呢
[00:07:25.600 --> 00:07:27.400]  保羅的答案就是
[00:07:27.400 --> 00:07:29.200]  神要憐憫誰就憐憫誰
[00:07:29.200 --> 00:07:31.000]  神要私恩給誰就私恩給誰
[00:07:31.000 --> 00:07:32.520]  神揀選誰就揀選誰
[00:07:32.520 --> 00:07:33.720]  這種說法
[00:07:33.720 --> 00:07:36.960]  在人民主義興起之後
[00:07:36.960 --> 00:07:38.560]  是很不中聽的
[00:07:38.560 --> 00:07:40.040]  人民主義興起之後
[00:07:40.040 --> 00:07:42.760]  人凌駕於在所有的事情上
[00:07:42.760 --> 00:07:44.760]  但是到了後現代出現之後
[00:07:44.760 --> 00:07:47.000]  人成為了神
[00:07:47.000 --> 00:07:48.600]  我定義什麼叫做對
[00:07:48.600 --> 00:07:50.000]  我定義什麼叫做好
[00:07:50.000 --> 00:07:54.600]  我定義什麼叫做淫褻
[00:07:54.600 --> 00:07:56.320]  最近香港發生了一件事
[00:07:56.320 --> 00:07:58.960]  最近幾宗新聞都很恐怖
[00:07:58.960 --> 00:08:00.920]  北京又一宗
[00:08:00.920 --> 00:08:02.280]  香港又一宗
[00:08:02.280 --> 00:08:07.280]  最後美心妹妹的所有寫真集都要收回
[00:08:07.280 --> 00:08:09.000]  我們知道
[00:08:09.000 --> 00:08:12.640]  還說因為有穿衣服所以不是暴露
[00:08:12.640 --> 00:08:14.640]  我覺得很奇怪
[00:08:14.640 --> 00:08:16.800]  這是什麼定義呢
[00:08:16.800 --> 00:08:19.080]  這個媽媽又是不知何解的
[00:08:19.080 --> 00:08:23.360]  可以找周秀娜的攝影師去幫她女兒攝影
[00:08:23.360 --> 00:08:26.160]  你明不明白邏輯
[00:08:26.160 --> 00:08:28.200]  很混亂的情況
[00:08:28.200 --> 00:08:32.480]  但是有些人自己定義很多東西
[00:08:32.480 --> 00:08:33.600]  我開始看
[00:08:33.600 --> 00:08:34.760]  保羅就說
[00:08:34.760 --> 00:08:36.680]  既然神憐憫誰就憐憫誰
[00:08:36.680 --> 00:08:38.320]  神揀選誰就揀選誰
[00:08:38.320 --> 00:08:39.800]  神私恩給誰就私恩給誰
[00:08:39.800 --> 00:08:41.840]  因為人就是人
[00:08:41.840 --> 00:08:42.560]  神就是神
[00:08:42.560 --> 00:08:44.000]  跟你隔壁那輛車
[00:08:44.000 --> 00:08:44.840]  人就是人
[00:08:44.840 --> 00:08:46.960]  神就是神
[00:08:46.960 --> 00:08:49.680]  但是今天人想成為神
[00:08:49.680 --> 00:08:50.680]  所以你看到保羅說什麼
[00:08:50.680 --> 00:08:53.000]  他說只有你必對我說為什麼還要指責人呢
[00:08:53.000 --> 00:08:54.600]  有誰能夠抗拒他的旨意呢
[00:08:54.600 --> 00:09:00.640]  你是誰竟敢向神強嘴 強嘴的意思就是駁嘴
[00:09:00.640 --> 00:09:04.480]  受造之物豈能夠對他做他的講理
[00:09:04.480 --> 00:09:05.920]  為什麼要這樣做我呢
[00:09:05.920 --> 00:09:07.720]  我沒有權問
[00:09:07.720 --> 00:09:12.160]  問了上帝可以有權不回答
[00:09:12.160 --> 00:09:13.480]  你可不可以想像一下
[00:09:13.480 --> 00:09:16.120]  人的驕傲真的很恐怖
[00:09:16.120 --> 00:09:19.840]  最近科學家開香檳
[00:09:19.840 --> 00:09:24.600]  有一件事在科學界上有一個非常偉大的成就
[00:09:24.600 --> 00:09:32.920]  就是人類成功地用太空船登陸了冥王星
[00:09:32.920 --> 00:09:35.920]  冥王星原本我們小學的時候是九大行星之一
[00:09:35.920 --> 00:09:37.640]  但最近就丟了出街
[00:09:37.640 --> 00:09:38.960]  現在剩下八大行星
[00:09:38.960 --> 00:09:41.120]  大家都記得這個歷史了
[00:09:41.120 --> 00:09:42.960]  冥王星是很近地球的
[00:09:42.960 --> 00:09:45.840]  但你知道用了多少年才飛到冥王星呢
[00:09:45.840 --> 00:09:48.840]  九年半
[00:09:48.840 --> 00:09:50.160]  不要忘記
[00:09:50.160 --> 00:09:52.760]  九年半之前科學家憑著信心
[00:09:52.760 --> 00:09:55.400]  相信他能飛到
[00:09:55.400 --> 00:09:58.840]  他真的飛到 所以就開香檳了
[00:09:58.840 --> 00:10:02.680]  你想想你坐飛機去美國
[00:10:02.680 --> 00:10:05.160]  下飛機的時候你不會說開香檳了
[00:10:05.160 --> 00:10:07.400]  不會的 因為你多數飛到
[00:10:07.400 --> 00:10:08.760]  飛上北京就不同了
[00:10:08.760 --> 00:10:11.120]  飛到真的要開香檳了
[00:10:11.120 --> 00:10:13.000]  我最近有個朋友才告訴我
[00:10:13.000 --> 00:10:19.600]  他昨天中午十二點上飛機 晚上十二點多才到北京
[00:10:19.600 --> 00:10:22.600]  三個半小時的飛機變成十二個小時
[00:10:22.600 --> 00:10:25.760]  他說飛機沒有取消已經很好了
[00:10:25.760 --> 00:10:27.080]  不簡單的事
[00:10:27.080 --> 00:10:33.480]  上京你以為真的這麼容易嗎
[00:10:33.480 --> 00:10:38.280]  在九年半纔到冥王星
[00:10:38.280 --> 00:10:44.040]  如果你去冥王星走一趟 以現時的科技
[00:10:44.040 --> 00:10:46.120]  你老婆懷孕了
[00:10:46.120 --> 00:10:47.920]  到你飛到冥王星九年半
[00:10:47.920 --> 00:10:49.920]  在冥王星都不要停留很久
[00:10:49.920 --> 00:10:53.200]  只是嗨 拜拜 喝杯咖啡 再上飛機
[00:10:53.200 --> 00:10:57.480]  回來後 二九一十八 十九年
[00:10:57.480 --> 00:11:00.640]  你回來後走一趟 你兒子已經十九歲了
[00:11:00.640 --> 00:11:02.520]  他不認識你了 你明白嗎
[00:11:02.520 --> 00:11:03.560]  多恐怖
[00:11:03.560 --> 00:11:07.240]  冥王星發一張照片過來要十六個月
[00:11:07.240 --> 00:11:09.440]  你現在用WhatsApp發一張照片給隔壁的人
[00:11:09.440 --> 00:11:11.840]  十六秒的延遲
[00:11:11.840 --> 00:11:13.600]  發了 收到沒有 還沒有
[00:11:13.600 --> 00:11:16.280]  不是吧 發了 收到沒有 還沒有
[00:11:16.280 --> 00:11:18.720]  怎麼搞的 用什麼網絡
[00:11:18.720 --> 00:11:22.160]  廢了 十六秒的延遲
[00:11:22.160 --> 00:11:25.880]  十六個月 真是開玩笑
[00:11:25.880 --> 00:11:27.680]  你想想 你的寶寶一出生
[00:11:27.680 --> 00:11:29.960]  發一張照片給冥王星 你老公看看之後
[00:11:29.960 --> 00:11:34.320]  一看那張照片 原來你的寶寶已經十六個月了
[00:11:34.320 --> 00:11:36.120]  他再發一張照片回來的時候
[00:11:36.120 --> 00:11:39.720]  你的寶寶十六加十六就是三十二個月了
[00:11:39.720 --> 00:11:40.840]  多恐怖
[00:11:40.840 --> 00:11:43.720]  冥王星就是這個位置
[00:11:43.720 --> 00:11:46.080]  科學家說很恐怖 如果這樣飛的話
[00:11:46.080 --> 00:11:50.640]  這九大行星 我們現在說的八大行星
[00:11:50.640 --> 00:11:54.280]  在我們的銀河系裏面是微塵
[00:11:54.280 --> 00:11:57.320]  而我們的銀河系在整個宇宙裏面
[00:11:57.320 --> 00:11:59.720]  都是微塵 真是恐怖
[00:11:59.720 --> 00:12:01.400]  如果這樣想像的話
[00:12:01.400 --> 00:12:04.680]  地球不知道是微塵還是微塵還是微塵
[00:12:04.680 --> 00:12:06.800]  還說什麼宇宙旅行
[00:12:06.800 --> 00:12:09.280]  你想一下都沒什麼可能的
[00:12:09.280 --> 00:12:11.360]  基本上我們能夠在有生之年
[00:12:11.360 --> 00:12:15.840]  飛到九大行星已經沒有了
[00:12:15.840 --> 00:12:20.360]  想像一下 創造宇宙的那位上帝偉大到不得了
[00:12:20.360 --> 00:12:22.000]  所以等於有時候你祈禱
[00:12:22.000 --> 00:12:23.360]  等這麼久上帝都不回答你
[00:12:23.360 --> 00:12:24.960]  可能上帝去了冥王星
[00:12:24.960 --> 00:12:27.120]  十六個月後才回答到你
[00:12:27.120 --> 00:12:30.600]  這是最新的答案
[00:12:30.600 --> 00:12:34.760]  我們怎樣理解整件事情
[00:12:34.760 --> 00:12:36.360]  上帝偉大到這樣
[00:12:36.360 --> 00:12:38.480]  創造宇宙萬物偉大到這樣
[00:12:38.480 --> 00:12:41.480]  而今天人類的科技只能夠飛到冥王星
[00:12:41.480 --> 00:12:43.480]  用九年半
[00:12:43.480 --> 00:12:46.840]  我們可以驕傲嗎
[00:12:46.840 --> 00:12:47.840]  創造宇宙
[00:12:47.840 --> 00:12:51.280]  我們連宇宙都不太理解得多的時候
[00:12:51.280 --> 00:12:53.320]  我們不要說宇宙
[00:12:53.320 --> 00:12:54.920]  連我們人的腦都不太理解得多
[00:12:54.920 --> 00:13:00.000]  有多少我們都不太清楚
[00:13:00.000 --> 00:13:01.360]  所以保羅說
[00:13:01.360 --> 00:13:03.680]  神是神
[00:13:03.680 --> 00:13:06.120]  人是人
[00:13:06.120 --> 00:13:09.120]  我們不明白不等於上帝是錯
[00:13:09.120 --> 00:13:10.000]  是不是
[00:13:10.000 --> 00:13:11.400]  我們不明白
[00:13:11.400 --> 00:13:12.640]  說了你還是不明白
[00:13:12.640 --> 00:13:15.040]  這樣我們還可以有什麼說
[00:13:15.040 --> 00:13:19.200]  本來沒有追求義的那些愛邦人反而得著義
[00:13:19.200 --> 00:13:22.320]  藉著律法追求義的那些猶太人反而得不到
[00:13:22.320 --> 00:13:23.440]  保羅回答說
[00:13:23.440 --> 00:13:25.280]  沒錯 這幫人真是很有熱心
[00:13:25.280 --> 00:13:26.200]  大發熱心
[00:13:26.200 --> 00:13:29.480]  證明瞭他們向神是熱心
[00:13:29.480 --> 00:13:31.720]  但是不是按真知識
[00:13:31.720 --> 00:13:33.280]  因為不知道神的義
[00:13:33.280 --> 00:13:35.280]  想要立自己的義
[00:13:35.280 --> 00:13:37.600]  就不服神的義
[00:13:37.600 --> 00:13:38.680]  保羅說的是什麼
[00:13:38.680 --> 00:13:40.080]  我們想一想
[00:13:40.080 --> 00:13:42.280]  有些基督徒很熱心
[00:13:42.280 --> 00:13:47.000]  你看到有些非基督教的宗教人士比我們更加熱心
[00:13:47.000 --> 00:13:48.040]  但問題是
[00:13:48.040 --> 00:13:51.680]  熱心是不是一個標準
[00:13:51.680 --> 00:13:52.920]  我說個比喻你就知道
[00:13:52.920 --> 00:13:55.240]  如果今天生日會你要去屯門
[00:13:55.240 --> 00:13:57.080]  你去了相反方向
[00:13:57.080 --> 00:13:59.200]  你去了九龍的方向
[00:13:59.200 --> 00:14:01.440]  無論你跑得多快 走得多辛苦
[00:14:01.440 --> 00:14:03.040]  我只能告訴你
[00:14:03.040 --> 00:14:06.920]  你真是很冤枉地這麼辛苦
[00:14:06.920 --> 00:14:08.200]  無論你跑得多快
[00:14:08.200 --> 00:14:09.200]  你都去了紙鴨嘴
[00:14:09.200 --> 00:14:11.560]  你去不了屯門的 對不起
[00:14:11.560 --> 00:14:12.800]  想一想
[00:14:12.800 --> 00:14:15.760]  熱心都要方向是對的
[00:14:15.760 --> 00:14:16.720]  方法是對的
[00:14:16.720 --> 00:14:17.920]  如果不是的話
[00:14:17.920 --> 00:14:21.120]  是枉費的熱心
[00:14:21.120 --> 00:14:23.840]  當然不熱心更加不要說
[00:14:23.840 --> 00:14:25.400]  但問題是熱心是不夠的
[00:14:25.400 --> 00:14:27.520]  還要方向和方法是對的
[00:14:27.520 --> 00:14:28.840]  所以保羅這裡提到
[00:14:28.840 --> 00:14:30.880]  得救的標準是很簡單的
[00:14:30.880 --> 00:14:31.680]  得救的標準
[00:14:31.680 --> 00:14:32.600]  弟兄姊妹
[00:14:32.600 --> 00:14:34.400]  羅馬書第十章
[00:14:34.400 --> 00:14:35.920]  第十章第十節
[00:14:35.920 --> 00:14:37.640]  第九節到第十節
[00:14:37.640 --> 00:14:39.040]  和十三節
[00:14:39.040 --> 00:14:41.880]  是值得我們背下去的
[00:14:41.880 --> 00:14:45.640]  他說你考慮要認耶穌基督為主
[00:14:45.640 --> 00:14:46.640]  心裏面信神
[00:14:46.640 --> 00:14:48.000]  叫祂從死裏面復活
[00:14:48.000 --> 00:14:51.120]  就必得救
[00:14:51.120 --> 00:14:52.360]  跟你教弟兄說一聲
[00:14:52.360 --> 00:14:55.760]  得救原來很簡單
[00:14:55.760 --> 00:14:57.280]  請你跟你的弟兄姊妹說
[00:14:57.280 --> 00:15:00.760]  其實也不是很簡單
[00:15:00.760 --> 00:15:01.840]  你想想
[00:15:01.840 --> 00:15:03.120]  就是這麼簡單
[00:15:03.120 --> 00:15:04.960]  考慮要認耶穌基督為主
[00:15:04.960 --> 00:15:05.840]  心裏面相信神
[00:15:05.840 --> 00:15:06.800]  叫祂從死裏面復活
[00:15:06.800 --> 00:15:07.560]  我就得救了
[00:15:07.560 --> 00:15:09.400]  就是這樣
[00:15:09.400 --> 00:15:10.120]  但不要忘記
[00:15:10.120 --> 00:15:11.400]  不簡單在哪裏呢
[00:15:11.400 --> 00:15:12.600]  當你說信耶穌
[00:15:12.600 --> 00:15:14.880]  我要耶穌成為我生命的主
[00:15:14.880 --> 00:15:15.960]  即是你生命的主權
[00:15:15.960 --> 00:15:16.760]  交給這位耶穌
[00:15:16.760 --> 00:15:18.160]  對嗎
[00:15:18.160 --> 00:15:19.920]  不簡單就在這裏
[00:15:19.920 --> 00:15:22.920]  我想問一個問題
[00:15:22.920 --> 00:15:25.400]  如果你家裏有飛鴻
[00:15:25.400 --> 00:15:28.440]  那飛鴻一早起來就說
[00:15:28.440 --> 00:15:32.000]  你要去買麵包
[00:15:32.000 --> 00:15:34.040]  中午你記得要買魚
[00:15:34.040 --> 00:15:37.600]  我回來要喫魚
[00:15:37.600 --> 00:15:40.040]  今晚記得蒸隻雞
[00:15:40.040 --> 00:15:41.280]  我要雞腿
[00:15:41.280 --> 00:15:42.960]  兩隻雞腿都是我的
[00:15:42.960 --> 00:15:44.040]  那我想問
[00:15:44.040 --> 00:15:45.920]  你的飛鴻是主人呢
[00:15:45.920 --> 00:15:49.880]  還是你是主人呢
[00:15:49.880 --> 00:15:51.720]  聽到沒有
[00:15:51.720 --> 00:15:52.920]  弟兄姊妹
[00:15:52.920 --> 00:15:54.120]  每天早上起牀的時候
[00:15:54.120 --> 00:15:55.760]  你的祈禱你跟主說什麼
[00:15:55.760 --> 00:15:56.840]  主啊
[00:15:56.840 --> 00:15:57.920]  你幫我做些什麼
[00:15:57.920 --> 00:15:58.840]  主啊
