
[00:00:00.000 --> 00:00:04.000]  在港道之仙,我們一起祈禱吧!
[00:05:40.000 --> 00:05:44.000]  使保羅團隊可以坦然無懼地
[00:05:44.000 --> 00:05:46.000]  面對人群的攻擊
[00:05:46.000 --> 00:05:48.000]  甚至是驅趕
[00:05:48.000 --> 00:05:49.000]  另外
[00:05:49.000 --> 00:05:52.000]  保羅之所以能夠放膽
[00:05:52.000 --> 00:05:55.000]  在這麼大的患難裏面傳福音
[00:05:55.000 --> 00:05:59.000]  都是因為靠著神所賜給他的勇氣
[00:05:59.000 --> 00:06:03.000]  因為他在來到帖撒羅尼加
[00:06:03.000 --> 00:06:05.000]  這個城市之前
[00:06:05.000 --> 00:06:11.000]  曾經在菲勒比那裏蒙難受辱
[00:06:11.000 --> 00:06:13.000]  我要重覆
[00:06:13.000 --> 00:06:15.000]  蒙難受辱
[00:06:15.000 --> 00:06:19.000]  這件事記載在《使徒行卷》十六章那裏
[00:06:19.000 --> 00:06:22.000]  被害是指保羅和西拉
[00:06:22.000 --> 00:06:25.000]  在身體方面所受的苦
[00:06:25.000 --> 00:06:27.000]  因為他們被打了很多棍
[00:06:27.000 --> 00:06:30.000]  然後放下了監獄
[00:06:30.000 --> 00:06:31.000]  而受辱
[00:06:31.000 --> 00:06:34.000]  就指在他們精神上受到的那種侮辱
[00:06:34.000 --> 00:06:38.000]  或者在眾人面前摸了他們的衣服
[00:06:38.000 --> 00:06:40.000]  打他們很多下
[00:06:40.000 --> 00:06:45.000]  保羅在這封信裏面再重提
[00:06:45.000 --> 00:06:47.000]  菲勒比那件事
[00:06:47.000 --> 00:06:50.000]  為了要襯托他和他的團隊
[00:06:50.000 --> 00:06:54.000]  在帖撒羅尼加傳福音那份勇氣
[00:06:54.000 --> 00:06:57.000]  雖然他們曾經蒙難受辱
[00:06:57.000 --> 00:07:00.000]  但他們經歷神賜給他們的勇氣
[00:07:00.000 --> 00:07:05.000]  所以在如此患難的環境之下
[00:07:05.000 --> 00:07:11.000]  依然能夠堅持神所託給他們的福音使命
[00:07:11.000 --> 00:07:16.000]  我也曾經在一些見證會上
[00:07:16.000 --> 00:07:18.000]  聽到有一個宣教士
[00:07:18.000 --> 00:07:21.000]  他在伊斯蘭世界服侍
[00:07:21.000 --> 00:07:23.000]  在他服侍的期間
[00:07:23.000 --> 00:07:28.000]  經常都會聽到一些基督徒被害被殺的消息
[00:07:28.000 --> 00:07:34.000]  有一天他看到一群伊斯蘭的武裝分子
[00:07:34.000 --> 00:07:37.000]  他們每一個都拿著槍
[00:07:37.000 --> 00:07:39.000]  問那個宣教士
[00:07:39.000 --> 00:07:42.000]  你有什麼宗教信仰
[00:07:42.000 --> 00:07:45.000]  那一刻那個宣教士就想到
[00:07:45.000 --> 00:07:48.000]  如果我承認自己是基督徒
[00:07:48.000 --> 00:07:52.000]  會不會被這群武裝分子用槍殺呢
[00:07:52.000 --> 00:07:54.000]  當時那個宣教士說
[00:07:54.000 --> 00:07:59.000]  他在心裡想了很多無數的答案去保護自己
[00:07:59.000 --> 00:08:02.000]  但最後他還是決定自己說
[00:08:02.000 --> 00:08:04.000]  他是基督徒
[00:08:04.000 --> 00:08:06.000]  結果那個武裝分子就問他
[00:08:06.000 --> 00:08:08.000]  為什麼你會是基督徒
[00:08:08.000 --> 00:08:11.000]  他覺得你明明是中國人
[00:08:11.000 --> 00:08:13.000]  為什麼不是佛教徒
[00:08:13.000 --> 00:08:15.000]  或者是無神論者
[00:08:15.000 --> 00:08:18.000]  那個宣教士就因為這個機會
[00:08:18.000 --> 00:08:21.000]  就將他自己的得救見性說出來
[00:08:21.000 --> 00:08:25.000]  之後在那群武裝分子裡面
[00:08:25.000 --> 00:08:27.000]  有一個就跟他分享
[00:08:27.000 --> 00:08:30.000]  自己因為很怕戰爭
[00:08:30.000 --> 00:08:33.000]  很多時候都會在晚上失眠
[00:08:33.000 --> 00:08:39.000]  於是那個宣教士就為他奉主的名去祈禱
[00:08:39.000 --> 00:08:42.000]  結果那個武裝分子回頭跟他說
[00:08:42.000 --> 00:08:47.000]  祈禱那一晚他可以很安然的入睡
[00:08:47.000 --> 00:08:51.000]  即使我們的現況
[00:08:51.000 --> 00:08:53.000]  未必好像那位宣教士
[00:08:53.000 --> 00:08:55.000]  或者保羅那個經歷
[00:08:55.000 --> 00:08:58.000]  生命有很多生命的危險
[00:08:58.000 --> 00:09:00.000]  很多的挑戰
[00:09:00.000 --> 00:09:04.000]  但我們要去面對自己的恐懼
[00:09:04.000 --> 00:09:06.000]  面對自己的恐懼
[00:09:06.000 --> 00:09:07.000]  去傳福音
[00:09:07.000 --> 00:09:09.000]  可能其實都不容易
[00:09:09.000 --> 00:09:11.000]  這種恐懼
[00:09:11.000 --> 00:09:13.000]  可能是來自你要
[00:09:13.000 --> 00:09:16.000]  我們要去面對傳福音的群體
[00:09:16.000 --> 00:09:18.000]  或者對象
[00:09:18.000 --> 00:09:20.000]  對象可能是一些職場
[00:09:20.000 --> 00:09:21.000]  家庭
[00:09:21.000 --> 00:09:24.000]  或者是一些認識了很久的朋友
[00:09:24.000 --> 00:09:26.000]  我們可能因為某一些原因
[00:09:26.000 --> 00:09:31.000]  我們一直都沒有在他們面前提及福音
[00:09:31.000 --> 00:09:34.000]  但我們可不可以好像保羅那樣
[00:09:34.000 --> 00:09:35.000]  我們知道
[00:09:35.000 --> 00:09:36.000]  我們確信
[00:09:36.000 --> 00:09:40.000]  我們的內容是純潔純良
[00:09:40.000 --> 00:09:44.000]  又因著我們信實的主給我們的勇氣
[00:09:44.000 --> 00:09:48.000]  我們可以坦然無懼地去傳福音
[00:09:48.000 --> 00:09:50.000]  願意保羅的見證
[00:09:50.000 --> 00:09:54.000]  可以激勵我們
[00:09:54.000 --> 00:09:56.000]  接下來就是
[00:09:56.000 --> 00:09:58.000]  保羅給我們另一個榜樣
[00:09:58.000 --> 00:10:00.000]  是我們要去立志
[00:10:00.000 --> 00:10:04.000]  作土神喜悅的侍奉
[00:10:04.000 --> 00:10:05.000]  我們知道
[00:10:05.000 --> 00:10:08.000]  保羅除了很有勇氣
[00:10:08.000 --> 00:10:10.000]  去放膽傳福音之外
[00:10:10.000 --> 00:10:13.000]  他能夠認定土神喜悅
[00:10:13.000 --> 00:10:15.000]  是他第一個最大的目標
[00:10:15.000 --> 00:10:18.000]  就好像二章四節所說
[00:10:18.000 --> 00:10:20.000]  不是要討人喜歡
[00:10:20.000 --> 00:10:25.000]  而是討那考驗我們的心的神喜歡
[00:10:25.000 --> 00:10:29.000]  在剛才保羅用了三個「不」字
[00:10:29.000 --> 00:10:33.000]  來申辯當時人民對他侍奉上面的指控
[00:10:33.000 --> 00:10:37.000]  也因為這些指控和反對的聲音
[00:10:37.000 --> 00:10:42.000]  激發了保羅和他的團隊可以勇敢向前
[00:10:42.000 --> 00:10:46.000]  這一切都是因為神對他們的認可
[00:10:46.000 --> 00:10:52.000]  和給他們福音的託付所產生的使命感
[00:10:52.000 --> 00:10:55.000]  和他們的侍奉方向
[00:10:55.000 --> 00:10:57.000]  更加證明保羅團隊
[00:10:57.000 --> 00:11:00.000]  他們尋求的不是人的認可
[00:11:00.000 --> 00:11:02.000]  而是神的認可
[00:11:02.000 --> 00:11:06.000]  因為最終測驗人心的是神
[00:11:06.000 --> 00:11:09.000]  他們知道自己要向神負責
[00:11:09.000 --> 00:11:14.000]  而不是向聽他們的群眾負責
[00:11:14.000 --> 00:11:18.000]  保羅再用三個「沒有」
[00:11:18.000 --> 00:11:21.000]  來證明他自己是土神喜悅
[00:11:21.000 --> 00:11:23.000]  而不是土人的喜悅
[00:11:23.000 --> 00:11:27.000]  首先第一是沒有用「淺味」的話
[00:11:27.000 --> 00:11:30.000]  淺味是一種表達方式
[00:11:30.000 --> 00:11:32.000]  就好像剛才有說過
[00:11:32.000 --> 00:11:35.000]  他沒有用一些詭詐的方法
[00:11:35.000 --> 00:11:37.000]  去跟別人講福音
[00:11:37.000 --> 00:11:42.000]  讀者其實都可以透過保羅的說話
[00:11:42.000 --> 00:11:44.000]  去引證是不是真神
[00:11:44.000 --> 00:11:48.000]  第二是他沒有藏著貪心
[00:11:48.000 --> 00:11:50.000]  有些色經學者指出
[00:11:50.000 --> 00:11:52.000]  保羅要駁斥有些人說
[00:11:52.000 --> 00:11:54.000]  他一遇到困難就走
[00:11:54.000 --> 00:11:57.000]  所以證明他在貼薩羅尼加的動機
[00:11:57.000 --> 00:11:59.000]  很有問題
[00:11:59.000 --> 00:12:02.000]  因為他只是留了一個很短時間
[00:12:02.000 --> 00:12:04.000]  他就可以一方面
[00:12:04.000 --> 00:12:07.000]  拿到菲勒比教會送來的契陣
[00:12:07.000 --> 00:12:11.000]  又可以去到貼薩羅尼加的時候
[00:12:11.000 --> 00:12:13.000]  在《使徒行傳》我們都看到
[00:12:13.000 --> 00:12:17.000]  貼薩羅尼加有一些人是尊貴婦人
[00:12:17.000 --> 00:12:19.000]  他們覺得保羅都是為了
[00:12:19.000 --> 00:12:22.000]  向這些尊貴的婦人奪取利益
[00:12:22.000 --> 00:12:24.000]  然後就一枝箭走了
[00:12:24.000 --> 00:12:26.000]  所以對於這些指控
[00:12:26.000 --> 00:12:28.000]  保羅去否認
[00:12:28.000 --> 00:12:31.000]  他自己不是那些肛門術士
[00:12:31.000 --> 00:12:33.000]  他不是因為這些利益關係
[00:12:33.000 --> 00:12:35.000]  而這樣去傳福音
[00:12:35.000 --> 00:12:39.000]  他還說進一步去呼求神
[00:12:39.000 --> 00:12:42.000]  可以證明他的心智
[00:12:42.000 --> 00:12:47.000]  第三是他沒有向人去求榮耀
[00:12:47.000 --> 00:12:49.000]  保羅和他的團隊
[00:12:49.000 --> 00:12:52.000]  在傳道的生涯裏面
[00:12:52.000 --> 00:12:55.000]  不只是受到人逼迫
[00:12:55.000 --> 00:12:58.000]  他也好像在《迦拉泰書》四章十五節
[00:12:58.000 --> 00:13:00.000]  有提及到有一些人
[00:13:00.000 --> 00:13:02.000]  接待保羅的方法
[00:13:02.000 --> 00:13:04.000]  都好像跟神的使者一樣
[00:13:04.000 --> 00:13:07.000]  就好像接待耶穌基督那樣
[00:13:07.000 --> 00:13:12.000]  但是這個經文的重點
[00:13:12.000 --> 00:13:17.000]  那個求是指出行為和動機上面
[00:13:17.000 --> 00:13:19.000]  保羅去表達出
[00:13:19.000 --> 00:13:21.000]  自己沒有追求一種
[00:13:21.000 --> 00:13:25.000]  從人而來的榮耀
[00:13:25.000 --> 00:13:29.000]  在經文裏面
[00:13:29.000 --> 00:13:33.000]  可以叫人尊重的原文意思是
[00:13:33.000 --> 00:13:35.000]  使徒所享有的
[00:13:35.000 --> 00:13:38.000]  有份量的權柄地位
[00:13:38.000 --> 00:13:40.000]  可以用來發號施令
[00:13:40.000 --> 00:13:45.000]  可以來要求信徒有一個尊崇和愛戴
[00:13:45.000 --> 00:13:47.000]  但是保羅和他的團隊
[00:13:47.000 --> 00:13:49.000]  沒有任何人
[00:13:49.000 --> 00:13:53.000]  他們團隊沒有向任何人
[00:13:53.000 --> 00:13:55.000]  去取這些榮耀
[00:13:55.000 --> 00:13:57.000]  而這種崇高的身份
[00:13:57.000 --> 00:14:01.000]  令到他們這種自我的約束行為
[00:14:01.000 --> 00:14:04.000]  更加難能可貴
[00:14:04.000 --> 00:14:07.000]  保羅在第七節裏具體描述
[00:14:07.000 --> 00:14:10.000]  他對帖撒羅尼加人的愛
[00:14:10.000 --> 00:14:13.000]  是用一種溫柔對待
[00:14:13.000 --> 00:14:18.000]  就好像媽媽對待她的兒子一樣的照顧
[00:14:18.000 --> 00:14:21.000]  在這段經文的母親
[00:14:21.000 --> 00:14:24.000]  原文也可以指是保母
[00:14:24.000 --> 00:14:29.000]  這個比喻是有一個更強烈的正面含義
[00:14:29.000 --> 00:14:35.000]  在古代的作家幾乎將保母描述得仁慈又慷慨
[00:14:35.000 --> 00:14:37.000]  所以當時的讀者
[00:14:37.000 --> 00:14:41.000]  如果他看到保羅去形容自己是保母的時候
[00:14:41.000 --> 00:14:43.000]  會更加明白
[00:14:43.000 --> 00:14:46.000]  保羅和他讀者之間的關係
[00:14:46.000 --> 00:14:49.000]  近到好像近親一樣
[00:14:49.000 --> 00:14:53.000]  保羅更加將自己形容為一個母
[00:14:53.000 --> 00:14:56.000]  為人母親的保母
[00:14:56.000 --> 00:14:58.000]  既能夠照顧別人的子女
[00:14:58.000 --> 00:15:02.000]  又能夠餵養痛愛他的孩子
[00:15:02.000 --> 00:15:05.000]  而這個的確就好像聖經所說
[00:15:05.000 --> 00:15:11.000]  在基督裏用福音生了帖撒羅尼加人一樣
[00:15:11.000 --> 00:15:18.000]  保羅在第八節再延伸去具體解釋這份愛
[00:15:18.000 --> 00:15:22.000]  在一個追逐自我利益的時代
[00:15:22.000 --> 00:15:25.000]  保羅為了帖撒羅尼加的人
[00:15:25.000 --> 00:15:28.000]  不單要分享福音的信息
[00:15:28.000 --> 00:15:33.000]  更在九節說自己也會辛苦勞碌工作
[00:15:33.000 --> 00:15:38.000]  還要將自己的性命都樂意給他們
[00:15:38.000 --> 00:15:42.000]  全因為他效法耶穌的榜樣
[00:15:42.000 --> 00:15:45.000]  耶穌的榜樣是怎樣
[00:15:45.000 --> 00:15:47.000]  就是先給予
[00:15:47.000 --> 00:15:49.000]  而不是先接受
[00:15:49.000 --> 00:15:53.000]  是先服侍而不是被服侍
[00:15:53.000 --> 00:15:56.000]  是先去愛而不是被愛
[00:15:56.000 --> 00:16:01.000]  所以這份愛是超越了一個盡責的保母
[00:16:01.000 --> 00:16:05.000]  保羅在信裏面幾次都說過
[00:16:05.000 --> 00:16:09.000]  自己很想回去帖撒羅尼加的人那邊
[00:16:09.000 --> 00:16:13.000]  但無法前行的原因不是因為他沒有努力
[00:16:13.000 --> 00:16:16.000]  而是因為有撒旦的抵擋
[00:16:16.000 --> 00:16:19.000]  在字裏行間都見到在信裏面
[00:16:19.000 --> 00:16:24.000]  他有很多充滿著那種紀念、掛念的愛
[00:16:24.000 --> 00:16:26.000]  但出乎意料是
[00:16:26.000 --> 00:16:32.000]  保羅和帖撒羅尼加人的關係是超乎想像的好
[00:16:32.000 --> 00:16:36.000]  保羅去見證著這班人信主
[00:16:36.000 --> 00:16:40.000]  成為神所愛的弟兄姊妹
[00:16:40.000 --> 00:16:43.000]  在我看來這份關係
[00:16:43.000 --> 00:16:46.000]  看上去好像是付出
[00:16:46.000 --> 00:16:50.000]  但其實是失的比得的更多
[00:16:50.000 --> 00:16:56.000]  得的比失的更多
[00:16:56.000 --> 00:16:59.000]  接著是第三樣
[00:16:59.000 --> 00:17:02.000]  我們學校保羅的榜樣是
[00:17:02.000 --> 00:17:05.000]  放下自己的權利作好見證
[00:17:05.000 --> 00:17:07.000]  延伸之前第七、八節
[00:17:07.000 --> 00:17:13.000]  講述保羅和帖撒羅尼加之間的愛的關係
[00:17:13.000 --> 00:17:18.000]  而這份愛引發保羅團隊有所行動
[00:17:18.000 --> 00:17:21.000]  是他們不單止去傳福音
[00:17:21.000 --> 00:17:24.000]  而且是晝夜做工
[00:17:24.000 --> 00:17:30.000]  那種意思很可能是他們由大清早就開始工作
[00:17:30.000 --> 00:17:31.000]  直到日落
[00:17:31.000 --> 00:17:36.000]  表示他們在工作上都是格外辛勤
[00:17:36.000 --> 00:17:40.000]  如果我們看回《使徒行傳》十八章三節
[00:17:40.000 --> 00:17:44.000]  保羅團隊應該是做跡象牌的工作
[00:17:44.000 --> 00:17:47.000]  保羅雖然身為使徒
[00:17:47.000 --> 00:17:53.000]  他也有權像哥林多前書九章六節這樣說
[00:17:53.000 --> 00:17:57.000]  有誰當兵而自備良享
[00:17:57.000 --> 00:18:02.000]  其實他有權利專注在他的福音工作上
[00:18:02.000 --> 00:18:08.000]  但是他仍然選擇親自去跡象牌來養活自己
[00:18:08.000 --> 00:18:10.000]  以身作則
[00:18:10.000 --> 00:18:13.000]  他真實地去實踐
[00:18:13.000 --> 00:18:17.000]  帖撒羅尼加後書三章十一節那裡
[00:18:17.000 --> 00:18:18.000]  保羅說
[00:18:18.000 --> 00:18:22.000]  若有人不肯做工就不可食飯
[00:18:22.000 --> 00:18:26.000]  他和團隊晝夜工作的目的
[00:18:26.000 --> 00:18:31.000]  其實都是為了免得叫你們一人受累
[00:18:31.000 --> 00:18:36.000]  即是免得加給你們任何人有負擔
[00:18:36.000 --> 00:18:42.000]  保羅不僅在帖撒羅尼加的時候自食其力
[00:18:42.000 --> 00:18:47.000]  他在菲勒比哥林多以忽所都是這樣
[00:18:47.000 --> 00:18:53.000]  這些做法更加使他可以無所畏懼地說神的信息
[00:18:53.000 --> 00:18:56.000]  不需要討人歡喜
[00:18:56.000 --> 00:19:02.000]  也不需要忌諱不將神的旨意和信號去說
[00:19:02.000 --> 00:19:06.000]  以免人家說他懷著一些不良的動機
[00:19:06.000 --> 00:19:09.000]  保羅為了福音的緣故
[00:19:09.000 --> 00:19:13.000]  為了神所愛的帖撒羅尼加弟兄姊妹
[00:19:13.000 --> 00:19:20.000]  去願意放下自己應有的權利
[00:19:20.000 --> 00:19:26.000]  當我看的時候有一個作家叫做海貝斯也有這樣回應
[00:19:26.000 --> 00:19:35.000]  他有指出過如果我們不必耗費時間精力或金錢就可以表達愛
[00:19:35.000 --> 00:19:37.000]  我會很樂意參與
[00:19:37.000 --> 00:19:40.000]  可是如果愛意味著犧牲
[00:19:40.000 --> 00:19:42.000]  那我就不願意維生了
[00:19:42.000 --> 00:19:48.000]  我想在這個句子裡再加多一點字去反思
[00:19:48.000 --> 00:19:58.000]  如果我們不必耗費時間精力或金錢就可以表達愛神愛人
[00:19:58.000 --> 00:20:00.000]  我會很樂意參與
[00:20:00.000 --> 00:20:05.000]  可是如果愛神愛人意味著要犧牲
[00:20:05.000 --> 00:20:08.000]  那我就不願意維生了
[00:20:08.000 --> 00:20:14.000]  這也是一個很好的反思的思考
[00:20:14.000 --> 00:20:19.000]  如果是為了愛神愛人的緣故
[00:20:19.000 --> 00:20:24.000]  我們願不願意犧牲一些自己的權利
[00:20:24.000 --> 00:20:28.000]  就像保羅一樣
[00:20:28.000 --> 00:20:34.000]  願意今天保羅的見證也同樣去激勵你
[00:20:34.000 --> 00:20:38.000]  我們再看回經文第十節裡面
[00:20:38.000 --> 00:20:46.000]  何等聖潔的聖潔重點是在於人內心的態度
[00:20:46.000 --> 00:20:50.000]  而公義就是符合神要求的意思
[00:20:50.000 --> 00:21:00.000]  無可指責的是保羅團隊在鐵薩羅尼加的人中間行事光明磊落
[00:21:00.000 --> 00:21:02.000]  動機純潔
[00:21:02.000 --> 00:21:06.000]  以致他們可以無所畏懼
[00:21:06.000 --> 00:21:08.000]  經文裡面還有一個是
[00:21:08.000 --> 00:21:10.000]  在第十節開頭那裡說
[00:21:10.000 --> 00:21:12.000]  對你們信主的人
[00:21:12.000 --> 00:21:17.000]  這句表達出提醒我們
[00:21:17.000 --> 00:21:21.000]  我們要學校保羅這樣侍奉的心態
[00:21:21.000 --> 00:21:23.000]  是要跟人的關係
[00:21:23.000 --> 00:21:28.000]  要懷著聖潔公義無可指責
[00:21:28.000 --> 00:21:31.000]  有一些色經書也有指出
[00:21:31.000 --> 00:21:39.000]  保羅在鐵薩羅尼加的教導是逐家去探訪
[00:21:39.000 --> 00:21:45.000]  所以過別的信徒會比較容易獲得照顧
[00:21:45.000 --> 00:21:51.000]  就像保羅以父子的關係來描寫他和提摩太
[00:21:51.000 --> 00:21:57.000]  又或者用父母和子女的比喻來形容他和哥林多的關係
[00:21:57.000 --> 00:22:01.000]  所以鐵薩羅尼加的人都是不例外
[00:22:01.000 --> 00:22:05.000]  儘管保羅沒有直接稱呼他們為兒子
[00:22:05.000 --> 00:22:09.000]  但經文也看到保羅稱呼
[00:22:09.000 --> 00:22:11.000]  他對鐵薩羅尼加的人
[00:22:11.000 --> 00:22:15.000]  好像父親對待自己的兒女一樣
[00:22:15.000 --> 00:22:17.000]  保羅在這一段裡面
[00:22:17.000 --> 00:22:22.000]  先將自己和童工比喻為母親和父親
[00:22:22.000 --> 00:22:24.000]  前者的重點就是
[00:22:24.000 --> 00:22:30.000]  母親撫養那份溫柔、慈愛和自我犧牲
[00:22:30.000 --> 00:22:34.000]  而後者就是一個盡責的父親
[00:22:34.000 --> 00:22:36.000]  以愛心的形式
[00:22:36.000 --> 00:22:41.000]  像十二節那樣有勸勉安慰淑婦
[00:22:41.000 --> 00:22:45.000]  雖然兩者的關顧對象都是自己的孩子
[00:22:45.000 --> 00:22:50.000]  但這個孩子就好像比喻為一個不同年紀
[00:22:50.000 --> 00:22:54.000]  好像靈性上不同年紀的人
[00:22:54.000 --> 00:23:00.000]  母親所育養的孩子就好像比喻初訊福音的信徒
[00:23:00.000 --> 00:23:06.000]  而父親所教導的兒女就好像比喻信徒慢慢開始成長
[00:23:06.000 --> 00:23:12.000]  所以不論信徒任何屬靈的階段
[00:23:12.000 --> 00:23:19.000]  保羅都覺得有責任去按照聖經福音的真理和道德的標準
[00:23:19.000 --> 00:23:28.000]  去幫助他們一些初訊的基督徒去過他們的基督徒生活
[00:23:28.000 --> 00:23:35.000]  而保羅將福音傳給他們就成為了他們的屬靈生父
