
[00:00:00.000 --> 00:00:02.000]  陳師傅讓我們先聽神的道義
[00:03:40.000 --> 00:03:42.000]  所以今天很多基督徒不知道上帝的旨意
[00:03:42.000 --> 00:03:44.000]  如果今天很多基督徒不知道上帝的旨意
[00:03:44.000 --> 00:03:46.000]  就自己走自己的道路了
[00:03:46.000 --> 00:03:47.000]  就自己走自己的道路
[00:03:47.000 --> 00:03:49.000]  甚至走向侍奉主的道路
[00:03:49.000 --> 00:03:50.000]  甚至走向侍奉主的道路
[00:03:50.000 --> 00:03:51.000]  甚至走向侍奉主的道路
[00:03:51.000 --> 00:03:52.000]  做完全道人
[00:03:52.000 --> 00:03:53.000]  做完全道人
[00:03:53.000 --> 00:03:54.000]  結果怎麼樣
[00:03:54.000 --> 00:03:55.000]  結果怎麼樣
[00:03:55.000 --> 00:03:56.000]  誤導了很多人
[00:03:56.000 --> 00:03:57.000]  誤導了很多人
[00:03:57.000 --> 00:03:59.000]  甚至有很多人以為自己相信主
[00:03:59.000 --> 00:04:00.000]  甚至有很多人以為自己相信主
[00:04:00.000 --> 00:04:03.000]  其實漸漸走進了相信的異端
[00:04:03.000 --> 00:04:08.000]  很多人以為相信主是要走向的異端
[00:04:08.000 --> 00:04:10.000]  我可以大膽地說一句
[00:04:10.000 --> 00:04:12.000]  我可以大膽地說一句
[00:04:12.000 --> 00:04:13.000]  很多的異端
[00:04:13.000 --> 00:04:14.000]  很多的異端
[00:04:14.000 --> 00:04:16.000]  都是由基督教衍生出來的
[00:04:16.000 --> 00:04:18.000]  都是由基督教衍生出來的
[00:04:18.000 --> 00:04:22.000]  甚至我們看東方現在很多的邪教
[00:04:22.000 --> 00:04:24.000]  我們現在看東方很多的邪教
[00:04:24.000 --> 00:04:27.000]  他們都是抄一些基督教的
[00:04:27.000 --> 00:04:29.000]  一些合他們心意的觀念
[00:04:29.000 --> 00:04:31.000]  進去發展成為異端
[00:04:31.000 --> 00:04:33.000]  他們抄一些基督教
[00:04:33.000 --> 00:04:35.000]  符合他們心意的觀念
[00:04:35.000 --> 00:04:36.000]  然後發展出來的異端
[00:04:36.000 --> 00:04:38.000]  所以要認識上帝的旨意
[00:04:38.000 --> 00:04:40.000]  是一件很重要的事
[00:04:40.000 --> 00:04:41.000]  要認識上帝的旨意
[00:04:41.000 --> 00:04:42.000]  是一件很重要的事
[00:04:42.000 --> 00:04:44.000]  不然的話我們亂做
[00:04:44.000 --> 00:04:46.000]  不然的話我們會亂做
[00:04:46.000 --> 00:04:47.000]  亂跑
[00:04:47.000 --> 00:04:48.000]  亂跑
[00:04:48.000 --> 00:04:49.000]  明白上帝的旨意
[00:04:49.000 --> 00:04:51.000]  是一件很重要的功課
[00:04:51.000 --> 00:04:52.000]  為什麼呢?
[00:04:52.000 --> 00:04:53.000]  明白上帝的旨意是很重要的功課
[00:04:53.000 --> 00:04:54.000]  為什麼呢?
[00:04:54.000 --> 00:04:57.000]  因為原來測驗上帝的旨意
[00:04:57.000 --> 00:04:59.000]  是能夠讓我們去明白
[00:04:59.000 --> 00:05:02.000]  上帝怎樣要帶我們走路
[00:05:02.000 --> 00:05:03.000]  讓我們明白上帝的旨意
[00:05:03.000 --> 00:05:05.000]  讓我們明白上帝要帶我們
[00:05:05.000 --> 00:05:06.000]  怎麼走前面的路
[00:05:06.000 --> 00:05:08.000]  從聖經的啟示當中我們明白
[00:05:08.000 --> 00:05:10.000]  從聖經的啟示當中我們明白
[00:05:10.000 --> 00:05:13.000]  上帝有一個系列固定的方式
[00:05:13.000 --> 00:05:15.000]  去向人啟示祂的心意
[00:05:15.000 --> 00:05:16.000]  上帝有一些固定的方式
[00:05:16.000 --> 00:05:19.000]  向人啟示祂的心意
[00:05:19.000 --> 00:05:20.000]  這些我們可以有很多機會
[00:05:20.000 --> 00:05:22.000]  再去仔細研究一下
[00:05:22.000 --> 00:05:23.000]  我們在有很多機會以後
[00:05:23.000 --> 00:05:25.000]  會仔細去研究
[00:05:25.000 --> 00:05:26.000]  但是我們會明白一點
[00:05:26.000 --> 00:05:27.000]  我們會明白一點
[00:05:27.000 --> 00:05:30.000]  當信徒隨著他的成熟程度
[00:05:30.000 --> 00:05:31.000]  一路增加
[00:05:31.000 --> 00:05:33.000]  當信徒隨著他的成熟程度
[00:05:33.000 --> 00:05:34.000]  一路增加
[00:05:34.000 --> 00:05:36.000]  上帝他的啟示呢?
[00:05:36.000 --> 00:05:37.000]  上帝的啟示
[00:05:37.000 --> 00:05:39.000]  就不會好像以前那樣
[00:05:39.000 --> 00:05:40.000]  要一步一步
[00:05:40.000 --> 00:05:42.000]  直接都要帶著你走的
[00:05:42.000 --> 00:05:43.000]  上帝的啟示
[00:05:43.000 --> 00:05:44.000]  就不會像以前那樣
[00:05:44.000 --> 00:05:45.000]  要一步一步
[00:05:45.000 --> 00:05:46.000]  直接都要帶著你走的
[00:05:46.000 --> 00:05:47.000]  不像初信的時候
[00:05:47.000 --> 00:05:48.000]  他很詳細地告訴你
[00:05:48.000 --> 00:05:49.000]  你應該怎麼做
[00:05:49.000 --> 00:05:50.000]  不像初信的時候
[00:05:50.000 --> 00:05:51.000]  他很詳細地告訴你
[00:05:51.000 --> 00:05:52.000]  你應該怎麼去做
[00:05:52.000 --> 00:05:54.000]  而是越來越比較
[00:05:54.000 --> 00:05:56.000]  會心已經明白的
[00:05:56.000 --> 00:05:57.000]  就是說
[00:05:57.000 --> 00:05:59.000]  越來越讓你悲喜地明白
[00:05:59.000 --> 00:06:01.000]  就好像有一個進程一樣
[00:06:01.000 --> 00:06:02.000]  好像一個進程一樣
[00:06:02.000 --> 00:06:03.000]  最初好像是朋友
[00:06:03.000 --> 00:06:04.000]  最初好像是朋友
[00:06:04.000 --> 00:06:05.000]  但熟絡開始
[00:06:05.000 --> 00:06:08.000]  大家彼此認識就成為好朋友
[00:06:08.000 --> 00:06:10.000]  熟悉以後成為好朋友
[00:06:10.000 --> 00:06:12.000]  後來再特別一些
[00:06:12.000 --> 00:06:14.000]  有一對就會成為配偶
[00:06:14.000 --> 00:06:16.000]  然後後來再好一點
[00:06:16.000 --> 00:06:17.000]  就可能會成為配偶
[00:06:17.000 --> 00:06:18.000]  隨著年日
[00:06:18.000 --> 00:06:19.000]  隨著年日
[00:06:19.000 --> 00:06:22.000]  他們就會建立一種獨特的默契
[00:06:22.000 --> 00:06:24.000]  就獨特的默契
[00:06:24.000 --> 00:06:26.000]  有很多東西不用說都會明白
[00:06:26.000 --> 00:06:28.000]  有很多事情不需要講
[00:06:28.000 --> 00:06:29.000]  可能都會明白
[00:06:29.000 --> 00:06:30.000]  如果要講呢?
[00:06:30.000 --> 00:06:31.000]  如果要講
[00:06:31.000 --> 00:06:32.000]  即是你明不明白
[00:06:32.000 --> 00:06:33.000]  未熟絡的意思
[00:06:33.000 --> 00:06:34.000]  就是說要講
[00:06:34.000 --> 00:06:35.000]  就表明你還不明白
[00:06:35.000 --> 00:06:36.000]  基督徒
[00:06:36.000 --> 00:06:37.000]  基督徒
[00:06:37.000 --> 00:06:38.000]  要明白上帝的旨意
[00:06:38.000 --> 00:06:39.000]  要明白上帝的旨意
[00:06:39.000 --> 00:06:41.000]  就同樣有這樣的發展
[00:06:41.000 --> 00:06:42.000]  同樣有這樣的發展
[00:06:42.000 --> 00:06:43.000]  所以等於姊妹
[00:06:43.000 --> 00:06:44.000]  所以弟兄姊妹
[00:06:44.000 --> 00:06:45.000]  不知道你會不會有一個問題
[00:06:45.000 --> 00:06:47.000]  會不會你有這樣的問題
[00:06:47.000 --> 00:06:48.000]  隨著你信主的日子
[00:06:48.000 --> 00:06:49.000]  越來越長
[00:06:49.000 --> 00:06:51.000]  隨著你信主的日子越來越長
[00:06:51.000 --> 00:06:53.000]  對上帝越來越了解
[00:06:53.000 --> 00:06:54.000]  對上帝越來越了解
[00:06:54.000 --> 00:06:55.000]  你就開始看見一點
[00:06:55.000 --> 00:06:56.000]  就開始有一點
[00:06:56.000 --> 00:06:58.000]  為什麼好像有時候上帝
[00:06:58.000 --> 00:07:00.000]  沒那麼清楚告訴我
[00:07:00.000 --> 00:07:02.000]  他直接要我怎樣做呢?
[00:07:02.000 --> 00:07:04.000]  其實都是我們要我們做什麼呢?
[00:07:04.000 --> 00:07:05.000]  而是
[00:07:05.000 --> 00:07:07.000]  他不講我都會明白的呢?
[00:07:07.000 --> 00:07:09.000]  而是他不講我都會明白的呢?
[00:07:09.000 --> 00:07:10.000]  這個就是這個
[00:07:10.000 --> 00:07:14.000]  你和上帝所建立出來的默契的原因
[00:07:14.000 --> 00:07:16.000]  這就是你和上帝建立的默契的原因
[00:07:16.000 --> 00:07:18.000]  我們見到既然明白上帝的旨意
[00:07:18.000 --> 00:07:19.000]  是那麼重要的一件事
[00:07:19.000 --> 00:07:20.000]  我明白上帝的旨意
[00:07:20.000 --> 00:07:21.000]  這麼重要的事
[00:07:21.000 --> 00:07:23.000]  初期教會的信徒
[00:07:23.000 --> 00:07:24.000]  又怎樣去學習
[00:07:24.000 --> 00:07:25.000]  去了解上帝的旨意呢?
[00:07:25.000 --> 00:07:26.000]  初期教會
[00:07:26.000 --> 00:07:28.000]  怎麼去明白上帝的旨意呢?
[00:07:28.000 --> 00:07:29.000]  就成為我們今天
[00:07:29.000 --> 00:07:31.000]  一個很重要的一個學習基礎
[00:07:31.000 --> 00:07:33.000]  我們今天一個很重要的學習基礎
[00:07:33.000 --> 00:07:36.000]  透過初期教會的信徒
[00:07:36.000 --> 00:07:38.000]  透過初期教會的信徒
[00:07:38.000 --> 00:07:39.000]  讓我們看見
[00:07:39.000 --> 00:07:40.000]  讓我們看見
[00:07:40.000 --> 00:07:42.000]  怎樣在一個基督徒的人生路上
[00:07:42.000 --> 00:07:44.000]  怎樣在一個基督徒的人生路上
[00:07:44.000 --> 00:07:47.000]  一步一步地去應徵神
[00:07:47.000 --> 00:07:49.000]  帶領我們所走的道路
[00:07:49.000 --> 00:07:52.000]  一步一步認著神帶領我們所走的道路
[00:07:52.000 --> 00:07:53.000]  這個就在今天我們所看的
[00:07:53.000 --> 00:07:55.000]  《使徒行傳》第四章23至31節
[00:07:55.000 --> 00:07:57.000]  就有清楚的教導了
[00:07:57.000 --> 00:08:00.000]  今天使徒行在必思達23到31節
[00:08:00.000 --> 00:08:02.000]  就有清楚的教導
[00:08:02.000 --> 00:08:04.000]  有聖經的弟兄姊妹讓我一起
[00:08:04.000 --> 00:08:05.000]  打翻開這段聖經
[00:08:05.000 --> 00:08:07.000]  有聖經的弟兄姊妹打開聖經
[00:08:07.000 --> 00:08:08.000]  我們會這樣看一看
[00:08:08.000 --> 00:08:11.000]  或者剛才姊妹為我們讀出的時候
[00:08:11.000 --> 00:08:13.000]  我們會發現到一件事
[00:08:13.000 --> 00:08:14.000]  我們仔細一看
[00:08:14.000 --> 00:08:16.000]  就會發現姊妹為我們讀取經
[00:08:16.000 --> 00:08:17.000]  發現一件事
[00:08:17.000 --> 00:08:20.000]  《使徒行傳》第四章23至31節
[00:08:20.000 --> 00:08:22.000]  其實是一段的土文
[00:08:22.000 --> 00:08:24.000]  就是23到31節
[00:08:24.000 --> 00:08:25.000]  實際上是一段禱文
[00:08:25.000 --> 00:08:27.000]  但是在這個土文當中
[00:08:27.000 --> 00:08:28.000]  在這個禱文當中
[00:08:28.000 --> 00:08:31.000]  就夾雜了一些的敘事文在其中
[00:08:31.000 --> 00:08:34.000]  就夾雜了一些敘事文在其中
[00:08:34.000 --> 00:08:37.000]  而在這篇的土文的最後
[00:08:37.000 --> 00:08:38.000]  而在這篇的土文的最後
[00:08:38.000 --> 00:08:39.000]  在這個禱文的最後
[00:08:39.000 --> 00:08:43.000]  我們就聽到上帝怎樣去回應他們的禱告
[00:08:43.000 --> 00:08:43.000]  我們就聽到上帝怎樣去回應他們的禱告
[00:08:43.000 --> 00:08:45.000]  就看到上帝怎樣去回應他們的禱告
[00:08:45.000 --> 00:08:46.000]  而他們一明白
[00:08:46.000 --> 00:08:49.000]  怎樣繼續去走面前基督徒的人生路
[00:08:49.000 --> 00:08:50.000]  他們怎麼知道
[00:08:50.000 --> 00:08:52.000]  基督徒是他們前面的基督徒的人生路
[00:08:52.000 --> 00:08:53.000]  換句話來講
[00:08:53.000 --> 00:08:54.000]  換句話來講
[00:08:54.000 --> 00:08:56.000]  基督徒所走的人生路
[00:08:56.000 --> 00:08:57.000]  基督徒所走的人生路
[00:08:57.000 --> 00:09:01.000]  是和禱告的生活有息息相關的關係
[00:09:01.000 --> 00:09:03.000]  是和禱告的生活息息相關
[00:09:03.000 --> 00:09:05.000]  我們要明白上帝的旨意
[00:09:05.000 --> 00:09:07.000]  我們要明白上帝的旨意
[00:09:07.000 --> 00:09:09.000]  當然要靠禱告
[00:09:09.000 --> 00:09:10.000]  當然要靠禱告
[00:09:10.000 --> 00:09:11.000]  當然要靠禱告
[00:09:11.000 --> 00:09:13.000]  但是禱告的過程當中
[00:09:13.000 --> 00:09:15.000]  但是禱告的過程當中
[00:09:15.000 --> 00:09:17.000]  原來神又在做一些事
[00:09:17.000 --> 00:09:18.000]  神一直在做事
[00:09:18.000 --> 00:09:20.000]  要我們作為禱告者
[00:09:20.000 --> 00:09:21.000]  要我們作為禱告者
[00:09:21.000 --> 00:09:23.000]  漸漸地將祂聯合起來
[00:09:23.000 --> 00:09:24.000]  漸漸地將祂聯合起來
[00:09:24.000 --> 00:09:25.000]  漸漸地將祂聯合起來
[00:09:25.000 --> 00:09:26.000]  應徵上帝
[00:09:26.000 --> 00:09:27.000]  應徵上帝
[00:09:27.000 --> 00:09:28.000]  「噢,祂真的要我這樣走了」
[00:09:28.000 --> 00:09:28.000]  「噢,祂真的要我這樣走了」
[00:09:28.000 --> 00:09:29.000]  「噢,祂真的要我這樣走了」
[00:09:29.000 --> 00:09:33.000]  祂有一個特定的結構
[00:09:33.000 --> 00:09:34.000]  祂有一個特定的結構
[00:09:34.000 --> 00:09:35.000]  禱告和認證
[00:09:35.000 --> 00:09:36.000]  禱告和認證
[00:09:36.000 --> 00:09:39.000]  是兩者息息相關的關係
[00:09:39.000 --> 00:09:40.000]  是兩者息息相關的關係
[00:09:40.000 --> 00:09:41.000]  是兩者息息相關的關係
[00:09:41.000 --> 00:09:42.000]  在這樣的過程中
[00:09:42.000 --> 00:09:43.000]  你就會看到上帝要我們怎樣走
[00:09:43.000 --> 00:09:44.000]  你就會看到上帝要我們怎樣走
[00:09:44.000 --> 00:09:45.000]  祂又想我們怎樣達至
[00:09:45.000 --> 00:09:46.000]  祂又想我們怎樣達至
[00:09:46.000 --> 00:09:47.000]  祂又想我們怎樣達至
[00:09:47.000 --> 00:09:48.000]  祂又想我們怎樣達至
[00:09:48.000 --> 00:09:49.000]  祂又想我們怎樣達至
[00:09:49.000 --> 00:09:50.000]  祂又想我們怎樣達至
[00:09:50.000 --> 00:09:51.000]  祂又想我們怎樣達至
[00:09:51.000 --> 00:09:52.000]  祂又想我們怎樣達至
[00:09:52.000 --> 00:09:53.000]  祂又想我們怎樣達至
[00:09:53.000 --> 00:09:54.000]  祂又想我們怎樣達至
[00:09:54.000 --> 00:09:55.000]  祂又想我們怎樣達至
[00:09:55.000 --> 00:10:01.000]  從而學會怎樣走基督徒的人生路
[00:10:01.000 --> 00:10:02.000]  從而學會怎樣走基督徒的人生路
[00:10:02.000 --> 00:10:03.000]  第一件事
[00:10:03.000 --> 00:10:04.000]  第一件事
[00:10:04.000 --> 00:10:05.000]  我們在這段聖經裏面體現一點
[00:10:05.000 --> 00:10:06.000]  我們在這段聖經裏面體現一點
[00:10:06.000 --> 00:10:07.000]  第一點
[00:10:07.000 --> 00:10:08.000]  原來在測驗神旨意的過程當中
[00:10:08.000 --> 00:10:09.000]  原來在測驗神旨意的過程當中
[00:10:09.000 --> 00:10:10.000]  在測驗神旨意的過程當中
[00:10:10.000 --> 00:10:11.000]  在測驗神旨意的過程當中
[00:10:11.000 --> 00:10:12.000]  在測驗神旨意的過程當中
[00:10:12.000 --> 00:10:13.000]  有一個固定的結構存在
[00:10:13.000 --> 00:10:14.000]  有一個固定的結構存在
[00:10:14.000 --> 00:10:15.000]  有一個固定的結構存在
[00:10:15.000 --> 00:10:16.000]  有一個固定的結構存在
[00:10:16.000 --> 00:10:17.000]  有一個固定的結構存在
[00:10:25.000 --> 00:10:26.000]  上帝是有實實在在的事情發生了
[00:10:26.000 --> 00:10:27.000]  上帝是有實實在在的事情發生了
[00:10:27.000 --> 00:10:28.000]  上帝是有實實在在的事情發生了
[00:10:28.000 --> 00:10:29.000]  上帝讓一些實在的事情發生了
[00:10:29.000 --> 00:10:30.000]  上帝讓一些實在的事情發生了
[00:10:30.000 --> 00:10:31.000]  上帝讓一些實在的事情發生了
[00:10:31.000 --> 00:10:32.000]  甚至使它發生在你和我的身上
[00:10:32.000 --> 00:10:33.000]  甚至使它發生在你和我的身上
[00:10:33.000 --> 00:10:34.000]  讓它發生在你和我的身上
[00:10:34.000 --> 00:10:35.000]  讓它發生在你和我的身上
[00:10:35.000 --> 00:10:36.000]  然後讓我們再回到聖經當中
[00:10:36.000 --> 00:10:37.000]  然後讓我們再回到聖經當中
[00:10:37.000 --> 00:10:38.000]  然後我們再打開聖經
[00:10:38.000 --> 00:10:39.000]  然後我們再打開聖經
[00:10:39.000 --> 00:10:40.000]  然後我們再打開聖經
[00:10:40.000 --> 00:10:41.000]  去印證出來
[00:10:41.000 --> 00:10:42.000]  去印證出來
[00:10:42.000 --> 00:10:43.000]  去印證出來
[00:10:43.000 --> 00:10:56.000]  我重覆講一次
[00:10:56.000 --> 00:10:57.000]  上帝怎麼帶我們走這條人生路呢?
[00:10:57.000 --> 00:10:58.000]  上帝怎麼帶我們走這條人生路呢?
[00:10:58.000 --> 00:10:59.000]  上帝怎麼帶我們走這條人生路呢?
[00:10:59.000 --> 00:11:00.000]  上帝怎麼帶我們走這條人生路呢?
[00:11:00.000 --> 00:11:01.000]  上帝怎麼帶我們走這條人生路呢?
[00:11:01.000 --> 00:11:02.000]  上帝怎麼帶我們走這條人生路呢?
[00:11:02.000 --> 00:11:03.000]  上帝怎麼帶我們走這條人生路呢?
[00:11:03.000 --> 00:11:04.000]  上帝怎麼帶我們走這條人生路呢?
[00:11:04.000 --> 00:11:05.000]  上帝怎麼帶我們走這條人生路呢?
[00:11:05.000 --> 00:11:06.000]  上帝怎麼帶我們走這條人生路呢?
[00:11:06.000 --> 00:11:07.000]  上帝怎麼帶我們走這條人生路呢?
[00:11:07.000 --> 00:11:08.000]  上帝怎麼帶我們走這條人生路呢?
[00:11:08.000 --> 00:11:09.000]  上帝怎麼帶我們走這條人生路呢?
[00:11:09.000 --> 00:11:14.000]  上帝怎麼帶我們走這條人生路呢?
[00:11:14.000 --> 00:11:15.000]  上帝怎麼帶我們走這條人生路呢?
[00:11:15.000 --> 00:11:16.000]  上帝怎麼帶我們走這條人生路呢?
[00:11:16.000 --> 00:11:17.000]  上帝怎麼帶我們走這條人生路呢?
[00:11:17.000 --> 00:11:18.000]  上帝怎麼帶我們走這條人生路呢?
[00:11:18.000 --> 00:11:19.000]  上帝怎麼帶我們走這條人生路呢?
[00:11:19.000 --> 00:11:20.000]  上帝怎麼帶我們走這條人生路呢?
[00:11:20.000 --> 00:11:21.000]  上帝怎麼帶我們走這條人生路呢?
[00:11:21.000 --> 00:11:22.000]  上帝怎麼帶我們走這條人生路呢?
[00:11:22.000 --> 00:11:23.000]  上帝怎麼帶我們走這條人生路呢?
[00:11:23.000 --> 00:11:24.000]  上帝怎麼帶我們走這條人生路呢?
[00:11:24.000 --> 00:11:25.000]  上帝怎麼帶我們走這條人生路呢?
[00:11:25.000 --> 00:11:26.000]  上帝怎麼帶我們走這條人生路呢?
[00:11:26.000 --> 00:11:39.000]  上帝怎麼帶我們走這條人生路呢?
[00:11:39.000 --> 00:11:40.000]  上帝怎麼帶我們走這條人生路呢?
[00:11:40.000 --> 00:11:41.000]  上帝怎麼帶我們走這條人生路呢?
[00:11:41.000 --> 00:11:42.000]  上帝怎麼帶我們走這條人生路呢?
[00:11:42.000 --> 00:11:43.000]  上帝怎麼帶我們走這條人生路呢?
[00:11:43.000 --> 00:11:44.000]  上帝怎麼帶我們走這條人生路呢?
[00:11:44.000 --> 00:11:45.000]  上帝怎麼帶我們走這條人生路呢?
[00:11:45.000 --> 00:11:46.000]  上帝怎麼帶我們走這條人生路呢?
[00:11:46.000 --> 00:11:47.000]  上帝怎麼帶我們走這條人生路呢?
[00:11:47.000 --> 00:11:48.000]  上帝怎麼帶我們走這條人生路呢?
[00:11:48.000 --> 00:11:49.000]  上帝怎麼帶我們走這條人生路呢?
[00:11:49.000 --> 00:11:50.000]  上帝怎麼帶我們走這條人生路呢?
[00:11:50.000 --> 00:11:51.000]  上帝怎麼帶我們走這條人生路呢?
[00:11:51.000 --> 00:11:57.000]  上帝怎麼帶我們走這條人生路呢?
[00:11:57.000 --> 00:11:58.000]  上帝怎麼帶我們走這條人生路呢?
[00:11:58.000 --> 00:11:59.000]  上帝怎麼帶我們走這條人生路呢?
[00:11:59.000 --> 00:12:00.000]  上帝怎麼帶我們走這條人生路呢?
[00:12:00.000 --> 00:12:01.000]  上帝怎麼帶我們走這條人生路呢?
[00:12:01.000 --> 00:12:02.000]  上帝怎麼帶我們走這條人生路呢?
[00:12:02.000 --> 00:12:03.000]  上帝怎麼帶我們走這條人生路呢?
