
[00:00:00.000 --> 00:00:03.960]  開始的時候我們其實需要回答一個問題
[00:10:18.400 --> 00:10:19.680]  他解說了什麼?
[00:10:19.680 --> 00:10:21.280]  第一 他解說了這件事
[00:10:21.280 --> 00:10:23.440]  他說有很多人當時
[00:10:23.440 --> 00:10:25.520]  因為見到耶穌的神蹟
[00:10:25.520 --> 00:10:27.280]  相信了他
[00:10:27.280 --> 00:10:31.680]  然後然而耶穌不信他們
[00:10:31.680 --> 00:10:34.160]  原來信也有真假的
[00:10:34.160 --> 00:10:36.320]  在約翰福音裡面很快就告訴你
[00:10:36.320 --> 00:10:37.440]  信有真假
[00:10:37.440 --> 00:10:38.800]  所以你不要見到別人信
[00:10:38.800 --> 00:10:40.320]  你就很開心 拍爛手掌
[00:10:40.320 --> 00:10:41.920]  沒有這樣的事
[00:10:41.920 --> 00:10:43.520]  有假信的這件事
[00:10:43.520 --> 00:10:47.680]  這是他第一個作者的解說
[00:10:47.680 --> 00:10:50.640]  接著有第二個解說
[00:10:50.640 --> 00:10:52.240]  信他的不被定罪
[00:10:52.240 --> 00:10:55.280]  不信的罪已經被定了
[00:10:55.280 --> 00:10:59.440]  這個再次講到真信的重要性
[00:10:59.440 --> 00:11:02.000]  因為信他的不被定罪
[00:11:02.000 --> 00:11:04.080]  不信的罪已經定了
[00:11:04.080 --> 00:11:07.520]  假信等於不信 行不行?
[00:11:07.520 --> 00:11:10.080]  沒有分的 沒有partial credit的
[00:11:10.080 --> 00:11:12.960]  沒有哎呀哎呀都給你幾分
[00:11:12.960 --> 00:11:14.480]  沒有的
[00:11:14.480 --> 00:11:18.800]  唯有真信的人信他的不被定罪
[00:11:18.800 --> 00:11:21.520]  假信的人罪已經定了
[00:11:21.520 --> 00:11:23.600]  接著還有第三段
[00:11:23.600 --> 00:11:25.440]  他也是作者的解說
[00:11:25.440 --> 00:11:28.160]  信子的友永生
[00:11:28.160 --> 00:11:31.920]  不信的上帝的憤怒在他身上
[00:11:31.920 --> 00:11:34.160]  是同一件事
[00:11:34.160 --> 00:11:37.440]  又告訴你信心很重要
[00:11:37.440 --> 00:11:41.680]  所以你總結作者的解說
[00:11:41.680 --> 00:11:45.200]  一直跟你強調信心有真假
[00:11:45.200 --> 00:11:46.880]  如果我是你
[00:11:46.880 --> 00:11:51.440]  我怎樣也要想想我自己的信心是真還是假
[00:11:51.440 --> 00:11:53.760]  所以你總結中間這兩部份
[00:11:53.760 --> 00:11:57.840]  我們不看A1 B1 A2 B2
[00:11:57.840 --> 00:12:00.080]  我們只看中間這兩部份
[00:12:00.080 --> 00:12:02.720]  包括了三重作者的解說
[00:12:02.720 --> 00:12:04.560]  你得到兩個很重要的重點
[00:12:04.560 --> 00:12:07.760]  第一 耶穌的教導的超越性
[00:12:07.760 --> 00:12:10.400]  耶穌的教導超越了所有的東西
[00:12:10.400 --> 00:12:11.760]  超越了以色刑的老師
[00:12:11.760 --> 00:12:14.800]  超越了以色刑的先知
[00:12:14.800 --> 00:12:19.600]  第二 你小心用心去聽耶穌的教導
[00:12:19.600 --> 00:12:21.440]  因為你要真信
[00:12:21.440 --> 00:12:24.240]  如果你不是真信
[00:12:24.240 --> 00:12:25.840]  你死定了
[00:12:25.840 --> 00:12:28.800]  真信心的必要性
[00:12:28.800 --> 00:12:31.040]  這是很重要的
[00:12:31.040 --> 00:12:33.760]  這令我想起希伯來書
[00:12:33.760 --> 00:12:35.760]  開始的時候的幾節聖經
[00:12:35.760 --> 00:12:38.320]  你聽聽希伯來書是怎麼寫的
[00:12:38.320 --> 00:12:44.560]  「古時候上帝席著眾先知多次多方向列祖說話
[00:12:44.560 --> 00:12:45.600]  現在來到末世了」
[00:12:45.600 --> 00:12:46.240]  什麼時候是末世?
[00:12:46.240 --> 00:12:47.840]  耶穌來了就是末世了
[00:12:47.840 --> 00:12:50.480]  古時候就是耶穌還沒來之前
[00:12:50.480 --> 00:12:54.640]  「末世席著他的兒子向我們說話
[00:12:54.640 --> 00:12:57.680]  又納他為承受萬有的
[00:12:57.680 --> 00:12:59.840]  也席著他創造了宇宙
[00:12:59.840 --> 00:13:01.840]  他是上帝榮耀的光輝
[00:13:01.840 --> 00:13:04.320]  是上帝本體的真相
[00:13:04.320 --> 00:13:07.120]  上用他的大能命力托住萬有
[00:13:07.120 --> 00:13:09.040]  他洗淨了人的罪
[00:13:09.040 --> 00:13:14.960]  就坐在高天至大者的右邊」
[00:13:14.960 --> 00:13:17.520]  希伯來書就在說你們一定要聽耶穌
[00:13:17.520 --> 00:13:19.680]  因為當時的人因為逼迫的緣故
[00:13:19.680 --> 00:13:22.880]  有些人開始不如我回去做猶太人
[00:13:22.880 --> 00:13:24.480]  回去做猶太人就不聽耶穌了
[00:13:24.480 --> 00:13:25.600]  你明白嗎?
[00:13:25.600 --> 00:13:28.160]  因為你信耶穌你就成為基督徒
[00:13:28.160 --> 00:13:30.240]  你不信耶穌你就回去做猶太人
[00:13:30.240 --> 00:13:31.360]  但是你小心
[00:13:31.360 --> 00:13:33.120]  因為你回去做猶太人
[00:13:33.120 --> 00:13:35.520]  你就沒有了救贖了
[00:13:35.520 --> 00:13:38.160]  我們需要聽耶穌
[00:13:38.160 --> 00:13:40.720]  上帝獨一的兒子的說話
[00:13:40.720 --> 00:13:42.480]  我們要質疑的傾聽
[00:13:42.480 --> 00:13:44.960]  我們要細心的反思
[00:13:44.960 --> 00:13:47.360]  我們要馴服 遵守
[00:13:47.360 --> 00:13:48.480]  我們要一生跟隨
[00:13:48.480 --> 00:13:52.240]  這樣才是一個真信心
[00:13:52.240 --> 00:13:55.200]  我們必須要真信主耶穌
[00:13:55.200 --> 00:13:57.200]  我們要深信主耶穌
[00:13:57.200 --> 00:14:01.600]  因為唯有祂可以洗淨人的罪
[00:14:01.600 --> 00:14:03.280]  拯救我們出黑暗
[00:14:03.280 --> 00:14:04.560]  進入光明
[00:14:04.560 --> 00:14:08.000]  進入上帝永恆的天國
[00:14:08.000 --> 00:14:10.560]  我想帶著一個這樣的思想
[00:14:10.560 --> 00:14:13.440]  我們要質疑傾聽耶穌的說話
[00:14:13.440 --> 00:14:16.480]  帶你回去《讓福音》第三章
[00:14:16.480 --> 00:14:20.000]  尼哥底姆夜訪耶穌的故事
[00:14:20.000 --> 00:14:22.800]  我想大家都有些印象
[00:14:22.800 --> 00:14:24.480]  尼哥底姆夜訪耶穌
[00:14:24.480 --> 00:14:26.480]  這是一個怎樣的故事
[00:14:26.480 --> 00:14:30.160]  這是一個簡單 但又複雜的故事
[00:14:30.160 --> 00:14:30.960]  簡單來說
[00:14:30.960 --> 00:14:33.760]  因為整個故事裡面只有兩個人物
[00:14:33.760 --> 00:14:35.840]  不是很多人 沒有其他人
[00:14:35.840 --> 00:14:40.560]  只有兩個人私下 私人的對話
[00:14:40.560 --> 00:14:43.840]  但它同時之間是很複雜的故事
[00:14:43.840 --> 00:14:50.000]  因為儘管它這個故事的架構是非常清晰的
[00:14:50.000 --> 00:14:52.800]  講來講去只有兩個人說話
[00:14:52.800 --> 00:14:57.280]  但是同時之間兩個人是雞同鴨講的
[00:14:57.280 --> 00:15:00.800]  是完全不對取的
[00:15:00.800 --> 00:15:05.120]  當中尼哥底姆會發現他越講越少
[00:15:05.120 --> 00:15:08.800]  最後成為耶穌自己在做獨白
[00:15:08.800 --> 00:15:12.080]  耶穌的獨白也是整個故事最核心
[00:15:12.080 --> 00:15:14.720]  最重要的訊息
[00:15:14.720 --> 00:15:18.240]  要真正明白這段對話
[00:15:18.240 --> 00:15:22.320]  我們必須留意作者給我們的故事前後的忠告
[00:15:22.320 --> 00:15:23.920]  剛才我們已經說了
[00:15:23.920 --> 00:15:28.320]  他加插了自己對故事的解說
[00:15:28.320 --> 00:15:30.640]  故事的前後有兩個忠告
[00:15:30.640 --> 00:15:32.560]  我先看後面的忠告
[00:15:32.560 --> 00:15:33.920]  後面的忠告是
[00:15:33.920 --> 00:15:37.600]  信他的不被定罪 不信的罪已經定了
[00:15:37.600 --> 00:15:39.920]  你一定要真信耶穌
[00:15:39.920 --> 00:15:44.000]  真信耶穌 真信心是生死存亡的關鍵
[00:15:44.000 --> 00:15:48.320]  不是說信了的了 做了祈禱沒有用的
[00:15:48.320 --> 00:15:51.120]  真信心是生死存亡的關鍵
[00:15:51.120 --> 00:15:53.760]  另外回到上面
[00:15:53.760 --> 00:15:56.800]  人因神跡信 耶穌不信他
[00:15:56.800 --> 00:15:57.920]  哇 慘了
[00:15:57.920 --> 00:16:02.160]  人因神跡信 耶穌是不信他的
[00:16:02.160 --> 00:16:06.960]  忠義看神跡 不心思聖敬
[00:16:06.960 --> 00:16:09.280]  你不要想別人 想自己就好了
[00:16:09.280 --> 00:16:10.560]  通常去到這些位置
[00:16:10.560 --> 00:16:12.080]  是的 我們是誰
[00:16:12.080 --> 00:16:14.000]  你不要說人 關人家什麼事
[00:16:14.000 --> 00:16:18.320]  你現在在黑房裡和耶穌和上帝在一起
[00:16:18.320 --> 00:16:21.520]  愛看神跡 不心思聖敬
[00:16:21.520 --> 00:16:25.360]  不參透記號的人
[00:16:25.360 --> 00:16:28.640]  這個取向 忠義看神跡 聽見證
[00:16:28.640 --> 00:16:32.320]  是假信心的肥沃土壤
[00:16:32.320 --> 00:16:36.880]  最終是假信心的死亡痕跡
[00:16:36.880 --> 00:16:38.880]  所以大家要小心
[00:16:38.880 --> 00:16:42.000]  為什麼我們不可以
[00:16:42.000 --> 00:16:45.760]  將我們的信心放在神跡或見證上
[00:16:45.760 --> 00:16:47.440]  我們一定要回到聖經
[00:16:47.440 --> 00:16:51.280]  原因是因為聖經已經警告過來了
[00:16:51.280 --> 00:16:53.040]  耶穌已經警告過來了
[00:16:53.040 --> 00:16:55.360]  約翰已經警告過來了
[00:16:55.360 --> 00:16:59.520]  你謹謹記住這兩個重點
[00:16:59.520 --> 00:17:04.160]  接著我們可以去看看故事的大綱
[00:17:04.160 --> 00:17:06.640]  故事的大綱是
[00:17:06.640 --> 00:17:12.320]  有一個人是法利塞人 是猶大人的官
[00:17:12.320 --> 00:17:14.240]  接著尼哥底姆就來了
[00:17:14.240 --> 00:17:15.440]  接著他和耶穌說
[00:17:15.440 --> 00:17:18.560]  我們知道你是上帝所派來的
[00:17:18.560 --> 00:17:21.120]  因為你行的神跡
[00:17:21.120 --> 00:17:23.120]  開口夾著你
[00:17:23.120 --> 00:17:25.120]  馬上被耶穌打兩巴掌
[00:17:25.120 --> 00:17:28.400]  人若不重生 不能見上帝的國
[00:17:28.400 --> 00:17:31.760]  下一句問題還沒講完
[00:17:31.760 --> 00:17:34.960]  已經被上帝 被耶穌打兩巴掌
[00:17:34.960 --> 00:17:36.640]  接著尼哥底姆說
[00:17:36.640 --> 00:17:39.760]  人已經老了 如何能重生
[00:17:39.760 --> 00:17:41.200]  完全聽不明白
[00:17:41.200 --> 00:17:43.920]  於是耶穌說你必須要重生
[00:17:43.920 --> 00:17:45.520]  這次再解釋多一點
[00:17:45.520 --> 00:17:48.720]  你要從水和聖靈生
[00:17:48.720 --> 00:17:51.360]  接著尼哥底姆聽了
[00:17:51.360 --> 00:17:52.560]  還是不明白
[00:17:52.560 --> 00:17:53.520]  更加不明白
[00:17:53.520 --> 00:17:56.080]  於是他說怎能有這事
[00:17:56.080 --> 00:17:57.520]  耶穌回答說
[00:17:57.520 --> 00:18:00.160]  你連地上的東西都信不了
[00:18:00.160 --> 00:18:01.760]  我和你說天上的東西
[00:18:01.760 --> 00:18:02.880]  你又怎麼信呢
[00:18:02.880 --> 00:18:04.240]  記不記得
[00:18:04.240 --> 00:18:06.720]  這樣看來
[00:18:06.720 --> 00:18:09.760]  這個尼哥底姆是沒救了
[00:18:09.760 --> 00:18:12.000]  你就這樣看
[00:18:12.000 --> 00:18:14.080]  他是一個黑夜人
[00:18:14.080 --> 00:18:15.840]  他來找耶穌
[00:18:15.840 --> 00:18:18.560]  因為看了神蹟
[00:18:18.560 --> 00:18:19.680]  耶穌跟他解釋
[00:18:19.680 --> 00:18:20.800]  他又聽不明白
[00:18:20.800 --> 00:18:22.800]  聽不明白耶穌的話
[00:18:22.800 --> 00:18:28.640]  接著對著這個以色列人的首席老師
[00:18:28.640 --> 00:18:31.680]  耶穌好像很狠
[00:18:31.680 --> 00:18:33.680]  第一我覺得他很不耐煩
[00:18:33.680 --> 00:18:35.760]  一開始很不客氣地
[00:18:35.760 --> 00:18:37.760]  用機關槍掃他
[00:18:37.760 --> 00:18:41.040]  接著是窮追猛打
[00:18:41.040 --> 00:18:42.560]  接著耶穌最後那句
[00:18:42.560 --> 00:18:43.520]  真是死人
[00:18:43.520 --> 00:18:44.320]  他說
[00:18:44.320 --> 00:18:45.680]  我和你說地上的事
[00:18:45.680 --> 00:18:46.800]  你都聽不明白
[00:18:46.800 --> 00:18:48.160]  你問我是否相信
[00:18:48.160 --> 00:18:50.960]  我怎麼和你說天上的事呢
[00:18:50.960 --> 00:18:52.960]  這個彷彿
[00:18:52.960 --> 00:18:57.520]  對尼哥底姆作了一個最後的判決
[00:18:57.520 --> 00:18:59.440]  我想
[00:18:59.440 --> 00:19:04.160]  這個人是不會有回轉的機會的
[00:19:04.160 --> 00:19:06.400]  這是你第一次讀這個故事
[00:19:06.400 --> 00:19:08.320]  那片面的時候的感覺
[00:19:08.320 --> 00:19:11.120]  但其實故事並不是這樣的
[00:19:11.120 --> 00:19:15.280]  其實當你小心去反思耶穌的說話的時候
[00:19:15.280 --> 00:19:16.640]  你會驚訝發現
[00:19:16.640 --> 00:19:19.680]  稍後我會和你抽絲剝繭地去
[00:19:19.680 --> 00:19:22.800]  看看耶穌究竟跟他說了些什麼
