
[00:00:00.000 --> 00:00:02.940]  敬拜就是宗教的禮儀吧
[00:04:20.420 --> 00:04:22.420]  作為一個普通信徒
[00:04:22.420 --> 00:04:24.420]  作為一個普通信徒
[00:04:24.420 --> 00:04:26.420]  不用每個禮拜都去崇拜
[00:04:26.420 --> 00:04:28.420]  不需要每個禮拜都去崇拜
[00:04:28.420 --> 00:04:30.420]  一個月去一兩次就夠了
[00:04:30.420 --> 00:04:32.420]  一個月去一兩次就夠了
[00:04:32.420 --> 00:04:34.420]  大家同意嗎
[00:04:34.420 --> 00:04:36.420]  大家同意嗎
[00:04:36.420 --> 00:04:38.420]  我相信如果我們只不過覺得一個普通信徒
[00:04:38.420 --> 00:04:40.420]  我相信如果我們只不過覺得一個普通信徒
[00:04:40.420 --> 00:04:42.420]  這個觀念是錯的
[00:04:42.420 --> 00:04:44.420]  如果我們覺得一般的信徒
[00:04:44.420 --> 00:04:46.420]  每個月去一兩次教會就是足夠的話
[00:04:46.420 --> 00:04:48.420]  每個月去一兩次教會就是足夠的話
[00:04:48.420 --> 00:04:50.420]  這個觀念是錯的
[00:04:50.420 --> 00:04:52.420]  但是反過來看
[00:04:52.420 --> 00:04:54.420]  不代表你每個星期去
[00:04:54.420 --> 00:04:56.420]  甚至每天都去崇拜
[00:04:56.420 --> 00:04:58.420]  你會被其他人屬靈
[00:04:58.420 --> 00:05:00.420]  你會被其他人屬靈
[00:05:00.420 --> 00:05:02.420]  也不是說如果你每週都去教會
[00:05:02.420 --> 00:05:04.420]  也不是說如果你每週都去教會
[00:05:04.420 --> 00:05:06.420]  也不證明你就是一個更加有靈性的基督徒
[00:05:06.420 --> 00:05:08.420]  也不證明你就是一個更加有靈性的基督徒
[00:05:08.420 --> 00:05:10.420]  所以如果我們偶然回教會
[00:05:10.420 --> 00:05:12.420]  所以如果我們偶然回教會
[00:05:12.420 --> 00:05:14.420]  就覺得是屬靈履行了責任的時候
[00:05:14.420 --> 00:05:16.420]  就覺得是屬靈履行了責任的時候
[00:05:16.420 --> 00:05:18.420]  所以說如果我們覺得偶爾去了教會
[00:05:18.420 --> 00:05:20.420]  就是履行了我們屬靈責任的時候
[00:05:20.420 --> 00:05:22.420]  也可能我們還沒有完全明白神的心意
[00:05:22.420 --> 00:05:24.420]  也可能我們還沒有完全明白神的心意
[00:05:24.420 --> 00:05:26.420]  那可能是我們還沒有完全明白神的心意
[00:05:26.420 --> 00:05:28.420]  那可能是我們還沒有完全明白神的心意
[00:05:28.420 --> 00:05:30.420]  也可能我們還沒有完全明白神的心意
[00:05:30.420 --> 00:05:32.420]  也可能我們還沒有完全明白神的心意
[00:05:32.420 --> 00:05:34.420]  也可能是因為我們還沒有跟神真理建立愛的關係
[00:05:34.420 --> 00:05:36.420]  也可能是因為我們還沒有跟神真理建立愛的關係
[00:05:36.420 --> 00:05:38.420]  而我們要獻上一個合神心意
[00:05:38.420 --> 00:05:40.420]  而我們要獻上一個合神心意
[00:05:40.420 --> 00:05:42.420]  讓神喜悅的敬拜的時候
[00:05:42.420 --> 00:05:44.420]  其實當我們要獻上一個和神心意
[00:05:44.420 --> 00:05:46.420]  讓神喜悅的敬拜的時候
[00:05:46.420 --> 00:05:48.420]  真正重要的不是我們去多少次
[00:05:48.420 --> 00:05:50.420]  真正重要的不是我們去多少次
[00:05:50.420 --> 00:05:52.420]  真正重要的不是我們去多少次
[00:05:52.420 --> 00:05:54.420]  而是我們是否真的理解什麼叫敬拜
[00:05:54.420 --> 00:05:56.420]  或者我們真理解什麼叫真正的敬拜
[00:05:56.420 --> 00:05:58.420]  或者我們真理解什麼叫真正的敬拜
[00:05:58.420 --> 00:06:00.420]  或者我們有沒有真誠地來敬拜
[00:06:00.420 --> 00:06:02.420]  又或者我們有沒有真誠地來敬拜
[00:06:02.420 --> 00:06:04.420]  又或者我們有沒有真誠地來敬拜
[00:06:04.420 --> 00:06:06.420]  究竟什麼是敬拜呢
[00:06:06.420 --> 00:06:08.420]  從我們剛才所讀的詩篇95篇
[00:06:08.420 --> 00:06:10.420]  從我們剛才所讀的詩篇95篇
[00:06:10.420 --> 00:06:12.420]  從我們剛才所讀的詩篇95篇
[00:06:12.420 --> 00:06:14.420]  我們可以學到三個很重要有關敬拜的元素
[00:06:14.420 --> 00:06:16.420]  我們可以學到三個很重要有關敬拜的元素
[00:06:16.420 --> 00:06:18.420]  我覺得在這篇詩篇裡可以學到三個很重要的關於敬拜的元素
[00:06:18.420 --> 00:06:20.420]  我覺得在這篇詩篇裡可以學到三個很重要的關於敬拜的元素
[00:06:20.420 --> 00:06:22.420]  我覺得在這篇詩篇裡可以學到三個很重要的關於敬拜的元素
[00:06:22.420 --> 00:06:24.420]  第一個是讚美
[00:06:24.420 --> 00:06:26.420]  第一個是讚美
[00:06:26.420 --> 00:06:28.420]  剛才我們所唱的詩歌
[00:06:28.420 --> 00:06:30.420]  剛才我們所唱的詩歌
[00:06:30.420 --> 00:06:34.420]  這個神配得我們歌唱歡呼
[00:06:34.420 --> 00:06:36.420]  剛才我們也唱了詩篇
[00:06:36.420 --> 00:06:38.420]  詩人也告訴我們
[00:06:38.420 --> 00:06:40.420]  我們的神是值得我們歌唱讚美的
[00:06:40.420 --> 00:06:42.420]  詩篇告訴我們
[00:06:42.420 --> 00:06:44.420]  因為這個神是創造宇宙萬有
[00:06:44.420 --> 00:06:46.420]  詩篇告訴我們
[00:06:46.420 --> 00:06:48.420]  因為我們的神是創造萬物
[00:06:48.420 --> 00:06:50.420]  既然可以創造萬物
[00:06:50.420 --> 00:06:52.420]  祂就超乎萬有
[00:06:52.420 --> 00:06:54.420]  祂就超乎萬有
[00:06:54.420 --> 00:06:56.420]  祂是超乎萬神之上
[00:06:56.420 --> 00:06:58.420]  祂是超乎萬神之上
[00:06:58.420 --> 00:07:00.420]  祂是萬神之神
[00:07:00.420 --> 00:07:02.420]  是萬主之主
[00:07:02.420 --> 00:07:04.420]  所以這個神是萬神之神
[00:07:04.420 --> 00:07:06.420]  萬主之主
[00:07:06.420 --> 00:07:08.420]  簡單來說
[00:07:08.420 --> 00:07:10.420]  這個神配授我們敬拜的原因
[00:07:10.420 --> 00:07:12.420]  因為祂就是神
[00:07:12.420 --> 00:07:14.420]  簡單來講
[00:07:14.420 --> 00:07:16.420]  祂配得我們讚美
[00:07:16.420 --> 00:07:18.420]  因為祂就是我們的唯一真神
[00:07:18.420 --> 00:07:20.420]  沒錯是唯一的真神
[00:07:20.420 --> 00:07:22.420]  是唯一的真神沒錯
[00:07:22.420 --> 00:07:24.420]  所以我們敬拜的一個中心
[00:07:24.420 --> 00:07:26.420]  我們一定要搞清楚
[00:07:26.420 --> 00:07:28.420]  我們敬拜上帝
[00:07:28.420 --> 00:07:30.420]  是我們的真正的天父上帝
[00:07:30.420 --> 00:07:32.420]  所以我們敬拜的中心不是我們的禮堂有多美
[00:07:32.420 --> 00:07:34.420]  所以我們敬拜的中心
[00:07:34.420 --> 00:07:36.420]  不是我們這個禮堂有多麼漂亮
[00:07:36.420 --> 00:07:38.420]  又或者我們所唱的詩歌
[00:07:38.420 --> 00:07:40.420]  是不是有活力
[00:07:40.420 --> 00:07:42.420]  不是我們唱的詩歌多麼有活力
[00:07:42.420 --> 00:07:44.420]  又或者講道講得精不精彩
[00:07:44.420 --> 00:07:46.420]  而不是講道是不是很精彩
[00:07:46.420 --> 00:07:48.420]  這些都不是最重要的原因
[00:07:48.420 --> 00:07:50.420]  這些都不是很重要的原因
[00:07:50.420 --> 00:07:52.420]  重要的原因就是我們每一個星期來到這裡敬拜
[00:07:52.420 --> 00:07:54.420]  就是因為我們要敬拜這個天父上帝
[00:07:54.420 --> 00:07:56.420]  重要的是我們每個週來到這裡
[00:07:56.420 --> 00:07:58.420]  就是為了敬拜我們的天父
[00:07:58.420 --> 00:08:00.420]  讓我們可以有一個機會
[00:08:00.420 --> 00:08:02.420]  就是從心底裏面
[00:08:02.420 --> 00:08:04.420]  發出這個為創造主的讚歎
[00:08:04.420 --> 00:08:06.420]  讓我們每個人
[00:08:06.420 --> 00:08:08.420]  從心底裏有機會
[00:08:08.420 --> 00:08:10.420]  能夠重新發出對創造主的讚美
[00:08:10.420 --> 00:08:12.420]  詩人大衛講得很好
[00:08:12.420 --> 00:08:14.420]  詩人大衛講得很好
[00:08:14.420 --> 00:08:16.420]  他在詩篇裏面說
[00:08:16.420 --> 00:08:18.420]  幫我觀看
[00:08:18.420 --> 00:08:20.420]  神啊你所做
[00:08:20.420 --> 00:08:22.420]  你用指頭所做的天
[00:08:22.420 --> 00:08:24.420]  大衛說我觀看
[00:08:24.420 --> 00:08:26.420]  你指頭所做的天
[00:08:26.420 --> 00:08:28.420]  你所擺設在天空的月亮星宿
[00:08:28.420 --> 00:08:30.420]  你所擺設在天空的月亮星宿
[00:08:30.420 --> 00:08:32.420]  你所擺設在天空的月亮星宿
[00:08:32.420 --> 00:08:34.420]  然後就從心底裏面發出
[00:08:34.420 --> 00:08:36.420]  人算什麼你敬顧念他
[00:08:36.420 --> 00:08:38.420]  所以他從心裏發出
[00:08:38.420 --> 00:08:40.420]  人算什麼你敬顧念他
[00:08:40.420 --> 00:08:42.420]  人算什麼你敬顧念他
[00:08:42.420 --> 00:08:44.420]  這確是一個事實
[00:08:44.420 --> 00:08:46.420]  這是一個事實來的
[00:08:46.420 --> 00:08:48.420]  當我們望整個宇宙窮瘡
[00:08:48.420 --> 00:08:50.420]  當我們望整個宇宙窮瘡
[00:08:50.420 --> 00:08:52.420]  當我們望整個宇宙窮瘡
[00:08:52.420 --> 00:08:54.420]  當我們舉頭看到夜晚滿天的星星
[00:08:54.420 --> 00:08:56.420]  當我們舉頭看到夜晚滿天的星星
[00:08:56.420 --> 00:08:58.420]  當我們舉頭看到夜晚滿天的星星
[00:08:58.420 --> 00:09:00.420]  當我們留意每一個日落
[00:09:00.420 --> 00:09:02.420]  當我們留意每一個日落
[00:09:02.420 --> 00:09:04.420]  當我們留意每一個日落
[00:09:04.420 --> 00:09:06.420]  當我們留意每一個日落
[00:09:06.420 --> 00:09:08.420]  當我們留意每一個日落
[00:09:08.420 --> 00:09:10.420]  當我們留意每一個日落
[00:09:10.420 --> 00:09:12.420]  當我們留意每一個日落
[00:09:12.420 --> 00:09:14.420]  當我們留意每一個日落
[00:09:14.420 --> 00:09:16.420]  當我們留意每一個日落
[00:09:16.420 --> 00:09:18.420]  當我們留意每一個日落
[00:09:18.420 --> 00:09:20.420]  當我們留意每一個日落
[00:09:20.420 --> 00:09:22.420]  當我們留意每一個日落
[00:09:22.420 --> 00:09:24.420]  當我們留意每一個日落
[00:09:24.420 --> 00:09:26.420]  當我們留意每一個日落
[00:09:26.420 --> 00:09:28.420]  當我們留意每一個日落
[00:09:28.420 --> 00:09:30.420]  當我們留意每一個日落
[00:09:30.420 --> 00:09:32.420]  當我們留意每一個日落
[00:09:32.420 --> 00:09:34.420]  當我們留意每一個日落
[00:09:34.420 --> 00:09:36.420]  當我們留意每一個日落
[00:09:36.420 --> 00:09:38.420]  當我們留意每一個日落
[00:09:38.420 --> 00:09:40.420]  當我們留意每一個日落
[00:09:40.420 --> 00:09:42.420]  當我們留意每一個日落
[00:09:42.420 --> 00:09:44.420]  當我們留意每一個日落
[00:09:44.420 --> 00:09:46.420]  當我們留意每一個日落
[00:09:46.420 --> 00:09:48.420]  當我們留意每一個日落
[00:09:48.420 --> 00:09:50.420]  當我們留意每一個日落
[00:09:50.420 --> 00:09:52.420]  當我們留意每一個日落
[00:09:52.420 --> 00:09:54.420]  當我們留意每一個日落
[00:09:54.420 --> 00:09:56.420]  當我們留意每一個日落
[00:09:56.420 --> 00:09:58.420]  當我們留意每一個日落
[00:09:58.420 --> 00:10:00.420]  當我們留意每一個日落
[00:10:00.420 --> 00:10:02.420]  當我們留意每一個日落
[00:10:02.420 --> 00:10:04.420]  當我們留意每一個日落
[00:10:04.420 --> 00:10:06.420]  當我們留意每一個日落
[00:10:06.420 --> 00:10:08.420]  當我們留意每一個日落
[00:10:08.420 --> 00:10:10.420]  當我們留意每一個日落
[00:10:10.420 --> 00:10:12.420]  當我們留意每一個日落
[00:10:12.420 --> 00:10:14.420]  當我們留意每一個日落
[00:10:14.420 --> 00:10:16.420]  當我們留意每一個日落
[00:10:16.420 --> 00:10:18.420]  當我們留意每一個日落
[00:10:18.420 --> 00:10:20.420]  當我們留意每一個日落
[00:10:20.420 --> 00:10:22.420]  當我們留意每一個日落
[00:10:22.420 --> 00:10:24.420]  當我們留意每一個日落
[00:10:24.420 --> 00:10:26.420]  當我們留意每一個日落
[00:10:26.420 --> 00:10:28.420]  當我們留意每一個日落
[00:10:28.420 --> 00:10:30.420]  當我們留意每一個日落
[00:10:30.420 --> 00:10:32.420]  當我們留意每一個日落
[00:10:32.420 --> 00:10:34.420]  當我們留意每一個日落
[00:10:34.420 --> 00:10:36.420]  當我們留意每一個日落
[00:10:36.420 --> 00:10:38.420]  當我們留意每一個日落
[00:10:38.420 --> 00:10:40.420]  當我們留意每一個日落
[00:10:40.420 --> 00:10:42.420]  當我們留意每一個日落
[00:10:42.420 --> 00:10:44.420]  當我們留意每一個日落
[00:10:44.420 --> 00:10:46.420]  當我們留意每一個日落
[00:10:46.420 --> 00:10:48.420]  當我們留意每一個日落
[00:10:48.420 --> 00:10:50.420]  當我們留意每一個日落
[00:10:50.420 --> 00:10:52.420]  當我們留意每一個日落
[00:10:52.420 --> 00:10:54.420]  當我們留意每一個日落
[00:10:54.420 --> 00:10:56.420]  當我們留意每一個日落
[00:10:56.420 --> 00:10:58.420]  當我們留意每一個日落
[00:10:58.420 --> 00:11:00.420]  當我們留意每一個日落
[00:11:00.420 --> 00:11:02.420]  當我們留意每一個日落
[00:11:02.420 --> 00:11:04.420]  當我們留意每一個日落
[00:11:04.420 --> 00:11:06.420]  當我們留意每一個日落
[00:11:06.420 --> 00:11:08.420]  當我們留意每一個日落
[00:11:08.420 --> 00:11:10.420]  當我們留意每一個日落
[00:11:10.420 --> 00:11:12.420]  當我們留意每一個日落
[00:11:12.420 --> 00:11:14.420]  當我們留意每一個日落
[00:11:14.420 --> 00:11:16.420]  當我們留意每一個日落
[00:11:16.420 --> 00:11:18.420]  當我們留意每一個日落
[00:11:18.420 --> 00:11:20.420]  當我們留意每一個日落
[00:11:20.420 --> 00:11:22.420]  當我們留意每一個日落
[00:11:22.420 --> 00:11:24.420]  當我們留意每一個日落
[00:11:24.420 --> 00:11:26.420]  當我們留意每一個日落
[00:11:26.420 --> 00:11:28.420]  當我們留意每一個日落
[00:11:28.420 --> 00:11:30.420]  當我們留意每一個日落
[00:11:30.420 --> 00:11:32.420]  當我們留意每一個日落
[00:11:32.420 --> 00:11:34.420]  當我們留意每一個日落
[00:11:34.420 --> 00:11:36.420]  當我們留意每一個日落
[00:11:36.420 --> 00:11:38.420]  當我們留意每一個日落
[00:11:38.420 --> 00:11:40.420]  當我們留意每一個日落
[00:11:40.420 --> 00:11:42.420]  當我們留意每一個日落
[00:11:42.420 --> 00:11:44.420]  當我們留意每一個日落
[00:11:44.420 --> 00:11:46.420]  當我們留意每一個日落
[00:11:46.420 --> 00:11:48.420]  當我們留意每一個日落
[00:11:48.420 --> 00:11:50.420]  當我們留意每一個日落
[00:11:50.420 --> 00:11:52.420]  當我們留意每一個日落
[00:11:52.420 --> 00:11:54.420]  當我們留意每一個日落
[00:11:54.420 --> 00:11:56.420]  當我們留意每一個日落
[00:11:56.420 --> 00:11:58.420]  當我們留意每一個日落
[00:11:58.420 --> 00:12:00.420]  當我們留意每一個日落
[00:12:00.420 --> 00:12:02.420]  當我們留意每一個日落
[00:12:02.420 --> 00:12:04.420]  當我們留意每一個日落
[00:12:04.420 --> 00:12:06.420]  當我們留意每一個日落
[00:12:06.420 --> 00:12:08.420]  當我們留意每一個日落
[00:12:08.420 --> 00:12:10.420]  當我們留意每一個日落
[00:12:10.420 --> 00:12:12.420]  當我們留意每一個日落
[00:12:12.420 --> 00:12:14.420]  當我們留意每一個日落
[00:12:14.420 --> 00:12:16.420]  當我們留意每一個日落
[00:12:16.420 --> 00:12:18.420]  當我們留意每一個日落
[00:12:18.420 --> 00:12:20.420]  當我們留意每一個日落
[00:12:20.420 --> 00:12:22.420]  當我們留意每一個日落
[00:12:22.420 --> 00:12:24.420]  當我們留意每一個日落
[00:12:24.420 --> 00:12:26.420]  當我們留意每一個日落
[00:12:26.420 --> 00:12:28.420]  當我們留意每一個日落
[00:12:28.420 --> 00:12:30.420]  當我們留意每一個日落
[00:12:30.420 --> 00:12:32.420]  當我們留意每一個日落
[00:12:32.420 --> 00:12:34.420]  當我們留意每一個日落
[00:12:34.420 --> 00:12:36.420]  當我們留意每一個日落
[00:12:36.420 --> 00:12:38.420]  當我們留意每一個日落
[00:12:38.420 --> 00:12:40.420]  當我們留意每一個日落
[00:12:40.420 --> 00:12:42.420]  當我們留意每一個日落
[00:12:42.420 --> 00:12:44.420]  當我們留意每一個日落
[00:12:44.420 --> 00:12:46.420]  當我們留意每一個日落
[00:12:46.420 --> 00:12:48.420]  當我們留意每一個日落
[00:12:48.420 --> 00:12:50.420]  當我們留意每一個日落
[00:12:50.420 --> 00:12:52.420]  當我們留意每一個日落
[00:12:52.420 --> 00:12:54.420]  當我們留意每一個日落
[00:12:54.420 --> 00:12:56.420]  當我們留意每一個日落
[00:12:56.420 --> 00:12:58.420]  當我們留意每一個日落
[00:12:58.420 --> 00:13:00.420]  當我們留意每一個日落
[00:13:00.420 --> 00:13:02.420]  當我們留意每一個日落
[00:13:02.420 --> 00:13:04.420]  當我們留意每一個日落
[00:13:04.420 --> 00:13:06.420]  當我們留意每一個日落
[00:13:06.420 --> 00:13:08.420]  當我們留意每一個日落
[00:13:08.420 --> 00:13:10.420]  當我們留意每一個日落
[00:13:10.420 --> 00:13:12.420]  當我們留意每一個日落
[00:13:12.420 --> 00:13:14.420]  當我們留意每一個日落
[00:13:14.420 --> 00:13:16.420]  當我們留意每一個日落
[00:13:16.420 --> 00:13:18.420]  當我們留意每一個日落
[00:13:18.420 --> 00:13:20.420]  當我們留意每一個日落
[00:13:20.420 --> 00:13:22.420]  當我們留意每一個日落
[00:13:22.420 --> 00:13:24.420]  當我們留意每一個日落
[00:13:24.420 --> 00:13:26.420]  當我們留意每一個日落
[00:13:26.420 --> 00:13:28.420]  當我們留意每一個日落
[00:13:28.420 --> 00:13:30.420]  當我們留意每一個日落
[00:13:30.420 --> 00:13:32.420]  當我們留意每一個日落
[00:13:32.420 --> 00:13:34.420]  當我們留意每一個日落
[00:13:34.420 --> 00:13:36.420]  當我們留意每一個日落
[00:13:36.420 --> 00:13:38.420]  當我們留意每一個日落
[00:13:38.420 --> 00:13:40.420]  當我們留意每一個日落
[00:13:40.420 --> 00:13:42.420]  當我們留意每一個日落
[00:13:42.420 --> 00:13:44.420]  當我們留意每一個日落
[00:13:44.420 --> 00:13:46.420]  當我們留意每一個日落
[00:13:46.420 --> 00:13:48.420]  當我們留意每一個日落
[00:13:48.420 --> 00:13:50.420]  當我們留意每一個日落
[00:13:50.420 --> 00:13:52.420]  當我們留意每一個日落
