
[00:00:00.000 --> 00:00:04.460]  讓我們在開始淨土之前一起祈禱
[00:05:57.960 --> 00:06:03.660]  即是我們唐用聖經舊約的479頁
[00:06:04.260 --> 00:06:07.460]  列王記上八章第十二節
[00:06:07.460 --> 00:06:09.460]  他這樣說
[00:06:09.460 --> 00:06:10.960]  所羅門王說:
[00:06:10.960 --> 00:06:15.960]  「耶和華曾說要住在幽暗之處
[00:06:15.960 --> 00:06:19.960]  我的確為你建了一座宏偉的廟宇
[00:06:19.960 --> 00:06:23.360]  作為你永遠居住的地方」
[00:06:23.360 --> 00:06:27.360]  這裡提到耶和華住在幽暗之處
[00:06:27.360 --> 00:06:32.160]  表示上帝原本是隱藏自己的
[00:06:32.160 --> 00:06:35.060]  人是沒有辦法也不能夠
[00:06:35.060 --> 00:06:38.760]  靠自己的力量方法去尋覓上帝
[00:06:38.760 --> 00:06:41.160]  所以人就算飛到太空
[00:06:41.160 --> 00:06:42.860]  也尋獲不到上帝
[00:06:42.860 --> 00:06:45.460]  因為上帝不是住在太空
[00:06:45.460 --> 00:06:48.260]  上帝不受任何的空間限制
[00:06:48.260 --> 00:06:51.160]  因為祂是創造這個空間的主
[00:06:51.160 --> 00:06:52.960]  祂創造這個空間
[00:06:52.960 --> 00:06:56.460]  讓萬物都居在這個空間裡
[00:06:56.460 --> 00:06:59.460]  不過上帝揀選了以色列民
[00:06:59.460 --> 00:07:01.260]  作為上帝的子民
[00:07:01.260 --> 00:07:02.860]  並且和他們納約
[00:07:02.860 --> 00:07:07.360]  應許會賜福他們和看顧他們
[00:07:07.360 --> 00:07:10.860]  而看顧最具體的一個呈現
[00:07:10.860 --> 00:07:13.860]  就是和他們同住
[00:07:13.860 --> 00:07:16.760]  譬如媽媽用閉路電視
[00:07:16.760 --> 00:07:20.160]  觀察子女只不過是觀察他們
[00:07:20.160 --> 00:07:22.960]  唯有和子女在一起
[00:07:22.960 --> 00:07:26.760]  才是照顧他們、看顧他們
[00:07:26.760 --> 00:07:29.060]  不過正如剛才所說
[00:07:29.060 --> 00:07:31.760]  上帝是不受空間限制的
[00:07:31.760 --> 00:07:33.660]  祂是不會被困住
[00:07:33.660 --> 00:07:36.960]  但卻因為祂愛祂子民的緣故
[00:07:36.960 --> 00:07:40.660]  自限地臨到世人的當中
[00:07:40.660 --> 00:07:43.960]  表示祂並不是一個遙遠的主
[00:07:43.960 --> 00:07:47.760]  而是與人建立關係的上帝
[00:07:47.760 --> 00:07:50.360]  過去從摩西年代
[00:07:50.360 --> 00:07:54.960]  約會就是上帝與人同在的呈現
[00:07:54.960 --> 00:07:57.960]  如今所羅門建造聖殿
[00:07:57.960 --> 00:08:00.660]  將約會永遠放置在裏面
[00:08:00.660 --> 00:08:05.460]  亦表示上帝永久與祂子民同在
[00:08:05.460 --> 00:08:06.860]  好了
[00:08:06.860 --> 00:08:09.460]  我們又揭前一點
[00:08:09.460 --> 00:08:12.660]  看看六章三十八節
[00:08:12.660 --> 00:08:13.760]  揭不前不要緊
[00:08:13.760 --> 00:08:15.160]  很快我這樣說一說
[00:08:15.160 --> 00:08:18.760]  這個聖殿在六章三十八節
[00:08:18.760 --> 00:08:21.460]  就說到這個聖殿
[00:08:21.460 --> 00:08:25.860]  總共用了七年的時間去完成
[00:08:25.860 --> 00:08:29.860]  大家記住七年時間去完成這個聖殿
[00:08:29.860 --> 00:08:30.560]  好了
[00:08:30.560 --> 00:08:33.960]  到第八章開始就說到聖殿的落成
[00:08:33.960 --> 00:08:37.260]  所羅門就派祭司小心翼翼
[00:08:37.260 --> 00:08:40.860]  將這個約會放在聖殿裏面
[00:08:40.860 --> 00:08:43.160]  到二十二至二十六節
[00:08:43.160 --> 00:08:45.860]  就是今天我們所讀的經文
[00:08:45.860 --> 00:08:49.060]  所羅門就招聚眾百姓
[00:08:49.060 --> 00:08:51.560]  見證這個聖殿的落成
[00:08:51.560 --> 00:08:54.360]  亦都是見證上帝成就
[00:08:54.360 --> 00:08:57.160]  與祂子民所立的約
[00:08:57.160 --> 00:09:01.260]  不過約是要雙方面的
[00:09:01.260 --> 00:09:03.860]  這個約上帝親口認許
[00:09:03.860 --> 00:09:06.360]  上帝亦都一直信守這個約
[00:09:06.360 --> 00:09:09.160]  就是與祂的子民同在
[00:09:09.160 --> 00:09:11.060]  不過約正如剛才所說
[00:09:11.060 --> 00:09:14.260]  是需要雙方面遵守約的要求
[00:09:14.260 --> 00:09:15.760]  所以
[00:09:15.760 --> 00:09:18.560]  看回六章第十二節
[00:09:18.560 --> 00:09:23.060]  上帝與所羅門王怎樣說呢?
[00:09:23.060 --> 00:09:26.960]  他就說:「論到你所見的這個殿
[00:09:26.960 --> 00:09:29.360]  你若遵行我的律例
[00:09:29.360 --> 00:09:31.360]  謹守我的典章
[00:09:31.360 --> 00:09:33.660]  遵從我的一切誡命
[00:09:33.660 --> 00:09:35.360]  行在其中
[00:09:35.360 --> 00:09:39.060]  我必向你應驗我所應許你
[00:09:39.060 --> 00:09:40.960]  父親大位的話
[00:09:40.960 --> 00:09:43.960]  我必住在以色列人中間
[00:09:43.960 --> 00:09:47.760]  並不丟棄我的百姓以色列民」
[00:09:47.760 --> 00:09:49.060]  這個殿
[00:09:49.060 --> 00:09:54.860]  就是代表著上帝與祂的百姓這個約正在生效
[00:09:54.860 --> 00:09:57.460]  上帝與祂的子民同在
[00:09:57.460 --> 00:10:01.860]  上帝的子民亦都進行上帝的話語
[00:10:01.860 --> 00:10:04.960]  所以這個聖殿這個地標顯示了
[00:10:04.960 --> 00:10:08.260]  他們生活圍繞著的是什麼呢?
[00:10:08.260 --> 00:10:10.460]  就是以上帝為中心
[00:10:10.460 --> 00:10:12.560]  進行上帝的話語
[00:10:12.560 --> 00:10:15.260]  所以這個聖殿既在提醒他們
[00:10:15.260 --> 00:10:18.260]  也在影響他們的生活
[00:10:18.260 --> 00:10:19.360]  試想一想
[00:10:19.360 --> 00:10:21.260]  每天起床的時候
[00:10:21.260 --> 00:10:23.560]  嘩!你看到這個聖殿
[00:10:23.560 --> 00:10:25.160]  它就會提醒你
[00:10:25.160 --> 00:10:27.760]  生命的中心就是上帝
[00:10:27.760 --> 00:10:30.360]  敬拜的對象亦都是上帝
[00:10:30.360 --> 00:10:31.760]  所以你每一天
[00:10:31.760 --> 00:10:33.260]  每一時每一刻
[00:10:33.260 --> 00:10:36.760]  你都可以投入在你敬天的生活裏面
[00:10:36.760 --> 00:10:41.060]  讓你走在上帝所吩咐的正路當中
[00:10:41.060 --> 00:10:43.160]  聽起來很美好,是不是?
[00:10:43.160 --> 00:10:45.060]  如果我們都是這樣的話
[00:10:45.060 --> 00:10:48.560]  當我們面對誘惑的時候
[00:10:48.560 --> 00:10:50.260]  轉身看一看聖殿
[00:10:50.260 --> 00:10:53.760]  就重新帶來一些提醒,是不是?
[00:10:53.760 --> 00:10:54.860]  不過
[00:10:54.860 --> 00:10:58.060]  隨著另一個地標的落成
[00:10:58.060 --> 00:11:01.060]  亦都起了一些變化
[00:11:01.060 --> 00:11:02.460]  在第七章
[00:11:02.460 --> 00:11:05.660]  即是所羅門王興建聖殿
[00:11:05.660 --> 00:11:10.160]  和聖殿落成中間的章節
[00:11:10.160 --> 00:11:15.760]  就加插了所羅門王建造他王宮的事
[00:11:15.760 --> 00:11:18.760]  其實如果照著主題和時序來看
[00:11:18.760 --> 00:11:21.560]  其實這段經文放在第九章
[00:11:21.560 --> 00:11:23.560]  較為順暢一點
[00:11:23.560 --> 00:11:26.760]  但作者就偏偏將這段經文
[00:11:26.760 --> 00:11:31.760]  放在起聖殿和完成聖殿中間
[00:11:31.760 --> 00:11:36.760]  為了將這兩個建築物作為一個對比
[00:11:36.760 --> 00:11:40.860]  剛才我們說聖殿用了多少年去建設
[00:11:40.860 --> 00:11:42.460]  七年,很留心
[00:11:42.460 --> 00:11:45.760]  對了,在第七章的第一節
[00:11:45.760 --> 00:11:48.260]  就提到所羅門王
[00:11:48.260 --> 00:11:52.760]  用了十三年去興建他的王宮
[00:11:52.760 --> 00:11:54.560]  這個王宮包括了
[00:11:54.560 --> 00:11:56.860]  黎巴嫩林宮
[00:11:56.860 --> 00:11:59.060]  審判廳,皇的寢宮
[00:11:59.060 --> 00:12:02.160]  妻妾的寢宮,大廳等等等等
[00:12:02.160 --> 00:12:04.260]  所以不是單單一個建築物
[00:12:04.260 --> 00:12:07.660]  而是一個建築物群
[00:12:07.660 --> 00:12:09.660]  但是這個黎巴嫩林宮
[00:12:09.660 --> 00:12:13.460]  就已經是聖殿的四倍了
[00:12:13.460 --> 00:12:15.460]  正如之前提到
[00:12:15.460 --> 00:12:17.660]  一幢建築物
[00:12:17.660 --> 00:12:22.160]  是會反映人的世界觀和價值觀的
[00:12:22.160 --> 00:12:25.360]  作者以這個作一個描述
[00:12:25.360 --> 00:12:29.960]  表達著所羅門王和他的子民
[00:12:29.960 --> 00:12:34.160]  將這個原本以上帝為中心的生活
[00:12:34.160 --> 00:12:36.960]  慢慢轉移了
[00:12:36.960 --> 00:12:39.560]  當然,建築物的大小
[00:12:39.560 --> 00:12:41.260]  原本是不會影響
[00:12:41.260 --> 00:12:44.760]  上帝在他的生命裏的份量的
[00:12:44.760 --> 00:12:45.860]  正如第九章
[00:12:45.860 --> 00:12:48.060]  所羅門王建完聖殿
[00:12:48.060 --> 00:12:49.760]  建完王宮之後
[00:12:49.760 --> 00:12:51.360]  上帝也沒有說他
[00:12:51.360 --> 00:12:54.860]  「搞錯呀,為甚麼你的屋子大過我的屋子?」
[00:12:54.860 --> 00:12:57.060]  而是跟所羅門王說
[00:12:57.060 --> 00:13:00.360]  在第九章第三節這樣說
[00:13:00.360 --> 00:13:04.760]  「我已聽了你在我面前的禱告和祈求
[00:13:04.760 --> 00:13:07.960]  將你所建的這殿分別為聖
[00:13:07.960 --> 00:13:10.960]  使我的名永遠納在那裏
[00:13:10.960 --> 00:13:15.260]  我的眼我的心也必時常在那裏」
[00:13:15.260 --> 00:13:16.760]  上帝沒有因為
[00:13:16.760 --> 00:13:18.860]  所羅門王建了王宮
[00:13:18.860 --> 00:13:22.360]  而不喜悅他為上帝所建造的聖殿
[00:13:22.360 --> 00:13:24.360]  而是告訴他他也喜悅
[00:13:24.360 --> 00:13:27.360]  並且他會在那裏看顧
[00:13:27.360 --> 00:13:31.360]  不過上帝更加要將焦點
[00:13:31.360 --> 00:13:35.460]  放在第九章第四節這樣說
[00:13:35.460 --> 00:13:40.060]  「你若以純正的心和正直行在我面前
[00:13:40.060 --> 00:13:42.860]  效法你父大衛所行的
[00:13:42.860 --> 00:13:45.360]  遵行我一切所吩咐你的
[00:13:45.360 --> 00:13:47.460]  謹守我的律例典章
[00:13:47.460 --> 00:13:51.260]  我就必兼顧你在以色列國的王位
[00:13:51.260 --> 00:13:52.560]  直到永遠
[00:13:52.560 --> 00:13:55.060]  正如我應許你父大衛說
[00:13:55.060 --> 00:13:58.460]  你的子孫必不斷有人
[00:13:58.460 --> 00:14:00.560]  坐以色列的王位」
[00:14:00.560 --> 00:14:03.860]  這段經文跟剛才我們讀第六章的經文
[00:14:03.860 --> 00:14:05.460]  非常相似
[00:14:05.460 --> 00:14:09.460]  就是上帝一次又一次提醒
[00:14:09.460 --> 00:14:12.160]  所羅門王和以色列民
[00:14:12.160 --> 00:14:14.660]  我與你所納的約
[00:14:14.660 --> 00:14:16.160]  就是我與你同在
[00:14:16.160 --> 00:14:19.860]  你遵行我的話語
[00:14:19.860 --> 00:14:21.160]  不過
[00:14:21.160 --> 00:14:26.260]  所羅門王似乎過於專注在自己的生活
[00:14:26.260 --> 00:14:29.460]  為自己打造王宮
[00:14:29.460 --> 00:14:34.060]  原本生活的地標被取締了
[00:14:34.060 --> 00:14:38.260]  聖殿成為了只是在旁邊的建築物
[00:14:38.260 --> 00:14:41.160]  也都受到新的地標
[00:14:41.160 --> 00:14:43.960]  即是那個王宮所帶來的影響
[00:14:43.960 --> 00:14:46.360]  要顯示權力啊
[00:14:46.360 --> 00:14:51.760]  尊貴、超越、慾望等等等等
[00:14:51.760 --> 00:14:54.260]  當這些東西在他面前
[00:14:54.260 --> 00:14:56.660]  他不去拒絕的話
[00:14:56.660 --> 00:14:59.260]  就會慢慢被佔據
[00:14:59.260 --> 00:15:01.660]  而世界觀、價值觀
[00:15:01.660 --> 00:15:07.460]  也都因此慢慢地隨著這些事情而走
[00:15:07.460 --> 00:15:09.160]  就好像今天
[00:15:09.160 --> 00:15:11.160]  很多的香港人
[00:15:11.160 --> 00:15:16.360]  他們受著上樓的事情去牽引
[00:15:16.360 --> 00:15:18.060]  他們都會擔心
[00:15:18.060 --> 00:15:20.760]  上不到車、買不到樓
[00:15:20.760 --> 00:15:24.360]  並且為了打造五星級的家
[00:15:24.360 --> 00:15:28.560]  結果要拼命工作和存錢
[00:15:28.560 --> 00:15:29.760]  不過
[00:15:29.760 --> 00:15:33.060]  好一點、豪一點的房子
[00:15:33.060 --> 00:15:36.260]  並不等於有一個好的家庭
[00:15:36.260 --> 00:15:37.260]  結果
[00:15:37.260 --> 00:15:39.560]  可能他花了很多的時間
[00:15:39.560 --> 00:15:42.660]  和心思在那間樓上
[00:15:42.660 --> 00:15:45.760]  但是家庭的生活卻欠奉的話
[00:15:45.760 --> 00:15:50.960]  就會引致很多家庭的問題
[00:15:50.960 --> 00:15:52.960]  不過
[00:15:52.960 --> 00:15:55.260]  在我們這個社會裏面
[00:15:55.260 --> 00:15:57.560]  確實談何容易呢?
[00:15:57.560 --> 00:16:00.060]  我們被種種的建築物
[00:16:00.060 --> 00:16:04.760]  地標、文化、價值觀、消費模式去包圍
[00:16:04.760 --> 00:16:06.460]  不要說地標
[00:16:06.460 --> 00:16:10.760]  可能我們找自己的座標也找不到
[00:16:10.760 --> 00:16:16.660]  我們漸漸在這些氛圍下迷失
[00:16:16.660 --> 00:16:17.660]  其實
[00:16:17.660 --> 00:16:19.760]  獵王記的讀者
[00:16:19.760 --> 00:16:22.760]  都和我們一樣
[00:16:22.760 --> 00:16:26.060]  獵王記雖然是記載著所羅門
[00:16:26.060 --> 00:16:28.960]  和眾以色獵王的事件
[00:16:28.960 --> 00:16:31.760]  但是成書的時期
[00:16:31.760 --> 00:16:35.360]  即是完成這個史記的時期
[00:16:35.360 --> 00:16:37.360]  是聖殿被毀
[00:16:37.360 --> 00:16:39.360]  以色列滅亡之後
[00:16:39.360 --> 00:16:43.160]  以色列民被擄到巴比倫的時期
[00:16:43.160 --> 00:16:43.960]  所以
[00:16:43.960 --> 00:16:47.860]  閱讀獵王記的這些史記的人
[00:16:47.860 --> 00:16:51.360]  就是一群被擄的以色列民
[00:16:51.360 --> 00:16:53.460]  這群被擄的以色列民
[00:16:53.460 --> 00:16:55.660]  不單止沒有聖殿
[00:16:55.660 --> 00:16:57.360]  他們身處的地方
[00:16:57.360 --> 00:17:00.360]  都是充斥著各種偶像
[00:17:00.360 --> 00:17:04.060]  神廟、異地文化等等的地方
[00:17:04.060 --> 00:17:06.860]  當他們面對著這個環境
[00:17:06.860 --> 00:17:11.060]  看到現刻我們同樣在閱讀的經文的時候
[00:17:11.060 --> 00:17:13.260]  除了引以為戒之外
[00:17:13.260 --> 00:17:16.960]  所帶來的是什麼盼望和指引呢?
[00:17:16.960 --> 00:17:19.360]  特別
[00:17:19.360 --> 00:17:23.760]  是第四十一至第四十三節
[00:17:23.760 --> 00:17:25.460]  我們再一起看看
[00:17:25.460 --> 00:17:29.660]  第四十一至第四十三節
[00:17:29.660 --> 00:17:32.560]  第八章四十一至第四十三節
[00:17:32.560 --> 00:17:35.060]  它這樣說
[00:17:35.060 --> 00:17:38.160]  八章第四十一至第四十三節
[00:17:38.160 --> 00:17:41.460]  「倫道不屬你百姓以色列的外邦人
[00:17:41.460 --> 00:17:43.860]  若為你的名從遠方而來
[00:17:43.860 --> 00:17:47.360]  他們因聽見你的大名和大能的手
[00:17:47.360 --> 00:17:50.760]  以及伸出的蚌臂來向這殿禱告
[00:17:50.760 --> 00:17:53.660]  求你在天上的居所垂聽
[00:17:53.660 --> 00:17:56.960]  照著外邦人向你所求的一切而行
[00:17:56.960 --> 00:17:59.460]  使地上萬民都認識你的名
[00:17:59.460 --> 00:18:00.460]  敬畏你
[00:18:00.460 --> 00:18:03.660]  像你的百姓以色列民一樣
[00:18:03.660 --> 00:18:05.160]  又使他們知道
[00:18:05.160 --> 00:18:10.060]  我所建造的是稱你名下的殿」
[00:18:10.060 --> 00:18:13.660]  如果回到所羅門時代
[00:18:13.660 --> 00:18:14.860]  就厲害了
[00:18:14.860 --> 00:18:17.160]  因為所有人都看到
[00:18:17.160 --> 00:18:21.560]  所羅門的輝煌歷史
[00:18:21.560 --> 00:18:24.660]  所以他們都可能會因而
[00:18:24.660 --> 00:18:28.560]  以上帝的名遠方而來
[00:18:28.560 --> 00:18:33.160]  但現在說的是這群被擄的以色列民
[00:18:33.160 --> 00:18:35.160]  他們聖殿被毀
[00:18:35.160 --> 00:18:36.660]  自身難保
[00:18:36.660 --> 00:18:43.060]  如何能夠因上帝的名而來呢?
[00:18:43.060 --> 00:18:45.560]  而且在他們這樣的處境
[00:18:45.560 --> 00:18:48.660]  我們如何還能顧念其他人呢?
[00:18:48.660 --> 00:18:52.460]  這段經文對他們帶來甚麼意義呢?
[00:18:52.460 --> 00:18:53.960]  其實這段經文
[00:18:53.960 --> 00:18:56.460]  我都消化了很久一段時間
[00:18:56.460 --> 00:19:00.660]  但直至當我和一群年青人走出去的時候
[00:19:00.660 --> 00:19:03.360]  我有不一樣的體會
[00:19:03.360 --> 00:19:07.460]  剛才提到「發青光」這個暑期活動
[00:19:07.460 --> 00:19:08.760]  第二個單元
[00:19:08.760 --> 00:19:11.460]  我們就叫做「一杯涼水」
[00:19:11.460 --> 00:19:13.560]  我們這個「一杯涼水」的活動
[00:19:13.560 --> 00:19:15.260]  就是我們製作了很多
[00:19:15.260 --> 00:19:17.560]  一杯杯很冰涼的菊花茶
[00:19:17.560 --> 00:19:19.660]  然後我們就分隊出發
[00:19:19.660 --> 00:19:21.660]  去到官行的不同地方
[00:19:21.660 --> 00:19:23.460]  去和街坊打氣
[00:19:23.460 --> 00:19:26.860]  包括由同人街臨時小販的
[00:19:26.860 --> 00:19:29.160]  即市場裏面的當主
[00:19:29.160 --> 00:19:32.460]  由觀塘垃圾站裏面的清潔工人
[00:19:32.460 --> 00:19:35.360]  由瑞和街執紙皮的婆婆等等
[00:19:35.360 --> 00:19:37.760]  信上一杯的涼水
[00:19:37.760 --> 00:19:39.560]  聽聽他們的故事
[00:19:39.560 --> 00:19:42.960]  並且為他們打打氣
[00:19:42.960 --> 00:19:44.560]  在過程裏面
[00:19:44.560 --> 00:19:48.660]  不單止這些街坊很開心
[00:19:48.660 --> 00:19:52.360]  他們的回應都成為我們很大的鼓勵
[00:19:52.360 --> 00:19:55.360]  而我覺得特別感動的就是
[00:19:55.360 --> 00:19:59.360]  大熱天時這樣出去很辛苦的
[00:19:59.360 --> 00:20:03.060]  大班年青人都很賣力
[00:20:03.060 --> 00:20:05.460]  雖然回到教會他們都累
[00:20:05.460 --> 00:20:07.260]  但他們分享的時候
[00:20:07.260 --> 00:20:11.460]  都表現得很興奮
[00:20:11.460 --> 00:20:13.460]  其實大熱天時
