
[00:00:00.000 --> 00:00:01.380]  各位丁姐妹
[00:10:22.920 --> 00:10:25.920]  這個本來是塵土的人
[00:10:25.920 --> 00:10:28.920]  特別是他自己的群體以色列人
[00:10:28.920 --> 00:10:33.920]  三番四次的踢走創造他們的上帝
[00:10:33.920 --> 00:10:35.920]  背叛拯救他們的神
[00:10:35.920 --> 00:10:37.920]  要自己作主
[00:10:37.920 --> 00:10:38.920]  自己想怎樣就怎樣
[00:10:38.920 --> 00:10:41.920]  結果他們的人生
[00:10:41.920 --> 00:10:45.920]  在困局裏面不斷的循環打滾
[00:10:45.920 --> 00:10:47.920]  很可悲
[00:10:47.920 --> 00:10:49.920]  當我們看第五第六節的時候
[00:10:49.920 --> 00:10:53.920]  我們以為這就是人生可悲的現象
[00:10:53.920 --> 00:10:54.920]  不是的
[00:10:54.920 --> 00:10:56.920]  你說不是嗎?
[00:10:56.920 --> 00:10:58.920]  因為祂叫他們如水沖水
[00:10:58.920 --> 00:10:59.920]  他們如水一較
[00:10:59.920 --> 00:11:01.920]  早晨他們生長的草
[00:11:01.920 --> 00:11:02.920]  早晨發芽生長
[00:11:02.920 --> 00:11:04.920]  晚上割下枯乾
[00:11:04.920 --> 00:11:05.920]  你說不慘嗎?
[00:11:05.920 --> 00:11:07.920]  沒錯
[00:11:07.920 --> 00:11:08.920]  草是脆弱的
[00:11:08.920 --> 00:11:10.920]  是容易枯乾的
[00:11:10.920 --> 00:11:11.920]  但是
[00:11:11.920 --> 00:11:13.920]  如生長的草
[00:11:13.920 --> 00:11:15.920]  上帝仍然賜祂生命
[00:11:15.920 --> 00:11:17.920]  早晨發芽
[00:11:17.920 --> 00:11:19.920]  晚上割下枯乾
[00:11:19.920 --> 00:11:20.920]  是說到人生的短暫
[00:11:20.920 --> 00:11:21.920]  沒錯
[00:11:21.920 --> 00:11:23.920]  還有割下被動的
[00:11:23.920 --> 00:11:24.920]  是不是?
[00:11:24.920 --> 00:11:26.920]  我們的人生什麼時候完結
[00:11:26.920 --> 00:11:28.920]  不是我們可以控制的
[00:11:28.920 --> 00:11:31.920]  你可能不想這麼短
[00:11:31.920 --> 00:11:34.920]  但偏偏人生可能真的這麼短
[00:11:34.920 --> 00:11:37.920]  這個其實不是
[00:11:37.920 --> 00:11:40.920]  以色列人特有的情況
[00:11:40.920 --> 00:11:42.920]  這是一般人的處境
[00:11:42.920 --> 00:11:43.920]  為什麼?
[00:11:43.920 --> 00:11:45.920]  因為我們是塵土所造的
[00:11:45.920 --> 00:11:46.920]  我們是脆弱的
[00:11:46.920 --> 00:11:48.920]  我們暫時是渺小的
[00:11:48.920 --> 00:11:52.920]  就算沒有離開神的人
[00:11:52.920 --> 00:11:55.920]  我們的生命一樣是這樣
[00:11:55.920 --> 00:11:58.920]  但是
[00:11:58.920 --> 00:12:00.920]  草雖然是軟弱
[00:12:00.920 --> 00:12:02.920]  但是
[00:12:02.920 --> 00:12:04.920]  上帝賜祂生命
[00:12:04.920 --> 00:12:06.920]  草也很清脆的
[00:12:06.920 --> 00:12:08.920]  散發草香的
[00:12:08.920 --> 00:12:11.920]  也是一種美
[00:12:11.920 --> 00:12:13.920]  生命短暫其實
[00:12:13.920 --> 00:12:14.920]  可以很美的
[00:12:14.920 --> 00:12:16.920]  可以很精彩的
[00:12:16.920 --> 00:12:20.920]  這是上帝所設計的創造秩序
[00:12:20.920 --> 00:12:22.920]  是祢叫他們的
[00:12:22.920 --> 00:12:24.920]  是神的設計
[00:12:24.920 --> 00:12:26.920]  生有時,死有時
[00:12:26.920 --> 00:12:29.920]  是上帝設計的規律
[00:12:30.920 --> 00:12:32.920]  我們也是來自塵土的
[00:12:32.920 --> 00:12:34.920]  我們不是永恆的神
[00:12:34.920 --> 00:12:38.920]  所以我們無需為人生短暫而悲哀
[00:12:38.920 --> 00:12:42.920]  真正值得悲哀的是什麼呢?
[00:12:42.920 --> 00:12:44.920]  下面所說的
[00:12:44.920 --> 00:12:47.920]  表面上
[00:12:47.920 --> 00:12:49.920]  摩西是在說以色列人
[00:12:49.920 --> 00:12:52.920]  在曠野裡生活的描述
[00:12:52.920 --> 00:12:54.920]  但其實
[00:12:54.920 --> 00:12:57.920]  也是我們很多人的寫照
[00:12:58.920 --> 00:13:00.920]  看到這一段
[00:13:00.920 --> 00:13:02.920]  至少有三個地方可以看到
[00:13:02.920 --> 00:13:04.920]  憤怒
[00:13:04.920 --> 00:13:05.920]  是不是?
[00:13:05.920 --> 00:13:07.920]  為什麼上帝會這麼憤怒呢?
[00:13:07.920 --> 00:13:09.920]  剛才我們看到
[00:13:09.920 --> 00:13:11.920]  就是因為以色列人犯罪
[00:13:11.920 --> 00:13:12.920]  自以為是
[00:13:12.920 --> 00:13:14.920]  要踢走上帝
[00:13:14.920 --> 00:13:17.920]  自己掌握所有的東西
[00:13:17.920 --> 00:13:21.920]  就因為人犯罪
[00:13:21.920 --> 00:13:23.920]  以色列人犯罪
[00:13:23.920 --> 00:13:27.920]  以色列人就怕見到神
[00:13:27.920 --> 00:13:28.920]  驚惶
[00:13:28.920 --> 00:13:30.920]  《創世紀》記載
[00:13:30.920 --> 00:13:31.920]  當犯罪之後
[00:13:31.920 --> 00:13:33.920]  上帝呼喚他
[00:13:33.920 --> 00:13:34.920]  他怎樣呢?
[00:13:34.920 --> 00:13:36.920]  他躲起來
[00:13:36.920 --> 00:13:39.920]  生活在恐懼裡面
[00:13:39.920 --> 00:13:40.920]  其實
[00:13:40.920 --> 00:13:42.920]  惶恐
[00:13:42.920 --> 00:13:44.920]  是犯罪的必然結果
[00:13:44.920 --> 00:13:46.920]  你會提心吊膽
[00:13:46.920 --> 00:13:47.920]  你會沒有平安
[00:13:47.920 --> 00:13:50.920]  不用說到犯罪這麼嚴重
[00:13:50.920 --> 00:13:51.920]  只是你做錯事
[00:13:51.920 --> 00:13:52.920]  我舉個例子
[00:13:52.920 --> 00:13:54.920]  如果你在公司裡面
[00:13:54.920 --> 00:13:55.920]  疏忽大意做錯事
[00:13:55.920 --> 00:13:58.920]  連累你的同事幫你背負責任
[00:13:58.920 --> 00:14:00.920]  你對不起他
[00:14:00.920 --> 00:14:02.920]  但是礙於自尊也好
[00:14:02.920 --> 00:14:03.920]  種種原因也好
[00:14:03.920 --> 00:14:06.920]  你一直都沒有說聲抱歉
[00:14:06.920 --> 00:14:08.920]  你想想
[00:14:08.920 --> 00:14:10.920]  你每天回到公司
[00:14:10.920 --> 00:14:11.920]  你會怎樣?
[00:14:11.920 --> 00:14:15.920]  你感覺好不好受?
[00:14:15.920 --> 00:14:18.920]  對方一舉一動
[00:14:18.920 --> 00:14:20.920]  你都非常敏感
[00:14:20.920 --> 00:14:22.920]  他會不會報復?
[00:14:22.920 --> 00:14:24.920]  你沒有平安
[00:14:24.920 --> 00:14:25.920]  你疑神疑鬼
[00:14:25.920 --> 00:14:27.920]  生活在惶恐當中
[00:14:27.920 --> 00:14:29.920]  這樣的生活
[00:14:29.920 --> 00:14:31.920]  你能撐多久?
[00:14:31.920 --> 00:14:33.920]  明明那裡有位置
[00:14:33.920 --> 00:14:34.920]  吃飯的時候
[00:14:34.920 --> 00:14:35.920]  想坐進去
[00:14:35.920 --> 00:14:36.920]  誰知道
[00:14:36.920 --> 00:14:38.920]  對面坐著的同事
[00:14:38.920 --> 00:14:40.920]  你要彈開
[00:14:40.920 --> 00:14:43.920]  同事
[00:14:43.920 --> 00:14:44.920]  你還可以避開
[00:14:44.920 --> 00:14:45.920]  吃飯的時候
[00:14:45.920 --> 00:14:47.920]  他去東你去西
[00:14:47.920 --> 00:14:49.920]  最多就轉工
[00:14:49.920 --> 00:14:52.920]  但如果你得罪他的家人
[00:14:52.920 --> 00:14:54.920]  你對他配偶不忠
[00:14:54.920 --> 00:14:56.920]  你虐待我們的子女的時候
[00:14:56.920 --> 00:14:59.920]  當你每天回到家的時候
[00:14:59.920 --> 00:15:01.920]  你會怎樣?
[00:15:01.920 --> 00:15:04.920]  但你死不認錯
[00:15:04.920 --> 00:15:07.920]  你會怎樣?
[00:15:07.920 --> 00:15:10.920]  你會遲點回家
[00:15:10.920 --> 00:15:11.920]  但我再問
[00:15:11.920 --> 00:15:14.920]  如果你得罪的是超越時間空間
[00:15:14.920 --> 00:15:15.920]  無所不知
[00:15:15.920 --> 00:15:17.920]  無所不在的上帝的時候
[00:15:17.920 --> 00:15:19.920]  你躲在哪裡?
[00:15:19.920 --> 00:15:21.920]  第八節
[00:15:22.920 --> 00:15:24.920]  你將我們的罪孽擺在你的面前
[00:15:24.920 --> 00:15:28.920]  你將我們的忍惡擺在你的面光當中
[00:15:28.920 --> 00:15:30.920]  不單做出來的罪孽
[00:15:30.920 --> 00:15:32.920]  上帝知道
[00:15:32.920 --> 00:15:34.920]  連心中的忍惡
[00:15:34.920 --> 00:15:36.920]  神都一清二楚
[00:15:36.920 --> 00:15:40.920]  我們的罪在祂面前是無所遁形的
[00:15:40.920 --> 00:15:43.920]  是的
[00:15:43.920 --> 00:15:46.920]  在罪的世界裡生活的人
[00:15:46.920 --> 00:15:48.920]  不單沒有安全感
[00:15:48.920 --> 00:15:50.920]  總之第九、第十節所說的
[00:15:51.920 --> 00:15:52.920]  怎樣?
[00:15:52.920 --> 00:15:57.920]  我們人生是勞苦受煩
[00:15:57.920 --> 00:15:58.920]  轉眼即逝
[00:15:58.920 --> 00:15:59.920]  我們如飛而去
[00:15:59.920 --> 00:16:02.920]  我們到盡年歲好像一聲嘆息
[00:16:02.920 --> 00:16:05.920]  是什麼情況來的呢?
[00:16:05.920 --> 00:16:07.920]  受煩
[00:16:07.920 --> 00:16:09.920]  受字從心字底
[00:16:09.920 --> 00:16:12.920]  勞苦的勞要從力字底
[00:16:12.920 --> 00:16:16.920]  勞苦
[00:16:16.920 --> 00:16:17.920]  是否必然?
[00:16:17.920 --> 00:16:18.920]  我跟你說
[00:16:18.920 --> 00:16:19.920]  勞不一定苦
[00:16:20.920 --> 00:16:22.920]  我們反而需要勞動
[00:16:22.920 --> 00:16:26.920]  上帝都設計我們在勞碌當中享福的傳道說話
[00:16:26.920 --> 00:16:29.920]  但如果我們勞完之後
[00:16:29.920 --> 00:16:31.920]  只有一個「吉」的時候
[00:16:31.920 --> 00:16:34.920]  你就會覺得很苦
[00:16:34.920 --> 00:16:39.920]  受煩就是剛才所說的
[00:16:39.920 --> 00:16:40.920]  不安樂
[00:16:40.920 --> 00:16:42.920]  心裡沒有平安
[00:16:42.920 --> 00:16:44.920]  人
[00:16:44.920 --> 00:16:46.920]  最慘就是你裡面
[00:16:46.920 --> 00:16:47.920]  就算你很累
[00:16:47.920 --> 00:16:48.920]  你睡不著覺
[00:16:48.920 --> 00:16:49.920]  為什麼?
[00:16:49.920 --> 00:16:50.920]  因為你的心不安樂
[00:16:50.920 --> 00:16:53.920]  你避不開
[00:16:53.920 --> 00:16:55.920]  其實
[00:16:55.920 --> 00:16:56.920]  真的是轉眼即逝
[00:16:56.920 --> 00:16:59.920]  轉眼即逝是說我們的勞苦是轉眼即逝
[00:16:59.920 --> 00:17:00.920]  我們所做的事
[00:17:00.920 --> 00:17:05.920]  就算今天你覺得自己所做的事是非常重要
[00:17:05.920 --> 00:17:06.920]  很偉大的事業
[00:17:06.920 --> 00:17:09.920]  但其實都是轉瞬即逝
[00:17:09.920 --> 00:17:16.920]  一手領導新加坡獨立的前總理李光耀
[00:17:18.920 --> 00:17:20.920]  他所做的事重不重要?
[00:17:20.920 --> 00:17:21.920]  是不是偉大的事業?
[00:17:21.920 --> 00:17:22.920]  建立一個國家
[00:17:22.920 --> 00:17:25.920]  他臨死前說了一句話很有趣
[00:17:25.920 --> 00:17:27.920]  一百年之後
[00:17:27.920 --> 00:17:30.920]  新加坡還存不存在都沒有人知道
[00:17:30.920 --> 00:17:32.920]  事實上是的
[00:17:32.920 --> 00:17:35.920]  我以前
[00:17:35.920 --> 00:17:37.920]  教書
[00:17:37.920 --> 00:17:39.920]  我有心機做我的筆記
[00:17:39.920 --> 00:17:41.920]  我教學生分析很多很多的東西
[00:17:41.920 --> 00:17:44.920]  我做了一些自己都很滿意的
[00:17:44.920 --> 00:17:46.920]  一些的資料
[00:17:47.920 --> 00:17:48.920]  大課程改
[00:17:48.920 --> 00:17:51.920]  所有的資料都沒有用
[00:17:51.920 --> 00:17:53.920]  都不是他們的筆記
[00:17:53.920 --> 00:17:55.920]  印了一大堆的筆記
[00:17:55.920 --> 00:17:57.920]  以前當作是寶
[00:17:57.920 --> 00:17:59.920]  現在放在桌上
[00:17:59.920 --> 00:18:01.920]  是阻礙著我的廢物
[00:18:01.920 --> 00:18:02.920]  要丟掉
