
[00:00:00.000 --> 00:00:09.000]  今日開始和大家講教會的使命宣言
[00:05:21.600 --> 00:05:23.800]  這叫做歸榮耀給神
[00:05:23.800 --> 00:05:29.800]  而這正是信徒最重要的一點
[00:05:29.800 --> 00:05:35.600]  我們看第七節
[00:05:35.600 --> 00:05:37.000]  第七節說
[00:05:37.000 --> 00:05:38.800]  民眾的萬族
[00:05:38.800 --> 00:05:41.800]  你們要將榮耀能力歸給耶和華
[00:05:41.800 --> 00:05:43.400]  都歸給耶和華
[00:05:43.400 --> 00:05:44.600]  第八節
[00:05:44.600 --> 00:05:48.600]  要將耶和華的名所當得的榮耀歸給他
[00:05:48.600 --> 00:05:53.200]  拿供物來進入他的院瑜
[00:05:53.200 --> 00:05:58.800]  這篇詩是大衛寫的
[00:05:58.800 --> 00:06:01.000]  這兩節經文
[00:06:01.000 --> 00:06:02.800]  或者大衛其實很多的經文
[00:06:02.800 --> 00:06:05.400]  很多的詩裏面都是這樣
[00:06:05.400 --> 00:06:07.000]  同樣有這樣
[00:06:07.000 --> 00:06:14.400]  大衛呼籲人要歸榮耀給神
[00:06:14.400 --> 00:06:19.200]  首先我們要問的一個問題就是
[00:06:19.200 --> 00:06:22.000]  人要歸榮耀給神
[00:06:22.000 --> 00:06:29.800]  究竟是大衛自己一廂情願的呼籲
[00:06:29.800 --> 00:06:36.200]  還是神都要求我們這樣做呢?
[00:06:36.200 --> 00:06:37.400]  為什麼我要這樣問呢?
[00:06:37.400 --> 00:06:41.200]  譬如以我所知
[00:06:41.200 --> 00:06:43.200]  很多拜偶像的人
[00:06:43.200 --> 00:06:46.600]  他們向偶像跪拜、呼求
[00:06:46.600 --> 00:06:51.000]  或者特別是獻禮物
[00:06:51.000 --> 00:06:53.400]  其實那個偶像有沒有說過
[00:06:53.400 --> 00:06:55.000]  他其實要這些東西呢?
[00:06:55.000 --> 00:06:59.000]  或者他是要你們這樣做呢?
[00:06:59.000 --> 00:07:01.200]  多數都沒有
[00:07:01.200 --> 00:07:02.000]  想當然的
[00:07:02.000 --> 00:07:06.200]  或者以訛傳訛的
[00:07:06.200 --> 00:07:08.800]  但是我們所敬拜的神
[00:07:08.800 --> 00:07:16.400]  他的確有叫我們要歸榮耀給他
[00:07:16.400 --> 00:07:22.000]  我們看詩篇五十篇二十三節
[00:07:22.000 --> 00:07:28.800]  「凡以感謝獻上為祭的便是榮耀我」
[00:07:28.800 --> 00:07:31.000]  這句話是神自己說的
[00:07:31.000 --> 00:07:32.800]  他順便亦叫人說
[00:07:32.800 --> 00:07:42.200]  你奉獻給我是榮耀我的
[00:07:42.200 --> 00:07:48.000]  我又看《馬太福音》五章十六節
[00:07:48.000 --> 00:07:51.400]  「你們的光也當這樣照在人前
[00:07:51.400 --> 00:07:54.000]  叫他們看見你們的好行為
[00:07:54.000 --> 00:07:58.000]  便將榮耀歸給你們在天上的父」
[00:07:58.000 --> 00:08:02.200]  這句話是誰說的?
[00:08:02.200 --> 00:08:08.200]  《馬太福音》說這句話當然是耶穌
[00:08:08.200 --> 00:08:14.800]  是耶穌叫我們用好行為來見證
[00:08:14.800 --> 00:08:19.000]  去令人歸榮耀給天父
[00:08:19.000 --> 00:08:27.600]  耶穌吩咐我們要這樣做
[00:08:27.600 --> 00:08:29.600]  總而言之
[00:08:29.600 --> 00:08:34.000]  父神和神子耶穌都是吩咐我們
[00:08:34.000 --> 00:08:37.000]  要歸榮耀給神
[00:08:37.000 --> 00:08:40.200]  所以我們歸榮耀給神
[00:08:40.200 --> 00:08:43.200]  不是一廂情願
[00:08:43.200 --> 00:08:46.200]  是按聖經的吩咐
[00:08:46.200 --> 00:08:50.400]  按神、按耶穌的吩咐來做
[00:08:50.400 --> 00:08:56.200]  而且我們是歡喜快樂地去做
[00:08:56.200 --> 00:09:00.600]  我們已經肯定了一件事
[00:09:00.600 --> 00:09:05.200]  歸榮耀給神不是一廂情願
[00:09:05.200 --> 00:09:09.200]  是神要求我們這樣做
[00:09:09.200 --> 00:09:11.200]  好了
[00:09:11.200 --> 00:09:15.000]  做些甚麼可以歸榮耀給神呢?
[00:09:15.000 --> 00:09:17.800]  我們不再數算天上有多少星
[00:09:17.800 --> 00:09:24.800]  我們當然集中看我們的行為
[00:09:24.800 --> 00:09:29.200]  就今天這篇詩篇96篇
[00:09:29.200 --> 00:09:36.200]  我看見至少有四件要做的事
[00:09:36.200 --> 00:09:38.600]  是可以歸榮耀給神的
[00:09:38.600 --> 00:09:43.800]  這四件事是互相關連的
[00:09:43.800 --> 00:09:46.000]  是綁在一起的
[00:09:46.000 --> 00:09:47.400]  是要一起做的
[00:09:47.400 --> 00:09:52.000]  是不可以分割的
[00:09:52.000 --> 00:09:54.800]  第一件我們要做的事
[00:09:54.800 --> 00:09:56.600]  而可以歸榮耀給神的
[00:09:56.600 --> 00:10:02.600]  就是我們需要參與一個有形式的敬拜
[00:10:02.600 --> 00:10:06.400]  就好像大家現在回來禮拜堂敬拜神
[00:10:06.400 --> 00:10:13.800]  我們看詩篇96篇第二節
[00:10:13.800 --> 00:10:20.200]  這裡講到要歌唱
[00:10:20.200 --> 00:10:25.200]  要稱頌 要傳揚
[00:10:25.200 --> 00:10:29.200]  傳揚的意思較為廣
[00:10:29.200 --> 00:10:31.800]  可以包括傳福音
[00:10:31.800 --> 00:10:36.400]  可以包括一個公開的禱告
[00:10:36.400 --> 00:10:39.600]  讀經 講道
[00:10:39.600 --> 00:10:42.000]  總之是宣揚到神的福音
[00:10:42.000 --> 00:10:43.600]  神的榮耀就行了
[00:10:43.600 --> 00:10:52.600]  這叫做傳述
[00:10:52.600 --> 00:10:55.200]  這些字眼 歌唱 稱頌
[00:10:55.200 --> 00:10:57.400]  我們很自然想到
[00:10:57.400 --> 00:11:00.200]  這些是和敬拜有關的事
[00:11:00.200 --> 00:11:03.200]  第三節 第三節說的是
[00:11:03.200 --> 00:11:06.400]  述說他的榮耀和奇事
[00:11:06.400 --> 00:11:10.600]  如果你看96篇
[00:11:10.600 --> 00:11:13.000]  一直看整個經文
[00:11:13.000 --> 00:11:14.200]  其實你意會到
[00:11:14.200 --> 00:11:17.200]  他不是主要講傳福音
[00:11:17.200 --> 00:11:22.400]  他主要講的是敬拜裏面的事
[00:11:22.400 --> 00:11:25.200]  他講到要極大的讚美
[00:11:25.200 --> 00:11:27.600]  當受敬畏等等
[00:11:27.600 --> 00:11:33.800]  這些就是敬拜裏面的一些言行
[00:11:33.800 --> 00:11:36.600]  第六節 第六節說到
[00:11:36.600 --> 00:11:41.800]  有能力與華美在他的聖所
[00:11:41.800 --> 00:11:44.000]  這亦和敬拜有關
[00:11:44.000 --> 00:11:50.800]  而且還拉到聖所
[00:11:50.800 --> 00:12:00.200]  即是敬拜甚至要在禮拜堂進行
[00:12:00.200 --> 00:12:03.600]  所以我們要求弟兄姊妹
[00:12:03.600 --> 00:12:07.400]  在主日回到禮拜堂去敬拜神
[00:12:07.400 --> 00:12:10.600]  這是聖經的教導
[00:12:10.600 --> 00:12:11.800]  不是一廂情願
[00:12:11.800 --> 00:12:14.800]  我們叫你回來
[00:12:14.800 --> 00:12:16.400]  高興些 人多些
[00:12:16.400 --> 00:12:17.400]  不是這個意思
[00:12:17.400 --> 00:12:27.600]  是神叫我們這樣做
[00:12:27.600 --> 00:12:31.200]  在崇拜的程序裏面
[00:12:31.200 --> 00:12:34.200]  有祈禱 有唱詩
[00:12:34.200 --> 00:12:38.400]  有讀經 有禱告
[00:12:38.400 --> 00:12:43.000]  有講道 加上奉獻
[00:12:43.000 --> 00:12:48.400]  這些都是按照聖經的教導而做的
[00:12:48.400 --> 00:12:55.600]  是能夠歸榮耀給神的
[00:12:55.600 --> 00:12:57.800]  所以我們明白
[00:12:57.800 --> 00:13:03.200]  我們安排崇拜裏面的內容
[00:13:03.200 --> 00:13:09.000]  是符合聖經的教導
[00:13:09.000 --> 00:13:13.000]  第二樣要做的事
[00:13:13.000 --> 00:13:14.800]  是可以歸榮耀給神的
[00:13:14.800 --> 00:13:18.000]  就是要參與侍奉
[00:13:18.000 --> 00:13:21.600]  我們看第七節
[00:13:21.600 --> 00:13:27.200]  第七節說到要將榮耀能力歸給耶和華
[00:13:27.200 --> 00:13:30.000]  我們在禱告裏面有這樣說
[00:13:30.000 --> 00:13:33.400]  但是大家有沒有深思熟慮
[00:13:33.400 --> 00:13:37.400]  這句說話是甚麼意思呢?
[00:13:37.400 --> 00:13:40.200]  這裏所說的榮耀能力
[00:13:40.200 --> 00:13:42.800]  是指神的榮耀能力
[00:13:42.800 --> 00:13:46.800]  還是我們的榮耀能力要歸給神呢?
[00:13:46.800 --> 00:13:54.200]  神的榮耀能力是否需要你歸給神呢?
[00:13:54.200 --> 00:13:57.400]  如果我們這樣看的話
[00:13:57.400 --> 00:14:03.200]  那應該是我們的榮耀能力歸給神才對
[00:14:03.200 --> 00:14:07.800]  神的榮耀能力需要你去幫忙
[00:14:07.800 --> 00:14:10.600]  是神賜給我們的榮耀能力
[00:14:10.600 --> 00:14:13.600]  我們要去回敬給神
[00:14:13.600 --> 00:14:18.000]  我相信這樣大家都會明白
[00:14:18.000 --> 00:14:25.000]  那我們的榮耀能力是指甚麼呢?
[00:14:25.000 --> 00:14:31.000]  就是我們引以為榮去誇耀的東西
[00:14:31.000 --> 00:14:35.000]  這樣大家馬上就明白了
[00:14:35.000 --> 00:14:36.600]  我們這麼小的年紀
[00:14:36.600 --> 00:14:47.200]  當然有些東西是值得我們去誇耀
[00:14:47.200 --> 00:14:51.600]  我們的榮耀可以包括我們的學歷
[00:14:51.600 --> 00:14:53.200]  我們的成就
[00:14:53.200 --> 00:14:56.800]  我們的名譽地位
[00:14:56.800 --> 00:14:58.400]  或者是我們的品格
[00:14:58.400 --> 00:15:03.800]  有時候都很值得我們去誇耀
[00:15:03.800 --> 00:15:05.800]  我們的能力
[00:15:05.800 --> 00:15:07.800]  還有財富肯定
[00:15:07.800 --> 00:15:12.600]  財富是我們很有榮耀的東西
[00:15:12.600 --> 00:15:16.800]  那能力就是我們的知識
[00:15:16.800 --> 00:15:19.600]  我們的經驗
[00:15:19.600 --> 00:15:21.000]  我們的才幹
[00:15:21.000 --> 00:15:22.800]  我們的頭腦
[00:15:22.800 --> 00:15:29.200]  我們的健康體力
[00:15:29.200 --> 00:15:35.400]  我們要將這些東西去回敬給神
[00:15:35.400 --> 00:15:38.400]  那就是說我們要將我們的
[00:15:38.400 --> 00:15:39.800]  要用我們的知識
[00:15:39.800 --> 00:15:40.800]  用我們的經驗
[00:15:40.800 --> 00:15:41.800]  用我們的才幹
[00:15:41.800 --> 00:15:42.600]  用我們的健康
[00:15:42.600 --> 00:15:43.800]  用我們的體力
[00:15:43.800 --> 00:15:44.600]  用我們的學識
[00:15:44.600 --> 00:15:46.000]  用我們的成就
[00:15:46.000 --> 00:15:52.000]  用我們的財富來奉獻和侍奉神
[00:15:52.000 --> 00:15:55.800]  這就叫做歸榮耀給神
[00:15:55.800 --> 00:16:00.800]  將我們的榮耀能力歸還給神
[00:16:00.800 --> 00:16:04.200]  一切由祂賜由
[00:16:04.200 --> 00:16:06.800]  領奉獻禱告的時候也是這樣
[00:16:06.800 --> 00:16:09.800]  然後我們願意歸還給祂
[00:16:09.800 --> 00:16:14.400]  歸還給神
[00:16:14.400 --> 00:16:15.800]  我們願不願意這樣做
[00:16:15.800 --> 00:16:18.000]  這樣奉獻和侍奉呢?
[00:16:18.000 --> 00:16:20.000]  如果我們肯這樣做
[00:16:20.000 --> 00:16:27.000]  我們就是將榮耀歸於我們的神
[00:16:27.000 --> 00:16:30.200]  第三樣我們要做的事
[00:16:30.200 --> 00:16:32.200]  是可以歸榮耀給神的
[00:16:32.200 --> 00:16:33.800]  就是要參與奉獻
[00:16:33.800 --> 00:16:35.200]  剛才提過一點
[00:16:35.200 --> 00:16:37.400]  要參與奉獻
[00:16:37.400 --> 00:16:42.400]  我們看第八節
[00:16:42.400 --> 00:16:44.600]  根據這節聖經的原文
[00:16:44.600 --> 00:16:47.600]  文法的表達方式
[00:16:47.600 --> 00:16:50.600]  裡面有三個動詞
[00:16:50.600 --> 00:16:52.200]  都是一個命令式
[00:16:52.200 --> 00:16:55.800]  更加貼切的翻譯應該是這樣的
[00:16:55.800 --> 00:16:57.600]  要歸榮耀給神
[00:16:57.600 --> 00:16:59.600]  要拿供物來
[00:16:59.600 --> 00:17:02.200]  要進入祂的院獄
[00:17:02.200 --> 00:17:04.400]  大家感受到那個吩咐
[00:17:04.400 --> 00:17:08.000]  是著重在哪三方面
[00:17:08.000 --> 00:17:10.600]  供物很簡單就是奉獻
[00:17:10.600 --> 00:17:12.800]  如果以今天的意義來說
[00:17:12.800 --> 00:17:14.200]  奉獻
[00:17:14.200 --> 00:17:16.600]  整句話的意思就是說
[00:17:16.600 --> 00:17:19.600]  我們來到教會敬拜神
[00:17:19.600 --> 00:17:21.200]  想歸榮耀給神
[00:17:21.200 --> 00:17:25.800]  我們必須要預備奉獻
[00:17:25.800 --> 00:17:30.000]  所以在敬拜程序裡安排有奉獻
[00:17:30.000 --> 00:17:35.200]  這個是符合聖經的教導
[00:17:35.200 --> 00:17:37.800]  是榮耀神
[00:17:37.800 --> 00:17:39.400]  不是一廂情願
[00:17:39.400 --> 00:17:42.200]  不是因為物質的需要
[00:17:42.200 --> 00:17:49.400]  是神的吩咐
[00:17:49.400 --> 00:17:55.000]  說到神的奠禹和奉獻
[00:17:55.000 --> 00:17:59.200]  我們可以再看看禮堂
[00:17:59.200 --> 00:18:02.800]  或者有空去對面的大禮堂看看
[00:18:02.800 --> 00:18:05.400]  到處走走
[00:18:05.400 --> 00:18:09.600]  你會同意製作得很漂亮
[00:18:09.600 --> 00:18:14.600]  我們都很開心我們很興奮
[00:18:14.600 --> 00:18:20.000]  我們總共用了七百萬來去
[00:18:20.000 --> 00:18:25.000]  包括買這個地方裝修
[00:18:25.000 --> 00:18:27.600]  那麼多錢從哪裡來
[00:18:27.600 --> 00:18:32.000]  天掉下來?
[00:18:32.000 --> 00:18:35.000]  不是
[00:18:35.000 --> 00:18:38.200]  一部分是弟兄姊妹的奉獻
[00:18:38.200 --> 00:18:42.600]  一部分是向弟兄姊妹借錢
[00:18:42.600 --> 00:18:46.800]  一部分是向銀行借錢
[00:18:46.800 --> 00:18:50.600]  借錢要不要還?
[00:18:50.600 --> 00:18:55.200]  借錢當然要還
[00:18:55.200 --> 00:19:00.400]  所以請大家繼續努力奉獻
[00:19:00.400 --> 00:19:03.200]  去完成還債
[00:19:03.200 --> 00:19:08.400]  大家還看到有些地方還沒有裝修
[00:19:08.400 --> 00:19:09.800]  是因為不夠錢
[00:19:09.800 --> 00:19:12.000]  這是真的
[00:19:12.000 --> 00:19:18.000]  讓我們努力去完成所有裝修
[00:19:18.000 --> 00:19:22.600]  讓神得榮耀
[00:19:22.600 --> 00:19:26.000]  建造禮堂是不是榮耀神的事?
[00:19:26.000 --> 00:19:30.200]  還是我們自己覺得開心?
[00:19:30.200 --> 00:19:33.400]  不是 是神的吩咐
[00:19:33.400 --> 00:19:41.600]  我們看哈蓋書一章八節
[00:19:41.600 --> 00:19:45.000]  你們要上山取木料建造這殿
[00:19:45.000 --> 00:19:46.600]  我就因此起落
[00:19:46.600 --> 00:19:49.000]  且得榮耀
[00:19:49.000 --> 00:19:54.800]  這是耶和華說的
[00:19:54.800 --> 00:19:58.600]  如果應用在我們現在這個情況上
[00:19:58.600 --> 00:20:01.400]  我們要建造好這個禮拜堂
[00:20:01.400 --> 00:20:03.200]  還清債務
[00:20:03.200 --> 00:20:05.600]  做好其他的裝修
[00:20:05.600 --> 00:20:08.600]  讓我們好好去敬拜神
[00:20:08.600 --> 00:20:10.400]  好好去侍奉
[00:20:10.400 --> 00:20:16.600]  這樣就將榮耀能力歸給耶和華
[00:20:16.600 --> 00:20:22.200]  而且神會喜悅
[00:20:22.200 --> 00:20:26.000]  現在我們不用上山斬柴
[00:20:26.000 --> 00:20:28.400]  只要怎樣?
[00:20:28.400 --> 00:20:31.800]  拿出你的錢包
[00:20:31.800 --> 00:20:34.600]  全拿出來放在奉獻箱
[00:20:34.600 --> 00:20:36.400]  這麼簡單
[00:20:36.400 --> 00:20:39.200]  或者回家寫張名冊拿回來
[00:20:39.200 --> 00:20:44.200]  又可以
[00:20:44.200 --> 00:20:45.600]  如果我們肯這樣做
[00:20:45.600 --> 00:20:48.000]  神應許我們
[00:20:48.000 --> 00:20:51.000]  祂不只是命令我們
[00:20:51.000 --> 00:20:53.200]  祂應許我們有福氣給我們
[00:20:53.200 --> 00:20:58.000]  我們看哈蓋書二章九節
[00:20:58.000 --> 00:21:02.000]  這殿後來的榮耀必大過先前的榮耀
[00:21:02.000 --> 00:21:06.800]  在這地方我必設平安
[00:21:06.800 --> 00:21:13.600]  這是萬鈞之耶和華說的
[00:21:13.600 --> 00:21:20.000]  神應許賜福
[00:21:20.000 --> 00:21:23.000]  第四樣可以做的
[00:21:23.000 --> 00:21:28.000]  要做的事而可以榮耀神的
[00:21:28.000 --> 00:21:32.600]  就是我們需要有聖潔的生活
[00:21:32.600 --> 00:21:36.800]  我們看回詩篇九十六篇第九節
[00:21:36.800 --> 00:21:39.600]  當以聖潔的裝飾敬拜耶和華
[00:21:39.600 --> 00:21:45.400]  全地要在祂面前戰鬥
[00:21:45.400 --> 00:21:46.800]  愛因斯坦說得對
[00:21:46.800 --> 00:21:54.400]  不見我們戰鬥 其實應該在神面前戰鬥
[00:21:54.400 --> 00:21:56.800]  裝飾 為什麼要裝飾
[00:21:56.800 --> 00:22:00.000]  裝扮 女士要化妝
[00:22:00.000 --> 00:22:02.400]  是什麼原因
[00:22:02.400 --> 00:22:04.800]  為了讓別人看到我們的時候
[00:22:04.800 --> 00:22:08.200]  有較好的觀感
[00:22:08.200 --> 00:22:12.000]  這是討人的喜悅
[00:22:12.000 --> 00:22:15.600]  有時候也需要
[00:22:15.600 --> 00:22:16.800]  但這裡聖經說
[00:22:16.800 --> 00:22:20.200]  我們基督徒需要用聖潔的生活
[00:22:20.200 --> 00:22:23.000]  來裝扮自己 做裝飾
[00:22:23.000 --> 00:22:27.800]  來討神的喜悅
[00:22:27.800 --> 00:22:35.800]  而且這樣是歸榮耀給神
[00:22:35.800 --> 00:22:37.400]  在新有聖經的教導
[00:22:37.400 --> 00:22:40.200]  其實都是一致的
[00:22:40.200 --> 00:22:41.600]  我們看看主耶穌怎麼說
[00:22:41.600 --> 00:22:44.400]  我們看回馬太福音五章十六節
[00:22:44.400 --> 00:22:49.600]  主耶穌說 當世人看見我們的好行為
[00:22:49.600 --> 00:22:55.000]  他就會將榮耀歸給我們的天父
[00:22:55.000 --> 00:22:55.800]  不用我再解釋
[00:22:55.800 --> 00:22:59.200]  這個聖經已經說得很清楚
[00:22:59.200 --> 00:23:06.600]  使徒保羅也與耶穌的教導是一致的
[00:23:06.600 --> 00:23:11.200]  我們看肥勒比書一章十一節
[00:23:11.200 --> 00:23:16.200]  教聘教將耶穌基督結滿了仁義的果子
[00:23:16.200 --> 00:23:20.000]  叫榮耀稱讚歸於神
[00:23:20.000 --> 00:23:23.000]  仁義的果子
[00:23:23.000 --> 00:23:26.000]  簡單來說就是符合神心意
[00:23:26.000 --> 00:23:31.000]  符合神要求的品格和行為
[00:23:31.000 --> 00:23:38.000]  這個就是聖潔的生活
[00:23:38.000 --> 00:23:45.000]  使徒彼得也一致的
[00:23:45.000 --> 00:23:49.400]  我們看彼得前書二章十二節
[00:23:49.400 --> 00:23:53.800]  你們在外邦人中應當品行端正
[00:23:53.800 --> 00:23:57.000]  叫那些誹謗你們是作惡的
[00:23:57.000 --> 00:23:58.800]  因看見你們的好行為
[00:23:58.800 --> 00:24:04.000]  便在監察的日子歸榮耀給神
[00:24:04.000 --> 00:24:15.400]  教導也是一致的
[00:24:15.400 --> 00:24:20.400]  結論是甚麼呢?
[00:24:20.400 --> 00:24:22.800]  我跟大家溫習一下
[00:24:22.800 --> 00:24:30.600]  結論是我們要參與有形式的敬拜
[00:24:30.600 --> 00:24:34.600]  還要加上要侍奉
[00:24:34.600 --> 00:24:37.200]  加上要奉獻
[00:24:37.200 --> 00:24:42.400]  再加上要有聖潔的生活
[00:24:42.400 --> 00:24:45.800]  這樣便能歸榮耀給神
[00:24:45.800 --> 00:24:52.400]  這正正和保羅在羅馬書十二章一節所說的相同
[00:24:52.400 --> 00:24:54.600]  我們看羅馬書十二章一節
[00:24:54.600 --> 00:25:04.400]  在那裏所說將身體獻上當作活祭
[00:25:04.400 --> 00:25:07.000]  是聖潔的 是神所喜悅的
[00:25:07.000 --> 00:25:09.200]  你們如此侍奉
[00:25:09.200 --> 00:25:12.600]  侍奉這個字也等同敬拜這個字
[00:25:12.600 --> 00:25:17.800]  你們如此敬拜乃是理所當然的
[00:25:17.800 --> 00:25:21.000]  這是保羅所說的身體作活祭
[00:25:21.000 --> 00:25:27.600]  其實是一個全人的敬拜或奉獻
[00:25:27.600 --> 00:25:32.400]  全人的敬拜或奉獻除了敬拜的儀式外
[00:25:32.400 --> 00:25:42.800]  就是侍奉、奉獻、敬虔的生活
[00:25:42.800 --> 00:25:49.200]  今天的外邦人是甚麼呢?
[00:25:49.200 --> 00:25:53.200]  某程度上是今天的愛因斯坦
[00:25:53.200 --> 00:25:55.800]  今天的愛因斯坦是甚麼人呢?
[00:25:55.800 --> 00:25:59.400]  可以說是還未相信的人
[00:25:59.400 --> 00:26:06.600]  或者是在尋道的人
[00:26:06.600 --> 00:26:07.200]  他們很聰明
[00:26:07.200 --> 00:26:11.800]  你不要以為他們不懂得看東西
[00:26:11.800 --> 00:26:16.400]  這些愛因斯坦他們懂得看
[00:26:16.400 --> 00:26:18.800]  看甚麼? 看我們
[00:26:18.800 --> 00:26:22.200]  懂得看、懂得聽、聽我們說甚麼
[00:26:22.200 --> 00:26:26.000]  懂得分辨、懂得思考
[00:26:26.000 --> 00:26:33.200]  懂得分辨我們是真基督徒還是假基督徒
[00:26:33.200 --> 00:26:38.200]  但願我們的表現能夠令到
[00:26:38.200 --> 00:26:41.400]  當他們看到我們的表現的時候
[00:26:41.400 --> 00:26:47.800]  看到我們的言行、生活和敬拜熱誠的時候
[00:26:47.800 --> 00:26:50.000]  他們能夠歸榮耀彼神
[00:26:50.000 --> 00:26:59.000]  他們能夠相信、接受主耶穌
[00:26:59.000 --> 00:27:03.800]  最後我請大家一起去讀
[00:27:03.800 --> 00:27:10.200]  哥林多前書十章三十一節作為結束
[00:27:10.200 --> 00:27:12.000]  我們一起讀
