
[00:00:00.000 --> 00:00:04.000]  有一個律法師來試探耶穌
[00:04:36.000 --> 00:04:38.000]  我不是說做牧師很厲害
[00:04:38.000 --> 00:04:40.000]  我想告訴你我是牧師
[00:04:40.000 --> 00:04:42.000]  那告訴別人牧師是什麼意思
[00:04:42.000 --> 00:04:44.000]  我自己也要很小心的言語行為
[00:04:44.000 --> 00:04:45.000]  是不是
[00:04:45.000 --> 00:04:46.000]  我去買菜
[00:04:46.000 --> 00:04:47.000]  那個人
[00:04:47.000 --> 00:04:48.000]  我給了他50元
[00:04:48.000 --> 00:04:49.000]  他當100元
[00:04:49.000 --> 00:04:50.000]  找多了
[00:04:50.000 --> 00:04:52.000]  找了70多元給我
[00:04:52.000 --> 00:04:54.000]  我說你找多了給我
[00:04:54.000 --> 00:04:55.000]  唉
[00:04:55.000 --> 00:04:56.000]  那次有個人
[00:04:56.000 --> 00:04:57.000]  我找多了給他
[00:04:57.000 --> 00:04:58.000]  他走了
[00:04:58.000 --> 00:04:59.000]  後來我才知道
[00:04:59.000 --> 00:05:01.000]  看回那張籤原來是100元
[00:05:01.000 --> 00:05:02.000]  我以為是500元
[00:05:02.000 --> 00:05:03.000]  那我說
[00:05:03.000 --> 00:05:04.000]  然後我說什麼
[00:05:04.000 --> 00:05:05.000]  我是牧師
[00:05:05.000 --> 00:05:06.000]  我就
[00:05:06.000 --> 00:05:07.000]  表示我是牧師
[00:05:07.000 --> 00:05:08.000]  然後跟他聊天
[00:05:08.000 --> 00:05:10.000]  賣菜那個女士
[00:05:10.000 --> 00:05:11.000]  那這裡呢
[00:05:11.000 --> 00:05:12.000]  他說
[00:05:12.000 --> 00:05:13.000]  他問一個很重要的問題
[00:05:13.000 --> 00:05:15.000]  他說我該做什麼
[00:05:15.000 --> 00:05:17.000]  才可以承受永生
[00:05:17.000 --> 00:05:18.000]  這句話呢
[00:05:18.000 --> 00:05:19.000]  說出來呢
[00:05:19.000 --> 00:05:21.000]  在他來說呢
[00:05:21.000 --> 00:05:22.000]  是很正路的
[00:05:22.000 --> 00:05:24.000]  我要做什麼
[00:05:24.000 --> 00:05:26.000]  我能夠承受到
[00:05:26.000 --> 00:05:27.000]  得到永生
[00:05:27.000 --> 00:05:29.000]  對律法師來說
[00:05:29.000 --> 00:05:31.000]  他最重要最重要的是什麼
[00:05:31.000 --> 00:05:33.000]  他就是想能夠得到永生
[00:05:33.000 --> 00:05:35.000]  這件事
[00:05:35.000 --> 00:05:36.000]  他不是說
[00:05:36.000 --> 00:05:38.000]  我怎麼能夠大富大貴
[00:05:38.000 --> 00:05:40.000]  或者健康平安
[00:05:40.000 --> 00:05:41.000]  他說我要永生
[00:05:41.000 --> 00:05:44.000]  永生就不是那麼簡單了
[00:05:44.000 --> 00:05:46.000]  不僅健康那麼簡單
[00:05:46.000 --> 00:05:48.000]  而他呢
[00:05:48.000 --> 00:05:49.000]  用了一句話
[00:05:49.000 --> 00:05:50.000]  我要做什麼
[00:05:50.000 --> 00:05:52.000]  他最錯最錯就是說了
[00:05:52.000 --> 00:05:54.000]  我要做什麼
[00:05:54.000 --> 00:05:56.000]  這個世界裡面
[00:05:56.000 --> 00:05:57.000]  很多的宗教
[00:05:57.000 --> 00:05:59.000]  都是勸人做什麼
[00:05:59.000 --> 00:06:01.000]  為善嘛
[00:06:01.000 --> 00:06:02.000]  行善嘛
[00:06:02.000 --> 00:06:03.000]  很多人就說
[00:06:03.000 --> 00:06:04.000]  我做好事呢
[00:06:04.000 --> 00:06:05.000]  我積福
[00:06:05.000 --> 00:06:06.000]  那我就
[00:06:06.000 --> 00:06:07.000]  做著做著
[00:06:07.000 --> 00:06:08.000]  那我能夠將來呢
[00:06:08.000 --> 00:06:10.000]  我可以去天堂
[00:06:10.000 --> 00:06:12.000]  或者去極樂世界
[00:06:12.000 --> 00:06:13.000]  這些人呢
[00:06:13.000 --> 00:06:15.000]  他不是心腸不好
[00:06:15.000 --> 00:06:17.000]  他是很盼望能夠
[00:06:17.000 --> 00:06:19.000]  是可以去到極樂世界
[00:06:19.000 --> 00:06:21.000]  去到天堂
[00:06:21.000 --> 00:06:22.000]  而且呢
[00:06:22.000 --> 00:06:24.000]  他是很願意
[00:06:24.000 --> 00:06:26.000]  或者是捐錢
[00:06:26.000 --> 00:06:28.000]  或者是去做一些善事
[00:06:28.000 --> 00:06:29.000]  他不是說
[00:06:29.000 --> 00:06:31.000]  我有什麼辦法
[00:06:31.000 --> 00:06:32.000]  什麼都不用做
[00:06:32.000 --> 00:06:33.000]  可以上天堂
[00:06:33.000 --> 00:06:34.000]  但是呢
[00:06:34.000 --> 00:06:36.000]  最錯最錯就是這件事
[00:06:36.000 --> 00:06:38.000]  為什麼我說最錯最錯是這件事
[00:06:38.000 --> 00:06:40.000]  因為神的要求
[00:06:40.000 --> 00:06:42.000]  是絕對高過了
[00:06:42.000 --> 00:06:44.000]  我們那個標準的
[00:06:44.000 --> 00:06:45.000]  我經常都說
[00:06:45.000 --> 00:06:46.000]  有時候都說
[00:06:46.000 --> 00:06:47.000]  好像譬如
[00:06:47.000 --> 00:06:48.000]  這個桌子乾不乾淨
[00:06:48.000 --> 00:06:49.000]  乾淨
[00:06:49.000 --> 00:06:50.000]  不乾淨我也不會摸它
[00:06:50.000 --> 00:06:51.000]  但是如果你說
[00:06:51.000 --> 00:06:52.000]  等一下我們吃蛋糕
[00:06:52.000 --> 00:06:53.000]  不夠碟子
[00:06:53.000 --> 00:06:54.000]  梁牧師
[00:06:54.000 --> 00:06:55.000]  不如我擺個蛋糕
[00:06:55.000 --> 00:06:56.000]  在桌子上給你吃
[00:06:56.000 --> 00:06:57.000]  當個碟子
[00:06:57.000 --> 00:06:58.000]  你覺得乾不乾淨
[00:06:58.000 --> 00:06:59.000]  馬上說
[00:06:59.000 --> 00:07:00.000]  哇這麼髒
[00:07:00.000 --> 00:07:01.000]  怎麼可以
[00:07:01.000 --> 00:07:02.000]  是不是
[00:07:02.000 --> 00:07:03.000]  因為你吃東西
[00:07:03.000 --> 00:07:04.000]  就不可以擺在桌面上
[00:07:04.000 --> 00:07:05.000]  這樣吃的
[00:07:05.000 --> 00:07:07.000]  但是如果我
[00:07:07.000 --> 00:07:09.000]  擺一張紙在這裡
[00:07:09.000 --> 00:07:10.000]  這樣都可以
[00:07:10.000 --> 00:07:11.000]  我不是拿一張紙
[00:07:11.000 --> 00:07:12.000]  這樣吃它的
[00:07:12.000 --> 00:07:13.000]  是不是
[00:07:13.000 --> 00:07:14.000]  所以呢
[00:07:14.000 --> 00:07:16.000]  你看看你是用來做什麼
[00:07:16.000 --> 00:07:17.000]  原來神
[00:07:17.000 --> 00:07:19.000]  神是絕對的高要求
[00:07:19.000 --> 00:07:21.000]  聖經說的
[00:07:21.000 --> 00:07:22.000]  祂說
[00:07:22.000 --> 00:07:23.000]  只要你是
[00:07:23.000 --> 00:07:25.000]  祂說你知道行善而不去做
[00:07:25.000 --> 00:07:26.000]  這個就是你的罪了
[00:07:26.000 --> 00:07:28.000]  不是說我做錯了壞事
[00:07:28.000 --> 00:07:29.000]  做了錯事就犯罪
[00:07:29.000 --> 00:07:31.000]  你應該做的好事
[00:07:31.000 --> 00:07:32.000]  你沒有去做到
[00:07:32.000 --> 00:07:34.000]  是你的罪
[00:07:34.000 --> 00:07:35.000]  還有
[00:07:35.000 --> 00:07:36.000]  所有這麼多的律法裡面
[00:07:36.000 --> 00:07:38.000]  你犯了一條
[00:07:38.000 --> 00:07:39.000]  一條而已
[00:07:39.000 --> 00:07:41.000]  就是犯了眾條
[00:07:41.000 --> 00:07:42.000]  這個不是我說的
[00:07:42.000 --> 00:07:44.000]  有聖經說的
[00:07:44.000 --> 00:07:45.000]  哇
[00:07:45.000 --> 00:07:46.000]  所以就是說
[00:07:46.000 --> 00:07:47.000]  無論你想做什麼
[00:07:47.000 --> 00:07:50.000]  你都不能夠承受得永生
[00:07:50.000 --> 00:07:54.000]  我怎麼能夠得到永生這回事
[00:07:54.000 --> 00:07:55.000]  這件事
[00:07:55.000 --> 00:07:57.000]  我一直都會和大家分享的
[00:07:57.000 --> 00:07:58.000]  耶穌對他說
[00:07:58.000 --> 00:08:01.000]  那麼律法上寫的是什麼呢
[00:08:01.000 --> 00:08:02.000]  你是怎麼念的呢
[00:08:02.000 --> 00:08:03.000]  念不是念書
[00:08:03.000 --> 00:08:06.000]  念書就是你讀書
[00:08:06.000 --> 00:08:07.000]  讀這麼多律法
[00:08:07.000 --> 00:08:08.000]  你是律法師
[00:08:08.000 --> 00:08:10.000]  那麼究竟律法怎麼說呢
[00:08:10.000 --> 00:08:11.000]  他就問了一個
[00:08:11.000 --> 00:08:14.000]  耶穌很喜歡反問人的
[00:08:14.000 --> 00:08:15.000]  這是一個很厲害的
[00:08:15.000 --> 00:08:16.000]  人家說蘇格拉底
[00:08:16.000 --> 00:08:18.000]  這個哲學大師
[00:08:18.000 --> 00:08:19.000]  很喜歡人家問他
[00:08:19.000 --> 00:08:20.000]  他就問了一個問題
[00:08:20.000 --> 00:08:22.000]  很有趣的
[00:08:22.000 --> 00:08:24.000]  他就回答
[00:08:24.000 --> 00:08:25.000]  他說什麼呢
[00:08:25.000 --> 00:08:28.000]  他說你要盡心盡性盡義盡力
[00:08:28.000 --> 00:08:30.000]  愛主你的神
[00:08:30.000 --> 00:08:32.000]  又要愛倫如己
[00:08:32.000 --> 00:08:34.000]  兩個層次
[00:08:34.000 --> 00:08:36.000]  要盡到很盡
[00:08:36.000 --> 00:08:37.000]  是不是盡到很盡
[00:08:37.000 --> 00:08:39.000]  盡心盡性盡義盡力
[00:08:39.000 --> 00:08:41.000]  又出心又出力又出義
[00:08:41.000 --> 00:08:43.000]  去到很盡
[00:08:43.000 --> 00:08:45.000]  愛主你的神
[00:08:45.000 --> 00:08:47.000]  這個絕對沒有人會反對的
[00:08:47.000 --> 00:08:48.000]  是不是
[00:08:48.000 --> 00:08:49.000]  愛主的神
[00:08:49.000 --> 00:08:50.000]  還有
[00:08:50.000 --> 00:08:52.000]  又要愛倫如己
[00:08:52.000 --> 00:08:54.000]  他說了兩個東西出來
[00:08:54.000 --> 00:08:57.000]  他這麼說其實是根據聖經說的
[00:08:57.000 --> 00:08:59.000]  他不是自己想出來的
[00:08:59.000 --> 00:09:00.000]  有舊約的聖經
[00:09:00.000 --> 00:09:03.000]  他相信是神的話
[00:09:03.000 --> 00:09:04.000]  所以他就引用了
[00:09:04.000 --> 00:09:05.000]  因為他是律法師
[00:09:05.000 --> 00:09:06.000]  他很熟悉聖經
[00:09:06.000 --> 00:09:07.000]  就好像有些律師
[00:09:07.000 --> 00:09:08.000]  你一說什麼
[00:09:08.000 --> 00:09:09.000]  他說什麼第幾條
[00:09:09.000 --> 00:09:11.000]  他就不知道說什麼
[00:09:11.000 --> 00:09:14.000]  有時候你在電視看那些議員在爭辯
[00:09:14.000 --> 00:09:16.000]  根據第幾條什麼什麼
[00:09:16.000 --> 00:09:17.000]  就這麼說
[00:09:17.000 --> 00:09:19.000]  說出來我也不知道他說什麼
[00:09:19.000 --> 00:09:21.000]  他們知道他說什麼
[00:09:21.000 --> 00:09:22.000]  所以
[00:09:22.000 --> 00:09:23.000]  他說耶穌說什麼
[00:09:23.000 --> 00:09:25.000]  你答得正確
[00:09:25.000 --> 00:09:26.000]  哇
[00:09:26.000 --> 00:09:28.000]  耶穌都說他對
[00:09:28.000 --> 00:09:31.000]  你這樣做就得到永生
[00:09:31.000 --> 00:09:33.000]  但是問題來講
[00:09:33.000 --> 00:09:35.000]  他做不做得到
[00:09:35.000 --> 00:09:40.000]  要盡心盡性盡意盡力
[00:09:40.000 --> 00:09:42.000]  你覺得他做不做得到
[00:09:42.000 --> 00:09:43.000]  耶穌就說
[00:09:43.000 --> 00:09:44.000]  可以的
[00:09:44.000 --> 00:09:45.000]  如果你做得到
[00:09:45.000 --> 00:09:46.000]  你就可以了
[00:09:46.000 --> 00:09:49.000]  還要愛倫如己
[00:09:49.000 --> 00:09:51.000]  但是這個律法師就覺得
[00:09:51.000 --> 00:09:52.000]  我問你問題
[00:09:52.000 --> 00:09:53.000]  你問我
[00:09:53.000 --> 00:09:54.000]  我答了
[00:09:54.000 --> 00:09:57.000]  你叫我照做
[00:09:57.000 --> 00:10:00.000]  我現在想知道你的看法
[00:10:00.000 --> 00:10:03.000]  他說要證明自己有理
[00:10:03.000 --> 00:10:06.000]  就像文言那樣
[00:10:06.000 --> 00:10:08.000]  好像被人覺得很愚蠢
[00:10:08.000 --> 00:10:09.000]  你是律法師
[00:10:09.000 --> 00:10:10.000]  律法師怎麼說
[00:10:10.000 --> 00:10:11.000]  你都知道
[00:10:11.000 --> 00:10:12.000]  你就做吧
[00:10:12.000 --> 00:10:13.000]  還用問我嗎
[00:10:13.000 --> 00:10:15.000]  他要證明自己有理
[00:10:15.000 --> 00:10:16.000]  他就對耶穌說
[00:10:16.000 --> 00:10:18.000]  誰是我的倫者
[00:10:18.000 --> 00:10:20.000]  這個問題更愚蠢
[00:10:20.000 --> 00:10:21.000]  譬如
[00:10:21.000 --> 00:10:22.000]  Emily
[00:10:22.000 --> 00:10:24.000]  旁邊這個叫Clara
[00:10:24.000 --> 00:10:25.000]  你是不是叫Clara
[00:10:25.000 --> 00:10:26.000]  OK
[00:10:26.000 --> 00:10:30.000]  Clara
[00:10:30.000 --> 00:10:32.000]  誰是你
[00:10:32.000 --> 00:10:33.000]  不是倫者
[00:10:33.000 --> 00:10:35.000]  是倫座
[00:10:35.000 --> 00:10:38.000]  旁邊坐的就叫倫座
[00:10:38.000 --> 00:10:39.000]  Clara
[00:10:39.000 --> 00:10:40.000]  反過來
[00:10:40.000 --> 00:10:41.000]  我問你Clara
[00:10:41.000 --> 00:10:42.000]  誰是你的倫座
[00:10:42.000 --> 00:10:43.000]  當然是你
[00:10:43.000 --> 00:10:46.000]  你說這個律法師
[00:10:46.000 --> 00:10:48.000]  是不是問得很愚蠢
[00:10:48.000 --> 00:10:51.000]  就像Sunny
[00:10:51.000 --> 00:10:55.000]  你住在銀湖天峰
[00:10:55.000 --> 00:10:56.000]  你住在
[00:10:56.000 --> 00:10:57.000]  不用說真的
[00:10:57.000 --> 00:10:58.000]  隨便說
[00:10:58.000 --> 00:11:01.000]  幾樓
[00:11:01.000 --> 00:11:02.000]  61樓嗎
[00:11:02.000 --> 00:11:04.000]  有61樓嗎
[00:11:04.000 --> 00:11:06.000]  好像有65樓
[00:11:06.000 --> 00:11:09.000]  61樓
[00:11:09.000 --> 00:11:11.000]  你住什麼單位
[00:11:11.000 --> 00:11:13.000]  幾號
[00:11:13.000 --> 00:11:14.000]  A座嗎
[00:11:14.000 --> 00:11:15.000]  座而已
[00:11:15.000 --> 00:11:17.000]  沒有號碼嗎
[00:11:17.000 --> 00:11:18.000]  整個61樓
[00:11:18.000 --> 00:11:20.000]  A是你的嗎
[00:11:20.000 --> 00:11:21.000]  譬如說
[00:11:21.000 --> 00:11:23.000]  61A嗎
[00:11:23.000 --> 00:11:24.000]  這樣嗎
[00:11:24.000 --> 00:11:26.000]  內一ABCDE嗎
[00:11:26.000 --> 00:11:28.000]  B就在你旁邊
[00:11:28.000 --> 00:11:29.000]  是不是
[00:11:29.000 --> 00:11:32.000]  C就不是貼在旁邊
[00:11:32.000 --> 00:11:34.000]  但B一定在你旁邊
[00:11:34.000 --> 00:11:36.000]  所以你是內一A
[00:11:36.000 --> 00:11:38.000]  內一B就是你的倫者
[00:11:38.000 --> 00:11:41.000]  內一B就說內一A是他的倫者
[00:11:41.000 --> 00:11:43.000]  是人都知道的
[00:11:43.000 --> 00:11:46.000]  不用問誰是倫者
[00:11:46.000 --> 00:11:47.000]  你說這個
[00:11:47.000 --> 00:11:49.000]  不知道是不是讀書多了
[00:11:49.000 --> 00:11:50.000]  蕭懷老
[00:11:50.000 --> 00:11:53.000]  他說誰是我的倫者
[00:11:53.000 --> 00:11:55.000]  這樣問
[00:11:55.000 --> 00:11:57.000]  是不是好像有些問題
[00:11:57.000 --> 00:11:58.000]  好了
[00:11:58.000 --> 00:11:59.000]  耶穌回答
[00:11:59.000 --> 00:12:01.000]  耶穌說一個故事給他聽
[00:12:01.000 --> 00:12:02.000]  他有一個人
[00:12:02.000 --> 00:12:03.000]  就在耶路撒冷
[00:12:03.000 --> 00:12:05.000]  就去耶利哥那裡去
[00:12:05.000 --> 00:12:07.000]  那耶路撒冷和耶利哥呢
[00:12:07.000 --> 00:12:08.000]  是怎樣的呢
[00:12:08.000 --> 00:12:14.000]  耶路撒冷原來在巴勒斯坦的南部
[00:12:14.000 --> 00:12:18.000]  耶利哥就比耶路撒冷北一點
[00:12:18.000 --> 00:12:20.000]  可能地勢高低的問題
[00:12:20.000 --> 00:12:24.000]  所以他就說下耶利哥去
[00:12:24.000 --> 00:12:27.000]  那原來耶路撒冷是在海拔以上
[00:12:27.000 --> 00:12:29.000]  耶利哥是海拔以下
[00:12:29.000 --> 00:12:31.000]  兩個地方相距的地方
[00:12:31.000 --> 00:12:34.000]  有三千多英尺
[00:12:34.000 --> 00:12:35.000]  三千多英尺
[00:12:35.000 --> 00:12:37.000]  大約那條路走下去
[00:12:37.000 --> 00:12:40.000]  當然不是這樣上去的
[00:12:40.000 --> 00:12:42.000]  可能是彎彎曲曲
[00:12:42.000 --> 00:12:44.000]  然後下去
[00:12:44.000 --> 00:12:46.000]  大約是十七公里
[00:12:46.000 --> 00:12:47.000]  十七不是公里
[00:12:47.000 --> 00:12:48.000]  是十七個mile
[00:12:48.000 --> 00:12:50.000]  英文叫十七個mile
[00:12:50.000 --> 00:12:52.000]  就是英里
[00:12:52.000 --> 00:12:56.000]  都是一個很高的路
[00:12:56.000 --> 00:12:57.000]  由高到低
[00:12:57.000 --> 00:12:59.000]  同時這條路呢
[00:12:59.000 --> 00:13:01.000]  有一個很難聽的名字
[00:13:01.000 --> 00:13:03.000]  叫做Bloody Road
[00:13:03.000 --> 00:13:04.000]  什麼叫Bloody Road
