
[00:00:00.000 --> 00:00:04.660]  今日分享的題目是「信不信得過神」
[00:03:32.540 --> 00:03:36.880]  亞述王西拿基納真的打來了
[00:03:36.880 --> 00:03:39.020]  亞述王率領軍隊
[00:03:39.020 --> 00:03:40.220]  聖經告訴我們
[00:03:40.220 --> 00:03:42.880]  攻擊猶大一切的堅固城
[00:03:42.880 --> 00:03:45.620]  就是攻擊他們的防衛城
[00:03:45.620 --> 00:03:48.920]  並且將成功取
[00:03:48.920 --> 00:03:51.200]  於是希西嘉就差遣人
[00:03:51.200 --> 00:03:52.700]  就去見亞述王
[00:03:52.700 --> 00:03:54.500]  就說我有罪了
[00:03:54.500 --> 00:03:56.260]  求你離開我吧
[00:03:56.260 --> 00:03:59.460]  你罰我的我必承擔
[00:03:59.460 --> 00:04:02.000]  於是亞述王就罰希西嘉
[00:04:02.000 --> 00:04:04.080]  銀子三百他年得
[00:04:04.080 --> 00:04:06.300]  金子三十他年得
[00:04:06.300 --> 00:04:10.180]  希西嘉就唯有將耶和華殿裡面的黃金
[00:04:10.180 --> 00:04:13.820]  以及皇宮府庫裡面的那些銀子
[00:04:13.820 --> 00:04:15.780]  都給了亞述王
[00:04:15.780 --> 00:04:17.320]  但也不夠啊
[00:04:17.320 --> 00:04:23.960]  還要將原本包在皇宮處上的黃金刮下來
[00:04:23.960 --> 00:04:25.860]  又要去到耶和華殿裡面
[00:04:25.860 --> 00:04:27.760]  本來包著黃金的那些處
[00:04:27.760 --> 00:04:29.400]  那些黃金刮下來
[00:04:29.400 --> 00:04:30.800]  不是刮神沙
[00:04:30.800 --> 00:04:32.000]  是刮黃金
[00:04:32.000 --> 00:04:36.600]  那麼就要將那些黃金都給了亞述王
[00:04:36.600 --> 00:04:39.640]  但是事情是不是就這樣完結呢?
[00:04:39.640 --> 00:04:40.180]  還沒有
[00:04:40.180 --> 00:04:41.540]  聖經接著告訴我們
[00:04:41.540 --> 00:04:44.620]  亞述不肯放過耶路撒冷
[00:04:44.620 --> 00:04:47.280]  於是他派遣三個軍官
[00:04:47.280 --> 00:04:48.620]  叫做他爾泰
[00:04:48.620 --> 00:04:53.080]  拉伯撒利和拉伯沙基率領大軍
[00:04:53.080 --> 00:04:54.480]  來到耶路撒冷
[00:04:54.480 --> 00:04:55.460]  並且跟他們說
[00:04:55.460 --> 00:04:57.460]  你要投降
[00:04:57.460 --> 00:05:00.660]  面對亞述這三位大臣
[00:05:00.660 --> 00:05:04.460]  希西嘉也請他的三位大臣去回應
[00:05:04.460 --> 00:05:06.860]  我們看到有希臘家的兒子
[00:05:06.860 --> 00:05:08.540]  加載爾利亞徑
[00:05:08.540 --> 00:05:09.840]  這個不是亞徑
[00:05:09.840 --> 00:05:11.640]  亞徑在上面做了少年
[00:05:11.640 --> 00:05:12.700]  爾利亞徑
[00:05:12.700 --> 00:05:14.880]  還有書記舍伯拿
[00:05:14.880 --> 00:05:17.840]  以及亞撒的兒子史官約亞
[00:05:17.840 --> 00:05:19.180]  就是三個軍官
[00:05:19.180 --> 00:05:20.480]  三個大臣
[00:05:20.480 --> 00:05:22.420]  而這三個軍官就說
[00:05:22.420 --> 00:05:25.580]  你要向我們亞述投降
[00:05:25.580 --> 00:05:26.820]  那麼他怎麼說呢?
[00:05:26.820 --> 00:05:28.520]  我們繼續看他怎麼說
[00:05:28.520 --> 00:05:30.260]  他說
[00:05:30.260 --> 00:05:32.400]  你回去告訴希西嘉
[00:05:32.400 --> 00:05:34.400]  亞述大王這麼說
[00:05:34.400 --> 00:05:36.900]  我們看完聖經看到他們的驕傲
[00:05:36.900 --> 00:05:38.960]  他沒有稱呼希西嘉做皇帝
[00:05:38.960 --> 00:05:40.200]  你跟希西嘉說
[00:05:40.200 --> 00:05:41.540]  但是亞述呢
[00:05:41.540 --> 00:05:42.940]  亞述是大王
[00:05:42.940 --> 00:05:44.840]  亞述大王這麼說
[00:05:44.840 --> 00:05:47.140]  你依靠有什麼好依靠?
[00:05:47.140 --> 00:05:50.380]  你以為你打仗有計謀有能力嗎?
[00:05:50.380 --> 00:05:51.520]  你沒有啊
[00:05:51.520 --> 00:05:54.320]  你靠什麼來背叛我?
[00:05:54.320 --> 00:05:55.920]  接著我們繼續看
[00:05:55.920 --> 00:05:56.680]  他說
[00:05:56.680 --> 00:05:58.880]  你不要想著靠埃及
[00:05:58.880 --> 00:06:00.520]  埃及幫不了你
[00:06:00.520 --> 00:06:04.300]  他說埃及就好像充滿刺的那些像
[00:06:04.300 --> 00:06:06.800]  你一拿著就刺傷自己了
[00:06:06.800 --> 00:06:08.800]  你千萬不要想著依靠埃及
[00:06:08.800 --> 00:06:10.940]  你打算依靠誰?
[00:06:10.940 --> 00:06:12.840]  你打算依靠神?
[00:06:12.840 --> 00:06:14.740]  依靠神幫不了你
[00:06:14.740 --> 00:06:17.700]  他說希西嘉不是廢除了那些幽壇
[00:06:17.700 --> 00:06:19.600]  不是廢除了那些祭壇
[00:06:19.600 --> 00:06:21.780]  叫你們去敬拜耶和華嗎?
[00:06:21.780 --> 00:06:24.140]  神幫不了你啊
[00:06:24.140 --> 00:06:25.420]  那麼在這裡
[00:06:25.420 --> 00:06:28.520]  聖經學者做了一個很有趣的觀察
[00:06:28.520 --> 00:06:31.220]  他說其實亞述這三位大神
[00:06:31.220 --> 00:06:34.860]  其實跟聖經裡面很多先知都有一個共通點的
[00:06:34.860 --> 00:06:37.120]  那麼他們有什麼共通點呢?
[00:06:37.120 --> 00:06:39.460]  就是叫你不要靠埃及
[00:06:39.460 --> 00:06:41.660]  但是亞述叫你不要靠埃及
[00:06:41.660 --> 00:06:42.960]  他叫你靠誰呢?
[00:06:42.960 --> 00:06:44.860]  靠亞述自己啊
[00:06:44.860 --> 00:06:47.800]  靠亞述自己的國家強大
[00:06:47.800 --> 00:06:49.100]  但是先知呢
[00:06:49.100 --> 00:06:52.080]  他就會呼籲你去依靠神了
[00:06:52.080 --> 00:06:54.140]  而最後不僅如此
[00:06:54.140 --> 00:06:57.120]  他們是故意用希伯來話去說話
[00:06:57.120 --> 00:06:59.620]  就是說不僅是跟你幾位大神說話
[00:06:59.620 --> 00:07:01.480]  也跟你的人民說話
[00:07:01.480 --> 00:07:02.980]  但是那三位大神就說
[00:07:02.980 --> 00:07:04.380]  我們懂你的言語
[00:07:04.380 --> 00:07:06.480]  你不用用希伯來文跟我們說
[00:07:06.480 --> 00:07:08.320]  但是那三位亞述的大神就說
[00:07:08.320 --> 00:07:10.160]  我就是要用你的言語跟你說
[00:07:10.160 --> 00:07:10.720]  為什麼呢?
[00:07:10.720 --> 00:07:12.460]  我不是只跟你三個說的
[00:07:12.460 --> 00:07:13.960]  我要跟你整個國家說
[00:07:13.960 --> 00:07:15.160]  你現在要投降了
[00:07:15.160 --> 00:07:17.600]  因為你不要被希西迦欺騙
[00:07:17.600 --> 00:07:19.740]  希西迦說叫你依靠耶和華
[00:07:19.740 --> 00:07:21.900]  耶和華幫不了你
[00:07:21.900 --> 00:07:24.840]  我們吃定你了
[00:07:24.840 --> 00:07:26.880]  如果在這個情況
[00:07:26.880 --> 00:07:28.980]  我不知道會不會有時候我們生命
[00:07:28.980 --> 00:07:32.320]  都會有一些類似的聲音
[00:07:32.320 --> 00:07:35.080]  可能你剛剛信了主
[00:07:35.080 --> 00:07:38.520]  一信主生活不但沒有改善
[00:07:38.520 --> 00:07:39.980]  還比以前更壞
[00:07:39.980 --> 00:07:41.480]  我現在會講一個例子
[00:07:41.480 --> 00:07:42.420]  我認識一個叔叔
[00:07:42.420 --> 00:07:43.920]  他信主的時候一信主
[00:07:43.920 --> 00:07:45.520]  就生意失敗了
[00:07:45.520 --> 00:07:47.420]  於是有些人就會跟他說
[00:07:47.420 --> 00:07:48.720]  你看看
[00:07:48.720 --> 00:07:50.300]  你為什麼要信神?
[00:07:50.300 --> 00:07:53.300]  你這個神是信不過的
[00:07:53.300 --> 00:07:55.400]  又或者我不知道你有沒有試過
[00:07:55.400 --> 00:07:56.940]  當你很認真跟隨神
[00:07:56.940 --> 00:07:58.600]  你覺得很認真跟隨神的時候
[00:07:58.600 --> 00:08:01.780]  誰知道生命就在你認真跟隨神的時候
[00:08:01.780 --> 00:08:05.380]  出現了未能預計的困難和挑戰
[00:08:05.380 --> 00:08:07.940]  接著你身邊又會有聲音跟你說
[00:08:07.940 --> 00:08:08.940]  你看看
[00:08:08.940 --> 00:08:10.620]  為什麼要靠你的神?
[00:08:10.620 --> 00:08:13.380]  你的神信不過的
[00:08:13.380 --> 00:08:15.660]  又或者曾經你很努力去面對
[00:08:15.660 --> 00:08:16.860]  生命不同的狀況
[00:08:16.860 --> 00:08:18.120]  你禱告靠著神
[00:08:18.120 --> 00:08:19.520]  你又很努力去面對
[00:08:19.520 --> 00:08:22.100]  但是你一直未見到出路
[00:08:22.100 --> 00:08:24.300]  於是又會有聲音跟你說
[00:08:24.300 --> 00:08:25.940]  你為什麼要靠神?
[00:08:25.940 --> 00:08:28.860]  你的神信不過的
[00:08:28.860 --> 00:08:30.900]  面對這些的聲音
[00:08:30.900 --> 00:08:34.280]  我們怎麼從希西嘉的生命去學習
[00:08:34.280 --> 00:08:36.580]  我們一起今天看三個功課好不好?
[00:08:36.580 --> 00:08:37.980]  我們今天第一個功課
[00:08:37.980 --> 00:08:40.120]  是不要懼怕
[00:08:40.120 --> 00:08:42.280]  定征尋求神
[00:08:42.280 --> 00:08:43.780]  面對這個狀況
[00:08:43.780 --> 00:08:45.780]  究竟希西嘉怎麼去回應呢?
[00:08:45.780 --> 00:08:48.120]  我們首先由十九章的一節
[00:08:48.120 --> 00:08:49.260]  讀到第七節好不好?
[00:08:49.260 --> 00:08:49.820]  我們一起讀
[00:08:49.820 --> 00:08:50.760]  一二三
[00:08:50.760 --> 00:08:52.420]  希西嘉王聽見
[00:08:52.420 --> 00:08:54.100]  就撕裂衣服
[00:08:54.100 --> 00:08:55.500]  披上麻布
[00:08:55.500 --> 00:08:57.760]  進了耶和華的殿
[00:08:57.760 --> 00:09:00.100]  使家宰以利亞經
[00:09:00.100 --> 00:09:02.200]  和書記撒伯拿
[00:09:02.200 --> 00:09:04.440]  並祭司中的長老
[00:09:04.440 --> 00:09:06.300]  都披上麻布
[00:09:06.300 --> 00:09:08.540]  去見阿摩斯的兒子
[00:09:08.540 --> 00:09:10.280]  先知以塞牙
[00:09:10.280 --> 00:09:11.340]  對他說
[00:09:11.340 --> 00:09:13.140]  希西嘉如此說
[00:09:13.140 --> 00:09:15.320]  今天是急難擇佛
[00:09:15.320 --> 00:09:16.820]  凌辱的日子
[00:09:16.820 --> 00:09:20.180]  就如婦人將要生產嬰孩
[00:09:20.180 --> 00:09:22.620]  卻沒有力量生產
[00:09:22.620 --> 00:09:24.820]  或者耶和華的神
[00:09:24.820 --> 00:09:27.760]  聽見拉伯撒基的一切話
[00:09:27.760 --> 00:09:30.160]  就是他主人亞述王
[00:09:30.160 --> 00:09:33.460]  打發他來辱罵永生神的話
[00:09:33.460 --> 00:09:36.440]  耶和華你的神聽見這話
[00:09:36.440 --> 00:09:38.000]  就發斥責
[00:09:38.000 --> 00:09:41.100]  故此求你為如聖的民
[00:09:41.100 --> 00:09:43.500]  揚聲禱告
[00:09:43.500 --> 00:09:45.280]  希西嘉王的神僕
[00:09:45.280 --> 00:09:47.280]  就去見以塞牙
[00:09:47.280 --> 00:09:49.280]  以塞牙對他們說
[00:09:49.280 --> 00:09:52.320]  要這樣對你們的主人說
[00:09:52.320 --> 00:09:54.060]  耶和華如此說
[00:09:54.060 --> 00:09:56.520]  你聽見亞述王的僕人
[00:09:56.520 --> 00:09:58.060]  褻瀆我的話
[00:09:58.060 --> 00:09:59.760]  不要懼怕
[00:09:59.760 --> 00:10:01.920]  我必驚動他的心
[00:10:01.920 --> 00:10:05.700]  他要聽見風聲就歸回本地
[00:10:05.700 --> 00:10:09.460]  我必使他在那裡倒在刀下
[00:10:09.460 --> 00:10:12.440]  當我們去看希西嘉的回應
[00:10:12.440 --> 00:10:14.480]  有幾樣東西我們可以留意
[00:10:14.480 --> 00:10:15.200]  第一
[00:10:15.200 --> 00:10:17.240]  就是在這個困難裡面
[00:10:17.240 --> 00:10:21.320]  他仍然帶著一個謙卑的態度
[00:10:21.320 --> 00:10:24.880]  希西嘉王聽見就撕裂衣服
[00:10:24.880 --> 00:10:27.020]  披上麻布
[00:10:27.020 --> 00:10:29.020]  他帶著謙卑的態度
[00:10:29.020 --> 00:10:31.320]  進入了耶和華的殿
[00:10:31.320 --> 00:10:34.760]  但是我們看到的不只是他的態度
[00:10:34.760 --> 00:10:36.760]  我們看到的是他的焦點
[00:10:36.760 --> 00:10:39.160]  如果我們看那幾節的聖經
[00:10:39.160 --> 00:10:41.560]  他帶著一個謙卑的態度
[00:10:41.560 --> 00:10:43.200]  也叫他的大臣
[00:10:43.200 --> 00:10:44.840]  要他帶著謙卑的態度
[00:10:44.840 --> 00:10:46.200]  所以披上麻布
[00:10:46.200 --> 00:10:46.940]  去哪裡呢?
[00:10:46.940 --> 00:10:50.080]  去見神的先知以塞牙
[00:10:50.080 --> 00:10:53.640]  他要去定征尋求神
[00:10:53.640 --> 00:10:55.080]  於是他的大臣
[00:10:55.080 --> 00:10:56.840]  去到神的先知面前
[00:10:56.840 --> 00:10:57.820]  說希西嘉
[00:10:57.820 --> 00:10:58.820]  就這麼說
[00:10:58.820 --> 00:11:02.280]  今天是急難澤罰凌辱的日子
[00:11:02.280 --> 00:11:03.880]  我們的慘況
[00:11:03.880 --> 00:11:07.820]  就好像本來要生嬰兒的孕婦
[00:11:07.820 --> 00:11:09.860]  沒有力量生產
[00:11:09.860 --> 00:11:11.560]  我們很慘
[00:11:11.560 --> 00:11:14.800]  但是不僅看到他的謙卑的態度
[00:11:14.800 --> 00:11:17.140]  不僅看到他的焦點
[00:11:17.140 --> 00:11:18.840]  我們更加看到
[00:11:18.840 --> 00:11:22.640]  他知道其實的出路在哪裡
[00:11:22.640 --> 00:11:25.040]  出路是在神那裡
[00:11:25.040 --> 00:11:27.380]  或者耶和華裏的神
[00:11:27.380 --> 00:11:29.980]  聽見拉伯沙基的一切話
[00:11:29.980 --> 00:11:31.880]  就是他主人亞瑟王
[00:11:31.880 --> 00:11:34.580]  打發他來辱罵永生神的話
[00:11:34.580 --> 00:11:38.320]  耶和華裏的神聽見者話
[00:11:38.320 --> 00:11:39.920]  就法斥責
[00:11:39.920 --> 00:11:41.700]  他很清楚他的謙卑
[00:11:41.700 --> 00:11:43.860]  他很清楚他的焦點在哪裡
[00:11:43.860 --> 00:11:47.240]  並且知道他的出路在哪裡
[00:11:47.240 --> 00:11:49.740]  而以塞牙的回應是什麼呢?
[00:11:49.740 --> 00:11:52.400]  神藉著以塞牙給他的回應是什麼呢?
[00:11:52.400 --> 00:11:53.380]  我們一起看
[00:11:53.380 --> 00:11:56.180]  他說不要懼怕
[00:11:56.180 --> 00:11:58.280]  他說既然是涉足神的話
[00:11:58.280 --> 00:11:59.840]  神自己會回應
[00:11:59.840 --> 00:12:02.380]  其實神經常鼓勵我們的
[00:12:02.380 --> 00:12:03.580]  叫我們不要怕
[00:12:03.580 --> 00:12:04.920]  不要懼怕
[00:12:04.920 --> 00:12:06.480]  也不要驚慌
[00:12:06.480 --> 00:12:06.920]  為什麼?
[00:12:06.920 --> 00:12:09.480]  因為神與人同在
[00:12:09.480 --> 00:12:11.920]  神會親自工作
[00:12:11.920 --> 00:12:14.200]  所以以塞牙說不要懼怕
[00:12:14.200 --> 00:12:17.260]  然後神說我必驚動他的心
[00:12:17.260 --> 00:12:21.060]  他要聽見風聲就歸回本地
[00:12:21.060 --> 00:12:25.000]  我必使他在那裏倒在刀下
[00:12:25.000 --> 00:12:27.240]  這個回應有一點特別
[00:12:27.240 --> 00:12:30.640]  因為如果希西迦只是去到先知面前
[00:12:30.640 --> 00:12:33.740]  去將他現在的慘況向先知陳述
[00:12:33.740 --> 00:12:38.020]  其實先知的回應不需要最後那一句
[00:12:38.020 --> 00:12:38.780]  為什麼?
[00:12:38.780 --> 00:12:40.420]  你現在被人圍困
[00:12:40.420 --> 00:12:41.620]  你現在很慘
[00:12:41.620 --> 00:12:43.280]  於是神說你不要害怕
[00:12:43.280 --> 00:12:44.760]  我要驚動他的心
[00:12:44.760 --> 00:12:48.160]  然後他聽見風聲就回到自己那裡
[00:12:48.160 --> 00:12:49.660]  夠了
[00:12:49.660 --> 00:12:51.860]  危機解除了
[00:12:51.860 --> 00:12:52.800]  但是很特別
[00:12:52.800 --> 00:12:54.400]  神還有一句話
[00:12:54.400 --> 00:12:59.440]  他說我必使他在那裏倒在刀下
[00:12:59.440 --> 00:13:00.600]  其實呢
[00:13:00.600 --> 00:13:02.700]  亞述王什麼時候會倒在刀下?
[00:13:02.700 --> 00:13:04.980]  20年之後
[00:13:04.980 --> 00:13:07.220]  希西迦就算不知道20年之後
[00:13:07.220 --> 00:13:10.320]  也知道最後一句話不是立刻會發生的事情
[00:13:10.320 --> 00:13:12.780]  但是為什麼神要在這裡
[00:13:12.780 --> 00:13:16.520]  對他們有這個回應和預言呢?
[00:13:16.520 --> 00:13:18.720]  因為神要讓他們知道
[00:13:18.720 --> 00:13:20.760]  今天你不要懼怕
[00:13:20.760 --> 00:13:27.000]  因為耶和華是掌管萬物和整個歷史的主
[00:13:27.000 --> 00:13:30.800]  我不僅僅只能夠幫你現在這個狀況
[00:13:30.800 --> 00:13:33.600]  神是掌管萬物和整個歷史
[00:13:33.600 --> 00:13:34.500]  20年後
[00:13:34.500 --> 00:13:38.640]  這個皇帝要在他自己的國家倒在刀下
[00:13:38.640 --> 00:13:43.720]  如果今天我們認定神是掌管萬物和歷史的主
[00:13:43.720 --> 00:13:45.520]  我們就不需要害怕
[00:13:45.520 --> 00:13:49.860]  並且知道我們可以定征尋求他
[00:13:49.860 --> 00:13:52.360]  所以今天我們學的第一個功課
[00:13:52.360 --> 00:13:54.460]  是不要懼怕
[00:13:54.460 --> 00:13:56.900]  定征尋求神
[00:13:56.900 --> 00:13:58.720]  有時候我們懼怕呢
[00:13:58.720 --> 00:14:01.400]  會叫我們的生命失去控制的
[00:14:01.400 --> 00:14:05.000]  我曾經有一個朋友坐的士
[00:14:05.000 --> 00:14:07.200]  他看見的士司機好像不太懂路
[00:14:07.200 --> 00:14:10.640]  於是他就想告訴的士司機應該怎麼走
[00:14:10.640 --> 00:14:12.940]  於是他就輕輕搭搭他的肩膀
[00:14:12.940 --> 00:14:14.380]  司機哥哥
[00:14:14.380 --> 00:14:18.440]  司機哥哥一感受到搭搭他的肩膀就很驚訝
[00:14:18.440 --> 00:14:22.020]  然後整輛車駛過去差點撞到他的巴士
[00:14:22.020 --> 00:14:24.280]  幸好剛剛在撞到他的巴士之前
[00:14:24.280 --> 00:14:26.480]  他立刻扭軚沒事
[00:14:26.480 --> 00:14:29.560]  然後我的朋友就跟司機哥哥說
[00:14:29.560 --> 00:14:30.620]  司機哥哥
[00:14:30.620 --> 00:14:32.120]  搭搭你的肩膀而已
[00:14:32.120 --> 00:14:34.560]  你用不著這麼害怕嗎?
[00:14:34.560 --> 00:14:36.000]  司機哥哥回頭說
[00:14:36.000 --> 00:14:38.040]  你告訴我去哪裡就去哪裡
[00:14:38.040 --> 00:14:40.200]  搭什麼肩膀呢?
[00:14:40.200 --> 00:14:42.000]  其實我想說的是什麼呢?
[00:14:42.000 --> 00:14:43.740]  其實有時候很少少的事情
[00:14:43.740 --> 00:14:45.540]  當我們一害怕
[00:14:45.540 --> 00:14:47.340]  我們就會失去控制
[00:14:47.340 --> 00:14:51.240]  所以其實以蔡亞第一步的回應是說
[00:14:51.240 --> 00:14:54.680]  你不要懼怕
[00:14:54.680 --> 00:14:56.420]  我聽過一個故事
[00:14:56.420 --> 00:14:59.520]  有一個小朋友他第一次坐火車
[00:14:59.520 --> 00:15:00.920]  他坐火車很開心
[00:15:00.920 --> 00:15:03.060]  然後不斷地望出窗
[00:15:03.060 --> 00:15:04.360]  他望著望著的時候
[00:15:04.360 --> 00:15:08.340]  發現這個火車快要經過一條河
[00:15:08.340 --> 00:15:09.500]  於是他就問媽媽
[00:15:09.500 --> 00:15:10.900]  媽媽死了
[00:15:10.900 --> 00:15:12.340]  我們快要經過那條河
[00:15:12.340 --> 00:15:14.540]  我們的火車會不會掉下去呢?
[00:15:14.540 --> 00:15:16.200]  於是他媽媽就說
[00:15:16.200 --> 00:15:17.200]  你不用緊張
