
[00:00:00.000 --> 00:00:02.000]  我們再一次得道祈禱
[00:04:49.000 --> 00:04:53.000]  大地是因為我們的始祖亞當夏娃犯罪之後
[00:04:53.000 --> 00:04:55.000]  而被咒助
[00:04:55.000 --> 00:04:57.000]  大家記得
[00:04:57.000 --> 00:05:01.000]  經文講到人是要怎樣
[00:05:02.000 --> 00:05:05.000]  汗流滿面才得湖口
[00:05:05.000 --> 00:05:07.000]  大地受咒助
[00:05:07.000 --> 00:05:09.000]  以致我們很辛勞的
[00:05:09.000 --> 00:05:12.000]  才能夠賺兩餐
[00:05:12.000 --> 00:05:16.000]  但是到了洪水之後
[00:05:16.000 --> 00:05:20.000]  上帝和一切的活物納約
[00:05:20.000 --> 00:05:23.000]  《創世紀》第九章告訴我們
[00:05:23.000 --> 00:05:28.000]  當全人類被傳言拯救的時候
[00:05:28.000 --> 00:05:32.000]  大地也從敗壞當中
[00:05:32.000 --> 00:05:34.000]  牢獄當中得到釋放
[00:05:34.000 --> 00:05:38.000]  遵日神而屢榮耀的自由
[00:05:38.000 --> 00:05:42.000]  但是
[00:05:42.000 --> 00:05:49.000]  第廿三節
[00:05:49.000 --> 00:05:52.000]  告訴我們
[00:05:52.000 --> 00:05:54.000]  不單止受造之物
[00:05:54.000 --> 00:05:58.000]  連我們有聖靈為初
[00:05:58.000 --> 00:06:00.000]  結果之的人
[00:06:00.000 --> 00:06:03.000]  都在自己心裏新人
[00:06:03.000 --> 00:06:06.000]  等候兒子的名分
[00:06:06.000 --> 00:06:09.000]  就是我們身體得夢的救贖
[00:06:09.000 --> 00:06:12.000]  這就是我們在得贖之前的境況
[00:06:12.000 --> 00:06:15.000]  我們活在罪惡的當中
[00:06:15.000 --> 00:06:18.000]  在敗壞的世界當中
[00:06:18.000 --> 00:06:20.000]  雖然我們有著聖靈
[00:06:20.000 --> 00:06:23.000]  作為我們得贖的憑據
[00:06:23.000 --> 00:06:26.000]  但是未完全得贖
[00:06:26.000 --> 00:06:28.000]  將來在天下
[00:06:28.000 --> 00:06:30.000]  我們才能夠完全得贖
[00:06:30.000 --> 00:06:34.000]  今天我們面對
[00:06:34.000 --> 00:06:38.000]  或者活在心靈和肉體的軟弱當中
[00:06:38.000 --> 00:06:41.000]  經文告訴我們
[00:06:41.000 --> 00:06:45.000]  自己心裏新人
[00:06:45.000 --> 00:06:50.000]  大保羅給我們一個鼓勵
[00:06:50.000 --> 00:06:52.000]  或者是提醒
[00:06:52.000 --> 00:06:54.000]  事實上
[00:06:54.000 --> 00:06:57.000]  我認為現今所受的苦
[00:06:57.000 --> 00:07:01.000]  與將來要向我們顯現的榮耀相比
[00:07:01.000 --> 00:07:05.000]  算不得什麼
[00:07:05.000 --> 00:07:08.000]  根本算不得什麼
[00:07:08.000 --> 00:07:11.000]  將來的榮耀
[00:07:11.000 --> 00:07:16.000]  的確是我們面對現今的苦的動力
[00:07:17.000 --> 00:07:22.000]  可能我們生活在世代
[00:07:22.000 --> 00:07:25.000]  甚至我們說近幾年
[00:07:25.000 --> 00:07:27.000]  兩年多
[00:07:27.000 --> 00:07:30.000]  在疫情當中
[00:07:30.000 --> 00:07:33.000]  可能我們很多的苦
[00:07:33.000 --> 00:07:35.000]  是心裡留
[00:07:35.000 --> 00:07:39.000]  可能你正面臨失業
[00:07:39.000 --> 00:07:45.000]  可能你正面臨身體的軟弱
[00:07:45.000 --> 00:07:48.000]  或者你面臨到
[00:07:48.000 --> 00:07:52.000]  確診之後很多的後遺症
[00:07:52.000 --> 00:07:56.000]  這些帶來給我們的心裏面
[00:07:56.000 --> 00:07:58.000]  很多鬱結
[00:07:58.000 --> 00:08:00.000]  很多創傷
[00:08:00.000 --> 00:08:05.000]  聖經很清楚告訴我們
[00:08:05.000 --> 00:08:07.000]  無論我們信不信
[00:08:07.000 --> 00:08:09.000]  都是走不掉的
[00:08:09.000 --> 00:08:14.000]  我們都是活在一個敗壞的世代當中
[00:08:14.000 --> 00:08:17.000]  但是想起將來的榮耀的時候
[00:08:17.000 --> 00:08:20.000]  告訴我們根本算不得什麼
[00:08:20.000 --> 00:08:24.000]  我們很難想像到究竟是怎樣
[00:08:24.000 --> 00:08:27.000]  我用了一個想起
[00:08:27.000 --> 00:08:32.000]  就是那些孕婦懷孕
[00:08:32.000 --> 00:08:38.000]  我的師母有兩個子女
[00:08:38.000 --> 00:08:40.000]  我有兩個子女
[00:08:40.000 --> 00:08:42.000]  我女兒有兩個子女
[00:08:43.000 --> 00:08:45.000]  當我看他們懷孕的時候
[00:08:45.000 --> 00:08:47.000]  都挺艱辛的
[00:08:47.000 --> 00:08:52.000]  又怕會流產
[00:08:52.000 --> 00:08:54.000]  我女兒懷孕的時候
[00:08:54.000 --> 00:08:58.000]  滿身都是很敏感的
[00:08:58.000 --> 00:09:01.000]  皮膚都出了疹
[00:09:01.000 --> 00:09:05.000]  令到她說到身不欲死
[00:09:05.000 --> 00:09:08.000]  就是辛苦到
[00:09:08.000 --> 00:09:10.000]  但是
[00:09:10.000 --> 00:09:12.000]  當他們看到
[00:09:12.000 --> 00:09:14.000]  他們的初生寶寶的時候
[00:09:14.000 --> 00:09:16.000]  第一眼看的時候
[00:09:16.000 --> 00:09:17.000]  他們覺得
[00:09:17.000 --> 00:09:20.000]  以往的九個月、十個月
[00:09:20.000 --> 00:09:22.000]  所受的痛苦創傷
[00:09:22.000 --> 00:09:26.000]  是完全蓋過的
[00:09:26.000 --> 00:09:30.000]  不知道可不可以說到這裡
[00:09:30.000 --> 00:09:32.000]  現在我們所受的苦
[00:09:32.000 --> 00:09:33.000]  比起將來的榮耀
[00:09:33.000 --> 00:09:35.000]  根本算不得什麼
[00:09:35.000 --> 00:09:37.000]  有你帶著盼望
[00:09:37.000 --> 00:09:43.000]  你要等候身體復活
[00:09:43.000 --> 00:09:45.000]  我們身體得熟之前
[00:09:45.000 --> 00:09:47.000]  跟不信的人一樣
[00:09:47.000 --> 00:09:50.000]  活在罪惡的世道當中
[00:09:50.000 --> 00:09:52.000]  但是我們有基督信仰的人
[00:09:52.000 --> 00:09:55.000]  是跟那些沒有基督信仰的人
[00:09:55.000 --> 00:09:57.000]  是大大不同的
[00:09:57.000 --> 00:09:59.000]  選奴會基本的信仰
[00:09:59.000 --> 00:10:01.000]  第十條就告訴你
[00:10:01.000 --> 00:10:04.000]  信的義人與不義的人
[00:10:04.000 --> 00:10:06.000]  身體皆復活
[00:10:06.000 --> 00:10:08.000]  義人復活
[00:10:08.000 --> 00:10:11.000]  怎樣?
[00:10:11.000 --> 00:10:13.000]  進入永福
[00:10:13.000 --> 00:10:15.000]  不義的呢?
[00:10:15.000 --> 00:10:16.000]  他們都會復活
[00:10:16.000 --> 00:10:18.000]  但是怎樣?
[00:10:18.000 --> 00:10:20.000]  受審判
[00:10:20.000 --> 00:10:22.000]  進入什麼?
[00:10:22.000 --> 00:10:24.000]  永逝
[00:10:24.000 --> 00:10:25.000]  弟兄姊妹
[00:10:25.000 --> 00:10:27.000]  這是我們盼望
[00:10:27.000 --> 00:10:30.000]  也是
[00:10:30.000 --> 00:10:33.000]  穩定我們今天
[00:10:33.000 --> 00:10:36.000]  仍然活著的
[00:10:36.000 --> 00:10:39.000]  很重要的支柱
[00:10:39.000 --> 00:10:41.000]  所以
[00:10:41.000 --> 00:10:42.000]  第一點
[00:10:42.000 --> 00:10:44.000]  我們面對這個世代裡面
[00:10:44.000 --> 00:10:46.000]  我們等候身體復活的時候
[00:10:46.000 --> 00:10:51.000]  我們要忍受苦楚
[00:10:51.000 --> 00:10:53.000]  跟著羅馬書
[00:10:53.000 --> 00:10:54.000]  第八章24節
[00:10:54.000 --> 00:10:56.000]  24 25節
[00:10:56.000 --> 00:10:58.000]  這裡講到盼望
[00:10:58.000 --> 00:11:00.000]  盼望
[00:11:00.000 --> 00:11:02.000]  盼望
[00:11:02.000 --> 00:11:04.000]  盼望
[00:11:04.000 --> 00:11:06.000]  盼望是什麼?
[00:11:06.000 --> 00:11:08.000]  是看不到的
[00:11:08.000 --> 00:11:11.000]  所以我們要耐心的
[00:11:11.000 --> 00:11:14.000]  要等待
[00:11:14.000 --> 00:11:16.000]  我們常常都說
[00:11:16.000 --> 00:11:19.000]  這個狀況
[00:11:19.000 --> 00:11:21.000]  好像得著
[00:11:21.000 --> 00:11:23.000]  但仍然未完全得著的情況
[00:11:23.000 --> 00:11:25.000]  我們叫做
[00:11:25.000 --> 00:11:27.000]  already but not yet
[00:11:27.000 --> 00:11:29.000]  是已然未然
[00:11:29.000 --> 00:11:31.000]  是發生了
[00:11:31.000 --> 00:11:32.000]  是完全的
[00:11:32.000 --> 00:11:34.000]  就好像你跟我
[00:11:34.000 --> 00:11:35.000]  藉著耶穌基督
[00:11:35.000 --> 00:11:38.000]  我們得清為夷
[00:11:38.000 --> 00:11:39.000]  而我們在一個
[00:11:39.000 --> 00:11:41.000]  成聖的生活路途當中
[00:11:41.000 --> 00:11:43.000]  但我們未完全的
[00:11:43.000 --> 00:11:45.000]  能夠去成聖的
[00:11:45.000 --> 00:11:46.000]  等到將來
[00:11:46.000 --> 00:11:49.000]  主耶穌再來接我們的時候
[00:11:49.000 --> 00:11:51.000]  我們就完全的得熟
[00:11:51.000 --> 00:11:54.000]  完全的成聖
[00:11:54.000 --> 00:11:57.000]  我們要持定這個盼望
[00:11:57.000 --> 00:11:59.000]  雖然看不到
[00:11:59.000 --> 00:12:02.000]  但是耶穌基督告訴我們
[00:12:02.000 --> 00:12:04.000]  一定會成全
[00:12:04.000 --> 00:12:07.000]  一定會成全
[00:12:07.000 --> 00:12:09.000]  全職盼望等待
[00:12:09.000 --> 00:12:12.000]  不是一個消極的等候
[00:12:12.000 --> 00:12:16.000]  身體終必得熟
[00:12:16.000 --> 00:12:19.000]  並且得著榮耀
[00:12:19.000 --> 00:12:22.000]  是永耀的榮耀
[00:12:22.000 --> 00:12:24.000]  所以
[00:12:24.000 --> 00:12:26.000]  是否值得
[00:12:26.000 --> 00:12:29.000]  我們內心的去等待
[00:12:29.000 --> 00:12:32.000]  是否值得忍受苦楚
[00:12:32.000 --> 00:12:36.000]  繼續持定盼望的去等待呢
[00:12:36.000 --> 00:12:39.000]  求主幫助我們
[00:12:39.000 --> 00:12:40.000]  因為
[00:12:40.000 --> 00:12:44.000]  我們不單止有今生
[00:12:44.000 --> 00:12:48.000]  我們也有將來身體的得熟
[00:12:48.000 --> 00:12:49.000]  並且
[00:12:49.000 --> 00:12:54.000]  我們帶著復活的身體
[00:12:54.000 --> 00:12:56.000]  進入永生享受
[00:12:56.000 --> 00:12:59.000]  這叫做永生
[00:12:59.000 --> 00:13:01.000]  我信永生
[00:13:01.000 --> 00:13:02.000]  在約翰一書
[00:13:02.000 --> 00:13:05.000]  約翰他自己的描述
[00:13:05.000 --> 00:13:08.000]  他說我見證就是神賜給我們的永生
[00:13:08.000 --> 00:13:10.000]  這個就是生命
[00:13:10.000 --> 00:13:12.000]  在祂的兒子裡面
[00:13:12.000 --> 00:13:14.000]  那有神的兒子的就有生命
[00:13:14.000 --> 00:13:17.000]  那沒有神的兒子就沒有生命
[00:13:17.000 --> 00:13:19.000]  我把這些事寫給你們
[00:13:19.000 --> 00:13:21.000]  這些相信神兒子之命的人
[00:13:21.000 --> 00:13:24.000]  讓你們知道自己有永生
[00:13:24.000 --> 00:13:25.000]  大家留意
[00:13:25.000 --> 00:13:27.000]  我用永生是用兩種顏色的
[00:13:27.000 --> 00:13:31.000]  大家有心水清的時候就知道
[00:13:31.000 --> 00:13:37.000]  永生是兩個字組成的
[00:13:37.000 --> 00:13:39.000]  耶穌基督在
[00:13:39.000 --> 00:13:41.000]  約翰福音六章四十七節同樣說
[00:13:41.000 --> 00:13:43.000]  我實在高訴你們
[00:13:43.000 --> 00:13:45.000]  信的人有永生
[00:13:45.000 --> 00:13:49.000]  也是兩個字的組成
[00:13:49.000 --> 00:13:54.000]  永和生是甚麼意思呢
[00:13:54.000 --> 00:14:00.000]  永不單止是沒有時間的限制
[00:14:00.000 --> 00:14:02.000]  是說到是
[00:14:02.090 --> 00:14:05.890]  沒有窮盡的時間在神的裡面
[00:14:05.890 --> 00:14:10.730]  神曾經在時間裡面創造了萬有
[00:14:10.730 --> 00:14:11.970]  創造了人類
[00:14:11.970 --> 00:14:16.370]  神也在時間裡面來到人間
[00:14:16.370 --> 00:14:18.810]  完成了救贖
[00:14:18.810 --> 00:14:23.530]  神出現在這個時間空間裡面
[00:14:23.530 --> 00:14:26.210]  但是祂又不受時間控制的限制
[00:14:26.210 --> 00:14:30.010]  祂的時間是無窮盡
[00:14:31.250 --> 00:14:34.250]  而「生」是說「生命」
[00:14:34.250 --> 00:14:35.530]  是說「活」
[00:14:35.530 --> 00:14:37.530]  是說「終生」
[00:14:37.530 --> 00:14:44.770]  這個「永生」是用「現在時態」來寫的
[00:14:44.770 --> 00:14:49.450]  而這個「永生」是強調本質
[00:14:49.450 --> 00:14:51.130]  生命的本質
[00:14:51.130 --> 00:14:56.850]  我們想想現在時態的生命本質是甚麼意思
[00:14:56.850 --> 00:15:00.010]  就是說這個「永生」不僅僅是將來
[00:15:00.810 --> 00:15:06.290]  今天我們是已經有的
[00:15:06.290 --> 00:15:09.970]  信奉神而知的人就有「永生」
[00:15:09.970 --> 00:15:11.690]  不僅僅是將來的事
[00:15:11.690 --> 00:15:15.610]  而是今天我們已經擁有
[00:15:15.610 --> 00:15:23.850]  究竟「永生」和我們「今天」有甚麼意義呢
[00:15:23.850 --> 00:15:28.530]  現在我們怎樣得著這個「永生」呢
[00:15:29.810 --> 00:15:36.970]  繼續說之前想和大家說說幾個關鍵的詞語
[00:15:36.970 --> 00:15:41.370]  在這段經文16至18節
[00:15:41.370 --> 00:15:44.730]  我們看到有「不至於死」的罪
[00:15:44.730 --> 00:15:46.930]  有「至於死」的罪
[00:15:46.930 --> 00:15:52.250]  又說到「凡神生的都不犯罪」的第18節
[00:15:52.250 --> 00:15:55.250]  我們讀聖經的時候也會想想
[00:15:55.250 --> 00:15:58.010]  甚麼是「不至於死」的罪呢
[00:15:58.530 --> 00:16:01.610]  甚麼是「至於死」的罪呢
[00:16:01.610 --> 00:16:05.930]  是否我們每一個人都是神的生
[00:16:05.930 --> 00:16:07.930]  我們以後都不會犯罪呢
[00:16:07.930 --> 00:16:16.730]  耶穌在馬帝福音12章31至32節這樣說
[00:16:16.730 --> 00:16:19.770]  我告訴你們
[00:16:19.770 --> 00:16:22.770]  人一切的罪和褻瀆的話都可以赦免
[00:16:22.770 --> 00:16:26.370]  但是褻瀆聖靈的就不得赦免
[00:16:27.610 --> 00:16:30.450]  人如果說話冒犯了人子
[00:16:30.450 --> 00:16:31.690]  還可以得到赦免
[00:16:31.690 --> 00:16:34.410]  但是人如果說了冒犯聖靈的
[00:16:34.410 --> 00:16:37.730]  不論今生還是來世都不得赦免
[00:16:37.730 --> 00:16:41.890]  耶穌也很清楚告訴我們
[00:16:41.890 --> 00:16:43.770]  甚麼是可以赦免
[00:16:43.770 --> 00:16:44.770]  甚麼是不可以赦免
[00:16:44.770 --> 00:16:48.170]  當我想到的時候
[00:16:48.170 --> 00:16:49.530]  隨即我會想到
[00:16:49.530 --> 00:16:50.530]  司徒行傳
[00:16:50.530 --> 00:16:52.730]  初期教會的時候
[00:16:52.730 --> 00:16:54.570]  阿拿尼亞和撒非拉夫婦
[00:16:56.410 --> 00:17:01.090]  他們立即暴斃
[00:17:01.090 --> 00:17:04.370]  大家記得當時是繁物公用
[00:17:04.370 --> 00:17:09.290]  他們賣了他們所有的田產家當
[00:17:09.290 --> 00:17:12.570]  帶到教會裏面
[00:17:12.570 --> 00:17:15.890]  但是彼得看出他們
[00:17:15.890 --> 00:17:18.770]  接了他們的報訊
[00:17:18.770 --> 00:17:21.930]  問清楚他們是否全部
[00:17:21.930 --> 00:17:22.930]  他們答「是」
[00:17:22.930 --> 00:17:24.650]  彼得說他們甚麼
[00:17:26.770 --> 00:17:29.770]  「你不是欺控人,是你欺控聖靈」
[00:17:29.770 --> 00:17:30.890]  所以立即暴斃
[00:17:30.890 --> 00:17:41.010]  不至於死的罪是那些沒有放棄信仰的人
[00:17:41.010 --> 00:17:44.210]  雖然是會犯罪
[00:17:44.210 --> 00:17:47.130]  但是沒有放棄信仰的人
[00:17:47.130 --> 00:17:53.050]  至於死的罪是那些背棄了真神
[00:17:53.050 --> 00:17:54.410]  離棄了真道的人
[00:17:57.410 --> 00:18:01.130]  那些信了耶穌的人不犯罪的意思
[00:18:01.130 --> 00:18:04.450]  在英文NIV譯本
[00:18:04.450 --> 00:18:07.890]  是翻譯為「不繼續犯罪」
[00:18:07.890 --> 00:18:08.850]  所以我們知道
[00:18:08.850 --> 00:18:10.970]  不是我們每一個人信了耶穌的時候
[00:18:10.970 --> 00:18:11.730]  百毒不侵
[00:18:11.730 --> 00:18:12.490]  我們不會犯罪
[00:18:12.490 --> 00:18:13.010]  不是
[00:18:13.010 --> 00:18:16.330]  我們偶然被過犯所性
[00:18:16.330 --> 00:18:18.210]  我們會軟弱
[00:18:18.210 --> 00:18:19.970]  我們會跌倒
[00:18:19.970 --> 00:18:25.970]  但是我們有聖靈幫助我們
[00:18:26.930 --> 00:18:29.890]  提醒我們不繼續犯罪
[00:18:29.890 --> 00:18:34.010]  我們繼續看約翰一書
[00:18:34.010 --> 00:18:35.450]  繼續約翰怎麼說
[00:18:35.450 --> 00:18:41.010]  這裡很特別
[00:18:41.010 --> 00:18:43.730]  說到永生之後
[00:18:43.730 --> 00:18:45.610]  約翰就說到祈禱
[00:18:45.610 --> 00:18:49.210]  祈禱和永生有甚麼關係呢
[00:18:49.210 --> 00:18:55.250]  我們這次的講道用一個新漢語譯本
[00:18:55.250 --> 00:18:56.890]  如果你有新漢語譯本的時候
[00:18:56.890 --> 00:18:57.970]  你看的時候
[00:18:57.970 --> 00:18:59.490]  第十四節
[00:18:59.490 --> 00:19:02.850]  一段開始的時候用了甚麼呢
[00:19:02.850 --> 00:19:07.810]  用了「認識永生」
[00:19:07.810 --> 00:19:09.930]  作為一個標題
[00:19:09.930 --> 00:19:12.370]  即是說十四節以後那些
[00:19:12.370 --> 00:19:15.410]  是約翰帶我們去認識永生
[00:19:15.410 --> 00:19:17.650]  但是我們又看到
[00:19:17.650 --> 00:19:20.170]  約翰所說的「永生」
[00:19:20.170 --> 00:19:21.970]  是說現在的
[00:19:21.970 --> 00:19:23.250]  現在是甚麼
[00:19:23.250 --> 00:19:25.010]  現在我們祈禱
[00:19:26.250 --> 00:19:27.770]  我們向神祈禱
[00:19:27.770 --> 00:19:31.490]  現在我們是為弟兄姊妹祈禱
[00:19:31.490 --> 00:19:33.570]  經常經文都會說出這些東西
[00:19:33.570 --> 00:19:39.170]  所以當約翰說到永生的時候
[00:19:39.170 --> 00:19:42.010]  是現在
[00:19:42.010 --> 00:19:43.610]  為甚麼說現在
[00:19:43.610 --> 00:19:46.810]  我們每一個擁有永生的人
[00:19:46.810 --> 00:19:49.130]  我們就可以和天父
[00:19:49.130 --> 00:19:51.250]  和耶穌基督
[00:19:51.250 --> 00:19:52.330]  怎樣
[00:19:52.330 --> 00:19:54.250]  永遠的相連
[00:19:56.210 --> 00:19:57.930]  永遠的相交
[00:19:57.930 --> 00:20:00.410]  人有神的兒子
[00:20:00.410 --> 00:20:02.850]  我們就可以被稱為
[00:20:02.850 --> 00:20:04.970]  神的兒女
[00:20:04.970 --> 00:20:07.490]  我們可以和父神和主耶穌相交
[00:20:07.490 --> 00:20:09.970]  一個有永生的人
[00:20:09.970 --> 00:20:13.170]  可以享受
[00:20:13.170 --> 00:20:17.770]  主帶給我們生命的喜樂
[00:20:17.770 --> 00:20:18.810]  同在
[00:20:18.810 --> 00:20:19.730]  甘甜
[00:20:19.730 --> 00:20:21.890]  約翰提醒我們
[00:20:23.610 --> 00:20:25.410]  不單止我們去禱告
[00:20:25.410 --> 00:20:26.810]  亦都是
[00:20:26.810 --> 00:20:29.370]  在今生
[00:20:29.370 --> 00:20:31.770]  我們在
[00:20:31.770 --> 00:20:34.570]  第十九節說到
[00:20:34.570 --> 00:20:40.130]  全世界都伏在那惡者之下的處境當中
[00:20:40.130 --> 00:20:41.810]  約翰
[00:20:41.810 --> 00:20:44.290]  勉勵我們或者提醒我們
[00:20:44.290 --> 00:20:45.970]  不單止自己禱告
[00:20:45.970 --> 00:20:48.730]  為我們的弟兄禱告
[00:20:48.730 --> 00:20:51.770]  為我們的弟兄
[00:20:51.770 --> 00:20:52.770]  甚麼禱告
[00:20:54.290 --> 00:20:55.010]  是罪的
[00:20:55.010 --> 00:20:58.850]  不是身體健康
[00:20:58.850 --> 00:20:59.810]  不單止身體健康
[00:20:59.810 --> 00:21:01.090]  是罪的祈禱
[00:21:01.090 --> 00:21:02.610]  我們便會知道
[00:21:02.610 --> 00:21:04.730]  原來
[00:21:04.730 --> 00:21:07.010]  我們活在一個
[00:21:07.010 --> 00:21:12.930]  被惡者制伏的底下
[00:21:12.930 --> 00:21:13.930]  你和我
[00:21:13.930 --> 00:21:17.530]  不單止受苦生淫
[00:21:17.530 --> 00:21:22.850]  是惡者上的迷惑我們
[00:21:23.450 --> 00:21:25.090]  引誘我們犯罪
[00:21:25.090 --> 00:21:28.930]  約翰
[00:21:28.930 --> 00:21:30.930]  提醒、勉勵我們
[00:21:30.930 --> 00:21:32.130]  在這個時候
[00:21:32.130 --> 00:21:34.090]  我們互相的
[00:21:34.090 --> 00:21:35.250]  代求
[00:21:35.250 --> 00:21:36.490]  守望
[00:21:36.490 --> 00:21:39.010]  好讓我們整個群體
[00:21:39.010 --> 00:21:40.610]  或者我們的弟兄姊妹
[00:21:40.610 --> 00:21:42.490]  能夠持著聖潔
[00:21:42.490 --> 00:21:45.050]  並且過著一個
[00:21:45.050 --> 00:21:46.930]  成性的生活
[00:21:46.930 --> 00:21:49.210]  繼續的不犯罪
[00:21:50.490 --> 00:21:54.090]  直到一同承受永生
[00:21:54.090 --> 00:21:57.210]  這是否很可貴
[00:21:57.210 --> 00:22:00.810]  我們不單止
[00:22:00.810 --> 00:22:02.410]  有一個永生
[00:22:02.410 --> 00:22:03.850]  等待著將來
