
[00:00:00.000 --> 00:00:01.000]  大英之會,早晨
[00:01:21.000 --> 00:01:23.000]  裡面都有很多的故事
[00:01:23.000 --> 00:01:26.000]  或者很多東西讓我們錯失了
[00:01:26.000 --> 00:01:27.000]  因為我們沒有細心去看
[00:01:27.000 --> 00:01:30.000]  但是今天我想再一次在這段家譜當中
[00:01:30.000 --> 00:01:33.000]  我們試著慢慢去看
[00:01:33.000 --> 00:01:35.000]  以致我們知道
[00:01:35.000 --> 00:01:40.000]  究竟家譜所帶來的訊息是什麼訊息
[00:01:40.000 --> 00:01:43.000]  那麼去下一篇吧
[00:01:43.000 --> 00:01:46.000]  這個位置,謝謝
[00:01:46.000 --> 00:01:48.000]  這個就是當我們在家譜的時候
[00:01:48.000 --> 00:01:49.000]  剛才你看的時候
[00:01:49.000 --> 00:01:53.000]  由亞伯拉罕的後裔
[00:01:53.000 --> 00:01:55.000]  大衛的子孫,耶穌基督的家譜
[00:01:55.000 --> 00:01:58.000]  是作為馬太福音的開頭
[00:01:58.000 --> 00:02:01.000]  但是我們試著看原文的安排
[00:02:01.000 --> 00:02:02.000]  原文的安排就是
[00:02:02.000 --> 00:02:04.000]  家譜,耶穌基督
[00:02:04.000 --> 00:02:05.000]  我翻譯為耶穌基督的家譜
[00:02:05.000 --> 00:02:09.000]  家譜,耶穌基督的子孫,大衛
[00:02:09.000 --> 00:02:12.000]  然後是亞伯拉罕後裔
[00:02:12.000 --> 00:02:14.000]  而你看到第十七節
[00:02:14.000 --> 00:02:17.000]  對應一個扇形的結構
[00:02:17.000 --> 00:02:20.000]  反過來,亞伯拉罕,大衛和基督
[00:02:20.000 --> 00:02:22.000]  是一個很工整
[00:02:22.000 --> 00:02:25.000]  不是亂寫的
[00:02:25.000 --> 00:02:28.000]  不是亞伯拉罕,大衛去到基督先的
[00:02:28.000 --> 00:02:30.000]  而反過來,你看一看
[00:02:30.000 --> 00:02:32.000]  我擺出來的圖片就看到
[00:02:32.000 --> 00:02:34.000]  其實是一個很漂亮的扇形結構
[00:02:34.000 --> 00:02:37.000]  亞伯拉罕在中間到大衛到基督
[00:02:37.000 --> 00:02:41.000]  去表達耶穌基督是誰
[00:02:41.000 --> 00:02:44.000]  如果你熟讀馬太福音的話
[00:02:44.000 --> 00:02:47.000]  馬太福音重複了大衛的子孫
[00:02:47.000 --> 00:02:49.000]  總共有十一次
[00:02:49.000 --> 00:02:52.000]  他要表達耶穌基督是誰
[00:02:52.000 --> 00:02:54.000]  十一次講大衛的子孫
[00:02:54.000 --> 00:02:57.000]  大衛的子孫為什麼這麼重要
[00:02:57.000 --> 00:03:04.000]  因為當大衛很想和耶穌基督建立聖殿的時候
[00:03:04.000 --> 00:03:07.000]  亞伯拉罕和大衛有一個約
[00:03:07.000 --> 00:03:09.000]  因為大衛之約
[00:03:09.000 --> 00:03:15.000]  他在十五二記下七章第十一節說
[00:03:15.000 --> 00:03:19.000]  我必使你安靜不被仇敵搞亂
[00:03:19.000 --> 00:03:24.000]  並且我耶和華應許你必為你建立家室
[00:03:24.000 --> 00:03:29.000]  你受掃滿足與你的列祖同睡的時候
[00:03:29.000 --> 00:03:33.000]  我必使你的後裔接觸你的位
[00:03:33.000 --> 00:03:35.000]  我必堅定你的國
[00:03:35.000 --> 00:03:41.000]  我必為我的名建造殿宇
[00:03:41.000 --> 00:03:45.000]  我必堅定你的國位直到永遠
[00:03:45.000 --> 00:03:47.000]  我要作他的父
[00:03:47.000 --> 00:03:49.000]  他要作我的子
[00:03:49.000 --> 00:03:51.000]  他若犯了罪
[00:03:51.000 --> 00:03:54.000]  我必用人的像責打他
[00:03:54.000 --> 00:03:56.000]  用人的鞭責罰他
[00:03:56.000 --> 00:04:00.000]  但我的慈愛仍不離開他
[00:04:00.000 --> 00:04:05.000]  像離開你面前所廢棄的掃羅一樣
[00:04:05.000 --> 00:04:08.000]  你的家和你的國
[00:04:08.000 --> 00:04:12.000]  也必在我面前永遠建立
[00:04:12.000 --> 00:04:16.000]  你的國也必堅定直到永遠
[00:04:16.000 --> 00:04:18.000]  在應許當中
[00:04:18.000 --> 00:04:20.000]  去應許耶和華應許大衛
[00:04:20.000 --> 00:04:22.000]  你的國是永遠長存
[00:04:22.000 --> 00:04:24.000]  你的國是要堅定
[00:04:24.000 --> 00:04:26.000]  有人接觸你的位
[00:04:26.000 --> 00:04:32.000]  是對大衛和以色列人應許的祝福
[00:04:32.000 --> 00:04:35.000]  所以在經文當中
[00:04:35.000 --> 00:04:38.000]  說明大衛的子孫是耶穌基督
[00:04:38.000 --> 00:04:42.000]  換言之說耶穌基督必然是承傳
[00:04:42.000 --> 00:04:45.000]  承接大衛的祝福
[00:04:45.000 --> 00:04:46.000]  大衛的約
[00:04:46.000 --> 00:04:52.000]  他會堅定大衛的王位和國度
[00:04:52.000 --> 00:04:56.000]  整個馬太福音
[00:04:56.000 --> 00:04:58.000]  說明十一次大衛的子孫
[00:04:58.000 --> 00:05:00.000]  其實已經足夠了
[00:05:00.000 --> 00:05:05.000]  已經知道承傳的國的時候
[00:05:05.000 --> 00:05:09.000]  為何又要寫上阿伯拉罕的後裔呢
[00:05:09.000 --> 00:05:12.000]  整本聖經有五個約
[00:05:12.000 --> 00:05:14.000]  一個是羅亞的約
[00:05:14.000 --> 00:05:16.000]  一個是大衛的約
[00:05:16.000 --> 00:05:18.000]  還有耶穌的約
[00:05:18.000 --> 00:05:19.000]  還有誰呢
[00:05:19.000 --> 00:05:21.000]  還有阿伯拉罕的約
[00:05:21.000 --> 00:05:24.000]  阿伯拉罕的約是什麼呢
[00:05:24.000 --> 00:05:27.000]  當我們回到一個很重要的經卷
[00:05:27.000 --> 00:05:30.000]  就是創世紀十二章一至三節
[00:05:30.000 --> 00:05:32.000]  記得說什麼嗎
[00:05:32.000 --> 00:05:34.000]  耶和華對阿伯拉罕說
[00:05:34.000 --> 00:05:36.000]  你要離開本地本族附加
[00:05:36.000 --> 00:05:39.000]  和我所要指示你的地方
[00:05:39.000 --> 00:05:41.000]  我必叫你成為大國
[00:05:41.000 --> 00:05:42.000]  我必賜福給你
[00:05:42.000 --> 00:05:44.000]  叫你的名為大
[00:05:44.000 --> 00:05:46.000]  你也要叫別人得福
[00:05:46.000 --> 00:05:47.000]  為你祝福的
[00:05:47.000 --> 00:05:48.000]  我必賜福與他
[00:05:48.000 --> 00:05:51.000]  那奏作你的我必奏作他
[00:05:51.000 --> 00:05:54.000]  地上的萬族都要因你得福
[00:05:54.000 --> 00:05:56.000]  這個約說明不單止
[00:05:56.000 --> 00:05:59.000]  阿伯拉罕有土地的應許
[00:05:59.000 --> 00:06:02.000]  更加說明祂的子孫的應許
[00:06:02.000 --> 00:06:06.000]  更重要祂的祝福和救贖的應許
[00:06:06.000 --> 00:06:07.000]  在當中
[00:06:07.000 --> 00:06:12.000]  換言之耶穌的家譜
[00:06:12.000 --> 00:06:15.000]  是從大衛的子孫而來
[00:06:15.000 --> 00:06:18.000]  從阿伯拉罕的後裔而來
[00:06:18.000 --> 00:06:22.000]  說明祂必定承接承傳承受
[00:06:22.000 --> 00:06:26.000]  在阿伯拉罕和大衛子孫這兩個約當中
[00:06:26.000 --> 00:06:31.000]  祂會土地
[00:06:31.000 --> 00:06:33.000]  無論是土地後裔
[00:06:33.000 --> 00:06:35.000]  和祝福救贖的應許
[00:06:35.000 --> 00:06:38.000]  臨到耶穌基督裡面的發生
[00:06:38.000 --> 00:06:42.000]  整個家譜很想說一件事
[00:06:42.000 --> 00:06:46.000]  就是耶穌基督是尼塞亞
[00:06:46.000 --> 00:06:50.000]  祂有一個名副其實
[00:06:50.000 --> 00:06:52.000]  或者是名正言順
[00:06:52.000 --> 00:06:57.000]  必然承受尼塞亞的身份當中
[00:06:57.000 --> 00:06:59.000]  如果若然沒有了阿伯拉罕
[00:06:59.000 --> 00:07:00.000]  沒有了大衛的話
[00:07:00.000 --> 00:07:02.000]  祂未必有合適的身份
[00:07:02.000 --> 00:07:03.000]  或者是正式的身份
[00:07:03.000 --> 00:07:05.000]  成為尼塞亞
[00:07:05.000 --> 00:07:08.000]  馬太福音要告訴他人
[00:07:08.000 --> 00:07:10.000]  告訴猶太人
[00:07:10.000 --> 00:07:11.000]  基督說尼塞亞
[00:07:11.000 --> 00:07:14.000]  就是耶穌基督了
[00:07:14.000 --> 00:07:18.000]  我不知道大家有沒有回鄉下
[00:07:18.000 --> 00:07:19.000]  有沒有一些族譜的
[00:07:19.000 --> 00:07:21.000]  還有沒有的
[00:07:21.000 --> 00:07:22.000]  有沒有的
[00:07:22.000 --> 00:07:23.000]  沒有的
[00:07:23.000 --> 00:07:24.000]  十四代
[00:07:24.000 --> 00:07:25.000]  很多代
[00:07:25.000 --> 00:07:26.000]  十四代十四代十四代
[00:07:26.000 --> 00:07:29.000]  加起來多少代多少代
[00:07:29.000 --> 00:07:30.000]  多少
[00:07:30.000 --> 00:07:32.000]  四十二我都記不到
[00:07:32.000 --> 00:07:34.000]  我極其量只記得五代
[00:07:34.000 --> 00:07:36.000]  因為我次次數目數到第五代
[00:07:36.000 --> 00:07:37.000]  再六代七代
[00:07:37.000 --> 00:07:40.000]  不知道在哪裏
[00:07:40.000 --> 00:07:42.000]  這麼漂亮的家譜
[00:07:42.000 --> 00:07:43.000]  祂告訴人
[00:07:43.000 --> 00:07:46.000]  耶穌基督是實至名歸
[00:07:46.000 --> 00:07:48.000]  祂是尼塞亞
[00:07:48.000 --> 00:07:50.000]  但是當你讀的時候
[00:07:50.000 --> 00:07:52.000]  這個家譜很多特別的東西
[00:07:52.000 --> 00:07:54.000]  其中一個留意的就是
[00:07:54.000 --> 00:07:56.000]  出現了紅色的字
[00:07:56.000 --> 00:07:59.000]  全部都是女人
[00:07:59.000 --> 00:08:00.000]  在家譜當中
[00:08:00.000 --> 00:08:04.000]  很少有女人的名字在當中
[00:08:04.000 --> 00:08:05.000]  我不知道你們的家譜
[00:08:05.000 --> 00:08:07.000]  有沒有女人的名字
[00:08:07.000 --> 00:08:08.000]  全部都是男人多一點
[00:08:08.000 --> 00:08:09.000]  你看古裝劇
[00:08:09.000 --> 00:08:12.000]  全部都是男士對不對
[00:08:12.000 --> 00:08:13.000]  全部都是女人
[00:08:13.000 --> 00:08:14.000]  都很稀奇
[00:08:14.000 --> 00:08:17.000]  為什麼一個猶太人的
[00:08:17.000 --> 00:08:19.000]  以色列人的家譜
[00:08:19.000 --> 00:08:21.000]  有女人的名字呢
[00:08:21.000 --> 00:08:23.000]  一個匪夷所思的事情
[00:08:23.000 --> 00:08:25.000]  再認真一點
[00:08:25.000 --> 00:08:27.000]  你要問馬太夫的作者
[00:08:27.000 --> 00:08:31.000]  為什麼要寫這五個女人呢
[00:08:31.000 --> 00:08:33.000]  哈瑪
[00:08:33.000 --> 00:08:36.000]  哈瑪因為她老公早死
[00:08:36.000 --> 00:08:38.000]  按猶太人的習俗
[00:08:38.000 --> 00:08:41.000]  弟弟要跟她同房
[00:08:41.000 --> 00:08:43.000]  要為哥哥立後
[00:08:43.000 --> 00:08:45.000]  不過弟弟奸詐
[00:08:45.000 --> 00:08:47.000]  沒有為哥哥立後
[00:08:47.000 --> 00:08:49.000]  所以死了
[00:08:49.000 --> 00:08:51.000]  第二個弟弟就是這樣
[00:08:51.000 --> 00:08:52.000]  跟著猶太人就覺得
[00:08:52.000 --> 00:08:53.000]  不要了
[00:08:53.000 --> 00:08:54.000]  再弄多一個兒子給他
[00:08:54.000 --> 00:08:56.000]  還是死了怎麼辦
[00:08:56.000 --> 00:08:58.000]  跟著跟哈瑪說
[00:08:58.000 --> 00:08:59.000]  你回家等我
[00:08:59.000 --> 00:09:01.000]  你等我一下再想想怎麼樣
[00:09:01.000 --> 00:09:03.000]  哈瑪就真的等一等
[00:09:03.000 --> 00:09:05.000]  越等越不行
[00:09:05.000 --> 00:09:08.000]  仍然都沒有人為我丈夫
[00:09:08.000 --> 00:09:10.000]  第一個哥哥去立後
[00:09:10.000 --> 00:09:12.000]  那怎麼辦呢
[00:09:12.000 --> 00:09:18.000]  跟著他就自己去扮妓女
[00:09:18.000 --> 00:09:22.000]  就跟他老爺發生關係
[00:09:22.000 --> 00:09:26.000]  那你覺得在猶太人的歷史
[00:09:26.000 --> 00:09:27.000]  在律法當中
[00:09:27.000 --> 00:09:30.000]  一個很明顯的戀倫的關係當中
[00:09:30.000 --> 00:09:34.000]  怎麼寫在歷史當中呢
[00:09:34.000 --> 00:09:35.000]  拉合
[00:09:35.000 --> 00:09:36.000]  拉合呢
[00:09:36.000 --> 00:09:39.000]  當以色列人攻打的時候
[00:09:39.000 --> 00:09:41.000]  有兩個探子
[00:09:41.000 --> 00:09:43.000]  進到城裡面的當中
[00:09:43.000 --> 00:09:44.000]  跟著就躲起來
[00:09:44.000 --> 00:09:46.000]  走到拉合的地方
[00:09:46.000 --> 00:09:47.000]  跟他立約
[00:09:47.000 --> 00:09:49.000]  你不要告訴敵人
[00:09:49.000 --> 00:09:51.000]  跟著你收起我
[00:09:51.000 --> 00:09:52.000]  讓我躲起來
[00:09:52.000 --> 00:09:53.000]  拉合說
[00:09:53.000 --> 00:09:54.000]  讓你躲起來
[00:09:54.000 --> 00:09:55.000]  但是你要答應我
[00:09:55.000 --> 00:09:57.000]  當你攻進來的時候
[00:09:57.000 --> 00:09:59.000]  你要救我和我父家
[00:09:59.000 --> 00:10:01.000]  那就達成一個協議
[00:10:01.000 --> 00:10:10.000]  於是就收起那兩個探子
[00:10:10.000 --> 00:10:12.000]  等風聲沒那麼緊的時候
[00:10:12.000 --> 00:10:13.000]  跟著就放回去
[00:10:13.000 --> 00:10:16.000]  讓以色列人能夠攻打這個城市
[00:10:16.000 --> 00:10:18.000]  是一個外邦的女子
[00:10:18.000 --> 00:10:21.000]  阿波阿斯
[00:10:21.000 --> 00:10:22.000]  路德
[00:10:22.000 --> 00:10:25.000]  還有阿哈是一個妓女
[00:10:25.000 --> 00:10:27.000]  阿波阿斯是誰呢
[00:10:27.000 --> 00:10:29.000]  路德本來是一個
[00:10:29.000 --> 00:10:33.000]  路德本來是一個什麼呢
[00:10:33.000 --> 00:10:34.000]  是一個外邦的女子
[00:10:34.000 --> 00:10:35.000]  是一個摩訶的女子
[00:10:35.000 --> 00:10:38.000]  是因為老爺也死了
[00:10:38.000 --> 00:10:39.000]  叔叔也死了
[00:10:39.000 --> 00:10:41.000]  自己的老公也死了
[00:10:41.000 --> 00:10:42.000]  全部都是寡婦
[00:10:42.000 --> 00:10:44.000]  俄比德就說
[00:10:44.000 --> 00:10:46.000]  接著路德就
[00:10:46.000 --> 00:10:51.000]  他的奶奶就說
[00:10:51.000 --> 00:10:53.000]  不如就散了
[00:10:53.000 --> 00:10:54.000]  你回自己的家
[00:10:54.000 --> 00:10:55.000]  不要跟我了
[00:10:55.000 --> 00:10:56.000]  路德說不行
[00:10:56.000 --> 00:10:57.000]  你去到哪裡我都要跟你
[00:10:57.000 --> 00:10:59.000]  你的神就是我的神
[00:10:59.000 --> 00:11:00.000]  你的國就是我的國
[00:11:00.000 --> 00:11:01.000]  我要跟到你為止
[00:11:01.000 --> 00:11:02.000]  有外邦的例子
[00:11:02.000 --> 00:11:05.000]  第六節
[00:11:05.000 --> 00:11:09.000]  大衛曹烏利亞的妻子所山鎖路門
[00:11:09.000 --> 00:11:10.000]  知道是誰嗎
[00:11:10.000 --> 00:11:16.000]  你要問為什麼作者要這樣做呢
[00:11:16.000 --> 00:11:17.000]  大家都知道的
[00:11:17.000 --> 00:11:18.000]  明眼人都知道的
[00:11:18.000 --> 00:11:20.000]  這是別事吧
[00:11:20.000 --> 00:11:23.000]  但是連說也不想說
[00:11:23.000 --> 00:11:24.000]  不提了
[00:11:24.000 --> 00:11:25.000]  太羞恥了
[00:11:25.000 --> 00:11:27.000]  為什麼呢
[00:11:27.000 --> 00:11:29.000]  大衛王竟然看中了
[00:11:29.000 --> 00:11:32.000]  他自己丈下的妻子
[00:11:32.000 --> 00:11:36.000]  同房完之後
[00:11:36.000 --> 00:11:38.000]  妻子阿別士都說
[00:11:38.000 --> 00:11:40.000]  我懷孕了怎麼辦
[00:11:40.000 --> 00:11:42.000]  就叫烏利亞來
[00:11:42.000 --> 00:11:45.000]  烏利亞你放假陪你太太吧
[00:11:45.000 --> 00:11:46.000]  想著直著這件事
[00:11:46.000 --> 00:11:48.000]  是你的兒子不是我的兒子
[00:11:48.000 --> 00:11:49.000]  但是烏利亞就說
[00:11:49.000 --> 00:11:51.000]  我怎麼可以這樣呢
[00:11:51.000 --> 00:11:53.000]  我的兄弟這麼忠心
[00:11:53.000 --> 00:11:54.000]  在外面打仗
[00:11:54.000 --> 00:11:55.000]  我在這裡做什麼
[00:11:55.000 --> 00:11:57.000]  我不可以因為這樣而休息
[00:11:57.000 --> 00:11:59.000]  但是仍然堅持服侍大衛王
[00:11:59.000 --> 00:12:01.000]  大衛王沒有辦法
[00:12:01.000 --> 00:12:03.000]  然後就跟這張說
[00:12:03.000 --> 00:12:05.000]  烏利亞在最前線
[00:12:05.000 --> 00:12:06.000]  有這麼危險就這麼危險
[00:12:06.000 --> 00:12:07.000]  讓他死了
[00:12:07.000 --> 00:12:09.000]  沒人知道
[00:12:09.000 --> 00:12:12.000]  但是上帝知道
[00:12:12.000 --> 00:12:14.000]  馬利亞不用說
[00:12:14.000 --> 00:12:17.000]  一個在當時的社會當中
[00:12:17.000 --> 00:12:20.000]  為什麼容讓一個未婚的人
[00:12:20.000 --> 00:12:24.000]  懷孕就來到
[00:12:24.000 --> 00:12:27.000]  為什麼未同約瑟行房
[00:12:27.000 --> 00:12:28.000]  就有個嬰兒
[00:12:28.000 --> 00:12:29.000]  是匪夷所思的
[00:12:29.000 --> 00:12:30.000]  什麼叫
[00:12:30.000 --> 00:12:32.000]  你想想就算已婚也好
[00:12:32.000 --> 00:12:33.000]  我們都不會覺得
[00:12:33.000 --> 00:12:35.000]  什麼叫被聖靈感恩呢
[00:12:35.000 --> 00:12:37.000]  因為超出我們所想
[00:12:37.000 --> 00:12:39.000]  所明白的事情
[00:12:39.000 --> 00:12:40.000]  馬利亞怎麼能夠
[00:12:40.000 --> 00:12:43.000]  未婚懷孕能夠嫁給約瑟呢
[00:12:43.000 --> 00:12:44.000]  所以你看得到
[00:12:44.000 --> 00:12:46.000]  耶穌整個家譜當中
[00:12:46.000 --> 00:12:48.000]  這五個女人
[00:12:48.000 --> 00:12:49.000]  其實帶來整個家譜
[00:12:49.000 --> 00:12:52.000]  是一些羞恥
[00:12:52.000 --> 00:12:53.000]  你又可以問
[00:12:53.000 --> 00:12:54.000]  為什麼不寫
[00:12:54.000 --> 00:12:56.000]  為什麼寫這五個女人不寫
[00:12:56.000 --> 00:12:59.000]  掃來 利伯加 拉赫那些族長
[00:12:59.000 --> 00:13:03.000]  族長的老婆要寫這幾個呢
[00:13:03.000 --> 00:13:05.000]  馬太福音
[00:13:05.000 --> 00:13:06.000]  你不是說
[00:13:06.000 --> 00:13:08.000]  想家譜應該光光彩彩
[00:13:08.000 --> 00:13:09.000]  光宗月祖
[00:13:09.000 --> 00:13:10.000]  說誰是做官
[00:13:10.000 --> 00:13:11.000]  誰是做醫生
[00:13:11.000 --> 00:13:12.000]  誰是做律師
[00:13:12.000 --> 00:13:14.000]  寫出來才這樣
[00:13:14.000 --> 00:13:15.000]  為什麼家譜當中
[00:13:15.000 --> 00:13:18.000]  要寫這些不見得光
[00:13:18.000 --> 00:13:26.000]  或者刻歷史給後人知道呢
[00:13:26.000 --> 00:13:27.000]  我想我們每個人
[00:13:27.000 --> 00:13:32.000]  都有自己的家庭故事
[00:13:32.000 --> 00:13:33.000]  有些故事
[00:13:33.000 --> 00:13:37.000]  可能不容易跟別人分享
[00:13:37.000 --> 00:13:42.000]  我想起我家
[00:13:42.000 --> 00:13:45.000]  我爸爸有八兄弟姐妹
[00:13:45.000 --> 00:13:47.000]  應該有九兄弟姐妹
[00:13:47.000 --> 00:13:49.000]  我九叔呢
[00:13:49.000 --> 00:13:53.000]  他跟我沒有什麼血緣關係
[00:13:53.000 --> 00:13:58.000]  他不是我爺爺親生的
[00:13:58.000 --> 00:14:00.000]  也不是我奶奶親生的
[00:14:00.000 --> 00:14:01.000]  又是九叔
[00:14:01.000 --> 00:14:03.000]  因為他買回來的
[00:14:03.000 --> 00:14:04.000]  買回來
[00:14:04.000 --> 00:14:05.000]  為什麼要買回來呢
[00:14:05.000 --> 00:14:08.000]  因為我奶奶是第二個奶奶
[00:14:08.000 --> 00:14:09.000]  不是我親生奶奶
[00:14:09.000 --> 00:14:11.000]  我奶奶早死
[00:14:11.000 --> 00:14:14.000]  我爺爺娶了第二個女人
[00:14:14.000 --> 00:14:17.000]  就是我奶奶
[00:14:17.000 --> 00:14:19.000]  我第一個奶奶有八個兒女
[00:14:19.000 --> 00:14:21.000]  人群馬狀
[00:14:21.000 --> 00:14:23.000]  我第二個奶奶年紀大了
[00:14:23.000 --> 00:14:25.000]  沒有兒子
[00:14:25.000 --> 00:14:28.000]  沒有兒子怎麼照顧人呢
[00:14:28.000 --> 00:14:30.000]  買了個男孩子回來
[00:14:30.000 --> 00:14:32.000]  成為他的兒子
[00:14:32.000 --> 00:14:34.000]  所謂叫做九叔
[00:14:34.000 --> 00:14:37.000]  不過這個叔呢
[00:14:37.000 --> 00:14:40.000]  從來都沒有跟我們住過
[00:14:40.000 --> 00:14:42.000]  也沒有跟他爸爸住過
[00:14:42.000 --> 00:14:45.000]  也沒有跟買回來的爸爸媽媽住過
[00:14:45.000 --> 00:14:50.000]  他住在我二奶奶的姐姐那裡
[00:14:50.000 --> 00:14:54.000]  可能我爺爺不喜歡多一個陌生人
[00:14:54.000 --> 00:14:55.000]  又不是親生的
[00:14:55.000 --> 00:14:57.000]  所以沒有跟他住
[00:14:57.000 --> 00:14:59.000]  我奶奶為什麼會買個兒子呢
[00:14:59.000 --> 00:15:00.000]  大家可能都會猜到
[00:15:00.000 --> 00:15:02.000]  就是我自己的名校母仔
[00:15:02.000 --> 00:15:04.000]  很噁心的
[00:15:04.000 --> 00:15:06.000]  很醜的
[00:15:06.000 --> 00:15:07.000]  很沒有光彩的
[00:15:07.000 --> 00:15:10.000]  記得有個兒子在那裡照顧
[00:15:10.000 --> 00:15:13.000]  不過這個兒子不是用來跟他生活
[00:15:13.000 --> 00:15:16.000]  這個兒子用來純粹在他的名下
[00:15:16.000 --> 00:15:18.000]  你試想像一下
[00:15:18.000 --> 00:15:21.000]  就是我九叔的心情
[00:15:21.000 --> 00:15:22.000]  你既買了我
[00:15:22.000 --> 00:15:24.000]  我屬於你的姓
[00:15:24.000 --> 00:15:27.000]  但是又不是跟你一起住
[00:15:27.000 --> 00:15:28.000]  其實那個感覺就是
[00:15:28.000 --> 00:15:30.000]  好像一個小朋友
[00:15:30.000 --> 00:15:33.000]  是要滿足大人那種需要
[00:15:33.000 --> 00:15:35.000]  那種榮耀
[00:15:35.000 --> 00:15:41.000]  成為他的榮耀的器皿一樣
[00:15:41.000 --> 00:15:44.000]  自此之後我發覺我九叔比較
[00:15:44.000 --> 00:15:47.000]  是因為要滿足人家的需要
[00:15:47.000 --> 00:15:48.000]  滿足人家的榮耀
[00:15:48.000 --> 00:15:51.000]  而成為他的犧牲品
[00:15:51.000 --> 00:15:55.000]  所以我九叔是沒有什麼自信的
[00:15:55.000 --> 00:15:58.000]  或者是沒有什麼存在價值的
[00:15:58.000 --> 00:16:03.000]  或者是沒有什麼自己重要的身份
[00:16:03.000 --> 00:16:08.000]  所以有時候都是很失縮這一個
[00:16:08.000 --> 00:16:11.000]  我們的祖宗
[00:16:11.000 --> 00:16:13.000]  很多時候做的事情
[00:16:13.000 --> 00:16:18.000]  帶來我們後人很多的影響在當中
[00:16:18.000 --> 00:16:22.000]  又說一下一個很出名的學者
[00:16:22.000 --> 00:16:23.000]  不知道大家有沒有聽過
[00:16:23.000 --> 00:16:25.000]  看過一本書叫做《牧宋》沒有
[00:16:25.000 --> 00:16:27.000]  有沒有看過
[00:16:27.000 --> 00:16:29.000]  即是大家不看中文書的
[00:16:29.000 --> 00:16:32.000]  有沒有聽過《龍應台》
[00:16:32.000 --> 00:16:36.000]  有了 那就有點學識了
[00:16:36.000 --> 00:16:37.000]  你看《龍應台》
[00:16:37.000 --> 00:16:39.000]  《龍應台》是一個很出名的學者
[00:16:39.000 --> 00:16:41.000]  他寫了很多本書
[00:16:41.000 --> 00:16:42.000]  我有買過的
[00:16:42.000 --> 00:16:43.000]  不過還沒有看
[00:16:43.000 --> 00:16:44.000]  叫《牧宋》
[00:16:44.000 --> 00:16:46.000]  其中一個故事說什麼呢
[00:16:46.000 --> 00:16:51.000]  他爸爸要載他回去大學工作
[00:16:51.000 --> 00:16:53.000]  載到門口的時候
[00:16:53.000 --> 00:16:55.000]  即是他不是由正門進
[00:16:55.000 --> 00:17:00.000]  是去到後門那裡就放下他的女兒
[00:17:00.000 --> 00:17:02.000]  當他放下他的女兒的時候
[00:17:02.000 --> 00:17:04.000]  他跟女兒說
[00:17:04.000 --> 00:17:06.000]  女兒我不可以在正門放下你
[00:17:06.000 --> 00:17:08.000]  我只可以在後門放下你
[00:17:08.000 --> 00:17:10.000]  因為我爸爸不配
[00:17:10.000 --> 00:17:11.000]  為什麼不配呢
[00:17:11.000 --> 00:17:15.000]  原來整個《龍應台》這個學者的爸爸
[00:17:15.000 --> 00:17:19.000]  整個家族當中都是為農民來的
[00:17:19.000 --> 00:17:21.000]  是做農夫的
[00:17:21.000 --> 00:17:23.000]  是耕種的
[00:17:23.000 --> 00:17:25.000]  你忽然間我的家族當中
[00:17:25.000 --> 00:17:28.000]  有一個是高材生成為博士的時候
