
[00:00:00.000 --> 00:00:02.840]  不知道大家有沒有種植的經驗呢?
[00:06:49.600 --> 00:06:52.920]  是不是神用他的神蹟
[00:06:52.920 --> 00:06:55.200]  來讓一些人看見卻不曉得
[00:06:55.200 --> 00:06:58.000]  聽見卻不明白
[00:06:58.000 --> 00:07:00.840]  以致他們不能夠信耶穌得救呢
[00:07:00.840 --> 00:07:03.520]  是不是這個意思呢
[00:07:03.520 --> 00:07:04.000]  不知道記不記得
[00:07:04.000 --> 00:07:07.160]  但是我跟大家講了很多次
[00:07:07.160 --> 00:07:08.360]  當我們看到一兩節經文
[00:07:08.360 --> 00:07:10.520]  很難理解的時候要怎樣
[00:07:10.520 --> 00:07:12.680]  我們一定要看經文的上文下理
[00:07:12.680 --> 00:07:13.600]  以及什麼
[00:07:13.600 --> 00:07:16.200]  以及按照整體聖經一致的教導
[00:07:16.200 --> 00:07:17.120]  去理解
[00:07:17.120 --> 00:07:19.520]  某一兩節很難理解的經文
[00:07:19.520 --> 00:07:20.480]  是不是
[00:07:20.480 --> 00:07:22.000]  好了 我們來看
[00:07:22.000 --> 00:07:23.440]  耶穌講這個比喻的時候
[00:07:23.440 --> 00:07:26.160]  那群群眾是有什麼人在裡面
[00:07:26.160 --> 00:07:27.080]  很明顯
[00:07:27.080 --> 00:07:29.560]  有一些跟隨耶穌的人
[00:07:29.560 --> 00:07:30.560]  還有一些什麼
[00:07:30.560 --> 00:07:32.280]  很想聽耶穌教導
[00:07:32.280 --> 00:07:34.520]  或者是得到醫治的人
[00:07:34.520 --> 00:07:35.600]  也有一些什麼
[00:07:35.600 --> 00:07:41.120]  也有一些很好奇想看神蹟的人
[00:07:41.120 --> 00:07:42.600]  也有一些什麼
[00:07:42.600 --> 00:07:45.720]  也有一些對耶穌有敵意的人
[00:07:45.720 --> 00:07:46.880]  覺得耶穌是一個什麼
[00:07:46.880 --> 00:07:48.360]  麻煩製造者
[00:07:48.360 --> 00:07:48.960]  為什麼
[00:07:48.960 --> 00:07:49.880]  記不記得上個星期
[00:07:49.880 --> 00:07:51.760]  我說第二章的時候
[00:07:51.760 --> 00:07:53.120]  那些宗教領袖怎麼樣
[00:07:53.120 --> 00:07:56.560]  覺得耶穌是說了淺妄的話
[00:07:56.560 --> 00:07:57.640]  因為他說
[00:07:57.640 --> 00:08:00.600]  你的罪可以得著赦免
[00:08:00.600 --> 00:08:02.120]  只是神蹟可以赦免罪而已
[00:08:02.120 --> 00:08:03.080]  耶穌這樣說的時候
[00:08:03.080 --> 00:08:05.560]  耶穌就是一個講淺妄說話的人
[00:08:05.560 --> 00:08:07.920]  好了 到第三章的時候
[00:08:07.920 --> 00:08:09.520]  第四章之前那章就是
[00:08:09.520 --> 00:08:13.560]  當耶穌去將一個烏鬼驅趕出去的時候
[00:08:13.560 --> 00:08:15.560]  來了很多耶路撒冷的文兆
[00:08:15.560 --> 00:08:16.480]  他們說什麼
[00:08:16.480 --> 00:08:19.600]  這個人是靠著鬼王趕鬼的
[00:08:19.600 --> 00:08:22.480]  你以為他真的從神而來的嗎
[00:08:22.480 --> 00:08:24.000]  換言之
[00:08:24.000 --> 00:08:25.080]  在群眾裡面
[00:08:25.080 --> 00:08:27.480]  特別有一幫宗教領袖
[00:08:27.480 --> 00:08:30.040]  他們認定了這個耶穌
[00:08:30.040 --> 00:08:31.360]  並不是從神而來
[00:08:31.360 --> 00:08:34.240]  認定了這個耶穌是一個知事分子
[00:08:34.240 --> 00:08:34.800]  為什麼
[00:08:34.800 --> 00:08:36.360]  因為他跟罪人一起吃飯
[00:08:36.360 --> 00:08:38.040]  一起交往
[00:08:38.040 --> 00:08:41.440]  這個耶穌破壞了安息日的規條
[00:08:41.440 --> 00:08:44.800]  這個耶穌說了一些淺妄的話
[00:08:44.800 --> 00:08:47.360]  所以無論耶穌說什麼
[00:08:47.360 --> 00:08:53.920]  這幫人聽不入耳
[00:08:53.920 --> 00:08:55.160]  更加不要說
[00:08:55.160 --> 00:08:58.160]  他們會相信耶穌的話
[00:08:58.160 --> 00:09:03.400]  而我們看回當時耶穌年代幾百年之前的以塞亞先知
[00:09:03.400 --> 00:09:06.520]  其實他所面對當時的處境是差不多的
[00:09:06.520 --> 00:09:07.000]  為什麼
[00:09:07.000 --> 00:09:08.040]  因為他所面對
[00:09:08.040 --> 00:09:10.400]  他從那幫百姓來說的時候
[00:09:10.400 --> 00:09:11.480]  這幫百姓是什麼
[00:09:11.480 --> 00:09:14.720]  這幫百姓是一間遠離神
[00:09:14.720 --> 00:09:16.800]  叛逆的百姓
[00:09:16.800 --> 00:09:20.240]  到了一個地步神要準備懲罰他們
[00:09:20.240 --> 00:09:20.840]  因為什麼
[00:09:20.840 --> 00:09:22.200]  因為以塞亞書說到
[00:09:22.200 --> 00:09:26.000]  他們厭棄萬軍之耶和華的訓誨
[00:09:26.000 --> 00:09:30.040]  藐視以色列聖者的言語
[00:09:30.040 --> 00:09:31.400]  換言之
[00:09:31.400 --> 00:09:33.160]  無論耶穌還是以塞亞
[00:09:33.160 --> 00:09:36.560]  他們都面對著同一個群眾
[00:09:36.560 --> 00:09:38.920]  這幫群眾是定義
[00:09:38.920 --> 00:09:43.280]  來去不聽神的話
[00:09:43.280 --> 00:09:45.040]  也由於這樣
[00:09:45.040 --> 00:09:47.760]  他們看到卻是不曉得
[00:09:47.760 --> 00:09:50.560]  聽到卻是不明白
[00:09:50.560 --> 00:09:55.520]  這個就是保羅在羅馬書裡所說的
[00:09:55.520 --> 00:09:57.240]  羅馬書上保羅說
[00:09:57.240 --> 00:09:59.200]  因為這幫叛逆的人
[00:09:59.200 --> 00:10:01.080]  雖然他們知道神
[00:10:01.080 --> 00:10:04.600]  卻不當作神榮耀他
[00:10:04.600 --> 00:10:05.880]  也不感謝他
[00:10:05.880 --> 00:10:07.840]  他們的思念變為虛妄
[00:10:07.840 --> 00:10:09.640]  無知的心就昏暗了
[00:10:09.640 --> 00:10:10.520]  所以
[00:10:10.520 --> 00:10:12.400]  所以神如何
[00:10:12.400 --> 00:10:16.960]  任憑他們請著心裡的情慾行污穢的事
[00:10:16.960 --> 00:10:21.680]  神任憑他們放縱可羞恥的情慾
[00:10:21.680 --> 00:10:27.400]  神任憑他們傳邪癖的心
[00:10:27.400 --> 00:10:29.920]  當然不是每一個人都是這樣
[00:10:29.920 --> 00:10:30.600]  我想問問
[00:10:30.600 --> 00:10:33.600]  如果你是當中的一個
[00:10:33.600 --> 00:10:36.360]  你聽得明白這個比喻的表面意思嗎
[00:10:36.360 --> 00:10:37.800]  很明顯
[00:10:37.800 --> 00:10:39.840]  但是你卻是不明白
[00:10:39.840 --> 00:10:42.480]  這個比喻背後真正要帶出的信息
[00:10:42.480 --> 00:10:44.240]  你會怎樣
[00:10:44.240 --> 00:10:46.640]  你會怎樣
[00:10:46.640 --> 00:10:49.000]  我不知道當時聽耶穌
[00:10:49.000 --> 00:10:50.720]  這個比喻之後的那幫人
[00:10:50.720 --> 00:10:52.360]  有沒有人馬上提出
[00:10:52.360 --> 00:10:54.600]  問一問耶穌你究竟這個比喻
[00:10:54.600 --> 00:10:56.160]  背後的意思是什麼
[00:10:56.160 --> 00:10:57.560]  我相信沒有
[00:10:57.560 --> 00:10:58.360]  因為如果不是
[00:10:58.360 --> 00:11:01.920]  也不會在門徒私底下才知道的時候
[00:11:01.920 --> 00:11:03.600]  才再問耶穌是不是
[00:11:03.600 --> 00:11:04.520]  所以我相信
[00:11:04.520 --> 00:11:05.400]  在這個故事裡面
[00:11:05.400 --> 00:11:07.640]  我相信可以學到一個很重要的功課
[00:11:07.640 --> 00:11:08.320]  什麼功課
[00:11:08.320 --> 00:11:09.840]  就是當我們聽神的話
[00:11:09.840 --> 00:11:12.720]  我們不明白的時候
[00:11:12.720 --> 00:11:14.720]  不要放棄
[00:11:14.720 --> 00:11:15.840]  不要疑惑
[00:11:15.840 --> 00:11:18.280]  也不要因此而失去信心
[00:11:18.280 --> 00:11:19.080]  要怎樣
[00:11:19.080 --> 00:11:21.080]  尋問
[00:11:21.080 --> 00:11:22.000]  耶穌說得很清楚
[00:11:22.000 --> 00:11:23.960]  耶穌應許我們
[00:11:23.960 --> 00:11:26.960]  凡祈求的就得獎
[00:11:26.960 --> 00:11:31.000]  凡尋找的就尋見
[00:11:31.000 --> 00:11:34.040]  敲門的就會及他開門
[00:11:34.040 --> 00:11:37.160]  這是主耶穌的一個應許
[00:11:37.160 --> 00:11:41.160]  所以在這裡容許我為我們教會的事工賣廣告
[00:11:41.160 --> 00:11:44.280]  我們每逢星期三也有祈禱會和茶經班
[00:11:44.280 --> 00:11:45.880]  很鼓勵大家
[00:11:45.880 --> 00:11:50.600]  讀經與祈禱是基督徒成長的必要因素
[00:11:50.600 --> 00:11:55.320]  所以很盼望大家能夠參與網上的祈禱會和茶經
[00:11:55.320 --> 00:11:57.640]  讓我們投入神的家
[00:11:57.640 --> 00:12:00.280]  用禱告來托著神家裡面的工作
[00:12:00.280 --> 00:12:04.680]  用讀經來將我們跟神的關係拉近
[00:12:04.680 --> 00:12:06.840]  更加明白神的心意
[00:12:06.840 --> 00:12:07.800]  祈禱讀經
[00:12:07.800 --> 00:12:08.520]  再說一次
[00:12:08.520 --> 00:12:14.040]  是神讓人成長的一個不能缺少的因素
[00:12:14.040 --> 00:12:16.360]  所以邀請大家來參加
[00:12:16.360 --> 00:12:18.520]  我們再看一看
[00:12:18.520 --> 00:12:22.600]  究竟這個比喻的真正意思是什麼呢?
[00:12:22.600 --> 00:12:27.240]  總之是代表著神的道
[00:12:27.240 --> 00:12:29.480]  而比喻裡面的四種的彌討
[00:12:29.480 --> 00:12:38.120]  就代表著人的內心如何的接收和回應神的話語
[00:12:38.120 --> 00:12:42.840]  聖經或者是福音那個對人的果效
[00:12:42.840 --> 00:12:47.560]  很大程度上是視乎落在什麼類型的土壤
[00:12:47.560 --> 00:12:51.480]  落在什麼類型的心田裡面
[00:12:51.480 --> 00:12:53.800]  第一種的彌討
[00:12:53.800 --> 00:12:56.200]  這個比喻裡面說到在路邊
[00:12:56.200 --> 00:12:58.600]  第一種的彌討就是指路邊的彌討
[00:12:58.600 --> 00:13:01.480]  總之跌落在路邊的彌討的時候
[00:13:01.480 --> 00:13:02.200]  其實不是彌討
[00:13:02.200 --> 00:13:03.640]  路邊就是不是彌
[00:13:03.640 --> 00:13:08.040]  鳥走過來就立刻拿出來吃
[00:13:08.040 --> 00:13:10.360]  這種的彌討
[00:13:10.360 --> 00:13:13.320]  其實就是代表著一些根本對福音對神的懷疑
[00:13:13.320 --> 00:13:15.160]  完全沒有興趣的人
[00:13:15.160 --> 00:13:16.280]  他們不會花時間
[00:13:16.280 --> 00:13:22.760]  也不會花精力來尋問理解明白神的說話
[00:13:22.760 --> 00:13:25.960]  我記得有一次我認識了一個男士
[00:13:25.960 --> 00:13:28.040]  在我們的外展活動裡
[00:13:28.040 --> 00:13:29.960]  所以我們的外展活動很多機會
[00:13:29.960 --> 00:13:32.200]  讓我們接觸未信的朋友
[00:13:32.200 --> 00:13:33.800]  我認識了這個人之後
[00:13:33.800 --> 00:13:35.960]  跟他建立了關係
[00:13:35.960 --> 00:13:38.200]  我也覺得他很尊重我
[00:13:38.200 --> 00:13:41.960]  有一次我找到一個機會跟他傳福音
[00:13:41.960 --> 00:13:46.120]  他也很有耐性聽我從頭說到尾
[00:13:46.120 --> 00:13:47.960]  但是我從他的眼神
[00:13:47.960 --> 00:13:48.600]  從他的臉部
[00:13:48.600 --> 00:13:49.640]  從他的身體語言
[00:13:49.640 --> 00:13:50.360]  我做輔導的
[00:13:50.360 --> 00:13:52.360]  我知道他的身體語言告訴我
[00:13:52.360 --> 00:13:55.320]  他根本沒有興趣聽福音
[00:13:55.320 --> 00:13:56.280]  但是他尊重我
[00:13:56.280 --> 00:13:57.800]  等我說完
[00:13:57.800 --> 00:13:59.240]  他完全沒有興趣
[00:13:59.240 --> 00:14:00.680]  所以很明顯在那一刻裡面
[00:14:00.680 --> 00:14:05.480]  這個人其實那個心就是路邊的彌討
[00:14:05.480 --> 00:14:07.080]  不過大家留意一下
[00:14:07.080 --> 00:14:08.120]  大家留意得很清楚
[00:14:08.120 --> 00:14:09.560]  很重要的分別在這裡
[00:14:09.560 --> 00:14:11.560]  這個比喻其實就告訴我們
[00:14:11.560 --> 00:14:14.280]  四種的心態
[00:14:14.280 --> 00:14:17.080]  怎麼來都是接收要回應神的話語
[00:14:17.080 --> 00:14:19.480]  但是這個比喻並不是說
[00:14:19.480 --> 00:14:23.960]  每一個人只是屬於一種的彌討
[00:14:23.960 --> 00:14:25.080]  意思就是說
[00:14:25.080 --> 00:14:28.520]  你今天是這個路邊的彌討
[00:14:28.520 --> 00:14:31.080]  不是代表你以後都是路邊的彌討
[00:14:31.080 --> 00:14:32.120]  因為神的憐憫
[00:14:32.120 --> 00:14:33.160]  神的時間來到的時候
[00:14:33.160 --> 00:14:37.080]  神可以將一個人的心態來改變
[00:14:37.080 --> 00:14:38.120]  我記得我很久之前
[00:14:38.120 --> 00:14:41.000]  看了一本書叫做Unchristian
[00:14:41.000 --> 00:14:41.720]  我不敢肯定
[00:14:41.720 --> 00:14:43.800]  我估計那個中文翻譯本
[00:14:43.800 --> 00:14:46.920]  應該叫做《論盡基督徒》
[00:14:46.920 --> 00:14:47.880]  在這本書裡面
[00:14:47.880 --> 00:14:51.320]  我看到一個例子
[00:14:51.320 --> 00:14:55.240]  來講出基督徒應該要很檢討的地方
[00:14:55.240 --> 00:14:56.440]  它講到有些基督徒
[00:14:56.440 --> 00:14:57.720]  當我傳福音的時候
[00:14:57.720 --> 00:14:59.000]  向一些人傳福音
[00:14:59.000 --> 00:15:01.160]  我發覺那個人不信耶穌
[00:15:01.160 --> 00:15:03.000]  他們怎樣
[00:15:03.000 --> 00:15:07.400]  馬上將他們的時間精力
[00:15:07.400 --> 00:15:09.400]  去下一個傳福音的目標
[00:15:09.400 --> 00:15:11.080]  那之前那個呢
[00:15:11.080 --> 00:15:11.960]  疏遠他
[00:15:11.960 --> 00:15:13.560]  不理他
[00:15:13.560 --> 00:15:14.840]  不要說再關心他
[00:15:14.840 --> 00:15:16.680]  不要說再愛他
[00:15:16.680 --> 00:15:19.720]  其實這是一個很大的問題
[00:15:19.720 --> 00:15:21.000]  一個很差的見證
[00:15:21.000 --> 00:15:23.320]  我們傳福音不是為了
[00:15:23.320 --> 00:15:25.640]  不是單是為了那個人要得著福音
[00:15:25.640 --> 00:15:26.680]  我們傳福音為什麼
[00:15:26.680 --> 00:15:29.240]  因為我們得著這個愛的生命
[00:15:29.240 --> 00:15:31.800]  因為我們需要領受神的話語
[00:15:31.800 --> 00:15:34.120]  就是將神的福音傳開去
[00:15:34.120 --> 00:15:35.240]  這是一個愛的表現
[00:15:35.240 --> 00:15:37.000]  一個生命自然的流露
[00:15:37.000 --> 00:15:38.760]  並不是一個功利的主義
[00:15:38.760 --> 00:15:40.440]  如果當傳福音成為一個功利
[00:15:40.440 --> 00:15:42.120]  你信耶穌的我就愛你
[00:15:42.120 --> 00:15:43.480]  你不信耶穌就走到一旁
[00:15:43.480 --> 00:15:45.240]  我向另一個傳福音
[00:15:45.240 --> 00:15:47.080]  這是完全的錯誤
[00:15:47.080 --> 00:15:51.880]  所以今天是路邊的泥土
[00:15:51.880 --> 00:15:52.840]  今天他不信耶穌
[00:15:52.840 --> 00:15:54.760]  我們繼續去愛他
[00:15:54.760 --> 00:15:56.200]  繼續向他傳福音
[00:15:56.200 --> 00:15:56.760]  是吧
[00:15:56.760 --> 00:15:57.640]  因為神有一天
[00:15:57.640 --> 00:15:58.360]  當時間到
[00:15:58.360 --> 00:15:59.480]  當神的年輪到的時候
[00:15:59.480 --> 00:16:00.760]  神會改變
[00:16:00.760 --> 00:16:01.800]  我們看第二種泥土
[00:16:01.800 --> 00:16:04.120]  第二種泥土就是淺土的泥土
[00:16:04.120 --> 00:16:04.920]  淺土是什麼
[00:16:04.920 --> 00:16:05.720]  淺土很明顯
[00:16:05.720 --> 00:16:07.640]  根也是淺土
[00:16:07.640 --> 00:16:09.640]  所以當日頭出來的時候
[00:16:09.640 --> 00:16:12.360]  根很快就會被曬死
[00:16:12.360 --> 00:16:13.080]  我記得有一次
[00:16:13.080 --> 00:16:16.840]  我在英文班裡認識了一對夫婦
[00:16:16.840 --> 00:16:18.920]  這對夫婦很友善的
[00:16:18.920 --> 00:16:21.560]  我就邀請他們回教會
[00:16:21.560 --> 00:16:23.480]  他們也真的跟著回教會
[00:16:23.480 --> 00:16:24.520]  我也找到一個機會
