
[00:00:00.000 --> 00:00:07.000]  其實我本來都掙扎二秒拉個車籠
[00:08:01.000 --> 00:08:03.000]  剛剛有十萬元
[00:08:03.000 --> 00:08:05.000]  我就把我的十萬元
[00:08:05.000 --> 00:08:07.000]  給了他
[00:08:07.000 --> 00:08:08.000]  要不要啊
[00:08:08.000 --> 00:08:09.000]  他說沒問題
[00:08:09.000 --> 00:08:10.000]  是不是
[00:08:10.000 --> 00:08:11.000]  其實我後來都後悔
[00:08:11.000 --> 00:08:13.000]  不如就給他幾萬元就算了
[00:08:13.000 --> 00:08:15.000]  不過良心過意不去
[00:08:15.000 --> 00:08:16.000]  所以就
[00:08:16.000 --> 00:08:17.000]  叫他買回來
[00:08:17.000 --> 00:08:18.000]  很感恩
[00:08:18.000 --> 00:08:20.000]  可以跟大家分享
[00:08:20.000 --> 00:08:21.000]  為什麼這麼說
[00:08:21.000 --> 00:08:25.000]  原來神總是有祂的時間的
[00:08:25.000 --> 00:08:26.000]  我們學習到
[00:08:26.000 --> 00:08:28.000]  真的當我們跟隨祂的時候
[00:08:28.000 --> 00:08:30.000]  原來上帝這麼好
[00:08:30.000 --> 00:08:31.000]  所以
[00:08:31.000 --> 00:08:32.000]  有這麼好的東西
[00:08:32.000 --> 00:08:34.000]  有什麼理由不跟大家分享
[00:08:34.000 --> 00:08:35.000]  是不是
[00:08:35.000 --> 00:08:36.000]  今天要談的
[00:08:36.000 --> 00:08:37.000]  今天的題目
[00:08:37.000 --> 00:08:39.000]  為何需要耶穌
[00:08:39.000 --> 00:08:40.000]  我才明白
[00:08:40.000 --> 00:08:41.000]  我當然可以
[00:08:41.000 --> 00:08:43.000]  去偷窺拐騙
[00:08:43.000 --> 00:08:45.000]  去人家找些錢回來
[00:08:45.000 --> 00:08:46.000]  都可以
[00:08:46.000 --> 00:08:47.000]  不是不行
[00:08:47.000 --> 00:08:49.000]  不過我就學習跟隨耶穌
[00:08:49.000 --> 00:08:50.000]  為什麼
[00:08:50.000 --> 00:08:52.000]  今天這段經文
[00:08:52.000 --> 00:08:53.000]  在洋方四章
[00:08:53.000 --> 00:08:54.000]  四子二十六節
[00:08:54.000 --> 00:08:55.000]  就說到
[00:08:55.000 --> 00:08:58.000]  今天耶穌來這世上
[00:08:58.000 --> 00:08:59.000]  當然是拯救我們
[00:08:59.000 --> 00:09:00.000]  每一個位置
[00:09:00.000 --> 00:09:03.000]  但是為什麼要拯救我們呢
[00:09:03.000 --> 00:09:04.000]  我將這段經文
[00:09:04.000 --> 00:09:06.000]  讀一次給大家聽
[00:09:06.000 --> 00:09:07.000]  因為時間不夠
[00:09:07.000 --> 00:09:10.000]  我不可以逐一跟大家分析
[00:09:10.000 --> 00:09:11.000]  不過讀一次給大家聽
[00:09:11.000 --> 00:09:12.000]  讓你有些印象
[00:09:12.000 --> 00:09:13.000]  這個故事
[00:09:13.000 --> 00:09:15.000]  洋方第四章
[00:09:15.000 --> 00:09:17.000]  剛剛就耶穌第三章
[00:09:17.000 --> 00:09:19.000]  講了上個年度
[00:09:19.000 --> 00:09:20.000]  我來跟大家分享
[00:09:20.000 --> 00:09:21.000]  記得嗎
[00:09:21.000 --> 00:09:22.000]  三章上六節怎麼說
[00:09:22.000 --> 00:09:24.000]  神愛世人
[00:09:24.000 --> 00:09:25.000]  一起讀
[00:09:25.000 --> 00:09:28.000]  甚至將他的獨生子刺激他們
[00:09:28.000 --> 00:09:30.000]  叫一切信他的
[00:09:30.000 --> 00:09:31.000]  不致滅亡
[00:09:31.000 --> 00:09:33.000]  反德永生
[00:09:33.000 --> 00:09:34.000]  你想不到吧
[00:09:34.000 --> 00:09:35.000]  所以講完之後
[00:09:35.000 --> 00:09:39.000]  第四章就付諸於行動
[00:09:39.000 --> 00:09:40.000]  所以第四章
[00:09:40.000 --> 00:09:43.000]  大家看看一開始
[00:09:43.000 --> 00:09:44.000]  我讀給大家聽
[00:09:44.000 --> 00:09:45.000]  一時間過來
[00:09:45.000 --> 00:09:47.000]  他說
[00:09:47.000 --> 00:09:49.000]  耶穌
[00:09:49.000 --> 00:09:50.000]  原文是他媽必須
[00:09:50.000 --> 00:09:52.000]  不過之前在說耶穌
[00:09:52.000 --> 00:09:53.000]  必須經過撒瑪利亞
[00:09:53.000 --> 00:09:56.000]  於是到了撒瑪利亞一座城
[00:09:56.000 --> 00:09:57.000]  名叫聚家
[00:09:57.000 --> 00:09:58.000]  靠近阿哥
[00:09:58.000 --> 00:10:01.000]  被他兒子約釋了那塊地
[00:10:01.000 --> 00:10:02.000]  這裡有個井
[00:10:02.000 --> 00:10:05.000]  耶穌因為走路
[00:10:05.000 --> 00:10:07.000]  就坐在井旁
[00:10:07.000 --> 00:10:08.000]  特別到了什麼時候
[00:10:08.000 --> 00:10:11.000]  那時若有正午
[00:10:11.000 --> 00:10:13.000]  在這個時候
[00:10:13.000 --> 00:10:15.000]  有一個撒瑪利亞夫人
[00:10:15.000 --> 00:10:17.000]  來打水
[00:10:17.000 --> 00:10:18.000]  耶穌對他說
[00:10:18.000 --> 00:10:21.000]  請你給我水寒
[00:10:21.000 --> 00:10:23.000]  為什麼耶穌需要找他幫忙呢
[00:10:23.000 --> 00:10:24.000]  這裡給我看到
[00:10:24.000 --> 00:10:27.000]  那時門徒進城買食
[00:10:27.000 --> 00:10:30.000]  他們要照顧他們一些
[00:10:30.000 --> 00:10:32.000]  身體的需要
[00:10:32.000 --> 00:10:35.000]  撒瑪利亞的夫人對他說
[00:10:35.000 --> 00:10:37.000]  你既是猶太人
[00:10:37.000 --> 00:10:39.000]  怎麼向一個撒瑪利亞人
[00:10:39.000 --> 00:10:40.000]  要水寒呢
[00:10:40.000 --> 00:10:44.000]  原來猶太人和撒瑪利亞人
[00:10:44.000 --> 00:10:48.000]  是沒有來往的
[00:10:48.000 --> 00:10:50.000]  接著
[00:10:50.000 --> 00:10:52.000]  對話正在開始
[00:10:52.000 --> 00:10:54.000]  耶穌回答說
[00:10:54.000 --> 00:10:56.000]  你若知道神的恩賜
[00:10:56.000 --> 00:11:00.000]  我對你的說話給水寒的是誰
[00:11:00.000 --> 00:11:02.000]  你必早求他
[00:11:02.000 --> 00:11:08.000]  他也必早給了你活水
[00:11:08.000 --> 00:11:10.000]  夫人說
[00:11:10.000 --> 00:11:11.000]  先生
[00:11:11.000 --> 00:11:13.000]  大家留心
[00:11:13.000 --> 00:11:16.000]  開始從猶太人開始升級了
[00:11:16.000 --> 00:11:18.000]  開始叫他做先生了
[00:11:18.000 --> 00:11:19.000]  會不會有打水的氣
[00:11:19.000 --> 00:11:20.000]  他井又深
[00:11:20.000 --> 00:11:22.000]  你從哪裡得活水呢
[00:11:22.000 --> 00:11:24.000]  他說我們的祖宗阿閣
[00:11:24.000 --> 00:11:25.000]  將這個井給我們
[00:11:25.000 --> 00:11:27.000]  他自己的兒子和生育兵
[00:11:27.000 --> 00:11:29.000]  都渴這個井裡的水
[00:11:29.000 --> 00:11:30.000]  難道
[00:11:30.000 --> 00:11:31.000]  問題又來了
[00:11:31.000 --> 00:11:34.000]  你給他還大嗎
[00:11:34.000 --> 00:11:37.000]  耶穌回答說
[00:11:37.000 --> 00:11:43.000]  凡渴這水的還要再渴
[00:11:43.000 --> 00:11:45.000]  人若渴我所賜的水
[00:11:45.000 --> 00:11:48.000]  就永遠不渴
[00:11:48.000 --> 00:11:49.000]  我所賜的水
[00:11:49.000 --> 00:11:56.000]  要再渴就成為泉源直湧到永生
[00:11:56.000 --> 00:11:58.000]  精不精
[00:11:58.000 --> 00:12:00.000]  你看看這夫人有什麼反應
[00:12:00.000 --> 00:12:01.000]  夫人說
[00:12:01.000 --> 00:12:02.000]  先生先生
[00:12:02.000 --> 00:12:04.000]  請把這水賜給我
[00:12:04.000 --> 00:12:05.000]  叫我不渴
[00:12:05.000 --> 00:12:08.000]  也不用這麼遠打水
[00:12:08.000 --> 00:12:10.000]  原來他也挺辛苦的
[00:12:10.000 --> 00:12:12.000]  不過精彩的地方就是
[00:12:12.000 --> 00:12:15.000]  他還在想一些身體的需要
[00:12:15.000 --> 00:12:17.000]  他想不到耶穌在將身體的需要
[00:12:17.000 --> 00:12:24.000]  慢慢變成心靈的需要
[00:12:24.000 --> 00:12:28.000]  接著耶穌厲害
[00:12:28.000 --> 00:12:33.000]  你去叫你的丈夫也到這裏來
[00:12:33.000 --> 00:12:35.000]  是嗎
[00:12:35.000 --> 00:12:36.000]  丈夫有什麼事呢
[00:12:36.000 --> 00:12:37.000]  是嗎
[00:12:37.000 --> 00:12:38.000]  所以說耶穌
[00:12:38.000 --> 00:12:39.000]  接著夫人說
[00:12:39.000 --> 00:12:40.000]  我沒有丈夫
[00:12:40.000 --> 00:12:42.000]  耶穌馬上回答
[00:12:42.000 --> 00:12:43.000]  耶穌說
[00:12:43.000 --> 00:12:45.000]  你說沒有丈夫是不錯的
[00:12:45.000 --> 00:12:48.000]  因為你已經有五個丈夫
[00:12:48.000 --> 00:12:51.000]  你現在有並不是你的丈夫
[00:12:51.000 --> 00:12:56.000]  你者或是真的
[00:12:56.000 --> 00:12:58.000]  夫人說
[00:12:58.000 --> 00:12:59.000]  先生
[00:12:59.000 --> 00:13:00.000]  我看出你
[00:13:00.000 --> 00:13:03.000]  你是先知
[00:13:03.000 --> 00:13:04.000]  馬上想想
[00:13:04.000 --> 00:13:06.000]  先知可以幫他回答什麼問題
[00:13:06.000 --> 00:13:08.000]  神學上的問題
[00:13:08.000 --> 00:13:09.000]  你看他怎麼問
[00:13:09.000 --> 00:13:11.000]  我們的祖宗在這個山上
[00:13:11.000 --> 00:13:12.000]  禮拜
[00:13:12.000 --> 00:13:13.000]  你們都說
[00:13:13.000 --> 00:13:15.000]  叮噹禮拜的地方是在那裏
[00:13:15.000 --> 00:13:17.000]  耶路撒冷
[00:13:17.000 --> 00:13:18.000]  耶穌說
[00:13:18.000 --> 00:13:19.000]  夫人
[00:13:19.000 --> 00:13:21.000]  你當信我
[00:13:21.000 --> 00:13:22.000]  事後將到
[00:13:22.000 --> 00:13:25.000]  耶穌將他的拜山的問題
[00:13:25.000 --> 00:13:26.000]  馬上改變
[00:13:26.000 --> 00:13:27.000]  你們拜什麼
[00:13:27.000 --> 00:13:29.000]  拜父
[00:13:29.000 --> 00:13:31.000]  也不在這山
[00:13:31.000 --> 00:13:33.000]  也不在耶路撒冷
[00:13:33.000 --> 00:13:34.000]  你們所拜的
[00:13:34.000 --> 00:13:35.000]  為什麼你們不知道
[00:13:35.000 --> 00:13:36.000]  我們所拜的
[00:13:36.000 --> 00:13:37.000]  我們不知道
[00:13:37.000 --> 00:13:40.000]  因為教訓是從猶太人出來的
[00:13:40.000 --> 00:13:42.000]  接著這句很明顯
[00:13:42.000 --> 00:13:44.000]  事後將到
[00:13:44.000 --> 00:13:45.000]  如今就是了
[00:13:45.000 --> 00:13:47.000]  真正拜父的
[00:13:47.000 --> 00:13:49.000]  要用心靈和誠實去拜他
[00:13:49.000 --> 00:13:52.000]  因為父要這樣的人去拜他
[00:13:52.000 --> 00:13:53.000]  再說一次
[00:13:53.000 --> 00:13:54.000]  神是個靈
[00:13:54.000 --> 00:13:55.000]  所以拜他的
[00:13:55.000 --> 00:14:00.000]  必須用心靈和誠實
[00:14:00.000 --> 00:14:01.000]  夫人說
[00:14:01.000 --> 00:14:03.000]  我知道彌賽
[00:14:03.000 --> 00:14:05.000]  一切拿清為基督的
[00:14:05.000 --> 00:14:06.000]  他要來
[00:14:06.000 --> 00:14:07.000]  他來了
[00:14:07.000 --> 00:14:11.000]  必將一切的事都告訴我們
[00:14:11.000 --> 00:14:12.000]  這句很重要
[00:14:12.000 --> 00:14:13.000]  耶穌說
[00:14:13.000 --> 00:14:16.000]  「者和你說話的」
[00:14:16.000 --> 00:14:19.000]  「就是他」
[00:14:19.000 --> 00:14:21.000]  說到這個時候
[00:14:21.000 --> 00:14:23.000]  當客門到回來
[00:14:23.000 --> 00:14:25.000]  稀奇耶穌為一個婦人說話
[00:14:25.000 --> 00:14:26.000]  只是沒有人說
[00:14:26.000 --> 00:14:27.000]  你要什麼或說
[00:14:27.000 --> 00:14:30.000]  你為什麼和他說話呢
[00:14:30.000 --> 00:14:31.000]  大家留心
[00:14:31.000 --> 00:14:32.000]  婦人怎麼做
[00:14:32.000 --> 00:14:35.000]  那婦人就留下水罐子
[00:14:35.000 --> 00:14:37.000]  她不是打算打水的嗎
[00:14:37.000 --> 00:14:39.000]  大家想想
[00:14:39.000 --> 00:14:41.000]  她明白了耶穌
[00:14:41.000 --> 00:14:42.000]  接下了耶穌之後
[00:14:42.000 --> 00:14:44.000]  有什麼反應呢
[00:14:44.000 --> 00:14:46.000]  水罐子都不要了
[00:14:46.000 --> 00:14:49.000]  就往城裡去
[00:14:49.000 --> 00:14:50.000]  對眾人說
[00:14:50.000 --> 00:14:51.000]  你們看
[00:14:51.000 --> 00:14:53.000]  我經常覺得這個像什麼呢
[00:14:53.000 --> 00:14:55.000]  像西洋菜街街頭
[00:14:55.000 --> 00:14:56.000]  你有沒有去過
[00:14:56.000 --> 00:14:57.000]  女人街
[00:14:57.000 --> 00:14:58.000]  通常有個女人在那裡
[00:14:58.000 --> 00:14:59.000]  過來看
[00:14:59.000 --> 00:15:00.000]  過來看
[00:15:00.000 --> 00:15:01.000]  就是這樣
[00:15:01.000 --> 00:15:04.000]  有一個將我所行的一切事
[00:15:04.000 --> 00:15:05.000]  都給我說出來了
[00:15:05.000 --> 00:15:08.000]  莫非者就是基督嗎
[00:15:08.000 --> 00:15:09.000]  人們聽到之後
[00:15:09.000 --> 00:15:10.000]  有什麼反應呢
[00:15:10.000 --> 00:15:11.000]  眾人就出城
[00:15:11.000 --> 00:15:14.000]  往耶穌那裡去
[00:15:14.000 --> 00:15:15.000]  結果呢
[00:15:15.000 --> 00:15:17.000]  那裡有很多撒瑪利亞人
[00:15:17.000 --> 00:15:19.000]  信了耶穌
[00:15:19.000 --> 00:15:20.000]  因為
[00:15:20.000 --> 00:15:21.000]  大家留心
[00:15:21.000 --> 00:15:23.000]  因為那婦人作見證說
[00:15:23.000 --> 00:15:25.000]  她將我所行的一切事
[00:15:25.000 --> 00:15:28.000]  都給我說出來了
[00:15:28.000 --> 00:15:30.000]  於是撒瑪利亞人
[00:15:30.000 --> 00:15:31.000]  留心很精彩
[00:15:31.000 --> 00:15:33.000]  來見耶穌
[00:15:33.000 --> 00:15:35.000]  她不是單單信了這個人
[00:15:35.000 --> 00:15:37.000]  見證之後停在那裡
[00:15:37.000 --> 00:15:39.000]  她更加親自去見耶穌
[00:15:39.000 --> 00:15:42.000]  求她在他們那裡住下
[00:15:42.000 --> 00:15:45.000]  她便在那裡住了兩天
[00:15:45.000 --> 00:15:48.000]  因耶穌的話
[00:15:48.000 --> 00:15:52.000]  信的人就更多了
[00:15:52.000 --> 00:15:56.000]  於是回來跟婦人這樣說
[00:15:56.000 --> 00:15:57.000]  現在我們信
[00:15:57.000 --> 00:15:59.000]  不是因為你的信
[00:15:59.000 --> 00:16:00.000]  是怎樣
[00:16:00.000 --> 00:16:01.000]  大家一起讀
[00:16:01.000 --> 00:16:04.000]  我們親自聽見了
[00:16:04.000 --> 00:16:09.000]  「知道者是真是救世主」
[00:16:09.000 --> 00:16:10.000]  哇
[00:16:10.000 --> 00:16:11.000]  看節目
[00:16:11.000 --> 00:16:15.000]  很精彩的一段說話
[00:16:15.000 --> 00:16:18.000]  今天為什麼我們需要耶穌呢
[00:16:18.000 --> 00:16:20.000]  就清清楚楚
[00:16:20.000 --> 00:16:22.000]  就帶出來了
[00:16:22.000 --> 00:16:23.000]  我很感恩
[00:16:23.000 --> 00:16:25.000]  我看這段經文看了
[00:16:25.000 --> 00:16:28.000]  大概現在已經有三百次了
[00:16:28.000 --> 00:16:29.000]  是不是
[00:16:29.000 --> 00:16:31.000]  我看了二百次的時候
[00:16:31.000 --> 00:16:33.000]  我開始明白一些道理
[00:16:33.000 --> 00:16:35.000]  為什麼我會這樣看呢
[00:16:35.000 --> 00:16:36.000]  因為我經常都不明白
[00:16:36.000 --> 00:16:38.000]  為什麼
[00:16:38.000 --> 00:16:41.000]  好像突然之間
[00:16:41.000 --> 00:16:42.000]  耶穌突然之間
[00:16:42.000 --> 00:16:44.000]  你看看二十三節
[00:16:44.000 --> 00:16:45.000]  他說
[00:16:45.000 --> 00:16:47.000]  大家一起讀
[00:16:47.000 --> 00:16:50.000]  「事後將到,如今就是了」
[00:16:50.000 --> 00:16:52.000]  「那真正拜乎的」
[00:16:52.000 --> 00:16:55.000]  「要用心靈和誠實拜他」
[00:16:55.000 --> 00:16:57.000]  「因為賦予這樣的人拜他」
[00:16:57.000 --> 00:17:00.000]  耶穌不是說了全福音嗎
[00:17:00.000 --> 00:17:01.000]  突然之間
[00:17:01.000 --> 00:17:03.000]  一句這樣的東西
[00:17:03.000 --> 00:17:04.000]  你知道
[00:17:04.000 --> 00:17:05.000]  我們做牧師的聖日
[00:17:05.000 --> 00:17:07.000]  就是講之前那一段
[00:17:07.000 --> 00:17:10.000]  耶穌如何用水、井水、活水
[00:17:10.000 --> 00:17:12.000]  帶出人生的道理
[00:17:12.000 --> 00:17:13.000]  是不是
[00:17:13.000 --> 00:17:14.000]  我們帶領敬拜的人
[00:17:14.000 --> 00:17:16.000]  一定是用這句的
[00:17:16.000 --> 00:17:17.000]  什麼事
[00:17:17.000 --> 00:17:18.000]  第一句講什麼
[00:17:18.000 --> 00:17:20.000]  今天我們敬拜用什麼
[00:17:20.000 --> 00:17:22.000]  「心靈和誠實,以靈以誠」
[00:17:22.000 --> 00:17:25.000]  好像兩個黨派一樣
[00:17:25.000 --> 00:17:27.000]  一個敬拜就講後面
[00:17:27.000 --> 00:17:29.000]  一個講福音就講前面
[00:17:29.000 --> 00:17:31.000]  為什麼耶穌好像在這裡
[00:17:31.000 --> 00:17:32.000]  什麼意思呢
[00:17:32.000 --> 00:17:33.000]  是不是
[00:17:33.000 --> 00:17:35.000]  所以我看了二百節之後
[00:17:35.000 --> 00:17:36.000]  我開始看到
[00:17:36.000 --> 00:17:37.000]  哎呀
[00:17:37.000 --> 00:17:41.000]  原來關鍵性就在第四節
[00:17:41.000 --> 00:17:44.000]  以及在二十三節的後半段
