
[00:00:00.000 --> 00:00:07.000]  靜姐妹好,讓我們在聽主的悼意先,讓我們同心禱告,讓我們一起同心低頭禱告。
[00:09:49.000 --> 00:09:52.000]  而這一樣東西也都同樣反映到
[00:09:52.000 --> 00:09:55.000]  在我們屬靈的生命上面。
[00:09:55.000 --> 00:09:59.000]  今天我會和大家一起去看的這段聖經體時錄,
[00:09:59.000 --> 00:10:02.000]  我相信在歷世歷代裡面,
[00:10:02.000 --> 00:10:05.000]  有不少的神學家、牧者,甚至基督徒,
[00:10:05.000 --> 00:10:07.000]  都盡了很多不同的力量,
[00:10:07.000 --> 00:10:12.000]  去用各種的方法去剖析每一樣東西的內容,
[00:10:12.000 --> 00:10:15.000]  其實是指向於什麼東西。
[00:10:15.000 --> 00:10:17.000]  我今天和大家分享這段聖經,
[00:10:17.000 --> 00:10:21.000]  當然是黃牧師給我的經文,
[00:10:21.000 --> 00:10:23.000]  但我可以和大家分享,
[00:10:23.000 --> 00:10:28.000]  我這段聖經是我讀了20年,
[00:10:28.000 --> 00:10:33.000]  在時錄之後才這樣講,在教會那裡講到。
[00:10:33.000 --> 00:10:37.000]  而這段聖經也是最適合去給我們看見,
[00:10:37.000 --> 00:10:40.000]  怎樣從一個屬靈的軟弱,
[00:10:40.000 --> 00:10:42.000]  或者我們今天的現況,
[00:10:42.000 --> 00:10:45.000]  找到一些我們的漏洞,
[00:10:45.000 --> 00:10:49.000]  從而可以進入一個更驚奇的生命。
[00:10:49.000 --> 00:10:52.000]  我盼望藉著這段聖經,
[00:10:52.000 --> 00:10:54.000]  也都能夠去幫助大家,
[00:10:54.000 --> 00:10:57.000]  有一個更準確的掌握,
[00:10:57.000 --> 00:10:59.000]  特別對解釋體時錄。
[00:10:59.000 --> 00:11:02.000]  因為我們的屬靈生命,
[00:11:02.000 --> 00:11:04.000]  是需要很多的功夫,
[00:11:04.000 --> 00:11:09.000]  才能夠有很少很少的成長。
[00:11:09.000 --> 00:11:11.000]  正如很多時候,
[00:11:11.000 --> 00:11:13.000]  我們聽見一些人做樂曲的,
[00:11:13.000 --> 00:11:15.000]  也都有這句這樣的分享,
[00:11:15.000 --> 00:11:21.000]  他說台上三分鐘,台下要練十年功。
[00:11:21.000 --> 00:11:23.000]  但是如果我們要成長,
[00:11:23.000 --> 00:11:24.000]  好像我的弟兄一樣,
[00:11:24.000 --> 00:11:27.000]  如果他的音樂是要玩得出色的話,
[00:11:27.000 --> 00:11:29.000]  他必須要從最基本的上面,
[00:11:29.000 --> 00:11:33.000]  花很多的時間重新打穩根基,
[00:11:33.000 --> 00:11:39.000]  才能夠找到一個跳上去更成長的狀態。
[00:11:39.000 --> 00:11:40.000]  盼望今天這段聖經,
[00:11:40.000 --> 00:11:41.000]  也都能夠幫助我們,
[00:11:41.000 --> 00:11:42.000]  能夠掌握到,
[00:11:42.000 --> 00:11:46.000]  怎樣去明白啟示錄裏面,
[00:11:46.000 --> 00:11:48.000]  上帝要向我們講些什麼。
[00:11:48.000 --> 00:11:50.000]  首先啟示錄是講什麼?
[00:11:50.000 --> 00:11:53.000]  在回到這段經文的詳情之前,
[00:11:53.000 --> 00:11:56.000]  大家明不明白啟示錄想講什麼呢?
[00:11:56.000 --> 00:11:59.000]  啟示錄是不是等同於基督徒的通勝,
[00:11:59.000 --> 00:12:02.000]  去對於未來的一個預測,
[00:12:02.000 --> 00:12:04.000]  預早告訴我們,
[00:12:04.000 --> 00:12:06.000]  究竟會發生什麼事呢?
[00:12:06.000 --> 00:12:07.000]  這個是其中一個,
[00:12:07.000 --> 00:12:10.000]  很普遍的解釋啟示錄的方式。
[00:12:10.000 --> 00:12:11.000]  很多個基督徒,
[00:12:11.000 --> 00:12:14.000]  甚至牧者都嘗試將啟示錄裏面,
[00:12:14.000 --> 00:12:16.000]  不同的事物,
[00:12:16.000 --> 00:12:17.000]  去將它對應今時,
[00:12:17.000 --> 00:12:21.000]  甚至將來猜測所面對的世界,
[00:12:21.000 --> 00:12:23.000]  究竟是哪一件事,
[00:12:23.000 --> 00:12:27.000]  是影響在啟示錄的啟示當中。
[00:12:27.000 --> 00:12:31.000]  但是如果當我們仔細去重新整捲啟示錄,
[00:12:31.000 --> 00:12:32.000]  去理解的時候,
[00:12:32.000 --> 00:12:35.000]  我們發覺原來啟示錄有一個重要的訊息,
[00:12:35.000 --> 00:12:37.000]  是要告訴我們知道,
[00:12:37.000 --> 00:12:38.000]  是什麼訊息呢?
[00:12:38.000 --> 00:12:40.000]  如果我們之前知道的啟示錄,
[00:12:40.000 --> 00:12:42.000]  頭一至三章是講什麼的時候,
[00:12:42.000 --> 00:12:44.000]  我們就會很清楚知道,
[00:12:44.000 --> 00:12:46.000]  頭一至三章是講什麼呢?
[00:12:46.000 --> 00:12:47.000]  原來在啟示錄裏面,
[00:12:47.000 --> 00:12:52.000]  頭一至三章是包含了有七封書信,
[00:12:52.000 --> 00:12:57.000]  七封上帝籍著主耶穌基督,
[00:12:57.000 --> 00:12:59.000]  要去管理的教會,
[00:12:59.000 --> 00:13:01.000]  特別是這七間教會裏面,
[00:13:01.000 --> 00:13:05.000]  每一間教會去為他們寫一封書信,
[00:13:05.000 --> 00:13:07.000]  去提出這間教會,
[00:13:07.000 --> 00:13:10.000]  有什麼方法可以去成長起來。
[00:13:10.000 --> 00:13:14.000]  所以我們在這七封書信裏面,
[00:13:14.000 --> 00:13:15.000]  其中有五封,
[00:13:15.000 --> 00:13:20.000]  我們見到主直接將這封書信告訴他們,
[00:13:20.000 --> 00:13:23.000]  你們有什麼錯的地方。
[00:13:23.000 --> 00:13:24.000]  換句話來說,
[00:13:24.000 --> 00:13:26.000]  就要知道我們軟弱的地點,
[00:13:26.000 --> 00:13:29.000]  從軟弱的地方去將它修補,
[00:13:29.000 --> 00:13:31.000]  我們才能夠成長起來。
[00:13:31.000 --> 00:13:33.000]  另外那兩間,
[00:13:33.000 --> 00:13:35.000]  沒有罵過,
[00:13:35.000 --> 00:13:36.000]  還有讚,
[00:13:36.000 --> 00:13:39.000]  而且教導他們下一步應該怎樣做。
[00:13:39.000 --> 00:13:42.000]  所以從這七封書信裏面,
[00:13:42.000 --> 00:13:43.000]  很明顯告訴我們知道,
[00:13:43.000 --> 00:13:46.000]  啟示錄不是一本通勝,
[00:13:46.000 --> 00:13:49.000]  啟示錄是要告訴我們每一個讀者知道,
[00:13:49.000 --> 00:13:53.000]  甚至在第一次讀到這七封信的七間教會,
[00:13:53.000 --> 00:13:55.000]  甚至往後的信徒,
[00:13:55.000 --> 00:13:58.000]  你在當時所處的環境裏面,
[00:13:58.000 --> 00:14:01.000]  怎樣去面對你信仰的挑戰。
[00:14:01.000 --> 00:14:05.000]  當你明白你的信仰是有些軟弱的地方,
[00:14:05.000 --> 00:14:08.000]  你是需要去明白並且修補的話,
[00:14:08.000 --> 00:14:15.000]  這個就是你第一步成功進入敬虔的成長路的第一步。
[00:14:15.000 --> 00:14:19.000]  因此在啟示錄裏面,
[00:14:19.000 --> 00:14:21.000]  當看完這七間教會,
[00:14:21.000 --> 00:14:23.000]  這七封書信之後,
[00:14:23.000 --> 00:14:26.000]  就來到我們今天所看的這段經文。
[00:14:26.000 --> 00:14:29.000]  而這段經文就在第四章開始,
[00:14:29.000 --> 00:14:33.000]  告訴我們這個是以後必成的事。
[00:14:33.000 --> 00:14:36.000]  讓我們現在一起回到這段經文好不好?
[00:14:36.000 --> 00:14:37.000]  讓我們看一下,
[00:14:37.000 --> 00:14:41.000]  透過主寫完這封信之後,
[00:14:41.000 --> 00:14:46.000]  他怎樣藉著啟示錄的作者約翰,
[00:14:46.000 --> 00:14:50.000]  將他另一個層次主要告訴教會,
[00:14:50.000 --> 00:14:51.000]  面對這個世界,
[00:14:51.000 --> 00:14:53.000]  他將要怎樣處理的時候,
[00:14:53.000 --> 00:14:56.000]  他們要怎樣部署。
[00:14:56.000 --> 00:14:57.000]  讓我們一起看完之後,
[00:14:57.000 --> 00:15:00.000]  我們試一下看一下第一至第六節好不好?
[00:15:00.000 --> 00:15:01.000]  如果我們有聖經的,
[00:15:01.000 --> 00:15:03.000]  我們再次一起打開。
[00:15:03.000 --> 00:15:05.000]  第四章第一至到第六節,
[00:15:05.000 --> 00:15:07.000]  讓我們去讀一次好不好?
[00:15:07.000 --> 00:15:10.000]  反正啟示錄的經文始熟,
[00:15:10.000 --> 00:15:11.000]  又不是真的很熟,
[00:15:11.000 --> 00:15:14.000]  讓我們一起再看一下這段經文說什麼。
[00:15:14.000 --> 00:15:16.000]  找到之後我們一起讀好不好?
[00:15:40.000 --> 00:15:43.000]  第四章第一至到第六節,
[00:16:10.000 --> 00:16:22.000]  好,我們讀到這裡為止。
[00:16:22.000 --> 00:16:23.000]  在這段聖經,
[00:16:23.000 --> 00:16:26.000]  其實想說什麼讓我們知道呢?
[00:16:26.000 --> 00:16:30.000]  其實從第四章至到第十六章開始,
[00:16:30.000 --> 00:16:31.000]  我們這個片段,
[00:16:31.000 --> 00:16:33.000]  我們稱之為,
[00:16:33.000 --> 00:16:37.000]  這個將要後來必成的事的指示。
[00:16:37.000 --> 00:16:38.000]  換句話來說,
[00:16:38.000 --> 00:16:41.000]  主要當時的教會明白到,
[00:16:41.000 --> 00:16:44.000]  他們明知自己有什麼軟弱之後,
[00:16:44.000 --> 00:16:47.000]  下一步怎樣去見證,
[00:16:47.000 --> 00:16:50.000]  下一步怎樣更穩固打穩根基,
[00:16:50.000 --> 00:16:52.000]  去面對接下來要發生的事呢?
[00:16:52.000 --> 00:16:53.000]  換句話來說,
[00:16:53.000 --> 00:16:56.000]  第四章是要調教準確,
[00:16:56.000 --> 00:17:01.000]  他們下一步行動的第一個先決條件,
[00:17:01.000 --> 00:17:06.000]  就是要準確認識主是怎樣,
[00:17:06.000 --> 00:17:09.000]  和他的僕人是怎樣。
[00:17:09.000 --> 00:17:11.000]  在這段聖經當中,
[00:17:11.000 --> 00:17:13.000]  我們會詳細看到,
[00:17:13.000 --> 00:17:18.000]  有一個很闊很仔細的形容介紹,
[00:17:18.000 --> 00:17:25.000]  是談論到在天上面的神的天庭當中的現象。
[00:17:25.000 --> 00:17:27.000]  其實這個介紹,
[00:17:27.000 --> 00:17:34.000]  其實是反映到當時信徒所面對的地上環境而作出的。
[00:17:34.000 --> 00:17:36.000]  我們一會兒再看,
[00:17:36.000 --> 00:17:38.000]  天上的環境是怎樣,
[00:17:38.000 --> 00:17:44.000]  在這裏講到原來有一位是坐在寶座上的主,
[00:17:44.000 --> 00:17:45.000]  他怎樣呢?
[00:17:45.000 --> 00:17:47.000]  原來在他的周圍,
[00:17:47.000 --> 00:17:49.000]  嘩!原來很美的,
[00:17:49.000 --> 00:17:51.000]  所用的所有描述,
[00:17:51.000 --> 00:17:52.000]  我們從這段聖經,
[00:17:52.000 --> 00:17:54.000]  從第三節開始看見,
[00:17:54.000 --> 00:17:55.000]  用碧玉,
[00:17:55.000 --> 00:17:56.000]  用紅寶石,
[00:17:56.000 --> 00:17:58.000]  又有紅圍著他,
[00:17:58.000 --> 00:18:01.000]  即是有燈光補充下去,
[00:18:01.000 --> 00:18:03.000]  然後又有綠寶石,
[00:18:03.000 --> 00:18:06.000]  嘩!金碧輝煌,
[00:18:06.000 --> 00:18:11.000]  好像一個天國的景象,
[00:18:11.000 --> 00:18:12.000]  沒錯,
[00:18:12.000 --> 00:18:14.000]  因為這個就是天庭的描述,
[00:18:14.000 --> 00:18:18.000]  天庭的狀態是非常之漂亮,
[00:18:18.000 --> 00:18:22.000]  用當時最漂亮的寶石來去形容,
[00:18:22.000 --> 00:18:24.000]  即是說very good,
[00:18:24.000 --> 00:18:25.000]  大卿姐妹,
[00:18:25.000 --> 00:18:27.000]  很正呀,
[00:18:27.000 --> 00:18:29.000]  天堂很美的,
[00:18:29.000 --> 00:18:31.000]  坐在上面的寶座上,
[00:18:31.000 --> 00:18:33.000]  這位主倉庫處的環境,
[00:18:33.000 --> 00:18:35.000]  這個世界沒有得比的了,
[00:18:35.000 --> 00:18:40.000]  全世界最好的東西都在齊那裡了,
[00:18:40.000 --> 00:18:41.000]  然後怎樣呢?
[00:18:41.000 --> 00:18:44.000]  原來周圍還圍著有些寶座,
[00:18:44.000 --> 00:18:45.000]  不是寶座,
[00:18:45.000 --> 00:18:48.000]  有二十四個座位圍著,
[00:18:48.000 --> 00:18:51.000]  上面坐了二十四位長老,
[00:18:51.000 --> 00:18:52.000]  他們身穿白衣,
[00:18:52.000 --> 00:18:54.000]  又頭戴黃冠,
[00:18:54.000 --> 00:18:56.000]  於是乎有很多學者研究,
[00:18:56.000 --> 00:18:59.000]  究竟這二十四位是哪二十四位呢?
[00:18:59.000 --> 00:19:03.000]  嘗試去找出這十四位人的名稱,
[00:19:03.000 --> 00:19:05.000]  其中十二位他們就說,
[00:19:05.000 --> 00:19:07.000]  那一定是十二支派的長老了,
[00:19:07.000 --> 00:19:10.000]  代表以色列人的十二支派,
[00:19:10.000 --> 00:19:12.000]  我相信不是這樣解釋,
[00:19:12.000 --> 00:19:15.000]  亦都因為聖經不作嘗試解釋,
[00:19:15.000 --> 00:19:18.000]  我們就不要去猜測究竟是什麼解釋,
[00:19:18.000 --> 00:19:19.000]  不過我們可以知道的,
[00:19:19.000 --> 00:19:25.000]  這一個有二十四個長老圍繞著一個主的寶座去坐的情況,
[00:19:25.000 --> 00:19:29.000]  原來是當時在羅馬帝國裏面,
[00:19:29.000 --> 00:19:34.000]  君王所處的皇廷的環境很類似,
[00:19:34.000 --> 00:19:38.000]  正當當時在羅馬帝國裏面,
[00:19:38.000 --> 00:19:40.000]  他們的君王,
[00:19:40.000 --> 00:19:43.000]  他們要作一些決定的時候,
[00:19:43.000 --> 00:19:48.000]  在他身邊有二十四個參謀坐在那裏,
[00:19:48.000 --> 00:19:57.000]  這個圖畫其實是對應在地上的羅馬帝國的政權來說,
[00:19:57.000 --> 00:20:01.000]  所以不需要去考究二十四個是哪二十四個,
[00:20:01.000 --> 00:20:04.000]  你有沒有辦法做其中二十四個之中的一個,
[00:20:04.000 --> 00:20:05.000]  你不需要考慮這一點,
[00:20:05.000 --> 00:20:09.000]  但你要知道這一個正正是天堂裏面,
[00:20:09.000 --> 00:20:13.000]  神的亭當中,
[00:20:13.000 --> 00:20:17.000]  天庭裏面對應地上那個狀況,
[00:20:17.000 --> 00:20:20.000]  但這二十四個長老,
[00:20:20.000 --> 00:20:27.000]  他們卻是每一個都穿白衣頭戴冠冕,
[00:20:27.000 --> 00:20:34.000]  穿白衣在聖經裏面第三章第四節說了給人知道,
[00:20:34.000 --> 00:20:40.000]  原來穿白衣的人在最後一封書信裏面介紹,
[00:20:40.000 --> 00:20:43.000]  他們是一班得救的人,
[00:20:43.000 --> 00:20:46.000]  他們是得勝者,
[00:20:46.000 --> 00:20:47.000]  換句話來說,
[00:20:47.000 --> 00:20:51.000]  這班人是與主一起去得著王權,
[00:20:51.000 --> 00:20:58.000]  同樣的一起去管治國道的象徵,
[00:20:58.000 --> 00:21:01.000]  於是乎我們在聖經裏面說,
[00:21:01.000 --> 00:21:06.000]  有閃電聲音雷轟從寶座而出,
[00:21:06.000 --> 00:21:09.000]  留意,是從哪裏而出?
[00:21:09.000 --> 00:21:13.000]  是從寶座而出的,
[00:21:13.000 --> 00:21:16.000]  這個向性是非常之重要,
[00:21:16.000 --> 00:21:22.000]  今天究竟我們作為基督徒去侍奉的時候,
[00:21:22.000 --> 00:21:30.000]  我們是否用這個導向去接受主的吩咐而去侍奉主呢?
[00:21:30.000 --> 00:21:32.000]  待會我們再討論這個題目,
[00:21:32.000 --> 00:21:36.000]  然後聖經介紹有七盞燈和七個靈,
[00:21:36.000 --> 00:21:40.000]  這個其實完全是回應在啟示錄第一章裏面的經文,
[00:21:40.000 --> 00:21:46.000]  並且介紹到這個玻璃海亦都是這個創世美麗的環境的雕琢,
[00:21:46.000 --> 00:21:52.000]  從這段聖經的介紹一開始就告訴我們一件事實,
[00:21:52.000 --> 00:21:55.000]  我們每一個信徒,
[00:21:55.000 --> 00:21:57.000]  當我們在地上的時候,
[00:21:57.000 --> 00:21:59.000]  我們必須要瞄準清楚,
[00:21:59.000 --> 00:22:01.000]  認識清楚那個主,
[00:22:01.000 --> 00:22:03.000]  真正的主,
[00:22:03.000 --> 00:22:04.000]  究竟他是怎樣模樣,
[00:22:04.000 --> 00:22:06.000]  他怎樣出現,
[00:22:06.000 --> 00:22:10.000]  有時有些東西在這個地上很相似的,
[00:22:10.000 --> 00:22:14.000]  好像當時來的羅馬政權亦都很相似,
[00:22:14.000 --> 00:22:17.000]  它們的結構都很類似,
[00:22:17.000 --> 00:22:22.000]  那你聽哪一個政權的決定呢?
[00:22:22.000 --> 00:22:27.000]  近年基督教走向有兩個的方向,
[00:22:27.000 --> 00:22:32.000]  這個方向都是集中於一個的原則,
[00:22:32.000 --> 00:22:38.000]  就是將教會去理性變得越來越感性,
[00:22:38.000 --> 00:22:42.000]  最近我剛剛回完香港和在法國港島,
[00:22:42.000 --> 00:22:43.000]  就是侍奉主,
[00:22:43.000 --> 00:22:47.000]  發現到一個這樣的現象,
[00:22:47.000 --> 00:22:49.000]  無論是歐洲的教會,
[00:22:49.000 --> 00:22:52.000]  或者亞洲的教會,
[00:22:52.000 --> 00:22:54.000]  很多的信徒,
[00:22:54.000 --> 00:22:55.000]  甚至很多的教會,
