
[00:00:00.000 --> 00:00:06.000]  早安,我們一起去禱告
[00:04:43.000 --> 00:04:49.000]  他們怎樣憑信心去渡過這些考驗和試煉呢?
[00:04:49.000 --> 00:04:55.000]  所以《雅各書》一開始,在一章二到八節
[00:04:55.000 --> 00:04:58.000]  即是我上兩次講到的經文
[00:04:58.000 --> 00:05:06.000]  《雅各》已經鼓勵這一班在逆境、在患難、在貧窮裡面的弟兄姊妹
[00:05:06.000 --> 00:05:09.000]  要憑信心去面對
[00:05:09.000 --> 00:05:14.000]  如果你記得,我常常都提這一句話
[00:05:14.000 --> 00:05:21.000]  面對逆境,信耶穌和不信耶穌是很大的分別
[00:05:21.000 --> 00:05:26.000]  有信心和沒有信心是很大的分別
[00:05:26.000 --> 00:05:29.000]  有信心就有忍耐
[00:05:29.000 --> 00:05:32.000]  忍耐會發生功效
[00:05:32.000 --> 00:05:36.000]  叫人的生命會成熟,一無所缺
[00:05:36.000 --> 00:05:40.000]  去到一章二至五至八節
[00:05:40.000 --> 00:05:42.000]  也提醒我們要求智慧
[00:05:42.000 --> 00:05:48.000]  以至我們明白怎樣運用信心和忍耐去面對逆境
[00:05:48.000 --> 00:05:51.000]  所以去到今天第九至十一節
[00:05:51.000 --> 00:05:53.000]  我希望大家帶著這個背景
[00:05:53.000 --> 00:05:59.000]  修信人有這個背景、這樣的心去理解這一段經文
[00:05:59.000 --> 00:06:03.000]  我想大家幫我再讀一讀第九節
[00:06:03.000 --> 00:06:05.000]  在這個程序內頁
[00:06:05.000 --> 00:06:10.000]  卑微的弟兄要因高升而誇耀
[00:06:10.000 --> 00:06:13.000]  我想先解釋這一節最重要的三個字
[00:06:13.000 --> 00:06:14.000]  第一就是卑微
[00:06:14.000 --> 00:06:16.000]  第二個就是高升
[00:06:16.000 --> 00:06:18.000]  第三個就是誇耀
[00:06:18.000 --> 00:06:22.000]  明白了這三個字的原意
[00:06:22.000 --> 00:06:25.000]  我們明白這一句就會容易得多
[00:06:25.000 --> 00:06:27.000]  第一個是卑微
[00:06:27.000 --> 00:06:30.000]  卑微這個字是解地位低微
[00:06:30.000 --> 00:06:33.000]  新約很多時候這個字都會解謙卑
[00:06:33.000 --> 00:06:35.000]  但也可以解地位低微
[00:06:35.000 --> 00:06:38.000]  一個很低的地位裏面
[00:06:38.000 --> 00:06:41.000]  隱身的意思就是貧窮的人
[00:06:41.000 --> 00:06:44.000]  所以可以直接解貧窮的人
[00:06:44.000 --> 00:06:47.000]  這一班是一班貧窮的弟兄
[00:06:47.000 --> 00:06:48.000]  講到明是弟兄
[00:06:48.000 --> 00:06:50.000]  這一班人雖然窮
[00:06:50.000 --> 00:06:53.000]  但是他們是信耶穌的
[00:06:53.000 --> 00:06:56.000]  第二個字我想先解了誇耀
[00:06:56.000 --> 00:06:59.000]  誇耀這個字比較難解
[00:06:59.000 --> 00:07:02.000]  這個字在新約出現了三十七次
[00:07:02.000 --> 00:07:05.000]  大部分是講誇口
[00:07:05.000 --> 00:07:07.000]  真的在牙刷刷誇口
[00:07:07.000 --> 00:07:10.000]  但是這個字也可以解喜樂
[00:07:10.000 --> 00:07:12.000]  開心喜樂
[00:07:12.000 --> 00:07:14.000]  在羅馬書五章三節
[00:07:14.000 --> 00:07:18.000]  就是在患難中也要歡歡喜喜的
[00:07:18.000 --> 00:07:20.000]  歡歡喜喜就是這個字
[00:07:20.000 --> 00:07:22.000]  所以在這裏
[00:07:22.000 --> 00:07:25.000]  形容喜樂是比較合適的
[00:07:25.000 --> 00:07:27.000]  所以你看回舊的和合本
[00:07:27.000 --> 00:07:29.000]  它的譯法是這樣的
[00:07:29.000 --> 00:07:33.000]  卑微的弟兄升高就該喜樂
[00:07:33.000 --> 00:07:35.000]  現代中文譯本的譯法
[00:07:35.000 --> 00:07:37.000]  應該高興
[00:07:37.000 --> 00:07:40.000]  所以我覺得在這裏形容喜樂
[00:07:40.000 --> 00:07:43.000]  歡喜是合適的
[00:07:43.000 --> 00:07:46.000]  不是我們升高了就誇口
[00:07:46.000 --> 00:07:48.000]  是喜樂
[00:07:48.000 --> 00:07:51.000]  但是最難解就是高升這個字
[00:07:51.000 --> 00:07:53.000]  這個字原本的意思
[00:07:53.000 --> 00:07:56.000]  就是處於一個高的地位
[00:07:56.000 --> 00:07:57.000]  有一個低的地位
[00:07:57.000 --> 00:08:00.000]  貧窮處於一個高的地位
[00:08:00.000 --> 00:08:02.000]  所以有兩個可能的解釋
[00:08:02.000 --> 00:08:04.000]  第一個高升是指有錢
[00:08:04.000 --> 00:08:06.000]  因為你貧窮
[00:08:06.000 --> 00:08:08.000]  你高升就有錢
[00:08:08.000 --> 00:08:09.000]  卑微的高升
[00:08:09.000 --> 00:08:12.000]  即是貧窮的變為富有
[00:08:12.000 --> 00:08:14.000]  是應該喜樂的
[00:08:14.000 --> 00:08:16.000]  人之常情
[00:08:16.000 --> 00:08:19.000]  但是如果你接納這個解釋
[00:08:19.000 --> 00:08:21.000]  起碼有兩個問題
[00:08:21.000 --> 00:08:24.000]  第一如果高升是指富有
[00:08:24.000 --> 00:08:26.000]  為什麼雅各
[00:08:26.000 --> 00:08:28.000]  他不用第十節一開頭
[00:08:28.000 --> 00:08:30.000]  富足這個字
[00:08:30.000 --> 00:08:34.000]  他要特意用另外一個高升這個字
[00:08:34.000 --> 00:08:37.000]  這是第一個難解之處
[00:08:37.000 --> 00:08:41.000]  第二如果貧窮變成富有
[00:08:41.000 --> 00:08:42.000]  就喜樂
[00:08:42.000 --> 00:08:43.000]  這是人之常情
[00:08:43.000 --> 00:08:46.000]  富足變回貧窮
[00:08:46.000 --> 00:08:47.000]  在第十節
[00:08:47.000 --> 00:08:49.000]  又要喜樂
[00:08:49.000 --> 00:08:51.000]  有點反常
[00:08:51.000 --> 00:08:52.000]  如果你這樣看
[00:08:52.000 --> 00:08:54.000]  雅各他的重點
[00:08:54.000 --> 00:08:57.000]  很可能是想講第十節
[00:08:57.000 --> 00:08:59.000]  第九節是一個襯托
[00:08:59.000 --> 00:09:01.000]  但事實是不是這樣呢
[00:09:01.000 --> 00:09:03.000]  我們記得背景是雅各
[00:09:03.000 --> 00:09:06.000]  很想跟一班貧窮的弟兄
[00:09:06.000 --> 00:09:07.000]  去講說話
[00:09:07.000 --> 00:09:10.000]  他想鼓勵這班貧窮的弟兄
[00:09:10.000 --> 00:09:13.000]  怎樣去渡過這個逆境
[00:09:13.000 --> 00:09:15.000]  渡過這個試煉
[00:09:15.000 --> 00:09:17.000]  所以有兩個難處
[00:09:17.000 --> 00:09:20.000]  我自己傾向是另一個解釋
[00:09:20.000 --> 00:09:24.000]  高升是指靈明的高升
[00:09:24.000 --> 00:09:26.000]  生命的提升
[00:09:26.000 --> 00:09:28.000]  你的生命成熟了
[00:09:28.000 --> 00:09:30.000]  完備了
[00:09:30.000 --> 00:09:32.000]  貧窮的弟兄姊妹
[00:09:32.000 --> 00:09:35.000]  他們經歷貧窮的考驗
[00:09:35.000 --> 00:09:37.000]  靈明經過這個試煉
[00:09:37.000 --> 00:09:39.000]  他成熟了
[00:09:39.000 --> 00:09:43.000]  所以如果按照這個解釋
[00:09:43.000 --> 00:09:48.000]  就正正吻合在一章二至四節那段訊息
[00:09:48.000 --> 00:09:50.000]  那段講什麼呢
[00:09:50.000 --> 00:09:52.000]  我們有試煉
[00:09:52.000 --> 00:09:55.000]  我們的信心經過考驗就生忍耐
[00:09:55.000 --> 00:09:58.000]  但忍耐也會發揮功效
[00:09:58.000 --> 00:10:02.000]  令我們成全完備毫無缺陷
[00:10:02.000 --> 00:10:04.000]  貧窮就是試煉
[00:10:04.000 --> 00:10:07.000]  靈明高升就是你的信心經過考驗
[00:10:07.000 --> 00:10:09.000]  產生忍耐
[00:10:09.000 --> 00:10:11.000]  忍耐發生功效
[00:10:11.000 --> 00:10:13.000]  令我們靈明成熟
[00:10:13.000 --> 00:10:17.000]  喜樂就是在一章第二節講的
[00:10:17.000 --> 00:10:19.000]  我們要大喜樂
[00:10:19.000 --> 00:10:23.000]  所以這完全吻合一章第二至四節的解釋
[00:10:23.000 --> 00:10:25.000]  所以總括來說
[00:10:25.000 --> 00:10:27.000]  一句的解釋就是
[00:10:27.000 --> 00:10:29.000]  當你貧窮的時候
[00:10:29.000 --> 00:10:31.000]  如果你信耶穌
[00:10:31.000 --> 00:10:33.000]  你因著你的信耶穌
[00:10:33.000 --> 00:10:35.000]  你的靈明得以提升
[00:10:35.000 --> 00:10:37.000]  經過這個考驗
[00:10:37.000 --> 00:10:39.000]  你應該很開心
[00:10:39.000 --> 00:10:41.000]  應該很喜樂
[00:10:41.000 --> 00:10:45.000]  我一直想講兩個真人真事的見證
[00:10:45.000 --> 00:10:48.000]  第一個人叫黃美蓮
[00:10:48.000 --> 00:10:50.000]  這位姊妹
[00:10:50.000 --> 00:10:54.000]  她至少因為一個手術的意外
[00:10:54.000 --> 00:10:58.000]  她有腦性麻痺
[00:10:58.000 --> 00:11:03.000]  她的腦性麻痺令她平衡不到
[00:11:03.000 --> 00:11:06.000]  她有時不由自主的手舞足蹈
[00:11:06.000 --> 00:11:08.000]  最慘的是她不能說話
[00:11:08.000 --> 00:11:12.000]  她不能夠清楚地說話
[00:11:12.000 --> 00:11:14.000]  所以黃美蓮一出生
[00:11:14.000 --> 00:11:16.000]  就在很多的不便
[00:11:16.000 --> 00:11:18.000]  很多的痛苦
[00:11:18.000 --> 00:11:21.000]  很多異樣的眼光裏面成長
[00:11:21.000 --> 00:11:24.000]  她的成長是充滿血淚
[00:11:24.000 --> 00:11:29.000]  但是她沒有被外在的苦難打倒
[00:11:29.000 --> 00:11:32.000]  她很有奮鬥的精神
[00:11:32.000 --> 00:11:35.000]  她是一個虔誠的信徒
[00:11:35.000 --> 00:11:40.000]  她憑勇氣憑信心去面對這些一切的艱難
[00:11:40.000 --> 00:11:42.000]  她去到外國去到加州
[00:11:42.000 --> 00:11:47.000]  她終於去得到加州大學的藝術博士學位
[00:11:47.000 --> 00:11:51.000]  而一個這樣情況這樣病患的人
[00:11:51.000 --> 00:11:54.000]  能夠去讀到一個博士學位
[00:11:54.000 --> 00:11:56.000]  是相當的不容易
[00:11:56.000 --> 00:11:59.000]  她用她的手當作畫筆
[00:11:59.000 --> 00:12:02.000]  她用色彩去告訴別人
[00:12:02.000 --> 00:12:05.000]  她怎樣去活出一個燦爛的生命
[00:12:05.000 --> 00:12:10.000]  有一次她去到一間學校去分享她的生命
[00:12:10.000 --> 00:12:13.000]  全場的學生被她那種
[00:12:13.000 --> 00:12:14.000]  你經常要動她
[00:12:14.000 --> 00:12:16.000]  她不能動 她控制不了自己
[00:12:16.000 --> 00:12:19.000]  她那種動法全場的學生都被她吸引著
[00:12:19.000 --> 00:12:21.000]  嘩 這麼有趣的
[00:12:21.000 --> 00:12:23.000]  這是一個什麼人呢
[00:12:23.000 --> 00:12:25.000]  一個學生就問
[00:12:25.000 --> 00:12:27.000]  請問黃博士
[00:12:27.000 --> 00:12:32.000]  你從小就這樣又控制不了自己
[00:12:32.000 --> 00:12:35.000]  請問你怎樣看自己
[00:12:35.000 --> 00:12:39.000]  你有沒有怨恨 你有沒有埋怨
[00:12:39.000 --> 00:12:43.000]  黃美蓮她就在黑板上寫了這個問題
[00:12:43.000 --> 00:12:46.000]  我怎樣看自己
[00:12:46.000 --> 00:12:49.000]  她寫完這個問題 她放下一支筆
[00:12:49.000 --> 00:12:51.000]  望下那個學生
[00:12:51.000 --> 00:12:53.000]  然後想了一會兒
[00:12:53.000 --> 00:12:57.000]  她就回頭在黑板上很快地寫了
[00:12:57.000 --> 00:12:59.000]  她寫了什麼呢
[00:12:59.000 --> 00:13:01.000]  1.我很可愛
[00:13:01.000 --> 00:13:06.000]  2.我的腿長得很長很漂亮
[00:13:06.000 --> 00:13:09.000]  3.爸爸媽媽很愛我
[00:13:09.000 --> 00:13:11.000]  4.上帝很愛我
[00:13:11.000 --> 00:13:14.000]  5.我會畫畫 我會寫稿
[00:13:14.000 --> 00:13:16.000]  6.我有隻可愛的貓
[00:13:16.000 --> 00:13:18.000]  7.很多 她一直寫
[00:13:18.000 --> 00:13:23.000]  全部是她眼中所看到的 她所感受的
[00:13:23.000 --> 00:13:26.000]  全場的學生鴉雀無聲
[00:13:26.000 --> 00:13:29.000]  然後黃美蓮就望一望他們
[00:13:29.000 --> 00:13:30.000]  然後想了一會兒
[00:13:30.000 --> 00:13:33.000]  她在黑板上再寫了兩句話
[00:13:33.000 --> 00:13:37.000]  她說 我只是看我所有的
[00:13:37.000 --> 00:13:40.000]  我不看我所沒有的
[00:13:40.000 --> 00:13:44.000]  我想這個是我們面對貧窮的考驗
[00:13:44.000 --> 00:13:47.000]  我們其中一個很重要的心態
[00:13:47.000 --> 00:13:50.000]  我們只是看我所有的
[00:13:50.000 --> 00:13:53.000]  我不是看我所沒有的
[00:13:53.000 --> 00:13:55.000]  我們有的是什麼
[00:13:55.000 --> 00:13:56.000]  我們有的是神
[00:13:56.000 --> 00:13:58.000]  神的同在
[00:13:58.000 --> 00:14:00.000]  與神相交
[00:14:00.000 --> 00:14:01.000]  經歷神
[00:14:01.000 --> 00:14:03.000]  這就是我們的喜樂
[00:14:03.000 --> 00:14:06.000]  我們看我們所有
[00:14:06.000 --> 00:14:08.000]  或者有人會問
[00:14:08.000 --> 00:14:11.000]  你有神
[00:14:11.000 --> 00:14:13.000]  但是你沒有錢
[00:14:13.000 --> 00:14:15.000]  你沒有飯吃
[00:14:15.000 --> 00:14:18.000]  你的神可以當飯吃嗎
[00:14:18.000 --> 00:14:20.000]  神當然不可以當飯吃
[00:14:20.000 --> 00:14:22.000]  神不能吃
[00:14:22.000 --> 00:14:24.000]  神能令我們飽足
[00:14:24.000 --> 00:14:28.000]  這是信心的功課
[00:14:28.000 --> 00:14:32.000]  所以亞國一開始一章二節已經點出主題
[00:14:32.000 --> 00:14:37.000]  信心是經歷任何試煉的關鍵
[00:14:37.000 --> 00:14:42.000]  有信心和沒有信心是很大的分別
[00:14:42.000 --> 00:14:45.000]  第二個見證是關於一位修女
[00:14:45.000 --> 00:14:48.000]  這位修女是1908年在比利時出生
[00:14:48.000 --> 00:14:50.000]  她叫以瑪奈尼修女
[00:14:50.000 --> 00:14:53.000]  這個當然是後來自己改了名字
[00:14:53.000 --> 00:14:56.000]  以瑪奈尼修女她二十多歲就做修女
[00:14:56.000 --> 00:15:01.000]  她立志要一生去服侍貧窮的人
[00:15:01.000 --> 00:15:03.000]  她用了四十年的時間
[00:15:03.000 --> 00:15:04.000]  在土耳其
[00:15:04.000 --> 00:15:08.000]  在非洲的特尼斯和埃及去教學
[00:15:08.000 --> 00:15:09.000]  去教書
[00:15:09.000 --> 00:15:11.000]  然後用了二十二年
[00:15:11.000 --> 00:15:12.000]  最後去到埃及
[00:15:12.000 --> 00:15:15.000]  她很體會埃及人那種貧窮
[00:15:15.000 --> 00:15:17.000]  很想去服侍他們
[00:15:17.000 --> 00:15:22.000]  她用了後二十二年去服侍埃及的貧窮人
[00:15:22.000 --> 00:15:25.000]  她特別服侍那些十方者
[00:15:25.000 --> 00:15:27.000]  即是撿垃圾那些
[00:15:27.000 --> 00:15:30.000]  去到老年了
[00:15:30.000 --> 00:15:32.000]  去到1993年
[00:15:32.000 --> 00:15:34.000]  她八十五歲
[00:15:34.000 --> 00:15:37.000]  她的上司因為她年紀這麼大
[00:15:37.000 --> 00:15:41.000]  強制性要召她回國
[00:15:41.000 --> 00:15:44.000]  要離開她的工場
[00:15:44.000 --> 00:15:46.000]  那天回到歐洲
[00:15:46.000 --> 00:15:49.000]  她發覺很不習慣
[00:15:49.000 --> 00:15:52.000]  她在埃及那些貧窮人
[00:15:52.000 --> 00:15:53.000]  樣樣都沒有
[00:15:53.000 --> 00:15:55.000]  但很開心
[00:15:55.000 --> 00:15:57.000]  去到歐洲人好像樣樣都有
[00:15:57.000 --> 00:15:59.000]  但很不開心
[00:15:59.000 --> 00:16:01.000]  她就百思不得其解
[00:16:01.000 --> 00:16:03.000]  她後來寫了一本書
[00:16:03.000 --> 00:16:06.000]  叫做《貧窮的富裕》
[00:16:06.000 --> 00:16:07.000]  她說有一個問題
[00:16:07.000 --> 00:16:09.000]  她想也想不明白
[00:16:09.000 --> 00:16:13.000]  她說住在開羅那些貧民窟的十方者
[00:16:13.000 --> 00:16:15.000]  他真是一無所有
[00:16:15.000 --> 00:16:17.000]  但笑容滿面
[00:16:17.000 --> 00:16:19.000]  但在歐洲這麼富裕
[00:16:19.000 --> 00:16:21.000]  她聽到的就是批評
[00:16:21.000 --> 00:16:22.000]  責懶
[00:16:22.000 --> 00:16:25.000]  有點像現在的香港
[00:16:25.000 --> 00:16:26.000]  我們很富裕
[00:16:26.000 --> 00:16:28.000]  我們好像甚麼都有
[00:16:28.000 --> 00:16:32.000]  但我們最多這一類的怨氣
[00:16:32.000 --> 00:16:34.000]  埋怨
[00:16:34.000 --> 00:16:36.000]  甚至可能你在教會也看到
[00:16:36.000 --> 00:16:37.000]  教會是講愛心的
[00:16:37.000 --> 00:16:39.000]  但你聽到的原來
[00:16:39.000 --> 00:16:41.000]  是很多可能是
[00:16:41.000 --> 00:16:44.000]  對於團契這個肢體的不滿
[00:16:44.000 --> 00:16:49.000]  對於跟他相處不好
[00:16:49.000 --> 00:16:51.000]  很多這些
[00:16:51.000 --> 00:16:53.000]  原來在這本書
[00:16:53.000 --> 00:16:56.000]  《貧窮的富裕》裏面
[00:16:56.000 --> 00:16:58.000]  以馬來西亞來說
[00:16:58.000 --> 00:17:01.000]  原來財富不能夠帶來真正的幸福
[00:17:01.000 --> 00:17:04.000]  唯有尊重、分享
[00:17:04.000 --> 00:17:05.000]  神的愛
[00:17:05.000 --> 00:17:08.000]  才能夠令人心靈去喜樂
[00:17:08.000 --> 00:17:11.000]  這個也是滿足了神的心意
[00:17:11.000 --> 00:17:13.000]  所以在這篇經文裏面
[00:17:13.000 --> 00:17:16.000]  也從這兩個見證我們看到
[00:17:16.000 --> 00:17:19.000]  沒錢變有錢
[00:17:19.000 --> 00:17:21.000]  可能你會有一時的開心
[00:17:21.000 --> 00:17:24.000]  但唯有在貧窮的考驗裏面
[00:17:24.000 --> 00:17:26.000]  你憑信心忍耐
[00:17:26.000 --> 00:17:28.000]  你的靈命成長
[00:17:28.000 --> 00:17:31.000]  這個才是值得真正的喜樂
[00:17:31.000 --> 00:17:34.000]  這是一個信心的功課
[00:17:34.000 --> 00:17:37.000]  去到第十節和第十一節
[00:17:37.000 --> 00:17:40.000]  經歷貧窮你的靈命提升
[00:17:40.000 --> 00:17:42.000]  應該喜樂
[00:17:42.000 --> 00:17:45.000]  但為什麼由富足轉為貧窮
[00:17:45.000 --> 00:17:46.000]  也要喜樂呢?
[00:17:46.000 --> 00:17:51.000]  我們想大家一起讀讀第十和第十一節
[00:17:51.000 --> 00:17:56.000]  富足的卻要因被降卑而誇耀
[00:17:56.000 --> 00:17:59.000]  因為富足的人要消逝
[00:17:59.000 --> 00:18:01.000]  如同草上的花一樣
[00:18:01.000 --> 00:18:02.000]  太陽出來
[00:18:02.000 --> 00:18:04.000]  熱風刮起
[00:18:04.000 --> 00:18:05.000]  草就枯乾
[00:18:05.000 --> 00:18:07.000]  花也凋謝
[00:18:07.000 --> 00:18:10.000]  他美麗的樣子就消失了
[00:18:10.000 --> 00:18:13.000]  那富足的人在他一生的奔波中
[00:18:13.000 --> 00:18:16.000]  也要這樣衰殘
[00:18:16.000 --> 00:18:18.000]  富足的人降卑
[00:18:18.000 --> 00:18:21.000]  降卑這個字就是第九節卑微這個字
[00:18:21.000 --> 00:18:23.000]  所以就是貧窮
[00:18:23.000 --> 00:18:25.000]  富足的變為貧窮
[00:18:25.000 --> 00:18:27.000]  沒錢的變為沒錢
[00:18:27.000 --> 00:18:29.000]  一樣要喜樂
[00:18:29.000 --> 00:18:30.000]  誇耀就是喜樂
[00:18:30.000 --> 00:18:34.000]  為什麼?
[00:18:34.000 --> 00:18:37.000]  這個好像違反常理
[00:18:37.000 --> 00:18:43.000]  如果你有試過被人打荷包的經驗
[00:18:43.000 --> 00:18:46.000]  你發覺很難喜樂
[00:18:46.000 --> 00:18:49.000]  我一生人被人打過三次荷包
[00:18:49.000 --> 00:18:53.000]  最不幸的兩次都不在香港
[00:18:53.000 --> 00:18:56.000]  最不幸的一次就是我度蜜月的時候
[00:18:56.000 --> 00:19:01.000]  一到羅馬第一天就被人打了荷包
[00:19:01.000 --> 00:19:06.000]  你沒了錢其實不一定會很喜樂
[00:19:06.000 --> 00:19:09.000]  在一個多月前我有一次去
[00:19:09.000 --> 00:19:12.000]  教會附近一間茶餐廳吃飯
[00:19:12.000 --> 00:19:16.000]  吃完午飯去到櫃檯付錢
[00:19:16.000 --> 00:19:18.000]  一打荷包是沒錢的
[00:19:18.000 --> 00:19:20.000]  一個錢包都沒有
[00:19:20.000 --> 00:19:21.000]  一插到褲袋裡
[00:19:21.000 --> 00:19:24.000]  完全一毛錢都沒有
[00:19:24.000 --> 00:19:25.000]  為什麼會這樣呢?
[00:19:25.000 --> 00:19:26.000]  我平時很少這樣
[00:19:26.000 --> 00:19:30.000]  原來前一天我工人要煮飯買菜
[00:19:30.000 --> 00:19:31.000]  他通常問我太太
[00:19:31.000 --> 00:19:33.000]  那個太太不在家
[00:19:33.000 --> 00:19:34.000]  所以就問我拿錢
[00:19:34.000 --> 00:19:36.000]  我就隨便給了錢
[00:19:36.000 --> 00:19:37.000]  但我都不知道給了錢之後
[00:19:37.000 --> 00:19:40.000]  原來我沒了錢
[00:19:40.000 --> 00:19:43.000]  當然這是一個很小很小的經歷
[00:19:43.000 --> 00:19:45.000]  我當時想很簡單
[00:19:45.000 --> 00:19:46.000]  兩個做法
[00:19:46.000 --> 00:19:49.000]  一是打電話回教會求救
[00:19:49.000 --> 00:19:51.000]  問哪個同工
[00:19:51.000 --> 00:19:53.000]  附近很近
[00:19:53.000 --> 00:19:57.000]  但這是不是最好呢?
[00:19:57.000 --> 00:19:59.000]  不如我試下第二個
[00:19:59.000 --> 00:20:02.000]  我就問那個收銀員
[00:20:02.000 --> 00:20:04.000]  我沒錢
[00:20:04.000 --> 00:20:06.000]  我不是叫他請我吃飯
[00:20:06.000 --> 00:20:07.000]  我不認識他
[00:20:07.000 --> 00:20:08.000]  他都不認識我
[00:20:08.000 --> 00:20:10.000]  我可不可以出去按機才給你
[00:20:10.000 --> 00:20:11.000]  我都賭一賭
[00:20:11.000 --> 00:20:12.000]  因為他又不認識你
[00:20:12.000 --> 00:20:14.000]  你出去了又不回來
[00:20:14.000 --> 00:20:15.000]  他說沒問題
[00:20:15.000 --> 00:20:16.000]  因為他很爽
[00:20:16.000 --> 00:20:18.000]  他馬上說你出去吧
[00:20:18.000 --> 00:20:19.000]  都幾好
[00:20:19.000 --> 00:20:23.000]  所以我現在就多了光顧那間
[00:20:23.000 --> 00:20:26.000]  沒錢呢
[00:20:26.000 --> 00:20:29.000]  你有時會有少少不爽的感覺
[00:20:29.000 --> 00:20:30.000]  所以雅各說
[00:20:30.000 --> 00:20:32.000]  沒錢要起來
