
[00:00:00.000 --> 00:00:11.080]  在靜悟以先,我請大家再一次向我低頭禱告
[00:12:49.240 --> 00:12:54.240]  因為他願意向你恆久地去私持愛
[00:12:54.240 --> 00:12:58.200]  所以我們不單要懼怕犯罪
[00:12:58.200 --> 00:13:02.680]  其實我們更要懼怕犯了罪而不肯承認
[00:13:02.680 --> 00:13:05.000]  我們都知道在舊約時代
[00:13:05.000 --> 00:13:08.040]  神所使用的一個很重要的僕人大位
[00:13:08.040 --> 00:13:11.040]  其實他所犯的罪都很離譜
[00:13:11.040 --> 00:13:14.520]  殺別人的丈夫然後娶別人的妻子
[00:13:14.520 --> 00:13:16.000]  他所犯的罪都很離譜
[00:13:16.000 --> 00:13:19.280]  犯了十誡其中兩個很重要的誡命
[00:13:19.280 --> 00:13:21.080]  但在上帝面前
[00:13:21.080 --> 00:13:24.480]  他藉著先知拿丹的提醒的時候
[00:13:24.480 --> 00:13:27.240]  他就願意承認自己的過犯
[00:13:27.240 --> 00:13:30.440]  他知道我們在神面前一無可跨
[00:13:30.440 --> 00:13:34.960]  只可以誠實地用一個痛悔的心靈
[00:13:34.960 --> 00:13:37.840]  去尋求神的饒恕
[00:13:37.840 --> 00:13:40.040]  我們不單要懼怕犯罪
[00:13:40.040 --> 00:13:44.120]  更要懼怕我們犯了罪而不肯承認
[00:13:44.120 --> 00:13:48.560]  第一第二條誡命去弄清楚我們敬拜的對象
[00:13:48.560 --> 00:13:50.920]  第三第四條誡命去告訴我們
[00:13:50.920 --> 00:13:54.520]  敬拜應有和不應有的行動
[00:13:54.520 --> 00:13:56.520]  第三條誡命第七節
[00:13:56.520 --> 00:13:58.480]  不可以妄稱理神的名
[00:13:58.480 --> 00:14:00.760]  因為妄稱饒華的名
[00:14:00.760 --> 00:14:04.360]  饒華必不以他為無罪
[00:14:04.360 --> 00:14:09.120]  上帝的名代表著他的身份
[00:14:09.120 --> 00:14:12.960]  以及他所具有的神聖特質和能力
[00:14:12.960 --> 00:14:15.560]  什麼叫妄稱上帝的名
[00:14:15.560 --> 00:14:20.840]  原意就是不要隨便抬起上帝的名
[00:14:20.840 --> 00:14:24.560]  用俗語說就是不要借上帝的名過橋
[00:14:24.560 --> 00:14:29.080]  不要利用信仰或基督徒身份去達到其他目的
[00:14:29.080 --> 00:14:32.080]  怎樣才叫借上帝的名過橋呢?
[00:14:32.080 --> 00:14:35.720]  嚴格來說這件事只有上帝才有權去審判
[00:14:35.720 --> 00:14:39.840]  不過有些事例是我們非常有嫌疑
[00:14:39.840 --> 00:14:42.280]  我們要作為我們的警惕
[00:14:42.280 --> 00:14:46.400]  五六年前有人在一個特首選舉之前高調聲稱
[00:14:46.400 --> 00:14:47.720]  我經過祈禱
[00:14:47.720 --> 00:14:50.880]  我決定挺某一個候選人
[00:14:50.880 --> 00:14:53.760]  又發現每次在選舉的時候
[00:14:53.760 --> 00:14:56.120]  或者有些官員被委任的時候
[00:14:56.120 --> 00:14:57.600]  相關人士就說
[00:14:57.600 --> 00:14:58.840]  大家信任我吧
[00:14:58.840 --> 00:15:01.000]  我是基督徒來的
[00:15:01.000 --> 00:15:03.960]  甚至有從政的人在自己刊物裏
[00:15:03.960 --> 00:15:05.880]  去宣稱自己是行公義
[00:15:05.880 --> 00:15:07.320]  好憐憫的基督徒
[00:15:07.320 --> 00:15:10.040]  但是被人發現了他又不誠實
[00:15:10.040 --> 00:15:11.920]  去宣稱自己是專業資格
[00:15:11.920 --> 00:15:15.560]  又在家裏放了觀音偶像
[00:15:15.560 --> 00:15:16.840]  更加普遍來說
[00:15:16.840 --> 00:15:18.080]  我不知道你會不會遇到
[00:15:18.080 --> 00:15:19.280]  希望你不會遇到
[00:15:19.280 --> 00:15:21.120]  或者希望你也不會做
[00:15:21.120 --> 00:15:22.880]  就是有些人會說
[00:15:22.880 --> 00:15:26.240]  當你向你銷售一些服務或者商品的時候
[00:15:26.240 --> 00:15:27.200]  就跟你說
[00:15:27.200 --> 00:15:28.040]  信我吧
[00:15:28.040 --> 00:15:28.800]  我是基督徒來的
[00:15:28.800 --> 00:15:30.600]  我不會騙你的
[00:15:30.600 --> 00:15:31.400]  坦白說
[00:15:31.400 --> 00:15:32.560]  其實他覺得自己可信
[00:15:32.560 --> 00:15:34.520]  他就不需要說這一句了
[00:15:34.520 --> 00:15:36.960]  一個敬拜上帝的人
[00:15:36.960 --> 00:15:39.320]  要謹慎自己的言行
[00:15:39.320 --> 00:15:41.120]  和生命的追求
[00:15:41.120 --> 00:15:43.680]  避免羞辱上帝的名
[00:15:43.680 --> 00:15:46.800]  而不是將上帝的名拿來過橋
[00:15:46.800 --> 00:15:49.600]  作為一種操控的手段
[00:15:49.600 --> 00:15:50.160]  靈姐妹
[00:15:50.160 --> 00:15:54.120]  我們說了幾個不同的「不要」
[00:15:54.120 --> 00:15:56.120]  進到第八節的時候
[00:15:56.120 --> 00:15:58.160]  出現第一個「要」
[00:15:58.160 --> 00:15:59.680]  要紀念安息日
[00:15:59.680 --> 00:16:01.400]  守為聖日
[00:16:01.400 --> 00:16:04.720]  紀念是純粹要記得
[00:16:04.720 --> 00:16:06.320]  守為聖日
[00:16:06.320 --> 00:16:09.800]  就是將這一天去分別為聖
[00:16:09.800 --> 00:16:12.080]  我們認清敬拜的對象
[00:16:12.080 --> 00:16:14.520]  是我們要忠誠對待的
[00:16:14.520 --> 00:16:16.280]  是不可以操控的
[00:16:16.280 --> 00:16:18.280]  我們要知道什麼時候
[00:16:18.280 --> 00:16:20.680]  用什麼心態去敬拜祂
[00:16:20.680 --> 00:16:23.960]  安息日的一個吩咐
[00:16:23.960 --> 00:16:27.640]  其實就是吩咐我們要將自己的生命放手
[00:16:27.640 --> 00:16:29.600]  交託在神的手裡
[00:16:29.600 --> 00:16:32.480]  安息日的吩咐不單單是休息
[00:16:32.480 --> 00:16:33.480]  這麼簡單
[00:16:33.480 --> 00:16:36.160]  如果休息作為一個規條
[00:16:36.160 --> 00:16:39.040]  我們都知道猶太人有很多不同的規條
[00:16:39.040 --> 00:16:40.440]  去界定安息日
[00:16:40.440 --> 00:16:43.040]  怎樣才算是守了安息日呢?
[00:16:43.040 --> 00:16:45.160]  譬如在安息日裡面
[00:16:45.160 --> 00:16:47.240]  因為不可以按電梯
[00:16:47.240 --> 00:16:49.680]  所以猶太人在他們的地方
[00:16:49.680 --> 00:16:52.920]  每一層樓都已經自動鎖定安息日
[00:16:52.920 --> 00:16:54.320]  層層都會停
[00:16:54.320 --> 00:16:55.480]  停了就會開門
[00:16:55.480 --> 00:16:57.120]  因為如果你按電梯
[00:16:57.120 --> 00:16:58.360]  或者按住門的話
[00:16:58.360 --> 00:16:59.120]  你就做了事情
[00:16:59.120 --> 00:17:00.440]  你沒有休息
[00:17:00.440 --> 00:17:04.200]  我們不是需要這樣按規條去守安息日
[00:17:04.200 --> 00:17:07.520]  而是很清楚知道我們生命要放手
[00:17:07.520 --> 00:17:09.240]  不是自己去操控
[00:17:09.240 --> 00:17:11.080]  因為當我們去操控的時候
[00:17:11.080 --> 00:17:12.840]  其實我們可能奴役人
[00:17:12.840 --> 00:17:15.720]  更加會奴役了其他的東西
[00:17:15.720 --> 00:17:17.200]  奴役了其他人
[00:17:17.200 --> 00:17:19.440]  所以經文去講到守安息日的時候
[00:17:19.440 --> 00:17:21.280]  第九第十節去講到
[00:17:21.280 --> 00:17:23.040]  六日要勞碌
[00:17:23.040 --> 00:17:24.560]  作理一切的工作
[00:17:24.560 --> 00:17:25.680]  但是第七日
[00:17:25.680 --> 00:17:27.080]  爻華李神的安息日
[00:17:27.080 --> 00:17:28.920]  這一天你和你的兒女
[00:17:28.920 --> 00:17:30.000]  你的瀑皮
[00:17:30.000 --> 00:17:30.720]  生畜
[00:17:30.720 --> 00:17:32.600]  以及住在你城裡面寄居的人
[00:17:32.600 --> 00:17:34.840]  都不可以做任何的工
[00:17:34.840 --> 00:17:36.720]  不要做任何的工
[00:17:36.720 --> 00:17:38.840]  在今天香港這個文化裡面
[00:17:38.840 --> 00:17:40.400]  都挺困難的
[00:17:40.400 --> 00:17:45.040]  我們因為有手提電話的緣故
[00:17:45.040 --> 00:17:46.400]  智能電話的緣故
[00:17:46.400 --> 00:17:49.200]  基本上任何時候都有人找你工作的
[00:17:49.200 --> 00:17:51.720]  這個文化也鼓勵你
[00:17:51.720 --> 00:17:53.000]  你要work hard
[00:17:53.000 --> 00:17:54.520]  以及play hard
[00:17:54.520 --> 00:17:56.240]  有健康食品可以幫你
[00:17:56.240 --> 00:17:58.960]  所以你可以做到夜夜都這麼精神
[00:17:58.960 --> 00:18:02.800]  玩到夜夜都keep住靚靚
[00:18:02.800 --> 00:18:04.920]  安息日的計命
[00:18:04.920 --> 00:18:07.160]  叫我們不只是分別為聖一日
[00:18:07.160 --> 00:18:09.160]  去參與集體的崇拜
[00:18:09.160 --> 00:18:12.440]  而是要我們尊重創造的秩序
[00:18:12.440 --> 00:18:14.760]  知道是上帝掌權的
[00:18:14.760 --> 00:18:16.480]  我們真正敬拜神
[00:18:16.480 --> 00:18:18.280]  就要深深的持守
[00:18:18.280 --> 00:18:20.400]  一切都是上帝掌權
[00:18:20.400 --> 00:18:22.520]  有很多事情不如我們所意
[00:18:22.520 --> 00:18:24.760]  但不代表你更加多去努力
[00:18:24.760 --> 00:18:26.440]  以及嘗試控制
[00:18:26.440 --> 00:18:29.400]  就等於能夠達到那個美滿的成果
[00:18:29.400 --> 00:18:31.040]  有時候反而更加知道
