
[00:00:00.000 --> 00:00:02.780]  我們是屬神的兒女
[00:03:34.220 --> 00:03:37.020]  我們看看在哥倫多前書第二章
[00:03:37.020 --> 00:03:39.340]  第十節至十六節
[00:03:39.340 --> 00:03:42.980]  找到的時候請弟兄姐妹一起讀出來
[00:03:42.980 --> 00:03:45.620]  我們由第十節
[00:03:45.620 --> 00:03:48.940]  臨前二章十節
[00:03:48.940 --> 00:03:50.940]  我們讀到第十六節
[00:03:50.940 --> 00:03:52.660]  好,找到請讀
[00:03:52.660 --> 00:03:57.700]  只有上帝藉著聖靈向我們顯明了
[00:03:57.700 --> 00:04:05.740]  (聖經)
[00:04:05.740 --> 00:04:08.860]  除了在人裡頭的靈
[00:04:08.860 --> 00:04:10.980]  誰知道人的事呢?
[00:04:10.980 --> 00:04:13.900]  像這樣除了上帝的靈
[00:04:13.900 --> 00:04:18.020]  也沒有人知道上帝的事
[00:04:18.020 --> 00:04:21.020]  我們所領受的
[00:04:21.020 --> 00:04:23.740]  並不是世上的靈
[00:04:23.740 --> 00:04:26.740]  乃是從上帝來的靈
[00:04:26.740 --> 00:04:32.620]  叫我們能知道上帝開恩賜給我們的事
[00:04:32.620 --> 00:04:36.260]  並且我們講說這些事
[00:04:36.260 --> 00:04:40.620]  不是用人智慧所指教的言語
[00:04:40.620 --> 00:04:44.420]  乃是用聖靈所指教的言語
[00:04:44.420 --> 00:04:49.420]  將屬靈的話解釋屬靈的事
[00:04:49.420 --> 00:04:51.620]  然而屬血氣的人
[00:04:51.620 --> 00:04:54.900]  不領會上帝聖靈的事
[00:04:54.900 --> 00:04:57.340]  反倒以為愚蠢
[00:04:57.340 --> 00:04:59.100]  並且不能知道
[00:04:59.100 --> 00:05:04.140]  因為這些事唯有屬靈的人才能看透
[00:05:04.140 --> 00:05:07.580]  屬靈的人能看透萬事
[00:05:07.580 --> 00:05:11.900]  卻沒有一人能看透了他
[00:05:11.900 --> 00:05:15.500]  誰曾知道主的心去教導他呢?
[00:05:15.500 --> 00:05:19.500]  但我們是有基督的心了
[00:05:19.500 --> 00:05:21.100]  大家讀完這幾節
[00:05:21.100 --> 00:05:22.300]  應該有少許印象
[00:05:22.300 --> 00:05:27.100]  對於他將聖靈和在基督裡面的生命連結在一起
[00:05:27.100 --> 00:05:28.700]  即是說我們有了基督的生命
[00:05:28.700 --> 00:05:30.100]  我們有基督的心
[00:05:30.100 --> 00:05:32.900]  有基督的心就有聖靈的內著
[00:05:32.900 --> 00:05:36.060]  有聖靈的內著就能夠明白屬靈的事
[00:05:36.060 --> 00:05:39.820]  所以這個邏輯就是在這裡
[00:05:39.820 --> 00:05:44.380]  然後這個是人間看來好像很愚蠢的事
[00:05:44.380 --> 00:05:47.460]  因為信福音就能夠得著
[00:05:47.460 --> 00:05:50.060]  即是這個聖靈
[00:05:50.060 --> 00:05:50.860]  有基督
[00:05:50.860 --> 00:05:52.100]  這些未信主的人
[00:05:52.100 --> 00:05:54.940]  好像我們以前那樣覺得很愚蠢
[00:05:54.940 --> 00:05:58.020]  但原來這個是充滿著神的智慧
[00:05:58.020 --> 00:06:00.380]  充滿神的智慧來指教我們
[00:06:00.380 --> 00:06:03.580]  應該怎樣來到屬靈的生活
[00:06:03.580 --> 00:06:06.220]  一個有榮耀
[00:06:06.220 --> 00:06:08.500]  有意義的人生
[00:06:08.500 --> 00:06:10.940]  所以在這裡我們看到
[00:06:10.940 --> 00:06:12.380]  聖經裡面講到十四節
[00:06:12.380 --> 00:06:16.780]  它說屬血氣的人不能夠明白聖靈的事
[00:06:16.780 --> 00:06:20.780]  因為這些事唯有屬靈的人才能看透
[00:06:20.780 --> 00:06:22.780]  所以這裡就分開了
[00:06:22.780 --> 00:06:26.780]  究竟你是屬血氣還是屬靈呢?
[00:06:26.780 --> 00:06:29.260]  還有在這幾章經文裏面
[00:06:29.260 --> 00:06:33.660]  保羅也用了另一個詞彙就是屬肉體
[00:06:33.660 --> 00:06:35.660]  究竟這幾個是什麼意思呢?
[00:06:35.660 --> 00:06:37.540]  原來保羅告訴他們
[00:06:37.540 --> 00:06:40.100]  告訴我們今天的信徒
[00:06:40.100 --> 00:06:43.660]  就是我們沒有耶穌基督在我們心裡面
[00:06:43.660 --> 00:06:45.740]  我們沒有基督的生命之前
[00:06:45.740 --> 00:06:48.180]  我們是屬乎血氣的
[00:06:48.180 --> 00:06:49.580]  我們是屬乎血氣的
[00:06:49.580 --> 00:06:51.500]  只不過是為這個物質的世界
[00:06:51.500 --> 00:06:57.100]  為了人生有限的日子來追求的
[00:06:57.100 --> 00:06:58.900]  這個是屬血氣的
[00:06:58.900 --> 00:07:01.660]  因為不是屬於神的
[00:07:01.660 --> 00:07:02.780]  我們遠離了神
[00:07:02.780 --> 00:07:05.940]  只是過自己自以為忠心的生活
[00:07:05.940 --> 00:07:08.420]  但是當我們信了主之後
[00:07:08.420 --> 00:07:10.540]  我們就有了聖靈在我們心裡面
[00:07:10.540 --> 00:07:11.900]  問題就是這樣
[00:07:11.900 --> 00:07:16.260]  究竟我們是不是讓聖靈去更新我們的觀念
[00:07:16.260 --> 00:07:18.620]  去掌管我們的心靈
[00:07:18.620 --> 00:07:23.180]  讓我們不要回到以前那種屬血氣的生活
[00:07:23.180 --> 00:07:26.300]  而是追求一種以上帝的靈的引導
[00:07:26.300 --> 00:07:28.780]  以基督的心為心的人生
[00:07:28.780 --> 00:07:31.860]  這個就是屬靈
[00:07:31.860 --> 00:07:35.620]  所以在這裡給我們看見有幾個層面
[00:07:35.620 --> 00:07:37.500]  第一個就是屬血氣
[00:07:37.500 --> 00:07:39.300]  指的是我們在未信主之前
[00:07:39.300 --> 00:07:41.900]  我們有的狀態
[00:07:41.900 --> 00:07:44.860]  當時這些廣林多教會的信徒
[00:07:44.860 --> 00:07:46.580]  他們已經信了主
[00:07:46.580 --> 00:07:50.460]  但是保祿說你們仍然是屬肉體
[00:07:50.460 --> 00:07:51.180]  為什麼呢?
[00:07:51.180 --> 00:07:53.180]  因為他們仍然信了主之後
[00:07:53.180 --> 00:07:57.500]  沒有價值觀和生活上的更新
[00:07:57.500 --> 00:07:59.020]  還是過回以往
[00:07:59.020 --> 00:08:02.780]  好像屬血氣未信主之前那種的生活
[00:08:02.780 --> 00:08:04.900]  那種的思想模式
[00:08:04.900 --> 00:08:07.460]  那種的價值觀念
[00:08:07.460 --> 00:08:11.660]  所以保祿說你們仍然是屬乎肉體
[00:08:11.660 --> 00:08:13.140]  他信了主
[00:08:13.140 --> 00:08:14.820]  不是屬血氣了
[00:08:14.820 --> 00:08:16.660]  不過仍然很屬肉體
[00:08:16.660 --> 00:08:22.340]  如果今天我們照著我們自己的情慾
[00:08:22.340 --> 00:08:24.580]  我們的肉體去生活
[00:08:24.580 --> 00:08:25.860]  雖然信了耶穌
[00:08:25.860 --> 00:08:27.860]  但是沒有以耶穌基督為主
[00:08:27.860 --> 00:08:32.700]  沒有去將我們生命上的寶座讓主管理
[00:08:32.700 --> 00:08:36.500]  我們過往的生活仍然照著我們自己的喜好
[00:08:36.500 --> 00:08:40.620]  我們就發覺我們仍然是屬肉體的情況
[00:08:40.620 --> 00:08:44.740]  但是其實神希望我們做一個屬靈的人
[00:08:44.740 --> 00:08:49.260]  屬靈的人就是我們讓聖靈去管理我們
[00:08:49.260 --> 00:08:50.580]  《聖經》裏面講到
[00:08:50.580 --> 00:08:53.060]  因著聖靈所得的各樣的好處
[00:08:53.060 --> 00:08:57.420]  是我們要屬乎聖靈的時候才能經驗得著的
[00:08:57.420 --> 00:08:59.900]  所以從聖靈
[00:08:59.900 --> 00:09:01.420]  我們屬靈
[00:09:01.420 --> 00:09:04.020]  有時候我們如果放縱自己
[00:09:04.020 --> 00:09:05.580]  不照神的心意去活
[00:09:05.580 --> 00:09:07.500]  仍然活在罪中
[00:09:07.500 --> 00:09:08.420]  放縱我們的肉體
[00:09:08.420 --> 00:09:09.660]  仍然活在我們的私慾中
[00:09:09.660 --> 00:09:12.540]  這個就變回屬肉體了
[00:09:12.540 --> 00:09:13.820]  但是我們又要更新
[00:09:13.820 --> 00:09:16.820]  幫助《聖經》指導我們
[00:09:16.820 --> 00:09:18.260]  聖靈再一次提醒我們
[00:09:18.260 --> 00:09:20.620]  我們要將我們的心再獻給主
[00:09:20.620 --> 00:09:23.220]  繼續來到合神心意的生活
[00:09:23.220 --> 00:09:24.940]  再一次更新我們的觀念
[00:09:24.940 --> 00:09:25.980]  我們又有進步
[00:09:25.980 --> 00:09:28.260]  又回到屬靈的狀態了
[00:09:28.260 --> 00:09:33.060]  所以這是我們成聖的階段必經的路程
[00:09:33.060 --> 00:09:33.820]  但是很重要的
[00:09:33.820 --> 00:09:34.580]  我們有一個目標
[00:09:34.580 --> 00:09:38.660]  就是做一個屬靈人應該有的價值觀
[00:09:38.660 --> 00:09:42.700]  應該有的心思、意念和生活
[00:09:42.700 --> 00:09:44.780]  所以今天我們要看看
[00:09:44.780 --> 00:09:46.540]  那麼多教會的信徒
[00:09:46.540 --> 00:09:47.820]  他們信了主了
[00:09:47.820 --> 00:09:52.740]  但是因為他們仍然活在很多世俗的環境裏面
[00:09:52.740 --> 00:09:55.220]  因為當時那麽多是一個商業社會
[00:09:55.220 --> 00:09:59.220]  有很多不同的異教的影響
[00:09:59.220 --> 00:10:01.940]  他們過往也因為未信主之前
[00:10:01.940 --> 00:10:04.940]  也受過一些異教背景的影響
[00:10:04.940 --> 00:10:06.140]  所以他們信了主之後
[00:10:06.140 --> 00:10:08.180]  還沒有完全更新
[00:10:08.180 --> 00:10:09.580]  所以我們上幾堂
[00:10:09.580 --> 00:10:11.420]  大家記得耶穌說
[00:10:11.420 --> 00:10:16.500]  那個新酒不能夠放在舊的疲勞裏
[00:10:16.500 --> 00:10:19.220]  必須要放在新的疲勞裏面
[00:10:19.220 --> 00:10:24.460]  那個新的布不能夠保在舊的布裏面
[00:10:24.460 --> 00:10:27.820]  它必須要全面更新
[00:10:27.820 --> 00:10:30.180]  所以這個讓我們看見同一道理
[00:10:30.180 --> 00:10:34.260]  耶穌希望我們的心意更新而變化
[00:10:34.260 --> 00:10:37.380]  不要conform to the world
[00:10:37.380 --> 00:10:40.700]  我們需要transform to like Christ
[00:10:40.700 --> 00:10:46.580]  這個也是一脈相承 真理互通
[00:10:46.580 --> 00:10:48.700]  所以這個讓我們看見
[00:10:48.700 --> 00:10:51.220]  屬靈的人就是我們追求的對象
[00:10:51.220 --> 00:10:53.980]  屬靈的人應該怎樣來更新我們的觀念
[00:10:53.980 --> 00:10:56.420]  人生有些什麽去改變
[00:10:56.420 --> 00:11:00.780]  以致我們能夠不再屬肉體呢
[00:11:00.780 --> 00:11:01.900]  我們看見
[00:11:01.900 --> 00:11:08.140]  第一 我們看見自我的認識 自我觀
[00:11:08.140 --> 00:11:10.820]  你知不知道2021年 剛好過去的那一年
[00:11:10.820 --> 00:11:13.620]  Internet 如果Google search
[00:11:13.620 --> 00:11:16.020]  很多人找答案
[00:11:16.020 --> 00:11:17.540]  現在可能你有些什麽事
[00:11:17.540 --> 00:11:19.860]  Google search 找個答案
[00:11:19.860 --> 00:11:23.740]  看他怎麽說 或者看那些資料可不可信
[00:11:23.740 --> 00:11:29.220]  或者那些給你的參考可以幫助到你
[00:11:29.220 --> 00:11:32.780]  Google search 原來2021年最多人問的問題
[00:11:32.780 --> 00:11:36.420]  他們做了個通訊 你知不知道他問什麽
[00:11:36.420 --> 00:11:38.940]  啊?
[00:11:38.940 --> 00:11:43.780]  Covid?
[00:11:43.780 --> 00:11:46.060]  我們想想可能是Covid
[00:11:46.060 --> 00:11:48.140]  按這個資料所顯示告訴你
[00:11:48.140 --> 00:11:49.980]  最多人問的問題就是
[00:11:49.980 --> 00:11:54.380]  Who am I?
[00:11:54.380 --> 00:11:55.500]  究竟我是誰呢
[00:11:55.500 --> 00:11:58.500]  可能有很多人以前在忙碌的生活裏
[00:11:58.500 --> 00:12:01.900]  在疫情的時候安靜下來
[00:12:01.900 --> 00:12:05.540]  去想想究竟我的人生是為了什麽
[00:12:05.540 --> 00:12:08.140]  其實這個問題我相信到了上一年多
[00:12:08.140 --> 00:12:15.340]  我們應該越來越去反省一下
[00:12:15.340 --> 00:12:17.500]  我記得在年青的時代
[00:12:17.500 --> 00:12:20.420]  大家不知道還有沒有這個問題
[00:12:20.420 --> 00:12:22.380]  究竟為什麽我在這個世界呢
[00:12:22.380 --> 00:12:23.180]  我為了什麽呢
[00:12:23.180 --> 00:12:28.500]  可能年青的時候很想想這些人生的問題
[00:12:28.500 --> 00:12:33.180]  但是慢慢我們過了一段時間
[00:12:33.180 --> 00:12:34.420]  沉溺在這個世界裏
[00:12:34.420 --> 00:12:37.180]  就是為了生活 為了工作 為了家庭
[00:12:37.180 --> 00:12:40.300]  為了各方面我們人生的責任
[00:12:40.300 --> 00:12:42.940]  有時候我們想想究竟我是誰呢
[00:12:42.940 --> 00:12:44.820]  Who am I?
[00:12:44.820 --> 00:12:48.180]  所以在這裏的這麽多人
[00:12:48.180 --> 00:12:50.060]  可能在面對人生
[00:12:50.060 --> 00:12:55.340]  隨時都會染病或者死亡的陰影下
[00:12:55.340 --> 00:13:00.900]  再一次想想究竟我人生有什麽意義呢
[00:13:00.900 --> 00:13:01.860]  究竟我是誰呢
[00:13:01.860 --> 00:13:04.940]  這個self identity究竟我是誰呢
[00:13:04.940 --> 00:13:09.180]  有些人就是用他的忙碌的生活
[00:13:09.180 --> 00:13:11.540]  就是我天天做這些事
[00:13:11.540 --> 00:13:12.780]  所以這個就是我了
[00:13:12.780 --> 00:13:17.260]  有些人就是他的財富代表他的self identity
[00:13:17.260 --> 00:13:20.180]  有些人可能就是他的學問
[00:13:20.180 --> 00:13:21.860]  或者是他的社會地位
[00:13:21.860 --> 00:13:25.860]  或者是他擁有什麽東西
[00:13:25.860 --> 00:13:27.700]  來identify他自己
[00:13:27.700 --> 00:13:29.940]  就是說我是誰呢
[00:13:29.940 --> 00:13:33.140]  我駕駛什麽車 我讀過什麽名校
[00:13:33.140 --> 00:13:36.020]  或者我曾經做過什麽職業
[00:13:36.020 --> 00:13:37.700]  或者我現在擁有什麽東西
[00:13:37.700 --> 00:13:41.420]  來肯定他自己的價值
[00:13:41.420 --> 00:13:43.660]  問一問你自己 你是誰
[00:13:43.660 --> 00:13:46.540]  問一問我自己 我是誰
[00:13:46.540 --> 00:13:49.020]  保羅在這裏給我們一個認識
[00:13:49.020 --> 00:13:53.220]  第一我們需要認識的就是認識我們的本相
[00:13:53.220 --> 00:13:57.060]  這個是從上帝的角度來看我們
[00:13:57.060 --> 00:14:02.220]  是從一個更加高的智慧
[00:14:02.220 --> 00:14:05.860]  來開解我們人生的問題
[00:14:05.860 --> 00:14:10.260]  我們需要神的幫助 需要神的啓示
[00:14:10.260 --> 00:14:13.340]  以至於很多人在哲學各方面
[00:14:13.340 --> 00:14:15.460]  究竟我是誰 我做什麽 我為什麽在這個世界
[00:14:15.460 --> 00:14:18.100]  這個世界究竟有什麽目的
[00:14:18.100 --> 00:14:19.340]  去尋找答案
[00:14:19.340 --> 00:14:21.980]  但是呢 真的智慧
[00:14:21.980 --> 00:14:24.180]  等一下 我們要詳細的講一下
[00:14:24.180 --> 00:14:27.020]  就是從神的角度來看我們
[00:14:27.020 --> 00:14:29.180]  所以當我們從神的角度來看
[00:14:29.180 --> 00:14:31.500]  不要用我們自己的角度來看人
[00:14:31.500 --> 00:14:33.420]  不要用自己的角度來看自己
[00:14:33.420 --> 00:14:35.340]  我們用神的角度來看我們的時候
[00:14:35.340 --> 00:14:40.540]  我們就找到我們真正的屬靈人的自我觀
[00:14:40.540 --> 00:14:42.460]  首先我們認識我們的本相
[00:14:42.460 --> 00:14:45.540]  在哥倫德前書的第一章
[00:14:45.540 --> 00:14:49.860]  第26至29節 我們一起來看幾隻經文
[00:14:49.860 --> 00:15:00.540]  「弟兄們!可見你們蒙召的安在欲體有智慧的不多,有能力的不多,有尊貴的也不多。
[00:15:00.540 --> 00:15:07.460]  但上帝卻揀選了世上愚拙的,叫有智慧的羞愧,
[00:15:07.460 --> 00:15:13.580]  又揀選了世上軟弱的,叫那強壯的羞愧。
[00:15:13.580 --> 00:15:20.980]  上帝又揀選了世上卑賤的,被人厭惡的,
[00:15:20.980 --> 00:15:25.300]  以及那無有的,為要廢掉那有的。
[00:15:25.300 --> 00:15:32.420]  使一切有血氣的在神面前,一個也不能自誇。」
[00:15:32.420 --> 00:15:35.980]  所以這裡給我們有一種認識
[00:15:35.980 --> 00:15:44.500]  原來神將我們本來屬於血氣的本相披露出來
[00:15:44.500 --> 00:15:48.500]  我們發覺你以為自己很有能力
[00:15:48.500 --> 00:15:51.740]  發覺有很多時候我們束手無策
[00:15:51.740 --> 00:15:56.660]  我們發覺自己很有金錢、地位、很多東西擁有
[00:15:56.660 --> 00:15:58.740]  但發覺可以一下之間
[00:15:58.740 --> 00:16:00.900]  好像現在打仗一樣
[00:16:00.900 --> 00:16:04.660]  一下之間家園都沒有了,什麼都沒有了
[00:16:04.660 --> 00:16:07.700]  又可能我們自己自以為很有智慧
[00:16:07.700 --> 00:16:12.980]  但原來在很多事情上我們反而顯出我們有時很愚拙
[00:16:12.980 --> 00:16:15.620]  有些決定、有些做法
[00:16:15.620 --> 00:16:19.860]  哎呀,原來當我們認識自己的本相
[00:16:19.860 --> 00:16:24.740]  原來我們更加在神面前是有罪的
[00:16:24.740 --> 00:16:26.380]  是污穢的
[00:16:26.380 --> 00:16:32.940]  本來我們的生命在罪的影響當中是卑賤的
[00:16:32.940 --> 00:16:36.380]  是無有的
[00:16:36.380 --> 00:16:40.980]  世界上有很多人好像很有能力、很有智慧
[00:16:40.980 --> 00:16:44.900]  很多東西擁有
[00:16:44.900 --> 00:16:48.620]  但神說我揀選這些無有的
[00:16:48.620 --> 00:16:51.020]  本身就是我們認識我們本相的時候
[00:16:51.020 --> 00:16:54.660]  我們在血氣當中一無所有的
[00:16:54.660 --> 00:16:58.620]  叫那些好像世上有的人自覺羞愧
[00:16:58.620 --> 00:17:03.620]  即是說原來我們是夢神的恩典
[00:17:03.620 --> 00:17:10.220]  所以我們看到本上聖經說我們其實都是很愚拙的
[00:17:10.220 --> 00:17:12.260]  很深很硬的
[00:17:12.260 --> 00:17:15.620]  我們都是很軟弱的、很沒有能力的
[00:17:15.620 --> 00:17:18.140]  我們可能很卑賤的
[00:17:18.140 --> 00:17:19.660]  我們無有的
[00:17:19.660 --> 00:17:22.820]  因為這只不過是血肉之軀
[00:17:22.820 --> 00:17:24.580]  物質的身體
[00:17:24.580 --> 00:17:26.460]  真是很化學的
[00:17:26.460 --> 00:17:30.100]  真是我們知道沒有人可以掌管我們下一分鐘
[00:17:30.100 --> 00:17:32.900]  下一天我們的生命
[00:17:32.900 --> 00:17:38.420]  我們好人好姐忽然間可能發現原來身體裏面有些問題
[00:17:38.420 --> 00:17:43.700]  因為我們這個血肉之軀是這麼有限的
[00:17:43.700 --> 00:17:49.420]  在聖經裏面一開始就告訴我們其實我們是屬乎塵土的
[00:17:49.420 --> 00:17:57.220]  真是的,我們這個人生,這個很短暫的人生
[00:17:57.220 --> 00:18:00.220]  聖經說塵土最後要怎樣?
[00:18:00.220 --> 00:18:03.260]  要歸於塵土
[00:18:03.260 --> 00:18:07.700]  所以你有多少東西都好,最後都歸於塵土
[00:18:07.700 --> 00:18:11.580]  有一次有一個德州的很大隻的人
[00:18:11.580 --> 00:18:14.860]  他就去誇口
[00:18:14.860 --> 00:18:16.780]  他說我們德州甚麼都大
[00:18:16.780 --> 00:18:18.980]  德州甚麼都大,大家有沒有去過德州?
[00:18:18.980 --> 00:18:20.900]  地又大,屋又大
[00:18:20.900 --> 00:18:23.980]  生畜又大,人都大
[00:18:23.980 --> 00:18:31.980]  就藏證一個在奧哈拉荷馬州很矮小的
[00:18:31.980 --> 00:18:35.140]  他說我們德州甚麼都大
[00:18:35.140 --> 00:18:37.340]  他去誇自己有的東西
[00:18:37.340 --> 00:18:42.500]  誇自己優勝過別人的東西
[00:18:42.500 --> 00:18:49.060]  這個奧哈拉荷馬州的人好像被他貶低似的
[00:18:49.060 --> 00:18:50.860]  他沒有生氣,不過笑了一下
[00:18:50.860 --> 00:18:52.500]  他說是啊,你們甚麼都大
[00:18:52.500 --> 00:18:55.980]  我都認識有一個人,他就很大
[00:18:55.980 --> 00:18:57.540]  不過大到怎樣呢?
[00:18:57.540 --> 00:19:03.260]  大到他死了之後就找不到任何一個棺材可以把他放下
[00:19:03.260 --> 00:19:06.540]  所以真的有一點諷刺他
[00:19:06.540 --> 00:19:10.940]  這個德州大隻佬就跟他說
[00:19:10.940 --> 00:19:15.460]  最後他怎樣安葬?
[00:19:15.460 --> 00:19:18.460]  那怎麼辦?
[00:19:18.460 --> 00:19:21.420]  他說最後就把他的氣都放了
[00:19:21.420 --> 00:19:23.780]  就像一支氣球一樣把他的氣都放了
[00:19:23.780 --> 00:19:28.220]  最後就把他放在一個鞋盒這麼大的地方
[00:19:28.220 --> 00:19:32.460]  大家知道甚麼意思了
[00:19:32.460 --> 00:19:35.340]  無論你多大多威風
[00:19:35.340 --> 00:19:40.140]  最後就只有鞋盒那麼多的塵土
[00:19:40.140 --> 00:19:47.340]  有人計算過,把我們身體火化,化成塵土
[00:19:47.340 --> 00:19:51.540]  分解下來,其實價值真的很好笑
[00:19:51.540 --> 00:20:01.260]  他說大概分解之後,大概可以製成七塊肥皂的脂肪
[00:20:01.260 --> 00:20:05.740]  如果我們身體現在有的脂肪可以大概製成七塊肥皂
[00:20:05.740 --> 00:20:11.020]  大概可以製成一百支火柴的鱗
[00:20:11.020 --> 00:20:14.340]  火柴那麼少鱗,一百支的鱗
[00:20:14.340 --> 00:20:22.300]  大概我們身體所有的鐵質可以製成一口中號的釘
[00:20:22.300 --> 00:20:29.660]  然後他說可以有足夠的鎂,可以用一次的射藥
[00:20:29.660 --> 00:20:40.420]  足夠可以有鴿,做一個燈泡的鴿
[00:20:40.420 --> 00:20:48.820]  能夠拿到一些石灰足以為一個雞籠來消毒
[00:20:48.820 --> 00:20:52.740]  然後他說足夠的硫磺可以取出來
[00:20:52.740 --> 00:20:59.380]  可以驅走一隻狗裡面的塞拿
[00:20:59.380 --> 00:21:08.220]  大部份剩下的差不多八成都是水
[00:21:08.220 --> 00:21:15.940]  再加上一口釘、硫磺、Magnesium等等肥皂
[00:21:15.940 --> 00:21:17.460]  值多少錢呢?
[00:21:17.460 --> 00:21:23.060]  都不夠三十美金
[00:21:23.060 --> 00:21:32.020]  所以我們就說如果我們按照我們有的軀殼屬乎血氣屬乎塵土的
[00:21:32.020 --> 00:21:40.420]  其實真的非常卑賤、沒有價值、不完美、亦都軟弱
[00:21:40.420 --> 00:21:42.260]  這個就是我們的本相
