
[00:00:00.000 --> 00:00:02.920]  領受神的話語之先,我們先低頭祈禱
[00:04:05.200 --> 00:04:08.800]  這是上次我們所看到的第一部分
[00:04:08.800 --> 00:04:11.600]  就是我們需要有這個承擔
[00:04:11.600 --> 00:04:15.400]  我們需要有這份愛國,愛這個社會的情操
[00:04:15.400 --> 00:04:18.800]  我們需要守望,我們需要禱告
[00:04:18.800 --> 00:04:23.400]  今天我們就會看黎熙敏的祈禱
[00:04:23.400 --> 00:04:28.200]  還沒看黎熙敏的禱告的時候,我們想一想我們平時的禱告是怎樣
[00:04:28.200 --> 00:04:30.600]  我們對神的稱呼是怎樣
[00:04:30.600 --> 00:04:35.200]  我們有沒有好好的迫切認罪,甚至為人認罪
[00:04:35.200 --> 00:04:40.200]  我們的祈求,我們為自己祈求的時候所佔的比例是怎樣
[00:04:40.200 --> 00:04:45.600]  今天我們看一篇很簡短,但很偉大的禱文
[00:04:45.600 --> 00:04:48.400]  我們很希望藉著黎熙敏這個禱告
[00:04:48.400 --> 00:04:52.600]  教導我們怎樣去檢視我們的祈禱
[00:04:52.600 --> 00:04:56.400]  我們帶大家去看黎熙敏一禱告的時候
[00:04:56.400 --> 00:05:00.400]  她是對神一個宣告,確認她的信仰
[00:05:00.400 --> 00:05:03.600]  我們一起來看黎熙敏第一章的第五節
[00:05:03.600 --> 00:05:06.600]  第一章的第五節,我們一起來讀出
[00:05:06.600 --> 00:05:15.600]  (黎熙敏第一章第五節)
[00:05:15.600 --> 00:05:19.600]  我上次講過一個比喻,如果你經濟有困難的時候
[00:05:19.600 --> 00:05:24.400]  你要找人來幫你,你向人借錢的時候,你一定要知道那個對象是什麼
[00:05:24.400 --> 00:05:27.800]  第一你要看這個人,如果他比你還窮,你不會向他借錢
[00:05:27.800 --> 00:05:31.400]  第二,如果他有錢,但是一毛不拔,他是非常孤寒的
[00:05:31.400 --> 00:05:34.200]  又沒有愛心的,你都不會向他借錢,浪費唇舌
[00:05:34.200 --> 00:05:38.800]  你當然會向一個經濟上都算是富裕,或者是有能力
[00:05:38.800 --> 00:05:41.800]  而有愛心的人,你才會向他發出這個呼求
[00:05:41.800 --> 00:05:46.200]  所以你認識那個對象,是直接影響你禱告的信心
[00:05:46.200 --> 00:05:49.200]  黎熙敏她對神怎樣宣告呢?
[00:05:49.200 --> 00:05:51.600]  她說:耶和華
[00:05:51.600 --> 00:05:54.000]  那你又停一停,想一想
[00:05:54.000 --> 00:05:57.400]  今天我們當中的弟兄姊妹,你祈禱的時候
[00:05:57.400 --> 00:06:00.200]  會不會經常來稱呼神為耶和華?
[00:06:00.200 --> 00:06:04.400]  很少的,會稱呼我們為天父、主,是嗎?
[00:06:04.400 --> 00:06:06.400]  你很少稱呼耶和華的
[00:06:06.400 --> 00:06:08.200]  不過你又對的
[00:06:08.200 --> 00:06:15.200]  原來耶和華特別是以色列人、猶太人在禱告裡面的呼求
[00:06:15.200 --> 00:06:20.400]  因為是神揀選以色列人做祂特別的子民
[00:06:20.400 --> 00:06:22.800]  成為萬國裡面的見證
[00:06:22.800 --> 00:06:24.800]  神跟祂納約
[00:06:24.800 --> 00:06:28.000]  所以在納約的時候,神就啟示自己是耶和華
[00:06:28.000 --> 00:06:30.400]  所以是對猶太人特別有意義的
[00:06:30.400 --> 00:06:33.000]  所以猶太人他們來禱告的時候
[00:06:33.000 --> 00:06:35.600]  是特別來稱神為耶和華的
[00:06:35.600 --> 00:06:37.600]  很簡單舉個例子
[00:06:37.600 --> 00:06:41.400]  我們當中的夫婦
[00:06:41.400 --> 00:06:44.200]  或者談戀愛的
[00:06:44.200 --> 00:06:47.000]  你怎樣稱呼你的配偶?
[00:06:47.000 --> 00:06:50.600]  你怎樣稱呼你的愛人呢?
[00:06:50.600 --> 00:06:52.600]  夫婦可能會說:衰鬼!
[00:06:52.600 --> 00:06:56.600]  在談戀愛的時候會說:衰鬼!
[00:06:56.600 --> 00:06:58.600]  可能有不同的稱呼方法
[00:06:58.600 --> 00:07:00.200]  不會叫名字的
[00:07:00.200 --> 00:07:02.200]  很簡單舉個例子
[00:07:02.200 --> 00:07:05.200]  師母一定不會叫我梁牧師
[00:07:05.200 --> 00:07:07.200]  如果是這樣叫的話,肯定是死定的
[00:07:07.200 --> 00:07:08.200]  一定是有問題的
[00:07:08.200 --> 00:07:10.200]  梁牧師,什麼事?
[00:07:10.200 --> 00:07:12.200]  但你們叫我梁牧師,我是完全沒有問題的
[00:07:12.200 --> 00:07:13.000]  明白嗎?
[00:07:13.000 --> 00:07:15.600]  就是一個跟你較為有特別關係的人
[00:07:15.600 --> 00:07:17.600]  他會有特別的稱呼
[00:07:17.600 --> 00:07:20.400]  所以猶太人他們的禱告
[00:07:20.400 --> 00:07:22.800]  是稱神為「耶和華」
[00:07:22.800 --> 00:07:25.200]  因為是一個納約的關係
[00:07:25.200 --> 00:07:29.200]  第二個就是天上的神
[00:07:29.200 --> 00:07:31.200]  天上的神是什麼呢?
[00:07:31.200 --> 00:07:35.200]  即是神可以創造宇宙萬物的神
[00:07:35.200 --> 00:07:39.200]  今天,神是在天,人是在地
[00:07:39.200 --> 00:07:41.200]  神是滿有能力
[00:07:41.200 --> 00:07:44.200]  神會施行神蹟奇事
[00:07:44.200 --> 00:07:46.800]  他說到天上的神的時候
[00:07:46.800 --> 00:07:49.200]  就代表了神的能力
[00:07:49.200 --> 00:07:53.200]  於是人是可以有安排
[00:07:53.200 --> 00:07:56.200]  在安排之下,人是要信服的
[00:07:56.200 --> 00:07:59.200]  第三方面是大而可畏的神
[00:07:59.200 --> 00:08:01.200]  大而可畏的神
[00:08:01.200 --> 00:08:03.200]  你留意到彌大人可以確信
[00:08:03.200 --> 00:08:05.200]  神是在天上的時候
[00:08:05.200 --> 00:08:10.200]  神是鋪天蓋地去做宇宙萬物的時候
[00:08:10.200 --> 00:08:13.200]  看到神的能力,神的可畏
[00:08:13.200 --> 00:08:16.200]  在原文裡面
[00:08:16.200 --> 00:08:18.200]  是神大有能力
[00:08:18.200 --> 00:08:20.200]  而且是可怕的
[00:08:20.200 --> 00:08:23.200]  英文是Great and Terrible God
[00:08:23.200 --> 00:08:25.200]  是神一個很恐怖的神
[00:08:25.200 --> 00:08:27.200]  為什麼呢?
[00:08:27.200 --> 00:08:30.200]  神的偉大就是因為神的創造
[00:08:30.200 --> 00:08:32.200]  神的能力
[00:08:32.200 --> 00:08:34.200]  神的可畏
[00:08:34.200 --> 00:08:35.200]  原來在聖經裡面
[00:08:35.200 --> 00:08:39.200]  經常把可畏和可稱頌放在一起
[00:08:39.200 --> 00:08:43.200]  我們一起來看出拉及記第十五章第十一節
[00:08:43.200 --> 00:08:45.200]  我們一起來讀出
[00:08:48.200 --> 00:08:51.200]  誰能仗你自聖自榮
[00:08:51.200 --> 00:08:55.200]  可頌可畏,斯行其事
[00:08:55.200 --> 00:08:56.200]  斯行其事
[00:08:56.200 --> 00:08:58.200]  彌大人可以說
[00:08:58.200 --> 00:09:01.200]  有哪個神可以仗你自聖自榮
[00:09:01.200 --> 00:09:02.200]  有沒有留意
[00:09:02.200 --> 00:09:04.200]  可頌可畏
[00:09:04.200 --> 00:09:06.200]  可以歌頌是讚美
[00:09:06.200 --> 00:09:08.200]  但是可畏
[00:09:08.200 --> 00:09:11.200]  究竟這一段經文的背景是什麼
[00:09:11.200 --> 00:09:12.200]  熟悉聖經的人都知道
[00:09:12.200 --> 00:09:15.200]  出拉及第十五章是記載到以色列人
[00:09:15.200 --> 00:09:17.200]  他們出拉及
[00:09:17.200 --> 00:09:19.200]  但是後來埃及人又反悔
[00:09:19.200 --> 00:09:21.200]  派軍隊來追殺他們
[00:09:21.200 --> 00:09:23.200]  他們面對紅海的時候
[00:09:23.200 --> 00:09:25.200]  前無去路後有追兵
[00:09:25.200 --> 00:09:28.200]  他們打算命喪於抗爺
[00:09:28.200 --> 00:09:31.200]  但是神竟然讓摩西彌大人行神蹟
[00:09:31.200 --> 00:09:33.200]  紅海的水分開
[00:09:33.200 --> 00:09:35.200]  他們安然地去渡過
[00:09:35.200 --> 00:09:38.200]  接著埃及軍兵繼續追下去的時候
[00:09:38.200 --> 00:09:41.200]  但是水淹七軍
[00:09:41.200 --> 00:09:43.200]  他們又被淹死
[00:09:43.200 --> 00:09:44.200]  所以他們發出讚美
[00:09:44.200 --> 00:09:46.200]  神拯救了他們
[00:09:46.200 --> 00:09:48.200]  是值得歌頌
[00:09:48.200 --> 00:09:50.200]  大家看到這個情景
[00:09:50.200 --> 00:09:52.200]  覺得神是可畏
[00:09:52.200 --> 00:09:53.200]  可頌可畏
[00:09:53.200 --> 00:09:55.200]  放在一起
[00:09:55.200 --> 00:09:56.200]  同樣的
[00:09:56.200 --> 00:09:58.200]  當我們見到神
[00:09:58.200 --> 00:10:00.200]  彌達日去施行神蹟騎士
[00:10:00.200 --> 00:10:02.200]  特別當他們要離開埃及
[00:10:02.200 --> 00:10:04.200]  因為他們被埃及人剝削
[00:10:04.200 --> 00:10:05.200]  謀害
[00:10:05.200 --> 00:10:08.200]  甚至剛出生的十分仔要被殺死的時候
[00:10:08.200 --> 00:10:10.200]  後來神就要彌達日
[00:10:10.200 --> 00:10:13.200]  要埃及人放以色列人走
[00:10:13.200 --> 00:10:15.200]  但是埃及王不肯
[00:10:15.200 --> 00:10:17.200]  神就施行十災
[00:10:17.200 --> 00:10:19.200]  部分的災
[00:10:19.200 --> 00:10:21.200]  以色列人沒有經歷過
[00:10:21.200 --> 00:10:23.200]  但是看到神的作為
[00:10:23.200 --> 00:10:25.200]  感受到驚懼
[00:10:25.200 --> 00:10:29.200]  我們一起來讀出埃及記三十四章第十節
[00:10:29.200 --> 00:10:30.200]  三十四章第十節
[00:10:30.200 --> 00:10:31.200]  我們一起來讀出
[00:10:31.200 --> 00:10:33.200]  耶和華書
[00:10:33.200 --> 00:10:34.200]  我要納約
[00:10:34.200 --> 00:10:37.200]  要在百姓面前行奇妙的事
[00:10:37.200 --> 00:10:41.200]  是在遍地萬國中所未曾行的
[00:10:41.200 --> 00:10:46.200]  在你四周的外邦人就要看見耶和華的作為
[00:10:46.200 --> 00:10:50.200]  因我向你所行的是可畏懼的事
[00:10:50.200 --> 00:10:55.200]  因為我向你所行的是可畏懼的事
[00:10:55.200 --> 00:10:58.200]  那十災是令到列國
[00:10:58.200 --> 00:11:00.200]  包括神的子民
[00:11:00.200 --> 00:11:02.200]  感到畏懼
[00:11:02.200 --> 00:11:03.200]  很可惜
[00:11:03.200 --> 00:11:06.200]  現今這個年代裏面
[00:11:06.200 --> 00:11:09.200]  很多的基督徒已經輕忽了神的可畏
[00:11:09.200 --> 00:11:12.200]  在冥恩和還老時我都經常提及這一點
[00:11:12.200 --> 00:11:13.200]  但我知道很多教會
[00:11:13.200 --> 00:11:14.200]  特別是牧者
[00:11:14.200 --> 00:11:17.200]  經常提到神的慈愛
[00:11:17.200 --> 00:11:18.200]  神的恩典
[00:11:18.200 --> 00:11:19.200]  神的憐憫
[00:11:19.200 --> 00:11:20.200]  神的寬恕
[00:11:20.200 --> 00:11:21.200]  神的接納
[00:11:21.200 --> 00:11:23.200]  這個絕對沒有錯
[00:11:23.200 --> 00:11:25.200]  但卻少說
[00:11:25.200 --> 00:11:26.200]  神的尊貴
[00:11:26.200 --> 00:11:27.200]  神的榮耀
[00:11:27.200 --> 00:11:29.200]  神的權能
[00:11:29.200 --> 00:11:30.200]  神的聖潔
[00:11:30.200 --> 00:11:31.200]  和神的可畏
[00:11:31.200 --> 00:11:33.200]  以致到有時我們
[00:11:33.200 --> 00:11:36.200]  在我們的生命上
[00:11:36.200 --> 00:11:37.200]  我們很鬆懈
[00:11:37.200 --> 00:11:38.200]  隨便犯錯
[00:11:38.200 --> 00:11:40.200]  更加有時引致到我們
[00:11:40.200 --> 00:11:41.200]  在敬拜裏面
[00:11:41.200 --> 00:11:43.200]  我們的輕率
[00:11:43.200 --> 00:11:44.200]  如果我們知道
[00:11:44.200 --> 00:11:47.200]  我們的神是可敬可畏的時候
[00:11:47.200 --> 00:11:49.200]  我們是完全不夠膽
[00:11:49.200 --> 00:11:51.200]  這麼散漫
[00:11:51.200 --> 00:11:52.200]  甚至
[00:11:52.200 --> 00:11:53.200]  現在很好
[00:11:53.200 --> 00:11:55.200]  已經沒有這樣的情況
[00:11:55.200 --> 00:11:56.200]  有時有些人
[00:11:56.200 --> 00:11:58.200]  一直喝著咖啡
[00:11:58.200 --> 00:12:00.200]  來來去去聽道
[00:12:00.200 --> 00:12:02.200]  很悶的時候
[00:12:02.200 --> 00:12:05.200]  現在手掌的智能電話
[00:12:05.200 --> 00:12:06.200]  有好有不好
[00:12:06.200 --> 00:12:08.200]  本來看聖經的
[00:12:08.200 --> 00:12:09.200]  悶的時候
[00:12:09.200 --> 00:12:10.200]  手指一揮
[00:12:10.200 --> 00:12:12.200]  接著就看手機應用程式
[00:12:12.200 --> 00:12:14.200]  甚至可能上網來看東西
[00:12:14.200 --> 00:12:16.200]  但如果這是一個可畏的神
[00:12:16.200 --> 00:12:18.200]  我們哪有膽量可以這樣
[00:12:18.200 --> 00:12:20.200]  但我也很開心
[00:12:20.200 --> 00:12:22.200]  見到今天遲到的人少
[00:12:22.200 --> 00:12:24.200]  你知道有些教會
[00:12:24.200 --> 00:12:25.200]  很厲害的
[00:12:25.200 --> 00:12:28.200]  遲到是不能進去的
[00:12:28.200 --> 00:12:30.200]  北宣這些大教會
[00:12:30.200 --> 00:12:32.200]  他們有拉閘
[00:12:32.200 --> 00:12:37.200]  諾夫有一間教會
[00:12:37.200 --> 00:12:41.200]  永江堂那些
[00:12:41.200 --> 00:12:43.200]  你遲到就不能進去
[00:12:43.200 --> 00:12:44.200]  我們算好了
[00:12:44.200 --> 00:12:46.200]  你遲到是敬拜完之後進來
[00:12:46.200 --> 00:12:47.200]  不要影響人
[00:12:47.200 --> 00:12:49.200]  當然我也不覺得要一刀切
[00:12:49.200 --> 00:12:51.200]  因為有時候
[00:12:51.200 --> 00:12:52.200]  太陽會一定是困難
[00:12:52.200 --> 00:12:53.200]  例如現在下雨
[00:12:53.200 --> 00:12:54.200]  撤的士是很難的
[00:12:54.200 --> 00:12:56.200]  我今天撤的士撤了很久才回來
[00:12:56.200 --> 00:12:58.200]  特別是外面的父母
[00:12:58.200 --> 00:12:59.200]  細蚊仔
[00:12:59.200 --> 00:13:00.200]  有時候很鬧彆扭
[00:13:00.200 --> 00:13:03.200]  不太容易按時出門
[00:13:03.200 --> 00:13:04.200]  一出門的時候
[00:13:04.200 --> 00:13:06.200]  嘩!那些附庸志
[00:13:06.200 --> 00:13:08.200]  難道要回教會才能處理嗎?
[00:13:08.200 --> 00:13:09.200]  不會的
[00:13:09.200 --> 00:13:11.200]  有些東西我能夠接納
[00:13:11.200 --> 00:13:13.200]  但有時候我也很害怕
[00:13:13.200 --> 00:13:17.200]  我們對神的尊貴榮耀
[00:13:17.200 --> 00:13:18.200]  我們輕忽了
[00:13:18.200 --> 00:13:20.200]  以致我們輕忽了神的可畏
[00:13:20.200 --> 00:13:21.200]  離希米
[00:13:21.200 --> 00:13:24.200]  知道神在歷史裡面的作為
[00:13:24.200 --> 00:13:26.200]  特別是他的國家被滅
[00:13:26.200 --> 00:13:28.200]  他們被擄
[00:13:28.200 --> 00:13:30.200]  去體驗到神的威嚴
[00:13:30.200 --> 00:13:32.200]  所以在《離希米記》裡面
[00:13:32.200 --> 00:13:36.200]  不斷出現了大而可畏的神
[00:13:36.200 --> 00:13:38.200]  我在筆記裡面列出了這些經文
[00:13:38.200 --> 00:13:41.200]  他深深值得神敬拜
[00:13:41.200 --> 00:13:45.200]  但也畏懼而可怕的神
[00:13:45.200 --> 00:13:48.200]  但是神又不只是可畏
[00:13:48.200 --> 00:13:49.200]  接著下面那句
[00:13:49.200 --> 00:13:53.200]  「你向愛你守你誡命的人
[00:13:53.200 --> 00:13:55.200]  守約斯慈愛」
[00:13:55.200 --> 00:14:00.200]  離希米不單單知道神是一個可畏的神
[00:14:00.200 --> 00:14:02.200]  他更加確信一件事
[00:14:02.200 --> 00:14:05.200]  神是一個誠實守信約的神
[00:14:05.200 --> 00:14:07.200]  絕對不是虛謊
[00:14:07.200 --> 00:14:09.200]  是公義公平的神
[00:14:09.200 --> 00:14:13.200]  於是他引用第二誡的誡命
[00:14:13.200 --> 00:14:15.200]  「不可雕刻偶像」
[00:14:15.200 --> 00:14:17.200]  後面那句話
[00:14:17.200 --> 00:14:19.200]  你可以成為他的圖文
[00:14:19.200 --> 00:14:21.200]  就是《出埃及記》第20章第6節
[00:14:21.200 --> 00:14:22.200]  我們一起來讀出
[00:14:22.200 --> 00:14:25.200]  「愛我守我誡命的
[00:14:25.200 --> 00:14:28.200]  我必向他們發慈愛
[00:14:28.200 --> 00:14:29.200]  直到千代」
[00:14:29.200 --> 00:14:31.200]  神很清楚地說
[00:14:31.200 --> 00:14:32.200]  如果你愛我
[00:14:32.200 --> 00:14:35.200]  自然就很樂於聽我的教導
[00:14:35.200 --> 00:14:37.200]  守我的誡命
[00:14:37.200 --> 00:14:39.200]  如果守我誡命的人
[00:14:39.200 --> 00:14:42.200]  我會向他施慈愛直到千代
[00:14:42.200 --> 00:14:44.200]  這是神的應許
[00:14:44.200 --> 00:14:46.200]  很自然一個愛神的人
[00:14:46.200 --> 00:14:48.200]  是樂於遵守神的誡命
[00:14:48.200 --> 00:14:50.200]  誡命好像是規範著我們
[00:14:50.200 --> 00:14:51.200]  但是不要忘記
[00:14:51.200 --> 00:14:53.200]  原來誡命是為我們而設的
[00:14:53.200 --> 00:14:55.200]  就是因為神對我們的愛
[00:14:55.200 --> 00:14:56.200]  你想一想
[00:14:56.200 --> 00:14:58.200]  什麼叫無政府狀態?
[00:14:58.200 --> 00:15:00.200]  就是那個情況
[00:15:00.200 --> 00:15:02.200]  就是人完全不再守法
[00:15:02.200 --> 00:15:04.200]  於是會有暴亂
[00:15:04.200 --> 00:15:06.200]  會有強暴的事
[00:15:06.200 --> 00:15:09.200]  會有姦污的事出現
[00:15:09.200 --> 00:15:10.200]  這樣就很動亂
[00:15:10.200 --> 00:15:12.200]  原來律法誡命
[00:15:12.200 --> 00:15:15.200]  是神對我們的愛的彰顯
[00:15:15.200 --> 00:15:18.200]  所以原來盟約和慈愛
[00:15:18.200 --> 00:15:19.200]  是有關聯的
[00:15:19.200 --> 00:15:22.200]  原來某個程度這個愛是有條件的
[00:15:22.200 --> 00:15:24.200]  神說如果你愛我
[00:15:24.200 --> 00:15:25.200]  守我誡命的人
[00:15:25.200 --> 00:15:27.200]  我就會來帶去祝福你
[00:15:27.200 --> 00:15:28.200]  向你施慈愛
[00:15:28.200 --> 00:15:30.200]  可能我們會質疑
[00:15:30.200 --> 00:15:32.200]  神的愛不是無條件的嗎?
[00:15:32.200 --> 00:15:34.200]  請你搞清楚
[00:15:34.200 --> 00:15:36.200]  神是愛世上每一個人
[00:15:36.200 --> 00:15:38.200]  耶穌基督為我們死
[00:15:38.200 --> 00:15:41.200]  是為世上每一個人而死的
[00:15:41.200 --> 00:15:44.200]  但是當我們成為神的兒女的時候
[00:15:44.200 --> 00:15:46.200]  神會對我們有更多的要求
[00:15:46.200 --> 00:15:50.200]  你想得到神更大的祝福
[00:15:50.200 --> 00:15:52.200]  就要更加愛神
[00:15:52.200 --> 00:15:54.200]  我很愛我們的弟兄姊妹
[00:15:54.200 --> 00:15:56.200]  但是我會更加愛我的兒女
[00:15:56.200 --> 00:15:59.200]  但是我對我的兒女有期望
[00:15:59.200 --> 00:16:01.200]  她想得到我更大的祝福的時候
[00:16:01.200 --> 00:16:02.200]  她就要聽話
[00:16:02.200 --> 00:16:04.200]  就是這個道理
[00:16:04.200 --> 00:16:07.200]  所以今天我們沒有按神的心意而行
[00:16:07.200 --> 00:16:10.200]  而在這篇討文裡面
[00:16:10.200 --> 00:16:12.200]  佔最大的篇幅是什麼呢?
[00:16:12.200 --> 00:16:14.200]  是我們往往少有的
[00:16:14.200 --> 00:16:16.200]  就是認罪
[00:16:16.200 --> 00:16:18.200]  第一章第六節
[00:16:18.200 --> 00:16:20.200]  我們一起讀出
[00:16:20.200 --> 00:16:23.200]  願祢睜眼看,則耳聽
[00:16:23.200 --> 00:16:26.200]  祢僕人晝夜在祢面前
[00:16:26.200 --> 00:16:30.200]  為祢眾僕人以色列民的祈禱
[00:16:30.200 --> 00:16:34.200]  承認我們以色列人向祢所犯的罪
[00:16:34.200 --> 00:16:37.200]  我與我父家都有罪了
[00:16:37.200 --> 00:16:39.200]  你起碼他認罪
[00:16:39.200 --> 00:16:41.200]  但是你先留意一下
[00:16:41.200 --> 00:16:43.200]  好像很矛盾
[00:16:43.200 --> 00:16:46.200]  你剛剛才稱頌神是耶和華納約的神
[00:16:46.200 --> 00:16:48.200]  是在天上的神
[00:16:48.200 --> 00:16:49.200]  創造天地萬物
[00:16:49.200 --> 00:16:51.200]  但是跟著一個大而可畏的神
[00:16:51.200 --> 00:16:53.200]  神值得畏懼
[00:16:53.200 --> 00:16:55.200]  但是他手藥癡癡呆
[00:16:55.200 --> 00:16:58.200]  但是跟著那句話就好像很沒有規矩
[00:16:58.200 --> 00:17:02.200]  願祢睜眼看,則耳聽
[00:17:02.200 --> 00:17:04.200]  有時候我們對我們的家人都說
[00:17:04.200 --> 00:17:07.200]  睜大眼睛看清楚好不好呀?
[00:17:07.200 --> 00:17:09.200]  聽清楚說什麼呀?亂來的
[00:17:09.200 --> 00:17:13.200]  哇!這樣沒有大沒小的
[00:17:13.200 --> 00:17:16.200]  原來他們特別在困苦當中
[00:17:16.200 --> 00:17:18.200]  你留意到他們被迷路之後
[00:17:18.200 --> 00:17:20.200]  往往會用這種方法祈禱
[00:17:20.200 --> 00:17:23.200]  他將神擬人化了
[00:17:23.200 --> 00:17:24.200]  他相信神
[00:17:24.200 --> 00:17:27.200]  祢的眼目是遍察全地
[00:17:27.200 --> 00:17:31.200]  祢看到我們受苦的情況
[00:17:31.200 --> 00:17:33.200]  神祢有意聆聽我們
[00:17:33.200 --> 00:17:36.200]  向祢發出這個哀求
[00:17:36.200 --> 00:17:40.200]  說:神啊!願祢睜眼看,則耳聽
[00:17:40.200 --> 00:17:42.200]  接著你留意到
[00:17:42.200 --> 00:17:46.200]  尼西米叫神留耳聽的是什麼?
[00:17:46.200 --> 00:17:49.200]  不是說他的功績
[00:17:49.200 --> 00:17:51.200]  原來是認罪
[00:17:51.200 --> 00:17:54.200]  是要神留心聽他的認罪
[00:17:54.200 --> 00:17:56.200]  還有這個禱告是什麼?
[00:17:56.200 --> 00:18:00.200]  是祢僕人晝夜在祢面前的禱告
[00:18:00.200 --> 00:18:04.200]  這也反映了尼西米禱告的熱誠
[00:18:04.200 --> 00:18:07.200]  聖經教導我們禱告要行切
[00:18:07.200 --> 00:18:09.200]  你越緊張一件事的時候
[00:18:09.200 --> 00:18:11.200]  你是會越迫切
[00:18:11.200 --> 00:18:12.200]  而不會一次
[00:18:12.200 --> 00:18:15.200]  是不幸上的來為這件事禱告
[00:18:15.200 --> 00:18:18.200]  他不是媽媽夫婦
[00:18:18.200 --> 00:18:20.200]  還有他怎麼稱自己?
[00:18:20.200 --> 00:18:22.200]  是僕人
[00:18:22.200 --> 00:18:23.200]  在世人
[00:18:23.200 --> 00:18:25.200]  在當代的人眼中
[00:18:25.200 --> 00:18:29.200]  尼西米的地位是令人羨慕的
[00:18:29.200 --> 00:18:31.200]  你是亡國奴
[00:18:31.200 --> 00:18:35.200]  竟然身居高位享受這麼好的俸祿
[00:18:35.200 --> 00:18:37.200]  但是尼西米很清晰知道
[00:18:37.200 --> 00:18:39.200]  雖然在世人眼中
[00:18:39.200 --> 00:18:41.200]  他的地位不錯
[00:18:41.200 --> 00:18:42.200]  但是在神的眼中
[00:18:42.200 --> 00:18:45.200]  他只是一個僕人
[00:18:45.200 --> 00:18:46.200]  是一個卑微的僕人
[00:18:46.200 --> 00:18:49.200]  但是神的僕人卻是一個榮耀的職份
[00:18:49.200 --> 00:18:51.200]  接著他提到罪
[00:18:51.200 --> 00:18:54.200]  在這裡大約有兩次提到罪
[00:18:54.200 --> 00:18:56.200]  他說:求你尼西米
[00:18:56.200 --> 00:18:58.200]  我要承認我們以色列人在祢面前所犯的罪
